religious_affiliation,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Hindu,African American,-272.5327102009925,A,C,11.047996667715632,79.51992842764322,64.45941906306368,B,C,-85.07053029226306,154.73795232256572,A,171.66567574291446,C,D,E,-17.204808338551057,D,-58.250946636744935,D,1
Buddhist,African American,-120.81230888148215,C,A,-172.34499656922523,110.21972686774785,69.75534314428373,A,E,-41.27528752068428,-38.67235357866359,D,10.4876763618124,C,C,D,-145.67052586708607,E,-9.920787340588486,B,0
Christian,White,138.94250072735355,A,B,58.175272004211386,73.31114238906353,220.3450164485442,D,A,-7.765984868105144,-89.17101857335597,E,-198.5283782993572,C,C,A,122.52984150555048,B,-167.52412020282563,E,1
Hindu,Black,-17.92621825621164,D,B,-56.41663553498189,100.88123653580013,81.27578259919915,B,A,34.23944388629114,-78.51375409711103,B,-128.52605718946387,B,B,A,-57.238288325322614,B,-10.441921709621072,E,1
None,Hispanic,-75.47650755527904,B,E,116.87835499766356,-0.6338714561289439,-73.29144590524332,B,B,-26.140101690543894,45.12975543804516,B,81.35498755739914,C,A,E,-67.51895810913406,E,159.2661216761509,C,1
Buddhist,White,-55.746692316460035,B,A,-37.4729483603496,22.750112997295645,-4.496707634181014,B,C,5.663117834015606,1.8644901843160886,A,147.23027976552171,E,A,B,-56.65146370565587,E,76.38448426161811,A,0
Hindu,Other,-134.8091656668711,A,A,-51.83807826073733,-33.54830928017976,172.57675296755897,E,C,42.897005882462594,-16.092740964542372,B,95.0455366050297,E,C,A,-28.863245202202798,A,10.00821388754369,C,0
Christian,Other,116.98522012262961,C,C,188.59118517137495,163.21913879362086,35.36714808588483,D,B,-7.796590112447268,-75.52394666501189,E,-14.286053704054902,D,D,B,113.09494903487898,D,-137.17213955632442,E,1
Buddhist,White,135.31214719398773,C,A,-81.99582121040925,-62.51091445714071,-15.20663214212165,D,C,-133.52345511293478,71.23167213946608,D,-130.10342219585516,E,B,C,45.01014108509455,C,-132.6655086194343,B,0
Other,White,104.76773784403461,D,D,37.841387932509456,-101.40026402026605,-80.3549238858539,C,E,169.35066950680766,179.69282921937653,A,-83.16868952195706,B,A,C,-35.78878460214712,B,-79.6513345056132,C,1
None,African American,217.1186832203065,E,D,23.206908278045503,-54.154190752560524,142.14301555336718,C,B,-72.31855673815784,-148.32612438419756,B,107.76365416564792,A,C,B,-221.50830122691013,E,71.93799762702788,D,0
Jewish,Black,89.13504278212174,D,E,87.25443387634012,0.7464823803788436,-95.20237329245337,D,B,-110.6792822688482,30.91723044435291,B,256.52727047883207,B,D,E,-65.92155652652156,D,31.450679225141577,D,1
Christian,Hispanic,-126.21405776844239,D,E,78.26232555288928,-35.92459736808677,77.67445385465982,A,C,-99.68070998258636,172.93265463283728,E,-27.271585710597122,C,A,C,29.100556289044793,E,58.862900608957766,B,1
Other,Asian,-194.63329401621846,A,A,-76.33681675125378,-23.21769957585084,-34.16118599012805,A,B,83.1459797174304,-24.908167405781388,B,-45.26706597070656,E,E,D,-10.89863023527777,B,-83.71581264856613,C,1
Muslim,Asian,-219.08841127180185,C,A,-73.50193230506383,-36.08897483622626,66.23198124173729,E,E,-9.206442206985766,18.31252439795768,B,-142.61203604312084,C,D,D,144.08265465536064,A,-155.31076623260353,D,0
None,Other,-213.27932905788956,E,D,-85.51068155588315,-140.15124447852887,19.733127635873227,A,E,-57.157689912980004,22.558274946517603,E,15.780815607622939,D,E,C,182.87405877602308,D,-164.12880331634975,A,0
Jewish,Black,-2.8479365232735927,A,B,-10.653254477560987,-34.798496954589595,7.5309426917530535,B,A,169.9131289049634,74.97936766275967,A,100.62511414208728,D,C,B,-104.29117318128158,C,55.5718681116027,A,0
Other,White,-203.84439315136493,C,B,-133.09041096391502,-95.65218964799227,49.372020052926416,A,B,-47.94362563975022,-122.27747229573218,C,-201.8344278370659,E,B,B,4.4739245577734525,D,-16.794719637536296,D,0
Other,Other,-80.07115490349064,D,E,-93.48232698742956,108.98913178271661,-83.09738075243199,D,E,229.5211783617969,100.88668164490609,B,-219.84791055311902,A,E,C,-23.681531663981108,C,102.07010605653444,D,1
Jewish,Black,23.96407584360467,B,D,83.14561707815005,-71.91879543553361,281.44461632562,E,B,-3.651033236614461,10.612693411687536,A,4.181990035586159,B,E,D,-125.0569287208746,C,29.022189118103658,B,0
Hindu,Other,22.83518556717054,E,B,13.524668137955121,107.08967256403366,27.792605376764868,A,D,-52.111503838543186,-35.559654291252215,D,149.6768149080648,E,C,A,-5.9398328761468635,D,79.53605020116642,E,1
Christian,Asian,-19.68093794398144,D,B,-66.76338302350408,8.673286460170477,-43.559261543936444,C,E,-31.19636694259106,15.729152696685023,C,210.86698282814197,A,D,B,-39.34818896901761,D,-90.79406929606816,A,1
Other,White,300.5174953474599,E,E,-53.64113899619605,164.02648485015564,68.04066090231836,A,E,190.12008484483812,28.219997953032156,D,-74.79113589842683,C,B,C,-188.06947380691224,A,36.284258223468335,B,1
Christian,White,-112.70096564010936,C,C,-44.19179896212781,-21.105521234132205,-35.57698896784592,A,C,-34.256304049676984,-144.17850466465157,C,38.60023402510534,B,C,A,-163.6978956203471,B,-43.72906963298118,E,1
Jewish,African American,158.7111461528469,E,C,-7.745181846927634,-131.27075468165103,35.62357816052297,B,B,8.806776669481039,-35.704899387032604,C,70.24976712823822,B,D,B,-261.8619385230065,E,93.4219425224029,D,0
Buddhist,Asian,-51.2743988330703,E,C,7.1157210348649205,56.39515955439588,92.08981887523139,B,C,63.41390742515958,-112.25776867205704,B,27.150207147666688,B,D,D,-145.76003219414315,E,-102.60603230520556,A,0
Buddhist,Asian,7.201565124450782,A,A,11.453716070215368,123.267912196111,15.901418190772743,A,C,68.96606184163215,-57.069005857052346,E,-107.71218661022175,C,C,B,30.44058883874228,D,-228.8011654314199,B,0
None,White,95.63085260241806,B,A,-29.827387267403992,-40.182563233855845,7.465555214183392,C,C,-85.64496570441617,71.4414465901447,D,-100.09816585846805,B,A,D,102.994287404706,A,-139.1245423401598,C,0
None,Black,-2.2810049289899026,B,C,-29.226846720465353,22.517216554207405,-179.6475960326413,E,D,1.9544611103917562,-64.2125763393496,B,-42.792579389133195,B,D,C,69.14873916505846,D,7.511370415410738,E,1
Other,Black,69.67202634896185,D,C,48.51981281143015,-63.17686682395863,122.3323234212647,B,E,33.88991591924617,-141.55660266924863,E,-133.9636554029848,C,B,B,-121.16411022554594,E,-36.532104847054775,A,0
Christian,Hispanic,194.53403243049524,C,D,98.18305157290872,-26.185219344980215,-7.633502807477925,B,B,10.660454395172888,212.62869718234012,A,-76.42130850462972,D,D,C,51.02493692832783,C,-86.92059193012153,D,1
Other,African American,-3.8713483274211002,B,B,-89.42790401573068,89.84992281055551,128.8590775212947,E,A,190.0442395875749,-42.95848907814374,B,-37.52454633216606,B,D,A,48.599362148822664,C,-9.062777785125773,E,1
Hindu,Asian,-83.31598693022386,E,E,47.45247320875392,-104.82497414286662,-70.2387821839603,D,C,31.72660139761877,-146.56432340786603,B,-59.22988673665296,B,D,B,-36.96096712452849,D,-187.80199008380623,B,0
Hindu,White,-124.39967345494748,E,C,-249.71553603691214,49.34705281060438,1.373769110485537,E,B,-36.49448277005074,-26.332959038818448,D,75.45966008840679,E,C,C,-97.95091295681344,D,64.53692870823234,C,1
Muslim,African American,-49.251399573989154,E,E,77.50312218220576,-0.3101567344183773,-18.14924201318023,B,E,-50.33472012498203,109.62617177222937,C,26.753611857870986,A,E,B,70.70529556845906,A,-12.869003705047117,C,0
Hindu,Asian,155.68973610523827,C,B,-97.63650750258881,10.975725200565476,-120.6599729190164,D,C,2.841957952406857,-3.3351529193528315,B,-72.53732669475302,A,A,E,-88.6602392717751,C,60.652492241069886,C,0
None,Hispanic,-55.19225471360021,D,D,-64.35954039448033,-89.39402923669849,-4.728448667818542,E,B,73.3079634156462,-45.83535654061875,A,-19.78183479316644,C,D,B,39.5830365152338,D,-76.44917657871734,B,0
Buddhist,Hispanic,-148.85367675819802,C,A,-72.51935295478286,-21.530956676414252,-41.459328670777104,A,A,-101.34401838398684,45.01919196263083,E,-1.3217083739180888,C,B,B,0.9449576152196364,D,-22.012015905149273,C,0
Jewish,Black,-140.73931464162675,E,B,36.635317704618444,-15.70782371496805,82.14745133868027,A,E,-17.519473739852753,87.58295409174767,B,-19.829112260236226,D,B,D,196.46247553608603,D,2.0125823655456654,A,1
Muslim,Hispanic,-98.62567698622495,A,C,30.336148427008208,-56.49666643106761,75.35850706960396,A,C,110.25678802979454,-200.0090210935537,A,107.87991544808445,C,D,E,98.08493771164268,B,10.782172869697177,E,1
Jewish,Asian,-29.455021870465547,E,B,-217.4117307686104,-134.3216151664843,11.058722904966158,A,C,-9.630283337487725,137.92478345953384,C,75.77695064867737,C,C,D,74.332419875559,C,-145.07180023413102,C,1
Hindu,Other,-104.84638876768473,C,E,234.7744423998124,62.69677168190279,-33.87045606779081,C,E,-145.02448148530613,-70.71281382446742,D,-64.95157521211918,D,E,D,25.84515046634772,A,33.89217098270361,B,0
None,Black,26.378363162982755,C,A,108.84448082656803,54.99792559221242,30.91641508500619,E,E,136.0033391359745,-160.31037747129804,C,-4.5035098662663815,B,C,D,-35.85851163866218,B,-68.57997516203163,C,0
None,Other,21.862285453875458,E,A,-101.29990032401825,60.280785928998334,-46.41439384636391,A,D,71.48912953059757,-67.19884443743818,E,32.42049421544162,C,A,D,37.790196509284996,E,145.55463849160702,B,0
Other,White,42.987493797418445,A,D,-200.6724317729964,-24.02662394792267,-140.92162710048214,C,C,-115.05185841417584,118.9517660507585,C,-13.439889475710096,C,E,E,-66.52855442686429,C,-120.30001315587644,E,0
Hindu,African American,71.23625615745583,C,A,-14.8159035940254,77.54447303931464,-29.28681822947336,D,D,-144.89835743150755,122.52649793050534,D,44.756032545043816,A,A,D,-34.85185026061645,C,25.79438199571919,C,1
Jewish,Asian,19.628912309463423,C,E,90.26177205988121,102.93180124787473,147.27966634533163,E,A,56.154981223122334,9.127602409524114,D,-45.920379684196874,A,D,B,53.33791266565554,A,-38.70997796257985,B,1
Other,Other,82.52332217870129,C,B,120.25455274570835,-42.51724254050658,195.56932297075582,D,D,194.4597222309184,-148.1336857191625,E,-49.730929843473255,E,A,B,-23.520179247857214,B,-118.19267452907502,D,1
Other,Hispanic,-11.388696992940416,A,D,-33.84819046558524,-41.55032100880211,100.938971270834,A,E,-286.0425345931813,-39.03974862977969,A,62.95303220229329,D,B,B,100.71685948284774,D,-32.169547650344334,C,1
Jewish,Black,125.56446482731567,A,A,165.20306913171376,-106.18238826800281,-23.121886290402234,B,A,61.425226602730675,7.002634783238854,A,98.91565392926869,E,A,E,9.838705800788993,E,64.50966266497535,A,0
Christian,Hispanic,38.34414053806799,E,A,77.42224821023137,123.06993511313009,-41.10776132803115,D,C,-61.95615874206252,184.01333205124038,C,57.51236607902791,A,C,E,-99.83914259491672,A,55.571164752059666,A,0
Jewish,Asian,75.96512415767923,C,C,-90.28871471177786,85.70827376611686,101.9683045897241,A,E,120.18689416201414,73.66674323858501,C,187.525350875095,D,A,D,-245.74079274425435,B,111.98312830305552,A,0
Muslim,Black,40.04028079052875,E,B,-22.953844270887632,107.31303538066919,-82.92693552952076,E,E,92.82551206902345,-178.95632892897962,B,49.1709287033451,B,E,A,68.66385267842473,A,79.88291320072409,E,1
None,Asian,23.53197129784956,A,D,77.28289556388854,62.44795524104099,-136.47831554843643,C,D,-94.34575803509085,7.555848369970553,C,-29.171711781853904,E,D,B,-110.67431043772085,A,-0.7814762477761981,A,0
Muslim,Asian,-38.96490401689163,C,C,-90.33219542164333,-24.747694501181144,38.63206701903836,B,B,-34.292456545031804,27.418964115662842,A,101.1379611954219,E,B,B,215.5111962936647,E,196.97071642530727,D,0
Jewish,Asian,-78.96094987285363,E,D,-23.955288441264972,165.95095163590176,14.049636461023526,C,A,-70.0309463206834,121.46159633300226,E,134.85908301292403,C,A,C,38.38879037097373,A,-18.36476412717463,C,1
None,African American,65.49660114080582,C,B,-15.155609144320687,163.36168949023823,-64.9802844428457,A,E,-144.37506933387044,-74.92881813998352,A,-99.39874086270628,A,D,E,-34.38599899081349,E,-46.749585648562565,E,1
None,White,-109.24015829777183,D,B,159.08433466059427,-51.083513158864804,-11.439901152815503,E,E,-35.31638018201407,-196.68655578544752,D,-92.8105571578754,A,D,B,122.4012493699183,B,-134.30782129630313,D,1
Jewish,Hispanic,-14.863637165092761,B,A,83.02596360382671,-65.39212458326676,-183.95206792040986,B,B,8.880255974976096,66.98206293501254,D,133.39734295433442,A,A,A,-201.33288762305685,C,-184.74020408410328,D,0
Other,Other,-5.103138710147905,C,B,-48.36635982925016,-52.650055583736346,-90.95142227670573,A,B,167.52112636903485,-44.150125758667116,B,-70.48808470134573,A,A,E,-4.55779563287558,B,-130.4136162669207,C,1
Christian,Hispanic,0.20218544336058084,D,C,1.4240167976775513,-44.98475957674184,-58.453504714189854,B,E,-169.45546948523707,-50.05864976877446,D,19.91802134209796,A,E,E,29.642179001940157,C,-117.92402029668712,E,0
None,Other,-61.61690448865812,B,D,11.739439032655701,-2.316204004935626,-40.69412932148516,A,A,-188.1715698947054,-24.863652704802032,C,-18.340536140744927,E,D,C,19.021167804081703,E,-73.92817694513154,B,1
None,White,-3.989526836397026,A,D,-99.24844949349135,55.52575149873403,-227.3510738953424,C,E,-5.1529748978750165,-68.79374679314458,B,-292.8697553259201,B,A,D,6.348919873411078,B,-6.880796244094771,E,0
Hindu,Asian,43.31006594006532,B,A,47.01798361540259,-77.34315176451548,-51.22160348126628,D,B,38.76156393937709,-83.81570353527229,A,-47.661173856214106,A,B,B,-55.64630523884744,A,31.42062459111761,D,0
Jewish,African American,-26.919969417898244,E,C,50.264403827615666,-26.948514584439394,-235.0247510364669,E,E,-18.922046012757207,44.97486741097303,B,-6.295275338465752,A,D,C,90.65685586990939,E,70.44706364206749,D,1
Muslim,Hispanic,-84.28352183474426,C,E,-11.115823885833537,-149.22722642100018,172.5138074972105,A,C,-122.95586757898296,160.04645438967617,E,20.606995811762907,E,C,C,46.490676149975776,B,17.119087550780925,E,0
Other,Other,133.85879840937113,A,B,160.39006826286214,-122.5116488679559,1.1225667047653758,D,E,-21.075313847557897,45.29954483459726,A,178.97849429681142,E,C,E,58.986307359684886,B,-113.67601858398604,A,1
Christian,Other,-41.25328789645586,D,C,79.25434301459742,99.49335625918452,31.883937771536374,E,C,-9.204845673520268,-78.85611508049776,B,26.85639845078863,D,D,B,108.71861426749894,E,-106.27132777888892,C,0
None,Other,-95.40608740252303,C,A,-60.97907442638996,-120.96911874793201,55.74308253385297,A,E,81.44652292214413,52.35198370470376,A,-103.79498226675948,B,E,A,0.7881218125997994,D,-17.7080069742682,E,0
Christian,Asian,-98.69230049205427,C,C,76.8649757296656,-56.969292849868204,-164.51236218402957,B,C,-161.26254893708926,26.019708220164496,E,71.27141794797943,C,E,C,-6.438835040586989,A,-99.17984870956988,C,0
None,Black,-85.87925252559955,C,A,-76.3359322196164,-25.515469156843185,65.17674585749302,D,A,106.6539372124525,-26.83782951586443,C,-41.070597602384204,E,C,B,-22.470216278339805,B,85.34014800206661,B,0
None,Asian,80.35226164897846,E,C,-97.8210547217235,186.07386249787706,30.10605408772939,D,C,-55.56307757592054,136.28798839021403,D,53.54498751549583,D,A,B,-0.33644474325422774,B,-5.8950967246541826,A,0
Other,White,-7.4414215196314055,B,D,99.26671108800255,-38.158893123972796,13.34064340884085,D,C,0.05089565299256913,100.74245658130366,C,116.61145131928967,A,C,E,39.629278043379976,C,-22.59158684771216,C,1
Jewish,Hispanic,81.42589037745395,C,E,-5.718746699309195,3.0489345300760298,48.44719277275901,B,D,-49.16917558784696,69.50079711553789,C,9.069047925838127,C,C,B,-36.18415157097159,D,-64.14497701700515,E,0
Other,Other,105.56166265523697,E,E,-198.8105183104428,21.181091523249723,91.4311947584811,C,E,41.493093123514036,79.19052590151854,A,91.03770529213216,C,C,A,139.96966111975888,A,136.72527024637637,B,0
None,Other,-81.832317269565,A,C,25.244057986420852,97.63499827594752,160.7139771170266,A,B,192.87908466775653,46.22224929984039,C,-25.730282709327962,A,E,B,36.89609004741302,C,-27.973124645693858,A,0
Other,White,-54.41445285548523,B,A,-125.45796367610484,31.22351023964364,-51.61311214418131,D,D,-87.7362147683081,-69.65268444753633,E,-35.68754841403375,D,C,B,33.29704078805534,B,92.18893799912155,E,0
Other,African American,-121.7071977817142,B,B,35.83248122828752,164.43046318812526,77.37122890233066,A,E,-160.41144254686597,160.5965689117406,C,6.15693431397427,C,B,C,-64.1970428295392,E,-59.65189091148495,D,1
Muslim,African American,66.15842338228987,B,B,18.044568303040794,87.97313032663439,31.82749192047097,B,E,23.412543663600356,17.711505864441477,B,-18.292406127081847,D,D,C,-21.47521942969706,A,74.64214886743325,D,1
Hindu,Other,-60.82498744193773,D,D,96.25780660684543,-60.75466067749309,117.08252762707193,B,C,17.75800314820674,8.733774118870858,B,-7.016345563723238,A,A,A,-36.79857259076476,E,5.718722964678025,C,0
Buddhist,White,9.152681808617446,A,C,-31.59988021008114,-123.64633835750216,-87.78788073914089,C,E,-193.68270831711618,-174.68689038555348,C,-25.307759502835143,D,D,D,-139.506920689847,D,50.37316586225364,C,0
Christian,Asian,0.3102787202821724,E,B,-35.4404055788022,76.17128962445385,-126.92467425130336,E,E,-124.1827040399939,55.24025913816618,D,114.50332926948829,E,D,D,-19.281355004630583,E,12.829293802122704,E,0
Hindu,Asian,-77.20613908342511,C,A,3.257728930367756,-46.31313358768007,-41.37500634338038,D,C,-164.6938674218194,74.96959004958298,A,-26.76417531790161,B,E,A,-108.28596869672941,B,-130.0867750458798,D,0
None,White,-70.52727977548854,D,C,99.45498025567532,-167.89864296761104,-37.82122615599656,C,E,91.34867484959412,-24.11198896027781,B,30.387810881358206,C,E,B,-112.89591265074495,B,-64.01523177176865,E,0
Buddhist,Hispanic,-215.73295162880092,A,B,13.000890674409199,202.71280116491585,11.854950020710493,D,C,-54.352988766088664,-115.84883989579198,D,91.62931836453127,A,A,B,-37.731785765155436,C,136.81707945078836,A,1
Hindu,Other,-9.036753412928755,A,D,-97.23308439907534,-63.763857077515205,2.3447891617836567,B,C,-47.38688213334375,157.1990275625822,C,101.02391112146987,D,B,A,-173.40060797381966,D,-107.61507800951982,E,1
Other,Black,83.60772072846599,A,C,121.72243169527756,-82.47942103956929,-45.57893286878994,B,D,-73.10316863857071,-99.0242182597332,E,54.95407267452206,C,C,A,-49.87922184982689,E,51.496001670004574,B,0
Muslim,Hispanic,-43.78370325044535,C,B,67.18953402806352,69.55929394367591,70.72092655777294,D,D,-107.66174347178541,281.2685628938605,C,-103.42145432548708,E,A,C,84.70953646977651,A,10.44455051313883,A,1
