Veteran,genero,age_range,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
No,Other,18-25,Black,-23.714871399510397,58.591889757970385,E,-172.2261844337876,-111.77196201850492,71.24539610276982,0
Yes,Female,65+,Black,-232.25657948417876,163.57741089071396,B,-23.685763054892288,-127.60981706660462,119.6052706056093,0
Veteran,Other,65+,African American,96.17426440970337,74.65171417007312,E,-160.82030187007743,-113.62037339362408,7.0413507903521255,1
Non-Veteran,Female,65+,White,-26.651287200762862,13.911338280189481,A,191.12666037686606,-78.79788766668592,142.29213929217406,1
No,F,18-25,African American,-161.6623166336331,-243.50605369429616,D,-171.2229960806606,127.78659308257944,-119.54909100418816,0
Yes,F,65+,White,32.93242821847032,-201.10848922612345,B,-67.43726194198119,123.19693518385489,192.45420740065137,0
Veteran,Male,36-50,African American,103.49657593375949,-53.37750541390619,B,-59.13876377294702,-172.70903775459604,-65.35083012981748,1
Non-Veteran,M,26-35,African American,66.09231941271003,23.885252825492326,C,23.17731888826395,87.34303446005669,9.430773994701584,1
Veteran,Non-binary,36-50,Hispanic,33.73053525270965,-154.30947674282854,B,-6.62701389387467,-64.54761402987813,114.0399485823151,1
Veteran,M,65+,African American,-38.21389582730965,-97.99946932181601,E,91.50195907403071,-2.193632826089062,-51.38945298891301,1
Yes,Male,51-65,African American,-83.01921692489506,-100.5428364208561,A,84.84016662076243,69.36529711057227,-98.75060617392106,0
Veteran,M,18-25,Hispanic,4.802345859318513,74.4177180125167,A,55.931761815390644,-156.19109769522223,31.442708015788067,0
No,Female,26-35,African American,195.95046445200725,11.023717942129968,B,-202.06456467862054,106.23869544016642,-54.028629738893216,0
No,M,65+,Black,-104.53497422880818,-85.66102893500533,B,-11.52266336812428,92.37264691268498,22.294521111823464,0
Veteran,M,51-65,Hispanic,57.50601281754775,-162.2203579686964,C,10.66368768821059,33.33250081179815,69.30387007988995,1
Non-Veteran,Male,65+,Hispanic,-96.90818033964997,79.7667692498305,C,-120.76675107662128,-249.79041405238513,-33.737372911255065,0
Non-Veteran,M,51-65,Black,-117.50852818940653,-96.81408706542632,A,-47.41272788052704,-3.232460980288168,170.06610048404875,0
No,Female,26-35,African American,5.436827204545665,-55.763770677813994,E,94.82866155666154,3.722257529006481,26.87729903675703,0
No,Other,26-35,Black,-15.048979637151385,1.4500352754113366,C,9.0116057549598,47.043580490588546,-57.99531255775153,1
Veteran,M,26-35,African American,52.67191724266876,-36.628219392318954,E,132.75970896875606,109.99481579996228,84.88524480777448,1
No,F,65+,Black,-88.30286699323324,288.74800722482644,C,120.62874172888918,121.98573071060505,51.764155695629334,0
Yes,Non-binary,51-65,Black,42.58277135720738,-222.2985509807158,C,27.376680353353382,-96.24302938351319,1.6052688176510586,1
Veteran,F,26-35,African American,64.55258413071819,-87.69874108445637,B,131.81554444883056,106.73424579203072,-9.02834986300823,1
Non-Veteran,Other,36-50,Hispanic,68.37596982524184,121.93147527971178,E,2.424632504711858,0.09063544914495376,13.632106971229216,1
No,Male,65+,African American,20.75789018439747,47.69058207065384,B,128.2406818064992,-42.26662592686526,-38.82082373706043,0
No,M,36-50,Asian,-18.967685839815523,-54.35651156012622,C,-147.27811882353677,136.25195285709367,19.96328536406842,1
Non-Veteran,Female,65+,Other,137.00234257908167,-69.7711515368297,C,86.61322348848415,60.926208335610866,28.83674295814322,1
Veteran,M,36-50,Other,12.627866443248891,-30.576267587692296,C,-104.0270861995004,68.36467156282139,-6.479165231079123,1
Veteran,F,18-25,African American,-77.04082708139286,-31.624285696290926,A,-75.45258440678033,54.12598921229802,100.20446870348223,0
Yes,M,26-35,Asian,117.56808923029543,-76.80745499775622,E,-28.794146416504105,52.04990508994993,-45.382525722920725,0
Veteran,Other,26-35,Other,54.29564888803091,-43.99744955637714,E,10.08797328030438,-73.53281701014166,103.81030336202772,1
Yes,Non-binary,51-65,Hispanic,-75.08142393052063,24.342709111024146,D,13.284966798377159,-10.662418196901232,-139.613832511444,0
Non-Veteran,Non-binary,18-25,White,10.11946738651494,-28.533031870214803,E,116.71918689651666,36.414515369002544,59.85013565943158,0
Veteran,Male,18-25,White,-61.764344717337075,170.64017021911576,B,-55.71852144886883,73.44513810944431,142.88394673354304,1
Non-Veteran,Other,26-35,White,111.32542437365393,-88.62529927748058,D,120.85541206384977,20.257196846041076,64.39706292074821,0
Non-Veteran,F,51-65,Asian,-38.20184016835517,28.967097697512038,D,91.16980515970934,223.61852209377844,69.01767038633004,0
Veteran,Male,26-35,Other,-84.46859296306738,68.40798127872311,A,-92.47459377915118,115.24702069239945,16.383361651855775,1
Yes,Male,51-65,Other,17.116080919556932,-42.32821942667452,C,-20.782675334555275,-80.12864536565063,-7.092379874942736,1
Veteran,Non-binary,26-35,White,-8.969844895710665,141.6607386142981,D,50.70513036982632,139.5736831175556,52.85299136246342,0
Yes,Other,18-25,African American,-0.8556716727312264,130.88179099741174,E,-16.136078879976683,-95.46348824202818,156.04989052597463,0
No,Female,51-65,African American,-53.73310879969944,-43.64697769833344,D,-24.701692651702455,53.29593473271136,59.44194786129609,1
Veteran,Female,26-35,White,69.09990437817173,276.97914600230087,A,-23.80305913698441,-94.65240947432338,-134.41803143800075,1
Yes,Male,51-65,Asian,-122.7471121944066,0.7953362303652218,E,94.52694093704564,-228.0211259838413,-129.5398313848763,0
Yes,Female,18-25,Asian,-61.442319111288455,-24.625666506258806,E,183.22280026414637,-202.45794141939336,-56.680624587248005,1
Yes,Non-binary,65+,African American,-94.73020684793984,-121.4712290547887,C,69.12844929161275,128.7429217273234,53.974695457818974,0
Veteran,F,51-65,Hispanic,-124.61622028755264,28.03902457747476,C,154.77636639900177,-65.28195217141052,72.4258176481043,1
Non-Veteran,Other,18-25,Black,41.0671099942809,0.1119123648066324,C,-65.54693053655926,-36.46151400301548,7.965488441147403,0
Non-Veteran,Male,36-50,Black,6.0105122814709775,-182.0951259990531,B,-29.314180809921915,-14.046469353086119,-128.01968192774046,1
Veteran,Male,65+,Black,-28.434354281014546,36.3675049462037,B,-73.66204550173342,2.156776140070897,34.77554827907206,1
No,Male,18-25,African American,-117.20365674178868,-80.98040761149115,A,61.852971954091416,-60.69942530320698,-12.413266823393485,0
Non-Veteran,Female,26-35,African American,-94.23968616395099,-49.77797124037518,D,-8.886596317375478,-148.62311062694005,112.02422614419451,1
Veteran,M,36-50,African American,-45.01060899567591,153.00914491558459,C,21.1872638591148,84.99482879258449,-6.727524917141004,0
Veteran,Other,26-35,African American,22.98424483220512,246.07565365334355,E,-102.260779731219,27.93841213944678,157.06074379967816,0
Veteran,Female,51-65,Black,-77.79316621733334,-20.03177803257167,B,40.385559194226445,173.40313526248994,-24.890087616226552,1
Yes,F,26-35,Asian,-126.3711806700226,80.02059108164177,E,-21.0973681863605,111.44469408712285,75.67872874445192,0
No,Non-binary,65+,Hispanic,-14.60297591372552,16.808771776650303,C,-124.84681200400732,-108.42176281122646,21.77594265396437,0
Yes,M,26-35,Asian,211.8749222337224,-36.11568557675414,B,-7.985210983417701,-73.808726575675,100.78237552068066,0
Yes,Non-binary,36-50,Asian,58.15023522106998,-164.46062891211966,C,10.584972015998078,11.693063986177759,-88.20577331141791,0
Non-Veteran,Non-binary,36-50,Other,-125.65805653857984,-16.692860646610082,C,-55.1790592155514,148.1554437874175,-71.44304953965931,1
No,Female,51-65,Black,38.21236703246677,7.99434605496406,D,142.39139267486559,-8.500883526953777,99.54691378696995,0
Yes,Male,51-65,African American,88.06606615822551,-113.16784508431803,E,141.1228246899346,-230.87254363553765,106.21179802849024,0
Yes,Male,26-35,Black,63.40524481571279,74.27708630998892,E,54.106209466076514,60.61420561053331,49.57706254875269,1
Veteran,F,36-50,Other,247.25451141896767,-0.8128976060447924,E,13.568847114359675,44.124292816172414,-85.13646275496254,1
Veteran,F,36-50,Hispanic,-23.349788378527414,110.29080458598128,E,31.24595821978306,10.16311890192139,-121.73121207822439,0
Non-Veteran,Female,18-25,Black,179.37400799509462,-88.84394583711685,C,-125.66000519634744,-62.157620875882046,-118.07231545496786,1
Non-Veteran,F,51-65,African American,23.325226281163925,-9.246556730022979,A,-56.097974139035536,34.91642381657876,-51.91843041496179,0
Veteran,Male,65+,Other,-37.26067276280034,-52.10363917032358,D,-105.29184151556173,50.18026446865434,-167.19196302990122,1
No,Non-binary,26-35,White,-45.32038856964583,-15.789899101743094,C,-146.87178428918855,1.64691888979825,49.894791352506815,0
Non-Veteran,Male,36-50,Other,150.33429571403983,-80.80453410521326,D,-21.728686153840496,59.14728005503635,-4.110024733660503,1
Yes,Female,18-25,White,144.5951376592009,-112.82421671694509,C,36.17600098779246,99.88905100472701,60.67928640726154,0
Yes,Female,26-35,White,-35.06698479662529,84.41672899759372,A,-54.3300831470228,49.765769751316675,57.70015259060721,0
Yes,F,65+,Black,-158.86072868275224,187.30326644887745,B,-164.15059170499975,-110.05350055791145,-25.490513006181864,0
Veteran,Female,36-50,Other,34.041810592781715,58.10201276503941,D,-217.69621073850612,-19.960291292296343,-126.02240191916758,0
Yes,Non-binary,51-65,White,94.43518380244373,98.94015496743788,A,-66.85964039906031,-116.14013336891307,19.0067734276553,0
Veteran,Male,65+,White,-90.62815021388222,-128.12949239284643,B,-75.67689046242528,5.701783741903546,-193.4917701425478,0
No,Male,51-65,African American,-66.86489610825113,-98.59309209283101,E,-102.05979106671548,-38.411859015411686,-49.80114787495664,1
Veteran,Male,18-25,African American,0.7063172653533346,178.8689029763078,C,-158.21063909219873,0.5080847008895155,54.818894740238974,0
No,Other,26-35,Black,111.66522937214047,-33.381384064130806,D,-147.70847548099877,106.74322938946588,158.07004708265717,1
Yes,M,18-25,White,-27.001170506703186,198.0285481844016,D,-11.509024258568502,103.66169845149773,-6.041288493985422,1
Veteran,Non-binary,36-50,Black,117.71095106668461,-95.86266130181195,B,-114.5530407811742,-94.0880775628477,104.58087915214,1
Yes,M,51-65,Other,-7.807866030720126,-107.31051744669233,E,113.91315081717492,-10.848031077838694,-140.55719696805588,0
No,Female,36-50,Other,35.266989938618096,-184.4663769326609,C,-13.942191717457183,112.72457335479925,-38.90905785948892,0
Veteran,M,18-25,White,-19.551829976843642,78.18874135798201,D,41.621253076592154,-200.95261761802757,13.889786034908367,0
Non-Veteran,M,26-35,Other,-142.65271386118707,49.811590422893566,B,-59.31699697375805,256.24154237662833,32.33232573740111,1
Non-Veteran,Non-binary,18-25,African American,1.1926695445093562,-14.845908951809283,A,35.52418121710687,-100.99692619133727,-13.592026516736158,0
Yes,Non-binary,51-65,White,-72.0033165105045,-28.18988741310415,B,-99.23756666558816,77.59492215835347,-128.5286116259035,0
Non-Veteran,Other,26-35,Other,-86.05297108429566,17.96903282090961,E,40.044558690177695,-75.6022799018027,95.84391278966339,0
No,Non-binary,18-25,Other,12.97882127558985,112.2162447069396,E,42.995802467065204,-47.44897158844972,129.50223276394172,1
Veteran,Non-binary,36-50,Black,62.752848734562626,145.24979867503097,B,23.735434510474406,-143.18417753061425,85.89606822664713,1
Non-Veteran,Male,26-35,White,21.619853916275954,216.25966949418145,A,34.803010412906524,-173.0111322117767,-68.76094013859588,1
Veteran,Female,65+,Other,194.94114178233272,-48.462853631532155,E,-146.68069941655432,-40.161235636311304,3.2948830305701295,0
Veteran,Male,51-65,White,-79.02627946576779,-37.68846793934889,D,108.83762015614793,-96.30743845291144,-11.83876907002729,1
Yes,Female,26-35,Black,-80.33102160858799,77.38243519277424,E,17.929351504718813,41.60509941948533,35.42323569753213,1
No,M,36-50,White,142.65927398731918,-6.681273282920215,A,-70.89358047472867,63.919702592685724,111.40023775327079,0
Veteran,Other,65+,African American,127.39191555860019,-113.74579571899501,C,8.009808626796271,-53.04722648382708,-59.93521541897826,0
Non-Veteran,Non-binary,51-65,White,235.94086839389985,-10.64164139367813,C,34.63102975724855,-2.4240681040448933,74.21622098062345,1
Non-Veteran,Male,51-65,Black,80.17565159268202,-99.97644059161757,D,82.0402704797272,-116.35683348022323,60.449258284516105,0
Veteran,M,65+,Asian,80.53964398751043,7.946604575117326,C,-148.3165899552533,-175.55550791561845,-171.0838549447027,1
Veteran,Male,18-25,Asian,-106.50821906404995,-12.77377354230308,D,79.38824215264188,-2.5909514663494346,-141.34189939903993,1
Non-Veteran,Other,51-65,Other,-59.0690112618218,175.54226636346218,C,10.398714880575074,-69.39251668905534,-89.92302863023627,0
No,Female,51-65,White,62.76639366676208,-46.66861693456333,B,-11.45625277984691,-77.85917495088289,-74.43154049490386,0
Veteran,Male,36-50,African American,94.16448707276946,-46.89096257337288,C,-70.84429886322717,136.40509922351276,87.84398008028856,1
Non-Veteran,F,36-50,Asian,98.2974659807588,-46.330650377956054,E,-179.4538150683087,5.313476821021846,-72.45805265842498,1
Yes,Male,65+,Other,-144.11938539309276,-29.691876162074777,B,-164.25607060999715,68.22640068960037,27.620251639225717,1
Veteran,F,36-50,Asian,-35.69556443274421,-55.58010089354889,B,91.74869280431214,-40.055359844182696,-117.89591856907884,1
Yes,Male,18-25,Hispanic,113.12620090239531,-22.302657391012254,A,15.537459741451624,19.440272786227226,159.6156538139797,1
No,Male,51-65,Hispanic,-109.05742671251039,28.787971894919686,A,-100.16311060855266,-35.74296668743306,-1.2781192290479038,1
Veteran,Other,65+,Hispanic,166.81054452252923,-35.324814758260686,B,-147.43612703068177,-193.09561906123764,-34.04125085786357,0
Veteran,Other,36-50,African American,-98.38948037463061,26.920918840683715,B,-131.54058032898743,-54.00637572941363,130.081873167696,1
Veteran,F,18-25,African American,-39.222314159809436,-4.667495360098877,A,25.65891062726876,-96.40114545525012,-46.21141656559088,1
Veteran,Non-binary,36-50,African American,55.82260350729348,-55.38388977255552,E,49.3665731127413,-17.104584067307055,148.33249855616324,1
Yes,Male,36-50,Black,31.186927158378403,-181.87055756679032,A,-88.40142721238921,-106.77342140973698,81.11091684643903,1
No,Other,51-65,White,46.952606793327774,-49.312376533495716,C,20.73182648540556,47.101664501191706,29.848547790222362,0
No,F,26-35,Black,-151.95953584808788,-160.35861718020257,D,-23.876988656852337,-1.8616951722510728,-72.15356632213796,1
No,Male,18-25,Other,37.87486747315407,-2.5013648227041,D,-34.73469718876237,-10.957437556044585,-83.0628320617905,0
Yes,Male,65+,Hispanic,-209.02197315950363,120.92758933464796,C,154.19207391668286,103.16622682475911,-46.721792412777,1
Yes,Other,65+,White,-72.82079430962047,-174.00850519119732,C,-79.0703776601696,21.938832422727465,-102.4045406461171,1
Yes,M,51-65,Asian,-30.855294844171826,-118.84434468230513,E,122.39987813371513,-115.33360616118333,31.58278933876355,0
Non-Veteran,Other,18-25,White,26.640662475926153,-160.582724369612,C,-59.31161078337336,103.54352678794562,163.58619428938738,0
Non-Veteran,M,65+,White,216.0821120044055,-33.991056671312556,D,-120.4026876289526,-163.06602518270788,-7.135551004479034,1
Yes,F,18-25,White,26.302738028545903,59.19376436668493,E,128.4360879583019,-19.949763455071924,-63.00909233899693,1
Veteran,Male,18-25,Hispanic,77.49910637630633,-48.05253587106129,B,-5.793995925405839,-149.43674738000422,-36.16165210277922,1
No,M,26-35,White,-119.47326940232472,41.88976878664583,D,-52.057141890754856,-32.13433293706772,102.77364175779775,0
No,M,36-50,African American,36.141281062166094,-90.41630643168499,B,-8.969288919236122,-103.73071029865508,180.27806140879198,0
Non-Veteran,Male,26-35,Black,-100.4142740646423,-121.30224472956586,E,-66.36811730939714,69.03221632593811,250.50945407265326,0
No,Non-binary,51-65,African American,-60.06600776474495,-34.27919990431114,C,-16.63552317755261,115.29938500965035,-28.214740569414964,1
Yes,Other,18-25,Black,64.24515853822483,-27.15068813625456,D,-197.24244515093633,27.07125276777177,17.074402480015447,0
No,Male,18-25,Hispanic,-59.26219797908975,2.4919208118283356,C,-33.468844607696305,73.0096663896362,-65.60686006029222,0
Veteran,Non-binary,18-25,Other,-23.994588773547342,48.18175960613192,A,11.247020962361526,52.18581366719479,-45.95297177374504,0
Veteran,Male,51-65,Other,-54.0228309547241,67.56512461964245,B,78.82794834287867,-0.8842663465849304,-94.48589119294778,1
Veteran,Female,26-35,African American,79.68754057476755,-90.69556025078887,B,-96.98958281009598,-144.19641118569976,-117.00214383489845,0
Non-Veteran,Female,26-35,African American,-38.5621378445558,-28.36311454017092,A,-146.92601016970076,19.5711398684593,-10.12898094802153,0
No,F,18-25,Asian,-241.82939409243914,45.423925265773946,D,-8.829143061466532,-27.754272406399593,96.49618428788561,1
Veteran,Female,65+,Asian,21.033251509023692,-4.932581025019904,B,139.95352773364067,-122.87405326579982,-77.19089386563861,0
