sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Homosexual,E,89.30503031065754,B,9.122453654393329,-142.8952602290579,-97.41813807768042,C,73.27899393265766,A,1
Heterosexual,D,24.947170326127253,C,-67.27920635873696,82.47540477505912,-146.8953080669459,C,-155.33066516666275,B,1
Bisexual,D,-22.96122649057928,D,-146.67532468744088,-193.64606282471746,120.4005725565378,B,-44.42030024616619,B,0
Homosexual,A,181.26377207297082,D,-96.76234745170822,186.42757911367914,-34.38436313277333,E,68.25068887819047,E,0
Other,D,17.67386592611062,E,-20.671189444644213,-59.92782328708594,-226.09295657352044,E,119.93173615291941,C,0
Heterosexual,B,5.911667062000292,C,-34.610057114761226,-164.50589725221505,-178.12328735127835,B,106.83793864733077,A,1
Heterosexual,D,25.469935070550694,A,-82.7267853518938,151.27089768036757,68.65909539348162,B,-85.14047219754686,A,1
Other,E,-147.02619953322878,B,-52.19069433072803,114.46617242086477,221.99321963335956,C,-72.0130953051622,B,1
Bisexual,B,-108.12901721757369,C,4.379841690467847,-46.32343410103887,66.36050129192161,D,-11.857784671306575,D,0
Homosexual,C,29.57879867378665,D,-66.45510356351058,-34.6492825547504,-90.86557590776226,B,29.928189130972832,C,0
Heterosexual,C,28.904059011524367,C,115.14413773837002,43.45096265887846,128.3522997472572,E,172.17790060233617,C,0
Heterosexual,D,84.95264126165696,A,17.368602605446323,83.00438466604919,47.15111351936066,C,169.00730375641248,D,0
Homosexual,A,-94.44595977696059,B,27.025231949492483,-96.23003987685465,-9.974165055067596,E,-184.97522621267083,C,0
Heterosexual,E,-178.63878281562236,A,96.76441531485008,21.500158546523913,0.873324096037277,A,-55.46200717422655,E,0
Homosexual,C,-7.145259663570681,E,28.973638338359837,143.26023262627274,134.23686640564614,B,-174.70368315060603,A,1
Bisexual,B,34.140555477183675,D,18.25150438914424,-11.136226398761439,12.325860011453141,B,-21.73775762179878,B,0
Other,D,73.08738028351928,A,83.44352081966245,-9.880241875171158,56.120912854555584,A,51.586542517682624,C,0
Homosexual,A,-27.22836291100486,B,40.62846184402982,53.87895403447385,-123.5546797181605,C,-68.18993174350484,B,1
Homosexual,B,-70.40681264203609,D,18.48394473910549,-182.5410009410437,-2.0814028559261155,A,100.20730222245382,E,0
Heterosexual,C,50.717836640270384,B,188.35502255566928,-47.44393715823188,74.82942141326996,B,-38.54756460043773,B,1
Homosexual,A,99.97778611918699,D,-102.43736184048058,49.9908268410002,35.94390954918159,E,144.22983654443357,A,1
Homosexual,A,-57.23405482515357,A,85.79390182314937,44.487842569891384,51.165496033763866,B,-7.885191041210985,D,1
Bisexual,C,140.16767837780245,C,33.715561139831145,19.091088391826442,-81.25238059039887,A,-62.54721021631613,E,0
Other,C,-21.596535432098914,E,-70.11631783209081,-148.07025586801953,68.43187017397236,C,164.01571200534855,A,1
Other,E,181.34995531048253,D,-0.6328018643298959,7.7396543484200055,-7.832037445940318,A,12.211855181154524,E,0
Homosexual,C,146.17443438842633,B,-113.66497933843065,-15.424807127164378,57.87652203339655,B,74.43727246011743,B,1
Other,E,177.9553234839021,A,-44.291523973649106,-31.02180745943064,21.0527578208431,B,-33.70504163428246,D,0
Other,D,94.68070787254428,B,72.11079650490827,42.43613328291934,-17.757116298783462,B,98.65891877619988,A,1
Bisexual,B,-110.07258279702643,C,-37.95379630437813,-4.373040952729474,-75.88347837637657,A,218.9693834510605,E,1
Other,C,98.63294580197581,B,78.60778776984218,103.76691230301205,127.75445182763579,E,-256.8177051720032,B,1
Bisexual,B,-159.22676817220267,C,-189.439659388796,7.128705855295242,111.60688190030848,E,-96.37721409384874,D,0
Bisexual,D,49.25632865518894,D,94.71247600419827,-50.320363465644604,71.87518437929069,A,-72.15640515132107,B,0
Heterosexual,E,95.9261665428244,A,43.82431848371444,162.950541142712,-103.80778324471665,C,-10.071967068816646,A,1
Heterosexual,B,153.00063910843255,C,6.551217825597262,-217.315501794875,-142.27369987551663,B,-56.86089179561164,D,0
Other,A,-27.004140342691375,B,78.34288731838616,234.56610264894192,-188.72480766760316,D,101.69111415746434,A,1
Heterosexual,A,-120.47681952453343,D,34.22221032219416,47.913793120444375,59.42764849102039,B,58.79434011265906,D,1
Other,C,-41.744331870217046,A,36.86471915487172,-6.7479833613609905,-90.59669946336615,A,32.39675531053626,B,1
Heterosexual,C,-216.17851855656934,C,-77.01944881601057,68.14742670317821,94.1502362341415,C,-188.81476167108025,E,0
Other,B,124.01490455797304,C,-65.17826501887458,81.16991598980067,56.030142791188645,C,49.63013296698217,A,0
Bisexual,D,-49.739339690974184,E,60.72921675157564,88.82086583861789,-78.71876672050047,E,-27.70523770588692,E,0
Bisexual,E,18.41855780171008,E,215.289269870552,-94.57571132403014,-40.97310541904336,C,-35.90060676902992,A,1
Bisexual,B,59.546617482118776,A,23.42543689287193,-159.63489027338025,42.26660687367428,A,-95.9194566645648,B,1
Heterosexual,C,193.64188830649184,E,100.68636100859987,31.029753956979704,-89.5958076326422,B,34.22879701710083,B,0
Homosexual,C,80.16869516137834,B,105.3490807574567,70.42277527699615,33.03587838961999,D,0.7524440161407152,C,1
Other,E,-17.52719520466268,C,-175.1960960947643,267.96342441578344,106.70809962477657,B,-29.693143740745725,E,0
Homosexual,E,-34.56891482808827,C,-80.15109250746757,-31.7170792530502,-147.79378452054078,A,-30.391607830045796,B,0
Homosexual,D,14.783703093932498,A,-181.8863799331514,-58.12511167255992,-22.728344919649103,A,-51.13079359265092,B,1
Other,C,-95.87515257512112,C,-31.535380851631402,60.785480194229116,35.38339402948468,C,49.15119142061709,D,1
Homosexual,D,-19.598350433983697,E,8.220467972820925,11.988551161875288,-103.65637436447884,B,108.9225403618657,E,1
Bisexual,C,-35.78202151158485,D,61.431755841471,-48.47185249640227,88.49451254603997,A,102.09971327438024,C,0
Homosexual,E,105.29095765923194,B,-145.30022346381676,-71.68545075857841,8.595646814723574,B,27.222064087297852,A,0
Homosexual,A,68.3849153847946,B,33.640814799683646,-58.247527804319965,69.73043538440183,E,-15.883715888054875,D,0
Other,C,15.159660245360678,D,21.44435393066244,-15.886221382940906,44.719205204602005,C,54.38119445600316,C,0
Other,C,-65.88792464208939,B,102.30534958420272,-11.245429526728401,-17.271105013924547,D,-114.21954567618775,B,0
Heterosexual,C,-168.21393699786557,A,72.49892156201916,-148.27812447710235,-179.32580941193223,D,-61.66591350019056,D,0
Other,A,1.8924987028023539,B,13.243037413413719,132.41966609091358,-13.274037631256979,D,32.263068383974094,E,1
Other,C,-157.59615126256338,A,-5.340795013476411,-66.28681812033001,104.12612306673343,E,-31.920160718918762,C,0
Other,E,53.976172755606335,A,5.599795710083287,20.62607882066485,-194.60823708156965,A,-146.69012938975513,C,1
Homosexual,A,-5.801408505025961,D,-69.40728075168988,-192.44509859603986,-89.36510275112623,B,-61.626880935561644,C,0
Other,D,51.0982382554753,D,196.39017666342397,326.05039266885257,-69.91317705968092,A,19.11346590111181,B,1
Heterosexual,E,-66.20765275404119,A,46.76815201084025,121.5515325836102,-132.93279960242396,B,107.62161266150557,A,0
Bisexual,B,62.00560983174375,A,-95.10634220592603,189.48947316574976,-67.87523302229683,E,-219.01385696576452,A,1
Homosexual,C,132.6287631212086,A,118.11157002368222,13.354160106146276,145.56366185472712,C,-9.456479151100504,E,0
Other,A,3.4474717136454642,A,338.469279328145,185.7296524499607,-90.36199376379015,C,-122.22657659852496,E,1
Other,B,-51.24751695239242,E,-28.046678130935447,-127.49950419673016,-58.19233810655828,A,-70.91133488495448,D,1
Bisexual,C,158.6939437201918,E,106.24998319226462,202.61222950443155,-273.7935861128952,E,5.385386709121588,B,1
Heterosexual,B,4.671927674132075,B,-133.76041223937358,-249.4422843891849,-111.04803647139852,B,-31.160643787976678,B,1
Homosexual,D,-111.06025117428304,E,148.15319061140377,-43.498910899709934,51.43589969133133,B,108.28776149346115,E,1
Bisexual,A,167.31574664696032,C,-18.831813988708912,-23.88337547007077,-124.1775415950546,A,198.90313287352623,E,0
Heterosexual,C,-136.1782635784706,C,-133.90279340327825,-104.57015739146544,-204.60760397110232,E,-111.83477295660569,C,0
Bisexual,A,-27.998552675488924,B,-163.8829088517962,-63.32202171760355,14.199601768033638,C,-149.46184235465526,E,0
Heterosexual,B,-98.94852124589592,B,135.65067237724912,-93.26968912096049,-59.67671263339176,C,-135.62949515725987,B,0
Heterosexual,D,-32.700342616793094,E,26.446558979978622,101.62061145759658,50.475906699264016,D,4.137670681630263,B,0
Heterosexual,E,-70.82577265689723,B,-31.803759026112168,-23.588653353798833,98.92618982280835,B,4.489386511527728,D,0
Bisexual,B,-34.82436639381293,E,16.75040422487385,-25.513627575637095,-106.74385408323037,E,76.01600516046793,E,1
Homosexual,D,150.32618123265647,D,-44.530338942594874,-144.5877293809586,-136.11624278982222,C,-53.38830802874608,C,0
Bisexual,A,113.17431786623774,C,170.45742653016987,-93.74114245298877,89.15796021330922,E,-41.07322089854161,A,1
Other,E,-76.2715181104766,B,-113.54830733896162,11.79081007684591,-78.81666730255395,E,-24.942759026643298,A,1
Heterosexual,D,110.36985089695861,B,-39.07831205000994,-143.43140497066165,-98.3992813143428,B,199.33400987215984,C,1
Bisexual,A,66.50560499433527,A,-54.52857175756798,-20.205618298454926,2.668204206687623,D,-88.65559479797872,A,1
Other,E,11.157482117685275,B,48.65555718267941,-14.253075031608727,-177.6136985298525,B,40.26569099533876,D,0
Other,B,-99.83498521726902,A,-26.765443430387254,-21.014973000105922,-139.41737900842156,B,93.74911665712136,D,1
Other,E,-74.64138624155517,C,-103.53676149072632,24.63733818707084,-79.58507366578289,E,34.06539325565559,A,0
Other,B,-34.404671417501234,E,-279.3435757802614,-33.12561004854873,-41.8850578418866,C,86.49763745080116,E,1
Other,A,14.88276602774034,C,6.097546034633509,39.865829665467636,62.3962914983719,E,44.53823005372384,B,1
Other,A,92.55454949759857,A,10.332254884304568,72.29213474636857,129.49682215824407,A,-33.16175941708545,C,0
Other,A,-182.45856078511162,A,53.22091254539343,73.6957673053387,116.94969490178626,A,100.64604354495728,C,0
Heterosexual,A,100.25137445566317,D,-56.40703305385559,85.87899250595864,-53.30555228517131,C,-21.06773312952076,A,0
Homosexual,C,-68.78686322318954,B,-143.05794370194093,-97.89429597798767,118.35366553543827,C,-138.4737338216123,E,1
Other,E,-60.17457473018175,B,-61.05419503684099,159.05626923114212,29.842968528895142,D,170.66274577159928,C,1
Homosexual,E,102.33751548313823,B,64.76750954534911,-162.05015164968017,50.95822435487766,E,-43.74651328081974,C,1
Other,E,-115.41412939649196,D,-76.65273241945914,-60.696665248547724,66.16619817510117,C,92.90302628609668,B,1
Heterosexual,D,-148.81496818431523,D,24.047898327085317,-123.26947565101132,7.21914410186137,C,-15.942592895130844,B,0
Heterosexual,E,-57.12414801644539,A,-39.23810701893224,33.81605545908955,-150.6735151215962,D,31.06499121043962,B,1
Heterosexual,A,-20.940700365071006,E,14.93356811908615,-95.76503908605216,202.78418950409986,A,177.00541392484732,C,1
Homosexual,E,23.164173432570045,D,-56.79767199907406,78.61670106325977,-98.19707161617657,D,-142.9815484201654,D,1
Other,E,54.87287537603266,D,22.365077277567373,-9.312909273129563,4.681899071452422,B,-80.38999521840238,B,0
Homosexual,E,21.547511670051794,C,92.22728075618899,-19.746208659536855,30.3787773692678,D,141.36457715008467,A,1
Bisexual,C,-225.46751997675636,C,23.974395833997654,21.15929760632017,98.77860584011049,C,-12.832515328649322,B,0
Homosexual,A,90.89303271414045,A,-80.434866394648,-117.26871218950699,31.555344382353116,C,-31.311383736879655,E,0
Bisexual,B,0.07088314661483715,C,-51.187706647966266,-118.79957586285357,-33.386742333336066,B,-167.80627654363292,E,1
Homosexual,D,199.5762320501322,A,-68.3555288007062,-111.69219564131477,-23.147384364706536,C,-158.55723081573558,A,0
Homosexual,E,93.81021413909633,B,-150.69984750403614,-68.85205213185922,-100.11693381267538,D,20.371882733203243,E,0
Bisexual,E,-74.45195316023643,E,-28.35368297195757,-55.70774849001786,43.74910154027693,E,240.44230511811122,C,0
Homosexual,E,99.70154888621504,D,-219.27792678506748,-101.61484829301179,137.32422829669045,D,195.96764874718403,C,1
Other,B,-61.983223542345364,B,60.07907679021035,-52.05764405103622,12.236754562159355,E,60.844134561272526,A,1
Heterosexual,D,108.89726049488159,D,141.53913393166576,-51.149696080698185,-78.51915736456198,E,-34.29498322931261,C,1
Heterosexual,A,-120.60506592362228,D,35.30303699838978,158.87328912346243,-14.631096826518577,C,-51.35632545051837,C,0
Other,C,-69.59177381642267,A,-30.69467368315105,-205.58193341081946,18.702974380011884,E,206.52981010318072,B,0
Homosexual,C,229.98977844671788,E,-92.15704530028366,-91.78504237220397,72.9847555378208,A,-27.73818578440766,A,1
Heterosexual,A,-95.1222543486002,E,29.59947637514453,101.17693324340824,39.89842641566813,C,-21.953591397811103,C,0
Heterosexual,B,-22.573732590168543,B,142.4367755390343,-4.888824540223753,51.84557418940929,D,-9.747427919911097,E,0
Heterosexual,E,-154.74782894266778,C,103.13243817008812,-34.999098536001696,179.2237330049977,D,57.31084678306818,B,0
Bisexual,B,193.41886136009637,C,-23.911855540269983,57.50552449982397,45.71604167764299,B,-5.078561520032426,C,1
Bisexual,D,118.74421548535359,A,-189.02954053457225,160.53768880056523,-4.346787629856052,A,-169.50006417460568,A,1
Bisexual,E,-24.97346815754378,A,-248.3113843729661,-33.14213424937645,-34.510433124769754,E,-24.864171332747965,D,0
Homosexual,C,-117.59344370880007,D,54.11680625562219,174.76045983156183,110.00949787970858,A,132.6366308080836,A,0
Heterosexual,E,-41.91101112847057,B,-167.51519005094875,209.78904672887938,141.88591509094937,A,-165.04656589043063,A,0
Homosexual,E,-160.11640537448454,C,-79.81725360062347,49.50778868213745,-43.96094045225906,C,152.87020871676197,D,0
Homosexual,E,74.409758894418,B,44.82122571175932,-164.91157044117193,-138.81384378420128,E,135.54972306283622,D,0
Homosexual,B,-55.25801969172234,B,188.27950005300133,-33.39000849877934,85.11745512150526,B,-29.343389468275856,B,1
Heterosexual,A,-51.78169633164569,D,-142.7762648088996,-58.715858653454575,-25.320145322610433,B,111.27827832351127,E,1
Other,A,-76.25380117904518,A,-50.32844474587917,165.5783558271557,-2.0660650001441563,A,114.60778936472104,B,0
Other,A,-252.30869501936974,D,-184.43637550454582,-18.680595162649308,247.00754119658166,E,5.2367939376791295,D,1
Bisexual,C,-119.05248477247936,A,75.29675403209436,66.39918023672323,-98.28252706486992,A,93.92657693454571,E,1
Heterosexual,B,-119.91370584246603,A,-127.90554059693791,-178.1032888849252,-5.576968352311875,E,80.48793454742477,C,0
Heterosexual,A,35.8081108999388,B,25.69793849434083,53.016154394679425,-47.116087794811506,D,162.69580239217962,A,1
Bisexual,C,14.309720841946774,E,73.76405683690528,28.608466237947884,4.435491014266087,D,-62.50087776180641,A,0
Homosexual,B,-106.65894700050676,C,-79.618747269861,64.99503642091061,-2.5191452777280205,C,-24.421836059344294,B,0
Other,C,210.14385893779354,B,-84.92492746056445,70.20832359894152,135.537583554329,D,74.15745331175427,C,1
Other,E,-32.00670135582386,C,-30.66635867716811,-32.0646595625395,-113.58346970832167,E,-33.669123587407626,E,1
Homosexual,D,-15.41730390212056,B,6.25192142459753,78.43761607653018,122.45147061934836,B,63.413462731492785,D,1
Heterosexual,B,-110.16899611607236,D,-85.97453288851874,71.10365039988135,15.018533654499992,C,-76.65232010825864,D,0
Heterosexual,B,63.75785988302197,A,-124.34534402509647,21.017950057470962,36.12845485757272,D,-55.834886696537566,C,0
Bisexual,E,0.8967037008253265,E,80.4371253097139,-160.9475135658826,53.62976775387013,D,5.727953419591139,D,0
Bisexual,A,169.993199028916,E,-114.80746366417416,77.10939792113084,-103.4363421428053,A,-25.397209966117924,E,0
Other,E,208.92819511052187,C,-33.103405674953564,-105.15252786226303,13.16244846839977,B,-13.321792994345449,D,1
Homosexual,C,-83.83703113551252,E,-123.60521510071356,-5.545225316765976,-150.3838176072549,C,-3.950266234829247,C,0
Homosexual,C,269.25195642645525,B,-134.30650336180162,-30.800749098332787,75.14608519505053,C,49.983499470595284,D,0
Heterosexual,C,-53.434512863994144,A,59.9257093423284,-181.24065546920318,0.31152988710082846,C,72.05644775146212,A,1
Other,B,48.61540301232295,B,12.77533905649246,155.36009935522014,-141.17405724961625,A,-33.47089883891511,B,1
Bisexual,B,-291.4760371777551,A,29.095971061612907,-13.632862229331613,79.55058263187539,E,214.83492705436063,E,0
Homosexual,C,-183.0214806839741,B,114.54602338922003,108.13159780576225,-84.65838698716001,B,-118.03922354154446,E,0
Bisexual,E,-195.8615819849642,A,134.18800974104497,233.32299279045,99.05109636321066,D,-97.20136375113671,E,1
Heterosexual,E,20.25139087065697,A,-4.725307308067624,-71.3360364597305,-58.77380088734383,D,-141.76347549053963,A,1
Heterosexual,A,-137.35395734035538,D,92.1814834148143,61.89872891929312,-161.29315214433973,E,42.9980257937134,A,1
Homosexual,E,27.95945249555729,D,-29.91538152922719,-36.175318403806514,21.93889891796895,A,-11.434477703609286,E,1
Bisexual,A,28.03684704503384,E,-101.83714271831437,205.07490484583255,33.539757650801995,E,-96.95361723341345,D,0
Homosexual,C,-140.347645077716,E,49.371552391918065,-46.83347004142037,9.108025912380176,E,44.024075941248604,B,1
Homosexual,A,-27.0243827402311,B,-45.01256440017472,-116.16010928573677,21.652770527579797,E,-6.8806088348953045,E,0
Bisexual,E,58.815716323261654,D,-19.741894136296402,67.46867100727056,41.57510914593479,B,171.5039448613759,A,0
Homosexual,B,-185.31878184778589,A,48.737130175708636,-99.72365090296144,25.12557907241891,C,-23.419236286386987,E,1
Homosexual,E,-40.439577383816264,D,26.70908825629832,101.67465710466608,-14.667060040410012,B,40.86472391656875,A,1
Other,A,-66.80949214273652,B,-130.66537616312175,0.49838293179436666,-57.32109755470972,E,-78.71862214043949,B,0
Bisexual,E,-74.56710851981185,E,142.1905594675223,124.06844583647344,-70.93047343636086,C,-22.020971213802607,A,0
