age_range,civil_status,Veteran,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
26-35,Married,Yes,Other,D,C,-8.010397042872725,-44.8629018734608,A,A,C,8.226107129470899,92.77963763661803,D,106.00219269767241,C,135.62544260869274,152.1459471793488,50.78610323886104,-42.341320223279126,1
26-35,Divorced,No,Heterosexual,D,D,13.122818408546108,35.32874655613725,A,C,D,117.67256756416693,99.83039419552428,D,-160.91078404674525,C,-118.79815752743099,-48.44815748243491,5.491125366134648,17.659633757211456,1
36-50,Single,Non-Veteran,Homosexual,C,C,50.58390671201125,39.25177851723648,D,E,C,149.60162820325988,-51.188494106652726,A,9.80001221102839,E,-79.70568226805129,62.15493162796849,-17.5229649387349,43.963463097233216,0
36-50,Divorced,Veteran,Homosexual,C,C,-55.88055233675268,112.86286286481295,E,E,C,-24.94347296329565,8.855815413655007,E,23.275816559332803,A,-100.62901741260019,-59.10894889192993,-44.68242184782371,147.48076305592807,1
26-35,Single,Veteran,Homosexual,D,E,-45.87356323541101,-180.19262405096848,C,A,C,-56.087403867144815,16.702967734807004,C,158.109656233465,D,-76.85439142660852,-55.99104419522839,-33.69017950271607,204.72232782452687,1
18-25,Widowed,No,Homosexual,A,D,-149.8273724278099,-23.918386975638516,B,D,E,133.90423791983372,67.48393662935092,D,140.68155580429703,C,62.85375073848489,42.988904114611216,156.82887886217247,-144.82375365812342,1
26-35,Single,Non-Veteran,Heterosexual,C,E,-4.159553819395539,105.33026340878268,D,B,C,-50.83598474358427,-23.803734625010858,D,186.5882936362383,D,-20.627505465094313,-68.68090456636389,-151.32835439521014,63.86320641213848,0
36-50,Widowed,Veteran,Bisexual,E,A,-165.62277954914762,-87.29058438481385,E,C,D,11.501757327373504,15.548146912251129,B,12.484364310078936,E,-10.107820972394135,-27.79250583274412,-39.34767457155645,75.41880774550947,1
51-65,Married,No,Heterosexual,B,C,-138.18175641374987,-172.35850429390857,C,E,D,36.38900510611926,54.89706539096078,B,51.89020523243998,A,24.55344716449497,-94.95118196300454,-52.080681147426674,-70.92043324675974,0
18-25,Single,Yes,Homosexual,E,A,131.72650498691186,72.4652301565479,C,D,E,-30.667425369579547,-72.47488944087777,B,-72.0643048406611,B,-42.530976826840764,14.844478559237173,-14.651366721197018,38.199717472077054,1
26-35,Married,Veteran,Homosexual,A,B,147.91509426163933,184.6398176017491,B,B,C,-45.332903640700664,88.82611437428197,C,-46.68024018136802,C,-48.3509198722127,-43.09902274823208,100.2963368333134,-28.57011092122061,0
65+,Married,Non-Veteran,Other,A,A,118.03188393036379,-127.14381390323501,B,C,A,31.907420741856384,104.92019469116308,C,-50.90885311484746,D,8.72044551663999,-193.67393628478283,53.3069289384541,77.56626497649457,0
36-50,Widowed,Veteran,Heterosexual,D,B,-165.7688802835304,-81.61902044172452,A,A,A,91.24158433794975,-59.5771468512488,E,-28.924578947584568,B,-6.319137200539539,-77.89674741606093,-76.82082190926242,-36.11836335168711,0
36-50,Widowed,No,Heterosexual,C,D,-62.42775826598458,60.85329219853216,A,B,A,-75.02137369469524,192.10645429994184,B,-61.051589651196835,E,-165.73107186232733,88.95197392387576,-64.08838171795125,-180.09552805226525,1
18-25,Married,Yes,Other,E,C,103.4589906943139,-150.42191244475288,B,C,C,-1.5119848444835977,51.15643772933729,B,10.445862814237557,D,96.17042694705533,90.34175378722684,-16.09907904304858,202.49336848584747,0
26-35,Divorced,Non-Veteran,Bisexual,B,D,-235.6128233746388,31.198687544878627,D,B,D,2.1852863881373783,-44.4876825629694,C,80.42822951711292,C,75.55467648870017,44.9950968739946,5.129164736427521,123.75086929419865,0
26-35,Widowed,No,Heterosexual,D,B,-47.354491908488896,-78.11461587762474,A,C,D,-12.119647090526042,-2.049257901653546,E,-150.75594239877788,D,62.18674249778228,267.0476360914322,41.5866192740669,44.64371815499747,1
36-50,Widowed,Veteran,Bisexual,D,C,169.26732932178078,-72.50880629457549,B,E,D,-47.191971897198364,169.93996618851247,D,-84.29247778087765,A,-76.20190700949792,61.545250747546774,61.28546551665972,39.434500807803346,0
36-50,Divorced,Yes,Other,B,C,20.55683173305234,28.080899331911404,A,C,C,-21.587783719428526,106.8813730752913,D,-107.32300569361158,E,-131.932704173062,5.1767608568225825,45.45757552883366,94.07554116367662,1
36-50,Widowed,Yes,Bisexual,B,E,-6.159551795234449,160.5567010898743,C,B,E,16.356551453906153,-95.21225255795162,A,32.40293747809856,B,69.39177968241181,43.23078827706206,16.369148395924707,-121.8104534529057,0
26-35,Divorced,Yes,Heterosexual,C,C,-66.16830008082191,159.44921274739767,B,E,B,5.860586465442707,83.40648628883407,B,170.87533489124914,C,135.93348909942745,89.73093511917823,98.89697353454093,-48.45819503931784,0
18-25,Married,No,Homosexual,C,B,47.969922476000534,-45.41875707348449,E,C,D,167.9560163590631,-120.57308027238747,E,-153.67870086852054,D,14.40690290927082,-155.00831809352354,-19.517680584384582,-30.47367371896662,0
18-25,Married,Non-Veteran,Other,C,A,-21.977465389884205,-131.5691030263315,D,A,D,111.87792435026276,137.08286104833257,A,23.690898518171263,B,75.60932686553346,11.164192789726341,-64.86812908074967,62.39406724396572,0
18-25,Married,Yes,Homosexual,B,E,70.7794257746277,-55.18211929570739,D,A,C,34.53384065331793,40.772737837880726,C,-11.633707562988317,B,76.24994305728785,-55.92090157774311,32.22430407227261,-101.84279075274047,0
65+,Divorced,Non-Veteran,Heterosexual,A,C,-69.2911455993127,23.25511991979322,A,E,E,-118.38061367446753,-47.85743178562808,E,43.77523495646139,A,-153.1310212323736,13.752594966600839,40.865830012799954,-96.41556621968265,1
18-25,Single,Yes,Bisexual,C,E,-34.79822768105572,-9.17338304730463,C,A,C,123.40380483021897,46.08512143356537,C,31.985862158493227,A,138.69347917688742,266.48484856379076,24.50773020974343,28.981654747091678,0
36-50,Married,Non-Veteran,Bisexual,A,D,-3.094389633419839,-312.7977462150065,A,A,A,28.87277231227302,70.00647401702562,A,15.781687891386836,E,-0.09706982781396734,43.17609882606292,54.218514662156224,57.22205644164882,0
36-50,Single,Non-Veteran,Other,B,D,-57.84652135075722,-148.25698360351274,B,C,B,34.25082987030994,-100.00582331488393,A,-139.24852867981247,C,136.6430892676573,118.33612917037632,123.17074827122241,-246.65265611518387,0
18-25,Married,Veteran,Heterosexual,B,C,52.722980786458336,210.67959833752408,D,B,C,46.80181917165882,86.64256446829712,D,-4.104724496229431,D,158.08207338180694,-45.31669862272001,-79.29889515767788,175.8503687880375,1
26-35,Single,Yes,Bisexual,B,A,-11.144170126038377,-42.91748647412994,A,D,C,41.14115986841178,-119.77263375356884,D,29.027347447800146,D,-39.7297265620781,42.830242397815574,120.50805381215028,119.44149662830239,0
65+,Divorced,No,Other,E,A,-32.563291470350826,-49.83356748158268,D,D,E,29.409147587832692,69.43635718100644,E,-148.4720740017316,A,-69.9430128787454,-23.805333525512214,-98.67836527623017,-65.26330314580487,1
18-25,Divorced,Non-Veteran,Heterosexual,B,D,-97.31973357833958,47.69187232652276,B,A,D,11.808337691610754,-103.9635743680445,B,21.48394591291679,B,48.42205825607217,-49.433154120045444,-137.4804842407864,-56.78783756591055,0
26-35,Single,Veteran,Bisexual,E,C,213.70266775034938,-298.941974883546,A,D,B,83.64142624344059,-73.97772831585733,C,132.25980166537224,C,-33.12017576177774,87.15997337434295,-82.29006084132826,-92.66183222799528,0
65+,Single,Veteran,Heterosexual,B,B,135.37706149211405,-50.79318329348388,D,A,D,-100.72663115620269,47.909260820756714,D,152.01023297476948,D,-3.6111800818841973,17.82188961644555,-95.90398791161533,37.60267811577278,0
51-65,Single,Non-Veteran,Homosexual,C,A,107.8336588365704,106.77974325091807,E,E,C,13.160308544298328,-69.92314976426661,C,59.55101530463105,D,11.16379062109503,84.3061025652089,33.67976847839548,53.06690639761703,1
51-65,Divorced,Yes,Bisexual,A,D,31.34338119457651,101.79893138332132,C,C,A,112.29413638339916,29.915455255899737,E,-100.61740067746983,A,78.25573920033962,-73.8028596510654,81.99872472490796,115.56315430189075,0
36-50,Divorced,No,Other,E,E,17.197709735618226,-158.65544912569462,E,E,B,-172.051159116469,144.66783288867288,C,-70.9624018153949,B,11.038447102115915,-14.853282896592118,64.20091007606763,2.895215658625663,0
65+,Single,Veteran,Homosexual,B,B,61.588548824661196,-145.72664771327183,E,A,A,30.345143544301973,-83.49874945616533,D,-152.46294429506253,A,152.0362242954365,-30.95443443482609,83.85167491454087,151.3136138804852,0
26-35,Divorced,Non-Veteran,Bisexual,D,D,-7.9730780651511814,286.2735282202691,B,E,E,123.95968034142697,52.085768164533434,A,-29.82926607920418,B,-103.09322571662265,8.53167106017664,31.183292695148975,-1.5896821387367304,1
18-25,Divorced,Non-Veteran,Bisexual,D,B,96.03948838265936,41.158049610568426,C,E,E,-102.02568093264021,-213.27918701116454,B,30.77731047534383,E,187.54358645120726,-189.1121370139499,34.51197826234249,73.54613084902093,0
65+,Divorced,Yes,Homosexual,D,E,-51.819992950195704,110.27731045125037,C,E,B,-63.63313956947076,16.49935023746012,D,42.124205929214,E,-9.883980415941576,38.35392620098696,188.40718772895525,-91.35460121672808,0
65+,Widowed,Yes,Other,E,D,-97.81743632476162,60.5198211724153,D,D,E,143.82483765726667,102.36451766676997,C,8.484966523464584,D,-59.14678482544618,131.22858624819986,-98.7471846840218,126.73280371741554,1
51-65,Widowed,Non-Veteran,Other,C,D,151.4905984100059,-12.427892688994904,B,A,B,-174.48881503783593,-188.20060720973467,E,45.81770426476602,B,93.04923006907663,55.98903606878596,-3.106668626635848,12.46833547563188,0
18-25,Divorced,Veteran,Bisexual,E,D,-110.9950286324481,58.55616168239639,A,D,B,33.63273445078906,-47.55333567975415,B,-22.664419469286543,B,60.47083446392292,-50.401196169619425,-88.6540983204783,159.12048590454447,1
26-35,Married,Non-Veteran,Heterosexual,E,D,-167.14749082431953,-61.95534018492195,E,D,C,1.2988895863190273,179.5686273096929,D,135.25631732308617,B,171.49532118153695,-54.49334033175336,-213.21057035458622,-9.094386888622683,0
36-50,Married,No,Heterosexual,D,A,-193.61186759228843,12.089237361653026,C,D,C,172.31883358530658,49.00686895420126,E,-72.18961582328608,C,-67.02447442019002,-55.60535685689406,-43.88230255916651,132.63266748859576,0
51-65,Single,Yes,Homosexual,D,B,193.08696755526645,16.5374386028595,C,E,A,74.68635534910123,23.051037375984322,B,-62.03724445307347,A,-108.5914833298023,148.2543823797302,-134.50072335212923,27.11974383044156,1
36-50,Widowed,Yes,Bisexual,B,A,-155.67437537580653,-174.43248098229253,A,D,C,-66.35435091894834,158.13474974892875,C,241.83153432676994,B,22.187060059731568,-5.850718747798254,41.99978110819193,39.71610682615123,1
51-65,Married,Non-Veteran,Bisexual,C,E,-108.59632176968239,121.37151680195046,D,E,C,-5.356754865751999,-23.284263257169687,B,-1.2311812749344953,A,-102.53013725270164,-47.70636030304597,131.25777759767928,17.0039463271702,0
36-50,Married,Non-Veteran,Homosexual,B,D,-39.31428188313548,-41.13931661058051,C,C,C,61.07309911151615,-61.209988593112975,E,-60.85296241842687,D,-64.4230900211759,-5.150591949914813,-33.41677545713802,0.037852354587508207,0
18-25,Single,Non-Veteran,Heterosexual,E,B,-56.90255081661799,-109.80907385674222,B,B,C,190.37708374496128,-6.694197557815686,A,-129.1824203959234,B,-2.3791139159582473,-96.75136032214614,133.5265533626438,-119.99992379847286,1
36-50,Divorced,Yes,Bisexual,B,A,54.05570593450491,12.237922681596867,D,C,D,63.5575821286117,-78.62928134430696,C,224.72388699210845,E,141.77658159921867,-38.668037959822904,-55.28667820524444,130.53824408964383,0
65+,Married,Veteran,Other,B,E,-171.56244630999836,-17.688293302510132,D,A,C,13.91837323208032,29.041493946379454,C,-41.60657625352107,D,11.60806570515887,94.75292990713312,119.58433874928652,138.2510729432281,0
65+,Divorced,No,Bisexual,B,C,30.42256298475951,22.698262776394053,D,B,E,-94.46383078192326,-32.05730122545691,B,-78.72335597223545,A,72.66432860674993,-96.67232893097261,-29.375444258157874,115.30820242739357,0
26-35,Widowed,No,Other,C,B,-50.58987440555545,305.1386518103835,C,E,D,-25.964725100094505,69.47586129153397,A,129.61270467566038,D,-30.824237933637438,229.93297438535336,-101.04611893956705,-135.24216851223477,0
36-50,Married,Non-Veteran,Other,D,D,61.74086213808073,49.39769296557838,C,E,C,-64.86963604638113,119.89290150900096,D,96.23593866721643,E,-61.38223797193386,42.01046842167841,-36.54555470993196,-73.48217522459699,0
26-35,Single,Yes,Other,C,C,-60.470657585127356,147.64077739149965,A,B,E,93.58843658657165,-111.318104647029,E,6.456641701770358,A,-61.41369619145387,81.70945839061716,-36.83016787079263,97.06419667753124,1
26-35,Divorced,No,Other,E,E,9.767028016487513,-38.4408559267661,B,E,D,-69.4562890708997,-139.8427694297104,C,137.90648915727954,E,57.894307369858346,-63.91335922197929,40.853571204022415,-75.51505332969315,1
18-25,Divorced,Veteran,Other,A,B,-42.433211124789686,-144.65239916660335,A,E,C,-106.31168664949524,-16.428553398670946,E,-163.10933501692293,C,184.2434200553877,-23.583222659895632,155.909828665074,-21.582232172270523,0
65+,Divorced,Yes,Homosexual,B,D,-121.43655062512362,-116.90385637065602,E,A,A,144.79653142722094,48.06196700906666,E,202.30773413272783,A,-97.69628601371616,-54.48477383637408,-46.78284600923364,-306.8191543627102,1
65+,Widowed,Non-Veteran,Heterosexual,E,E,42.320963910412324,-101.80200225345052,D,C,D,-35.77946529937269,71.53139190951211,B,-1.3794512513129817,D,75.71773913709114,78.03156028148408,-74.76793862436033,58.667234506245535,0
26-35,Single,Non-Veteran,Heterosexual,B,D,-18.562935673295605,151.18974247011977,E,E,A,-32.03896755854679,80.9839431734532,B,-49.2505585632397,D,72.57089765376399,-12.126543962544286,18.446736262832456,-91.80718452274101,0
26-35,Married,Veteran,Heterosexual,E,E,131.59803162631414,-22.770584504356048,C,D,C,9.171436909886213,-24.305172618178414,D,-142.27937676033554,B,65.2333217706048,-54.019272028793544,36.45223784131426,113.22736839453414,1
26-35,Widowed,Yes,Heterosexual,E,C,-148.1057103105812,37.54344981298339,D,C,C,2.2268227077638594,-48.11850998975774,D,48.97722591227255,C,-47.995452596519776,-157.02536388006368,159.8519433330017,-234.13817537106604,1
51-65,Single,Non-Veteran,Bisexual,A,A,41.33931985007877,-147.70930789288576,D,E,A,32.907190518068816,-28.02313824680514,C,59.36428713464834,B,-84.06626565409759,198.96681496174676,-9.642972292932217,-110.44259856681973,0
18-25,Married,Veteran,Heterosexual,D,C,152.2622354101988,-15.661080370482644,D,A,D,28.98141547620494,151.57800877553302,A,-45.80029510795005,B,93.82448136901749,-93.38091549496195,-9.86713658098268,-42.94005323122019,0
26-35,Single,Non-Veteran,Heterosexual,E,D,95.5306718799273,105.79153472268868,C,C,D,-23.571796030925903,-71.5139768755218,D,-86.9406158435581,A,-162.23533294180325,-149.61626450056616,122.98938493929181,69.52414075884793,1
26-35,Divorced,Non-Veteran,Homosexual,A,C,65.81911741875388,-125.62186197803955,B,C,E,211.13238687038788,191.83620922127952,B,150.59213193503268,B,8.562451029121652,89.58830929755291,-132.20213313543474,-61.04454104210277,1
26-35,Single,Yes,Heterosexual,C,D,-10.57960619457534,-105.82306208042753,A,C,E,3.4463375756202064,-98.66282965559422,E,-34.47012588641968,B,26.383496524378348,182.49117366398937,90.2953607876188,23.865499757950715,1
18-25,Married,Veteran,Heterosexual,D,A,-152.10587052039082,-58.58118532986263,A,D,B,-74.12774595664034,-0.12325106769000935,D,28.138091184618965,E,116.93198627427431,135.72053638956214,135.09726488257928,140.9619309598516,0
65+,Divorced,Yes,Bisexual,E,B,-68.7017144069663,152.35661553250333,D,A,E,160.99220957385276,-52.629647368418716,A,16.53922714025122,C,-97.29010929019451,-93.95797586156186,59.85202361959219,81.5677237964318,0
26-35,Married,Veteran,Homosexual,C,A,-25.03220045301028,21.92286576428858,B,C,D,-90.35805679015853,27.6419010551947,E,13.771979882024429,B,-28.420976764049982,-37.68768245879131,109.77625484040938,50.90438914140025,0
26-35,Single,Non-Veteran,Heterosexual,B,E,1.524148820679068,107.8830107889327,C,B,B,-107.64057839516315,211.58837875477525,C,-176.11691205212153,E,-109.74547122111633,58.58882192035833,88.30117484260374,-67.84161504479589,0
36-50,Single,Veteran,Heterosexual,A,A,11.056279984055074,-239.12470544571195,D,E,D,-36.16317340615635,-115.19677103507313,D,67.96674467796618,D,-58.362437137949044,-78.53896655877061,72.73774192558504,-117.706677388156,1
65+,Single,Yes,Bisexual,A,A,0.8195031845263785,-36.29227621560352,D,A,E,-220.54531808275567,-36.50328542223146,B,-110.20081196802907,C,102.08544836434668,-210.67003434797223,-50.78921858988599,-136.91253588672643,1
51-65,Widowed,Veteran,Heterosexual,D,B,-99.11467926867157,-100.76073634518585,D,D,B,9.541741848546009,68.2356753106145,B,-76.99541320330422,B,72.39580640877193,55.423652064471774,46.63763323250118,143.51638312579936,1
36-50,Single,No,Heterosexual,D,B,142.48686177338908,-115.21726307676079,E,D,A,15.912848701588226,-95.47460512628516,B,107.14094689677786,D,40.99780185874015,-60.31363355663571,-58.82789550330316,-124.50342511684198,1
26-35,Single,Yes,Homosexual,D,B,220.01265706011614,36.34603193668482,D,E,D,-46.95620878722113,6.313785722317985,B,143.3261169359016,A,-63.863184797878525,-143.68247523290768,39.794516255413264,133.01117527589622,1
26-35,Divorced,Non-Veteran,Bisexual,C,C,75.91149997660676,76.54528821991956,E,E,B,-45.508132190596456,-103.5925174939685,C,-34.54333993784447,E,-145.19895968109316,110.67807487905148,79.18922037915034,11.069527818841236,0
18-25,Married,Non-Veteran,Other,C,D,86.49207508504905,96.7136362713908,A,A,D,-83.69546134607495,54.35815127356296,D,-22.236661064486114,D,-92.81268218915704,-138.8957395620564,46.83953023359757,-68.95317475751976,1
26-35,Widowed,Veteran,Heterosexual,B,E,43.94784900537857,116.65236596156426,D,A,D,-111.28886652422341,-183.3544732895317,E,-3.93889503786753,E,-8.565408911985452,-20.957540660543167,-14.407372580340008,44.98824467255657,1
26-35,Married,Non-Veteran,Homosexual,C,B,91.58948287936235,52.02301764192716,C,E,A,13.479510818121051,9.425595415585207,A,145.87642160213287,D,-14.591228898997038,-56.31223272061363,34.2751192245127,-40.174764546148175,1
36-50,Widowed,Yes,Other,E,C,-1.4752799475293124,-110.25264225052813,B,D,A,-97.69087755830384,302.43218301999207,A,-48.99057602601923,A,149.4100164177102,46.78560495510825,64.4368509490067,-180.7019451558195,0
26-35,Divorced,Yes,Bisexual,D,B,-115.80525652700186,-25.713353385602964,D,A,A,174.17126181685313,-113.04740272437695,B,17.213588055710876,D,8.268023170714084,161.3194530531667,-102.0746247545779,37.457584347283564,0
