veteran,age_range,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
No,18-25,Other,A,5.163816452345073,-153.27307365346377,C,-60.647303363376594,-69.65592901365643,-31.190379110194517,C,135.89575875197949,-37.504610365054006,-200.4761271325095,C,-127.93127328285752,C,1
Yes,51-65,Other,C,-71.50588834505093,-6.517309483814842,B,-159.9439382266324,-58.54231275598265,55.78225187063526,B,-94.6555850674512,56.34826765992121,113.36146439235297,C,116.3476967605525,E,1
Non-Veteran,36-50,Heterosexual,E,-171.76848864926558,118.34152605483766,D,44.84480013954728,-91.37127081866034,-160.06639849306566,E,20.215445278101065,23.63616410454821,88.16592331942813,A,-39.35639057807659,A,0
Yes,26-35,Other,C,22.894336002625014,154.5010342977047,B,-19.770654923212668,-42.415991422186295,-21.168510302790846,A,-34.84402568804779,-236.5642078581879,23.430474897887965,E,58.40911302656268,E,0
Veteran,65+,Other,B,148.88515931431354,-56.47034228179773,C,14.466206966881007,-233.91483756759328,-116.65213188627501,C,-73.09688405443413,203.6437099312714,-149.35531657701858,E,221.48600375026143,C,1
Veteran,18-25,Other,B,-148.73111757524563,-108.95633304797339,D,-126.52422614160082,114.65171536873216,84.42191905903074,A,-25.863564374602177,-5.082334586746907,50.127128106977196,A,-151.100042649083,E,1
Yes,36-50,Heterosexual,C,-54.09508639845024,-219.4492773577483,B,87.95678909554603,-229.6757580116788,-49.11579417639735,E,14.848244168377903,86.63562759264771,15.078986277256023,B,-94.08278905363142,A,1
Veteran,18-25,Homosexual,B,17.4060445335477,-9.313100907829075,C,-105.63455012965106,14.496403446705408,-2.3584820302121794,B,140.8945027168876,30.38182135160049,-91.98890206556007,B,71.6438043004593,E,1
No,18-25,Bisexual,D,30.296875314027545,25.72384994376276,B,-52.129980948726484,48.63003448829853,0.04249180112158623,B,161.78195390253998,-50.33408393840553,44.58699852784814,A,124.60028781509808,B,0
Yes,18-25,Other,D,-133.8128342253319,24.418281544837296,B,8.984517513764603,-212.56011018765557,-47.610941812030475,C,114.32363413087148,-52.55119863448636,84.70441170954871,D,-92.2577545402771,B,1
Non-Veteran,36-50,Bisexual,C,40.548546670827356,81.3462294471791,B,62.280491654013574,-111.0507404545725,87.46553820584683,A,121.47902473770418,18.669097984839595,26.00039488562639,C,-89.98305017968137,E,0
Veteran,26-35,Bisexual,E,135.41401852830373,-25.26777711529865,B,82.46542642580953,-250.71391692463288,-61.1672505764439,D,98.28224103849284,-121.8776801615072,-27.628473815813948,E,46.51479151800948,B,0
Veteran,26-35,Homosexual,E,63.28815468326554,-171.246672925288,C,-72.96542983087919,-165.25851427137502,-77.12472264323674,A,-248.5917276660207,47.15472946183977,47.009573210650515,B,-113.51969235072362,C,0
Non-Veteran,36-50,Bisexual,A,-3.57050596992224,-52.748352830897396,B,55.712170889813514,137.38794809672302,-33.56953431591162,C,-136.81583190135075,324.3905848665731,76.42029166206403,E,-86.68523260298858,B,0
Yes,65+,Homosexual,B,5.3986577733798065,-225.10753453980698,B,209.63878975885817,137.986841857944,166.72627555563503,D,-155.33042040706354,36.85527512379896,-130.1970558280946,D,-144.13376939578407,C,0
Veteran,18-25,Heterosexual,E,-23.96691626141645,-164.20095403532312,B,90.71634018345249,-4.5201927445485675,-145.56175777234856,E,-21.85826186364233,106.29068318703057,8.949477485095981,D,-19.156338061748947,B,0
Veteran,18-25,Homosexual,D,156.41963584976327,51.97494902819432,E,-34.26988079960379,-211.2371880796454,62.820996323613635,C,87.34856302189206,148.2091869930324,-232.67554948787827,D,147.22784648156073,C,0
Non-Veteran,65+,Heterosexual,D,-150.85038582929852,-83.06976721398911,A,41.568407123826745,25.759097737689817,-150.5343920760132,A,-53.16212976785931,-8.044562105150659,-196.5194930559634,A,16.684723011420598,B,0
Non-Veteran,51-65,Homosexual,C,-23.71792190336208,-67.4710631920721,E,-94.54083754701911,3.447937287553697,230.908887999081,C,105.86536884032753,-87.41888953494853,-44.01965503990499,B,-200.12627643401913,C,1
Non-Veteran,18-25,Homosexual,E,-0.44133054399768623,132.24105952521472,B,-173.29591676063757,-146.82683867012284,169.7006198033749,D,72.36577773197891,-140.94230021468118,6.282256684578441,D,120.43236456420014,C,1
No,65+,Bisexual,B,23.07208807517547,-172.68020111469295,D,-2.9073588378836845,27.206880776928365,-62.26204345151207,B,-223.90855154639712,74.88393672094989,-136.7551138754721,A,-51.409348362823046,D,1
Yes,51-65,Heterosexual,E,124.36518131711472,138.37816271035194,E,154.22709926306203,85.07656941897112,-109.09985629828557,A,226.83889353797667,-53.22802687232141,155.582979020049,E,-15.220869264416306,B,1
Non-Veteran,18-25,Homosexual,D,123.56793290616139,-112.94074521411284,D,-332.0174379410553,-192.71623706116395,-1.3523309680543933,D,-55.641624904960075,-64.65195602630016,36.94634777576688,E,12.50664377456793,E,1
No,36-50,Other,B,83.44657430507712,-206.18584955281284,C,-8.14841534793674,4.827409126171402,225.3112460191733,C,-166.59750344102628,172.81537477640651,-87.06147170104384,B,90.33388539416651,E,1
Non-Veteran,26-35,Heterosexual,D,-52.70591110630386,-32.89686759059591,B,-115.96122621016698,-55.81569231921739,-98.48165463622354,E,200.99845531492485,-79.19507803664676,-27.025234846023068,C,-186.9862988800414,A,1
Yes,18-25,Homosexual,A,81.62997960547422,-239.70184516985918,C,-58.55871710225692,-71.78199404322413,-55.06338158248963,D,5.739107815392908,204.1884107659253,101.17573449681716,C,-85.50833921741008,E,0
Non-Veteran,26-35,Bisexual,A,23.703266998866887,20.431666443672675,A,88.07671151290933,44.18591994090449,64.47579314274647,D,-160.84031245587786,-83.64526875274557,44.37994114243936,B,139.00304407720932,E,1
No,26-35,Other,A,-141.66000926376313,127.16223414280334,D,-121.21818937665458,34.84073759304613,186.12159270410785,A,32.57544056040647,90.93727875658034,-16.892973061389753,C,128.53298268445644,B,0
Veteran,26-35,Bisexual,A,-71.41654188848783,-98.6000168107216,D,-112.58399953621256,-8.230362076502667,-123.84757611517239,A,-19.259920734958754,-54.800659356361805,14.24927450863983,A,98.65018779590191,C,1
Non-Veteran,18-25,Other,E,-155.25423476621285,-28.84015493173717,B,-214.5785789758009,-53.12137946868939,-9.967197858107346,B,-80.37001468757643,185.67479980301394,152.0942004498712,E,-64.15781128004802,A,1
Veteran,26-35,Other,A,-62.99314248983858,33.35835252145241,D,49.386570241204865,-124.54880020503558,-76.18002037701353,C,103.32754419637271,-23.43520264762316,111.39834620701888,C,222.68052727686504,A,1
Non-Veteran,18-25,Other,B,57.99392040957626,58.189801121384896,E,18.866890236893568,-17.135425495074326,9.892667061402209,D,-158.29900123375697,104.14425697386524,130.76421540191788,B,52.234166114073034,E,0
Veteran,36-50,Heterosexual,E,70.74454243576876,-109.85901081839775,A,-45.05370031637425,94.43385822032914,153.77400278106924,B,56.38382641200741,-109.55772938050102,-40.18460993526687,C,-118.5337347768634,E,0
Veteran,18-25,Other,D,14.410761706278294,79.93158822022681,C,22.02997645265646,190.3298353619152,-14.994093592108488,B,-77.56050734187525,135.5379055264723,39.43861069345495,B,-244.36052738069782,E,0
Veteran,36-50,Bisexual,A,163.29223728833932,101.77375430346862,C,-95.75743840934005,9.265423964797211,-8.730370071761476,C,-173.01496504922363,-26.370288110035116,-68.03994440727236,D,72.22548281834814,D,0
No,26-35,Heterosexual,C,-57.791666254124266,66.09263051942978,B,98.86598733083109,-276.9944281259591,44.384081128102075,C,-103.60509455076141,134.28303925490985,-125.476173872411,E,23.50355437456101,A,1
No,51-65,Homosexual,E,36.68642301229899,-227.14414802905085,E,-96.40646514560302,212.35212391115317,33.18943719026702,A,141.08612324114554,14.523972371352286,226.38188947223537,D,20.58693797072486,E,1
Non-Veteran,18-25,Homosexual,A,227.54754887429857,-69.17169335459671,C,-96.37738416510382,-103.73201782933481,208.7777676012198,C,28.369701988973095,57.592932894552106,47.86542478653332,B,-28.497809890880905,A,1
Yes,65+,Heterosexual,C,24.58543326646181,-163.455709835073,C,112.90650812141321,16.807476997442443,-12.518934899284073,A,118.40870448667332,52.00055926469928,100.81144771280042,E,41.22430932721584,A,0
Veteran,18-25,Other,B,26.817333727323284,-71.50227209034973,D,-173.00763168157417,182.57380686833753,125.36311413382708,B,219.2722141426796,62.67241503154312,-6.436208748953177,C,77.75359078941938,D,0
Yes,36-50,Heterosexual,D,-4.727407759125143,-132.08049945974864,E,-106.9767130503568,-50.844491477038225,-134.5262935763466,B,6.10648580584861,-61.048890878140725,11.542876355942555,E,-1.1033694708584019,C,0
Yes,51-65,Bisexual,E,-68.0098713840752,-63.73885777510431,C,-68.01291506830285,-118.09287809295664,125.43200785071782,A,-13.634936128830311,-142.89064762983904,261.29807168048865,E,113.82030069928308,B,1
Yes,36-50,Other,C,-152.48274413612276,-33.30978092266902,C,196.3146793498371,-29.025085631240444,23.095455556604072,C,-82.56093673452725,129.57780300876496,-164.3722189294866,E,60.974338931162755,B,0
No,51-65,Bisexual,C,80.77034082790489,20.1256587486764,D,-89.58068646199598,-90.77060766695033,47.69277671188511,C,266.05706810913193,-180.54810653289007,71.05247760226047,A,93.6505143888835,A,1
No,36-50,Other,B,66.76264903399009,88.83045387534753,B,98.2266906974053,-245.79433378637586,27.618642524870435,D,-23.891032612106525,115.58952186513183,-177.63022086985643,B,-104.38228806681064,E,1
No,51-65,Homosexual,E,54.8494353710379,195.53483056501443,D,-138.30821106776304,-119.47139400879094,-46.48760482284837,A,66.56485403671002,-40.18164323879635,15.088646948295976,B,133.06335150709992,E,0
Veteran,36-50,Other,E,-58.59235780280031,-26.67248485315538,B,-120.33464572222611,-48.205663744601864,184.4906526060192,C,76.85172058510405,-129.58010132704558,-48.69445763062441,A,15.808842815866639,E,0
Yes,65+,Other,C,87.16971145653476,-105.31065448917639,A,53.489764229000514,-80.42021886071939,-55.18301483620567,E,-115.3841989894166,38.11960642648045,169.27101200946265,A,-34.41995362402456,A,1
Yes,18-25,Homosexual,C,82.34374372804896,-25.23252601030425,B,30.368815032317787,126.32876176357625,-1.355790500775712,A,-267.09922292753316,123.9299656984614,-45.63105322799958,B,29.72962128255529,B,1
Yes,65+,Other,B,-46.227327451662454,-100.01280580320453,A,164.46729389403194,118.39320846026942,27.460063606260242,C,110.82566615142287,2.755950869930387,87.94730727498852,E,82.00618110157973,B,1
Veteran,26-35,Heterosexual,B,-93.39502394564411,96.11835321893545,C,73.41687091240705,-4.450705664372239,34.2000884856574,E,38.829830063481154,79.71345054553437,52.707335613822025,C,-105.2430126127175,C,1
Non-Veteran,65+,Homosexual,D,-34.39555797362124,12.238667906686269,B,122.60772259374268,-15.842716221889575,-131.38434829559932,C,-23.038676563587238,-41.3771624865453,-94.37938159478607,E,-113.7569129514304,D,0
No,36-50,Other,A,-21.312694376798476,41.61040782479966,A,106.25352210188757,179.96309049607143,52.05215185612323,E,35.4929544946535,-26.912140579419386,59.736750903861136,C,-117.81699457654295,B,0
Yes,36-50,Homosexual,A,-76.65433395698244,46.43001240727124,A,100.51317672822589,279.23964691589475,87.57628512901293,C,19.49878714161279,14.991149977320669,36.891209293974526,D,280.3204468038307,C,0
Non-Veteran,51-65,Heterosexual,C,110.8982844527065,82.22972929761167,C,-166.61794536439058,42.855163530029856,-113.1404750842539,B,73.72529896558814,-9.734765604246487,-40.13386966220715,D,-65.94746840472381,E,0
No,65+,Heterosexual,A,129.52871723445278,27.452916255427233,B,-52.39519408412489,45.698745798354814,-16.39959237007991,D,-56.8402577565379,35.57526138464276,-68.81982837604022,B,-113.65190430602216,E,0
Yes,18-25,Heterosexual,A,158.6547522405863,-151.51086573582128,D,47.347559938598955,26.447451420249802,19.017104617089917,A,-46.05079717183453,-114.86079635971565,-76.35194426368581,E,-1.760542017212182,E,0
Yes,65+,Other,A,168.2775266935036,20.728923217346146,A,-56.88482406136354,-103.52117583303718,65.69890196751658,A,-30.766078458753277,-237.37422535431082,5.135459707206147,A,-64.63843227807958,D,0
Veteran,26-35,Other,D,28.286289156563623,-28.803528162815002,E,7.6855271004655386,-105.14961722737033,-33.40100752299371,D,104.02360138083554,-56.61849811442302,-8.790736787540855,A,-4.154390878703122,B,1
Veteran,36-50,Other,D,133.0933940949194,-36.69474980158074,D,-4.529917003882765,-55.54246099248504,139.36602815286224,B,99.47626057691294,-147.64772720892137,-111.86755342809678,E,-215.92947265195525,D,1
Non-Veteran,36-50,Heterosexual,E,-48.31184131382627,30.710448637774192,B,73.39806296879817,30.84715116149106,-99.45369350519384,E,-39.62942962370264,-18.883405559798693,-125.16491312870912,A,-52.05881814976713,D,1
Yes,36-50,Heterosexual,A,-8.191106677341857,-46.726354328718095,D,-80.9237422562407,-9.130704316525446,-62.81250619524844,D,15.208366837696472,-36.60301664684861,102.38215072898818,C,-90.39314585596445,B,1
Veteran,26-35,Homosexual,D,-44.01348231929636,80.34862581484752,D,-235.77919594940568,1.2074992575326116,182.17549890820786,C,-75.87404520078364,103.05468895683514,-52.765166857761145,D,-59.67401310612115,D,1
Non-Veteran,18-25,Heterosexual,A,-11.500894777090897,-48.30015165764228,B,-78.44947621314402,79.92397411136545,84.12144001013718,A,-108.14761555930492,-76.59939331737112,105.19590654315809,D,157.68187696753486,C,1
Non-Veteran,36-50,Heterosexual,D,-149.4400965547167,95.67305854345345,D,-71.3406097208432,8.072362943828674,-142.65029179125608,C,-0.2986918926501034,172.15797837094775,120.96716053141303,A,-57.865594509115006,D,0
Yes,65+,Other,B,25.15634242296354,-76.95387264609741,E,55.816361443199156,32.02517129521744,4.176798398921349,B,-17.12938459633407,-28.92179724106267,-19.055965056873735,B,-53.36704752615692,B,0
No,18-25,Homosexual,C,-24.850336790314856,103.55023658144636,B,-83.88188257136225,-48.190368220853905,-73.66875353234484,B,-58.95057017324255,37.980754232825085,-89.14680740848098,B,85.0131526409389,D,0
No,26-35,Other,E,42.594598482922315,-171.93722472982702,B,56.145464451135986,-61.40873457624302,-78.32055799901194,E,-91.90234378952789,8.53004796122928,221.7709404235911,D,47.031630531944785,C,1
Veteran,65+,Other,E,29.596314634795174,24.04656159770871,E,99.98887558858095,-14.619128982076882,28.061655631779193,B,-80.99401184448864,-78.96843127617309,82.65905080685843,E,-45.59649830687336,D,1
Veteran,65+,Bisexual,C,-67.07901954954943,92.96643411120107,D,44.98083244198476,-31.767724997644393,166.10092151268336,E,159.91927521809743,-27.04246364539728,-33.40907498702874,E,-10.661783229418315,B,1
No,51-65,Homosexual,A,-11.599050623154653,-18.41433563602673,D,20.406019720820648,-8.343474599366349,-126.40927323160473,C,-57.80244044692915,7.551834748645743,32.242748437023884,E,-31.534898787698523,E,1
Yes,26-35,Other,A,119.76430939230855,47.62609319126982,C,-16.11750079753854,-54.69514553134827,-85.7616789657029,E,38.568281449432526,72.28382083274377,106.0881167131105,D,-67.6121783975697,B,0
Veteran,65+,Other,D,142.2005594599775,-92.1081878508712,C,92.67824519668031,-39.86873646748703,17.259449855328732,E,-131.12829920825482,-55.56828756408346,33.34391021147262,E,11.065352873517424,D,0
Veteran,36-50,Homosexual,D,159.0515952316126,-11.149046956511013,B,-24.515217015297598,-193.0777096845398,36.60272051068093,C,99.76526193826679,-55.200535038477184,-87.52454580515713,B,-78.34391530328809,A,0
Yes,18-25,Heterosexual,E,-41.809522788965225,-37.869394521641574,C,5.966474477066668,9.473709082022177,113.851592550131,E,197.15106044277607,21.58873300144483,30.615266451856588,B,-110.81675755169387,B,1
Veteran,36-50,Heterosexual,E,-24.748040522047937,-2.6020759489005516,E,-102.00810726865748,66.74361333930099,-1.7301848964941504,E,56.98384417274103,134.5669632583051,-4.824608215316466,E,127.68737036324187,B,1
Yes,18-25,Homosexual,E,-45.20470744592304,121.74671920395663,A,-80.21394696110245,112.75557902813189,-33.55275881887433,B,112.34916799758548,32.73254593830726,59.14019173127869,E,66.29797039773425,C,1
Non-Veteran,36-50,Other,A,-28.661335764416528,76.25218563535009,A,33.66357934951304,26.885092407544043,-64.41778862421253,A,143.56397615540038,2.8920256392065085,65.95438254450886,E,82.64372012332288,B,0
No,65+,Homosexual,B,38.61923142306865,-3.838156221862051,C,57.20481819938898,90.21506388421233,-232.6484306553196,E,-120.35845758287425,-56.09781433703621,112.04761594571772,A,-101.63558375566839,C,1
Non-Veteran,18-25,Bisexual,B,67.92466313260664,102.43734411183587,D,110.99488265262092,-165.9015245953017,15.147410369237798,D,-18.029824152211802,-101.7184895432819,-11.47199010082992,A,-17.025990788542664,A,1
Veteran,18-25,Homosexual,D,20.789687401326677,-69.261727433859,A,132.01857550843857,102.1727979493266,182.31074299696226,E,-43.37286219806876,18.273616043257814,-5.622916217044768,D,-56.8528426490715,E,0
No,51-65,Homosexual,A,-105.55329809825584,-21.950676001469255,E,136.4707618345458,197.0329039286054,153.63239550229528,C,-159.5772508560213,-74.14663996347771,-189.62873795126285,D,-244.24183724686407,A,0
Yes,36-50,Bisexual,A,84.67617731716466,-125.92309195092366,E,185.4378595850583,-90.33540110423768,-175.88050953353752,E,67.65743228844892,103.88621490543662,31.06482395642533,B,-31.156847313003205,D,0
Yes,26-35,Homosexual,A,-91.8542521934318,-63.4840989621116,A,-91.68325342788893,13.577348431778088,-39.824715690501094,C,-41.537469745708165,31.20477012160179,-29.748268052566168,B,-19.439382329552732,E,0
Veteran,36-50,Other,A,-104.44030676913208,64.99548146654523,E,138.6862732107778,20.178769541369142,-136.55891974127766,E,-165.84636150915227,-11.848292368204213,-10.434364174565863,A,-107.21411000264209,D,0
Veteran,36-50,Heterosexual,D,157.8553824678678,-191.40463830926802,A,-112.34136882932513,88.96475351995159,63.818481479609105,C,-103.71442041814008,21.1033674735914,-112.2289517482096,D,-120.90011169145667,C,1
Yes,51-65,Heterosexual,E,94.05950243177156,-14.321455390192625,B,-180.69803022245486,64.40370086713864,0.10988447547845379,E,121.49832457088037,-3.824394377029936,7.322610461206097,E,-95.88433616694218,C,0
Veteran,18-25,Homosexual,A,-41.612520189735775,-103.12017480623471,D,-150.4813893184159,20.04579120493166,132.76718808773754,B,228.40106336295563,167.4179856826428,27.435002066246184,D,-128.84103428512248,B,0
No,51-65,Heterosexual,D,118.21074096936593,53.59073704190318,D,-78.34243786072167,24.0346249877373,-141.11872913177595,D,-65.90561040906263,-114.48638020580644,188.94081498404287,C,61.40571934681449,A,1
No,18-25,Homosexual,C,192.99855829869438,1.7191297585873022,B,85.35548427649913,-76.66966846262275,189.05945288865223,A,-56.230719448330916,6.205899906876413,110.97809571231632,A,135.7929825370932,B,0
Yes,18-25,Homosexual,A,94.22354686798823,-1.1795922423861833,C,-3.595529418409648,99.85472698292963,46.9287212047297,E,205.10099084058405,-144.0449617140354,-53.01378379183011,A,-59.42442363771434,C,1
Yes,26-35,Homosexual,B,-66.11699892719045,7.303973721524884,C,104.79772165264633,-61.71809610254645,74.14338691082177,B,-76.90782832985141,-142.67938451045612,21.974993926312163,B,-8.068783559921325,D,1
Non-Veteran,65+,Homosexual,D,-81.94639464619567,64.9064949267141,C,-101.24316992730358,-73.06938042503977,37.96467072459984,E,-60.74592275637315,-102.66341490763922,130.9691834931233,C,-140.28450895625153,D,1
No,36-50,Bisexual,B,165.00059396199228,-88.79682811162633,B,20.8940831549413,140.46402563864225,-23.96104653406357,A,81.95480614335573,-120.49372345326704,-45.34229752671335,A,84.30157098028478,D,0
Non-Veteran,26-35,Homosexual,B,-118.9782301144068,-23.839132215346897,B,62.89334224433577,153.86890229166156,-13.455636594216816,A,-85.31590745430424,67.78913095628683,-102.6851879263074,D,78.38674231400682,B,0
Non-Veteran,18-25,Other,E,-117.3472674853222,-37.54992441534168,A,95.3238757919678,-74.8077790095928,-80.29253990606986,A,-184.88569342129017,-95.711952880265,-56.206906182996406,A,-9.534718821385368,E,0
Non-Veteran,36-50,Other,B,31.138332200816127,15.03443703450415,A,-0.7214730949344447,37.63936929756377,-7.964127623457361,D,33.071777989651196,-107.19095904352957,111.22251509587417,C,144.14655085276337,C,1
Non-Veteran,18-25,Heterosexual,B,-85.916972164023,-26.164053025709126,E,81.17360255057054,-148.89720552284712,87.50873978222558,C,127.75807424122564,-18.51157660440686,-116.47552668349452,D,-6.563141752287921,E,0
Yes,26-35,Homosexual,E,46.48275872559449,-60.8037912687555,C,50.76819346059159,161.90974651328062,259.44217988471297,D,6.821807037022144,72.37280240849941,-77.27650165410056,A,87.40617708292055,D,1
Veteran,51-65,Bisexual,C,-85.84798422407505,2.8839344630671238,E,72.27747924520665,70.87066161661,88.23559470306769,A,-20.64877460833114,-0.18761647790640454,-77.83109201252874,C,67.58663178105799,D,1
Non-Veteran,26-35,Heterosexual,D,-13.64127116963897,59.813631248197055,A,-25.734835294273196,-35.028116113210956,-103.32790858552805,B,28.342703608981363,51.95853550099028,146.92744280337183,E,156.6475379089448,B,1
Veteran,18-25,Bisexual,C,151.80706639753353,-83.69779406458315,E,50.263281478889375,-70.54491334226489,-161.55289517183974,D,-118.72437783570875,82.6188815249154,63.36520679088976,D,97.13225566000234,D,1
Non-Veteran,65+,Heterosexual,A,-119.70285425236824,64.87369984607123,A,43.70400749937577,-36.213536446255176,-98.0304571899311,A,-80.4720567279995,-28.28970129588402,-56.582918362751954,A,46.02227996636528,B,0
Yes,26-35,Heterosexual,D,29.804179101206312,-34.73346021759923,A,-66.12789818251166,-67.56301329669647,28.799501304363297,C,-6.691417266131413,73.20028018929005,55.928062243065966,D,64.88192296839118,E,1
Veteran,65+,Bisexual,D,-163.39428837366876,82.13237689078994,C,31.18638372971644,10.958582742229607,64.95845245754654,A,-26.52155328379242,85.16396023429385,-77.63987288438535,A,-103.28379815037616,D,1
Non-Veteran,51-65,Heterosexual,E,9.944029422675497,-170.44654886409523,D,28.942603946013502,-131.46683572807626,49.39777211465298,A,19.303640730253093,-179.46579578647538,-67.61267835965597,B,36.99371269979576,A,0
Veteran,51-65,Other,A,25.259308561701932,52.63234503659905,D,-121.42436077982426,41.77060100433468,56.24196368546709,E,25.910571823890272,106.2526237410161,57.86520145619396,B,-26.315339844221906,C,1
Yes,36-50,Other,B,-3.066157707042556,3.5592193404238173,B,113.94601506041305,-43.597760403646454,-23.512011679883596,C,-135.19492577891492,29.13573141891799,-144.11595760063773,B,-88.99256821182706,D,0
Non-Veteran,51-65,Bisexual,E,-40.486862189724164,154.9786057263024,B,40.59556749131031,-43.995196587299375,-113.05854085647704,D,24.870619639002676,-74.29739808507446,-108.88431271995391,D,67.28825930348313,C,0
Yes,65+,Bisexual,C,70.38773536088996,-64.53500866622953,C,8.96776727449329,34.67224747780065,16.257946642363493,B,-24.870971367206014,20.21985355731489,99.12690856404964,A,-164.62804743320277,D,0
Non-Veteran,18-25,Homosexual,E,141.00625537687557,-161.7009660054317,E,100.4021045680213,-34.89590923119616,97.42834714519078,A,-120.43737300378667,-55.3313257552593,14.687111907536233,B,-69.25040279282737,A,0
Yes,18-25,Heterosexual,E,-79.93332218300434,223.27690264017184,C,101.0128674916233,-34.25968180642147,-133.17604432781926,A,171.71306473157023,-26.63279946432612,-32.66919780758067,D,16.80987142174892,B,1
Veteran,36-50,Heterosexual,E,235.05811190842846,45.84909531367805,E,122.18826570205397,5.626503305750159,-14.190477960443276,C,-112.11154047783354,-15.102393058896805,-52.1551511694218,C,255.93551295707377,D,1
Veteran,36-50,Homosexual,C,-93.28096573178985,-76.12075220976593,B,-29.17052536479694,101.97790261641653,20.329228684683457,A,-22.355014868260533,125.3168669905907,89.73921276681726,E,19.265535306422553,D,0
Non-Veteran,26-35,Heterosexual,D,-25.95938138508233,61.157420394891396,B,-61.159255529207144,-26.49381873627564,112.72342104207836,D,11.738174275816535,87.51516437281074,147.88218361147673,A,-59.9028469538734,A,0
Veteran,51-65,Bisexual,E,32.313859174739406,-33.98129732466733,B,-88.0042225623472,125.48663945221547,139.8452722104734,C,30.69203582219901,-75.28535715792461,80.47721297144884,D,-46.690718421805514,A,0
Yes,65+,Bisexual,A,149.7441019211218,134.7778586358663,E,-14.732263629171982,134.02316246595885,-22.54697255947433,C,-110.58870102339465,191.58913461312298,-46.7876884730283,C,20.78743515037625,E,1
Yes,26-35,Heterosexual,D,75.52513919427248,-14.15056740032877,B,95.98920244061645,-205.65414793800295,101.77206969500344,B,-24.661237273049917,4.47949353305003,-93.46514182731904,C,-93.352397819251,E,1
No,65+,Heterosexual,E,112.17681334685834,-60.61476145429491,D,-192.44073913703866,-170.03965470353734,-45.98633320909355,B,22.67207590824069,-88.71490012794878,73.7554309331227,B,52.92014917062573,E,0
No,65+,Heterosexual,B,-58.871059900399366,-142.33762315145776,B,11.281234853944994,-67.39015812148428,41.290771775273136,D,-102.74709525266219,-119.84418347000052,100.68310263674203,C,43.32733940895672,B,1
Non-Veteran,51-65,Homosexual,D,-155.05040720860336,137.57771488165307,D,4.2139594570827485,22.796447982328658,-37.60372114072606,A,-131.3009885853024,-26.219985720176698,-34.26202195528107,D,239.222619429352,C,0
No,51-65,Heterosexual,D,-43.6347357265744,-126.6332272642428,E,-44.640508943998405,-133.53726941931842,-22.25838748499018,C,-18.726955804844074,160.6513179920063,-84.05479576433103,E,45.87328768523937,E,1
No,26-35,Heterosexual,B,82.96773618354091,-1.5756480388285417,A,31.93820977247519,-10.188031274042011,4.020102263076457,C,-66.62706529147879,94.80660237066712,-13.676489242295029,B,14.946187093990437,A,1
Non-Veteran,51-65,Heterosexual,C,-10.2830253379191,238.16780458662362,D,-128.45091292878308,42.169761977348294,70.64433815095389,A,-72.45758358981217,138.6239910264504,-17.020928252291174,D,-31.144754288295946,B,0
Non-Veteran,18-25,Bisexual,E,-59.45574523304089,36.07954729648271,A,-166.74934166716375,33.610120570462534,-19.238305401569665,D,-83.42162305135726,7.352703394851357,7.1300727180183525,B,-77.01901279635682,E,1
Yes,18-25,Bisexual,C,214.98440186825874,45.350955152526154,E,108.80646163681308,-127.02268920234174,-51.47998268599447,D,-25.638704288914898,-60.04693450030679,-23.046989098217146,D,59.21633791570612,A,1
No,18-25,Homosexual,D,-141.4651080241016,143.4747915016313,B,-274.7502538602754,-161.45230363046457,142.0487094119154,E,-25.173754162785105,-128.86324075450898,-38.992652062100106,E,132.14560527778016,E,0
Non-Veteran,36-50,Homosexual,C,-24.526599695085782,-139.43722352963442,D,-94.50935581967991,-34.656220035145175,-39.242052208190195,A,-39.48721379941591,-115.49827971087777,34.09450674380714,C,43.09140133291482,C,1
Yes,18-25,Homosexual,B,-15.237158975338083,49.422519034894165,D,-59.01390088384228,194.1530877740896,-82.18895388245751,C,6.598255297167617,11.553268519105323,281.0748768699411,B,-46.315285694744226,C,1
No,51-65,Other,B,-119.13001887596646,-80.13629123930048,B,228.96012733331634,154.54480400747542,-11.872380422760246,A,40.41257309976988,-13.809579486581383,-160.52979384329643,B,14.287251910038123,C,0
Veteran,65+,Heterosexual,C,-44.760225630544625,92.3291949862876,E,-70.80857217803388,17.202111370736237,20.942395382480992,B,74.58622192735673,-57.53002256286547,-41.78219715949144,C,23.571098147902866,A,1
No,18-25,Bisexual,D,-16.803702100802965,-30.51018854779014,E,71.17403939850196,9.962868412035723,67.0062505497788,B,-25.32613745545877,47.74912217440188,-18.023637901063616,A,-189.86422700480873,C,1
Non-Veteran,51-65,Heterosexual,A,-198.47108525904576,-170.4672968168557,C,50.32554933246591,92.75501236051284,-108.9571509947527,C,-33.91629130404613,-110.47499955847206,40.69959441402578,D,-53.958399697287305,B,1
Yes,36-50,Homosexual,D,-185.4466778747148,88.59284346816578,E,188.89360608512752,-124.04173772679982,94.87172469003889,C,-0.31439020455542355,142.1665153235361,-106.97845504906564,D,130.80402766209855,A,0
Veteran,51-65,Heterosexual,A,193.24742927288898,-124.81446826900047,B,-178.16127267337367,-148.09870335137862,-14.206748493873341,A,-87.00259449045772,121.71944512748902,54.832940835301024,D,-104.05984326910547,A,1
