Nationality,sexuality,marital_status,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Brazil,Other,Widowed,51-65,B,A,-97.1692796435721,A,-95.39294227171624,-192.04605855637013,-61.62552740485141,B,C,E,38.11565297914711,207.95550471301283,-51.47104026840357,1
US,Bisexual,Divorced,51-65,E,A,-83.79402104476985,E,-47.70969023709825,20.42647004336763,183.69961263217613,A,B,C,119.25965540832924,12.017082569495638,-148.508128300518,0
Germany,Other,Married,65+,B,E,-49.667607350442886,E,-128.8583352252483,53.46052118317542,28.574397612237696,D,A,D,33.00777029003101,-31.866202020526117,-94.57963075376422,0
Brazil,Bisexual,Married,18-25,A,E,149.2818320804672,C,64.5691733694848,-37.825578328254586,272.72776920385303,A,B,A,-61.31180015514486,67.23307133997794,30.905892442591405,1
UK,Other,Divorced,65+,B,D,27.616992670109497,D,-23.314364864652816,13.671712974868214,-27.33793141517986,E,E,D,-85.33259550627965,-137.87386987582204,-207.0554959031723,1
Mexico,Bisexual,Single,65+,D,C,-34.882174801745066,D,76.38557756653313,15.992500717912886,26.492123892772177,B,A,B,-129.42032121407908,94.66622164811403,118.48418583638835,1
Germany,Bisexual,Married,36-50,D,E,159.30720584734814,E,116.38059041539456,-13.589772339658305,71.6026863295628,E,C,E,-106.76309531159353,-29.77829289688565,130.91806430889477,1
China,Homosexual,Widowed,26-35,C,D,-171.80572652923104,B,83.64115292726291,53.0724599885682,163.9508685139163,C,C,B,129.3445769252666,-7.808716135986369,-64.61030868963958,1
UK,Other,Divorced,26-35,D,C,-3.1916456649313987,D,126.24403034579727,75.14329575217866,122.47775186025972,C,D,A,131.48486074475557,-7.574326706262266,58.01069879803049,0
China,Other,Single,26-35,D,C,12.840080161637196,A,155.37122425847906,61.18567962868294,-53.645601505236094,B,E,A,136.7735240934439,62.79959434343579,37.685976892704105,1
Germany,Heterosexual,Widowed,26-35,D,A,-83.87965485758322,B,-43.8251339488443,40.220300964427004,3.9430040284171985,D,B,D,-17.96658180468962,197.55826062945846,113.56087740737301,1
Germany,Bisexual,Divorced,51-65,E,E,-13.478167398263777,D,36.12977747762673,139.2541637224483,128.37961755609297,E,D,D,-82.8485896536316,-84.65748612230853,132.64230903002314,1
Brazil,Heterosexual,Single,65+,A,E,-59.304390730922876,A,-164.82948373749798,-89.7667954781264,125.58748521120113,D,A,E,-24.860955568233923,67.87823669035053,-168.5472423818758,0
US,Homosexual,Married,36-50,A,C,224.77096872418346,A,-79.61502100557757,143.7955168963199,-21.632036179201027,D,D,A,81.63675678771376,-58.82766120579329,-26.366257188277597,1
US,Heterosexual,Divorced,26-35,B,A,-28.689938007468392,E,106.26296805490958,-86.37414471065424,31.743115897114116,D,C,B,98.62954829701944,114.62630764161878,177.68117612514885,1
UK,Other,Divorced,51-65,D,B,-59.40287305227206,C,-103.02219158443522,85.45033628797147,86.7443723548309,B,C,E,140.6217382911316,-25.764093864275882,63.70097036139717,0
Mexico,Other,Married,51-65,D,C,9.780845855609464,B,-163.4717737739752,190.7009294002877,-24.22639793430663,D,B,C,-29.35682867751564,50.09446464787565,77.60853780546256,1
US,Homosexual,Widowed,65+,B,E,89.32628670282406,C,-22.5707302040039,138.40487419881134,65.81266308708982,D,E,B,-178.89466230544951,144.53113494097022,60.88812399015594,1
India,Other,Widowed,26-35,C,C,-120.0030553814301,E,166.15843681454393,-104.15646343900701,-161.96839169285028,C,D,E,-46.28024459504942,-85.00115002088768,50.503453150248255,0
India,Bisexual,Married,36-50,C,C,-28.62899331422794,D,15.984778814058245,-64.49103610190163,53.23544918292519,E,D,C,-72.33046013435902,3.7564332065987367,48.29595836266524,0
India,Bisexual,Divorced,65+,C,A,114.29864155946747,C,245.70015487434316,94.97267732409998,-67.11223343679526,C,E,A,119.00098634083803,114.1897646613415,205.49200684005035,1
Other,Other,Widowed,51-65,C,E,16.690423569186127,A,3.1387178691528126,41.15906583836602,3.604014201008257,D,E,D,-151.61610817275496,-41.67084724209985,-16.130744018331654,1
Mexico,Bisexual,Divorced,51-65,D,E,184.3300373912857,E,26.117672970334695,40.46680783728414,-118.69750454809392,A,B,A,-25.623883592562535,5.680445884121113,124.02741490987927,1
Other,Bisexual,Widowed,36-50,C,D,9.046334365512264,C,78.68687346106444,71.79285042485958,84.33894794947572,C,A,D,70.49565467481591,116.77900752226213,-95.91522143426944,1
US,Bisexual,Widowed,65+,A,C,-167.4056943896587,E,121.05971193662937,-45.41503455407344,50.95775592254056,E,E,A,29.346775750496935,-185.45170615749439,-104.1645643401625,0
Mexico,Other,Widowed,36-50,A,A,-257.53006817442423,C,-12.6261488742745,-62.08000192028719,-15.086931159266628,C,B,E,90.45718612785885,13.621774090973185,-29.285950584065873,0
Brazil,Heterosexual,Single,36-50,A,A,-94.75959042313006,B,-76.03605458721513,137.2888146019303,79.85678924988042,D,C,D,21.25992367344725,3.253858864384805,-15.741859109949488,0
UK,Homosexual,Widowed,51-65,B,C,-47.57085504213474,A,104.90485642717688,120.57621212343457,-69.57607752802029,D,D,A,-13.353051457684298,-23.758434132713926,59.06593923453806,1
China,Heterosexual,Single,51-65,C,A,-0.4640453858554346,E,256.73321072778,278.7981755031889,-85.90107920929795,D,C,E,71.5263442253126,-135.4242846428744,-15.342436785540226,1
Brazil,Homosexual,Single,51-65,D,A,140.26157891643146,E,9.27967150379407,77.57232360277952,35.28482535574903,D,E,E,-177.04226068966017,18.154441495747097,-67.0850717305746,0
US,Heterosexual,Single,18-25,B,D,167.46997954702871,D,113.35248470162551,130.88233181868782,-40.367061516215244,C,A,A,-23.97600845749423,151.20423120574426,31.84033554428974,1
Other,Homosexual,Single,26-35,C,E,87.95916391624333,E,56.21618737523566,180.43277217605308,97.65820165063052,C,E,C,20.675500699360246,88.96858627042894,-72.94001259637379,0
US,Bisexual,Widowed,26-35,D,C,-61.77012581892536,B,93.43800540422147,37.42513951533752,-204.35187839642973,C,A,B,180.65131423239384,69.33375570441873,-27.220591021598178,0
US,Other,Married,51-65,E,E,-46.614800104856705,D,90.76096734519139,-113.02743978851811,93.61217557347781,C,B,C,47.757456000318236,45.49656896140965,-89.26366893551958,0
UK,Heterosexual,Married,51-65,C,A,-214.5259008259369,A,-197.22698307233267,-25.3978024265243,-34.39005119876227,E,E,E,116.7736780392125,-0.7657127794725024,-109.8535058945189,0
US,Other,Married,36-50,B,A,-20.63407909644219,A,14.79241568258233,-2.58946628064924,29.052729421934426,C,E,E,-79.14029656360898,-106.94383354304244,-121.74562608801067,0
UK,Other,Divorced,26-35,A,A,114.35091103422681,B,-16.792764676866156,-21.746175754904506,-73.41172421682045,A,B,C,174.57791110103938,-52.01010049141528,27.468007102262053,1
UK,Homosexual,Single,18-25,B,D,4.409731065692527,C,9.522633581315791,-194.96137424858838,12.769057829628549,B,D,A,-9.508171289987438,73.65993892967987,21.521966549538764,0
Mexico,Heterosexual,Widowed,65+,B,D,-53.03070335858507,D,45.511767361914636,102.58883179888501,37.09731660056232,E,E,E,-43.123432794731556,20.336087989897354,53.38605390279311,0
Brazil,Other,Divorced,65+,B,A,12.83816343319693,D,1.7671128889929197,27.604424637209096,152.6085054819143,A,B,C,57.27182098223622,-3.035138445110064,126.56488661418912,0
India,Bisexual,Single,65+,D,E,92.36957122716544,C,136.623702227591,-106.48553243902911,-50.6768751289697,B,E,D,34.738450673467284,-28.731902553289856,158.4674786998255,1
China,Other,Married,26-35,E,B,3.8436443985793836,B,-38.2415739763594,5.865702814705202,37.82414106812317,A,C,A,-96.65997280998891,53.410052748772905,-101.79858854944848,1
UK,Homosexual,Divorced,36-50,C,E,-10.659876587861215,D,-49.62168387472011,-4.425124102292026,3.888526127843444,D,E,B,-11.708517705595172,99.02586828085265,-1.3356591503499575,0
Mexico,Homosexual,Married,51-65,A,A,237.8409809887035,C,-173.16692214844065,4.485301987566603,-67.46510808112178,D,E,B,-131.44968645335882,209.8345435016365,-15.155020918290084,0
UK,Heterosexual,Widowed,36-50,A,B,-161.55076452348055,A,-47.07185173277805,24.81877363301364,100.00740414196653,C,A,A,-165.97533453108343,-80.87943664437344,-69.59369239094619,1
US,Other,Married,36-50,A,D,-207.2611728394704,B,68.41281655206318,49.439036428935964,5.627173306393715,A,E,D,144.21786310005658,-133.06618889988482,-136.5366735081493,1
China,Other,Widowed,51-65,D,A,-35.501129107206815,E,-70.9426181683144,-72.9379559703024,100.47731110002277,C,B,E,112.49872191761267,3.939798390778975,93.55630917068018,0
India,Bisexual,Married,51-65,B,B,50.12590131460121,D,141.39713153955697,-165.97184508383492,-42.881761192117516,D,A,A,-222.21633815049765,-72.91095086935871,-233.07051481218522,0
Brazil,Bisexual,Married,18-25,D,C,-85.35516264486576,A,120.98744297310336,99.90751929066664,-233.33552270823338,D,E,A,-43.30962148449398,72.17989799196023,-32.81184769583137,1
Mexico,Bisexual,Single,18-25,D,E,-48.46738899013746,E,62.79526432806579,-94.73208113508215,-117.88531012024981,D,C,C,-17.624608648398784,64.72294158677612,110.76937335938175,1
Mexico,Heterosexual,Divorced,65+,A,A,106.57482239406504,E,-18.478407822740195,57.69833661279279,157.12033483021867,D,C,B,57.88839842665412,-82.11764463247391,133.5346339078481,0
US,Bisexual,Single,26-35,C,A,156.7969497177301,C,-69.3034877368194,-20.54045012393512,-18.459357518247185,E,E,E,-42.62748124171593,-149.05853994343326,35.719367902646724,0
India,Bisexual,Divorced,18-25,D,A,87.76546992133875,B,-96.41280112980463,-64.01751996316821,122.3778339699929,B,D,C,117.9387165736426,-39.891661077109056,-99.26254304988524,0
US,Heterosexual,Divorced,51-65,A,A,179.42893808773186,A,-141.21625011271595,116.79263390177861,-35.04912971382701,B,D,B,-5.204217020694959,-31.31787829523215,81.84260992635515,0
US,Bisexual,Widowed,18-25,C,B,221.56931471083595,B,182.27790743891293,35.07777352919834,-48.71952458142011,A,E,D,-44.651475028541114,103.16253094834278,-52.39616438988561,0
Brazil,Heterosexual,Widowed,65+,D,C,-81.41358427700483,C,43.913835925242026,21.969129827658072,102.93097905982044,A,E,A,91.25621149011948,-98.40875675130204,68.67726329689071,1
India,Bisexual,Widowed,65+,D,E,226.95525934596984,A,-77.8730851137916,-58.21615876207776,-77.40091963908348,B,B,C,-123.6561532216575,-3.8019458402210944,-48.761572767152146,1
Other,Other,Widowed,36-50,D,E,9.610194599548521,E,-48.05223182280384,-160.6307510765205,-33.87137480729903,C,B,A,235.98420740463735,-36.35709945304224,-4.2335503864327055,1
India,Bisexual,Married,36-50,C,D,177.76512864661152,C,112.46067028696409,-269.35253979726764,42.51421504260988,A,D,D,-92.23237160052018,-14.776736255208395,-70.50045435728957,0
Other,Heterosexual,Single,65+,E,C,-75.33306044413433,E,158.37938520884302,-115.565901534898,-168.31572090314216,D,C,A,-25.307865957259366,-173.35714763460385,20.538373382416285,0
Brazil,Homosexual,Divorced,18-25,D,E,79.27373966526942,B,-70.56263420606365,-138.36065560114895,-28.184314164252644,E,E,D,13.815502752359324,-172.37356897052146,-124.08404565848214,0
Mexico,Bisexual,Divorced,26-35,D,A,-192.50591083637286,A,13.277578106856286,57.824995600328535,-39.6660232131544,C,B,C,-25.463208957155857,-211.9111842740699,-28.74272417902591,0
US,Homosexual,Single,36-50,B,C,-11.481661967951792,B,136.62282068084104,53.71964235267722,-114.4866886905008,E,B,C,-86.54794763129794,93.59752234406793,-90.29482079271463,1
Other,Heterosexual,Single,26-35,D,B,55.74678947509945,B,4.186947202107666,-162.8814485971376,9.34832966917292,D,E,B,50.6731172207118,-163.1010254438081,43.8709118594589,1
China,Heterosexual,Single,51-65,E,D,54.374641489880894,A,98.08339272552236,1.5675454742259398,32.258733781865914,B,D,E,71.24257627404762,22.232919905997818,115.63162141727463,0
Germany,Homosexual,Divorced,65+,D,D,-42.20783397052046,A,-99.08177493931345,90.48266827250217,22.72109339251143,C,D,D,-44.94488485546569,46.023828893540355,-63.65682039318498,1
UK,Other,Widowed,51-65,B,E,89.89877673065274,B,55.517552644485825,160.06785547369228,57.287440059307634,E,D,E,164.60640020131288,76.68847889371035,8.199568682199516,0
UK,Bisexual,Married,65+,D,E,-60.870217241091986,A,19.29552372103343,-65.40035220975383,-117.93944480588132,E,D,B,37.2079587473588,-136.03235756276945,-32.94191023513229,1
Brazil,Other,Married,26-35,B,E,12.409671244264562,E,163.01881410120356,-50.8807133929022,-41.90703381066231,C,E,B,80.0914109772942,151.7791712099301,32.11700627652226,1
UK,Bisexual,Married,18-25,E,E,179.05862806787397,E,30.19484758090263,57.82388173955162,14.93092926042866,A,D,A,-36.78682397733132,-196.82176401431886,-190.35493034136215,1
China,Bisexual,Married,26-35,C,E,-96.30081052059637,E,3.438443241540684,-72.38447145546654,-6.670368630737955,E,D,C,-102.11545269756482,-135.97447292154737,-9.229640876678916,1
UK,Homosexual,Divorced,65+,A,B,-97.23162923582683,B,-29.14138242735399,-106.74499748778061,-21.261119905733466,D,D,C,-186.11979976730817,2.2804985640888438,194.52182881223615,1
Germany,Homosexual,Married,18-25,E,C,-134.68770696111338,A,25.646474705115935,117.80799811543332,-208.43960494096558,A,D,B,-23.174797630958523,-188.4727738266827,151.6326762419737,1
Other,Other,Widowed,51-65,C,C,58.85875438922147,E,36.5718196827341,-14.88405085740481,-53.519953099428044,D,D,D,-10.582436339407405,264.2763116152496,-83.21142175980766,0
UK,Other,Divorced,51-65,C,D,-68.76717241761246,A,-40.49940766921787,103.98666864758388,88.6976602533554,D,C,A,14.685322809481244,41.87943591774159,27.401877234726392,1
Other,Homosexual,Divorced,18-25,C,E,8.64663428328398,B,107.91019584084165,-61.75218116721465,205.79113267554604,B,C,B,-220.19317888447728,-94.34459823188472,-11.832520437820937,0
Germany,Homosexual,Married,26-35,B,B,184.3273582738934,C,-35.24545013366408,94.25281146345806,-40.85141018280867,B,D,C,39.72768772191398,-144.11879931185575,43.789670111997474,1
US,Homosexual,Widowed,65+,C,A,27.03173337705469,E,220.83083727881655,-53.465559447739764,55.199674120016994,E,D,E,43.90229710943408,-79.48353530005625,74.23698990535247,1
UK,Bisexual,Married,18-25,B,A,36.17857553529795,C,155.15186832294464,-80.45932563136068,-73.84640598080114,A,D,B,-234.85861840936087,11.56571116476667,122.12718640642794,1
Other,Heterosexual,Divorced,36-50,C,D,-80.50699349883523,E,-42.476528279305434,-99.48332977550044,-59.39736964283252,D,E,A,54.68865297706266,-63.53342794144743,-50.06978137566881,0
India,Other,Widowed,26-35,E,E,-43.79329189341496,B,-81.26745738438666,-33.33082659549657,-127.94794191687535,A,D,E,32.239490704136244,53.59250546979693,-124.92463262995899,1
UK,Homosexual,Widowed,18-25,A,C,-28.706723601481844,A,129.24665063020115,105.6526281049063,163.03133372942636,A,E,B,-21.936346771402384,-25.57022790337286,-193.9921601396474,0
India,Bisexual,Widowed,65+,C,D,42.82591670378258,D,71.96602763364248,2.822626862872724,-105.55408113897462,A,D,A,4.582540147886105,46.79233396486996,208.1406359056698,1
Germany,Bisexual,Divorced,18-25,C,D,93.2423518762741,A,-44.13861499703087,80.60660086625747,-103.46991382702902,E,E,B,95.33886165884402,-133.3865059897388,15.64122166426089,1
Mexico,Other,Married,51-65,D,D,-8.592606442545895,A,-242.23423021333755,-39.43531603779529,-102.3869546738724,D,B,A,-108.33176015587323,-4.307325414010589,75.60385894878318,1
UK,Bisexual,Widowed,65+,B,E,55.18795247563935,C,-80.05106899744482,104.88866384277216,-30.949906079815285,C,C,A,59.16599788900805,-8.174456711926165,113.35706528297345,1
India,Homosexual,Widowed,51-65,C,A,-236.97830244354284,C,17.30945818244636,-7.69152773066731,-18.770006277799794,C,C,D,146.32926112371953,78.37617667012618,20.47340271292259,1
Germany,Bisexual,Married,51-65,B,E,-47.25930417475883,C,-48.10288644080649,-42.78999388003316,3.802644100740339,E,D,D,-9.877124713378057,34.56565199724484,-151.37665054076524,1
US,Homosexual,Single,65+,B,B,-114.621929884769,E,-55.03114593414927,-15.086678186587738,276.05721925241033,E,B,D,29.558865620955498,-62.05418177480815,-17.19318355414009,1
China,Other,Divorced,36-50,E,C,-55.30729250420565,D,233.01796290135403,-43.98307317383185,246.34592647863417,D,B,D,113.70748137423242,234.76422258084173,-195.65663749852692,1
China,Bisexual,Married,36-50,C,D,86.34553704541295,C,229.83038550155896,233.2151629375049,-118.86376865879313,A,B,D,-58.38660821142591,87.56802533649297,-73.39191740196527,0
India,Other,Divorced,51-65,B,B,31.483143820195103,B,2.4561902086706175,41.81969585568932,118.82702823306613,C,E,D,36.58670497373046,147.53889626855175,-205.37042442763536,0
China,Bisexual,Married,51-65,E,C,-59.00721742304194,E,-205.28499944715165,3.902202426572108,-44.025212397718896,A,E,C,-146.20881403825595,31.799194099671862,57.065676123819664,1
Other,Bisexual,Single,51-65,D,D,-5.737614631518272,E,-8.899021187681164,-222.96220755642128,18.523010617317205,A,B,E,-113.96661573681111,31.677962893935184,15.831309000647051,0
US,Bisexual,Divorced,18-25,D,D,-143.30204953184935,A,64.48791528287128,-18.63552191229842,104.14815593344807,B,B,E,30.69431843400039,1.0764493862729791,-149.36486199946955,1
UK,Homosexual,Widowed,65+,E,E,4.789331210002297,E,46.74948602952435,-59.133104205335016,48.62967525351319,B,B,A,31.14384310177083,193.7830712148806,-107.62285739415076,0
Mexico,Homosexual,Married,51-65,C,C,123.99726235464242,C,24.06969775946738,23.20759782815131,173.53978738774353,B,A,C,107.10129509557777,-126.52955216300646,176.52083174869776,1
UK,Homosexual,Single,65+,E,B,164.69076353936586,D,16.17499194035152,-45.62370345955981,16.78910322363551,B,C,D,-152.46320411699003,-125.81578249279461,-44.107006940659666,1
Germany,Homosexual,Married,51-65,B,A,69.26581692024295,E,58.78225935785776,-169.60115934804506,-139.20926592848667,A,D,E,77.11303349328344,109.94212465499076,79.78077731580906,0
Other,Heterosexual,Married,36-50,C,C,10.46247229790898,C,-115.08726640350176,48.53364204186381,42.133589815384994,A,B,A,-168.4643396885694,56.15950021743733,19.923190958780125,1
Germany,Homosexual,Widowed,65+,C,A,120.0422175869708,D,11.840835311803902,9.735111801361933,-60.12782952925989,C,A,A,185.57941603224583,-127.1966718475264,-75.15915357054055,1
Other,Heterosexual,Married,51-65,D,D,132.95522330386075,C,-34.666177928392685,28.43212030164395,68.85566158590395,A,D,A,-177.38865242067897,-11.415916622150746,-39.12575592039841,0
Brazil,Other,Married,65+,A,C,38.98202975684597,E,-118.49455544407806,-23.872301857590777,91.12580398832041,C,D,B,75.5986607347896,-65.36310708082156,-84.44859431840645,1
Germany,Homosexual,Single,51-65,C,E,-24.1796660712864,A,-142.07827489829342,-46.41722878311349,-100.69574267037929,E,A,E,49.35023636772999,-70.24844684448541,128.59529901865196,1
