anos,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
41,Other,-296.08927367170674,A,A,-62.88147922674189,177.95189316133758,B,-133.89853728443998,A,D,40.39732795730247,E,E,D,-106.35549818595611,D,0
23,Other,18.422255449940035,B,B,-108.20012592748893,80.72224275350818,B,34.27804928183305,A,D,-14.997504363940095,B,A,E,-76.23072028421706,B,0
49,White,17.730696694748787,A,A,-36.033461215407506,-61.81869645695065,A,168.44313265985005,A,C,55.35535736357471,A,A,B,-53.51291471101294,A,1
77,Hispanic,-5.666668349318996,E,C,62.70923208762158,254.20234855258403,D,72.69704236241695,B,D,-2.099524014031564,E,B,B,-62.40162823970525,E,0
68,African American,64.31526488375366,E,D,14.227764367755139,-214.96277041034887,B,139.6622801056892,B,D,24.241835875724682,B,E,C,-75.09168233384108,D,1
21,White,50.6539980627146,C,A,-12.642971265852623,50.476341009180814,D,-280.2704004455953,D,C,-141.5482007403306,A,B,C,143.49055811385185,D,0
30,White,-130.07617851244046,A,A,31.10489922336414,-27.09958839338529,D,46.753739232353006,C,A,27.354804055175112,B,B,B,155.68937288146017,D,1
37,Other,-43.07674116437505,A,D,187.2121067933506,-34.6913356915912,E,-37.723985054857536,E,B,-47.202697248748215,D,A,A,20.899336798242267,C,0
36,Other,129.3298999744628,B,C,11.26395640132219,95.09966338924998,E,-104.50548046922134,A,D,-54.23520291780457,C,D,B,25.38089998671829,C,1
73,Other,-74.66877803968717,C,C,-31.697816566600174,122.03091227015146,E,99.90389867370168,C,C,-15.102909451360713,C,D,D,-186.5447779712065,C,0
76,Asian,-13.989598407613299,B,C,-37.20951075071122,83.15575332552896,E,-40.481230467487634,A,E,-17.431472746768904,B,B,E,31.863829036740082,B,0
79,Asian,-212.8435567851391,E,A,169.7591863986958,-10.005995618839888,A,113.68380581298612,C,A,24.154650474280448,B,B,E,-83.80402372344065,D,1
50,African American,8.736064788601396,E,A,71.79856620044164,-86.77589307885746,A,-46.538751126432196,B,E,35.30581615987023,D,B,C,-42.764608929847434,E,1
18,Black,40.26094888082509,B,B,-13.577092702209509,71.06773119709754,A,-53.741097836067176,D,C,84.93940439770262,B,E,C,40.42367937496664,A,1
58,Hispanic,184.1698596943167,C,B,12.0201214763174,85.3289055928526,C,54.48479496470951,E,C,139.5105719879793,A,B,C,-207.77911501668473,C,1
37,White,92.14825180948972,A,B,119.57548347029541,-191.7423802004728,D,-26.96534774002875,D,C,97.64139226373322,A,A,B,143.58203333285442,B,0
62,Black,135.7222968812811,B,D,78.09720978732825,58.328049974981944,B,-153.4662031490042,E,A,-16.458123869633994,A,A,C,29.434796064637986,A,1
38,Asian,170.408373335943,D,E,-200.20648511270917,-24.729655519987578,B,-24.31687240471891,C,E,117.73522301888171,C,A,C,66.1290794009395,B,1
57,White,150.8117303889654,D,E,149.12470138344437,173.19437475399963,A,-49.4895379712958,C,C,-96.17655241087974,B,E,A,54.38163696230755,C,0
32,Hispanic,-49.13484901606364,B,C,155.04436218421057,-207.55843027803414,B,124.80600022643489,A,B,-81.13565076319419,C,C,A,-107.39821968151395,B,1
78,Other,-4.818510321554044,E,D,-164.61630419446195,84.17612025444006,E,98.30982780164766,B,D,68.58109259180938,C,B,A,10.68233371897413,B,0
32,White,-99.67022225972228,B,B,35.15965079508804,-1.357409842064742,E,191.96738911750623,D,D,131.75395481903868,B,B,A,21.954611387010146,A,1
44,African American,36.23159706958517,E,E,-62.74955980058379,-89.91287887753072,E,172.57123120930189,D,B,-89.38540034949028,E,A,D,34.937892829134675,A,0
45,Asian,-8.938563179497912,A,E,180.43242984454236,21.550173173788316,C,-21.111707435716635,D,A,-40.839445132003085,E,B,C,67.97141971749173,E,1
62,African American,-24.754486598080458,E,D,-104.55103449840894,-33.480671830849865,B,-41.22459083102509,C,A,-65.87677915806425,B,A,E,-119.52320636137779,C,1
72,Other,121.55028521780136,E,C,158.13074581484327,100.68093411809858,A,-7.587156715696934,B,D,125.3914936537859,D,D,B,-13.063882739480015,D,1
38,Other,99.71777188346442,B,C,-63.24738559846609,-137.6342972437018,A,96.82477932843291,C,C,75.61111568466424,E,A,E,125.58262748686847,B,1
55,White,86.96189193758892,C,E,7.606755254220476,189.62748948090373,C,-44.95783476277096,E,B,80.50869011451628,C,A,D,-4.763586106949376,D,1
47,African American,29.678100134361333,E,D,-36.34164975342702,20.671852348232,B,-11.803865814998371,C,B,69.6898950970318,B,C,A,18.022659431038797,E,0
20,Asian,-86.95548322731071,A,D,-39.945105751340925,44.83506790743997,E,-43.06056923437855,E,B,94.5932122064369,E,A,C,18.4577972600213,D,0
40,Hispanic,86.67992693104615,D,C,-58.55312042179484,43.18440999495044,D,13.807597238376612,E,E,-117.1061053646911,A,A,A,66.34555056061218,B,0
75,White,84.43910171896817,B,B,135.11422520208907,36.20622760441932,A,-101.66821257013203,A,B,51.005445471700604,B,A,C,-169.85787757522394,D,1
69,Other,-16.161621001277137,A,C,145.48276136674,218.38034882281144,B,-110.07483591645388,B,C,219.6685728768295,B,A,E,-183.02424735934704,D,0
53,Black,12.791644993120393,D,D,-48.814485181311,-8.364474948055298,B,55.17912696937513,B,E,35.58900592370551,C,E,D,63.939199169216565,E,0
69,White,-114.59607323300867,D,A,152.03210223452868,-37.730118305389794,E,-127.2972777173147,B,D,-158.1805337260653,A,C,C,124.85723134236733,E,0
29,Black,-132.63526779730591,C,B,0.9270456681578486,3.4098373892958973,D,-37.363977031791265,B,E,-98.01433606917908,E,C,D,217.98195150569256,B,1
29,Other,-74.6591089504245,A,B,51.30247255899724,83.84077977391017,E,29.206309441332934,B,C,40.53763490612874,A,A,E,42.98185511786167,A,0
64,White,132.2748845750839,E,C,29.320254395603396,-101.95528858260433,D,-38.869378588899686,E,E,-9.674771392878906,C,D,B,-87.59396346704193,D,1
25,Hispanic,-136.55870993250267,C,B,-120.55436321402307,-32.66581066399693,C,58.75145070397863,B,E,135.47409274008933,C,E,C,137.20933553684625,E,1
28,African American,-138.91681313512575,E,D,-3.666378143526703,9.124793069799795,E,-61.83783912020826,B,E,98.14441804773415,B,A,D,-133.39209921557057,D,0
28,White,1.3298160653443154,E,C,-54.580960232769435,10.132564656949695,B,10.208541276991712,E,C,47.85559292567548,C,B,B,-79.29876519093037,E,0
70,Hispanic,-89.8768499721941,E,B,-79.55730161606964,8.91582321824172,B,135.16164737526455,A,B,23.579709053703628,B,C,A,-15.593692884262802,C,0
47,African American,235.59474177101566,D,C,91.12132253687764,178.61762734135553,B,15.52528760658335,C,A,21.335936759511767,C,D,B,88.18065790064175,E,1
41,Other,-30.865323573966236,D,B,-188.98701323562526,-7.83762591282812,E,76.7489628072171,C,E,-40.920284713696105,D,A,B,254.5528399485591,B,1
72,Asian,143.7490859727213,D,C,-205.80199724211985,71.01001676177609,A,-36.09860416635083,B,D,4.738881858552048,A,C,E,108.8591394038505,E,0
43,Other,-21.202223694892556,B,C,17.474100163539415,45.718066716763836,E,9.120813990324066,C,B,-151.2782369103532,C,B,C,-55.09886692153276,D,1
79,African American,-174.05078147465912,B,D,33.41179426311225,-47.35542897158655,E,-21.894499554567634,B,B,-66.65535804073261,D,A,D,-131.89774953570947,C,0
54,Black,-53.296102466876214,E,A,130.1914236015296,-38.818394711787356,B,-58.87457986219228,C,C,51.40630759250912,D,B,B,-192.75487850170313,D,1
27,White,-17.968223943734955,D,B,-22.98354320900157,172.02481642139804,D,57.89841432410796,D,E,27.42960108110799,E,C,C,-86.74806860573337,D,0
46,Other,73.35081009031373,A,A,-17.890935828007045,-79.43751491366234,D,-157.33561408242136,E,C,-98.77529253137646,D,A,A,-92.54104973327657,B,1
39,White,10.774377058698096,C,C,47.88460868364829,177.6702493302359,C,-60.371175838252015,B,E,39.44762011692885,A,B,A,93.05952929713321,E,0
46,Hispanic,169.81089930844792,D,A,34.20437257157546,59.94287436624069,C,141.82046331769743,C,E,-49.630889556810956,A,B,C,3.669756867014743,E,0
22,Hispanic,107.13176154976058,A,C,40.651123786259745,-13.399484178334992,E,25.50963779900563,B,B,-142.92055387342347,D,C,D,113.60189232996154,E,0
38,African American,22.972855007026528,A,B,140.83283272051278,48.292031315655926,B,161.08032624472455,D,C,-158.15028017904112,C,C,D,118.76820735129961,A,0
51,African American,-133.16448668906918,A,D,-28.4233982625279,-191.0859113782325,A,16.830359971486622,B,D,33.70282719297341,C,B,E,-93.48853670777193,C,1
69,Hispanic,-79.81656903132989,D,A,-18.72710232491523,-11.695166815693325,D,39.36194618889981,C,C,-95.22962659417291,D,C,A,-70.68360902352941,A,0
66,White,98.08226995058723,A,A,104.74358882615218,-1.7815858321742013,E,-99.7602045046926,A,D,-75.4254971307811,E,A,D,45.49553191030643,B,0
40,White,-64.65721781637941,C,C,-42.388925860009884,-137.01532368215962,B,-154.41935151385664,A,C,59.194409709029514,C,A,A,113.9590855831323,A,1
25,Other,-50.997305937734396,B,D,-113.6747850430786,-117.78452985971217,D,54.56364770114332,D,B,-206.2848429324735,A,E,E,42.59940261499379,E,0
22,African American,-41.439873556926926,C,D,105.56361161532948,40.80481160079476,B,-25.483696355998596,B,E,64.1510098845597,A,B,E,-50.178020752283324,D,0
65,Black,55.448489565598116,A,A,-60.35184501568603,-30.44719332158009,B,76.77068500234512,D,E,-99.86424391700477,B,D,B,-20.305577015703804,E,1
72,Hispanic,-5.8409518776491876,A,D,-148.47318874609647,48.198195551224046,D,-111.1184356841203,C,D,110.03121123619799,D,C,B,-98.19355171009279,B,1
79,White,-19.486002408860102,A,B,-158.19494756153063,119.77804088623954,B,-186.6300769814723,A,B,113.52577515082845,E,C,D,-178.4117328534443,C,0
78,Black,-71.70734189228743,E,D,11.673063991060742,-81.8377307394728,E,-15.897840324438542,B,E,31.478856765361435,E,D,C,-18.40946493965409,D,1
40,Black,37.0716553333559,C,B,73.21940447396123,163.05204270156844,A,76.63102804793441,B,E,-120.37134461729396,D,C,A,42.94512823546784,B,0
39,African American,33.3785643709744,E,E,23.360501892704097,139.8220114984245,E,-16.69335871617563,D,E,26.36439565561563,E,D,A,79.16788919992173,B,0
27,African American,-49.51126726260273,E,C,-85.6348422740688,-32.28069652713755,D,103.30397503205164,E,A,-22.731183972578282,E,A,C,-13.995626904378945,C,1
77,Asian,50.47026686104314,C,C,29.01199132653791,69.35345797840583,E,-10.874229527184015,C,C,-37.447063916054454,B,C,A,-98.54476810881066,E,1
32,White,60.41001971831892,A,D,-34.23845128780199,-97.75861195278196,C,0.07951623773555591,B,B,13.925100318033202,C,C,B,63.127169838781874,B,0
24,White,108.47642941915684,A,A,32.81299321278281,-119.34626485324848,C,38.12936857456089,E,D,145.35294766828386,D,D,B,129.22967597602027,A,0
46,African American,-68.29441211823506,E,E,-54.12520495477964,94.70195200824013,E,242.59227179074014,E,C,156.7111428689848,C,B,A,-129.21291383538417,D,0
22,White,31.197878541327327,B,B,72.60149705492623,16.80712860669402,C,-11.551583514036253,A,E,-108.8794444470531,C,E,E,-38.64128044652564,B,0
27,White,-13.60315405136686,B,B,-104.50956644395035,-109.68013764964275,D,94.24452303504994,D,E,-16.499014634426093,A,B,C,-2.905584869723063,D,0
34,Other,-45.225676372028204,A,D,33.009773999178066,-59.954069074034855,B,-132.3607417127409,D,E,-93.16697469156594,E,E,B,-100.38460716469663,C,0
46,Other,17.132095210275295,B,A,-52.94629827802338,-22.839196699526926,D,237.6766190245939,C,D,18.10144422372125,E,A,A,-89.48566908672203,A,1
72,African American,48.84667332292823,B,D,-67.24830195181177,-192.1122466358133,D,74.58137485959182,A,E,-2.860785021066209,B,A,C,-48.3071286517734,A,0
67,Black,13.831470168089197,A,A,-184.41359025707052,-77.70152609712534,C,85.83487469532386,A,A,-130.2271253055239,B,A,A,-83.34096992513756,E,1
32,Asian,5.88669995653639,D,A,-7.900754891662812,-98.89362207028508,B,-149.34598584081985,D,E,28.963688308127562,C,E,A,154.36640363808968,E,0
56,Other,-15.718062417419631,B,E,64.65335712290718,-89.66051751659396,E,23.96497723529216,C,D,-124.00467264724924,E,A,C,82.19502832817741,B,1
75,Black,-5.698500689554746,B,E,-75.24172604303948,-195.49457920267125,B,30.123160247080634,B,C,-110.54255739230803,D,D,E,-39.89558709367614,E,0
31,Black,-26.56730184465615,C,C,50.81984051307725,12.615044334696885,C,-60.26598120275197,B,E,0.20337754049743803,B,C,B,80.62615737202583,D,0
75,Black,-36.0953553891481,D,E,68.60144923361516,-194.0577426765783,C,1.881868333474554,B,C,86.77675409619266,B,B,A,-67.61747405911322,E,1
27,Black,-37.18512888073355,B,B,-136.8868564880895,-176.12903110166062,C,-12.394385966402043,A,E,-224.28801598252988,B,C,C,99.62167107736131,C,1
69,Other,-157.5378313988112,E,D,-99.07193908757004,-48.537588990579174,B,-128.41392756526065,B,C,73.12582769952829,B,B,A,23.305599357938537,A,1
39,Asian,31.40386688305052,B,B,-20.360213092267458,23.51211737315865,D,-18.951761646482574,D,B,6.963594135122097,A,A,B,76.39107196135927,E,1
63,Black,-1.5458870613354474,C,D,-272.54252616385634,122.5412380224912,D,89.26549731739661,C,C,29.89861133565313,E,E,B,-34.92910737734012,A,0
52,Black,-31.9713522997032,E,E,-95.09575711862139,44.67168954590158,A,-33.5376108569632,E,B,132.67638096725577,D,A,D,-131.96062741640705,D,1
45,Asian,207.07094984269406,D,D,81.98809493737103,-106.00123973358558,D,-93.89374474965786,E,E,-19.540307325013536,D,E,A,-4.273482336977319,E,1
49,Other,96.65546848541857,E,C,26.38013379872804,37.21687533954509,C,-141.49366821203654,C,D,39.47636061494222,D,A,A,14.678728825247086,B,0
55,African American,79.81739546254552,E,D,-151.41487748723682,-128.30561796981,C,19.486501518138613,B,A,-7.118726191041214,E,B,C,87.13384445189295,E,0
24,Asian,54.48160842012161,E,E,-144.89481505312497,-7.65667896926158,D,47.183747288455116,B,C,-161.32448555783728,E,E,C,-17.548491096203346,C,0
58,Asian,-51.92633126977372,B,C,165.80347667179706,-8.309642249496129,B,90.02931378606401,C,E,-30.869475494556024,E,A,C,18.871687232154212,A,0
26,Other,4.74708031704927,E,B,127.69608053124146,98.69356456722596,C,110.40992429674881,C,C,226.31448697859176,B,D,B,-113.2642738698586,B,1
71,White,116.3903544827128,B,A,-80.82377739334385,62.291479074473386,E,78.79174295522522,E,D,159.18676789298885,C,D,C,21.109862907929035,C,0
55,Other,63.203369206858376,E,C,81.00376247855323,152.55082966533925,C,-138.3940841615247,A,B,-18.32305511636015,B,A,A,120.08192507219849,C,0
46,African American,159.29012741654748,E,C,-110.29549769071265,-98.62529724265843,B,19.746630200841114,C,A,63.597311596562236,C,B,C,-81.12841091879731,C,0
31,Hispanic,153.68476705237606,A,A,75.73004536619385,119.8695457821548,E,-32.90510115762519,B,B,-186.16729456576155,B,B,E,-1.2898474430426188,D,0
35,African American,186.74452241127747,C,D,97.75692100813296,-2.4433147759409723,B,-4.783288040517713,B,D,-25.992295483840376,D,E,E,-89.92109916617822,B,1
56,Other,162.64055739464098,E,C,-28.818251525926662,-98.84502222741583,D,149.5818942862735,A,D,-0.5117621973114864,B,C,D,38.09395946676147,D,1
58,Hispanic,-43.718039833157874,C,E,8.437610936490533,-105.96125114559669,C,23.776179359791403,C,D,-96.92117175890778,E,A,A,43.03242190929779,D,0
79,Asian,-26.913297701393525,E,D,17.23831007335596,-114.97560350125933,C,40.185814845808274,B,A,18.221514345703106,A,A,D,-77.42823556245129,E,0
39,African American,-33.94638004097422,A,A,-161.76745812197905,-215.7635351271698,E,-139.20624903768612,A,C,-66.61250355448978,B,C,B,-132.88646480921332,D,1
27,Black,-34.972707911656414,D,E,-80.77650504004097,139.27504268464247,B,-194.55344641764813,A,B,-32.2003698661309,B,B,B,27.95072730818644,B,1
19,White,52.03554665129987,C,B,4.910762397344709,52.794043516852206,A,-15.628703500614122,D,A,-28.409179388805555,E,B,E,68.37798772006171,C,0
19,Asian,14.779695923273856,A,B,-101.76078954132166,-157.55817014014295,A,-98.71510856380333,B,A,-51.16674962441695,C,D,C,-71.01730872006358,A,0
71,White,-63.72832105970867,A,B,32.539001544382074,-76.34402537974701,D,-1.7754681556678191,E,C,76.11958578406333,A,E,A,57.91588207552044,C,0
26,African American,-131.77213616548207,D,B,-42.45550074563657,-122.43021033169865,D,-134.93781429404987,C,D,90.2094836855152,B,C,E,-6.69366138328038,B,1
61,White,35.92875552139576,C,D,22.357283172390847,-49.25999180304309,A,73.08902720538487,A,E,102.62032215578975,D,D,B,28.17727015281185,A,1
37,Other,29.630782255728093,A,B,129.28260575332055,139.44066596715606,A,25.616086089918653,A,C,58.156562769196405,E,A,D,-86.68202760086467,B,0
19,Other,-5.498905438169288,C,B,66.94199329264508,-46.94809650131527,C,-389.82275662834746,E,E,76.52340624604564,E,D,C,150.18756830701113,D,1
66,White,-12.97244427213402,E,C,-13.67914759090092,197.54221837314162,A,57.637772244528904,E,C,118.65507081405364,D,A,A,14.464904683913712,B,0
54,Other,-142.67223962748426,C,A,-25.557022488182284,-96.18983985564728,E,17.491376701021633,D,A,135.1446568228727,D,C,B,52.698172645544425,B,0
36,Asian,-79.04626538003818,C,D,-180.72290843047455,20.43870483557154,A,-75.42022211712472,B,C,8.991408979173872,C,B,D,-20.178119714320516,E,1
68,African American,131.55379868381016,C,E,96.71130758753164,0.5592649667801293,B,12.688328827228384,B,A,-75.43849076540106,C,A,D,110.24742499595177,B,0
69,Asian,-19.592253884724514,C,C,-83.46704512984658,-97.08517248010779,E,67.78021415118243,C,A,51.773395813540176,A,D,A,-34.372910476220405,A,0
25,Asian,115.89389615083634,E,D,-38.172137528928765,1.5983153160920291,A,183.5268993853282,A,E,-38.18836532422268,D,D,D,-81.02259091580042,E,0
23,African American,-22.75736051926055,B,B,-13.536523650265423,-168.77271933503576,C,-85.30403691599821,E,E,14.26460854477351,E,C,A,-327.6292875637173,D,0
75,African American,38.05624736123584,C,B,-43.33500347611757,-85.03387889426581,B,-179.92479042076016,A,E,-24.39621153429134,C,E,B,45.96865965330278,E,1
67,Other,94.93084595386547,E,A,-47.50656024368412,155.05833801153898,E,53.60512062065419,E,E,-33.72933438806586,B,E,A,-203.31601988920144,A,0
54,Hispanic,-55.264226327864385,A,B,7.048174333050137,39.59007654077673,D,-258.0991368813458,B,C,-227.0049487917529,C,E,D,-0.12373268578749971,C,0
31,Asian,-39.48534478691039,A,B,102.37253206819051,164.37084088654663,D,-9.29548357173894,B,C,-149.32539075092166,D,B,C,108.23742772516536,A,0
72,Asian,-101.23225395491424,A,B,10.024842239475769,-189.38885131355144,B,-169.64003689778434,A,A,46.763355224676324,C,E,A,-83.40446738050197,D,1
71,Hispanic,19.96405498947665,A,D,192.41180010210832,-148.20522945788036,B,-48.219744658229395,E,B,94.71289835110555,A,C,D,-127.11441947445674,A,0
33,Asian,80.27145088405358,D,D,79.95161823451897,-182.1468770063891,A,-79.47748116265689,A,D,-69.10821158966202,D,E,B,81.45565654878166,A,0
68,Other,-177.97427612735612,A,E,117.48475181426785,30.75943861790315,E,-180.34239776453532,A,A,16.319926926707065,E,C,B,108.5233427944878,E,0
60,African American,-19.531057445928138,E,B,-24.760351560312614,-69.05891739637624,D,-148.67089588940988,E,E,-107.98550016948234,B,D,E,92.94528847060197,E,1
21,Other,-105.58828500723698,D,D,-132.45822271524327,-32.13291716044288,D,-19.47519222707023,C,B,-182.79476079139175,B,A,A,-2.6472902096884074,E,1
26,African American,20.413226163543065,E,E,-40.07614461415477,53.46438191711338,B,-18.334936263623298,D,E,9.264740119237798,E,C,A,109.86360729834284,B,0
62,Hispanic,7.692770031443423,B,A,44.764585480552796,180.5210571780453,D,165.29812286862415,B,D,141.58283952343444,D,E,B,-55.08463986067276,D,1
32,Asian,-91.66875771735677,D,A,90.93848510246741,192.45014789775433,C,-7.216664478138821,D,A,-25.847436800078327,D,A,B,175.81770668693048,E,0
