anos,age_range,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
39,65+,Yes,A,E,B,11.964752874284713,-141.25867396184373,D,1
21,51-65,No,B,A,C,88.54269456207142,16.56681449520725,D,1
41,65+,Mental,D,B,D,89.93681618928669,-96.61224617579893,D,0
32,18-25,Yes,B,E,E,-161.55185766327185,144.85468419325645,B,0
25,26-35,Both,C,C,C,-146.3224968794716,96.32629655163666,D,0
85,65+,Yes,C,B,B,-159.77504519426617,181.76570742914026,A,1
28,18-25,Both,C,B,E,90.17325832805243,-29.092932499223416,A,0
35,36-50,None,C,B,D,30.704490182146245,-29.124867476321747,A,1
38,26-35,None,C,C,E,93.71059527307982,65.39918499710302,D,1
56,26-35,None,C,C,D,100.6075050656005,167.35276630244599,D,1
73,65+,Yes,E,D,A,-27.956537886747533,133.41210096529025,C,0
32,18-25,Physical,A,C,D,73.12888898413159,-9.303849442672794,A,1
49,18-25,Both,C,E,D,-13.385680053542744,-0.7364146159828834,B,0
35,36-50,Yes,B,C,E,-61.34822821162187,-92.82052236423908,E,0
75,65+,No,D,C,D,38.514686512506145,63.747218417638706,A,1
76,26-35,Physical,A,D,B,77.59479849112952,115.03286754591207,D,0
40,51-65,Yes,C,A,C,-139.76259356246575,16.80219155961616,E,1
93,18-25,None,C,E,E,-48.26258264515263,149.1534348135671,A,1
69,51-65,Physical,B,B,A,20.607230294574606,60.8469872049868,B,0
77,65+,Both,B,B,A,70.21457264189016,23.72167846096403,E,0
35,65+,Physical,C,C,B,92.19084491773664,89.39853708337726,C,1
87,65+,Both,A,E,A,4.79062421329716,-69.21552225749296,C,1
82,36-50,No,B,C,C,-106.6814836208816,-65.89490393043374,C,1
48,65+,No,D,D,E,-67.73228891057698,72.85921981712177,E,0
94,18-25,Mental,B,B,C,-53.462406741793366,219.72320439304295,C,0
18,36-50,Physical,A,D,C,-55.22525110787878,-138.36470596813248,E,0
19,51-65,Yes,E,B,E,-132.09362344889516,-94.72324326335149,C,0
45,36-50,Yes,A,C,B,68.30103700275718,4.774587006938715,D,1
77,26-35,Both,C,A,B,-58.86843407375522,65.09758661445895,E,1
81,51-65,Yes,D,A,C,-68.69094510316708,-105.82388410827896,C,1
53,51-65,Both,D,C,A,88.71183383334687,-155.3897145495876,C,0
18,18-25,Both,D,D,A,86.75219789232604,-67.25852599242226,D,1
39,18-25,Yes,A,D,B,-95.765144491755,-132.07355105588942,B,0
85,26-35,Yes,E,E,A,-15.190405541036345,-58.72921434402145,C,1
67,26-35,Yes,E,D,B,-98.56757232804256,-129.20548780252167,A,1
92,36-50,Physical,D,C,C,-229.49669499173368,111.3950742623966,A,1
95,36-50,Physical,E,C,E,-44.67197507183557,-84.07201224848208,D,0
24,65+,Both,C,C,B,157.09562585348712,-5.589985007438745,A,0
89,18-25,Both,D,E,B,-5.068082833050569,20.985136058895637,A,1
44,51-65,None,A,C,B,9.495727201201012,131.77979998713326,B,1
58,26-35,Physical,A,B,B,-22.45222183930948,112.04685556046414,D,0
93,36-50,None,B,C,C,-6.181500357541495,-93.61984827565841,A,0
40,18-25,Both,E,E,C,4.145526331374749,234.4353473341452,B,0
91,51-65,Yes,B,C,B,21.305109802503296,22.321936280622435,D,1
81,18-25,Mental,C,C,B,-159.2226972588151,80.04727925899243,B,1
91,65+,Both,A,E,D,-98.19507596384214,-91.2047414931029,C,1
79,18-25,No,A,D,D,-95.57729351577098,72.20714931402404,E,0
87,65+,None,A,C,B,-37.91510668404789,240.41037980424065,B,0
20,18-25,Physical,D,B,C,-48.1287247255854,-26.22775585005212,D,0
87,18-25,Yes,D,B,D,-77.34099269534315,108.12783945113351,B,0
42,65+,None,A,D,B,166.6000831950385,-81.03918436916511,E,0
54,18-25,No,D,C,B,-8.089612096913044,-32.82235212496721,E,0
92,18-25,Yes,A,E,D,23.116140341648332,34.09230179286462,E,0
50,18-25,Physical,C,D,E,-51.61962612970882,75.43669707153624,B,1
63,51-65,No,B,A,B,-34.07411140080148,23.102474205195996,B,0
61,18-25,No,D,B,E,111.88690094464155,149.1734047543116,B,0
38,36-50,Yes,D,C,D,-38.4858397974912,50.15271984397395,C,0
61,51-65,Physical,C,E,D,73.28017098514974,15.71816232247358,A,0
59,36-50,Physical,D,D,A,0.8621214888899106,-158.49739758279176,D,0
53,26-35,None,A,C,B,7.109858581316248,-43.026745408673875,B,0
36,51-65,Mental,E,B,E,-76.38289245475418,-52.278257481381495,C,0
55,65+,Mental,C,E,E,-205.4949294114499,-199.35391222374602,C,1
44,36-50,No,B,A,C,-65.84790944533265,-72.69158945066377,B,1
46,65+,None,E,C,C,36.32659372079905,-187.0370502843606,D,0
30,18-25,None,E,D,C,-78.66055864592781,15.44018841422638,A,0
30,65+,Both,C,A,D,-93.12477078067036,65.10846198171575,A,0
57,65+,Yes,A,B,B,42.77115583365986,84.73931641284595,C,0
92,26-35,Physical,C,C,B,-94.4281476559544,-24.15553370097977,C,1
28,51-65,Mental,C,B,C,-243.37040772890754,-138.37786818064447,B,1
30,51-65,No,C,D,B,66.60040920846406,-198.1597138953418,C,1
18,26-35,No,B,B,E,38.431232459531635,-60.315498303976455,B,1
53,26-35,Yes,D,A,C,68.30821332319425,42.65174364971082,B,0
75,18-25,Mental,E,D,B,151.02719731163077,-9.77786463564045,A,1
80,26-35,Both,E,E,A,74.7598895152069,-33.680678226036704,C,1
50,36-50,Mental,C,B,B,104.70698841789758,-31.457488310208305,D,1
45,36-50,No,D,D,A,123.6369757565975,-10.583683142077485,A,0
97,65+,None,C,A,E,29.62143112647242,5.129403964931775,E,0
42,36-50,Mental,B,A,A,-33.06697020437448,-128.24680474393034,B,1
66,26-35,Physical,D,E,B,13.82328040185786,125.24550695248831,E,0
59,18-25,None,E,E,E,-39.40024683250886,82.34381408041284,B,0
91,65+,Yes,D,D,B,-197.39730334886346,-82.74024077222455,C,0
91,65+,Yes,C,A,B,86.79197799315807,59.74561346044208,E,1
85,18-25,Both,A,D,D,-39.50402081393514,46.5466113472574,C,1
77,65+,Yes,A,A,A,-207.79493638320207,18.73964980529127,C,1
39,36-50,Yes,E,C,D,-109.66350862222345,197.58594995070516,D,0
87,18-25,None,A,E,D,-91.22962802865634,-24.628716192384985,D,1
73,26-35,Both,E,A,E,-28.663213312049614,-283.1705091384823,E,0
79,18-25,Mental,B,E,B,-103.79381209769912,-52.00217823873382,E,1
31,18-25,None,B,B,B,-31.927234289506472,101.9594238988334,A,1
76,26-35,None,A,C,C,-100.84016483829178,-13.609397370092033,A,0
63,26-35,Both,B,D,C,-219.48215193802136,81.72809060689687,E,1
53,26-35,No,D,B,D,-225.65106169711115,77.52685276700898,A,0
52,18-25,No,B,A,E,-6.626891236769257,-70.38540349287958,D,0
86,26-35,Yes,D,B,D,22.74438875350237,-17.52266423208657,C,1
57,51-65,Mental,A,D,D,158.96943918300602,-217.13359746229787,C,1
61,26-35,Mental,A,D,B,75.53335431373925,0.5931047017279165,C,1
52,51-65,Yes,D,B,C,36.74457036368881,-187.02462289737397,C,1
65,65+,Physical,A,E,B,-15.428228745572525,17.61542983654926,D,1
65,18-25,Both,A,E,A,-13.929733092731247,-36.47193175752395,E,1
27,51-65,None,B,D,C,32.03388870353705,24.592764932539975,C,0
24,65+,Physical,C,D,D,88.26621749772359,-19.974843673614608,B,0
85,65+,Mental,E,E,B,17.791563443152377,-41.893479215723,E,0
67,51-65,None,A,C,E,-63.31027641560421,8.319113148611319,A,1
46,65+,Physical,E,C,B,104.46334085136387,102.29305917385427,B,1
58,51-65,Physical,A,C,A,-3.815425476251101,45.42703831079379,A,0
70,26-35,Both,C,A,E,-34.78351792892423,31.81070433948921,E,1
81,18-25,Both,B,A,B,35.55375304784049,-7.483618478977255,A,1
23,26-35,Physical,B,B,D,134.12328509231105,-25.322092798975955,D,1
43,65+,Physical,E,A,D,200.87361879829874,-41.80889886343183,B,0
38,26-35,Mental,B,C,D,-65.82922641501727,-223.53800218310025,D,1
39,51-65,None,C,C,E,-98.41799194963899,-147.04133438774753,D,1
49,51-65,Both,A,C,D,13.586152436192467,244.20824277584234,D,1
58,26-35,No,B,D,E,-103.17894609986926,-28.751225255827244,E,1
29,51-65,None,D,A,B,76.53923184862272,-165.9404901479985,E,0
35,65+,Both,A,B,B,-69.258841503434,-131.92456311685555,B,1
29,65+,Mental,A,A,D,-29.655070248655758,-70.76496684122932,E,1
91,36-50,Yes,D,E,A,47.440121919091986,107.60452734732466,A,1
71,26-35,Mental,C,A,D,6.861903695948776,-131.9579231236188,A,0
92,65+,No,A,A,A,255.94280888746206,23.023267971826638,D,1
87,26-35,None,C,C,E,31.44918029488249,-44.745337880818816,E,1
88,65+,Both,B,E,A,-29.532883365285507,75.60708329624067,B,1
90,51-65,None,D,C,C,61.838640968113936,65.14730251006995,E,1
78,18-25,None,E,C,D,99.27917653389886,106.24926395931264,B,1
87,65+,None,D,D,D,132.9843355423984,-30.756988743112213,B,1
22,36-50,Mental,C,B,A,133.58674221602655,-90.23342203082011,A,0
33,36-50,None,B,A,C,-4.218975001937375,-57.696579651698386,C,1
28,36-50,Mental,B,C,B,44.40212947212706,0.3965924833251513,E,0
22,18-25,Both,E,A,E,-20.223426277436985,122.77697200426675,C,1
55,36-50,No,A,B,E,69.59852555815347,-1.8119021608370165,A,1
78,65+,No,A,E,C,127.09924469177574,-112.60521122294615,E,0
74,26-35,Yes,C,E,D,-24.030755119372223,75.89115803420266,E,1
50,18-25,Yes,D,E,B,-25.04428730063878,25.773487719485267,E,1
38,26-35,No,E,D,D,-160.1942781823115,-97.40299875327658,C,0
62,36-50,Mental,B,B,A,-120.00335449249533,39.09828108287127,E,1
53,51-65,No,B,C,D,28.748262141477397,-123.73639093821116,E,1
73,26-35,Yes,B,D,E,-235.9546895901278,-114.30385341306358,B,1
99,18-25,Physical,D,D,E,23.56499984881765,71.17245559063853,B,1
97,26-35,None,A,C,B,146.9341073383737,42.83891564787089,C,0
75,51-65,Yes,B,A,B,-52.600713927113354,6.928539964224294,C,0
94,18-25,No,A,E,D,97.2276412392652,66.86720330661478,D,1
81,36-50,Both,E,D,C,119.55771186457001,238.68813878110237,A,0
95,26-35,Physical,D,D,A,-64.43709130025374,-16.139116490761722,B,1
32,51-65,Physical,D,D,A,29.552339048582837,74.70248795726373,A,1
64,51-65,None,D,B,B,-42.25953705765755,138.6207442610872,E,1
32,65+,Mental,D,D,A,81.72411775511253,27.641739594271712,A,0
71,26-35,Yes,D,E,C,67.06131100428941,-58.364590741614975,E,1
84,18-25,None,B,C,E,59.82051449083977,-9.957491544526228,D,0
71,36-50,Mental,D,A,A,-14.992852635992362,-39.92674277525492,A,1
38,26-35,Yes,A,B,B,-104.25460136237645,-135.0833611686404,E,0
39,26-35,Mental,C,D,D,167.00860087697228,-123.16394818019245,B,1
59,51-65,None,A,C,B,-137.84633335499336,153.32931512994017,C,0
99,51-65,Yes,B,E,A,21.113181889514358,-109.5541613712165,E,1
30,26-35,No,B,E,E,-151.30674314172506,9.902674923428561,C,1
75,18-25,Mental,A,B,D,-64.49840971629183,16.584176699102173,B,0
61,26-35,Physical,D,A,E,169.6180276309723,-253.4137427379036,E,0
45,36-50,Mental,D,C,C,34.2179673390853,-33.74793817043005,D,0
87,51-65,Yes,A,C,A,44.88339867456227,9.754533156980997,C,1
32,65+,No,D,A,A,-97.37375377749824,-131.41533688664066,B,1
35,36-50,Both,C,C,D,-91.31540932126015,41.67131974054878,E,0
72,36-50,No,E,A,A,7.73280078911794,211.80140483949464,C,1
49,36-50,Mental,A,B,A,-105.64378630331596,40.14879976782827,A,0
62,18-25,None,C,D,E,183.72813001277032,-173.97109896223876,A,0
79,36-50,Both,E,E,A,-125.33078166797623,83.47434072604835,E,0
34,18-25,Mental,E,B,B,-83.23255112392664,5.051694249842509,B,1
85,26-35,Mental,B,B,A,-90.97032636402919,-95.36726885862876,D,0
75,36-50,None,C,A,B,185.65417345392086,181.37129605581708,D,1
26,51-65,Mental,E,A,B,-109.8519623056555,-38.78207756677391,C,0
80,51-65,None,D,C,C,-77.92193209998774,91.90474899647344,A,0
86,26-35,Physical,E,E,D,51.22116944243158,22.078402869027755,D,0
28,51-65,None,E,B,B,37.98704654285493,6.864964302900825,D,0
18,51-65,Yes,D,B,C,-102.35809622799161,42.39103395130967,A,1
65,51-65,Mental,D,D,D,137.21956272701544,-141.63975099920515,A,0
52,36-50,Physical,B,A,D,-29.509805490683704,83.11235743781204,E,0
36,51-65,Yes,D,C,C,54.614911877181996,102.37473597239057,C,0
55,51-65,Both,E,B,C,97.89262846867294,363.72114073756205,D,1
24,26-35,Physical,B,C,B,187.40627697223877,157.64987038178924,B,0
53,51-65,Mental,A,E,B,34.6433464354992,-56.388863338259775,B,0
64,36-50,Both,A,E,E,81.7617233215001,-81.90411059524119,C,1
52,36-50,None,E,A,D,116.56629476469014,35.58564085888315,D,1
26,51-65,None,B,B,C,57.83306791671947,165.0858094977603,A,1
64,36-50,Both,E,B,D,-14.773984727246267,15.575154969391225,C,0
57,36-50,Mental,B,D,E,-145.0818801518208,-110.87492532641573,B,1
63,51-65,Yes,A,C,B,13.748074124522686,-20.95144164396348,C,1
43,26-35,Both,E,A,B,-4.505753055751956,155.94185099390708,A,1
25,65+,Mental,E,C,B,51.53646715402411,-79.47556220463389,C,1
62,26-35,Both,E,D,C,-40.729295427916014,-150.21363784074225,C,1
20,18-25,None,B,A,C,182.15637445327903,63.09906918681122,D,1
47,51-65,Mental,B,D,D,-18.804376228800304,38.963612419135565,A,1
71,36-50,None,D,E,B,105.80571500132791,-32.951581698874655,C,0
90,36-50,Physical,A,D,A,188.703921261608,-142.51230929871787,A,1
66,51-65,Mental,D,D,D,192.60816370554093,175.47589173000358,B,0
73,36-50,Mental,D,B,B,29.03691897192711,23.926467846664707,C,1
83,18-25,Mental,C,C,E,-84.05181545626137,-74.84559148454335,A,1
69,26-35,Both,C,E,A,96.40545340892027,22.38735531702307,A,0
48,65+,None,B,E,D,192.88569701079354,38.02956468839328,C,1
75,26-35,Yes,D,B,E,-49.94568972359586,-82.25757663385956,E,1
85,36-50,None,E,D,C,124.59737831830225,-27.95769598135497,C,1
71,65+,Mental,E,B,D,-56.351096439770345,16.54659142049936,C,0
68,18-25,Both,A,E,E,193.5253445179928,-244.99935322348514,B,0
69,18-25,Both,A,B,E,-35.65495321518248,-109.28469262607882,B,1
62,18-25,Yes,C,E,A,87.35511846689235,-78.05956446244652,A,0
85,18-25,Both,C,D,C,7.302110474826174,11.292661496171435,E,0
72,18-25,None,A,C,E,65.95070773480055,243.28826710718263,E,0
24,36-50,Physical,C,C,C,-59.83122823723558,-7.169904152807311,C,0
60,65+,Both,E,B,C,-145.63451868448269,-20.751074381487904,B,1
43,18-25,No,C,D,D,-8.716977169541234,-24.06874273204488,E,0
46,26-35,Both,A,D,E,-22.07471992946068,-55.78410808245097,E,0
40,51-65,Mental,D,A,A,-32.84693566376849,-20.055608974255627,E,1
79,51-65,Both,C,C,C,-51.90264947863571,-119.51415588851782,B,0
96,18-25,Both,D,C,D,-191.2290294442972,27.05193479639875,B,0
54,26-35,No,A,A,D,-63.4491090404933,-1.9995267921941486,D,0
56,26-35,Both,B,C,E,86.09841413706921,138.29311791394383,B,0
59,65+,None,B,E,D,18.822210616286103,211.2977924263777,D,0
77,26-35,Physical,E,C,B,197.26943743974965,-3.798514821665195,A,1
48,51-65,Mental,D,E,B,-52.02875957566404,-15.738803725902883,D,0
53,51-65,Yes,D,A,A,112.65779278308916,169.6023213139083,A,1
18,65+,No,E,A,A,-22.851576237571276,8.134188513344617,A,1
20,26-35,Physical,E,A,B,81.92354282711834,141.70313290918907,C,1
66,65+,No,B,E,E,-79.75449007578433,-1.9571883036560827,C,0
88,51-65,Mental,C,E,B,-47.86538815448897,25.94628156192095,D,1
92,51-65,No,C,D,B,-255.59573856657028,-8.547353258403106,E,1
68,18-25,Both,E,D,D,93.56709040026955,53.537913518997435,E,0
61,51-65,Mental,C,D,D,13.074394634475675,91.89398640323192,B,1
74,51-65,Physical,E,A,D,-12.692995433519808,-58.691769337462944,A,1
60,36-50,Mental,A,D,B,15.515203503852486,-99.32598351639425,D,1
63,51-65,Physical,D,E,B,-90.24529682706655,-64.12618918197671,C,1
74,26-35,No,A,D,C,-59.12511635190815,93.5032026457507,C,0
81,26-35,No,D,B,A,-53.04059422002223,-75.27839089927278,B,1
86,36-50,None,E,A,A,-49.053958275519854,-83.64548574228252,C,0
66,51-65,Mental,A,A,A,-163.20496991151077,130.83994381730878,D,1
56,26-35,Both,E,D,C,80.04512607068183,-122.39329066047114,C,0
46,65+,Both,B,E,E,-87.52493074689103,165.5330156651962,E,1
60,65+,No,E,E,E,60.98669855104474,165.28152435733853,D,1
62,51-65,Mental,C,B,B,86.28617905702055,67.23900970219684,C,1
47,65+,Both,D,C,E,46.42784718207887,108.25683408680678,D,1
98,18-25,Physical,B,E,D,-62.24046431236423,65.64350143220446,C,1
92,36-50,Physical,D,D,A,-34.03446140273074,-55.218985271994256,D,1
56,51-65,Physical,A,A,A,94.21903112969781,24.677146484940707,B,1
97,26-35,Physical,E,C,A,45.813283611569325,114.18281553784604,D,0
64,65+,None,E,B,B,-7.504161259370055,15.856819857098307,D,1
66,18-25,Yes,E,C,E,65.69710497941948,-46.92902050934587,D,0
79,65+,Physical,E,B,B,86.44780659754474,14.283246675962493,A,0
84,51-65,No,D,A,C,57.29837037905781,-40.9708073129016,A,1
54,51-65,No,E,D,C,108.06113549702829,38.96103647516225,B,1
56,65+,Mental,D,C,B,-10.291929102618075,31.00951716387487,D,0
20,36-50,None,C,B,B,25.233656842791234,-6.302051543596325,E,0
32,65+,Yes,A,E,D,-120.68504265862565,90.33017553481616,E,0
33,65+,None,D,A,D,28.019685287820078,-130.438482223065,C,0
32,51-65,Physical,D,C,D,47.372153359872,248.61191307745992,B,0
71,36-50,No,C,E,C,-40.301278352890286,-233.04834113146762,D,0
86,65+,No,C,B,D,121.23250632353295,-108.90913050275715,E,0
51,18-25,Physical,C,E,B,-56.02291847080956,66.30978552915703,E,0
64,18-25,Yes,C,D,E,133.1412745045037,123.22202085970689,A,1
83,26-35,Mental,E,A,D,36.942239102991564,-78.15237964834235,A,0
59,36-50,No,A,E,A,-10.277795092940078,43.11383972937804,B,0
60,65+,Physical,D,A,C,167.95336516655667,-37.32176527827104,C,1
36,36-50,Physical,C,A,C,99.60600580449744,46.343628866005176,A,1
98,36-50,None,D,E,C,-94.73036988156063,109.42158425323596,C,1
82,36-50,Mental,A,C,C,76.34193266531962,43.69758208883556,A,0
63,18-25,None,C,A,A,-49.25700494313716,25.857608238881962,E,1
40,18-25,Physical,E,E,C,-20.72345820621947,-114.30601781898339,B,1
95,36-50,Both,B,D,A,-39.21934253096604,-42.857125411506814,D,0
44,51-65,No,D,A,B,245.89664649884546,101.37630018557952,D,0
63,18-25,Mental,E,A,D,176.9328139956716,-85.89854175302999,B,1
80,26-35,Both,A,D,A,-141.4728460300926,152.13049326398888,A,1
54,65+,Physical,A,D,B,-18.72987289515494,-116.17461397248789,A,1
24,65+,No,D,B,E,11.251134499782909,-42.2720147963746,B,0
83,26-35,Mental,A,C,A,1.1472728504198912,-57.78212215080085,C,0
42,26-35,Mental,A,D,D,34.665995701266496,96.38309170769791,A,1
35,36-50,Both,A,B,E,10.986045504062995,24.4476688844048,A,1
60,65+,Yes,B,A,D,-165.03313594070715,-49.94845757741337,D,0
84,26-35,No,E,D,E,91.09993625519974,-49.19036879562502,D,0
89,18-25,Both,E,B,A,-73.37185693171976,97.90600869313573,B,1
68,36-50,Mental,C,B,C,-127.98369439209381,-70.76216074386329,D,1
64,65+,No,C,A,B,36.66288851969569,-39.9512311836405,A,1
38,65+,No,C,C,B,105.18955716891476,3.46375218526641,C,1
48,51-65,Yes,E,E,E,-146.41037372081476,-115.1372798529577,E,0
20,36-50,Both,E,B,B,18.16554252051781,33.449470791031956,C,0
31,65+,Physical,A,C,D,38.62874661638218,-171.51744897779983,C,1
75,26-35,Yes,D,B,B,-91.18424257955061,46.90855091309088,A,0
70,65+,Physical,C,D,E,3.149452310973963,-162.2726005874184,E,0
24,26-35,Mental,B,B,D,-105.26788948397561,17.33118113781344,D,1
57,51-65,Mental,E,A,E,27.340615298512805,79.65361315832622,A,1
62,18-25,Yes,A,D,D,48.34876574000612,-45.3594859049174,C,0
63,36-50,Physical,E,A,A,131.95802061501755,-125.52146252274119,C,1
47,51-65,Yes,C,B,A,4.765328856435126,90.19247822279051,C,1
81,51-65,None,B,B,E,-99.36582062927755,-246.93868699611556,E,0
88,65+,Yes,A,A,B,25.888634136461235,-60.661228167908575,B,1
42,65+,Both,C,A,A,53.83794942021931,-27.023842257344477,B,1
22,36-50,Yes,E,B,C,-53.311393559018626,15.242802621940097,B,0
61,18-25,No,B,D,B,-56.04005528973535,-19.08220881523494,B,0
34,36-50,Both,A,A,B,123.9912970274428,21.448080556656986,E,0
50,65+,None,C,A,A,66.7164575097433,-136.75549745356653,D,1
44,51-65,Yes,C,A,C,-136.65356111646935,34.3795504449864,B,1
26,26-35,Mental,A,D,E,19.513205459046503,87.71632632789321,A,0
63,26-35,Mental,B,E,B,60.62883428976592,123.30862900235185,A,1
60,36-50,Both,B,E,B,242.04722547955447,-8.349061193436981,E,0
20,51-65,Both,A,D,C,119.67684700102224,103.39504121898808,E,0
89,51-65,Both,C,E,A,-48.84592416684594,-185.676804129394,C,1
60,65+,Yes,C,B,B,-41.45718877135091,63.93541247914778,A,0
49,51-65,Yes,E,D,B,119.00270059604942,-74.58978121263715,D,1
56,36-50,None,B,A,D,-26.60406286225083,155.12402594793275,A,0
76,26-35,No,E,C,D,-61.264751640564775,61.855369382638536,B,0
86,18-25,None,C,C,D,-3.7308418788831808,77.96167545744473,D,0
26,51-65,Mental,B,C,B,-52.23878926472547,5.2639259954342466,C,0
36,36-50,None,A,D,A,-22.132604925682852,-129.06328263284965,A,0
93,26-35,No,A,A,A,-77.1789206869824,84.0739213782913,B,0
63,51-65,Physical,B,C,C,35.30088080972113,48.17285731870179,A,0
45,51-65,Mental,D,D,B,54.46520225311568,2.7248576277524124,D,1
32,26-35,None,D,E,C,28.319348446503234,-122.2949681332559,A,1
97,26-35,Yes,D,C,E,91.67337424165532,-124.59259736916066,D,0
30,51-65,Yes,C,C,C,-130.44309448423053,77.23804002048077,D,0
74,26-35,Mental,C,B,E,-55.6015753003705,110.23345046893091,A,0
79,51-65,None,A,A,B,-41.04809836556277,55.52273479905783,C,0
27,51-65,No,E,B,B,-287.0813888554286,53.1656044224255,E,1
43,26-35,Yes,E,B,B,-90.23396034356594,-38.86711697856888,A,1
36,26-35,Yes,C,C,B,-60.240486079569976,-37.48056173770041,B,1
96,18-25,No,E,B,A,55.84263447916311,72.88457400259969,A,0
47,51-65,Physical,C,C,E,-85.82611100396508,32.35369051329551,D,0
70,36-50,Yes,E,D,D,-1.5564409385694113,-135.68327933300364,D,1
46,26-35,Physical,B,E,B,132.1926885881945,-61.181823557686045,C,1
65,18-25,Yes,C,D,B,62.820325583972945,50.16127495201399,E,0
32,26-35,None,C,A,C,-135.71212662599035,-39.82949592458202,B,0
24,65+,Physical,E,E,C,-99.99614008423093,90.94279378952696,A,0
61,36-50,Both,C,E,A,48.46622403350739,69.6755008842857,A,1
20,51-65,No,A,A,E,69.16948053453375,219.6348645535613,A,0
37,18-25,Mental,D,D,A,-44.179594180310666,-29.89037853203811,E,0
51,65+,None,A,C,B,-61.02040983701881,-107.46974617654266,D,1
92,26-35,Both,E,E,A,-61.495815193042645,-18.105785743081785,D,0
54,18-25,Mental,C,B,E,12.115875631467778,-180.16676218323968,E,0
71,36-50,No,B,D,E,-24.517291486232377,-114.68980882091351,E,0
32,36-50,No,C,C,C,101.5685433333481,136.39389272853643,B,1
19,36-50,None,D,C,C,-27.620138573994033,118.49939839072228,E,1
90,36-50,Yes,C,A,E,3.955363402931295,-52.58829609754277,C,1
77,51-65,Mental,D,D,E,-175.6509617222173,-92.9940334408029,A,0
33,65+,No,B,A,C,79.0265722126611,55.187680323183265,E,0
91,36-50,None,B,B,B,-70.18840048376131,14.960989292427943,A,0
80,65+,Yes,E,A,D,63.99410034522403,78.29607193022056,B,1
87,36-50,None,C,B,E,-2.3425596336702386,21.802175637450084,B,0
98,26-35,Physical,A,E,D,-47.92288707128667,-51.477937762413795,D,0
91,65+,Both,E,A,A,-110.09035269056213,-113.6535013988504,B,1
