Gender,AGE,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,71,26-35,-101.94685646671091,76.99053473846519,E,-113.67317290616035,22.372062511852192,-3.2109963203028222,D,162.07263215898817,A,D,-14.263345718302745,C,1
Non-binary,24,65+,34.248410103745705,-77.6393860673676,A,-67.88281043848214,119.8559636112079,3.585385211770517,E,36.994521813431476,B,A,-97.11005790046777,D,0
Male,59,36-50,-9.950708136230368,278.4273385755713,B,12.27004702906126,123.34608422016866,22.036953881915483,B,-38.31229798290651,E,B,180.67727042329685,B,0
Other,44,65+,-69.45017970848177,122.96950703611896,A,49.84161229694204,118.72143056580443,110.64611164570744,C,21.53664506196568,E,B,-82.38143436458378,C,0
F,52,51-65,55.98356371499572,199.502049804171,E,-41.593892723521115,21.799167668691865,93.74074208074326,B,84.70151498953224,B,A,30.67930608586686,C,0
Non-binary,51,18-25,160.0906966355391,-107.03597661218356,D,-72.09876324060885,165.352856352182,107.92793701625851,D,211.27947713682983,C,E,-7.271091715455149,A,1
F,19,65+,27.00752299131959,-204.66614579573599,A,-81.33015646303396,-190.81846475482314,-73.75564172558555,E,-124.58224974067606,B,E,241.23256005389194,D,1
Female,60,65+,-76.86651891073396,134.65349368464564,C,-39.28371730839634,45.921022887726956,65.25327154750278,B,40.458157281166436,C,B,307.90882899288044,A,0
F,65,26-35,91.2390483540379,114.52589834178968,D,26.2704834376727,41.01129947383429,-175.25981691395688,A,66.55259064952452,E,D,-88.04570369938422,C,1
Non-binary,78,65+,141.3644498103721,6.501385254943898,B,-0.6967219050884598,180.78242626160727,40.55160336437888,D,256.7211915112075,A,E,26.32266836500991,B,0
Non-binary,28,51-65,-30.26843573045498,31.199602506257335,D,35.63427418690393,-30.134279470283897,86.00365106634511,D,-130.8956263716864,C,D,-90.21051342869659,D,0
Female,72,18-25,-124.24825384497227,-63.47503796834821,D,-174.59242934059245,15.855101818923231,97.51146807506868,D,51.18190365877792,D,D,42.04525961235522,A,0
Female,24,26-35,-15.375688388254854,31.694791631849405,A,-101.34130212217656,54.822773878649635,-261.223946285973,A,-85.7076863814859,B,A,72.47385330155063,A,1
Non-binary,22,65+,-125.13455643406961,-110.82057300189574,C,76.95459940369693,28.205303834570962,-112.41445822800019,E,139.65977319989182,A,E,-84.89264833512328,B,1
Other,54,36-50,150.92535124390142,122.66660038659319,C,-80.07846036632,-192.55667171960397,56.85492235644076,C,-11.688633417658458,E,B,37.88008324079933,B,0
Female,69,36-50,54.0439410426087,47.1826388517431,E,6.51197404132257,30.596429170784518,-26.257850234601793,A,-88.75051208376547,E,E,13.372260665609325,E,1
Female,47,36-50,-80.03388251962971,77.26313895382044,A,-9.350406891792677,-19.52088847551623,-332.6649441692736,C,-71.75366132580292,C,C,-78.89196953998079,C,0
Other,75,18-25,-162.19731035965046,-112.41327702097954,B,108.25812032979644,5.776097837675734,-104.33055624109844,E,129.9653866529737,A,D,32.663134967497015,C,1
M,31,51-65,16.151144018222134,73.37192024859354,B,-141.50119922181347,-73.72589419832711,28.23723047715903,C,51.02970740568572,B,B,-15.051692677765654,B,0
Male,63,18-25,-170.324100896631,12.02246541657316,D,-30.19933184957293,28.51647461764247,-131.69347628901542,B,42.73245594885952,C,B,-37.68083429018695,A,0
Other,69,65+,-47.377192513817256,0.8916509011307704,E,29.90694822445495,-75.51427548117718,72.54956182652442,C,-92.42309203613823,D,A,28.812797697556864,A,1
Male,41,51-65,180.83811258619625,37.10989993062483,A,125.83121121669123,36.99095952834195,-30.07292824874577,B,-16.2016674731984,A,B,108.86003629720649,E,0
Other,62,51-65,37.26458764715698,59.17175668128579,C,24.703802105594345,-121.71276124204633,-1.5426113773694876,E,-39.346807065377206,D,C,59.47401949102007,C,1
M,48,51-65,-129.58861189100915,-97.86603490864265,C,22.467221463588704,79.02255530195794,80.33503977339048,B,-117.59875178862822,C,C,151.15224765629634,B,1
Female,22,51-65,103.17510642557544,-33.04145414925326,E,59.60298169887598,159.94572648165206,32.44900047384523,D,153.34745625448937,E,D,25.515129906353756,B,1
M,38,26-35,-25.01810343241274,123.30009204384866,B,61.228126674844404,45.91907572931095,-310.38710420644645,A,25.204677983184137,D,A,7.18767055195689,E,1
F,31,26-35,44.06376498978117,126.0110489291906,A,160.44090703616683,-117.59406858874107,-151.1324451082882,D,54.7598324877878,D,B,139.58451021299825,A,1
Other,57,51-65,176.59405902080013,-210.6223477687853,C,-34.05953880887362,-22.458882199161007,99.03080586652888,D,131.9815375197107,D,D,193.569087347954,A,1
F,72,51-65,-153.48569916320008,109.45496398052555,A,74.69010193695608,-85.24456319670443,7.319594959626981,B,59.06996130826605,B,C,66.51999015361318,B,0
F,66,51-65,-37.858201600548334,20.892693477031184,E,144.9429388805915,9.450452139514084,126.11640155914314,E,-25.898604589874473,C,C,86.8481698041434,C,0
Male,49,36-50,-112.92138990578925,-194.29630342584312,D,37.87923002334766,-111.74920640149817,-42.16916453240926,A,36.79421325470694,C,D,30.066255731437323,D,1
Female,37,18-25,-20.65330680757112,-4.750970082788135,D,2.1348173149543217,28.314500665887106,44.99385834637909,E,-29.580296917403693,A,C,42.829628676782384,B,1
Other,19,26-35,5.283028476369043,96.08736743622293,B,38.29753789197966,-103.15944575472489,-83.04200484401991,A,30.631154263515338,C,B,-40.37917409326389,A,0
Male,31,65+,26.02733168043489,-131.56765321698552,E,-139.0219147670975,-110.76078235032887,-90.49493789920098,E,-88.01364864030954,D,A,-8.909085966981095,C,0
Non-binary,21,51-65,57.23452097122564,143.9102613377378,E,-81.5395578599586,-241.17105563792677,-180.92481691853678,A,38.11326011376375,D,A,63.639630893556244,C,0
Other,21,26-35,12.711093068600151,108.01200550406442,E,-29.144265459605922,-183.33173934143468,107.10218722010605,A,30.91019953073353,D,E,38.5258190214843,E,1
Non-binary,65,26-35,-21.121944417928788,-11.71993843674147,E,-119.55627675978964,61.53378641276568,-37.60987314544037,D,110.89441017373902,E,E,-24.303056024932044,A,1
Female,39,36-50,-25.39971941427508,22.285402044645405,C,69.81381982416136,37.23696921246256,-28.77813126542955,A,-51.73775152401182,A,A,101.25383314123305,E,1
Female,68,26-35,-108.93621911245579,70.57985710583375,B,103.59387191928442,11.902343362663503,-83.21984283324346,B,140.5006441518293,E,C,-34.812046289945215,C,0
Other,23,18-25,94.80229174417458,12.2953437010268,D,-170.13176093091093,-68.02180337706733,-8.21394404315586,E,95.13673054546616,A,A,93.19311356415851,D,1
Female,78,26-35,220.67667848702683,17.61955752705684,A,-9.132441488829574,-102.09403859301611,-106.23817182808601,A,67.38904083663152,C,E,16.554123116643737,C,0
Male,67,18-25,-33.176471163044866,-68.21514731977415,A,-75.36637978539574,86.79723553598994,29.032051755307275,D,-149.86692567669513,E,B,9.687906727231553,D,0
Other,21,51-65,-30.058210770587728,-172.96774457414656,D,-51.908945388058115,74.91014294271987,60.37667553219745,E,110.54679006628206,B,C,-44.97245859565584,A,0
F,33,26-35,-41.739686512216835,-90.9003505407736,C,86.3153361339923,86.12468758581156,-53.497026688029734,A,163.46203362270572,A,D,74.11232329453249,C,1
Non-binary,31,65+,180.52233631828622,77.08708135013063,E,-148.5707693004771,71.3121306779804,-162.129135731149,D,-166.6704925464158,C,C,-59.19799566500983,C,0
Female,46,65+,3.054747285760503,140.72096619888595,B,-136.66316973560873,-49.64420881980664,92.50505897800677,B,-62.67789032000386,B,A,-60.03703501531322,D,1
M,63,18-25,-77.98066306459552,87.22957439795145,E,-45.555372003464704,83.53068618114399,20.134347044616046,E,-48.16054862185046,D,C,89.37694376266664,C,1
Non-binary,54,26-35,-98.77852221252542,-8.381937978925128,E,-43.176088518300695,1.5273555404812802,-44.081489170455605,D,-23.119726155091865,D,E,122.67705132695701,C,0
Male,64,51-65,53.39830408172668,-81.9733472147068,A,112.03441050449747,48.023504812011936,48.14643670951712,B,67.82843518616818,C,E,27.558106522761953,B,0
M,21,26-35,-24.685768824964303,-113.34180405535214,B,30.517788685179394,-75.66210253779829,133.61766925682156,E,72.32520355921767,A,D,-195.77778152599885,A,0
Female,18,51-65,169.28017159978162,-46.269370092581774,B,8.322399737253129,50.88080194072355,211.63949746031543,E,-56.21870295708824,B,D,-57.48031871104888,E,1
Male,60,18-25,-299.8228040077522,36.80816524979369,D,-80.03246437576334,-101.82195670997405,-74.70042798097471,E,-14.094076559624227,A,D,73.32313657002179,B,0
F,51,51-65,-48.989039530250515,-75.96535096328168,B,16.39722017866949,131.71373481232666,-121.0564269994284,E,-28.84419128754728,D,A,164.33785526429975,E,1
Other,72,51-65,29.84735503210202,-64.79915220468608,D,-104.23779460055384,-49.37916929239357,-67.83625483781931,E,-42.433687819171645,D,E,138.62921024108914,B,0
Female,32,18-25,102.55931563868914,-26.975968439443186,A,-76.44380480840397,7.169818158759009,20.19423402727023,D,-52.323376167266545,B,A,-32.24639571152764,D,0
F,18,18-25,-81.8453280702403,46.39352541203425,B,125.89508970915944,-146.55846729097632,-18.729170676565694,D,142.70341517272482,A,B,3.209486769713405,B,1
Other,61,18-25,64.03253595717852,7.679502030246368,B,0.8257563155563876,37.9323061647393,-62.881785221360374,C,129.2705502954236,B,E,-28.105050883077134,A,0
Non-binary,70,18-25,160.64766778359962,-208.82219714994702,B,61.28419447801052,14.815148901982903,-31.028458554092804,D,99.54758106687586,B,A,-17.304315834137086,A,0
Non-binary,63,36-50,144.3769223075497,-58.17182039072393,E,55.41555367211832,166.47159078953405,-3.0071174408133188,C,-38.93036390820797,C,E,25.168925082515848,A,0
Male,30,18-25,48.84098919678486,-46.5113889232962,E,-11.568036169106184,-115.37492497791095,-41.74825235993359,B,-99.52182551315202,D,C,-110.45562318764335,D,1
M,18,51-65,82.24488398044578,3.6621120399135205,E,-47.1574125502927,-108.01627885045654,-29.93341304285498,B,40.98981943016138,D,B,127.24718185455745,D,1
M,64,65+,-48.842676182557135,18.19670144628209,B,55.163068007811376,47.74947232431902,42.15923667891644,E,-213.99885199039502,D,D,79.46957644024354,B,0
Other,65,51-65,-189.6642409691338,74.11670099171985,D,-34.693602570668936,105.70641039604165,-168.5310115310098,E,13.439540381484713,A,B,146.77302562825136,E,0
Female,48,51-65,71.5375804208416,100.93964651369625,C,-194.63280461512238,-102.66252288819868,-153.08173430864855,C,-81.92398217101916,B,B,-4.80323169075804,A,0
M,32,51-65,-44.27686949076939,-50.58709791789065,E,-31.673154147132585,22.525211480680294,112.01857071450607,C,-123.73337641247777,D,D,69.41123764511049,D,0
Other,47,18-25,136.4234260481062,-17.007188181838508,B,-59.57050086289121,-10.612857592209217,-39.37541650031417,A,34.81556470089646,C,B,4.244300211615899,B,1
Female,70,26-35,-121.67718162941247,-8.008605964056853,A,101.72603190463812,-201.51737943772608,-0.37828860689428073,E,1.1117959006239206,C,D,83.26036879519918,A,1
Female,73,26-35,-253.66170643878064,-112.57133951343066,D,-45.513453466497836,-92.03034793653578,-78.17809645026271,D,8.92911481186344,A,C,-107.76882099925315,E,1
Other,40,51-65,35.70015303918592,-24.38462858909509,E,21.337492280708492,25.887891083481556,-12.613630917535584,E,-67.4212717142763,D,E,20.10996099423761,D,1
Male,72,18-25,-42.93665651494486,-67.61705687542312,C,55.44915842166173,13.37085388824255,-211.544718152036,B,-10.419345134788692,E,B,-159.46797733775549,D,1
Female,75,51-65,107.9384193418248,-196.36070357916464,C,53.05212162820139,82.46641243683538,-5.966504694056173,D,26.720942303720996,A,B,83.28283964085182,B,0
Male,70,51-65,-58.39893216247499,-165.92717953594212,C,73.36719297264044,172.60101267666448,189.50342344779284,A,-76.1861668460438,D,B,-80.62140443589897,B,0
F,60,51-65,-18.288988053163244,18.448320294355174,D,9.865080753498006,-102.91187809454046,-22.50091402584737,E,24.799296515028814,A,B,60.04057955172046,A,1
Female,31,65+,-149.52500050799955,-156.6456989254158,E,-3.791034315957884,-11.869339921341668,48.85793903974116,E,46.51376668407386,A,E,-17.139216956071337,E,1
Non-binary,74,36-50,-156.37757202030883,-71.63290522138581,C,-29.59513853124294,3.600981428365789,92.62885687761184,E,-128.3588031857494,E,A,-77.38110971318602,E,1
Female,47,51-65,34.90841160799879,10.380874132288861,C,-2.9866955023755546,-70.49259752092021,14.69074637092426,C,-191.57595354711435,B,B,146.7745966211053,A,0
F,29,18-25,62.34157370412131,69.76956658028604,E,-45.286836646021946,-63.79618559408976,-174.19421754101347,E,-44.37869241318082,A,D,-205.35278882594486,A,1
Non-binary,33,36-50,-10.409572558996388,10.479046832098787,E,129.69255764531826,-32.322625542950114,150.89574840403924,D,2.3386571097588185,A,D,84.94215543305779,D,0
F,39,18-25,122.96846922426707,-146.93678670813406,E,-56.26308944440436,40.519601565864924,-48.62006936796385,C,22.6516524267102,B,E,50.39894625600477,E,1
Male,78,51-65,-66.56753879424583,52.806629445646,A,29.867116794826543,0.9407362672192469,55.90772700149162,C,93.46726860110397,C,D,189.29303187971885,E,0
M,77,51-65,148.92611164153925,-76.94596206163726,A,82.18162665023276,89.07937858740979,152.04949531901585,D,38.96317092045922,D,B,73.84517587184591,D,0
M,30,18-25,20.291585321005947,38.54902835417154,C,-10.321378470517613,-15.77692128349349,48.92736047278164,D,-122.82820693770948,D,D,-109.76786504106668,B,1
M,54,51-65,211.30628014427572,-111.54619701969804,B,14.625779709425322,113.80327198397654,-18.005555880134736,D,21.512050018110976,A,E,-17.72002344521017,B,0
Female,22,65+,-71.88555595007689,-12.805565467203461,E,-50.46441000227414,-14.841040326044503,151.5752215371903,C,-46.57788798180092,E,A,-16.846383661417455,C,0
Non-binary,29,18-25,82.36457316898765,-7.859890094148023,A,-51.285144443569344,9.945424477875916,159.11007330195025,B,49.52397320298382,C,A,-44.2671330281342,A,1
M,72,18-25,58.130039325268925,-152.15369504683358,E,-209.7799007503087,-46.37395620478594,-61.846217546499126,A,129.9868754724215,E,D,49.42369917684664,D,0
Male,39,36-50,-101.41885553953077,1.0378535881741435,B,87.8353481877497,46.32375203430827,-14.611967095522743,B,-37.05222698131986,B,C,135.04299150093922,A,1
F,61,65+,-43.77359372382655,38.13516742774267,E,112.11198745438777,-52.06298503942997,51.820281160843464,A,-103.2426191667906,E,A,66.18182797729901,A,0
Female,34,51-65,139.50850144697583,80.92142027031171,A,200.7679365722438,244.9928092224116,136.31985371492172,C,41.20508567953531,B,A,-78.72036540682923,E,0
Other,28,51-65,137.3977761954951,-17.894776318986903,B,-75.87490841168886,137.12603128137124,154.78488036465566,D,164.48084347923583,D,B,209.7365153215893,E,0
Non-binary,28,18-25,78.95698613706116,36.63740275228782,D,-38.8262413192891,159.47022869522868,30.901702261649405,D,29.44886619009009,D,E,-144.65418149955636,E,1
Male,58,36-50,-106.2549995465068,-3.9701473602736606,D,73.15079646492988,10.077227119657941,55.30932660730511,E,-230.86564394452463,B,E,-51.60985425836678,A,1
M,67,36-50,-98.0255953306096,-9.850225359120508,C,-181.42802173321235,-102.74254628852894,71.48126789557527,D,28.469918654996963,A,A,177.84563622063635,D,0
Other,56,18-25,-133.74530501372683,6.497010773165313,C,22.440557880225928,-72.00443691866082,65.56088488836565,C,-245.71388643441017,B,C,47.60804367186386,D,1
Other,23,51-65,-134.37300678626286,18.482871331087786,D,-97.09082999928475,56.57458081871852,61.46587735182626,A,-75.8678521864263,B,D,-43.1382095136451,E,1
Female,39,18-25,59.035369387097326,141.95220302241808,C,-69.35412687404202,-41.33825034129033,160.6564616769767,A,54.78941665526402,C,C,40.733136232737294,C,0
Other,71,18-25,65.24833298862018,-28.378634451014662,B,62.661343720695086,74.87665824638007,262.2169853347567,C,147.18113259901307,B,A,-78.71377919089242,A,0
Female,51,18-25,-50.94319058416431,128.56518849516115,D,39.76660091738354,-13.357603848702837,68.8426058522372,C,-141.22021703494033,E,D,26.13719930780473,C,1
Other,64,26-35,158.60180914912954,-139.2263044034223,C,186.4974110382857,103.15031494176698,64.38942822918678,A,-57.029877586126275,A,C,-4.0889841468122485,D,1
M,21,18-25,-8.162596806651713,116.71938916048123,E,139.31168482109376,43.840894368301406,13.290447214233081,E,-83.25479105636666,C,C,-13.563611224291808,D,0
F,66,51-65,-32.99939690404493,-33.21675250651925,B,-237.273138359148,-157.4059131603104,-135.77798489606295,D,97.69711062552447,A,E,-125.22061206776371,A,0
F,47,18-25,6.23262176064003,-121.00076150518211,D,178.57941650110405,35.42937089108323,130.48804634895956,E,182.24589026191836,E,E,2.341007210242266,C,0
M,60,18-25,-25.903907525733494,128.72009835804008,B,-130.35095422983963,80.21241142708402,68.16347588859803,B,224.98413055202982,B,A,94.65225796071168,E,1
Other,30,18-25,119.37352626088355,37.51263486501666,C,-2.9949560425208235,-39.21539449943355,-163.85918881252593,A,70.53724399839005,A,E,-138.42462933867404,B,1
Male,59,26-35,-88.34215457627094,27.329235681877822,A,93.49405692263197,117.8284846842361,169.9981416950649,C,-142.99357143755404,B,B,-99.90858664193813,C,0
F,59,51-65,160.89900955324345,95.10772848770884,A,-150.68821499120173,37.877944078404624,23.773191078150287,C,56.745618890634965,E,C,49.16689056853664,A,0
Non-binary,43,51-65,27.816083909838913,-91.08011592169198,C,-142.59950364356743,-80.10734100350221,7.895489547798472,D,19.114984456448617,C,A,17.80466383095517,D,1
Male,44,51-65,-35.327055134667006,-29.024823981775516,E,-23.6932805721255,-35.18764817791782,97.01955722837818,E,-11.652559933419052,B,B,-105.47318887088768,B,1
Other,71,51-65,104.85800904612326,1.119176043188153,B,-39.72833288737701,-31.824829812005724,159.0759236297671,C,47.476163582473866,D,E,-22.24611554771407,E,1
Other,32,51-65,200.79726459991898,-19.136711203940308,C,55.247593936359365,-8.534778763312847,-70.20234748838179,B,6.171668964925374,E,B,-72.11254250929436,C,0
Non-binary,70,36-50,107.01169896010782,-133.60696971007386,A,30.60624925484979,-182.73416417186246,126.72599609382142,D,22.452251739205693,E,E,28.493613199448937,C,0
M,45,26-35,-172.9077531133366,-165.93095851034556,B,26.411306719337404,37.94528035804834,21.38489925692497,A,-4.130478186068933,C,E,-40.58075882410004,D,0
Male,19,65+,36.00207040033144,-116.64899511708337,C,-142.0334911551344,-35.119147702768814,109.81437923374997,A,-232.94112932483833,E,B,-42.60892455436796,B,0
