Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
No,55.86688880088101,C,C,82.61538387039559,D,C,77.46270280966384,67.0684519491254,0
Yes,16.072468259027886,C,C,41.956525710075304,C,E,105.42197632840924,137.65577935945595,1
Veteran,-145.80097721445918,D,C,90.63818567017584,B,C,13.484153215056146,8.650846330443835,1
No,8.66393295383741,B,D,-66.60010670300022,C,B,-48.76041620345241,115.87298246287968,1
Veteran,-42.52819959637944,E,A,68.1381265388662,E,B,43.81163009297563,-90.83440620171157,1
No,-84.9042309276384,D,C,50.71270022428058,E,C,-32.07948860434861,-30.2636809156072,0
Veteran,-104.63344172346689,D,C,-80.92530183489946,E,A,-27.591779432999914,11.12945498964584,1
Non-Veteran,-22.997515363803966,B,D,39.267747339721865,C,D,94.50312700096524,-76.77795448698714,0
No,-13.821266321936893,E,E,53.78063502379873,B,E,-62.42555179445286,-70.70421370559438,0
Non-Veteran,-139.78449992046924,D,A,-54.616815580648336,C,C,27.657801011467775,87.62391401345134,1
Yes,71.31426626407409,A,E,-28.761715233009184,E,C,-30.59802059707195,1.2828413570995727,0
Non-Veteran,90.67277504724937,A,D,-66.73703039654661,E,C,102.45072403383728,-147.97583772444307,1
No,209.44276886431075,C,B,-161.0454380101504,C,A,-12.1552633137076,56.37522844896582,1
Yes,18.528111167369595,A,D,29.349544131312307,C,C,-36.92701417618916,4.0384458121386375,0
Non-Veteran,-55.41481903115321,E,C,100.69226552998676,D,E,135.59942489687168,-143.23675207558367,0
Veteran,193.81956980877854,B,E,-72.1424101121251,E,D,61.27242110781273,54.8642356431968,1
Non-Veteran,163.46212151699956,A,B,-39.65352597795387,A,D,-38.61845624435242,-129.43296886154067,0
No,65.86709208944099,A,C,15.858978493349577,D,B,21.57171022443172,238.29389904264477,0
Non-Veteran,127.80694013334599,C,A,256.24271479912926,D,D,-7.797113514137104,144.7323277255618,0
Yes,5.470405214008798,E,A,30.462148170359683,E,E,112.36704882467544,-81.9503480291465,1
Non-Veteran,-164.70324075584605,B,D,99.96805325863022,B,D,59.93596032759889,-113.63103667040903,0
Yes,-24.94834010004077,C,B,-22.793557476373895,D,B,-41.215680922719436,10.617626663649016,0
Non-Veteran,-7.9000856436277465,B,C,-31.09014133812991,D,E,99.77718623619701,-35.242200221370595,1
Yes,-261.77117122730147,C,D,-73.25806780862086,C,B,-182.63368611861296,76.24348405455883,0
Non-Veteran,104.19283025532124,A,B,29.898403473081725,A,E,-133.265836317834,61.70908437672517,0
Veteran,-119.48116935498716,A,A,-59.157826093726385,C,C,145.4937737276185,-70.9928603859575,0
No,81.23771525188313,A,D,-15.412235396422364,E,D,-38.68702851184133,12.242807656890488,0
Non-Veteran,17.073406057686196,E,A,62.6713255339604,B,E,6.206742041200107,36.69694378161948,1
Veteran,105.63806481483225,E,D,92.7690400049844,A,C,38.42962694846503,-45.795729224803324,1
Veteran,-33.93396277678651,D,B,181.16086181652145,A,E,59.09480926052192,-14.458927343476924,1
Veteran,-22.04710326431078,E,E,-38.95227547393789,E,E,17.37138643402552,131.66680378443587,0
Non-Veteran,-86.67582779658363,E,A,-92.4388517622863,E,A,-146.9687235076927,-7.855523459608989,1
Yes,10.820419534200788,D,B,-52.375125334917506,B,C,69.26262056002179,118.1860727062308,1
Yes,139.05778035535036,D,E,-34.58125160143698,B,C,67.91131428372222,55.87463810029204,0
Veteran,-80.51441453597813,B,C,-94.1245718767251,C,C,1.856655562732066,-59.72363765289911,1
Veteran,114.9302649609576,D,D,41.15722706638378,E,B,63.349435840320126,17.63142404129896,0
Veteran,47.37319460689328,B,A,133.958375616156,E,A,44.57457837742738,49.36184949882785,0
Yes,-122.85375937594962,E,D,-103.56866915388005,E,B,63.9235958555336,20.12709240917353,1
Veteran,-51.180950952910905,C,E,-23.969667184465862,A,E,90.65896252294655,19.159369537433804,1
Yes,4.775242935355291,D,C,-161.71970684072303,D,D,4.386931801576327,113.94657831844319,0
Non-Veteran,-131.10211625086814,E,B,99.86928136885757,A,C,96.71490530739149,49.2739146378619,1
Yes,-35.61560364636002,B,B,-69.82579432304156,A,A,71.45130869006034,68.94963263893723,0
No,31.257720490190284,A,B,112.48599421359431,D,C,-33.41110319290151,43.72716720174824,0
Yes,176.33875096547195,C,E,3.7509890235083976,A,B,7.821667012523465,18.81417943400385,1
No,123.23651012824284,D,C,-125.85335968728712,C,B,-36.890914461976166,147.9212153172756,0
Veteran,-118.47739019588855,C,B,36.16436802410737,D,E,-248.2163008331228,136.49574093504555,1
Veteran,51.65395442333235,C,C,-87.09484516295235,E,B,30.945325256365862,-2.543772895580092,1
Veteran,242.47768546491537,A,D,87.9219431265625,B,C,13.803562606581806,-94.1164209909838,0
Yes,-56.53600347665571,A,C,-32.69944808162898,A,D,-53.15137214527807,-142.99553426022464,0
No,219.4548283392931,D,D,-96.59499376966568,A,D,153.03525185249958,99.12658119303201,1
Non-Veteran,-157.04798275244855,D,C,4.767039507945392,D,A,-143.50236731073934,32.86975707360835,1
Yes,103.15013276716539,B,E,-38.569067092345264,E,C,94.2325049217106,24.281694184363342,1
No,3.717094074814245,A,D,-7.61107924306598,D,C,28.175059290650367,101.95820735425467,1
Yes,-68.13577982660951,B,E,-83.01741456674058,C,D,24.914091742672575,-24.803078888573143,0
Veteran,-195.41972209092114,C,A,-79.39057945745556,E,D,41.10300106736974,153.2899566888519,1
Non-Veteran,76.47137448935368,D,A,55.03633589830545,E,B,-202.87777076802277,68.05010129456419,0
Veteran,153.51622969450915,B,E,-15.987003458161778,E,A,-128.07194150199578,52.59123565805193,0
Veteran,-19.055408686114465,E,C,-155.63159136970373,E,C,-126.0085256600777,87.10579140382406,1
No,132.7846017839779,A,E,104.15384010363589,E,B,152.26637114902547,146.15302100323348,0
No,-56.79450137394794,B,C,-115.13919062983133,B,C,-31.421506431793567,-33.2566153294678,1
Non-Veteran,31.801312247678453,A,D,-59.62630139265579,C,E,-37.47174604978396,-149.00824176533013,0
Non-Veteran,42.155672563146446,D,D,195.02322464109983,C,D,-3.7270724039469383,138.5642230387562,0
No,28.564555414626163,A,C,26.18881388587718,C,C,125.12520654238281,20.510085757531,1
Non-Veteran,-10.537725002113573,B,A,-45.19686733196595,D,D,47.46667021383415,135.35355380413114,0
Non-Veteran,-70.08253323521065,D,E,-0.5127888421609949,A,C,-6.954996332857546,-66.52559298862496,0
Veteran,-172.0697214969347,D,C,-116.4635687763407,C,D,-128.61844939385728,-12.279611503039444,1
Non-Veteran,17.759810596071734,D,D,-268.3386505623022,D,D,-20.911878650140693,37.80313407838099,0
Yes,-161.32691134501727,D,A,40.4031667906075,D,D,164.08904188607835,-20.7528743632275,0
Yes,-151.30199153396902,D,E,1.4033531416049227,E,A,-206.2886044362857,15.757030328520417,1
Veteran,9.341291425954367,E,E,-24.956160070046852,D,C,93.5457267152228,19.135057273358033,0
Yes,-68.94874756612882,A,E,-85.57835887236048,C,A,-110.33890318206939,40.230080040794405,0
No,166.54211199962648,B,A,130.18938609307202,D,E,107.04064927956642,66.00234871731242,1
No,127.04402960025061,D,E,-96.85804496780094,D,C,-81.87103459236933,86.26223121666098,0
Yes,29.296297817067934,D,C,-125.12580949142969,E,E,-64.51618670340957,1.5681962108926504,0
Veteran,-165.85820156478877,D,B,-5.050155879307429,C,D,-145.0788101590241,9.614424693665944,0
Veteran,-72.23512318984415,D,D,-14.680411334161638,B,D,49.554613285047346,-99.25137077121806,1
Non-Veteran,-37.99214042689606,B,C,48.164343639004585,E,C,44.68964235659095,-205.3745672949241,1
Yes,61.00451962099947,A,E,-71.94175189873857,E,C,19.35994720745472,32.087763223440824,0
No,92.69563874058153,C,E,-5.86498759898886,B,C,-157.58112933120123,-68.36494696353877,1
Non-Veteran,-62.25104848167352,C,A,236.98547139379568,C,C,68.20942690752464,45.934942734324565,0
Non-Veteran,-118.64127272455312,A,A,-184.12018083811174,E,E,-36.46868155000643,145.29824320935273,0
Veteran,-40.49369028432463,E,B,-27.28723397591556,D,E,86.11463265336837,-48.246731081538044,0
Yes,18.263133224907065,A,D,1.4065207748058048,E,E,192.27341288083258,-36.95330074665543,1
Non-Veteran,118.3817992706287,C,D,160.95075478367204,C,C,88.32340383497474,-111.9645304992762,1
Yes,203.02428598716702,C,A,-51.80107893797248,C,C,34.76142686645321,-33.6362489363745,0
Non-Veteran,-95.5019381627342,E,A,154.80288795249064,C,C,-64.01439272538157,-90.11218252514499,0
Yes,-18.109548286394542,A,C,15.74024175735707,D,C,-149.82092299161854,-22.73190051560703,0
No,-58.67079360407701,C,D,-3.0977109423730704,B,D,13.596344295091395,-84.29281507108345,0
Veteran,48.25385812711713,B,A,69.9993941802632,D,B,15.501943789992895,76.80518458758398,1
Yes,183.40934080736056,B,C,54.75685523319993,E,A,16.84521936835611,-161.77387839306186,0
Non-Veteran,55.70946031845897,C,E,-141.4237853127954,B,B,-6.591027010776059,-29.767924373289713,1
Non-Veteran,-8.159197609918333,A,D,73.79445618533916,D,B,-91.18530152555479,27.27363104439233,0
Yes,56.34358585440127,C,C,33.03567242207293,D,B,85.65318800145405,-70.73645824037787,1
Veteran,-248.6809569167456,A,C,-71.69379169569268,A,B,-54.30967755279666,-50.035079517220694,1
Non-Veteran,11.139953754647786,C,B,94.00406639430793,D,B,58.94968877324022,80.0320960290586,1
Yes,-16.463331894458292,B,A,-79.97796977161455,B,E,113.23582411588087,-63.60385314703674,0
Non-Veteran,168.84663072091772,C,B,38.301956400708775,A,B,200.85812053987766,102.21379285072378,1
Veteran,-89.4927991093241,A,D,-67.15479337059533,E,D,26.691872206867256,104.21303984781906,0
No,47.82715015697265,E,C,-68.55005840756951,E,E,-12.370094838293602,-26.929932258688055,1
Non-Veteran,145.90336367806765,A,A,-141.52185016163628,C,E,-113.37263782660128,49.51295259144009,1
No,10.072961566107827,B,E,-97.1838801699835,D,A,-33.38629626562542,37.85959843597976,0
Non-Veteran,-36.04641570888166,A,A,26.500956839097434,B,B,-80.25798002767836,106.47807655834505,1
No,-103.43995213865402,C,E,23.72327192354227,C,D,10.075126860402738,-52.6264796928764,1
Veteran,-77.05865369247998,A,A,-43.54652623930526,C,E,165.1722674405202,-109.04422027926626,0
Yes,-0.0830254337152399,D,B,-37.401254099740484,C,C,-89.58714596519077,-41.07280688597916,1
Non-Veteran,5.308771274866279,D,C,99.14421948194948,A,D,84.55436077472088,37.83984713330363,1
Veteran,127.42461908271896,D,B,-69.48301933428925,E,C,-180.07731112576585,-10.487030623246401,1
No,11.478109138896693,B,C,75.41037064664839,A,B,-33.50684663747742,-23.90041700256516,0
Non-Veteran,145.1120680239894,A,D,-97.91752199282526,B,E,78.98871837228971,-78.29515287344398,1
Veteran,-38.20432885228597,B,A,161.44406598893534,B,D,-147.6907753594465,-131.6855270317903,1
No,-133.83029693324963,A,D,105.97039145606037,B,A,132.40076883870924,32.069130517361025,1
Veteran,3.6487976867422875,E,B,41.00963537014735,B,D,-49.78789734692224,-79.10285714692368,1
Non-Veteran,26.540141957190656,A,A,20.575752385472367,B,A,-160.1561107521134,-53.021713426527725,0
Non-Veteran,-63.85236613918812,B,D,99.50619640005696,B,E,-113.31738466113366,-186.1984817152581,1
No,75.47748952960495,D,C,235.69585759342115,B,D,17.868955610370325,-20.288486112145172,0
Non-Veteran,-3.2517919204716383,C,C,126.68881825255252,B,D,-72.39853815128218,-37.38246844324319,1
No,-75.841103951845,A,C,-196.67648841026767,C,B,125.95338813600323,46.911800521175444,1
No,113.65484834870783,A,B,40.207544405281844,D,E,-111.38044385044066,130.27097558208163,1
Non-Veteran,-156.94853070420837,C,A,206.49672263819613,B,D,178.24513528618627,-1.9984936474973045,1
Veteran,-143.43467755555432,B,A,64.48074592325793,C,D,-12.387292296911545,204.8558925773711,1
Non-Veteran,-45.43328387613218,D,D,-163.96834159380433,C,D,15.922874425360806,-181.66081440358138,1
No,82.39270936492098,C,A,-2.1983664176079496,A,E,-9.370761874396559,-35.08601273534447,1
Veteran,-115.6422854307843,C,E,-106.4419447343703,D,A,129.41261431456795,140.43707345218525,1
Non-Veteran,-16.933365313311686,B,C,250.20878390753444,B,D,24.579574839532306,-32.54215617376751,0
Veteran,-83.18885340250787,D,E,-22.429671304348517,B,B,-103.38981428048304,-46.07106164097415,0
Veteran,-2.5307456956246988,D,C,-109.95712112598241,C,B,-129.8006887145825,47.31483828771822,1
No,-72.67646078887616,E,B,-99.07030768941144,A,E,20.048770581582776,75.10237436117345,0
Non-Veteran,208.56033833737132,A,E,25.443526830018413,E,B,-40.27243892376398,35.98957196919018,1
Veteran,14.632435058957144,B,B,146.21936057483558,E,C,-24.61126282395949,21.268268114004393,0
No,183.61903808310848,E,D,20.147065737924795,D,D,-7.42687407559533,120.11177505514652,0
No,24.595662133603433,B,E,6.903825015655551,C,B,-72.98512503130698,-18.273813408459336,1
Non-Veteran,-29.632910206572898,E,A,94.53460047713791,B,C,8.02868997212045,87.3535418188199,0
Yes,27.177941706191845,D,B,-46.987763641108046,E,B,-144.41958911374527,241.55931673737157,0
Yes,-75.25475249913266,B,E,72.76160361314646,B,C,176.6175956861754,-32.07621800158725,0
Yes,-109.51778260783793,B,D,2.417006234108939,C,D,55.72618471624599,-125.56035979783837,1
No,-77.72065228788918,C,A,-54.052838682129526,D,E,196.4354857471956,-82.34367871623533,0
Veteran,-228.60185519998925,D,A,150.35060639838568,B,B,38.49711290955227,-3.766039902023457,1
No,16.34838312080402,B,A,78.24063787867304,D,E,86.94177059246587,-41.96799104854748,1
Veteran,163.35924174920237,B,A,21.210782002083157,C,A,71.75892944870981,26.709212730013586,1
Non-Veteran,2.445936375211695,B,D,-96.92708840209907,C,A,-43.279781057020685,-256.4740885508811,1
No,-93.51399762229978,E,B,-24.55668918742623,D,A,38.17723326327419,-157.56804867483328,1
Non-Veteran,-12.95485657920677,D,B,189.56033572009719,A,E,109.91019066713297,-52.77230236846104,1
Veteran,64.85081747695732,A,B,-115.87858272249079,D,B,159.87220240597807,32.14875803601524,1
No,-171.96316234051895,E,C,-116.35213633085941,D,C,-104.76789070426813,-137.1610315360037,0
Yes,55.07166151558959,B,C,-84.81566935144022,B,B,199.70529727543334,102.13673167088477,1
Yes,-135.32641763338208,C,C,-100.01252989070824,A,C,8.61347966157736,64.56500306678859,1
Non-Veteran,63.416383577039106,C,D,-256.7507100986618,B,C,5.945117162040289,24.301452151206714,1
Veteran,14.629946184273859,C,A,-111.42996701326634,B,C,43.703480480781934,134.6154417778973,1
Yes,83.07654430717817,A,A,-115.06411667563204,D,C,82.15984744747247,-4.367016098795662,0
Veteran,4.171633386092195,A,E,21.1322621402035,A,C,-41.51213308137671,104.20710073010535,0
Veteran,147.27160426674166,E,D,49.11899557461572,B,E,4.103098776702161,17.095261730381107,0
No,77.5546230179634,D,A,-29.34616287518978,B,A,-25.942971695108618,4.335138602588014,1
Veteran,33.20514124080348,A,C,-87.99535839617614,C,C,63.86706301204328,91.09532515533516,1
Yes,-114.95166372589487,D,A,55.59387603711282,E,B,62.27708129945847,3.8942793744998685,1
Non-Veteran,10.70839086920338,A,E,-156.1208553903237,E,E,-77.57172614253852,-103.66534864526923,0
Yes,191.3492976134257,B,C,-269.28106489565516,A,B,-30.76872178019576,12.304463054150188,1
No,16.87059638161011,D,B,22.314391937331422,C,A,-104.17055498046976,39.03033895769613,1
Non-Veteran,-280.9913592696272,B,C,-11.690308222664527,D,A,137.14996961985776,-30.260665389208462,1
Veteran,58.43149663808563,C,C,96.73879999757617,E,A,-137.07318529707726,-121.94645003373034,0
Yes,16.29449212959694,C,B,24.57792302189458,E,C,165.35324525586591,-97.424533429767,0
Veteran,-61.72226390037285,A,A,121.83753809900966,E,D,-57.604813401331064,11.249190104454037,1
Non-Veteran,-15.02459375637886,A,A,-108.70840863635705,B,A,-113.33827373432021,170.48206458630463,0
Veteran,-218.89167004165856,A,C,-75.22248851188667,A,B,-174.4492672496416,77.00040126863748,0
Yes,-136.32646324193155,E,A,-131.2269609034835,D,C,112.90443133964168,-130.6194204134419,1
Veteran,25.188502844181,E,C,-54.93836096817104,E,D,-75.97303388203346,30.320777766977653,1
No,-24.920282765498108,B,C,22.937452474245063,C,C,-122.03309266033344,25.525224145760923,1
Yes,-24.68797440992947,D,E,-46.13744448974895,B,E,-12.008104028955417,-87.83252479762609,0
Yes,47.72561859759023,A,B,125.05065041552943,C,D,24.429271802754393,110.36374674713896,1
Yes,-65.70300374493199,D,E,-221.66667307766664,A,C,45.56532620379633,121.4819653518006,1
Veteran,-63.96218190350541,D,A,-68.40295172802374,B,D,207.98653668992904,-58.68957929316218,0
Veteran,-11.929735354068496,A,C,-113.08062737289903,E,A,-12.648948854889138,152.03400858899104,1
Yes,21.118850162317507,D,B,96.4460137112758,A,A,194.51774154102782,-61.20618912843329,0
Yes,37.317022584645024,A,B,-189.07539960037084,A,B,-111.39703699622878,184.98011190182447,0
No,7.9320262059988575,B,A,157.47933765933698,A,E,15.72201058801773,-49.16436690529489,1
No,100.03519792853082,E,E,223.68979442079308,C,E,-75.43743231069425,-89.60095797108629,1
No,48.12650647225887,A,D,-88.58550369635392,E,B,-10.983579375949848,65.0834611466534,1
Non-Veteran,-52.093805087622094,A,B,-140.37725287134398,C,B,-50.81532220285078,-102.2171404417963,1
Veteran,-58.78051367866066,B,D,-23.748586931199103,C,B,-21.868684264416125,205.5546345382764,1
No,53.934068831421946,C,A,153.09117782749115,D,B,56.70458781883666,-73.25533479212318,1
Yes,-63.321385013770616,E,E,190.53799249959695,E,C,125.09861438924763,10.888256115864888,1
No,-74.95363469090714,D,B,-46.522234158381856,D,E,131.93803893438144,-108.79210826256285,0
No,169.39813522551168,A,D,-91.67121350835062,C,A,-20.545833984555788,39.306249764087156,1
No,110.09913667530252,E,A,269.36069365624843,E,E,25.37562936679493,-117.48384940830472,0
No,-131.6500942225759,E,E,12.85621117343417,B,A,-58.52641638467214,-179.51649143935066,0
Yes,3.9803216795305367,C,C,-83.00622466081816,C,C,-52.971148054865225,-96.31511116968359,0
Non-Veteran,-87.5364801117527,C,C,24.304766079339068,E,A,-25.020064817683423,-103.21569251913336,1
Veteran,-90.11345929553211,C,A,25.489871237308964,A,A,-28.291995293757584,132.25327386403117,1
No,-80.50055299371013,C,A,2.74788978045762,C,C,218.47109884650772,-87.53186217544176,1
Veteran,-334.72658050333456,C,D,60.446995386716985,D,D,103.39225997652821,-86.83508492246264,1
Non-Veteran,-59.343016958202874,A,E,-40.35637479444875,A,C,-135.94398348233898,49.80980883818513,1
Veteran,-52.34818575754932,B,A,32.68678911792795,C,A,21.388888763041702,-14.330740730760057,0
Yes,-27.65962217824412,C,D,16.316839416536926,E,B,-96.83540881771229,-74.97637651784576,0
No,-128.01547030996514,D,C,-68.56637639961801,C,D,-79.02077078496838,145.1981587688801,0
Yes,109.56347372984266,C,D,-28.75825450270197,D,B,28.4550143657753,108.59408930032674,0
Veteran,73.91510333702492,D,A,203.4915609376094,A,E,-28.66961317178464,-11.492738358635721,1
Yes,71.77773359448162,B,E,-204.14273129295023,A,E,-11.669390032840624,0.05273726748505143,1
Non-Veteran,-13.833101223027672,B,C,80.30638505402207,D,A,81.47752754821276,-229.03847354897616,0
Yes,132.34477327658013,C,A,102.88698165393768,D,C,20.79395863482763,133.34503351562276,0
Veteran,-19.0551630792676,D,C,-120.8472761718824,A,E,131.5332315284491,-74.23709507403045,0
Veteran,-12.8222734845023,E,A,36.50264780729325,C,B,-42.57530449979471,80.52766207413978,0
Veteran,88.86765737281081,E,E,-99.3567758517387,E,A,84.30601850663302,-2.503990797427825,0
Non-Veteran,-55.28824091314183,D,A,-22.940996877170974,D,E,-10.53430095140569,165.87657017673743,0
