Gender,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Female,84,E,-146.6780287526804,E,B,-92.51778325139912,E,B,-30.484452380453952,A,A,54.170988181251,0
F,40,B,76.29670879976483,D,E,-56.62254323928845,C,C,-23.26486190980381,B,D,-91.70296852945688,1
Female,68,E,-70.93020188817361,A,C,55.72873696055043,D,B,-57.21346125625397,D,C,-165.91965443116342,1
Male,22,B,-94.52134647044986,A,E,-52.94707919679783,A,A,-109.3291008810444,B,A,-251.45544801256386,0
Female,57,C,-81.98263392922142,D,C,-130.8899695236741,B,B,-73.88190369131826,E,E,-85.13144666974188,1
Other,81,A,138.72761880499405,D,E,13.918410324062267,A,B,106.94099949666642,B,C,-29.66871446256798,1
Male,85,C,3.1300173741034643,A,A,-16.562595800805397,D,B,-23.77650969334704,E,E,-111.64192702454127,1
Other,29,B,-23.06712276658832,D,B,87.1643891551307,C,B,37.96780229773392,A,B,-38.74172441370303,1
M,19,B,35.63653894335076,D,E,77.49429458659432,B,A,3.890824193919746,A,E,44.9422517749538,1
F,59,B,-136.26510493732172,C,A,75.76365161646031,A,A,-97.00615982111151,D,B,-124.64991730238954,0
Male,64,B,-100.61454026314067,C,B,128.02798906003363,B,E,-28.540160736520885,D,C,-125.04020237213793,1
Other,73,C,19.11104651916473,A,A,-205.93165399601082,C,E,-27.020902184926587,D,D,-109.93688111813753,1
Other,48,A,142.03124566160605,A,B,30.63271798648189,B,A,-57.17932415699799,D,D,-62.43803654771543,0
Female,77,E,-111.40518005306588,B,B,16.138125552432587,B,D,148.36106343525094,C,D,-6.982952705950349,1
Other,53,A,-124.26106248108451,B,C,-35.120950584262644,E,E,56.5706201670008,C,E,-86.87494447262789,0
F,62,B,-91.31927609947925,A,A,-44.92203359376647,C,C,34.21777134939912,C,C,-17.958267026414124,1
Non-binary,63,C,61.76817699493249,E,A,-0.08212423953498,B,A,-5.787614806777586,C,C,-208.4970452697279,1
F,49,B,6.98393089252497,A,A,-214.58833058327596,C,C,61.00148775083408,D,B,-176.9708492729323,0
M,94,C,65.56900458125189,C,D,-161.19591851500792,B,A,-2.2059479952485916,B,D,-104.25433041200603,0
M,94,B,-135.14870987263345,A,D,64.9600846495639,D,A,131.16372288851156,E,E,55.87822124079658,0
Non-binary,38,B,-9.490758375373993,A,B,283.0439425883858,C,B,-138.60061491789244,A,E,112.99660479564379,0
Male,93,B,137.92363948366182,E,B,136.4645884039997,B,B,-109.67023297495382,E,E,83.2062903839298,1
Female,46,D,61.67031307192949,E,C,124.2264457432635,B,E,11.436506522641828,E,A,23.566111443823644,1
Male,29,A,-132.44930677952615,D,E,-35.926482428952475,E,D,-183.33235090697676,C,E,-15.166463907852929,1
F,79,B,-32.975147880474836,D,E,-46.9480190784845,B,E,145.7110764237285,D,E,12.949362908217413,0
F,69,D,4.318889319035491,D,A,217.89763422556612,B,C,-5.939030545200146,C,D,121.60555231510244,0
M,97,B,-35.320546400657285,A,D,59.8864964325294,A,A,192.45081208209913,D,A,-198.6842175951631,0
F,57,E,98.69889756081022,E,E,5.600654195271848,C,A,-37.39578553641217,D,E,-230.99242283167726,1
Other,27,A,17.328529388270024,A,E,41.70754541981027,E,D,54.53860192464386,C,B,138.9649901384901,0
F,64,E,1.239949110554536,D,A,-120.35406111276723,D,A,7.376782993074528,D,E,-51.37873933989129,1
M,70,B,7.919127773524572,C,D,119.39205413635983,E,A,-195.3553860467123,B,E,-9.312071767787039,1
Other,47,B,-71.27622020054343,C,B,32.98545146122939,C,C,21.95454602497819,C,D,41.18336197448971,0
Other,77,A,151.32219199376595,E,E,-67.98724565770907,C,A,-101.51966257922702,E,D,81.70081973583466,0
Female,61,A,3.9363969594837704,D,B,70.18914089278472,D,A,89.28900664244168,D,E,-62.01290810375827,1
Non-binary,97,E,17.40549914667128,E,B,110.33793249920319,A,E,-52.37096022381261,A,E,-65.8443547335958,0
Other,62,D,12.158597322516993,A,B,-148.21882966776883,C,A,129.66063132051679,A,A,5.722764573747459,0
Other,67,B,-0.8158123222468309,A,E,97.77590811426619,C,E,38.756394252011376,B,B,-38.621595931838534,1
Male,98,A,160.56187439821358,A,A,110.75675401985731,D,B,135.34789664508747,B,C,-21.319917992144788,0
F,94,D,31.43480458393627,C,B,75.03198183877336,D,D,132.51867723371885,A,D,-37.92693712642737,0
Non-binary,89,C,-64.81730411830733,A,D,-89.17187272527836,E,D,81.0181367096996,B,E,63.30637711888522,0
F,54,D,6.552696128269645,E,D,139.64651060473116,B,A,-11.90738865186298,D,C,-46.04136181406643,0
Other,44,A,-127.2195853390117,E,A,-66.04499015322772,A,A,18.03030160086466,C,C,81.80436036737518,1
Other,39,D,-43.8564608427302,A,B,171.99247027970492,D,C,55.989998454507514,B,E,40.197754764695595,1
F,44,C,166.33649637797546,B,E,87.56190814660093,E,E,-74.90701554636301,E,B,11.337643174830372,1
Male,84,A,72.2969252912988,E,D,87.0934570107134,C,B,111.54268949969266,D,E,-69.72233285218135,0
Other,31,C,-50.42172790787409,E,E,-99.91510502975497,C,B,22.70303152332951,C,E,133.27710880671037,1
M,94,C,-109.83775494816012,B,C,43.06624816519248,D,E,86.45348329488009,C,A,-100.24240163219396,1
Male,89,B,74.79033097443192,A,E,44.116639296704726,E,A,-219.19124596190943,E,D,-93.74535253762271,1
M,39,D,-19.61885901953365,A,E,-23.027934709849777,E,D,-159.7605785297463,E,E,-109.47429641061194,0
Female,43,E,-135.64358242274741,B,E,53.31164050993299,E,C,87.06494258339717,A,D,191.80850953897814,0
Other,30,E,-42.91274132039334,A,D,-86.8346171935952,A,B,-18.158525408392645,D,E,36.08807462260983,0
F,61,B,-33.16594489905865,B,E,126.50037512819875,A,C,-11.5467472357178,B,C,-75.72537254163579,1
M,94,C,-43.48206707417914,D,D,-65.35317480840185,B,C,-70.54333520364652,B,A,34.362258776061985,0
Non-binary,34,D,-69.92814410743495,D,E,-13.93429753813049,A,D,3.0608524740996654,B,D,99.78927653937981,0
M,36,C,233.51923080262534,B,D,31.668399731963596,C,A,58.124305517914834,B,E,-0.489415814076199,1
M,52,D,-68.31797498535566,C,B,-92.06986964671664,C,B,69.60009134337001,C,E,111.22982569143211,0
F,52,D,-43.885393568517934,E,A,44.64356902801232,C,A,62.84008190593173,E,E,-83.06619308688057,0
Other,33,C,-20.49923278016715,A,C,-173.3354677719815,D,E,-193.4698775128847,D,C,-2.028494071673925,1
F,38,E,154.6896564723559,B,E,50.33877023699981,B,B,139.41486693428493,C,A,139.16680946567615,0
F,39,A,73.99979494253377,A,C,13.64329552526154,E,D,136.277677523588,A,B,26.124135213324006,0
Other,23,B,-14.270854565429225,D,E,94.63971216610716,D,D,185.19370119790344,E,B,0.17914408925176215,1
F,41,B,36.38488594158102,A,D,140.22716813214024,C,E,132.4310509220213,A,A,84.19537320772216,1
F,32,D,-88.0350415907586,C,B,178.71083841076418,D,A,47.81575038967406,B,D,54.99443978673533,1
M,99,D,21.32883931687857,E,C,-68.31499580878527,D,C,197.19448065913022,D,E,30.098897545838383,0
Female,58,A,-120.57867575433738,B,A,-81.96869528106794,A,D,66.39460672053391,D,C,-77.41285610271605,0
Male,57,C,183.77396499035137,E,D,-92.40566002205995,D,E,-96.04160759326957,D,B,29.175541906697777,0
Male,58,E,193.4464721645905,D,E,-4.239847440734162,C,D,-49.73657969382673,A,B,149.6148715901343,0
Male,65,E,145.81608148214613,B,C,-153.57661249033367,A,C,-166.959648779068,D,A,54.69198305253601,0
F,34,B,120.29348620072906,D,D,-26.464319955512067,E,B,231.4269636158212,D,A,0.5857634889429628,0
M,93,C,-43.922660595524185,C,A,-21.96003873254704,A,E,171.86551233251416,D,E,-33.684733314587426,1
Other,46,A,-19.918211719878716,C,B,101.10497405605892,E,C,9.523658679849309,D,E,-76.26750669594725,1
Female,43,E,-98.60489095153953,A,D,9.590907322004671,B,E,-89.69103313982646,C,D,-123.55968397534403,0
M,23,C,-142.65903708310933,E,D,-10.833845198845278,C,E,167.90139085622056,D,B,-183.2577669771679,1
Other,37,C,173.91652470230315,E,A,-2.0786079239544097,D,B,-31.46437611813284,B,B,-9.333590988029668,0
Male,48,C,-226.1636273956278,C,D,72.24777154595282,B,E,-167.10826440755625,C,A,-119.02882583431452,1
Non-binary,54,A,-32.805851493078535,D,E,76.73483040659474,C,D,-73.9148232183903,E,A,-69.48878267843959,1
F,99,B,-101.35769332779904,E,C,148.3619204887538,E,B,9.637660273944629,A,E,-92.73918339018459,1
Other,87,E,50.728787636378414,C,C,56.74067394598053,B,B,-4.995204472282333,B,E,-87.9636312932195,0
Male,92,D,-176.6496631792108,D,B,-72.52170575980476,A,E,69.32542411450157,B,A,-100.09057504504769,1
F,53,B,-94.78729119761957,D,A,-52.908205726248546,D,C,-3.3463326361520975,C,C,-10.168552560961473,0
Non-binary,26,B,-46.69291254612768,E,C,8.093408078543316,E,C,-60.12396246126447,A,C,82.5002238201551,1
M,30,B,155.5424802778203,B,A,86.21759359432369,A,C,35.85696187530608,D,E,-6.546600171081438,1
Other,75,E,-42.09694053518635,E,B,85.8713633172737,A,E,-124.5720986421587,D,B,-26.886855147868516,1
F,78,A,-52.37443283833281,B,B,28.249936707065903,A,D,-141.5922008257704,B,D,-103.88345906520671,0
F,64,A,-4.572911218004839,E,B,96.47372533649659,B,E,-148.97825409160257,E,E,98.85361372897509,1
Non-binary,22,E,29.266010055534508,D,C,-174.07711447201945,B,B,-9.601530621606079,C,B,-111.70078545711044,1
M,76,A,-9.032533027234178,B,B,-35.14094326647801,E,D,69.24960977172327,B,B,-122.39407572848869,0
F,67,B,-51.26241833380804,A,C,-150.65842984943046,D,D,150.3281159592555,D,B,-158.2667104438321,0
M,70,B,-104.11486038260695,C,B,-72.407091287848,B,E,99.11957595905628,E,D,-58.79122775416625,0
F,54,D,-62.84909440186725,B,E,61.98552022482758,D,A,-133.70334476051792,C,E,-162.48702283620887,1
Female,96,D,-6.563755180659632,C,D,-44.15897120571195,B,B,34.130772358056724,D,D,-65.33915769096849,1
F,36,B,77.97722983198537,A,C,109.21207651310596,E,C,19.468196962657174,D,A,-144.9498607970208,0
F,89,E,124.20811003757683,B,D,-27.820776721441355,E,C,155.21506406950994,E,A,106.55703270466807,0
Other,89,D,24.526050474532173,E,C,-82.89076510784122,D,B,17.921385365516276,B,E,-188.45835551735038,1
F,44,D,-124.22964344010158,A,A,-0.19438604390556025,A,D,143.83115280281217,E,D,43.753617895264085,0
F,71,D,281.74767107026327,C,A,-100.46909079465496,D,E,46.83140642470113,C,A,11.332922815630273,1
Other,88,A,66.80027208071303,B,C,-25.81707136123258,E,D,30.18157880885573,C,A,92.05411981051893,1
Other,81,A,31.465875660459197,A,D,-3.2023163254623004,E,C,115.11234989743483,E,B,93.32781018677765,1
F,19,C,95.08565429119506,A,B,-91.4954681352174,C,E,27.184496845250088,A,C,-43.27749782799861,1
Female,74,E,-70.26021917234658,B,A,-47.90147634911614,B,D,255.21117732777142,A,E,-163.4170393140231,0
F,27,D,-8.011384547707369,E,E,-13.49228970760401,B,B,-99.24750013393778,C,A,0.26842976132194746,0
Female,55,C,148.50574320921402,C,D,-219.76535721491982,A,E,-84.53654621672395,E,A,35.650439383141766,0
M,77,D,-36.61033678922506,B,B,-26.020327921346954,D,D,75.16820420957143,E,A,63.010924102787925,1
M,69,E,-46.733807855310516,C,B,44.447903734897096,E,D,-49.41948201841306,D,D,26.948542937597676,1
F,44,C,-118.61234925086438,B,A,160.07889952315094,C,A,-3.1045997880010727,A,D,1.358135466225971,1
Non-binary,78,A,148.36805661426914,A,A,16.735184697585918,C,B,-39.42499411806549,C,E,-48.0512939891916,0
Non-binary,22,B,63.04904049535088,E,D,-98.24418807444381,B,D,-232.8603078335173,A,E,-64.44407282423407,0
M,74,E,53.08833117722082,A,B,-41.90439729597665,B,E,70.70548795431544,E,E,-61.028195804760486,1
M,22,E,-42.07783001026194,E,B,-24.894723579833467,A,E,104.41880606751764,D,B,42.05562633885604,1
F,77,A,-1.685654032127381,A,C,-114.45548184611887,B,E,74.18944787403127,B,D,-68.99925857824681,0
M,47,E,-12.910881812730352,C,B,14.371646586036452,B,C,41.61193756137784,A,A,185.66702830231532,0
Female,18,A,187.77619039296792,D,B,-16.98025901914064,D,C,-58.390199347173976,D,D,29.292671140961595,0
M,99,B,-16.77112076842352,E,C,88.08732617921622,B,B,-21.391656975607045,B,B,129.14068710357967,1
F,66,B,-0.632008494900172,A,E,-10.33286554856208,A,E,-43.59614387080952,B,B,53.01951444723473,1
Non-binary,49,E,233.24046623762106,C,D,-95.57454853836035,C,D,112.32359407143228,A,D,127.74946990814726,1
Other,22,E,7.226641671033714,E,B,39.185822076691785,A,B,119.98116572822555,D,A,-40.238276551919384,1
M,94,A,156.22682411495632,D,D,133.58870604739764,D,A,55.28501955811001,A,C,-26.137447456799528,0
Other,64,A,-66.69209932069144,B,C,57.73348732493477,A,E,145.54756845224327,E,A,75.51327394538254,1
Other,53,A,63.262210581647984,D,D,32.83130613991847,B,E,-53.988163046336325,B,C,-174.19750974051144,0
F,61,B,77.55528254221863,D,C,85.18051209994663,E,E,-5.154503300779636,C,C,-21.07581757142713,1
M,20,B,27.702779219703377,C,C,42.933984056150756,D,A,76.80267182821122,A,D,-39.02922154367165,0
Non-binary,61,B,12.824832171074965,A,E,-39.439751915193746,B,E,16.699346163736344,D,B,66.82478641880661,1
Other,61,D,-161.4079444656464,C,D,66.03636577551372,A,D,-52.57887192979233,E,C,-13.652593209531341,0
Non-binary,69,D,5.642413848329039,A,E,-126.29415094261522,E,E,179.09268639688932,A,A,-14.809001315560863,1
Non-binary,28,D,100.84290484305511,D,C,-45.161254447653164,C,C,151.49841403023922,B,D,-143.91758982316924,0
Male,45,C,-212.84017262807046,B,E,113.73117940899186,C,D,-118.74102985363994,B,A,-19.554012504895084,0
Non-binary,71,B,-94.96295316261025,B,C,-34.60766840149459,A,C,-65.9090708280542,B,C,-80.29198132387779,0
F,81,B,88.1688837314709,E,D,-104.10691442649961,B,D,95.9002778674967,B,B,-53.90686701399652,0
F,40,D,-96.16347539317584,A,B,15.397373307131321,E,D,-156.4251406373632,B,A,-110.89436124910618,1
Female,78,C,20.72120431309616,E,D,27.721827671351274,C,E,224.00190056491803,C,D,37.3295450907949,0
M,28,E,119.75751491867798,A,D,-22.610853942930454,C,C,-108.10640215825214,C,C,-20.561643406167306,0
Non-binary,46,B,-54.90404409652785,D,B,-98.25649558920179,A,D,-51.06054243009341,A,E,218.8184463079045,0
Non-binary,56,D,14.330948931225127,B,D,-1.9667349928144606,D,A,55.44272735137006,C,C,-151.59548404917027,0
F,52,B,29.170270020288708,D,D,173.7430383567129,C,D,10.310432402087176,A,B,53.169665995855496,0
Female,54,C,-156.91099492433625,C,A,-25.06253489038004,A,A,-21.846305903930396,A,C,-126.38427293336896,0
M,49,E,24.966871289850314,D,C,48.58979238068444,B,D,137.15641341167836,A,B,56.27307655600647,1
F,31,E,62.36383264488319,D,A,-104.36496027012463,D,D,-30.71104880627139,E,A,130.7081468994356,0
Non-binary,79,D,-107.53979250288057,B,B,-8.985610524636463,E,A,-22.663958188041104,A,A,168.05158035189248,0
Male,83,B,23.394032775342055,D,D,-26.26424459983749,D,E,37.30263945328777,A,A,-64.60171090537843,1
Female,42,D,-33.028344225987624,D,E,-62.62857990687798,A,C,6.021825779305812,B,E,35.4019695764577,0
Non-binary,86,C,50.14870633788535,B,C,-118.76052215527015,C,A,111.03794771477185,B,B,-211.58290016460933,1
Female,82,B,-45.003054701751765,C,D,39.44141225414733,C,A,-102.99969727025686,B,B,79.1377140132479,0
F,92,C,36.873082632791544,C,C,122.96841047375435,E,E,-229.9975187466125,E,E,31.98143386365705,0
Female,70,B,83.0010082949552,E,B,35.00395743754169,B,E,246.97819964614337,D,A,67.54358347127817,0
Non-binary,93,E,3.2526941830339684,C,C,84.12244052986915,D,A,-72.07417186008986,B,E,-71.41513223715778,1
Non-binary,25,B,-123.50639240079313,E,E,27.109810145903534,D,C,3.120754012785025,E,B,175.7702462253017,0
Female,70,C,168.2724185660171,B,C,-90.1953279003535,D,D,40.05811291627971,D,D,-95.12797737178691,1
F,55,B,-48.54643367043149,B,A,57.55143936523181,C,C,-17.30635227629273,E,A,-57.20489506212366,1
M,71,B,16.155229892847935,C,D,51.475975277474205,E,E,65.61198872429594,A,B,-127.30629964899576,0
Male,77,C,-60.636017976773196,C,A,-23.48607612300014,E,C,19.475872664590916,A,A,92.38198576077569,0
Other,29,B,62.71032691865208,A,C,-103.04477777847383,E,E,-54.42144022341052,C,E,15.38984131841839,0
Non-binary,27,B,251.2690228726,B,D,133.07156956056357,D,C,-57.97015333945845,E,B,-159.4403639640122,0
Other,79,D,41.833792591681565,D,A,-71.74331908491824,E,C,208.62780751546262,E,D,-1.5498530854515418,0
Male,22,A,49.717444460145074,B,A,-4.191469404598086,C,B,36.808349552353114,B,B,98.67898870631007,0
Other,87,C,11.822178234351249,C,B,-136.31723277248062,D,D,132.59247770045818,A,A,258.7563022071573,1
Female,96,A,81.42677640873231,C,D,37.92618470237219,E,E,130.66148507472283,D,E,-17.96005775416701,0
Male,65,A,-164.2967997632945,D,C,-71.20895980136487,E,C,2.0458087424743985,E,A,121.45467735038424,1
Male,89,A,-99.09545379861088,E,C,-29.663560536927296,E,A,45.67103875388112,A,D,-6.94003690836079,1
M,42,E,30.76697410091481,A,B,124.72015145160694,C,C,-114.94432486131501,E,D,-88.52480533714872,0
F,69,C,129.81756265250647,A,B,-163.11456475419067,D,C,14.617441879582444,E,B,-25.439169446734887,0
Non-binary,68,C,63.30732469238091,B,C,-200.65819289329357,D,C,15.971574743386999,B,D,35.5669304779756,1
Male,80,A,-39.5005997530591,C,D,-29.407081525478553,B,D,185.33158220968264,B,E,44.78610172686279,0
Other,23,D,146.73837023167283,A,C,92.37548845673025,C,E,151.46598623400047,A,A,49.58136584250797,0
Male,63,E,-31.634809506759098,C,C,111.055132931935,B,C,126.99842127495415,C,A,63.95115598855888,1
Non-binary,36,D,117.12969688762816,E,A,-10.25471242216976,C,E,128.72706272821694,D,C,25.54241149517088,0
M,97,D,-124.84450553655523,A,E,-28.256426411473186,A,B,50.55726473840577,A,D,10.671794311744327,1
Other,50,A,-71.63214837880244,A,C,50.00696403172616,C,C,-99.47232650034542,E,B,-10.900287404850708,1
Non-binary,65,A,-34.38823670275204,E,D,-128.19915296544707,E,A,-51.678186256270386,A,A,107.58762782074238,1
Non-binary,84,D,-25.584412259245088,E,C,-11.542001779923085,B,B,-223.9450199213087,D,C,56.64935610466919,0
Female,95,B,7.79486265737085,C,B,-250.31723538450623,A,A,135.1099898077906,B,D,-324.77535604669805,1
Female,44,E,35.853742309492496,C,B,-95.3296757070502,E,D,96.68640674227692,A,B,-23.241498392670174,1
Other,66,B,146.22640329491227,A,B,57.17502404202295,D,A,119.54410873160096,D,C,-59.61213840051974,1
M,82,D,-94.29416126132826,C,C,66.10602460869127,C,A,-115.51447984726386,D,C,-11.826766997189232,0
Female,75,E,66.1536099498807,C,E,110.83192486955613,C,B,40.07834572332194,D,E,-54.339574141106354,1
Female,41,D,-29.407565905784672,E,C,20.79755501607064,C,A,142.00622832327147,B,C,-39.72443317983985,1
Female,89,B,-141.90902814376776,D,B,-1.9841360196621927,D,B,89.14386423957613,A,C,81.28447909029859,0
Male,92,E,-95.27361174961133,C,C,-76.2670633865613,D,E,-54.19358573168189,C,A,-25.130038331686226,0
F,94,C,17.474783940942793,A,C,-24.938895208403984,A,D,17.665320078781328,E,B,-88.74129965672186,0
F,18,D,-72.21910776194503,D,C,7.098954521799919,C,C,45.50272221450828,C,E,-25.259651960448952,0
Female,59,B,-99.21454352894033,A,B,35.15500500174015,A,B,30.223916476059003,C,D,76.75631261063519,0
F,94,B,-157.23015748915142,B,A,-97.3034486573492,C,C,-238.70711435454172,B,C,72.18989005288603,1
Female,39,C,169.41537430146334,D,A,122.74043363744609,A,D,-2.7881893553851693,B,E,-139.70658440303313,1
M,63,E,-115.65252170019988,A,D,43.74350730297567,D,B,49.059926462765056,A,A,-151.3641326349588,0
Other,55,E,86.1018216755197,B,B,-69.26749391798282,C,B,89.74045383828,E,A,-28.482987820505567,0
M,40,C,31.365836737954883,C,B,105.72244218862899,A,A,-95.37318067739527,D,E,-28.37786596430773,0
Other,31,A,194.61861392102224,C,C,104.21743631558458,C,B,-27.12044015045746,A,A,-85.23624718499373,0
Other,65,D,-9.313841511618268,B,C,-64.83319580383879,B,B,174.263382268735,D,B,-112.20215448564899,1
Female,41,C,22.06967276690127,C,C,-139.1268460725773,D,A,-115.18791342903616,C,A,77.04586234086696,0
Male,75,E,110.2733071179871,C,C,-106.9991315373029,D,E,-18.559176736470885,C,C,37.79551207992263,0
Other,78,D,37.49780895975116,D,D,-49.926262687707315,E,E,51.7534264905578,B,C,23.850802857911546,1
Female,48,D,-188.0994370582713,C,D,-154.58745256523022,C,D,-31.4271622477965,E,D,176.6597092375523,0
Other,90,B,65.35832177236153,E,A,-68.22888644744872,D,B,59.16288519956415,A,B,-20.579685418932623,0
Female,81,D,-111.68683666667472,C,C,-55.455780206061675,D,B,-113.0075347632298,D,B,95.08424402913175,1
Male,91,D,-235.23566021970396,D,E,-144.6662338312726,A,E,143.91701789772807,C,A,-160.43365356639998,1
Male,32,B,170.91199665632527,A,C,-40.455100524023024,A,E,-52.331818478445705,B,C,-31.48886003259571,0
F,79,E,-87.01078138763008,C,C,-211.19584044342378,C,C,-6.59567489632376,E,A,170.01284400527285,0
M,19,A,22.67039777256309,B,C,-12.659618473317291,D,A,28.98725956244977,D,C,45.22236736564022,0
Other,75,C,-155.43574707497453,B,B,-9.403525775698322,B,B,68.51274437300863,A,A,32.18455438880845,0
Other,47,E,-7.36265030934501,E,E,-31.688886543391366,E,B,103.536655143997,C,A,-120.47787437455158,1
M,82,B,-62.3422047466722,C,D,34.91098213420747,C,B,-55.22540474039168,E,A,-11.19793627818624,0
Non-binary,55,B,-91.08403068107685,B,B,37.0111245181035,D,A,18.208221616475235,E,E,-38.342711880186506,1
Other,66,B,-33.2209320857227,C,C,51.31723633861227,A,B,-63.42832918762563,A,A,-42.885976191605366,0
M,28,B,-39.6164331810941,E,D,-32.87818026426335,B,E,118.36356294368964,D,C,-34.27438597120987,1
M,96,C,113.51007297299056,A,C,-181.23807407527335,E,B,93.43555477119263,D,B,113.369418156914,1
M,20,B,-74.92390170801114,C,A,-34.99481503508004,A,B,-123.92669205629414,E,E,62.70950206594619,1
Other,39,E,-95.11803218804361,B,E,58.65868060069649,C,D,-92.08904128850857,C,B,-34.83495438304628,0
Female,76,B,108.732682497603,D,D,89.53618688985443,C,B,-36.764823257217365,B,E,56.22399938485009,0
Male,25,C,-57.90571697431971,D,E,29.88963023339042,E,A,174.8667350640085,C,B,105.41568893544412,0
Male,29,C,-7.724057149980499,C,C,-35.106627566608665,D,D,-129.2413702371519,B,D,27.18712017673792,0
Male,37,D,18.246702097151697,E,D,-157.79797514106764,E,D,44.71293854057979,A,D,-51.655689037524,1
Other,34,D,259.01725091682357,A,D,-120.56816525230813,B,E,5.803615848831277,D,B,68.68195152162674,1
F,51,C,85.03716431532531,E,C,-106.56768323618853,C,B,-12.333037454149919,D,D,-132.94669439869855,1
Male,44,C,109.8680916972591,D,E,-10.29656643774799,B,D,-14.074779734082002,D,B,-259.8663622176946,0
Female,78,A,0.49493011988764696,D,D,-111.52953667275001,A,B,60.416922539846354,C,B,76.80457966733996,1
Male,43,E,-33.4564688160775,D,E,94.14548776231541,A,B,-103.1071847480635,A,A,-5.444878561203361,1
Male,34,D,31.40710948778332,D,A,203.66154423948993,A,A,-78.78526297124515,C,E,-65.34177967451213,1
F,23,E,-57.94226875398382,D,A,-4.545871972777471,B,D,-207.70967013600176,D,C,15.253506991652962,0
Non-binary,29,E,28.36062463262724,D,D,-3.4054037888394784,A,E,-225.3364169710982,C,A,100.11631649629902,1
