nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Brazil,36.61436557737075,-298.78444667412816,B,A,168.5452927972671,-31.122034151069293,A,B,41.206064914978555,-244.90849037972532,0
US,34.44583559992826,20.57245191075388,D,E,-136.7245503078395,-9.299350538437915,D,E,-146.8651860118335,-88.16163568439748,0
India,-51.62759819102229,111.24383588009184,A,D,-217.48084269016275,-39.95106876734718,B,B,64.62909556462458,1.3070446415568289,1
India,-130.34524015872265,-239.66565834083107,C,D,-169.56601898019179,31.90915525610843,E,D,-240.4104741907659,97.68162626691692,0
Brazil,-96.3308452991331,-60.221518584346526,C,C,33.57865065696403,-51.678002907357445,D,C,-37.796870181803456,-176.5904993385724,1
China,-8.844134315824832,-211.801170442757,B,E,-205.31355077266534,13.455899352075198,A,A,48.18212447881456,52.55312940734608,1
India,-74.45370074331161,76.99059809758603,C,B,3.4912214315800423,63.80052376827041,E,A,175.72889470514713,-148.90218928379642,0
Brazil,-211.02065908150348,36.99646354609939,A,E,152.52350253094713,243.89342746350366,B,D,-19.688215829573043,89.34832023812781,0
Brazil,-111.48017509350852,243.9601829251282,E,D,88.63390799382223,126.85217474173606,D,D,-65.03634812601864,-42.65775487430154,1
Mexico,-211.52818264614237,101.13460672346197,D,E,131.14299903505503,44.967999548669624,D,A,-9.137462030673836,-50.2831543190201,0
Germany,157.22345734646544,51.077524422193854,C,E,-114.74075748022518,-188.4559386959056,B,A,-185.2119842807326,80.87781028887906,1
China,-23.247552518725648,-90.13815576468966,B,B,11.867708727325098,-48.85475294092235,A,B,87.77485655584664,44.86134556638709,0
UK,108.69475848875435,-70.30719863339868,A,D,-82.4359902917724,-91.49546073093165,E,C,-68.40728490658658,98.94351555924528,0
India,29.059839667797206,41.54934623596831,E,C,-16.731300597459075,-0.018657844591374345,C,B,83.3951285019399,-6.1371086778240835,1
China,153.7242651385432,-117.78823167991872,C,E,-1.5271187162540556,-30.607448182165815,D,E,156.59007689458716,-48.97953068027213,0
Brazil,-153.52965782222526,-199.95857458559604,B,B,28.242285132103532,33.8061880257171,E,C,-160.37403984041174,-206.01102344188257,1
India,-87.60232545732629,-46.679788414159596,E,B,50.29254376586716,-163.01576899303203,A,D,-126.8545731879152,120.10580156320663,0
Germany,166.48239205490657,-57.19156686977023,D,A,266.13988445099204,-5.23585113102437,D,B,-122.83908350014264,81.21484844492488,1
UK,-35.24678999922733,-77.34190394239026,C,D,-14.538906218755795,-126.40213566272438,C,E,211.47339615481582,24.182041815422437,0
Brazil,-139.6253540234717,187.06163658753562,B,B,195.76608801838856,-70.13928131648582,A,A,76.46017774361225,-101.4257821861709,0
Brazil,-71.1066801446772,22.54090184050634,D,D,-66.52640525328182,-33.51260200355298,C,D,113.6495696935688,57.37161185450289,1
Mexico,-48.20997764318212,42.143739649131575,A,E,20.460923585626286,57.956320135722216,C,B,-25.76850002817896,136.073245709668,0
Other,-45.751521126365525,-140.28063147451405,D,E,136.49499348579462,-36.09731038057738,E,D,18.88196504860997,74.1109785230884,1
Mexico,69.57282283862314,-133.465513047195,C,B,143.7543710211864,-126.49741779132788,A,A,103.30241059473045,-119.26821144166868,0
Other,44.36593811160914,198.67967983352978,D,D,25.117240377401686,74.13063834267064,B,E,30.48093520418826,25.713243549692322,0
India,128.615316496702,-36.81330331676989,A,E,-49.85312461654539,27.618876204232112,B,C,120.65293671110018,46.42269389237072,0
Mexico,-103.29461338615207,82.88482246638455,E,B,0.33363789101344016,-70.40144769379665,B,A,-69.27529803884563,39.08543849322314,1
UK,50.013587906154186,-12.315653931094543,A,D,-1.8210763211813485,34.47237579964822,B,B,80.21435123240917,-3.5713964916178043,0
Brazil,97.16696923977068,96.82133988171073,C,B,-20.46840977971042,126.02800899700728,D,E,50.2598446084057,-169.5096268665411,0
China,-61.92712637785007,-133.1756132057966,A,B,-19.97189457709803,20.592329434528615,B,D,-67.84900711508449,-63.115583919185866,1
UK,-50.38197043704593,144.88638996548667,D,D,162.48751081836824,114.4699100791587,E,E,15.722103729952641,-82.75703385263782,0
US,-66.60185588385654,-26.658054604314703,E,B,-14.177913893168622,-24.413056047916033,A,E,-80.26394676340743,-179.2795213127184,0
US,-18.7292376206127,-3.3086707417642476,C,A,-151.40744774708554,-131.97089308684684,D,E,4.287189841050227,220.55284381841372,0
Germany,-70.23707243151998,-134.75098062003036,A,D,-112.94512918320723,-247.77142556702628,C,E,218.36283127252324,-1.3658560458672295,0
Other,-36.39963980020509,50.894797020108896,C,B,-70.13836639789118,21.591840795333844,E,C,-19.67066320840341,36.96031116015004,1
China,89.35396140362911,-86.96368820855263,C,A,-140.0988810731272,110.14711732866513,D,B,96.35644648141955,-62.80141032227811,1
China,56.54172135803758,-9.23609275337361,D,B,-185.48380785216682,82.73158664111658,E,D,2.2686586460253495,-23.76443227559875,0
UK,38.76031153751745,-11.752713171085034,A,D,-8.665716483540404,32.32157094067228,C,E,62.21885913651135,-75.87737101599795,1
UK,219.6173025367759,0.134851736771894,B,E,11.099623239557598,65.15402905118572,D,A,-2.4793649158789823,-83.70275480276746,0
Germany,-76.8898602725557,127.67722921011982,C,D,-82.88979846432818,10.786788164770908,A,A,68.98584116872871,-75.36928049153278,0
India,23.284286759207436,49.67880652999778,B,B,26.561258800784255,189.60834472323646,C,C,-41.69243643200698,24.635200443765708,0
China,14.152342814567728,-45.839776843927474,D,D,-92.32819512712092,137.20406218723352,E,C,-0.8718366333086989,147.33610763602826,0
US,-49.502593053914595,26.215805892624644,B,E,-131.60602545592786,-94.75537909282791,E,A,35.95495466649078,-69.11608902082993,0
Mexico,-46.804365773610826,42.709204297270695,D,D,-106.56292423900959,-171.46734001913023,E,A,-19.769608227797892,42.51588432974728,1
China,38.434195506405956,101.9013892395015,A,D,25.374100680426064,-37.62380500861135,C,C,-220.81407922946994,-33.63602158018669,1
US,105.50537710887684,63.136484702966946,E,D,-15.719558243219877,-3.7096796873913487,D,D,66.66150537005547,-47.87553833738706,0
Mexico,-91.93643800208437,12.746903419901873,D,B,78.05435450445066,-75.32051285303575,D,B,19.849017383250562,272.5562324936327,0
Mexico,-39.40770977411597,102.08659449125012,C,E,76.8877573009485,-65.7984790169186,D,A,-101.03321193705908,75.38753118138239,1
US,134.58058395193098,14.774195264026563,D,B,-85.88009141209409,243.65010080803597,E,B,-53.161549448056554,64.90910263248189,0
Other,111.53269763633469,69.39715056474151,C,A,-78.5412218158291,64.85616826430358,A,C,34.39684857559034,118.45984179129307,0
Brazil,-59.53832860185424,-1.5231689806082713,B,C,17.752358004976823,-81.59338423460063,C,D,-132.70133160506893,-53.03917638464816,0
Germany,153.66889213120746,119.22064740713112,D,D,85.57213171800825,-21.324879077773595,C,A,118.89238339921656,-69.01705476051201,1
Mexico,-75.53840791340463,-2.9341217243210647,B,B,84.7323244859524,122.2172047277448,A,A,-138.0952546616766,-4.742174024521802,0
Brazil,29.47919865609776,157.86984144072588,C,C,-138.53124246899117,-96.54247927468093,D,D,-115.24120925107515,74.75775999024926,1
Brazil,-35.211137131536404,-98.03598246483834,E,E,153.7436604074243,89.32015196493315,E,E,-157.92025661145863,-181.4565053376851,0
Brazil,-263.1826818919001,39.28976738251605,C,D,181.45168321685233,-50.15529045801871,D,B,5.817460862780098,-97.77997284784897,0
China,-162.85581567505076,-72.84609562146403,D,E,176.25953184478774,-81.42112218910405,C,B,-196.62889557539205,138.58907400761044,1
Brazil,-101.51884432516718,27.02483033084546,B,E,87.8603133578983,-38.66310883453416,D,C,52.174124881073325,-134.30448850621607,1
Mexico,-154.99250329026142,153.29679162700637,B,D,-148.99747445857233,-28.72804753558001,A,B,163.37603871397107,143.51519072870843,0
Germany,200.18011259216672,124.74931627325789,D,A,-54.058828974435336,-183.9405669448232,E,C,-148.70654013491506,-134.95846224779027,1
Mexico,-52.335531426283346,-175.80563796580708,D,B,56.930566616739995,-8.202430787869142,C,E,-119.4385167580212,36.09139536369996,0
Other,53.623629997398446,-48.72575415540876,C,C,8.075528933769984,-148.0726779693596,A,B,38.598873798904705,31.570562985824324,1
India,107.10525544279474,141.8800021321809,D,E,-13.430874937610307,1.6875528521787955,C,B,-6.887686925225994,26.283742783254198,0
India,5.927598959613613,-117.76073306594436,B,C,-77.9211069088996,-58.98699151053929,B,D,85.17745389032238,25.621017236632156,0
China,-14.331657856972912,44.23214757953271,D,A,-72.26050506638141,-10.125943751162403,A,A,-187.2372484779659,73.12423193908786,1
Germany,-137.79909485544107,34.89559609299025,D,E,-27.97859855693656,78.1300194899637,E,E,138.35785564987916,0.7803298932089103,1
India,61.54546366617048,-59.79436095128311,D,A,8.403071446834218,12.934858909928595,C,B,-2.937074355514371,-121.02245904147534,0
Other,25.019785408641145,4.60778859932829,A,C,171.83556273147238,-54.6570193337787,A,A,-215.15270594044517,93.91277881199014,1
Brazil,-11.415335751255023,135.2827620084501,B,D,28.457351174326124,-100.3427287601169,A,B,84.35997172677092,23.849885460996877,0
Germany,141.08943562788357,102.08657686382719,E,E,-71.0921237402362,-18.557270525690413,C,C,-189.6515204163778,198.01538533147115,0
UK,-124.28987641351137,143.01556108951957,E,B,-11.492197608051848,102.03279880034479,C,B,122.64374488777925,19.28852724559979,0
Brazil,33.23305230963955,80.72213398498133,E,E,-27.627062648810853,-185.0592390291804,D,C,-41.647257502258725,111.31588560622933,1
Mexico,149.14998004692274,-68.68151928526254,A,D,-150.76849796206778,12.997731320512088,A,E,-40.93884701801153,70.89914600907872,1
US,-92.00157437391721,-141.91772315706095,D,E,141.0066212732085,21.195183478416066,E,D,152.48966336376517,-45.43933836993366,0
Mexico,-7.63289962312604,-95.63153958746165,A,B,-11.509615193819789,84.32447915268993,C,B,128.94328598139433,114.62382281178571,0
India,-84.62077569028928,199.38249162627227,C,B,-123.64028294205727,-155.6656353977562,A,D,97.14342749574155,-127.88406631677931,0
Other,118.89644913891597,170.4179884462897,D,D,87.91814031737317,56.04356878720779,B,A,203.59632377513086,150.27075388440258,0
China,155.71198613991464,242.60007897941742,B,B,-132.97769981460561,-90.73385982710792,D,E,-45.276849479720944,-78.78209427964748,0
US,59.86520480988584,-36.445870483163965,E,C,28.99731539545929,109.30574351230942,A,D,-115.43697796048669,49.31510725764831,0
Mexico,27.269204610682696,-14.056136121844867,B,C,17.662715258403914,-111.40642669440098,E,C,-196.60999791774302,166.86476942877798,0
Mexico,212.20062160413917,41.24448219019815,A,B,-72.0714867648939,49.6800956665402,A,D,-132.34576089375702,41.299198708824655,1
Mexico,43.597468933463254,25.5530406152178,B,D,116.0031101868229,-19.73499867005211,A,D,100.97242019521822,67.32721301103824,1
UK,176.86362240785735,-25.897960390009466,B,E,41.675970805447385,157.4529397500307,C,A,-59.16016717556627,-118.2808347915515,0
Brazil,-10.091325612190499,-122.37107537637601,E,B,65.92949580282495,-81.24610490617616,C,D,97.48283352642565,-49.07142177383357,1
Brazil,99.17124463821874,-26.157345709419193,D,E,-79.13067455750506,-88.73677079736515,D,C,79.46877542324287,71.3380401954051,1
Germany,79.70113228320163,76.84552502054714,A,D,20.492694818395652,-167.67044018825513,E,A,-11.324423503425898,-55.5756441337366,0
Brazil,-63.77117904365055,22.607159898190645,A,C,-28.746763661163644,41.140790161035994,D,E,-5.2975737159445,-34.44577635534596,0
China,43.47846615651273,71.51755072538346,E,E,-153.94092600801736,218.95129358374922,C,D,-105.7642813906259,-134.02995564470766,1
Brazil,-77.23276957585512,179.09689782744763,D,A,-10.717160518697579,19.936241458735957,E,C,130.5113081482544,-14.25125329813071,0
Mexico,-66.45973123816454,-2.188770301260992,C,E,-61.94976216796714,-45.47941364490351,E,C,100.4046877391213,-82.80816537980786,1
China,1.8838315765355065,144.6385116607769,A,C,18.137819742876534,-150.61520272150105,B,D,-239.25427658321422,-45.059720058052214,0
China,221.83526332171945,-11.509662887155663,A,A,143.68371623089214,118.42916618470014,D,A,31.767323084805387,8.566854735121522,0
US,76.79857170739231,114.9754724094954,E,A,21.302965359723384,-193.82855115592423,A,E,-29.611764703377897,44.713201941208276,0
UK,-62.44339625848916,118.66765577194967,D,A,-66.4024217280376,28.07398717438631,E,E,317.70688697108784,-85.91522307576594,1
Mexico,-216.867209295668,31.179031145647397,A,E,-2.4265166160199256,137.55885398204612,B,E,222.3366314661392,43.60244887647387,0
Other,163.58916582176315,-91.76026148270408,C,E,18.77873604486733,-141.8460045127002,B,E,68.40447418409238,-62.060923758813345,0
UK,24.202332159206424,10.606710105695267,C,D,-25.830064569827265,50.763113347100685,D,E,156.8380744330872,119.26078785775451,1
US,-6.252966736344972,70.29962668797063,D,D,25.719836764973795,-128.48186809094787,D,A,-177.4249738722886,-48.576639037853894,1
Brazil,-116.52657229693885,-42.99786248811728,B,E,126.53656169699173,-168.67875775507198,E,C,-96.33965787699964,-33.961825066653546,1
India,60.19809605078643,55.65892270253553,A,A,-209.79125985269184,-19.609190301714115,C,E,-39.851575583189494,149.97607694828795,1
Mexico,250.6508004656923,27.280061453559,D,B,89.72268075867717,14.588734716053692,D,E,2.26658462263839,-189.55027423418684,1
US,168.1666359569828,-118.64569310489728,C,C,13.429055867058162,-55.55618105622814,E,D,107.14836484626555,-17.69301017642132,0
India,-35.50058442576163,49.88077293006016,C,D,38.048199279808735,-305.36147602044554,B,C,44.8335579889243,-63.410258076258486,0
Mexico,9.043107632158037,-186.28589437134664,B,B,19.257709312538967,57.70808747405878,E,C,-85.78596155172295,197.1925872913547,0
Mexico,215.89620288367445,4.360606809922419,A,C,101.6125742243393,108.75762690333646,A,E,-40.83014735718349,10.33623162686289,1
Other,-11.733676756396788,-3.526509885473856,D,E,-127.71564930570287,-122.7458032919736,C,D,-53.74721962294354,96.90922215029497,0
Other,91.51599937816587,77.16442564132286,E,E,-178.69726659844068,71.96766083195591,B,B,152.20896599942296,52.80376452143126,1
Brazil,15.566717060973149,56.064698064852806,A,E,-75.5384844341125,50.35454897088286,A,C,40.376263434609314,67.67962984097421,1
US,-141.11708092010417,-54.16910249638901,B,E,-90.71951203351412,19.6373763747733,B,A,-71.87883210397132,-58.78752582302194,1
Other,-4.402030041040845,22.79282188271437,D,A,-2.652357138168137,-25.440465930067628,A,C,-11.149233128063212,85.43273828871206,1
Mexico,83.62344493332465,-178.80115167225844,B,D,-127.6811220853634,-200.51991573436698,D,D,-60.386659080581715,-98.18387754066693,1
Mexico,-162.8545094485602,-167.26445244673067,B,B,-44.79587763234364,-59.289265160127115,A,B,-159.80047916413588,70.94867043173161,1
India,1.0723584878073371,-29.86862405851144,A,B,21.01267099890289,-110.6131944974948,B,E,66.23010893461313,85.73881383721991,1
Other,-81.29293240408721,67.35316497627808,D,A,-34.77737423225397,-80.10176771266487,B,B,37.631625365062824,-88.26444693501293,0
Brazil,141.97933989737896,224.1293118730115,B,E,-74.79186904944393,-197.00760975971255,B,C,99.91054406735228,-37.90991828989099,0
UK,1.3419102641799976,-118.87947528375685,A,C,3.4384491693044743,-153.31748311526755,D,C,99.37846559842524,-354.3128601590511,0
Other,209.03720508803275,119.682237050506,C,A,-135.09686350799484,-71.15988476001579,A,E,-83.85952611349097,33.17339323703871,0
China,-48.93261194244567,-13.69415963025227,A,D,-77.54541419993592,-40.09433636764796,B,A,43.88650937582444,-212.02371375436675,0
UK,-159.349758319835,-9.36354607046203,A,A,114.25140620098601,-87.49726238242673,B,E,-106.55184962752422,39.687224861327294,0
US,-140.30947309770346,141.89425072816587,E,D,155.02693705818592,-82.74911931718123,A,B,39.32314752106351,72.54170395612857,1
Germany,-28.399508314581905,145.62043629025462,E,A,83.44812219657138,-45.46568368629555,A,E,-62.77153584898153,182.87005239554003,0
Brazil,-29.979450463146094,-58.57952061440189,D,E,-38.96322788541517,-23.58308313174693,A,B,21.582379531197578,102.69316084521847,1
Mexico,-75.1282829094575,28.080713869893025,E,A,111.29738846596067,-128.68695068883278,D,C,69.79109980836617,-53.72255144310108,1
Brazil,81.07470340152942,54.14759463239645,E,A,-180.37458931503883,28.75256299291089,C,D,88.45638590822198,-21.871836557673703,0
UK,-19.92038675344605,-61.34431353091421,C,D,-161.07364847291274,92.08440135221136,C,D,-176.8638230518011,-147.9387653325751,0
India,-62.295858154788306,133.720166924884,E,A,-145.28894856768835,162.72055515460784,E,C,10.419011445871117,-38.7965391505962,0
Brazil,99.79822241536462,-22.596321885067976,B,B,-174.8588952083804,-112.1386007274328,C,A,-125.00380697411121,31.52427578881592,1
Other,40.4782268108011,-6.048417978671707,D,C,169.00479060248864,13.902877849863318,A,B,131.64772109181192,-14.819788879568113,0
Brazil,-113.48297599645505,-176.41603269561315,C,D,17.40959190768148,84.85224588298415,C,C,-122.36639521251192,-119.54600852552821,0
China,30.36285170983551,68.02767357196386,E,C,87.69213298680202,-41.58438192692386,E,D,-200.40262891663497,42.47196307357523,0
India,-77.71773694367664,-32.479660130379465,A,A,184.7139681827647,-144.0090318281927,B,B,-161.0827111603555,-132.1508559942862,1
China,5.537519934022956,172.34286027661068,B,C,154.19136231293226,86.71689441189822,C,C,-82.83494990007472,169.85458480580454,1
