civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Widowed,210.79051833131425,75.3434595633102,E,13.135089745882375,153.7607735692486,C,A,B,1
Married,-31.227257378231066,93.09623001276542,A,-52.47736858429198,129.42455725693483,D,A,C,1
Single,-49.8396206036034,-87.30525938809635,B,97.39509411690652,-78.53387493732414,D,C,D,1
Married,-19.431624581707133,-21.252409929159093,A,100.08414472034461,104.49619264360153,D,B,A,0
Married,-57.516745533313895,-35.23744609712735,A,65.66862284389865,10.482251944243037,B,B,D,0
Widowed,-119.87737764806496,59.39597778166564,D,67.2575555722454,-106.18274389675635,C,A,D,0
Widowed,50.90314763938021,-34.272897772671726,A,-66.23259495559014,-26.59758820932847,E,E,C,0
Single,51.255506879970895,167.5087224436731,D,-87.28044753463105,96.91713969300872,D,E,A,0
Married,-148.4451319600968,-105.17903616049284,B,83.7242512321698,122.9972007402389,D,B,B,1
Divorced,-11.147114027159276,-6.410143471933605,A,-36.75668264334567,-170.16778890145494,B,D,D,0
Widowed,-104.91965583366421,149.94286879051865,E,82.25320711519723,-118.92327292155993,A,B,A,1
Widowed,-22.471219997477082,79.683004708127,B,-35.888637816111526,-5.857565407617771,C,D,A,0
Widowed,-44.82806459167081,-36.425409015685545,B,-211.97161967114488,-57.69444475040264,A,A,A,1
Divorced,-130.90117810444954,-21.545418503494883,C,35.266321194583114,12.931871346955957,C,D,E,0
Divorced,-49.112477503933775,12.020701918117974,A,-58.74167256357351,-54.95013109690176,D,D,C,1
Single,61.15602715934075,148.9555867481568,D,145.2567829393585,89.66503678405283,B,C,D,1
Divorced,-30.34923590758914,146.08613791949338,E,101.46823971340837,-63.76618199673185,E,B,B,1
Single,189.3232270619739,40.69044307809868,A,32.015337592563974,108.82982141385406,A,E,E,1
Single,26.71197088688223,-91.04592944156875,D,16.994418679718144,187.78106967634702,A,E,A,1
Widowed,-13.99644210773153,1.6718423462717156,E,-54.7770590817443,148.2951335476058,E,A,E,1
Single,-68.85201744891151,-165.6500179104866,E,98.01166570734874,-21.019467559078254,C,A,A,0
Widowed,-261.33187080754516,89.29287457348889,B,-159.21413930945823,-78.25291047585812,C,C,C,0
Single,22.19189363593566,-56.44396076516125,B,-45.062241509588915,-57.91277416076881,A,A,B,1
Widowed,-151.55448323286078,35.58063435319336,D,79.94719154237919,48.2273208147397,E,D,E,1
Single,138.3556717868365,-36.65485695854499,C,43.69692770198543,3.6242068912232903,E,C,B,1
Divorced,67.11953671693405,17.53274331179272,A,60.248753774884115,-9.055394698596379,C,C,D,0
Divorced,24.0642442163906,0.5015977016456283,D,34.81454046417968,-218.75129690989291,D,D,C,1
Married,131.16369402908634,110.6361085545517,B,47.96727455438948,35.856037423000224,A,D,E,1
Widowed,-97.03116985333672,36.442805039365275,C,-85.06844665782621,-102.32607414181514,B,E,C,1
Widowed,-208.98772024698192,-74.49234500682144,D,83.28855078381395,74.78302932070552,A,C,D,1
Divorced,144.47865616379661,-75.89811741403165,C,10.495560145594547,42.131251521757804,C,C,C,1
Divorced,113.39895403502621,-50.23804082758815,B,-136.53346135976815,26.815128935050836,D,A,C,1
Widowed,29.592177993852438,40.669229632129685,D,-83.73542822555305,-17.810379885558287,E,A,B,0
Single,-21.78881857743482,46.03550360782375,A,174.82557631248105,-46.52271750427742,E,D,D,0
Widowed,-187.79720856603802,37.90487230140628,B,38.20504666696436,51.848865139087486,E,C,B,0
Widowed,95.1414249576186,-38.497910147555146,B,195.28507016750808,-21.765726466206246,D,D,E,1
Single,-7.106975375843862,148.9668639670698,A,95.95390652028144,47.58086556747881,A,B,D,1
Widowed,2.8332000310405605,-2.793925616022468,D,-55.47411048375241,-35.572277508159964,A,C,B,0
Divorced,63.13762203434449,-42.901711707617174,A,-91.57215733993684,-14.344938066038768,E,B,E,0
Divorced,-56.485680838038576,95.39796809092124,C,-75.75426028908717,98.41391920083333,B,E,E,1
Single,22.645892109607022,-171.71024629357805,B,123.31870266161921,50.993524054590445,A,B,C,0
Widowed,25.122390377974824,9.19571481645103,A,55.09684132643295,-59.59141435354082,E,C,A,0
Single,-144.88337472221667,171.9337810079383,B,-142.2105176666423,-18.830475061514836,D,B,C,0
Divorced,-74.74385921551931,-78.19934875293129,C,45.08450834708152,27.273821815478634,A,B,E,0
Divorced,-21.729696865251228,213.77775356701258,E,33.54941898282863,-99.22760106503931,C,B,B,0
Divorced,-99.65197246025474,0.2895480154537813,B,18.45957085300414,4.311922338724168,C,D,E,1
Single,59.72906781520899,166.96251820276296,C,-238.16956406601847,169.85294407142203,B,C,B,1
Divorced,39.775045784289865,-151.96719775808728,D,-123.19280573457749,105.46013518983636,D,E,C,0
Married,-141.2684733866745,156.74042233775302,B,62.60653745378413,-23.060368069818605,D,E,A,0
Widowed,72.2489713132562,-137.06394872685095,B,43.75955836542976,224.70633319053027,D,A,C,1
Married,-3.0014579245838564,-6.969701482263474,A,67.76719633933223,-59.51214152924644,A,B,E,0
Single,-23.358824242231005,-230.33154848802337,E,-79.03493541126349,116.69425726140756,C,E,A,1
Married,39.65665181257512,33.442634951836624,C,82.87914214558954,22.848610558765554,B,C,C,0
Widowed,42.746580925203,-177.1269405474291,E,-86.53554602896524,120.98316856773002,A,D,A,0
Divorced,-93.38644111505148,31.17725642064967,C,3.6525244858135886,-257.7155086603467,A,C,C,0
Single,44.8535493160316,-56.07621498482901,D,16.550386216021913,-5.006078387805934,C,A,E,1
Married,106.64566162669786,-69.87074443765655,D,68.28731083580536,248.0386218345196,E,A,B,1
Single,-181.27648332010807,-94.91869715397189,B,162.4642327481356,120.65494132732712,D,D,A,0
Widowed,247.6059496708689,25.571076475819552,E,-47.74396904764752,86.38837636387025,C,A,C,1
Single,-2.6958518581499407,-13.0957894918864,B,35.55310013307024,6.198358628059851,C,A,C,1
Divorced,-12.528195439304435,-57.09865910159825,E,69.11997076172672,-85.87647711716967,A,E,A,1
Widowed,68.14753724067965,156.38530275726308,D,-21.01367383336693,123.14719617347534,D,A,A,1
Divorced,-36.33241752477838,90.41114930277897,E,55.96959152812705,-43.8508528912331,E,D,D,1
Divorced,-224.72725528014465,175.34460666144668,A,0.9827260961660625,-2.1721532401288814,B,E,A,0
Single,-94.95790802529828,76.89554670399299,C,190.50305757454046,-41.18967841065363,E,D,D,1
Single,34.70750639239627,135.48357101656993,E,32.02611522283682,-110.03679807006964,C,D,B,0
Single,89.7701497173884,-27.957560210716288,E,-10.585410620725524,-64.08223635695242,B,D,A,0
Single,48.12101195077144,-170.4606975764599,C,-39.12566852051165,-21.71475720405463,A,C,B,0
Married,-33.292447877850364,46.52664330715008,C,75.78013384524172,64.92267062163756,D,C,C,1
Divorced,65.42342666849683,149.05174244347597,A,-18.37951936555934,-225.99608773855766,C,B,A,1
Widowed,143.60224572978137,218.46584502436963,B,9.042126688378525,-175.1789228757452,A,A,A,1
Single,17.165473479567908,-93.73136683917812,C,-39.963475088514855,25.52754876818501,B,E,E,0
Single,54.53704010946616,126.21998997647587,A,15.720437843065408,43.0366596007153,A,C,C,0
Married,151.8768863446577,213.2918232549277,B,-135.58276795949968,58.22725618730051,E,E,A,1
Widowed,34.5400168820461,-44.25038890900028,B,-5.150509987163087,61.851714521856515,E,C,C,1
Single,-30.229214324494645,-73.58927916989771,D,-80.8569743175908,28.439981346784172,B,D,E,1
Married,-36.91114965888905,66.78055942615535,A,74.32678616508998,42.46238141756024,D,A,B,1
Widowed,29.104442954246952,-84.25993951050353,B,97.4904451393853,-127.15999841721354,E,D,B,0
Widowed,-131.1859692315819,-43.650371018209775,B,-239.80057420224057,91.71987570830396,C,C,A,0
Single,-115.12551834860977,-52.416526251836174,C,-26.68321748203253,186.10541556467143,B,B,B,1
Married,-144.6729048094969,-158.2450928341263,B,-158.05984085358878,144.06031946756258,A,C,E,1
Married,122.9477241908655,-50.036339339498106,A,-99.15732299223937,70.96465050055122,B,B,D,0
Widowed,-62.27046532744473,-156.97615915165645,D,-43.05063597957001,24.745738275615572,E,A,D,0
Married,-15.879570552149591,54.136982224715716,D,82.66334758800743,-48.783023162557484,D,D,C,0
Single,78.63726225325789,-124.49229560209906,B,95.02387849363743,33.98109306396868,D,E,C,1
Widowed,-237.4624311441801,92.25096625037756,B,-119.15960483582624,-7.126002355704916,B,B,D,1
Single,202.12028539535362,-6.12324720639591,B,69.41102843290878,68.3499044519377,B,E,A,0
Single,127.70148864702264,-67.45773907006605,A,-20.639015689224088,52.36289116007977,A,D,B,1
Single,-63.208873049215455,216.73736692151252,C,-147.34234523756967,-242.4471791448877,C,D,D,1
Divorced,-83.60720786016405,22.9333131423142,D,-39.14122366277874,48.33635070405208,E,B,E,0
Widowed,85.76730839259328,14.771843477685959,D,46.902416427866335,59.06105418398986,E,D,D,1
Married,58.87828294455338,-191.66302953293885,B,-43.69626732004474,17.002583016745763,A,B,E,0
Single,115.1345824805102,37.104209842615745,A,-98.06151145785455,74.5146133101239,D,B,C,0
Single,31.71129898296115,63.38370091048646,C,91.1739196268659,-39.36457716494818,B,E,A,0
Divorced,23.359626306200028,-42.764889979994294,A,-199.71658853854194,-22.943456871400716,C,E,D,1
Widowed,-24.489989570689815,21.63192112137537,E,94.30229407378673,38.59526824923923,C,E,A,0
Single,14.802622168776114,-76.22338679234635,B,-273.4035937243086,162.19465622957742,D,A,A,0
Divorced,-10.155927679720895,-27.058736612102425,B,-20.09512320032287,54.666836908882566,B,B,E,1
Divorced,106.34595535578732,-118.05920849184963,E,47.466069423883454,-263.5401608940833,A,A,C,0
Divorced,-205.06507545687768,-15.300094643573,E,-79.17396815784255,18.869396480357317,E,E,B,0
Married,-59.556839653951585,-67.14457368907644,B,178.33631318935443,35.554154800901614,C,D,E,0
Single,122.84524999058517,-141.09569468789755,C,26.426539975690783,13.405088568981741,C,E,A,1
Single,33.422519478308494,-27.130831957760464,D,-34.0273185518496,17.73165219773965,B,A,C,0
Widowed,121.82012747383686,-84.76285081370098,C,-77.52644543306393,91.34036901976526,B,C,A,0
Widowed,-70.92287327625567,85.16070093668715,B,-56.2331154087356,179.42266921752778,E,B,B,0
Single,-37.35508791377383,-244.39063839275525,A,-42.21955542216548,92.0551540877488,C,E,B,1
Single,-43.806370298072416,-70.32543883377261,C,189.71547813367872,-31.21609630220919,B,E,E,1
Married,-133.2114096409881,39.988635258044106,A,-39.40401500775611,33.792146606964735,D,E,C,0
Single,-75.51477076852919,-28.58597065769466,C,-106.40264675764608,105.53715798086787,C,E,B,1
Single,93.23727564838026,-95.07439565923916,D,-43.578881001120365,-186.66063138669244,A,C,B,0
Married,-38.08241214324999,-22.568877186859122,D,-70.11824353259458,-51.10569781632047,A,E,C,1
Widowed,38.637450956290216,-4.4085154833562745,B,5.429799691273623,30.733533735050017,E,A,B,1
Divorced,53.07858673503555,186.83535811620132,B,36.34681970414581,61.63357510055463,B,D,D,1
Divorced,14.208196789786742,69.3736414607615,C,150.00997790558856,-192.06240393631774,E,B,E,0
Divorced,193.9475582397934,-27.06638155694329,D,9.140108163787215,-42.22780554045574,A,E,C,1
Single,40.4897161955108,-159.53705491387393,E,47.25688458655821,-26.478650091391305,E,A,B,0
Single,113.91000930833026,-99.75466035063249,E,-97.67415367865388,-3.1668758855658097,A,D,E,1
Single,171.19560518313367,23.23897448149274,E,-7.521619106661843,34.83375577150198,E,C,A,0
Single,43.21165992386666,-72.84574450668903,A,103.61975633735796,93.79448358697854,A,D,B,0
Married,58.70288971406473,154.71151685890084,E,-140.58140709321654,138.49288329229387,A,B,D,1
Divorced,-158.71906786505673,-62.13631011231392,B,62.30669610387714,71.40133246129494,D,B,B,0
Single,-3.533199840452149,-72.4843253246871,A,72.5570786312846,-66.44765901932193,E,E,B,1
Divorced,68.19842930547301,133.44413126232752,D,84.44197140662548,5.204179698753178,A,B,A,0
Single,-7.9188823565788695,56.47334490185747,E,24.95466929976979,39.36907144969864,E,E,A,0
Widowed,-65.75999586416515,57.154416323493216,B,47.388390651945166,-15.708392153550003,A,B,C,0
Single,-30.796995450018223,107.53813778396595,D,-25.946818125782094,129.72588156813703,E,B,B,1
Divorced,-2.876930640621514,3.1547516120686896,B,64.75738766107382,-54.205354944445894,A,C,E,1
Single,-152.586253833412,189.36290153646442,E,28.874881336362947,65.98287920851257,E,A,A,1
Married,20.70442653015288,-50.35004525778475,D,60.32684950510318,-31.57410888373855,E,D,E,0
Married,107.71666294180152,-71.71929126552794,B,-88.9775991517461,70.23482728601918,D,A,E,1
Divorced,-23.076142599836626,-207.96486504090933,D,35.05831183637482,-50.29880924946225,C,C,C,0
Widowed,136.90103478064214,-90.31211914344111,B,-127.96006949689959,74.94933100566725,C,A,C,0
Married,8.743280088167984,-7.555053129369593,B,93.07140055020527,-61.04646205967842,E,A,E,0
Widowed,107.76912924413492,146.83354865677862,E,-61.55753834829344,-92.86399648110479,A,D,C,0
Widowed,-22.908141104993202,29.498247916005248,C,-136.01410592653502,-140.54898736013334,B,E,C,1
Married,87.8616704698993,99.21404449825484,D,-145.85231332459165,103.89050534466855,D,C,D,0
Single,17.18259546227502,-216.7302905772869,A,-12.751481851315633,85.11718884720433,E,B,C,0
Married,-8.364776243582124,118.03149660554651,B,-25.139856888921553,13.79648816561328,B,A,E,0
Married,36.8738697431184,-353.1733199387706,A,-29.44539967897169,27.798735411124255,C,D,A,1
Married,-86.6518783918085,73.22954540294093,B,137.5180198224298,-39.68028470795308,C,C,C,1
Divorced,-147.16650541251596,-15.389617082967808,D,4.765974333694985,-17.15302370377396,A,E,E,0
Single,-77.0857014139323,97.11960619946085,A,198.0729490106164,-30.72119296043323,C,A,D,0
Widowed,-14.3480398362534,-31.030721739361844,C,71.57373155241426,-24.663955048255744,D,D,E,0
Widowed,-31.07610436577537,22.53713459007454,A,-128.47662692535658,-138.73316165758655,D,B,D,0
Widowed,46.00908562880571,24.003808875604836,C,-36.64960056598453,79.96772837453592,C,D,A,0
Married,-60.8504938676939,-50.76810486036337,C,115.05556556757404,-65.7598225715028,E,D,A,0
Single,-121.9549394618335,165.09369983186818,B,110.5871838597108,73.16722792222792,E,C,E,1
Widowed,60.13650935098496,64.42561931039084,B,-2.796810358443719,95.82220692412355,C,A,D,1
Married,124.76655202832,-211.41408328820188,A,122.83252202720317,31.964217704751306,A,A,B,0
Married,-59.503481205934506,-57.48929953009101,B,-7.5343797115724795,-81.21064098686884,E,B,B,1
Single,81.77726497641545,-92.13141043446916,C,-14.709886940258485,171.06317319455343,E,D,D,0
Single,87.31371277773808,16.435048132168177,D,29.36463272843725,-6.721057228495489,C,D,B,1
Divorced,46.44065404772732,-112.70356137263562,C,175.44003317056988,-93.68226628148722,C,C,B,0
Married,-6.15618649386778,-120.04009076649098,B,-17.202546652828417,-98.23058801237202,B,A,B,1
Divorced,-84.27416721925445,73.07497993650172,D,-219.4996349475816,-163.68927461018927,A,D,D,1
Divorced,-112.65269135142164,21.571081859028915,A,15.120839971700953,-55.49025934177029,C,A,D,0
Married,-40.61655267109142,-66.38483577703418,A,-98.0766423107561,237.7072064949876,D,E,E,1
Widowed,219.7589703933845,133.49547938911536,B,-118.87060114264159,-89.29661050865536,C,B,B,0
Single,75.75994026765792,-97.56001453127409,D,78.00919178970592,45.352277240120955,E,C,A,0
Married,8.326182447753208,66.32278811984347,A,116.91164283595637,-50.05383388951671,E,D,E,0
Single,-10.154313162361115,141.46346718138892,C,21.165197250469443,235.42008193281694,E,D,B,0
Single,59.25788204618336,-10.401738203725053,A,-178.4800164303103,-22.148155066942177,D,E,C,1
Single,-91.97386020429107,-167.01527673607114,A,-31.108129050212092,30.626598949246937,B,C,B,1
Widowed,-0.5736242016193042,-88.00085395852267,E,-0.3744106660285219,-61.13184925636149,C,E,D,0
Widowed,-119.47568112007025,-150.75451741754284,A,43.64381550700811,-201.14286161639717,B,C,E,1
Single,37.85267589900211,73.73303027310692,C,-39.934122639839345,240.92553738531413,E,B,D,0
Widowed,-97.78519590709395,72.33708404436987,E,89.2852313900898,-54.280663442957234,D,A,E,0
Single,136.69131937975655,-17.889301018060745,B,88.61288491496978,113.60169410026022,D,D,E,0
Single,18.760699798615086,61.07524106045683,A,13.762955760946816,-7.39224816156228,C,B,C,1
Married,-37.04533496867659,-125.84793581561932,A,-34.95468984545982,65.49867383905085,C,A,E,1
Married,41.34539556230184,-59.54858133576625,E,66.43892377700328,-142.46851557527145,B,D,D,1
Single,54.43695669306857,89.96355924907289,D,-37.92847899422871,172.84996604274372,A,B,A,0
Divorced,17.64755259856175,-50.14820889793658,A,25.532637046413043,-7.361499104669102,A,C,E,1
Divorced,-248.11037363583873,-41.860960258000304,A,-96.28775195617204,1.4357514236867555,A,C,C,1
Married,140.54577416431673,88.97080442967895,B,92.42559921976624,-253.95949901183542,C,B,E,0
Widowed,-2.75195672077087,-141.39325806034174,C,84.31671142198005,-50.03625341449366,B,E,A,1
Divorced,77.8564123195205,29.08414261247837,E,-122.70446743210155,-98.96825105613502,C,D,A,0
Single,11.418408270673163,-14.721613886597632,A,10.259857544887263,-100.6816730027702,A,A,D,1
Widowed,41.457571878001055,-11.269246539376141,C,100.27486584887369,-8.951985761628993,B,C,D,1
Widowed,-13.965623492259574,8.59949561248414,C,-101.93257839813307,-179.981885226834,B,D,D,1
Widowed,-47.28873701132241,-135.50318712166515,B,-47.15199052008322,10.22736000346681,D,B,E,1
Single,72.28921330342979,-47.97373363163766,C,-96.79191280743244,-46.35492023111061,A,A,C,0
Single,-38.19962507815322,37.57565554728846,E,-31.59936194540573,238.74874153860347,C,E,C,1
Divorced,-67.16222874217168,-28.39895770002029,B,146.24508348383497,-38.18600197013161,B,C,B,0
Widowed,69.36513798375408,-201.2568812024318,C,48.57190419822287,3.577160005319388,B,D,D,1
Married,12.908724819821371,195.42168127044488,C,-105.65979849587097,-13.516673504222107,B,A,B,0
Widowed,86.19437931700341,-145.2629998101655,D,-121.15098027548285,46.30099099940356,E,C,C,1
Single,-92.48357157394399,87.45317523554333,C,27.129243154880367,-25.430793705340626,B,D,B,0
Widowed,22.360009861447516,-101.810771769851,C,57.711659913454184,39.81354036935316,B,D,A,0
Single,55.90339161544738,-41.00801376000124,C,-97.24536688134187,-147.60229521485445,B,E,E,1
Widowed,-103.0105219140423,-8.536552643967408,C,-66.54232623245207,0.716149257534441,B,A,D,0
Single,38.18497487180545,-13.764556290092223,C,91.52643828644,99.89565117123473,D,E,E,0
Married,11.846932124168875,-44.0740274078763,B,-29.10566553497559,-81.4680298563886,C,B,D,1
Widowed,133.5918571191484,142.59765134061772,A,-48.119088834204916,173.5584795615155,B,B,D,0
Single,29.449315225482813,89.1376026977198,E,-117.35202995177832,163.5052705184985,A,E,A,1
Single,139.19403637865355,-138.4100884226762,B,-38.858587163688604,117.91271829586793,B,C,E,1
Divorced,36.20058824737942,-15.286039771408738,E,135.99189218641254,-137.5772100119647,A,E,C,1
Married,124.76519228111059,83.0309338056788,E,-19.74221341072413,165.82908883604637,E,C,E,0
Married,-32.76728076838889,35.37136018405617,D,-47.012655080402055,-21.82228972749687,C,A,D,0
Divorced,137.24699948955947,-70.62685934549457,E,-167.38379618260728,-143.73319843209714,E,B,C,1
Single,27.058461589009823,-112.77463905883232,D,15.846154324983452,-33.52137212261398,B,D,A,0
Widowed,65.0260412913809,-61.14675570167353,E,106.1690937676575,-55.67290598242867,B,C,A,0
Divorced,-1.7512554936558848,52.54199286271756,D,-196.0493085126257,-252.59717856266457,D,C,E,1
Widowed,12.669991460938723,-120.39731957464768,D,210.8117593292408,-76.10392333404123,D,B,E,0
Single,-37.742895517869634,18.315251571262444,E,110.77762168446728,-50.7657215063476,D,D,A,0
Married,140.2639004375678,-29.794591923461578,C,-3.9886185445794453,18.158214487718393,C,C,D,1
Single,-17.391762810794205,-83.92972933979358,A,-48.598857101236426,-72.14877989139578,E,B,E,1
Single,-14.279967475673782,168.79805927446606,B,-29.651562341501368,-53.122409913822175,A,C,B,0
Widowed,-70.92928777798727,-42.934281112873705,A,-92.38573500198235,-0.5122217197567333,C,B,B,0
Married,-11.969674777220606,42.3254553144147,B,19.165200684006564,-68.1892825678513,C,A,B,1
Widowed,-110.65585195251569,168.72966968972648,D,-100.65441473511014,-8.085134472659242,A,E,A,1
Widowed,55.493881966360014,-68.07859852591814,C,130.58850641778278,-45.05369569882903,D,D,C,0
Single,26.090788400983843,-78.43095078298691,B,-21.392938751679704,3.4556463556506234,B,D,E,0
Married,193.97787249064967,-216.56225453408555,B,9.394838808898857,-41.85853636901995,A,C,C,0
Married,-75.90960060655473,21.49004470800557,C,-61.783472512336914,-4.509789441933061,E,D,B,0
Single,149.877159360238,46.28432497311073,C,8.41062517695119,-35.659871521047044,A,A,E,1
Divorced,-293.2579575312606,159.48198427176527,A,137.87345826798762,144.45418440709147,E,A,D,0
Married,4.0698920308500535,34.00705603619638,E,-81.98916189762505,34.195332058264164,E,C,C,1
Divorced,-47.02806376701705,63.05646060682915,D,-46.837931190950286,-120.93194771736479,A,D,D,0
Single,-37.83977868088868,29.753544047962894,B,168.7453412531417,-140.7797766137964,B,A,A,1
Married,-14.78587080418993,-8.277987356422239,C,-140.15663942133764,-111.13661468852794,C,B,D,0
Divorced,-12.516499051150268,130.76623724159813,C,171.8163790681816,45.69632988307515,D,D,B,0
Divorced,129.05656256796678,42.242125087955365,B,84.90101352043385,98.67462069126293,A,C,D,1
Widowed,-145.28257199204643,-78.32921010667273,B,95.75198740453789,20.097626522704406,E,A,C,0
Married,-22.333932177191272,-9.47731912080302,E,-3.095590205030856,115.76181532670103,A,B,D,1
Divorced,49.040257683748564,-35.04568689130453,A,119.75842413383147,34.95626348020808,D,C,B,0
Widowed,7.549432174431455,-38.34053869832713,B,-47.95013743426502,-8.829494768857044,A,A,C,0
Married,-15.986684957513713,-140.38145752567712,C,-70.29232157880621,170.64117378993922,B,D,E,0
Single,200.0368524978703,-112.19647178759082,D,8.004201861303866,206.7945577604716,D,B,E,0
Single,159.92020742464405,-35.25931199836974,C,233.49544120993454,-150.81569738611006,B,C,B,1
Married,-85.03688836576676,112.13555000273314,A,33.795739563749166,-177.48722460429173,A,C,A,0
Married,105.93636415499259,-76.86230677323552,E,-68.00243451188724,48.75328932674219,B,C,D,1
Married,32.82532233081401,50.19101964569306,E,-51.74064449331327,5.172873771605083,A,C,A,1
Widowed,0.8640885907695486,-36.27420525747375,B,10.982569356466648,-156.25066345152746,C,B,D,1
Widowed,-109.26287478736201,117.70414995718639,B,-5.649682247944096,53.376866725918035,E,C,E,1
Single,-126.59368778568421,-77.52372848257897,E,16.133168916661493,129.84773499788048,A,D,A,0
Widowed,8.165139940390961,107.11601262479944,E,6.9589591193145495,-21.47258276007849,E,D,E,1
Widowed,-155.34412211014342,-38.94782869275035,E,-112.92828118363923,56.07345227751842,C,B,E,1
Divorced,102.22644566216819,34.047146085880044,D,-193.2965266811266,43.87384874638498,A,A,E,1
Divorced,105.50931693382483,-112.19887812108762,D,-44.08800565374008,-13.689055742052783,E,A,C,0
Widowed,-270.03417485669814,76.61217722158604,B,54.719735605009554,1.7735339385986193,E,D,D,0
Single,-0.3466954834192915,13.66268024968803,C,-318.82029939253454,-22.704640261635994,C,E,A,0
Widowed,-43.60432622201622,58.50071332975039,A,1.723585345416112,-214.2430040830018,D,B,C,0
Widowed,24.84357884026697,-144.23100407440845,D,-7.87199554307854,1.190475825477392,E,B,B,0
Single,-174.93957098191984,131.64110899138987,E,12.086107868824548,-89.5900645976091,D,D,A,0
Divorced,-61.33390419914247,-117.2475442637998,A,123.1393421699196,15.720309399778055,B,C,C,0
Single,-50.72981663817464,109.91534158025405,E,50.42794923269811,25.007620099378197,D,D,B,0
Married,18.243770294364683,-89.27894333623608,C,37.933397691111836,36.23210606644049,E,A,B,1
Divorced,-196.79245187267085,-60.04141441228329,B,21.27227766392752,-3.123963836785376,B,E,D,1
Widowed,-109.42275460733161,189.10041837085936,E,57.315061672343816,-134.7051619238309,C,E,E,0
Married,-116.26031672687614,71.40807987368615,C,-84.35593514887458,57.49034124314849,A,B,C,1
Divorced,139.5420093263327,99.7934631925391,A,-170.74576406785988,20.915284205598606,B,E,C,1
Married,-87.77126965392752,22.588618814236604,D,95.34216855743568,3.5838821831832943,D,D,C,1
Divorced,-158.47554428504304,88.17880940239861,E,53.105224480599745,-207.1214482472738,A,A,E,1
Widowed,104.60189974211052,-13.818999096019082,C,53.11260843399447,-17.760054151139038,D,D,B,0
Divorced,55.75001594079503,103.66845618723764,B,29.006207553862584,71.07879634861322,A,D,A,1
Married,-15.76541378568841,181.17884112233037,D,99.35621926716021,8.910514280133201,E,A,A,1
Single,64.53893102016823,-124.36645992133278,E,-61.376367428277604,66.74135025962958,B,C,A,0
Married,-45.5511164412473,-65.47132330261522,A,39.099305093768,-3.7551791280247526,C,D,D,1
Divorced,-79.24365375870693,-29.61051503041517,E,172.16564374213758,-74.09276217417829,A,B,C,1
Married,56.200580535027264,61.41258722634441,C,83.72287237641008,81.85663436121735,D,D,C,1
Widowed,-98.88833467080545,-179.6744421764477,C,-71.24460943351893,176.573720026443,A,B,A,1
Single,131.54253105929973,-12.67587909506065,D,106.6352678802339,-77.96017284154367,C,B,D,0
Single,93.61079707752428,37.7297575063438,E,-192.7731620853819,-76.9402789121879,A,C,E,1
Divorced,25.41577733678036,-44.86475077760408,B,83.72087584548179,-10.352007235452716,D,B,E,0
Widowed,24.999849782559593,-262.098282803023,D,-64.83945392767751,48.91500849166117,E,C,B,1
Single,123.68013307221646,-88.73253799062145,C,-78.42973925539083,-43.839298354216524,E,A,A,1
Married,173.8793218442308,42.66109331062696,D,-4.0514158581621516,86.10904942759173,E,B,D,0
Married,47.416668522041185,-10.631737925049901,D,10.570862846289806,-38.052621341587326,D,B,A,0
Divorced,-42.23668255703023,-237.4724265187894,D,-71.78501373395623,52.28331941798834,D,A,D,0
Widowed,49.00743683746479,-55.107530143507255,A,-157.01415860746908,134.30665828527304,C,B,A,1
Married,-12.252310999838233,4.990483573087631,C,16.886942946084268,-17.653776995279603,B,D,C,0
Divorced,11.984011929095594,-95.20501092782237,E,79.56121302475965,103.46994003123481,B,B,A,0
Single,57.53543573496778,133.25850247914929,C,251.36815057683543,-224.664003687499,D,C,A,0
Divorced,-70.32222756441922,140.80304013794233,D,-66.13651255658498,2.799410760753214,C,E,E,0
Married,122.37400961706335,102.81633381702926,B,32.34121855172199,121.76679006805759,A,B,C,0
Single,46.609277668946966,42.78795618884071,A,-19.384998125480415,62.27545039798039,B,A,B,0
Divorced,61.89492135382775,-162.18613674620434,C,-85.31463965196502,146.55929423460043,B,D,A,1
Single,-192.62091089779778,-18.285740197034432,B,75.25152228103708,230.61288394440277,A,B,B,0
Widowed,335.8254195815093,44.43874347901471,C,129.19161304287337,41.93597172462547,C,A,D,0
Widowed,-50.87148819132252,-156.04550665828745,D,148.47464826754356,21.362500961340153,C,A,B,1
Divorced,-108.80285450399319,-15.762668005694321,E,-106.71151187495644,-4.48082313841723,C,D,B,0
Married,3.88905459949851,-5.89226836841622,C,107.75613031178088,-70.63882770247567,B,B,B,0
Married,107.59729191950957,115.20885048162314,B,139.56227540991418,-1.3152889975454112,C,E,C,1
Married,-44.00263763228945,-147.08936377335607,C,-25.550759292767633,-31.512989416624727,E,C,D,0
Married,-56.13754951296773,204.82819981295995,C,-89.64306359590512,-94.55012988593093,B,C,E,0
Divorced,-47.115958048545856,141.87331094343054,E,-109.81324082783573,-64.07000193660801,E,C,B,0
Widowed,71.01821076555885,-3.2466449243392224,D,-121.14602406059825,-216.37618119585724,C,D,D,0
Married,32.15511476565164,-96.6003326440237,E,4.592171241792867,176.87928366338258,D,D,A,0
Single,13.017432532814723,86.51471464510257,D,101.09199758930265,51.614882425611306,E,B,D,1
