nationality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Other,68,107.85393083650794,28.852977053880206,A,-34.88593148902005,303.37785993220604,D,E,0
China,70,-196.69800850742007,145.06832842978292,D,162.15619465437695,92.62676198585858,A,C,1
India,52,33.98156292071885,4.910466533878573,A,46.28856388350286,50.77668907016074,B,C,1
UK,75,76.68321831420009,-44.724634007270744,E,109.64060928822784,80.2903180924964,C,B,1
US,25,-107.10815614065761,-4.705872505906282,B,164.24600336044568,66.77187500534232,C,B,0
China,21,-41.1020809942741,89.66169943061371,C,66.96435839252078,22.7161154573293,A,B,1
Brazil,72,-61.61772687595699,15.334536831408235,E,-3.2191405856956554,37.88190050598289,C,E,1
Mexico,42,50.920778466157,191.52323476595393,A,-77.00344956961325,-134.79829417521952,C,C,0
India,38,131.7016836153376,-236.8548074778106,B,20.81484243985862,131.6364020083037,C,D,0
UK,21,123.5944002546214,-50.142394605176285,A,148.49550833017446,100.84909390586532,E,B,1
China,40,-82.95716292706192,-106.47904208771261,A,42.12755269846172,162.94131850614227,B,D,0
India,25,-16.710646738176667,85.97634730237775,A,32.93853794923166,65.18276105656946,B,E,0
UK,52,-146.9419431229718,117.60084415025788,E,-44.10615944942264,-69.40399805462984,A,B,1
India,43,108.09476700777145,-22.20955231494253,C,62.43618422086221,-30.126676378766305,D,A,1
UK,20,89.436106900199,-134.25235099605246,B,126.02299411312595,-99.91133747589856,C,D,0
US,52,38.52213862669503,-140.71037843429133,D,259.48222464115884,-18.348147138229734,C,A,1
Mexico,56,41.387815227949474,-39.69497838062813,A,-40.76229785071967,-84.77931507443098,E,E,0
India,46,-124.69578727233865,18.12585659764543,D,69.25992679364379,63.57715966825276,D,B,0
India,78,-4.826905744750517,-98.28008078545801,C,73.81265603069802,-150.80135363825775,A,B,0
UK,60,-95.68094338574791,-101.96850791354193,D,-120.95116982100885,-72.3441192575088,B,E,1
Germany,69,-109.6724764004181,23.809745714181314,E,-83.61818663835669,-166.58768494898658,A,E,1
US,36,48.15825176264586,91.25616102621073,C,73.9991433184604,-60.990287186251166,E,A,0
US,61,283.2084519159154,-97.33233198188537,A,-94.82684197420616,-7.3837111778574185,E,B,0
China,61,-17.44143900710585,96.83312555852063,B,36.84964226986902,-84.64168091024361,B,D,1
US,30,46.73906546684512,-224.46541944886516,D,126.5325977946961,245.82775095139402,C,A,0
Other,60,-52.91970511074978,-75.17932506994173,A,78.0915596563782,-31.62906540201521,A,D,1
Other,46,39.81428198413081,138.8057734901896,B,-55.564089277526485,-46.34174379579433,C,D,0
China,71,-220.0761138121313,15.171252399524098,D,-89.62614960339691,-231.38364056473276,E,A,0
Brazil,66,67.8566699963051,3.7534623959555202,A,40.70542263595702,228.83379137865214,D,E,0
Brazil,49,-100.26540175990226,67.49576715654217,A,132.60585640371093,64.1793497142442,C,C,0
China,39,-91.69523994807645,148.9250289987867,A,-80.8251063763653,23.134541869989114,E,B,0
Mexico,77,-80.43986209497778,148.23026305391622,C,-101.40182002957967,171.09076889314574,D,B,1
Germany,24,-6.081872538644247,-117.96222499497023,D,-291.5348374796996,-53.5405030747183,A,B,1
Brazil,71,205.03218135355942,-42.70479540941078,D,135.10668949994633,-106.78523037596513,D,B,0
US,65,120.29467671166705,-302.8353010874246,C,98.05652955077716,50.23263456046286,E,E,1
Mexico,20,85.27588689477044,116.44511346743651,A,88.21431454327873,49.15663150833632,C,C,0
Other,51,89.60680463036257,-54.84333289162365,A,51.72163465620044,14.554052643156773,B,C,0
India,67,64.65282619345355,-5.734181841702261,B,-138.30149806001413,127.391724504329,A,A,0
China,22,215.94211405995293,-4.513392010709049,E,-94.34639278258786,204.88301839196063,B,A,1
India,57,169.69185666008596,-28.416381075423264,C,-41.00750330522505,-46.577606432875044,D,A,0
Other,60,144.8881042707319,-92.89300105162084,C,28.288919269508334,-5.321971886611247,B,C,1
Other,58,16.120168692098666,-27.412832346326688,A,-6.2350260577264605,-163.1776361787814,A,B,1
Brazil,39,121.52385782853135,169.2199440567886,E,0.030153792239834092,34.85788881327471,E,A,1
Germany,75,-128.0356180696681,-205.16105847011366,A,-36.79853300521337,-28.615640528355346,E,C,1
Mexico,47,19.379233156271027,126.37883818504343,D,81.43359297941747,25.49257543541918,A,C,1
China,42,50.58078965665553,103.7198767130491,D,-39.318283704257524,-82.92572601925744,E,B,0
India,71,114.27906852914127,-56.236427274823065,A,110.03389574534228,129.27966995097543,C,B,0
US,21,-91.54060565177528,-75.82768235832381,D,-1.5643373834769894,139.88658644837471,E,D,0
Mexico,65,116.82855984257236,-114.98435579945902,A,94.722683678772,69.65616037062456,C,B,0
India,40,-18.328934028767364,-49.77488990948469,A,-12.049546607113726,81.37546625102658,A,E,0
Germany,32,73.24623948912368,159.56964829003206,E,-2.5882720006064357,-194.22738902520064,C,B,0
Mexico,57,59.18097880111248,-221.77802475285603,A,-99.23727844444984,60.32367742589202,E,D,0
US,22,69.11150244964435,-110.37090825121969,A,188.48398423491042,61.95284487485434,C,C,0
Germany,77,-98.71361595035172,-84.04285856055158,C,-83.70275493781533,-22.06112357625341,C,A,1
Other,33,16.06205377298128,-9.265104829351982,B,71.56291907640848,62.27960629832038,A,B,1
US,39,228.3998406138344,113.01732819393808,E,-16.057735792987717,166.22510380248482,A,E,0
US,20,-208.04162490153905,44.74019434851221,A,3.161330782930382,0.5155117539616931,D,D,0
Other,75,187.2076382829435,-201.78049401653254,E,-120.88694771107112,297.0203263785407,B,D,0
Mexico,28,-114.11437139678868,36.2003747122644,A,118.00566081004891,14.626779047353397,A,E,0
Germany,79,-55.66132601592969,44.66462536136292,C,-61.558533314339115,7.790035896603076,A,D,1
Germany,71,133.31523540471818,11.283379404739476,D,2.053066125705934,34.66374053623588,D,A,1
China,31,29.566010374785783,-91.77594456256645,D,-166.97310778872452,-28.290017580532982,E,D,0
UK,18,102.93528452567963,-74.68738261768303,C,15.312496294372787,-41.988121844528905,A,D,0
US,72,-39.52242856259431,-1.4624175534787458,A,-16.310287925276565,147.13676403696297,D,C,0
Mexico,19,75.5592188875275,-162.04949698181736,D,-28.46608773286722,189.48362915353684,D,E,1
UK,60,-63.23090575692504,-53.070449737170634,A,-4.385065708847302,-18.05721029857619,A,B,1
China,27,-132.66975364945668,-63.4219365959454,C,-29.772439513311035,-27.29934165712135,D,E,0
US,63,134.1788419888565,158.6522916951544,D,169.39443000924723,-31.964817512191747,E,C,1
Brazil,32,-61.46232713472847,13.63192803332938,C,18.59057727831489,-213.7200486409561,C,D,1
Germany,43,-21.216828402751656,-194.8602420971735,D,61.84962184070477,-35.658861460759745,A,D,0
UK,48,-77.79920278106349,-77.21319685482143,D,80.62480229655544,-6.611749437950544,A,B,1
UK,41,-35.57058116175416,-72.7850476009962,C,-130.62009172803727,-124.50494033784312,B,A,0
Mexico,53,-120.87301740957798,-53.99377907333134,E,-142.46071096325076,-25.962043891144887,A,A,0
Mexico,21,-193.13100174494633,5.824921143018251,C,33.26614447319839,-119.88393948609077,D,A,1
UK,37,-76.89652244258102,67.59493555061947,A,-6.981557529087601,37.04283085867792,A,D,1
China,26,55.50851845263814,57.046633621015864,D,156.64458327764982,9.646011336285337,E,A,0
US,78,94.77752568079984,-59.03663920054858,B,-62.288197694717404,32.773461380758526,A,C,1
Mexico,20,-126.78325415676113,-173.1965414525791,B,-48.019019398077454,10.913064878403373,A,D,0
Germany,61,67.3162451027229,-17.566508426491218,D,-0.7206833960851443,-56.565033914398214,C,D,1
US,31,-70.37298850631205,230.03216715265214,E,-145.600548121814,-2.531964606168897,A,D,1
US,51,163.66347653033927,-35.41105460696014,A,-160.27559244702462,104.16062664920365,A,C,0
Mexico,23,-39.52506370729708,-181.72400414381252,B,-27.798578248798034,-115.50127371639583,E,A,0
China,29,63.16505140109302,-60.51547510580314,C,-116.86312043204174,126.44557480550422,C,A,1
Germany,50,134.13326599897545,66.36848971495358,B,198.05781362294636,167.47594252580998,E,E,0
US,21,-83.85412410635682,-79.11316163412941,D,91.14987770526135,-12.189581771230195,D,A,0
Germany,29,25.803728760836186,-7.7426713505957725,A,-224.46749654147033,140.13594537989914,A,D,1
Mexico,73,45.55381856687909,-52.854722299189895,E,129.0017642267882,59.780350512184036,E,A,0
Brazil,57,64.27845822479571,-17.969269924890344,B,-6.144366198330495,-87.8625577655003,C,A,1
Brazil,23,-49.94684638027957,36.04199327434878,A,25.696142483416413,122.32677263530927,A,A,0
US,42,104.60601943018506,24.732974642064693,C,96.32973197448732,-260.2849486516656,E,D,0
UK,20,-146.30100169674657,-148.45028904808063,C,70.41446479196301,4.851132998518805,B,A,0
Other,45,151.90420671680212,147.86207710973036,A,-139.2461117979727,168.3517983652978,E,E,1
US,18,-142.32364581527958,64.2503370057643,B,-95.51978873943446,-57.365880927462285,E,E,0
UK,19,108.18320538080432,2.7653135673371647,D,16.18476254410278,-68.69147291066348,C,B,1
UK,24,22.47393752847161,12.04620773477021,A,-151.1925437542534,3.637261900021882,E,D,1
US,30,62.86682589869324,-90.16483057552827,A,35.34396026975898,48.79647465105789,B,C,0
Other,50,42.653673038703445,36.43231280278334,C,-115.99742475947149,32.65640118009604,D,C,1
Germany,76,-190.765102730124,-98.7080841186197,C,-63.18931425622223,-52.84452950307838,E,E,1
Germany,55,-149.95084127312214,-128.91624474036968,A,-130.56346792074987,127.3585625066657,A,E,0
Other,25,70.10266577740367,93.75271244853849,B,-62.29626000839502,91.43277716738748,B,E,0
China,19,31.786166871344225,75.33608471740133,E,18.53066818998177,-54.24773131306762,A,D,0
China,19,-83.04576871960379,117.05219720249885,E,-34.93014667200158,-31.25045499801781,C,C,0
Germany,36,-74.32738544588847,-16.85725276467101,D,114.31653703849037,-1.887734449999784,D,D,0
Mexico,64,62.64064686379982,-212.6913913927479,C,64.26243070984387,-90.94102921053263,E,A,1
US,57,-21.733804939641626,94.14036275039739,B,18.858952901100636,-250.321437744263,D,C,0
UK,62,104.61851100523225,106.86652732293894,D,-74.24470846864384,7.512012615123553,D,B,1
US,34,46.775016154488355,79.41776592519997,A,-74.7836303460944,-115.09088618216691,C,A,0
Mexico,35,-176.84898789078258,-76.8124981224,D,-44.143542229289444,-70.09625766126972,D,A,0
India,76,-56.70415274880602,-22.29206102644109,B,50.66172764702125,-104.79805523087353,B,C,0
China,34,-95.65560690204697,-222.2273107377428,B,-60.49790163686717,-2.04975837701492,A,D,0
Germany,18,-124.23885692952656,154.01236016998627,B,135.04714891528164,10.274523735525058,E,A,1
UK,60,27.765287425933167,-82.74971342268127,E,16.63479313808994,-148.15685989647528,D,B,1
US,20,-62.94962317554326,32.392151646430165,A,108.73379111115196,117.42246273947603,B,D,0
China,18,86.78038127907757,-26.673705736706605,E,-61.338432402168095,-80.1579911183627,D,D,0
India,60,-147.883218527172,-22.56357590331979,C,286.03683576487015,132.0198581302212,B,E,0
Brazil,30,156.74204932412982,95.02882040334897,B,-79.6684553940464,46.625751419842715,E,B,0
Germany,72,-57.52629373310042,85.34952869963944,D,-2.58052785581086,209.25168215119734,E,B,1
Mexico,68,182.08356630279286,28.215328311728133,E,47.875773031996715,259.51258488394046,E,D,0
UK,76,147.20838108463008,-6.967799973211875,C,114.96479352280527,17.68880700550916,A,D,0
China,37,135.03483765776625,255.01694323297332,D,-231.01218426556548,-120.11472538839325,A,E,0
UK,78,14.521494679843935,77.27429904458899,D,-152.04620928387655,52.24535085319618,B,A,0
Germany,66,-24.5349139134175,-121.65277523527568,B,55.3517207770198,149.02457808730537,D,E,0
Germany,39,77.51052229253274,86.1158477421949,A,-118.41360153116352,101.42114351349838,B,D,1
US,21,-45.16854276081473,14.00325265268647,B,88.13618320802755,-42.953583195220254,B,C,0
India,30,35.7515062715647,-70.19105793818882,A,125.84313086536183,-103.00546256885299,B,C,1
US,51,56.33255971483355,39.536031488561775,B,43.466420053739874,-138.6835121969461,E,E,1
Germany,66,-87.78578334798256,-71.43554029342864,C,154.5128328336472,29.15018121114515,C,C,1
Brazil,71,108.91114142454823,90.21408537597702,B,-34.74429647802936,-23.402716218755714,E,B,0
Other,44,-34.52768100593504,14.39000984140387,E,-36.61716149626032,-151.05133473859624,E,A,0
India,23,91.25582964296335,-63.353920164687736,C,-37.20838186121124,61.62778394528829,E,C,1
UK,49,-128.79014857463974,-72.51663954794464,B,-60.95572300538256,-101.99786987234563,A,A,0
UK,24,100.76852887617625,-141.50230989233486,A,-151.90263296838208,-84.36150387402591,B,A,1
Mexico,51,42.33814144561527,85.6017628497963,D,-98.45442853188581,97.84049779939662,B,A,1
India,64,-109.15073580184469,-6.075583101006669,D,-70.76093951354969,175.32184545414088,D,C,0
China,77,52.02941194291013,-12.039730033498389,D,205.06157006550146,114.83007986040832,E,D,1
US,21,-105.48250034452494,-54.97783262804899,B,-140.2854315510156,136.2300062278698,E,E,1
UK,32,48.75798734447725,22.892799954794594,D,13.554281377502264,78.20586110993852,E,E,1
US,44,0.9164283624797039,-100.65328906577851,A,-7.614953010416045,82.36991781596949,B,B,0
UK,33,74.60022232561217,-100.60027201210903,E,-25.11073029792708,18.400816232586365,B,A,1
China,63,-125.85303238374334,98.1966997746419,E,83.08592506407095,124.22172117666122,E,E,0
Mexico,59,116.03140623753232,-178.82208856802922,B,125.5215816263763,-201.22495773816092,D,D,0
Brazil,64,108.41447918292542,43.47291512690399,C,-20.96212209642746,105.37045779802459,B,D,0
Germany,60,47.97967918298536,40.32672985913428,A,-209.48131067888158,-69.89311128967898,C,A,1
Brazil,40,46.20520895769121,33.077633823630656,B,61.02326139691119,183.12246185214093,B,A,0
UK,29,100.02502167485949,-18.31699688394679,E,-202.60522931381274,162.34403606648834,E,C,1
India,78,-32.363441614852384,3.223759258231193,D,-142.0583721453851,160.24802655727862,E,E,1
Other,79,-8.927591191702595,9.279770066312635,D,72.94033804021183,79.97577224346222,C,E,0
Germany,61,-14.658889881791302,161.1528933514731,C,155.7591740312188,-36.60088761124311,E,C,1
Mexico,53,-68.19434185317286,183.15029225657327,D,217.61164350242063,-22.218391962341,D,B,1
China,39,313.60437595481363,81.27854424256907,E,141.06452825237503,-132.54457192033357,C,B,0
Brazil,38,3.668592274886469,-84.28874256108915,B,20.473659145013638,39.88780290519177,D,A,0
US,23,105.09238589054586,119.49532366371633,A,82.32204391468541,-58.41503445269611,C,D,1
China,54,78.3170016416485,-51.26715671060863,B,-329.4381990016901,105.1514966355329,E,C,1
Other,66,165.8848857919051,103.7367935642826,B,-151.83526052884707,70.34636089300948,B,C,1
China,64,-76.95874670402661,-83.33538803005986,C,78.12828295129668,-30.41822135496365,D,E,0
Other,56,-52.16587572353142,-59.35828618209089,E,84.60457402659077,-41.75027082545885,E,E,1
Brazil,55,14.289049734482282,23.49502728488251,E,-15.428113678471636,-63.874045817747096,A,A,0
Germany,79,134.2133256265877,20.39074460754177,E,-48.21796081211832,48.029956456620035,C,C,0
Brazil,78,-63.83407313012482,-115.55362858355363,E,30.549122537622015,3.843269547332488,B,D,1
Other,44,-42.850722130993404,-42.29414188478582,A,136.48214662976812,3.372212509087777,E,B,0
Mexico,59,85.1283920236632,368.3401999239314,A,123.50215224899463,10.042218158663564,E,B,0
US,76,101.0863632983624,219.54095592750406,A,-235.91302018092622,-124.01880154675591,A,D,1
Germany,72,-100.65601120492495,102.54209365120764,A,66.55659008167156,-6.57964098952788,E,B,1
Germany,66,-96.06948859434615,33.59830425214229,E,-39.23462139770377,-127.5807538477609,E,A,1
China,72,45.032448135003975,-29.529692212852375,C,59.63955000311033,10.720916533883354,B,A,0
India,52,96.34389669850107,-180.44224128242138,B,20.166836166219053,-123.32533569884825,C,B,1
Brazil,77,-58.223369537308535,-61.232656843569565,E,31.058600437616946,28.2271822415166,D,E,1
India,75,79.61054305959895,-160.4364289975484,D,70.7199611958576,-1.8374395004549862,C,B,0
Mexico,73,-103.78713586114361,40.804286936444065,B,83.68150879330786,-91.00580823358041,E,E,0
US,77,-190.30651317364803,142.4737547344029,E,8.784971829963071,-105.94000400185396,B,B,0
Germany,35,-86.68344296486484,-28.25820113600172,C,-241.72569404503776,-16.469177962789892,E,C,0
UK,52,-24.255103744671704,4.660383694731643,A,36.77644482860838,-224.98182343376337,E,C,1
US,58,-45.062295045823305,81.44328656034833,D,48.838707302484764,16.13557565726458,A,D,1
Germany,59,108.00366219101791,-87.2512049855784,D,-1.552139203770164,-113.39941619020158,E,E,0
US,74,-97.3504963181117,44.12058932379565,D,-170.21283602254348,98.37189633274679,E,B,0
UK,78,-117.66606232621615,49.08014110800815,E,16.410060465159287,159.61255117454562,B,C,1
UK,43,-52.90739481568109,-60.5541500884191,D,-119.26745132481547,164.2739203586136,A,A,0
Other,20,-158.9041640896498,-179.46206554324044,E,-26.539049823304552,149.79073035769466,B,C,0
Germany,18,26.565150791198743,77.99701134416807,A,62.00506031059043,-36.90325078701549,E,E,0
UK,79,171.84120122389527,22.220420937453962,B,139.71603743296149,78.14731490217532,C,A,0
Other,66,25.65200827051763,16.914392219464286,B,-83.52850884424046,-15.681406452093324,E,B,1
Germany,59,-187.26277642680688,53.064644832980555,A,87.87984908325427,-122.50006684293415,B,E,1
Brazil,79,3.30658367264128,-114.60335742155698,D,-8.22656650408372,-97.22911700343468,D,A,1
US,69,-7.294432729335637,-77.27407924534934,D,-8.457528036783115,-80.9915158928742,B,C,1
Brazil,33,30.54369617240847,-15.225064914734768,D,30.28261356891851,171.2639907115409,B,C,0
US,32,-4.15178957124112,-43.504987094311126,D,18.3123673264582,-33.314110543416305,C,E,0
US,41,-70.88028471437988,-93.67005423297259,D,72.45969462890247,35.74081915161188,D,A,1
Germany,30,65.045619145613,130.81367644167477,A,-51.08591505283214,-235.89264692471522,D,B,0
UK,27,161.0497775715047,-62.59253025383277,E,35.78022013319927,111.68116904700354,C,C,0
Other,39,66.41240411123913,-68.47873705646246,A,-55.97676216782293,-1.2518157318071554,D,C,0
Brazil,47,-26.110330486201956,130.807063266671,E,5.085020874619302,-83.27053413921126,B,D,0
US,44,-21.813912620660936,39.226135899174295,A,62.2143492158578,-80.42215652557006,E,D,0
Germany,25,101.57381083036012,-87.88509349149938,A,-106.37462868169531,-107.01544330710892,C,E,0
Mexico,61,19.570224858916536,45.639219634572434,A,50.34450067718749,81.00097120907044,B,A,1
UK,19,100.9774563540964,-78.32189192471765,B,48.826176705032616,14.218984444962631,B,E,1
