marital_status,age_group,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Married,51-65,Non-Veteran,C,B,A,-82.53102582529903,D,-29.499424300557575,19.62702015194602,B,C,E,109.42676387362536,B,-12.341872674446707,48.25377448262286,9.259570259050246,C,D,D,-59.0229325581224,1
Widowed,65+,Veteran,C,B,B,-361.9313739264968,A,-92.20480689715754,158.6052898905963,A,A,B,54.355308956360346,A,74.15196230699543,-89.69620803294687,-106.5858619920029,B,E,B,-85.0074659420228,0
Single,18-25,Non-Veteran,D,D,A,33.200659310526994,C,-108.40210986969379,74.63930569669928,B,D,A,-82.96824848112692,A,76.36682462281993,97.13442591649782,5.639015861921752,A,B,E,-140.0131884411988,0
Single,51-65,No,C,B,C,-39.82619127542083,D,148.16100248586756,-50.57399589760595,B,D,B,-25.22326653998377,A,100.59583180895866,-36.040527511569586,-140.8394980411496,C,D,E,49.21630902817209,1
Single,36-50,No,A,A,B,-149.21324559485677,A,59.8103074511406,-46.791681848893305,C,E,E,126.71155591430963,C,88.82819479502648,-139.83888001613317,60.606264670470956,B,B,E,11.860655883673465,1
Married,18-25,No,A,D,E,-109.03822765007357,D,-114.99524255755857,54.36557623985488,B,E,A,-132.59366041149661,C,-23.815960597654627,141.24519129856319,112.05128697754978,B,C,A,20.346771165841982,0
Divorced,36-50,Non-Veteran,D,D,D,2.6408243024588933,C,0.7917015431852171,-114.78542102132732,D,A,B,-63.99350737784789,B,34.693692781748645,62.105155282420824,-93.65247276678012,A,B,A,-1.270203761974624,1
Married,51-65,Yes,E,C,C,-94.87495147397772,A,-284.6974141261726,-74.1500878820513,C,B,A,-13.864713344027226,E,-29.79325717256927,22.19604793727432,140.5517827378391,E,C,A,109.6826238317622,1
Divorced,18-25,Non-Veteran,C,D,C,-36.11007456194932,D,-179.10516117788836,-54.81224087502383,D,A,A,143.88667895993842,D,-12.10955655597337,83.4498420660273,165.8467303238129,E,E,E,-6.063535496876757,1
Widowed,26-35,No,B,C,D,80.53849968242321,E,-113.45282615335843,24.584051374696273,D,B,E,-0.9518719919431271,E,17.26127254521691,-84.39789546959021,-31.999087604303956,B,A,A,58.35269236505576,0
Divorced,26-35,Yes,C,D,C,-118.00530492286589,E,-50.347527261176026,72.95797842025222,C,C,A,142.8308155650382,A,13.082833903998772,-64.14769349679409,36.35081999596188,D,A,A,112.35237684826186,1
Single,36-50,Non-Veteran,D,E,D,-155.53416819170255,A,8.706802842819421,-92.2820842117482,E,C,A,-36.510617243782306,E,-32.50936538199147,-147.660645371444,24.63146775511263,D,A,A,61.08076975997206,0
Divorced,36-50,No,B,C,B,-72.72560175129438,D,-131.37176185916616,-112.34260455011513,E,D,A,-79.15114563285142,E,52.90590489801702,-33.567757415793736,-91.7027872565474,E,E,E,36.260305442164466,1
Married,18-25,No,B,D,E,-124.03833929178323,C,-47.90693985924374,-30.08799262580002,A,C,C,-55.624826853539574,C,-3.7321164021499964,-18.956129535078947,32.224996793653574,E,C,D,106.39228056681004,1
Widowed,36-50,Veteran,B,C,E,162.50938873486655,B,-143.60450753585073,-67.41498404253116,C,A,A,-24.733101977936354,A,15.845538071156268,224.5872906819196,20.650844084592908,A,D,A,-91.1917132830445,1
Single,18-25,Non-Veteran,B,B,D,214.58893007766426,A,-48.190587061750485,112.02179409454787,A,A,C,77.77333601878856,C,-119.2744788020247,-28.049895017447884,94.82732391785729,B,E,C,25.729691250392566,0
Married,51-65,No,D,D,C,66.69397024152785,A,-103.06774522958206,130.60958495119692,C,D,B,-145.24082545683032,D,-77.75352574243183,-102.8777088131658,-53.99580792046616,C,B,D,-147.0726263478708,1
Single,65+,Veteran,E,A,A,123.78818654111431,C,43.19702743851221,74.65251413558403,D,D,A,25.662637888974555,C,119.21812952988707,92.99251551298211,-21.950853751488925,E,D,C,106.84439089156321,1
Married,36-50,Non-Veteran,A,C,D,122.90014732172239,B,-11.267028569041196,-21.272326492446002,D,A,D,34.107055301389295,D,109.75057175097893,132.85387844503342,-73.8253584396789,E,A,A,-118.80882094615541,1
Divorced,51-65,No,A,A,C,-119.26650341925769,E,5.178709489489449,58.56027368321389,D,B,B,-126.3882779099833,B,72.77919367478913,42.69272129021955,-12.585007682142388,A,C,B,50.232491673544324,0
Divorced,51-65,Non-Veteran,B,B,E,-12.884275615815167,D,-23.007753756908432,-86.16590822840135,E,C,E,214.23877668281744,E,235.2695448671178,-44.15038095374222,38.36119226881492,D,C,A,66.0675531995164,1
Divorced,51-65,Veteran,E,D,C,-94.88354306675842,C,27.910799547670447,27.95971485811422,B,D,C,-127.31040564545641,B,53.566747051173955,-82.76224945648801,-135.79224673346508,D,D,D,4.219503218118911,0
Married,26-35,Veteran,A,B,D,6.7835855621399235,A,-41.454438035891236,-95.31021342469191,D,D,A,-48.918987343714434,D,137.75020637790823,-94.83942232647644,152.20385964513935,C,B,D,10.34660563596877,0
Widowed,26-35,Yes,B,A,C,79.37792252208504,D,44.966663825130496,143.41145467832186,D,B,A,-156.6506270556084,B,-0.31933663216956754,-18.79320590757588,-9.499146794362163,B,C,C,-19.31989570780527,1
Single,65+,Yes,D,C,E,40.46711846049181,B,-13.008658930879472,-10.55197445911926,E,E,D,79.25236370468653,A,-98.92998167478305,-57.6111320154569,-8.090934892747548,E,A,E,-175.82947416589306,0
Divorced,36-50,Veteran,D,A,C,65.70627595105337,B,-105.61595607916404,91.13560820728918,D,A,C,66.65267815647651,C,93.4394693435945,44.78482282956771,29.98996602650242,D,E,E,-71.39142103552652,1
Widowed,36-50,Non-Veteran,B,B,A,138.66898180054477,B,19.630220434858543,76.12367921300708,B,C,B,-4.684114912551495,E,21.010591800001073,102.32733950286097,-13.860274282032556,A,E,D,100.84942041399631,1
Divorced,26-35,Veteran,B,D,B,-8.971331603309032,A,-11.185063700640816,144.93562561342173,B,B,A,107.53082773942508,A,-5.23764848552144,37.048062668103384,-64.06547056415901,D,A,C,-67.97360238017801,0
Divorced,26-35,Yes,D,D,E,-107.91422089076038,C,276.1754243345243,-48.39412407223481,A,D,A,-184.80212016707043,B,-23.55221213695001,100.21768101476103,-119.67537471644624,B,E,D,186.8623611259637,1
Divorced,65+,No,C,D,C,117.31159176533103,C,0.7566558145251668,202.811801540832,A,B,C,187.40523384426834,D,125.5974609584789,-2.6428891327874404,-240.62488354332467,E,E,C,-78.082846348605,0
Married,36-50,Yes,E,B,C,-39.784926494760875,D,65.69863201789401,79.38503968765642,D,A,E,-131.29482857522487,A,-167.43075579729106,183.26762224403845,47.0505262013402,C,E,D,-25.153718125467613,0
Married,51-65,Non-Veteran,B,B,D,-41.455687489075096,C,-52.702904022482855,46.93732386069309,B,E,C,-37.742358583270025,E,-136.01387872391743,28.058147745816925,-9.002912126493632,D,A,D,-87.67958202105554,0
Widowed,51-65,No,B,A,E,-75.3989694411022,A,28.199370343472452,-24.675426644181517,B,C,B,70.76032471377906,E,74.94278920794316,-188.81355121275126,19.386811748291784,E,C,C,-152.19821119759948,1
Married,36-50,Veteran,E,B,E,45.9197899369954,B,-69.73925681321676,-56.09884468338857,E,B,A,36.798763118295255,E,-178.07359538588568,-20.599146482307688,-96.22168736101099,E,C,D,-15.94335019927894,1
Divorced,51-65,No,B,C,D,16.139443080965798,C,52.17433062456573,89.01715261786839,A,C,B,2.4007284466593233,A,-40.613567061537786,59.605840793242784,-60.421946069153464,B,E,E,96.01638038491724,1
Single,18-25,Non-Veteran,C,B,D,46.068999467350565,A,56.85153199527042,155.38942290860027,D,C,C,-70.82511210957081,E,1.5875777125716888,240.90475291746594,-22.520641440961708,A,D,C,28.050279233098095,1
Widowed,26-35,Non-Veteran,E,E,B,64.28399294084566,B,-6.5110155095433875,-46.684651640794456,D,A,E,-169.49532182786112,B,-17.485720107740928,20.04325432863364,28.029150027778066,C,D,C,-46.46406672887222,0
Single,18-25,No,D,A,C,-28.8025356991273,B,-107.02947523583165,-10.880329378795306,C,E,B,45.45088546035985,B,-88.78872754330663,-79.19346390683349,-143.06174085540331,A,D,C,165.03117306323932,1
Widowed,51-65,Non-Veteran,C,A,E,-196.0457769477302,C,62.289642642728346,-131.19880322096247,D,C,D,-75.9738472476225,B,35.134458324452375,136.8340981492878,-66.82840640569326,B,A,E,-43.35376390282154,1
Single,36-50,Yes,D,D,E,5.260410559779331,B,6.1790029160448166,24.175317106584384,D,B,C,32.17901146693166,B,97.10103156107344,161.35918606714844,11.84401917485344,D,C,D,-21.664085908331497,1
Divorced,36-50,Non-Veteran,B,D,D,57.57091214885146,B,-29.512432581025212,87.48135927463396,B,A,A,41.63097335818545,C,-150.56255238093394,-117.55277635342713,132.13133185298636,C,D,E,48.43082805053115,1
Single,18-25,Veteran,D,E,E,-81.18531014420914,E,79.52490457450287,-87.97218183606707,D,E,A,-47.54509132963317,D,95.82147566258669,20.356275989543676,-44.824791516397546,D,E,C,96.15439833433064,1
Married,36-50,Non-Veteran,E,C,B,217.0185604024954,D,-14.632839000084852,-102.19981553128,A,A,E,88.58332038039973,A,-140.38505892340115,-43.52874331534997,-15.970798216975782,E,E,A,-17.527172113780228,1
Divorced,26-35,Veteran,E,E,E,35.66517216880375,B,-65.02991388238762,-56.441485479643305,C,E,A,-10.55393155856324,B,-57.75686718402147,-48.50241127558411,-86.75466980507728,B,D,D,-46.56817713922145,0
Single,65+,No,C,E,D,90.54733266414264,A,-66.94898763146324,17.748199806927044,E,C,A,110.36424733176831,D,119.23171296645589,10.030430396262673,197.0381771700147,A,A,A,16.37437385398383,0
Divorced,18-25,Veteran,A,C,D,13.690974922506062,D,5.95706468755609,-11.320032129840886,D,D,A,56.84072433596449,D,-119.14963333364084,107.13042359020908,-180.1110847003566,D,D,B,-1.89582890067638,0
Widowed,51-65,Veteran,B,A,C,164.72551853060068,A,72.93099627538975,24.911287679526673,C,E,C,64.71840092051934,B,82.19019455454603,92.01221032300472,-28.5232172192481,A,A,E,-186.02003424180307,0
Divorced,26-35,Yes,D,C,C,-87.73691326793066,E,93.37066161293698,96.39039396033809,C,E,B,-11.136418660179087,B,27.702629927273065,37.428467693027194,66.47128717562495,B,D,B,178.974115092359,1
Single,18-25,Non-Veteran,D,A,C,77.20816544404022,D,-146.81794579793527,175.17299442822483,B,E,C,-82.72630466513935,D,-72.85781314155261,148.08972400011353,27.47207296298396,C,D,C,-11.60283498033697,0
Single,26-35,Yes,C,D,A,16.93771200303462,D,-143.8345554455878,-26.7196046108564,C,A,A,-53.30144847736425,E,44.05827620001936,-65.26945864587154,-0.7096502705034899,A,B,E,-54.60828888458007,1
Widowed,65+,Yes,C,D,A,67.39050397840678,D,164.80543230420847,36.35189378878638,B,D,D,142.02370342559598,A,-148.97798008195713,49.69100234397902,169.4149323919874,A,A,E,113.62624584350777,0
Single,18-25,Non-Veteran,B,E,D,-173.52790109704551,A,90.29882501616308,-2.6074701887482554,B,D,D,-51.51614515878522,C,-287.0513921484074,60.06199196725854,21.826636387638057,D,B,E,-133.31243611078466,0
Single,18-25,Yes,D,B,C,-7.798696066964859,D,-96.90245816562863,-13.81596556324028,B,A,D,-97.7832790710454,E,-35.20121154894242,128.7845013055193,-26.899672103671822,B,C,A,-74.57017840280497,1
Divorced,26-35,Veteran,A,D,C,-97.60840938726851,D,95.98563254544563,-36.44174517779423,E,A,B,-45.29732157560678,B,-19.084491487348682,112.0734318696968,-61.76158621859541,D,C,E,-86.22026555195077,1
Divorced,51-65,Non-Veteran,C,C,E,253.86742575153772,C,-65.54900482674975,160.25260688937158,C,E,D,-66.3870980056208,C,135.53735622470455,-79.75086814937985,-91.64112566554704,D,C,B,32.303091353096505,0
Married,18-25,No,A,B,B,-111.4238320892933,E,-122.46415096210461,-37.65781995530445,A,A,E,100.3163792752572,B,30.44913681601059,77.94032164187611,-132.6663559048729,A,C,E,-94.9453378584998,1
Single,51-65,No,C,B,C,-41.06755310908346,C,23.725237538986278,-153.82390866165912,B,C,A,18.0551933064391,E,-7.056465487462188,-39.97337593180733,-87.30308026659735,C,C,C,-146.52060445940472,0
Single,36-50,Non-Veteran,E,E,C,76.27909351309276,A,-78.04392928756477,-191.65614988608732,A,A,D,75.43362826126474,D,-32.49530535429366,17.148191217457924,95.32105784639164,A,A,A,63.653339015953705,0
Divorced,18-25,Yes,D,D,B,-94.53258175094304,D,72.83254321208528,34.77579790961812,C,E,C,57.38946187760449,D,-95.8250388946745,-52.9052754118437,45.89386880413593,D,E,E,54.18943335087666,0
Widowed,18-25,Yes,D,A,D,-211.94399053765466,B,167.44621312874807,-129.32991509719324,E,E,E,-26.316487775190602,C,17.6792331158326,-35.412325973732315,205.84727893610486,D,A,A,-173.32760325495227,1
Married,36-50,Non-Veteran,A,A,A,-103.3764325688219,E,-126.72284319334553,-130.39685569173247,A,D,B,-37.49201614378723,B,97.3273103015913,-69.30953596292817,-47.975618844962476,B,D,A,213.31061905627328,0
Divorced,36-50,Non-Veteran,A,E,B,-85.73622843037485,D,-1.2970663975627672,13.56078209457332,D,D,D,52.200311516502026,B,-116.9075643087267,-154.1278571975222,-101.57741784264347,B,A,E,6.93090638964555,1
Divorced,65+,No,C,D,B,-116.12514410066535,D,-11.683794018894758,-49.80631915028867,A,B,B,-88.40453326015869,B,-62.994693509104614,194.79662969181953,107.15847980874192,E,E,E,13.15536851629614,1
Married,18-25,Veteran,E,C,D,102.5930210748766,E,18.2201223976933,-43.97171489734019,B,E,A,49.02361428190096,B,-38.67942607189691,-145.17100078690046,111.91988530151275,A,C,E,-65.51207591739355,0
Married,36-50,Non-Veteran,E,A,E,148.5113197489216,E,41.29187494151117,4.276252152068539,E,C,D,15.278868041132638,A,-128.70121625450136,115.64447106713904,2.1843241488592504,B,D,D,5.836026005029134,0
Single,51-65,Non-Veteran,E,D,E,-6.35950265502191,C,-61.80737833518639,-0.8598711254769054,C,A,B,7.765387759301554,A,-148.9126280558982,-161.10514902264345,-44.67540279410699,B,A,B,40.45630617281489,1
Single,51-65,No,E,C,E,95.36937361495764,E,15.695915712671912,-76.84085185458902,B,E,A,24.23279023110103,C,181.79003462905223,-21.22822338679238,178.1585356520496,A,D,D,78.18182973863938,1
Married,18-25,Non-Veteran,A,D,E,-28.549095398944722,B,1.0973148596496114,-114.55395859293304,D,C,E,22.638868629405103,E,-25.684827009755175,43.72265588876134,33.78230609967974,A,A,B,85.51736317038751,1
Widowed,18-25,No,C,C,E,63.92569982502829,C,-110.43280061937647,-107.6611976761167,E,C,D,-111.93831405564538,D,12.450314218236363,141.90344780491617,-18.925346544968512,E,D,B,21.129705812610798,0
Widowed,65+,No,E,A,A,-32.05531378232033,A,10.414528688797315,-52.370457151632856,C,E,D,-122.03251415956122,A,-136.6362736620447,30.97458949529911,99.64875556100874,D,D,B,55.89705340990647,0
Widowed,18-25,Non-Veteran,A,C,E,84.83160397731137,C,62.73616812883161,-102.04893717910508,D,C,D,-15.127568937685218,C,38.378863210002635,44.23354951441667,14.138827046303442,E,E,E,115.04685101083732,1
Widowed,65+,Veteran,E,C,D,-147.16358499103032,A,36.78663355479068,3.0664236725168323,C,E,C,128.59661843704896,A,87.61755147749504,-265.58125520507826,115.32095146235326,E,C,D,-59.048949055826995,0
Single,65+,Non-Veteran,C,C,C,-73.3252223327169,D,-49.17678335642846,50.38212421648287,C,B,D,54.545566342757304,B,1.5714170861354257,158.95310385542544,-95.39528791933775,A,E,D,-17.226068370895,1
Divorced,65+,Yes,C,B,A,-40.05273181498892,E,-31.88848065913859,31.879062746659727,D,A,D,111.89483722203227,D,63.012696270738424,-143.33684564157562,195.76233735144618,D,E,A,-112.9158011606872,0
Widowed,26-35,Veteran,C,E,A,-69.39702430484573,C,9.082459133960139,-12.921692050203406,E,A,B,-78.59004706751166,A,-79.39492470651005,78.90354377140338,64.2870329087406,A,E,E,-42.61530946906866,0
Single,18-25,Yes,C,C,B,-134.63275936600033,E,152.12947155094426,138.00038949266425,C,C,B,159.84630552158256,D,-110.55735942216695,-5.010062428297464,-3.739135322340913,C,A,B,-19.7488469439353,0
Widowed,51-65,Veteran,D,A,E,-84.47974869219772,A,-9.998911206335775,-125.41752976397198,B,E,D,-24.653925771016365,C,89.58550587092388,95.61509345737169,73.73176025636387,C,C,E,85.23738621971205,1
Widowed,18-25,No,A,D,D,1.175045648267869,E,211.5103601797936,169.84014703686066,D,B,E,-158.37125337520305,A,32.29374417876891,62.36783228120999,99.30986528083523,B,D,E,128.6161045184747,1
Single,65+,No,E,E,A,-114.21310887819625,B,56.95116287639043,141.74411152940317,B,C,C,-9.846045823208705,C,12.528848586351508,127.0926246076889,179.85660794573027,B,A,C,107.5524569608324,1
Single,65+,No,D,D,A,-129.1406353442456,A,-16.44372069351216,232.87730369719256,B,E,E,-26.2530590505202,B,77.06947813112056,77.17812166205546,70.0859583433618,E,D,C,91.32834434758654,1
Widowed,36-50,Non-Veteran,A,A,A,-62.06095694895638,A,167.05341594474794,23.25245152778491,A,A,E,13.875927455700609,D,9.133309656768043,71.50064541222034,-34.99622986962804,D,B,B,-60.10653940623315,0
Married,65+,Yes,C,D,C,-212.2057125638833,E,-33.959533278210955,-189.59972125563925,C,C,B,146.41667453331604,C,-151.2901564304984,57.24842221212835,23.971926624515312,E,A,B,19.747494290636485,0
Widowed,36-50,Veteran,C,D,C,153.32952659473224,C,-132.37518446557658,-17.13065400808765,C,A,D,-254.92918795917774,D,44.954302602302135,33.123343971705495,54.91206270653948,C,C,C,-100.53770923946854,1
Widowed,18-25,Yes,A,B,A,-0.8211734455573395,D,108.86424181438761,37.51689461237781,C,E,A,88.43480823756649,A,-111.93050362498238,-74.16397736972112,-120.24827092352952,A,B,C,14.853302243151663,0
Widowed,65+,Yes,E,B,C,93.29928502133792,B,0.48857710119089337,-21.258040790571663,D,E,C,132.9548941320303,E,47.54552598909256,-162.99691856857658,32.15665411515924,D,D,A,-43.89322158876267,0
Married,18-25,Yes,D,D,E,170.2050319179888,E,-60.28502017337992,-71.23899158336067,D,D,A,51.95646647949411,C,149.97769301008074,-129.8904392549891,79.81804483891538,E,D,B,-116.94629922959712,1
Divorced,51-65,Non-Veteran,C,C,E,-77.1583875587747,D,53.44603376716408,2.0055904235084023,E,C,C,-170.68080900738647,D,179.79063070601748,174.181668879506,-65.86639499606974,D,A,A,-32.93943057966476,0
Divorced,65+,Yes,C,B,C,99.5885119002135,B,52.2545473961054,20.816581268003585,C,D,D,-74.50740701954861,B,-145.07728942625212,94.96602796524391,65.54809493090826,E,D,D,1.7600524289451487,0
Married,18-25,No,B,E,B,-55.31016684860618,E,32.719720614290374,147.54653433164071,E,A,A,2.294016486391749,E,-4.606146974868618,56.015923006935196,133.31105988695552,D,B,C,-160.04242927407907,1
Divorced,26-35,Veteran,A,E,B,-186.00576913732138,E,95.15839376300475,57.903542790383376,E,D,B,-70.74368613135282,C,112.17302006012363,22.82945292996182,-293.1961595779887,A,C,A,-19.819671514506094,0
Married,65+,Non-Veteran,C,B,A,97.92677481986894,E,-268.46631895641946,160.80802827995106,D,A,A,170.11894876650095,A,2.1478185912282544,78.18653308352069,8.704726066230254,E,B,D,58.322337933776424,1
Single,51-65,No,C,A,C,5.0920981510861285,C,91.26866419314257,-96.23619299314733,D,E,A,-9.977104963465605,E,99.5887750234191,-5.00666628461435,-42.07454981707931,B,A,B,101.75906528574458,0
Married,51-65,Yes,B,A,E,-45.74427740780161,E,-56.969336213006706,33.95026750677189,D,B,B,71.6868897978612,C,106.50494924009311,22.581763455888478,239.33815662760813,A,C,D,173.371579691638,1
Married,26-35,Non-Veteran,C,E,C,146.81431924962513,E,-178.6228602309356,77.99026234846377,C,C,C,72.70596062474775,D,125.73364442885821,-9.260454125502623,86.57172853690145,C,A,B,13.23548792367681,0
Single,18-25,Non-Veteran,C,E,A,42.285509900801635,E,-80.87408900598034,-157.60642453679904,B,C,A,-126.64916113341675,E,-255.84956716432538,-115.24600893024177,84.88045819479275,E,C,E,-208.29060749195122,0
Divorced,51-65,No,D,B,C,44.85578827327955,D,25.52545002876936,59.589123831266235,E,E,C,-54.94033500803247,D,165.29356987714107,48.79490088075969,-106.4619741977375,E,A,C,-171.84240909612186,0
Married,65+,No,C,C,B,8.332950597028868,C,43.76547356929229,228.03226046626642,A,A,C,-44.279478463769514,B,25.26216371294194,-178.18513457607338,54.39631587371701,B,D,B,171.01382631403501,1
Divorced,18-25,Non-Veteran,A,C,E,70.53330618554995,C,45.26838975464354,94.09997350387604,D,A,D,107.40240189133394,B,106.39613017445157,-61.36576492305381,-14.90470057497745,A,B,E,150.8786966993108,0
