anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
93,C,34.42534758567974,30.83690669112591,D,85.77456272562758,D,E,20.91074558110976,190.8952755852075,B,-112.15251639847659,-154.50666182703563,E,59.38719765752085,B,B,-141.14156716709132,1
56,A,-44.016483554269506,-21.594468978692237,A,-82.92383289909428,E,E,-52.32635204443137,45.699878321402146,E,98.6648840332076,51.330833999252334,D,-150.06981501348088,E,A,96.98775135049561,1
54,C,253.2079552729022,54.60370830291712,D,85.20048119716832,E,B,196.4069244698971,127.79858009324477,A,86.16984835933943,-37.27254891919123,D,-48.073698679298474,C,B,82.02942922470913,1
90,A,-2.388933856393467,15.428855869978882,A,97.58445808363373,A,C,-52.505963763533934,87.49491759717786,E,11.668706876782167,-165.44102525101778,C,54.55026907877283,C,B,-76.59446375500221,0
49,C,13.03725193802073,-88.530447217304,B,-100.28650785691642,A,D,81.07683588765515,22.178572951212512,B,-22.030148805673193,86.00980393148753,A,214.63659043157065,D,B,312.5709126225931,0
21,B,52.47211863047334,-73.45161315713806,E,74.09554489160226,A,E,-88.32055036544556,16.102642275340877,E,-66.9813431665711,66.12875999591242,C,-67.57773293807368,B,A,-285.53150480213117,1
45,B,8.67084222995882,-156.31271223085187,B,236.51496951981326,C,C,-125.9540367012475,35.692566084366156,D,-151.24564647608705,48.88380576177574,D,-225.29904936365773,C,A,82.73793319959606,0
85,B,27.7221018902346,75.986585011883,C,-79.79323083502462,C,A,207.25615033742582,58.930306728021634,E,-28.30616840020949,-134.9059025899954,E,-118.45620289256927,C,C,63.09283909176008,1
39,B,18.997941574832158,-354.4461191444593,A,-24.638165718639012,A,C,148.6993441206858,11.80205472112277,E,32.707687694136936,-145.31771419586764,A,-34.05569376077128,B,E,26.570724937310153,0
87,D,-63.07946356084353,188.07130244241426,A,-164.27513952211223,E,B,29.981211942468256,-65.23529346151054,A,21.545673626233356,-37.30228188045694,E,184.32879729805575,E,E,-10.951249966460715,0
94,B,-81.20576605024159,-158.89851308433902,D,-189.52289329387045,D,A,61.372562854201426,78.00704988026035,A,9.875128258042938,13.45784736252551,B,-112.04750097885699,A,E,-40.84358163265883,1
57,A,-151.41801569316218,14.397136123003335,D,-51.58889298034346,E,A,-115.92612607033476,-3.108318208070871,E,29.575405212595886,-9.490561531104515,C,-59.80192024366819,C,C,60.71989463519565,0
92,B,40.6618498294932,70.68032378677097,B,-147.92833065478777,B,E,-52.46792646326107,58.4347614438439,B,-46.96712216876443,-29.273448209127135,E,-22.985477391283098,D,B,165.66394803283683,0
55,E,27.510219401911584,60.705196527037344,B,-93.51364879563377,A,A,-162.9712130572737,149.76558811763078,C,-87.7730126719685,34.19461053560451,C,12.204676489658157,B,C,-6.8573492480377345,1
73,E,-0.16946311565110714,110.27946118665135,E,-39.456745975178556,E,B,-0.5577697823292537,-79.41413472240889,C,101.03244715692472,-75.74771975722042,B,-2.734966042531572,C,E,-130.90869537693618,1
51,B,221.29144516876593,99.49509409239096,E,210.17037220445695,C,C,-38.29896541426143,127.59438490955905,A,185.39500704044488,-4.570070885927528,E,5.1124418611219005,D,D,-178.4385348600435,1
23,D,-9.350163966657009,-74.52672792613212,C,-28.71469278178068,B,D,89.59528322564607,186.89156539428188,C,137.9146639082514,-142.3742388161259,D,27.414117858506167,E,C,-74.50865669881705,1
54,C,121.8372963345794,143.07254077265762,A,15.010966316759406,D,E,-90.9196510115185,17.267486487043776,E,48.737324819725195,-135.6054764969651,B,102.90843042462465,C,E,18.90927029825749,1
78,E,-130.2156770025083,71.59819800558274,D,88.83522277337467,C,A,21.702108669352462,146.46403614205522,C,23.473193981523902,-117.63754648167144,C,37.95410499698438,B,B,-221.69942072523114,0
28,C,123.59116155240955,51.39198354546644,E,125.47684462915893,C,C,129.26037986624857,-31.06451954808074,E,123.76243609533766,87.5721025746383,A,-116.57947946857715,D,A,104.06418505844547,0
86,C,-4.168999382219935,61.4787919915338,D,-69.57549248723413,B,A,-61.86964701804221,-82.40730973655282,C,124.58251471711495,134.96110953967923,E,-77.72721669813099,C,A,61.27200786893101,1
63,E,-68.92754391606582,143.45990373857572,E,30.83295653490577,D,C,55.487839871585386,112.54911264225123,D,200.28892934098397,66.86189071124613,A,32.6612401961853,E,E,-46.35188816891982,0
33,C,-2.5445689721535656,114.79122047396247,B,-45.96952933660505,D,B,36.39412480088187,72.44858394257062,B,-69.26073783593851,16.838752933100903,D,-13.251183644773329,A,E,166.55825482563958,0
57,E,-188.3166638443091,-114.06809781170726,B,-130.43330149034978,B,B,-171.24724368462861,82.45024472571636,E,-114.16421678695478,-37.63830888940065,A,-55.85293428691935,E,D,59.860612051218766,1
44,D,-163.38053796321154,-123.06848376621215,E,-35.340599301522346,D,D,48.65918254536424,99.01154219330918,D,94.50216821325188,-3.2796014027087317,A,-85.63973839444905,D,C,12.8655462086609,1
97,E,-73.6230440742594,-87.01637019765998,D,-97.97789547161429,B,B,-12.486592694547287,-40.886142418558215,B,9.22759059857726,-29.50837803434912,C,32.89844198390392,E,D,-81.80701107021136,1
90,D,37.122996115143636,-18.634783664385697,B,-96.88868058955407,A,D,-19.40805395451414,-149.2063514772404,E,-62.165255625562764,-104.48903150985784,E,31.47658055707477,E,D,71.58675057806173,0
76,C,-187.1114269703434,42.51231123582275,D,72.16961125679707,E,A,67.89842787527412,32.13252451720194,A,-48.197614624134,60.31226457520557,C,128.0585328564611,E,E,-75.0671430249517,1
90,C,100.31624775417728,129.56432649618685,E,97.86164229580041,A,D,17.88890698540303,89.05321411823235,A,90.23581209080055,33.59128260799275,E,88.82753532148686,D,A,-14.182582372603342,0
85,D,148.32628841618282,81.2549886584997,B,-16.172806757631392,E,D,-36.468997565205626,-9.497261396044017,D,34.55728878955735,40.85470826021954,C,-198.69716637230044,A,B,-182.4079196219727,1
21,C,-39.109462856958494,-93.62293078427066,B,91.18490268282333,B,B,216.12943056614932,-49.3440662042593,A,-78.61797334274662,84.24937492132906,B,64.32328201620533,C,E,-110.49198896301,0
74,D,145.02628890545074,59.71724122790847,E,43.93809592462216,C,C,-9.975969614137782,124.41856172349625,E,-58.69939542552183,-55.98216426581556,B,75.05601530692485,C,D,29.211943842516863,1
21,B,-25.52177897402225,290.3056288032513,B,-26.687463385205774,C,D,-58.206704820864985,67.81033995299612,D,-78.08116964482855,15.02695542259111,E,6.689515850376049,A,B,-244.2553605629097,1
39,E,-74.32910216599433,45.6713456898029,B,61.412976147709294,B,C,-27.47392749514622,-31.653882794956466,A,74.39654159684774,-17.66856376738744,B,2.6012856840031624,C,B,-203.62019700948392,0
62,D,39.63089956101712,10.456269579760846,C,119.51456060809944,E,C,-149.89523029822902,-111.83712346252148,E,-93.98297231552229,-119.82367248113646,C,-58.15914349299243,B,C,80.3326406871562,0
76,C,29.39102431705119,209.080958242628,E,-56.64095603920962,E,A,-24.843143195216804,-51.32684569233806,D,-79.54482055183696,-2.284919700234582,B,-115.74872412280814,C,C,81.40855386842144,1
94,E,38.789159445092594,-49.107917726641126,E,200.14546229093045,C,B,177.69699031720447,33.4449130269127,E,-44.02270377571148,150.80363197711992,C,-93.80511343521749,C,A,20.054758286134636,1
43,B,-153.1973185363791,-96.09084569133371,B,7.303276282477728,E,C,87.90225910031425,72.37538673375305,B,128.58210778798548,68.95905432105681,C,-119.65650775797518,E,C,101.23201682390295,0
75,A,-47.77890624987107,76.27353007604606,C,15.904860061803364,C,D,54.2344598584382,-80.17682037578136,C,-83.79793983950468,-1.164259405418398,C,-185.39282887628167,E,A,-21.1738611856278,1
99,D,77.49376536968964,58.95136901515852,C,83.36008317030986,E,A,-12.46888637781419,-314.51335841817735,C,-52.6723940090869,-132.2064663014676,D,-116.12926738369642,E,E,43.62779925107671,1
44,A,-35.48480863815682,135.14569347256526,C,-15.766619668056025,B,D,268.91533799833167,91.76854610131727,C,59.89652909160903,-56.97162929106595,D,-121.14121912676292,D,B,-70.47556479436116,0
40,D,-166.59415949126267,-161.00911538339687,A,-98.14481246223686,E,D,32.575405317659,0.7204514239725459,D,-107.08335604221429,-24.728549661374288,D,-71.02833913321102,C,A,21.75203891032808,0
41,B,133.2363537934611,-105.86854613861725,B,-165.5736678428231,C,E,40.70814993323547,166.02804184396715,A,-86.90973129716313,-83.6199982606103,A,-16.392496420123972,A,C,43.107100864965524,1
43,B,3.7140023595220373,-106.92789304073212,B,237.27411267034321,D,A,124.11673451038988,123.7030338517668,A,-104.68657651252464,6.811854483859863,B,-134.17347601325525,B,E,61.176149924603884,1
37,B,-81.15055870417068,-1.5768945121866076,E,-284.4642873105937,D,A,-76.87325657888915,-102.8862087542277,E,24.203384152164674,-102.2175513055308,A,-4.656022272420447,A,B,-176.81537673519372,1
52,C,-27.535236652880446,23.98842788281278,E,-70.40931397545536,E,C,12.28529894803442,-45.32269441830973,D,183.8448384164156,-44.834339678889194,C,175.96108417922227,C,E,-86.50357079686474,0
93,C,-212.9604043407714,-115.9229472218211,A,11.050908433155525,E,B,44.79391484893183,116.69992802312998,E,11.333876729157042,131.4252340383768,A,-156.21468834980897,B,A,42.535149323678674,0
24,D,12.758215046508035,229.50776646983832,A,-45.303586465050664,D,C,40.609812096643,47.25995356316684,C,28.93451026858525,6.80988743296841,B,17.77753116779394,B,D,-97.01716476811039,1
87,D,-85.21226102357961,-172.1503216931674,D,34.02791192803073,D,A,-1.8006397879629814,139.501269091384,E,33.37497686730499,214.0025276390252,E,21.094780962940376,C,B,-11.39961261329491,1
61,E,167.16832340849146,-171.53835947452333,C,-102.06337002274235,C,A,61.25650286126836,-179.2506784385745,C,-38.93199731920979,-231.10208561794647,C,98.29128882294151,E,C,111.53825764557364,0
67,E,-89.5647085130542,60.12123132979098,A,-127.58850676869149,E,B,65.43527138245769,-198.93488214355565,B,17.7197103448615,47.772448373523616,D,166.6151381381847,A,C,-49.520520728662014,1
31,E,-62.071404468334315,40.02691814785722,B,99.30794338363735,B,E,-89.13198671406654,-53.75563588680842,B,-73.53991960085253,128.84164948983545,A,-20.91697103343984,D,B,56.936541479186964,1
22,D,43.72406653040002,-165.48639975341393,D,6.556167345043313,D,E,-112.97053466147486,-71.59562897230344,B,-60.51778203933057,178.34889670663674,A,2.542258686451056,C,C,-33.18971206948399,1
78,B,174.03694810798157,-46.06245770193859,D,-40.984031663811585,D,E,75.39989517104166,4.662886686979755,A,61.778149867583124,10.744629476174996,C,-102.04729666558903,D,B,14.547768005689768,0
61,A,203.50879555856255,-68.04959774852479,A,-47.67840389134494,A,D,-18.258562592824827,101.3352594117739,E,61.24244918085736,118.87515996791957,D,-75.97581066197301,E,C,51.88596252969013,0
39,C,-33.57322528908761,126.59651338112698,C,-56.98584919943597,E,D,-59.4312803483891,66.57414335063369,C,-81.8658753015178,81.19112568504775,D,-60.378038061384956,D,C,15.175171202855989,1
81,B,54.610995208773836,41.7305736555771,A,-77.44209938177521,D,A,-26.207324077783202,37.669573427743394,C,-64.14258907115486,36.50979423939348,C,106.11049945606898,D,B,-134.37114250973718,0
68,C,-3.6987101404879255,-25.978116823276725,A,80.28467387721567,D,B,16.280892405145508,96.66546219689069,B,63.6161219265162,93.07923359324364,E,10.548621499803659,E,E,-61.931375201660735,0
40,A,-1.5479252547151978,-22.992473725659046,D,110.89132486906324,C,D,22.932879722070787,-52.09501416639901,D,-75.38742688913013,190.42798102506606,C,-205.09625598273314,B,C,61.59802403145239,0
72,D,-47.022126019698156,-38.14976165934163,B,-132.44037616819955,B,D,34.8780395064262,-97.42455938047961,D,176.29628589758678,66.21697917007238,D,-21.945548727293883,B,D,-67.96465733890616,1
40,B,-211.53062122332224,132.04815699131606,B,67.25664831047621,B,B,106.56650237897496,124.71134871296046,C,12.385047887680951,82.61951512847206,C,82.91646678418743,D,A,-5.904334144233651,1
52,C,18.005573115484307,-34.370863461013954,C,23.640685734761334,E,C,207.50740197085503,59.65221804565524,E,64.05452979610996,-24.933533911298273,B,-47.88067010189299,E,C,34.33923312296766,1
61,A,-35.092851780838764,-78.12536445647495,E,-19.557212910342493,C,D,47.07503046276827,-1.6773087688061243,C,158.72493146486093,82.535524072926,E,-51.49754214971185,A,C,-117.33988006081977,1
46,A,-232.15846945172646,-22.722218371218126,D,-40.96591877945872,B,B,58.051766486615755,-80.89317981931946,C,66.2720186430052,-102.31160135622352,C,54.17701952353175,B,A,83.36996596653921,1
71,A,-82.71053691120149,75.85988596020202,D,-27.438096116066713,E,C,79.39501098587073,86.50660153284167,A,-83.90565668257699,-115.80325038498805,E,-24.060781913423114,A,A,-68.00827266617215,0
82,A,112.02598141841109,29.45560327213443,E,-73.74571816543768,D,A,-86.31846752200167,144.60874484019544,E,-61.168156266277464,-67.32637377324944,C,78.53967809113833,A,D,-9.873395074419362,1
94,E,0.08331929768310892,30.343835140825227,C,191.685376457395,E,E,1.134191620648583,150.16872860683932,A,64.89921756010055,-123.50378915277179,A,-35.98057399646012,C,D,103.86492391169067,0
46,A,12.166940814688168,-31.948051193063243,A,92.94907995176887,E,C,15.556442980808189,-104.11251539427344,D,-67.6874556770793,-56.979757632628704,C,-0.4335430323029853,B,B,-15.510199866699958,1
91,A,-112.68005474066254,190.04172189809825,C,18.480095323332787,D,D,7.46550260158903,74.60532067356341,C,-4.543185831731961,-95.56061314395501,D,149.2826009889031,C,B,-44.988707565225575,1
48,C,-109.85826815545899,-59.799932285040036,E,71.75964976276121,B,A,-77.20853671312524,-34.4782371703741,A,74.14159395890547,104.9138982038369,C,113.87141571107955,A,C,57.59540308956155,0
44,A,72.88117788632408,-73.88142972960048,C,69.50118568975905,C,D,29.4771869811862,-37.95275081463668,B,-46.673426128947135,89.48840499311498,A,-68.06889556949994,E,B,-20.998668546009483,0
90,A,139.8420728839203,-62.36103010087738,A,-68.22481848941439,D,D,-19.09973472158073,-92.98680576401404,B,86.13432513662887,-113.31428587308604,E,-18.058480271394508,A,D,-78.11417344410204,0
57,A,18.740268833512047,40.77120421452655,C,18.188666608166045,D,D,-61.58749155303293,46.74115698525574,C,-61.68336106613849,-3.727733038609572,E,77.92726577121664,B,B,-4.160081540433609,0
60,C,-56.30755063826752,27.367083100751948,D,26.358938885721724,D,E,84.97623695622076,-55.800270503644256,A,-126.58783093140427,-80.43758036005954,D,-111.37324253416519,A,B,148.37873452628295,1
41,E,46.51844996052024,22.000282800814492,D,-90.77080754520892,C,E,33.37295143886569,-80.70714562096113,D,-50.53117377568918,-61.16610117799053,C,23.64977648604338,E,C,113.26384432938603,1
82,D,-103.36966323217005,162.4573969937466,B,35.442228696788064,B,B,45.182049163720684,117.22734378951462,D,94.98349840880836,42.27888173146418,E,141.76240230848103,B,C,29.523498621511006,1
22,B,50.05358597454032,-118.10940281211451,B,87.87570769949812,E,D,179.5595563367583,62.94382541191699,E,20.6534878805484,-28.405694061474396,A,38.280517046597886,B,E,-68.75310595549067,1
58,A,-41.4587142925444,-73.65435237816897,E,11.609777483467926,C,B,151.16629138054267,-26.977444194458617,C,79.37367902883874,6.30852224254082,A,-21.43793968269769,C,B,89.48123716771418,0
24,D,81.51864272562295,-234.41683149372108,C,201.5803448953413,D,A,8.33347102700684,-39.54828817830753,B,-22.961879467677953,-134.40841488115606,A,54.482542596023976,D,D,72.09809396489051,0
63,E,-2.117620492325828,-70.99425156678375,A,6.291671028780595,A,A,-52.877704368074816,-6.946294311164731,C,-125.27481498509805,35.560271585987586,C,-95.33913744444587,B,E,-5.548188824283804,0
59,D,-175.5873659732554,-183.207505070013,C,34.41439583202755,B,B,-218.62491149717346,-193.85806112922904,D,-34.10397878530527,15.522740605272519,E,4.174671352292295,C,A,-34.57919742305166,0
93,E,132.2947417118933,80.57660762941123,D,-46.34054127309144,D,C,-57.55901664533415,6.556990027713592,C,29.26279088022644,-218.22371535372315,A,-104.4053253113869,C,E,14.729018135170863,1
68,D,3.1087378681624247,177.36933826556637,D,-78.09567221791085,A,E,-36.937835320378646,194.98175300694163,C,-51.51970131665772,56.10329815046019,D,13.954715371021361,E,E,-83.88321316151897,0
54,A,-84.86530183358049,-84.65787590460164,C,163.47966582366124,A,E,-47.654320732059254,25.263137274919,B,-104.37410146813917,-11.22808461752822,E,89.31161575967417,E,D,114.00541764495074,0
83,A,-81.23217857066047,219.2808296624035,D,158.6907094043981,B,A,-11.036401180424397,-13.08899871539503,D,-57.01462522355839,-69.41190246971551,D,-41.67976819175428,E,D,169.08799047906336,1
43,D,-181.93340221236403,4.95693148374503,C,-6.391300419675036,C,C,-34.77171301479894,-122.68286098786534,B,64.56673871188045,-8.853034719146393,A,-28.618189796258893,C,C,30.35552851506384,0
37,C,-62.31428634080167,-3.6618013254035833,B,12.655161389705437,D,E,52.41523995745221,33.97626268669156,D,89.48264089603191,-110.31887272531642,B,-147.87786027535745,B,A,22.04235943048888,0
96,D,109.42258047067308,7.249427842764117,B,-57.33736954660469,B,B,-269.0656316318125,35.74164467471314,D,54.1292802934651,3.550836808774686,B,-89.30583053601254,C,B,94.93652511020836,1
31,D,-128.72246559173658,-107.52478735551199,A,56.13577750475759,E,E,-27.168347018058352,1.403284022628266,D,-111.55974956847152,22.896119087183997,C,50.243364128056754,C,A,-13.514425512248948,0
20,D,-72.28317921746205,44.327478344169805,C,-40.88169120914713,B,A,134.20883297469237,-238.6997959231299,E,-56.5387953227973,155.43492078561235,A,18.356461232312885,A,D,-98.28994471919904,0
41,B,118.63418861714199,-86.07401410841591,A,98.68496483957458,D,A,5.094840274233053,91.9048724650763,D,123.32777336359422,101.82260287431919,E,85.50857768149754,A,B,4.883414656388075,0
55,C,182.31215056025505,211.13074595519535,A,-10.19656475086401,A,A,-104.93488468121761,-114.81148550355313,A,149.09103560346506,-54.75508312981313,E,107.94119106810156,A,D,14.6166530666534,1
31,A,-71.33645359531941,-71.96815780168599,C,93.82917764747025,A,D,-30.501283195200408,-22.117383008423573,A,-65.46032617509813,-70.88171319446622,E,55.579553027842664,B,D,-119.16012303401287,0
