civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Widowed,B,21.83310101468448,D,E,-93.31290520897122,D,-7.8487794850196675,120.20476078698444,C,121.24847590397754,E,0
Widowed,D,34.74909548484349,D,C,-88.75395527812147,C,27.089880852882526,-62.6853327692879,A,-131.6822652974477,D,1
Divorced,B,-55.95464070230109,D,C,131.18760995227007,B,-61.05020144142769,-76.13086873955328,E,-39.42994080464868,B,0
Widowed,D,2.0380754129784693,E,B,34.22065452822219,E,-69.97090351953517,-7.699237601927039,C,-41.289911520981526,B,1
Single,B,34.03221276780531,D,D,-158.0007217209383,A,4.304492687683008,118.00336106413,C,40.504906062173454,E,0
Married,A,-42.64161005787758,D,A,-96.37022622943452,C,21.59887136786461,130.42714310947855,B,87.65157781869196,E,1
Widowed,A,6.794511820330691,B,C,-144.20488573733675,C,2.635841557046024,-111.72373094309857,B,-105.69795658519013,B,0
Divorced,E,76.38093254645716,A,D,-143.5355724374502,A,17.785222676871744,99.2769863051879,A,54.111725352365966,E,1
Divorced,A,78.30080161670787,A,B,-105.5888118483767,D,10.312716473799071,59.8426835791086,D,95.0563084986682,E,0
Widowed,D,0.23867798867358406,C,C,33.69182880699902,E,-155.2585397323536,87.20557833640635,E,60.48593903319664,B,1
Married,E,178.17353501949586,D,B,59.45705244385473,C,152.22373965021333,63.26955735752144,B,-36.795565842113305,B,1
Divorced,B,161.73265712301074,E,C,100.4919720628793,C,-30.70037760928262,-105.31969344320247,B,-222.74381981993665,D,1
Married,B,148.28670048848508,E,C,-11.956335587505539,B,-71.07391342063791,-34.43646919720295,B,-53.7924360364108,B,1
Single,A,42.55470682217043,C,B,40.557934037151696,D,26.711217463230685,-49.45455812599787,D,166.65713361491535,E,1
Single,D,35.17078409669529,E,E,-17.472805093561234,A,-28.445670430824077,178.36313562737053,B,-32.72534829307293,E,0
Married,C,129.42252937891394,A,D,-161.80588092715632,B,-129.82212335652386,-77.87091501732057,B,-106.79852312611773,A,0
Single,E,-89.29876085527945,D,D,34.5210817623819,C,132.45119686305972,-34.364323147963496,E,-49.743411053435544,D,0
Divorced,A,-93.98512766173339,C,C,-95.19441166409293,A,113.51423553752349,119.62219184713105,C,-158.5731345359759,E,0
Single,B,7.794917739308993,B,C,14.365553497155496,E,-176.11229580523434,-65.25056031107746,B,-9.207234089493985,D,1
Widowed,D,-51.76808877799844,D,D,-60.532288689522396,E,-33.704725269879745,-24.072590466398065,A,-67.83905460665898,E,0
Widowed,E,-43.87380324318218,A,D,174.97283621215715,D,-107.79215716069264,-103.88426403528692,E,150.44772261179443,A,0
Single,E,18.634947094910707,A,D,77.23245809226384,D,34.304458870768826,3.9943372629365217,B,40.09092360247352,A,1
Single,C,-18.72228305584142,E,A,22.304403377871196,D,6.626345678437044,32.58952464196788,E,-57.762655186120625,D,1
Divorced,D,0.19289366497751606,A,B,156.20855970541263,D,57.33558840620496,89.76012155955442,E,157.40599361310967,D,0
Married,C,77.39912513193813,A,D,-93.16712873615978,B,89.39361875074094,-217.27694696773136,A,-35.54800946759411,C,0
Divorced,C,249.28912457353243,D,C,-1.749456818815261,C,-59.36124426033861,-45.567963425800585,C,13.606444623907324,A,0
Single,D,-18.23735376760144,D,A,-59.96924397382997,B,-28.80326012660232,118.00159419011982,B,-169.29419634974795,C,0
Widowed,B,-10.506308624436409,C,B,99.94883008007245,E,3.4727865541242973,136.31918041633014,B,48.826018688024206,A,1
Widowed,D,-85.3989355169725,E,C,-16.33804606973066,D,-98.70182885786477,-29.023009969155,D,-47.47066659014158,D,0
Widowed,B,-44.94647851100505,A,E,-206.50307117183107,D,-79.0350804114169,-56.26517324968251,C,16.53131678184238,D,0
Divorced,B,115.77405862840587,B,C,100.54861548998828,C,-30.87581296035673,-15.545250584269589,E,72.19058120927023,D,0
Divorced,B,-203.2595211150514,D,B,-135.75340130775407,D,-159.6292392236645,-183.01530338967055,C,6.558959793016964,B,0
Divorced,D,-39.71317473900658,B,A,33.34049176504813,B,13.193634147380395,60.518946189751155,D,-142.48655632049423,D,0
Single,D,85.35548292140433,A,C,-47.13617118524589,D,-120.91707250592492,23.303391005211978,E,28.248838915457714,A,0
Divorced,E,24.405901073697645,D,B,46.48402983858189,E,137.36115614800585,-111.78844247654571,E,-184.47377376682297,D,0
Divorced,D,-170.74349262700156,C,B,120.66088489554414,C,-2.866956474384051,66.38415138276387,A,80.9482252824896,B,0
Married,D,-71.36910280932953,D,D,-13.710743343783552,A,3.830577522578044,79.3373245793105,D,-172.5887052178813,A,1
Married,A,59.306673306924594,B,C,119.43760398555376,E,-62.783102383088206,16.048564991067522,E,78.28945984714618,E,0
Widowed,E,-74.11602133688476,C,E,38.104657366604016,B,-80.23579904708704,156.91548567475445,A,-4.67904464113748,A,0
Divorced,A,-150.92243834583718,A,B,147.99675594147158,D,-23.814938529478617,-76.42888412390508,D,-106.57190176047189,B,1
Married,B,-58.09464002740627,C,A,-112.67989851843193,E,-13.473818150613917,-170.93462886974342,D,-73.63746299539574,D,0
Married,A,-57.348309045543765,A,A,41.25392633328552,E,10.808949358065231,64.65448309671079,D,-111.9494012227583,D,1
Married,D,-44.91399794588308,E,A,38.16731378268789,A,-36.06641713218522,152.00184220241812,E,-15.758340653174931,B,1
Married,C,61.69950451808278,E,C,42.40861975027823,B,-65.37192925580243,70.50199717631351,D,24.376041226708523,C,0
Divorced,C,-27.84380332295335,A,B,-137.78947660814669,E,-111.5922217638466,155.88928598249373,D,127.01980139868053,C,0
Divorced,B,11.754735859305741,E,D,-87.78994686345561,B,-11.7165085626452,-117.5429178391238,C,-85.97812920663593,D,0
Married,B,-92.53460684455725,E,D,-165.4468863577843,C,14.913362958192547,-27.93548598288091,E,-43.75012346864085,D,1
Widowed,D,61.821069264131644,A,B,80.01603112313589,C,55.818700837210386,56.10923753181648,A,87.47827714797762,C,1
Married,A,80.77307606197272,E,B,7.689600946255,A,103.94310867944603,-68.51100763997177,A,-3.470398279909196,B,0
Divorced,B,156.2481561100636,D,D,144.37719847085495,A,-24.040564123730253,-69.08656195468028,C,-204.8754156043775,A,1
Widowed,B,193.1170445047748,A,D,114.18880940011479,C,254.77019967929775,101.84785150635862,A,170.96039534225517,A,0
Married,B,61.17974989838415,A,C,-33.96056558569374,B,-69.3797970089252,120.29500622489454,D,-109.06752302277825,B,0
Widowed,E,46.89193521068662,D,B,59.90296905746626,D,-57.64828906183972,-81.4182339548995,A,75.35547530988696,B,0
Married,A,139.7807038569889,A,C,-4.621721847132139,E,-58.852236038369476,-4.394763126207923,E,-67.01670901531934,A,0
Divorced,C,-275.4122167522032,C,D,-83.20472935500953,D,-91.02870732634351,24.384042011546363,A,110.7178186911562,B,1
Single,B,-192.44024475874937,A,B,30.227786155376375,D,-126.40421671783528,148.83811471391027,E,-3.1939676116516367,A,0
Divorced,E,-23.150897106258316,B,B,-49.30513158558488,E,80.82797504267855,-21.889237464478185,B,46.83276322790674,D,0
Divorced,A,-40.38421033315133,E,A,-57.05679009768881,E,60.54475011952471,129.9018159409752,E,41.3176517500084,A,1
Single,D,51.41964408306799,B,A,-75.65097158111622,D,-61.86235661175612,18.30678374760327,B,-32.397179083114224,E,1
Married,C,-24.343654524220607,B,C,53.01553714015079,C,37.42550129056457,89.44522070911762,E,-40.494737586553235,E,1
Married,D,87.28563242098875,B,E,74.71820763040638,D,84.30150788087796,16.18225833765207,A,-57.39083983245735,C,0
Married,B,-55.197661296383636,D,C,-33.69701698084381,A,95.6225936805036,-140.94070526894936,C,-5.827961455248366,C,0
Widowed,A,-74.17680462365809,C,A,80.48844779470726,D,126.17952364164506,-224.60570347125656,B,32.72889928638259,D,0
Divorced,C,-48.18816395174848,E,C,64.28730522350028,E,-71.36571859395835,17.566999903313672,D,-58.54889550924883,C,0
Single,D,-8.6253333330511,E,D,-139.41465819538288,C,-0.624873088605669,-13.61426585743779,E,-15.305330971441816,D,0
Widowed,C,-93.85407052633656,E,E,94.59491005746294,E,18.037448306998392,76.57831806293206,E,-56.89042081371775,B,1
Widowed,C,-39.34507514342259,C,B,-66.37157585836145,E,51.76802301752528,4.565931732275919,E,-12.070195436871762,E,1
Married,A,-149.08160020529033,D,E,-34.50002857777626,D,-130.36772675039393,-109.39390233712712,D,-162.42212068613352,B,0
Widowed,D,-43.01466350419776,A,E,-113.69018689426828,E,-145.67303344253543,19.94540608911133,D,-126.21043270337331,C,0
Single,A,-141.28238568329948,C,B,-37.50671968886582,A,-34.94890070245017,-181.490013607624,E,-199.5075381204236,A,1
Divorced,E,-117.91273201289498,D,A,-134.96998029595088,D,42.584624096546946,-133.35491773773015,D,126.34559348840895,B,1
Divorced,C,139.69461875564954,B,B,-88.16126125842543,A,-95.08114000459184,4.477694193532292,C,-101.99563916380905,C,0
Widowed,A,65.08663902800184,C,B,-26.657040303401068,C,60.02109313884449,-1.2592239190213879,D,-27.756546944268944,E,1
Married,B,-85.38494836318557,C,A,-32.6384037549978,C,85.98563574574791,28.511093505493868,C,-29.328143149748943,B,0
Married,A,-192.3113552287147,D,B,-2.9602613624055554,D,132.36235819776067,-95.52603338939996,E,12.070293247576085,A,0
Married,E,46.51368955395114,D,E,161.17335473237148,C,31.567457213453025,-134.26101865117218,E,-206.272164814027,A,1
Divorced,D,-110.32623437347482,B,B,109.78740708963043,D,-138.7180348179585,-150.9476870863429,A,109.59963987096319,A,0
Single,A,-137.6665975016497,C,C,-86.47727289541423,B,134.4835204523084,81.74133841873066,D,-41.41930931383662,B,1
Widowed,E,39.02026482735791,B,B,45.00790720894875,C,-18.247840224763394,-103.67981955527969,B,-173.89225805544598,B,0
Widowed,B,-107.90489032541744,A,B,-59.95876236689187,A,87.60748783746944,-70.36414134639797,E,21.920800020412674,D,1
Divorced,E,34.93767531276643,A,B,-54.47478989682192,B,-20.908851625080242,-66.63871103658272,B,53.09801829245412,C,1
Married,C,51.118129642361744,A,B,7.391054615051708,C,-14.095205696853071,-63.33697050592973,E,-51.90526244863468,A,0
Divorced,B,-17.41919794507903,B,C,-103.37964364857146,C,-110.53774135668326,-132.1780340060919,C,-130.1262562880618,A,1
Widowed,A,1.2061964878171203,E,C,56.569765023777975,C,120.28310010503547,180.09209078484525,E,-168.78384201811608,A,0
Widowed,C,29.654620474993038,B,A,-49.36945776678215,B,215.60095131452465,52.96235122570525,D,79.85327629065911,E,0
Single,A,-35.44558874123233,E,D,60.75694719116853,A,154.42048896819347,-17.787724640833623,D,-37.75291451250635,C,0
Widowed,D,-186.4242081006239,A,B,60.376241234230235,A,71.75195387312422,186.0361812866372,D,67.47997491450803,C,1
Widowed,C,43.22791618461398,D,D,-207.99542951970466,D,-32.48082640233882,-249.71797705235068,E,-23.346772169945375,C,0
Divorced,A,-36.63170140099292,B,B,46.34397269468269,A,-144.5635067560972,200.42123385603063,A,177.83865658808088,E,0
Widowed,B,-64.87837560219435,C,C,-184.75845163188376,D,116.38604974473894,-135.2377970465059,D,64.38948886368381,B,1
Divorced,C,9.490546209148585,B,D,18.13710944648919,E,27.548150580112925,-68.41751098188523,A,-39.68697877225302,D,1
Single,B,127.98606445101974,A,C,89.39398225995032,B,79.12831405004354,52.91341021319938,B,-79.84527254164601,D,1
Single,D,23.86416974579437,A,E,21.975201021612403,A,-51.42908333719023,5.787366956223737,A,128.21745580193692,B,0
Single,B,-98.8441924512168,E,E,-165.13309499487787,B,-52.15001876535491,-96.55222028302308,C,21.35285483874827,E,0
Single,A,190.35643817580626,C,E,-207.00050357934634,E,-54.16464013994376,42.58339368505092,B,-85.38580649972563,D,1
Widowed,B,2.3540143834766303,D,D,-10.025673105244106,C,34.50319135552815,25.570152182668103,A,97.49328885300919,D,1
Widowed,C,-69.50616977662148,A,C,99.6409252546651,B,-44.51547811643576,81.17882438069668,C,26.5763595594169,D,1
Divorced,A,-59.37355233628146,A,A,43.736640254955326,C,-91.0410786685774,293.396730855648,A,3.9535991425644053,D,0
Single,B,-24.09630732535773,E,B,-84.20710341619608,E,71.95835418108881,-125.98480621001713,C,-28.70210035404343,B,1
Widowed,E,116.8723083286778,C,E,-39.129949999495885,B,6.429904478169848,109.54664565200119,E,-79.65762949016832,D,1
Married,D,35.532561237700314,A,A,100.93955365040435,D,109.23074898055117,-18.159239155016834,A,-21.31305561780247,C,1
Married,D,106.62889085496296,B,C,-150.4178483250899,C,-62.92666609815078,-55.845642554163874,A,-31.63329989679208,C,1
Divorced,B,94.4325415451774,C,A,132.87475010383443,D,108.58996504731981,205.08744225317085,B,-23.39216494748224,A,1
Widowed,C,70.94851668320702,E,A,-63.40165493484449,B,-157.46967614388097,74.42976098388809,C,-173.25821831098742,A,1
Widowed,B,94.72468744732844,B,A,-80.6103940807479,B,104.67560447801792,110.78837635709311,D,65.78692736066436,D,0
Divorced,A,-25.11054949073857,B,A,69.57634275463074,D,82.86839450705574,-180.86656605617105,B,-204.75691550562894,A,1
Divorced,D,-78.5376429576587,C,D,167.30391169615194,E,-46.234017716992795,-28.83996646999491,E,163.0071605021927,E,0
Divorced,B,-81.63001772174592,D,B,50.22787434894902,D,139.57276360243972,1.8874359576066115,C,-53.084947917415136,A,0
Single,C,20.981396041395207,E,C,84.46252746186813,D,-170.8858101833495,-93.44564991667764,B,14.988388170378705,A,1
Widowed,B,4.4064071924805965,A,A,127.3248384575876,B,6.251761897633154,-12.119112793835837,C,-44.3476943304613,D,1
Divorced,C,-81.62080804638454,D,E,-34.42797531096949,C,147.90635616097933,251.61586084507314,A,11.771660146039167,E,1
Widowed,D,160.04357700584833,A,C,131.1992728254748,D,31.919093340472347,-43.780825279201494,B,-19.749406225946874,E,1
Married,C,46.39255530373031,A,E,-264.34160737310106,D,-114.85936732936605,60.27811255861605,C,-33.82048793112709,D,0
Widowed,C,-42.9498314109631,B,A,24.203769731810837,E,-44.72469878925362,-93.01780140326676,D,28.9127704370212,D,0
Single,A,23.224487668602542,D,A,88.07661541591145,C,-139.1399296313358,-146.71727996653289,B,178.21151686661833,E,1
Married,C,198.67839722726904,B,C,78.31871460740135,C,49.63095085710273,-33.368041428585826,B,20.92063736329033,B,1
Single,A,-67.74029841076221,E,C,-121.31360412411047,E,-108.8633755443742,-12.93442241969551,A,-8.660308866318113,A,0
Married,B,181.75904676169137,C,A,50.876484476435294,C,-20.74343576018941,57.116795767016015,E,18.27622626864737,E,1
Divorced,E,175.02271332560557,B,B,32.04681603965614,A,70.01804468584493,155.7326072671144,B,120.57544345433742,D,0
Divorced,D,79.45219713238532,D,B,9.564024129862537,A,-11.249383442700312,103.57886169988086,A,-66.37356628778176,A,0
Divorced,A,-38.11357858643499,E,B,-95.43726263048195,B,-288.0153380678066,-19.17116038884793,B,124.30090174742648,B,0
Single,A,2.078820522492285,E,B,27.412667669213718,A,143.0691714533567,92.93468873688421,D,54.092199249824745,C,0
Married,B,7.569061933020274,E,A,-145.25718886353195,B,94.47250949329636,-50.88858057114582,A,116.78996122829304,B,1
Divorced,E,98.46041116791785,B,C,64.81945370659736,C,-116.92110694036435,-93.12467864271376,E,-4.093437446284268,E,1
Single,D,61.6551756102244,A,C,88.59515969194804,B,213.39504664527848,-18.2256108503006,A,192.75746976109687,D,1
Widowed,A,104.17915034687799,E,A,198.57664802850442,A,-38.45375791074994,190.82853850373152,D,-233.52236778858725,E,0
Divorced,A,67.20546605845738,B,B,-101.56052167090353,A,-47.32206712233686,86.31952290091895,B,62.6099434031445,E,0
Married,C,-100.5065202348453,C,A,29.21536099933907,C,136.28007367532052,145.9330865587204,D,-134.50704047912816,C,0
Widowed,E,-14.582981765052502,C,A,135.33934380712267,E,51.5773135406451,79.14828473492928,B,-97.8488852851491,B,1
Married,E,-67.35793537794925,E,E,76.93476561584825,D,-116.22574409601145,23.739142342412066,A,-83.16755673571033,C,0
Widowed,A,18.813876987531415,A,B,-142.7740498541191,B,25.824692057356025,122.34140852293113,D,153.6855622960507,E,0
Widowed,D,-35.61398046454309,D,C,-46.86774052390905,C,-147.64132988448887,-125.59714712578887,E,275.1691676411657,A,1
Divorced,E,15.884957329572066,B,B,-50.68287606346548,A,-104.68780102812723,125.06589176848304,C,18.171801423593912,B,0
Single,E,25.74223640181498,B,D,146.22098890556268,A,97.32980257174346,-151.7503886206346,C,26.754041034750408,B,1
Widowed,D,-13.437256524361324,A,E,-60.97191472548098,B,119.17517463719302,73.33965946658707,E,29.245175809723335,E,0
Single,E,-65.07774758401507,A,A,-17.360573170216284,B,-54.72003597757343,-53.299927733981164,A,58.35980900724128,D,1
Single,B,35.99827408320566,A,B,115.92763948702762,D,-115.65070624972793,-34.94077659948196,E,72.97156179737863,B,0
Single,B,-59.916804783247215,B,C,-105.84714693995885,B,-109.16722091115231,13.64564509993291,D,-202.7039103534151,E,0
Divorced,A,-111.57704544331352,E,E,-7.0107740017862605,D,94.60405006144438,46.56813410745639,A,29.86160207028889,C,0
Married,D,79.34625672888063,E,E,170.42641922107313,C,-13.270890307864239,-14.91136312157885,C,-150.8433840135162,E,1
Married,D,-98.44048090870297,A,B,-145.9367276558182,A,79.02553321773227,35.72426372368851,A,123.07157099630382,D,0
Single,B,7.768441126570945,C,A,-70.13659728232253,E,111.05525108468444,-14.25831675958337,B,3.2666925705166787,E,1
Widowed,A,130.48136803409335,C,B,185.05440658785642,D,51.39418520806627,81.06719537149027,D,-115.0359676696608,B,0
Divorced,A,0.15516832847973389,C,B,123.0076320635747,E,15.914789666298395,-45.424744245246224,D,94.57987648750569,C,1
Married,E,-78.95184261074911,E,E,-94.06866227821872,B,-91.9246519912624,80.09698803483232,A,72.79463063722334,C,1
Single,C,-9.826452895847982,C,B,-127.27432474682065,D,-160.7632972637525,-17.403517571422356,A,47.14494993746908,E,1
Widowed,C,-76.11787140699666,A,A,-48.64539040311476,A,-137.98856494187206,326.08569894519917,D,-21.21604401358118,D,0
Married,A,41.259761805758,B,D,-90.66769177846564,D,-1.022891053829645,-127.81737027527342,C,-192.42179502694944,C,1
Single,E,127.7744431052113,D,A,-142.0895186268653,D,107.8962717044405,-55.311772724966666,A,66.9696179069809,B,1
Single,A,144.00751159120105,B,E,-25.343559942009218,B,16.784997747116932,-125.71149734022688,D,-81.69186547957561,B,1
Divorced,E,35.254518016665806,B,D,102.52309102076158,B,101.7580500227067,226.89274099881808,B,79.05725862962922,A,0
Single,B,-127.68166638736085,E,E,-146.4322157539021,B,30.486994907550134,-50.59218829208271,C,-115.3232233132873,D,0
Single,A,-55.85304630432775,D,B,28.040051000235362,D,-75.40503167798283,73.17861235337158,B,-128.5971021142279,B,0
Married,C,109.3828246402465,C,E,-140.90148018773644,B,-4.3280110651602,-27.251190979392405,E,-42.305600727408894,A,0
Divorced,B,148.2908682234781,A,A,-144.6601773042821,A,-11.027010293885207,-68.65854865515871,D,-119.9169993668678,E,0
Single,B,25.721993209388454,C,C,277.2032938148376,B,24.53341381601558,38.21099158086197,B,23.92866266511201,A,1
Single,E,-86.85267194927366,B,B,-48.10638468223207,A,-145.57728841286652,-7.082253292638119,D,74.4043702767687,E,1
