country,orientation,age_group,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Brazil,Homosexual,51-65,Other,155.51604809194774,-150.33973289072392,-66.39355118667602,36.67513643021594,C,-58.641909655814416,B,A,77.56498103553999,155.97931811489167,E,A,0
Brazil,Heterosexual,65+,Other,77.46544223485392,36.3070492028949,96.53624948350335,39.56450366220039,D,-87.91682205110452,D,A,63.028567197603195,69.65230412700181,E,C,0
US,Heterosexual,51-65,Asian,67.80923732336936,43.195901064756924,30.98469452584324,5.629110275718415,C,-47.981773165324704,E,E,91.26386493075898,-43.57540198572746,C,B,1
Germany,Other,26-35,Other,34.26533729579171,-91.55691400591806,-102.98674276486241,1.2397550044577301,A,22.046989156077597,C,D,-77.58103180355546,87.22159565382792,B,B,0
Other,Homosexual,51-65,White,-63.92523417085037,-142.06096307096146,-20.715949853834093,-57.97342825901607,D,-81.87415555972804,D,B,171.21844595808756,117.15736455345632,A,D,0
Germany,Homosexual,26-35,Hispanic,89.80893868582633,-22.17914434125388,60.75184914371072,89.16593833660191,A,-146.54355459778805,A,A,85.06959445685082,22.794747441530884,B,A,1
Germany,Other,65+,Other,114.77698870446942,-37.03655390531424,-189.72804457406764,-60.60490063397816,C,-169.74899348231597,A,C,-12.943247254234638,124.7860099200345,B,A,0
Brazil,Homosexual,18-25,Asian,45.976857838330496,49.067461895654205,-0.982549270860014,-89.53830406475721,D,89.0523746513133,C,A,53.725674655661685,99.06487052087401,E,B,1
UK,Bisexual,18-25,White,-20.28456206701548,15.861119816161374,72.99052155891671,115.91951515269403,E,114.67294585663797,D,E,37.0313039872285,110.73568594545966,D,D,0
India,Heterosexual,36-50,Hispanic,60.824609380435426,-169.70024834497147,137.92313882663137,-186.37465853904297,A,40.132352628987356,C,B,-187.582587090349,221.59358762282403,C,B,0
India,Bisexual,36-50,White,-51.60258753675679,177.35909610526974,37.28776087732358,-104.66982028648341,E,67.77447156303592,A,E,-33.59598386495524,-8.809196088579517,D,B,1
China,Heterosexual,26-35,White,194.15423721271398,-86.24814438803706,101.57537201993362,-66.26742772569929,C,134.86920273824353,E,B,4.364942272845416,-22.975371703038494,A,A,1
Germany,Homosexual,51-65,Other,-22.352119833793765,55.978813708168026,54.64412087619153,-34.4736965535931,A,-319.3236790019887,C,C,-1.2000525954200902,110.24873681548179,B,B,1
China,Homosexual,65+,Asian,0.19267192604483827,160.52079129733966,49.11619875778631,-56.44171196247603,E,-37.830700797888355,B,C,108.5746500206561,-7.5458520388304935,D,C,0
UK,Other,36-50,African American,-194.8553516962066,-78.92783605352027,-12.847671636756571,22.171172478858768,A,-44.8406592445867,A,B,106.09573161828476,40.40142277606407,A,B,1
US,Homosexual,26-35,Asian,-32.523429963010045,2.1849023528284834,250.11414913899105,10.315857179848926,B,-31.367314403377044,C,A,181.80113980771208,118.57233550312358,B,A,0
China,Homosexual,18-25,African American,12.451105732084065,-66.95267023441401,126.60334634433875,39.56263943658988,B,147.10673589488388,A,B,-21.41531754262003,-125.08273492935902,C,C,0
Germany,Homosexual,51-65,African American,12.697607522978128,-180.39183432296088,-11.367592700170363,-85.35143536633473,D,41.72153375071545,D,D,85.23940248898015,-2.7717280449779604,D,D,1
Other,Heterosexual,51-65,White,-87.90717481299842,85.41369476909394,104.32141269044264,26.256246714998976,A,-38.32345214748079,E,D,15.622474514296409,4.624331166373539,B,C,0
Brazil,Heterosexual,65+,Hispanic,104.88845365112593,67.31895440513964,-1.5547953435932784,-83.31886228298856,D,-110.57672760644321,A,C,-40.35437396709299,-56.43646299734761,E,A,0
US,Homosexual,65+,White,-93.2571693733085,-214.66377164118927,18.684760718331344,58.0814833996429,B,84.47074185105822,C,E,-138.16868616819548,106.95166436624939,E,C,1
Brazil,Other,26-35,White,110.04334813914227,33.09245003151452,117.95203051672915,86.13659543646995,A,16.45584554829363,E,A,-2.182377059823757,-110.00731521629862,D,D,0
UK,Heterosexual,18-25,Other,-94.88135213746773,-189.49516043783495,-31.07113265822709,-144.06252280538988,D,-8.418610739010102,E,D,61.587586782715945,87.39721194740846,C,A,1
US,Other,26-35,Other,-56.06701104713516,127.89577139663342,240.7225241832717,-59.85985583785956,A,33.929012147454834,A,C,22.6529849074891,-166.92876185055687,E,B,0
Other,Bisexual,65+,Asian,24.488065302927858,16.3060423474311,-6.193810329146414,-107.97733839084394,B,108.87339974101961,B,E,53.382709343919835,-146.4684208436366,D,D,0
China,Heterosexual,18-25,Asian,46.395640524230046,-160.94304406027652,-112.36853330589727,142.4438937852416,E,-67.22348334745392,A,A,69.88795695044378,-76.27824891569956,E,C,0
US,Bisexual,65+,Black,82.80016363151933,84.46171063012913,98.35089765153288,205.6189657584215,B,204.05496792200051,D,A,1.8191190764333158,141.8134925171296,B,D,1
China,Heterosexual,26-35,Other,58.52459319655164,2.8191302660073845,143.0887065147292,-2.5424544626493093,D,24.020229281790087,A,C,-9.144782091340003,128.88455834322366,E,A,1
Germany,Bisexual,65+,White,84.43230409989008,187.30489039574775,-12.546122576689742,10.926235282532915,A,-80.14355908421662,C,A,164.79464947729372,-27.275339461665293,E,C,1
China,Heterosexual,36-50,White,-72.6540009622221,-108.47000259045474,202.70989050385074,14.448891681790768,C,86.88052283786197,E,D,-35.46220775180119,86.58053424437884,D,C,0
Brazil,Heterosexual,36-50,Other,16.2190813720958,-61.324049757877155,46.48165310034806,-86.43826809902527,C,37.443718137594836,B,D,-22.238622787672046,25.57127699526212,E,E,1
UK,Homosexual,65+,Other,75.54598742170359,-128.79347365099258,-105.19529244590802,-102.45589529493606,C,158.12304707407316,B,D,114.73506902473719,0.5924788511350829,E,C,1
US,Heterosexual,18-25,Hispanic,272.1559462665567,76.80473071364577,-72.21036957358834,31.832455906683048,A,128.48263556427085,D,E,125.08115664252968,19.212871264604548,A,D,0
China,Bisexual,36-50,Other,174.21648760513273,-60.3053031244445,-127.3435640020271,-76.20545117617104,B,-16.260028335714257,D,C,-121.17065118951021,-159.22218740969555,C,B,1
Other,Homosexual,36-50,Asian,26.553564840392106,162.2290676501272,-72.16892199586835,77.47372597170677,E,37.604541580006845,D,A,-69.85872254495897,-31.908215146364928,D,A,0
UK,Bisexual,18-25,Black,-112.26610508269495,-2.169617836355777,204.56321632791892,1.6714347166110988,D,-131.5966612557215,E,B,20.91652550124729,210.81397816893127,D,B,1
Brazil,Heterosexual,51-65,Hispanic,-124.16292407214782,62.63126404396464,52.15451210578459,-72.1915922053624,C,-105.87917024611473,D,B,159.87983953039276,-122.29523579226426,D,A,1
China,Heterosexual,51-65,African American,-27.75954438670698,-78.91575543186138,-49.593609318647616,240.80913864339047,E,15.106195721731188,C,D,21.19204043339181,-13.709706676684041,A,B,0
US,Heterosexual,18-25,Black,-118.9749854684719,-87.99065194022536,-43.78154468735877,1.6372793729099893,A,51.14985418576836,A,E,171.80301749290584,17.492178794821733,B,E,1
Brazil,Other,65+,Hispanic,-79.8502289332671,131.6135875211753,-53.387034687721815,-53.23207982047459,C,-87.6507677330942,C,B,128.86915536212368,-53.276658734174234,E,C,1
US,Bisexual,65+,Asian,-103.08888466351821,-119.70293665784715,45.40540213003667,-44.03066907868889,A,139.48525970518762,D,B,7.609171143318967,59.866096572421476,B,D,1
India,Homosexual,18-25,Other,-1.3878932670120698,-91.45140376419243,-54.99570082126123,-9.857012553378372,E,-116.64910951506809,A,A,-66.97875975504247,71.700726824077,B,E,0
UK,Other,51-65,White,22.634363721265743,-106.9721599140012,153.80031522576795,-126.12622712327173,A,-12.64359385482741,B,B,-93.30071843912151,-42.1936754854987,D,C,1
Mexico,Homosexual,65+,Black,161.32505657517973,147.70957332926952,-123.07815864343496,-48.43394744407291,D,17.814704529066567,A,E,127.2827613448251,-121.53791530333493,E,B,1
UK,Homosexual,65+,Black,27.413556491403106,27.049479095982992,-23.888045139236176,-21.52882364982372,B,220.15436185950654,C,D,2.886491033488745,-36.26216375217758,A,E,0
India,Other,65+,Black,50.86221421127198,-164.62159990405348,-25.14255141710881,-134.8466142197776,E,-93.36299775524864,C,C,-8.462226798305277,106.4684368837318,B,B,1
China,Other,65+,White,-148.51662724810112,133.60299057071924,-143.0980596903951,-245.14455540682806,D,-29.505799222608285,D,C,33.72516879474301,6.186957882292514,A,D,1
Brazil,Other,18-25,Asian,42.487866120275825,7.827093576673541,-248.93033685486188,-67.59383810279428,C,-65.21397829618581,A,D,-79.95211162866195,82.69211415428053,D,B,1
Mexico,Heterosexual,51-65,Hispanic,17.058807018054562,85.26344213232663,-110.12741359519138,-3.6550032224721876,E,-49.37983691307394,C,D,69.05550210073858,81.54155022156617,C,D,0
Mexico,Homosexual,36-50,Hispanic,-258.9688040113648,19.72674496271846,25.043653135705185,-49.23573115635858,A,218.25922585887363,C,A,-171.91664879600492,108.04019630469834,C,C,0
UK,Heterosexual,51-65,Other,52.0267963726903,108.13373205912666,158.6286250008494,64.19471937206346,D,-136.05399572365295,E,D,-21.261915252537005,86.72151377963631,E,B,0
UK,Other,18-25,White,-99.57242505128347,53.57020746068295,48.47688107305873,44.80997062733804,A,-166.86061101636355,E,A,51.291157450459515,-31.896009218256356,A,A,0
UK,Homosexual,51-65,Hispanic,-63.1162961242954,-117.39884940095354,72.38992917954916,16.050298920321886,D,65.6883066858051,E,C,-6.189728846339728,-59.28376193263492,A,B,1
Other,Homosexual,18-25,White,-76.33333703501008,136.94550674794775,136.85957567183817,39.778489946710934,D,14.518367953647243,C,B,-99.27229258754092,-7.834282796579202,C,A,0
China,Other,18-25,Other,-140.7379214606734,103.25773334938894,93.91330627838002,46.430045739340436,B,297.85306484629257,C,D,174.02666956094504,117.5173630453403,A,C,1
UK,Other,51-65,African American,-123.34570980292419,27.09340467363856,157.16536736491798,-105.61342665340403,A,-19.120061736900794,E,D,-262.54385738550377,-26.961712372084552,A,E,0
US,Bisexual,51-65,Black,41.617102060626934,-69.6582024681647,-132.9788264964342,154.2549871682725,A,37.55022606122097,E,D,14.728711760370034,26.05949232038487,C,E,1
Other,Other,26-35,White,-40.373433962196806,168.82273793626504,114.10502867265863,-9.287664160870369,B,-116.45504920966394,B,E,-46.62343321964894,-160.82794573365913,C,A,0
Mexico,Heterosexual,18-25,Black,-134.3955989107534,-33.9140427572422,-38.979469896946334,-132.93912293418913,E,-41.83099981895721,E,E,-142.66507548898807,29.657146442610237,D,D,0
India,Bisexual,26-35,Other,92.83226946332138,106.35251740854879,-55.3562309917374,4.448902381523508,E,27.059563889649148,C,D,-85.18514259713197,-155.2162402019519,D,D,0
UK,Homosexual,65+,African American,144.34518355730728,-100.9196003382443,118.29535896149206,-193.17971827940843,A,146.19202092843958,D,A,70.33117278589994,33.30491442055191,E,B,0
Mexico,Other,65+,Hispanic,-34.50305582298186,117.81558932129084,109.3873728433913,-6.247246472862866,C,17.37862549657987,A,B,-2.5384841663938054,19.64196202489113,B,B,0
Germany,Other,18-25,African American,37.57386678772166,-127.4884567671665,-108.96207848606096,15.999697712402922,A,-1.7608567256461853,B,B,-63.48280950035365,42.53810758789052,B,D,0
India,Homosexual,26-35,Asian,170.5846376860654,-151.85360089450415,44.64332689927612,-120.85775270674186,C,-132.10744061075934,A,C,130.304625764072,91.38514592189647,E,E,0
Mexico,Bisexual,65+,Asian,46.916940755949746,-158.96469874859184,10.244551023047348,9.281939636116858,D,-70.21130307862731,D,B,-71.90838673447524,-42.52912703837923,B,E,0
Mexico,Bisexual,36-50,Hispanic,189.38477046159187,76.03783550968141,104.26580154160176,51.43768038517514,C,107.79197707915688,C,A,90.81079132184483,26.954451466906264,A,C,1
US,Other,18-25,Black,29.33775082905316,78.40288278354852,-2.207139565466586,78.04000441424725,D,-106.45534415103212,C,E,-176.21361706674978,-61.06234784091065,A,D,1
UK,Other,18-25,White,-68.39237396180503,37.433797756443816,-79.12887307206701,-75.17152334887155,E,126.48293072250121,C,A,69.51228873085303,154.36946456516557,D,D,1
China,Other,36-50,Black,233.92182082431327,-165.05833604611303,-96.67828846152898,40.68127361681101,B,127.35798124938655,E,B,9.309637374230883,151.4107862875841,D,E,0
UK,Heterosexual,65+,Asian,76.32677982132614,-92.77446487953992,-34.64007187896102,64.49812583172736,D,-23.71144581221469,D,A,-140.18575440612545,143.08415888511922,D,C,1
China,Other,18-25,White,-44.352481916577844,52.78573130702608,-174.2947876165943,-31.67391035849073,C,-3.4562174482243164,C,C,-0.6376475559481507,-119.1389684133912,D,E,0
Germany,Heterosexual,18-25,Hispanic,-81.4558138205434,68.39026806226012,-96.05336626247647,-70.89256088504968,B,111.61477885078864,C,C,70.2771899017709,-52.41425755453838,E,E,0
US,Heterosexual,51-65,White,-195.53464020667067,63.56071523393256,238.51517089521477,84.38278337622293,D,102.62143085572029,A,A,-134.0015215217747,-83.46440619030966,D,A,0
Brazil,Bisexual,65+,Hispanic,-103.0612852291797,-147.8878682721996,119.07443289315005,72.96542310624704,A,-132.55837360126498,A,E,-19.15140023914258,-41.19636337219319,D,D,0
US,Bisexual,36-50,Asian,-132.9697894975549,-77.51525650159594,-174.9199075807745,-37.21485225239786,C,89.93516006481701,E,E,-141.47718478442818,154.39821345110573,C,E,0
India,Bisexual,65+,Black,-18.732992106047124,107.381827718688,-63.71438050302508,-110.75160390306414,A,23.36862333699076,A,B,-4.545729403426648,-63.36415159039519,A,C,1
Other,Heterosexual,51-65,Asian,48.61150074524251,51.50106699024962,-111.20217360999625,-163.16089289237735,A,-135.80393992667223,C,E,-185.07104226432426,-74.75088080246817,A,E,1
Germany,Heterosexual,18-25,Hispanic,161.99271412695126,-33.11683744015521,85.04558122629518,-62.18493231306085,A,58.75754740287964,D,B,146.28555201960913,-159.64237129963027,E,A,0
US,Other,18-25,Asian,-25.700652352402344,9.440407396539866,-21.311175344139794,-92.94516923545277,B,76.34595947397519,D,D,-42.23898055034362,-56.499174549509355,A,D,1
Other,Other,65+,White,-48.99579877961001,9.359860648547844,17.258553056706326,-49.980188704116244,C,42.640575662641226,E,B,-56.374077597979664,161.55970125706708,A,D,0
Mexico,Other,65+,Black,-98.1634451430981,64.13074561603675,38.37017338245248,32.420431183635834,A,50.8287280385135,A,E,85.20843299418513,-17.60633973324889,C,E,0
UK,Bisexual,51-65,Black,272.86891536746657,-82.15498348644374,25.034605880240747,119.69176649489697,D,27.98944239774138,E,A,-141.09434362967284,49.39278119831562,A,B,0
Other,Heterosexual,65+,Asian,3.2175966798500633,-2.6857993697337332,-55.35222199185327,191.2001865754414,D,-16.707955338831866,B,E,-68.37493018986348,80.16408729007807,A,A,0
India,Heterosexual,65+,Asian,205.49798260020663,-57.872170156924355,-107.30853191800016,-50.57379868462526,C,-26.645933776756518,E,C,6.613899066752882,-106.64621291961728,D,E,0
Germany,Other,51-65,White,104.96680623505601,-19.637582530508997,-95.47680275021389,-82.78847972181855,B,-71.94511588624515,B,A,-71.6555707708134,-33.08238977983077,B,D,1
India,Homosexual,18-25,African American,-252.32579185302524,32.86510247625785,212.66829535736497,-177.02251635643108,E,-72.07599856802635,C,D,-25.38294490541317,-188.01358032480354,C,C,0
India,Bisexual,51-65,African American,16.593500494689007,81.96894162868986,-71.56599701748291,-9.313352558883597,B,-96.75584655018987,E,E,-140.3279221844358,-247.94774321237188,C,C,0
Mexico,Other,65+,Other,168.35735454350043,154.79593017845892,95.05894849561733,-8.063928823592091,B,-54.158776671221986,D,C,-22.235971360170357,175.04847894778473,C,E,0
China,Bisexual,18-25,White,12.594091714367089,-168.25244390797053,-0.27333735703534984,19.789859335497077,C,112.06889509300963,D,E,-158.46596320470374,139.86295780713658,B,B,0
India,Homosexual,65+,Hispanic,-77.29895107257516,-48.9569474948185,86.98904721780298,-180.99189178021652,A,95.99464474522783,D,C,53.65467454344508,133.0382784547758,D,C,1
Germany,Bisexual,18-25,Black,-48.20935635498728,234.5474555883843,-147.0521101248762,56.597025974447746,A,-28.901205042440704,A,C,-69.02544827945732,76.17207549966982,A,C,0
Other,Heterosexual,51-65,Asian,-68.98704689001157,54.90062827704695,-71.50766878528214,-56.09729650784531,E,-102.5586785504637,C,B,50.15063462043281,-157.08892461817828,B,D,0
US,Heterosexual,65+,Other,-117.36735103559235,-61.203960548837614,-100.38959676406078,-34.64840811561831,D,-59.81060804103099,E,B,39.9844088762125,-112.62566296112686,B,A,1
China,Homosexual,26-35,White,56.52251899040274,159.69707820533253,-83.8281466314867,-46.09057898129696,A,146.7835643583574,D,E,106.78558547989556,-23.975241370226406,A,D,0
US,Other,65+,Hispanic,26.6438512963354,-133.73950497290843,-156.625121279033,78.39666245779432,B,47.01864589086859,C,A,-3.986475725724888,-118.7758488663351,E,A,0
Germany,Heterosexual,36-50,African American,-38.69461074296367,-27.326084094327786,-42.12256187328093,106.27074632268294,E,15.93686256331948,B,C,57.72193080757771,149.29796071747964,E,D,0
US,Bisexual,51-65,African American,-109.83779078637865,-1.1279623611359761,-125.89302695467038,-27.013671471263272,A,-81.39300071216755,C,C,-23.839204236880217,-121.8808125477145,C,D,1
US,Homosexual,26-35,Other,30.096872046253374,-95.60074972895569,87.90052475683086,85.14436659055097,D,-21.33890694349526,D,B,-4.579456218818619,12.583411004438243,C,E,0
Brazil,Heterosexual,26-35,Asian,-63.351909128080884,-37.2983503926742,130.5108634773807,175.91264675183538,A,54.74138661390463,D,B,91.77385902036757,80.75147741772948,C,A,0
Germany,Heterosexual,65+,Black,-55.62022304348567,112.05382146282739,-151.5450641498824,-108.0870333877726,D,-135.0410150777853,C,B,63.101771351212896,10.438531660710064,B,A,0
UK,Homosexual,36-50,White,97.94548074451214,162.96281237385762,-92.64934719400783,-180.72099692106644,E,41.14978568770023,B,A,89.37231117799332,233.3017640853439,A,A,0
