anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
68,A,C,B,-135.50636960186674,-21.830912074729298,-24.835709827631472,-6.908116954725959,B,E,A,-51.553452260891454,75.83273125168341,34.68652488781145,59.07344243965448,D,0
34,E,B,A,69.23780725626666,116.95008692781843,-77.73352515043291,-34.8787422816733,B,B,C,11.855727119055604,-220.48906711072925,218.30350937241963,40.13457679857052,C,1
25,C,C,E,90.68918414347623,92.73793819161322,136.7006789237463,183.65233272924723,C,A,D,-51.51002525093232,111.23782950309868,-40.87530078963017,-1.088226740335448,C,1
58,A,A,E,49.47132164850231,23.256546487402968,25.701166351153294,86.82321221468519,B,D,D,153.02207647017164,-184.56376990750047,-144.68395128623072,137.9502109611748,D,1
32,B,B,B,7.218856283433063,-5.23498170313043,-83.76648927479759,105.31960299407581,E,E,A,60.79666902066159,-91.87141529877117,70.44782711160799,-70.20495444386268,E,1
18,A,C,A,-226.00504569627185,-37.76597409204333,89.17017109497377,-64.13476669413878,C,A,D,-121.1759547374015,120.25494090571851,19.17190668185564,86.8146419901042,C,1
41,A,C,B,30.400908376277734,-44.2091754980947,25.60347094272358,1.3944102121426323,B,E,C,-108.69302599882091,-60.856086340987105,-109.61151725731956,3.4519630233733984,E,0
26,C,C,C,20.551463769260494,0.07558218578033746,105.44472997240135,0.6326980633637536,C,E,D,21.77077094299527,-27.6242397046445,84.48507126784862,11.34268514735634,D,1
36,E,B,E,-60.60896321399407,115.4963044975845,-56.49781620761384,158.89819420760026,E,C,E,0.15044091682861405,-82.42878885412098,0.8247923447697634,-19.40248615350136,D,1
77,D,D,D,-88.49485055703445,81.24356141132986,-79.65005243978138,102.18003164531572,E,D,D,-112.09199422905829,-105.74414910944434,-24.711951126731265,-230.24900963388095,A,0
23,D,D,C,46.879518353296724,34.83726923425522,-153.78492326497286,13.603095917955264,C,A,C,-47.54250183693287,-34.41267315694378,-65.51582121663927,18.4477983565226,A,1
56,B,C,B,-15.982839361480893,-13.35605538950499,145.18488154187457,-155.7429617526603,E,E,E,88.63485305234526,-59.92902552341823,-75.84861108526455,44.87849171836456,A,0
43,D,D,B,11.041981127764421,-147.4423991831041,-179.36475325440776,8.713112088628035,D,E,B,9.026167545676735,-55.48993615296758,40.05442697014355,216.4691000955739,C,1
41,D,D,D,75.28229749152442,-225.91094072919722,23.57896783505927,181.21727989787752,B,E,D,-107.21301048594832,-29.911858006552354,104.78107000704182,122.08530366481563,A,1
38,D,C,E,82.49765516863626,131.8262619009128,-51.77365168377317,-43.80758574617304,B,B,B,143.71283560682232,20.02549521522562,-4.287741750444268,-29.937987686923996,C,1
69,B,D,B,-112.63174283561213,-6.137424517502121,64.08973687738036,70.5489721765726,B,B,A,171.6325067443106,80.5535394198595,-128.73517290350418,-53.97954165357541,D,0
34,B,A,B,121.42068932451942,93.21340777975142,-10.089471360881454,-9.456058467242281,A,C,A,37.66319052959037,32.67187677070142,-28.78641967908655,143.6383134968617,D,1
32,A,B,B,49.180403842380464,-171.5517807003527,39.06744031932319,-31.649497328728472,B,A,C,107.10349803331893,22.128101759684622,48.47618332503323,-32.09654980784466,D,1
36,A,E,E,56.75365902346764,-79.84511703542597,-10.106656990628439,36.08176532729561,D,A,E,52.819314062281855,37.95022902288953,-33.778969044350156,36.3847821056166,D,0
49,B,E,E,-147.60639940647178,83.84576943065379,-136.18235409199045,-76.14026238033706,D,E,E,-177.1594505509367,-38.28477627125446,55.775853985689004,-114.03206341633899,D,0
21,A,C,E,48.5892156186124,-55.68718505771627,-5.88923202237993,-119.89590771274425,E,E,B,-0.5058380602143977,1.8331257812543726,127.83145590847225,-7.073868832512785,A,0
27,A,A,C,-60.81013213187724,-17.034422341157427,-126.21447012493189,-217.39644410338502,D,B,E,12.388356349300981,-12.878373491824602,-113.79676266298151,1.8997471453473662,B,0
39,B,B,C,14.905413465951828,80.60623840098361,-102.17085189364067,-256.9350672078011,A,E,B,-65.17034396112835,-101.32891395752328,16.336187557200205,51.198093755223184,D,0
71,B,E,A,-14.117933028870281,-73.19165109979072,-110.88473345913297,136.81074634452193,B,E,D,120.45509824624068,170.03578345855402,-157.2825091016023,-103.40944204908371,E,0
47,C,E,E,90.85334770147179,-32.011728669645905,49.22123747283442,-98.30327931126233,B,A,C,-9.153351952097989,-52.43307829807469,-29.210725989013937,73.19151662379399,B,0
50,C,A,A,23.576057525542087,-115.18205668588719,139.04391325193788,34.8914155438352,A,D,C,-119.18563324619737,-76.39391837591161,148.9051918030727,-131.4321800718962,E,1
25,A,E,C,85.03358179811764,102.00658954812987,46.45457561023808,47.81229898291355,C,B,E,248.05098577528994,-55.30566546791499,128.76828358448478,85.46512198945385,B,1
76,E,D,C,-121.6345552426181,25.37592323724594,111.45387597042888,-7.920110992717752,B,C,C,-70.48726554114695,-53.08835910873402,58.72640206300551,11.784283047777958,C,1
27,A,A,B,-308.98717520695806,-88.60989882302394,-33.20341840660072,-78.65063419712223,C,C,E,101.52482233678779,95.62423751686035,-110.12587987940519,-57.03351400013624,B,1
48,C,E,E,44.53053996791502,2.227628038829183,79.87324969304095,-107.47821070990848,A,B,D,-162.53769701142838,104.43587418233736,-66.78766936980574,4.867706461885923,C,1
22,D,C,C,15.431417757923214,95.83890367255935,-22.336511800204743,52.050281106563524,B,C,B,-116.87032520828706,26.354661186774774,-26.988766242293504,-49.45739927108472,C,0
43,B,E,A,56.17796313261838,105.44235766941654,-125.90688637713068,-32.796961177992195,A,E,C,54.6588892686786,30.80042039959136,-101.63355711402295,-101.51226652216097,D,1
70,A,C,C,35.6616775405258,51.468470040880455,139.55135248878037,-49.555590610077715,C,D,A,112.34322799015655,103.28309322969267,-18.90490160168037,-70.27799219118054,A,0
54,E,C,E,-89.68354080306229,113.23246868674148,-39.27490037402443,-15.30315605187871,D,C,E,-5.659264766695411,87.12047906642468,161.92025155462983,-42.832736988788064,E,1
46,C,B,D,114.64985593927739,-60.64793914387695,-7.504051382840809,-67.36516682591983,A,C,D,164.22757195789197,-4.21723723923969,-16.100937708895515,191.81650501164745,D,1
30,A,D,D,-14.622621586507773,64.03790492575445,-39.741077195440255,-48.757497676521396,E,C,B,6.200853069987599,3.4826940395218045,-164.6934771015413,-2.315274996793481,C,0
28,C,E,C,-189.2304375056789,-138.55425019068824,78.13334102425301,74.70216589442832,E,D,D,211.41669488596108,-86.01888404812354,56.120226114585826,-74.44539498908439,A,1
52,D,C,A,13.583414632311747,211.6901809453876,-42.72806614567425,0.012467395661906633,E,B,A,-87.8753293256879,-155.35585015038328,-42.70387939329193,42.72498351071344,A,0
75,D,A,D,30.45042909801163,-38.13145897934969,53.06084214905261,131.3191043124227,C,A,D,8.115853753319048,25.82755242621868,-17.636521505633336,-39.889474405409686,A,1
30,D,E,E,219.73518454837406,-0.9770521233558177,-37.46801664182124,64.88950479061282,C,E,E,-98.34069615736041,-152.79480143167598,-8.129445354917204,-48.2329175899763,E,0
37,A,C,B,18.49802881421485,-68.86241801595196,115.1810055171385,4.100751222911497,B,A,B,-230.85793665417026,39.423034597978585,-14.30147008562675,18.91627543329726,C,1
38,A,A,C,-34.52787419594793,-121.40362468015915,72.50816880120931,-80.50372594572363,E,D,B,-126.41368603618635,39.994920256567696,103.11381919112506,-101.19976421480533,E,0
64,B,C,A,53.82203770965462,-39.45729295813922,-237.7908034479628,-73.36459309262635,E,B,A,74.38529078380837,89.86363819478068,117.28244472041531,10.453812311239838,D,1
76,D,E,A,-88.52091280459126,8.339981733818309,103.34099704690472,24.52011694916424,A,C,E,189.66540945137592,-87.8004235353061,51.177409507240014,-92.17578717940434,A,0
51,E,C,A,82.0671231105701,-49.34108878848992,60.360442243529775,-26.813261750846628,E,B,A,-79.76516384205968,32.338211904190274,101.23580263563368,-147.47693578631382,B,0
30,B,B,C,-76.8837351224549,-136.83445380798017,-1.6516908793530511,66.83652347938654,B,E,E,38.53260841944085,-51.61269453646244,48.10567450429884,-37.39086337807289,C,1
65,C,B,C,-153.91409601220448,-15.66832980360493,-16.240502383678596,-138.43618878272062,D,B,E,-53.44360857559168,-137.2121601359205,77.82235199208608,127.77898110876691,A,0
47,E,D,E,101.23836886082876,-98.69303360371393,-89.17916079367808,-87.32222617212499,A,D,D,33.71418428537315,-29.990515114557205,66.66478853780319,-124.8088009783086,A,1
35,D,C,D,19.58793037347359,58.97055592831288,-63.29375433524428,40.6478058813141,E,A,E,-49.2622115998234,-101.8099849911073,-31.463860051840037,-125.42667151143718,C,1
40,D,D,A,-135.62782423617992,59.862266177373,-71.54414633269673,-30.63229527472595,D,B,A,-26.079226645078503,4.289800962944437,-88.61017505346611,42.14835395678145,C,1
36,C,E,E,-149.4050288659047,-57.15936951625391,-53.798885463939314,-92.00855893570197,B,D,E,-52.331972297181785,120.07433473124371,-17.9226428235612,159.8552821221609,C,0
61,C,A,B,19.547127799497527,-23.666773324345368,-22.339208488482264,16.746568090659384,C,C,B,107.17916674570971,-84.19756544305288,-259.88169723239463,3.034130981156068,D,0
77,B,A,A,-30.095840859137418,-25.611548281681017,31.409847144962498,72.6860420489949,E,D,C,162.8370662523491,40.53598679833411,55.54237095776043,88.95986328627686,D,1
19,D,E,A,-19.35424841947284,-1.6256366511178504,83.62782404905988,-77.5342639836409,A,D,B,-69.90625824570196,6.2590610179627335,136.75967851363566,16.04102017267177,A,0
78,B,B,D,-209.945373739472,4.181079740919646,-38.512016459324535,-21.992014194133773,B,E,D,40.48786691935684,-98.49533555348444,-121.2826562883697,211.51744087129978,C,0
67,C,A,C,-46.563604094097485,120.49743943872362,22.323141037799676,59.28366169797755,D,A,D,5.958412684533519,36.78751651255294,-109.84802046992976,211.89498412546598,E,0
66,B,B,C,36.59018161605452,-141.37896135578993,-68.40026376796607,-82.35739529852506,A,D,B,-21.06708549102941,-118.40556479222657,115.3108236676727,191.91032516848173,C,0
24,D,A,E,29.010445396706757,-100.59456245277158,118.71064861435237,130.44743947035056,C,A,B,100.97417059042284,153.5035957220411,111.79871707404617,205.4533377499145,E,1
50,E,E,A,-81.88129796278992,-204.47633967606208,-21.83287214860754,147.54566614624608,B,D,B,-77.93886886801302,-8.325914687391615,-43.69468186593734,24.205453613872326,B,0
56,B,C,D,62.15928323373896,33.67550737761921,183.00516761943666,-88.62525331154583,B,D,D,167.5524659197097,-67.29290195403243,15.127348330997915,137.58791638095843,E,0
24,E,C,D,-4.706895278029085,-144.00022968556925,48.76197064264336,-64.98745213648944,B,C,A,87.60341100515234,-186.63967748304194,-21.660496274965386,128.97067326912216,E,0
40,E,E,C,58.09793856712528,-5.651128051398911,-22.557901256043472,109.15781099403486,A,C,E,11.568150598129852,40.444466173180466,35.85162676326492,58.79426121151881,C,1
58,B,B,D,127.81419362277818,137.64575262069098,117.99633403979857,110.75238553124007,B,D,C,-68.0268328711385,122.57585595761296,-54.92102404149417,-50.93261485511496,D,0
62,E,E,E,24.388705220970355,-72.67719195781528,-45.17877295194009,-181.38668867358788,B,B,E,-193.99901530450157,22.869751640928808,-7.8105838883459455,31.906883926625834,B,1
70,D,A,C,208.66543861121914,-38.82600406084586,-80.54242319517208,44.692731457345644,A,E,D,-44.476718258100334,348.7302902828767,131.8578649095629,-2.531952875807584,E,1
60,C,A,B,-2.8862497125329662,81.20628584344817,263.9963785610601,90.86130911522834,C,E,B,59.29606575327141,-185.11301548452607,-145.82662788777466,48.25821440527424,D,1
21,D,E,C,-3.3392202388662926,-8.109548619688201,59.09142755918981,3.9432420298691513,E,E,A,-43.80862547285606,-80.33687747397501,150.84068026409722,15.778230652846611,C,0
51,B,B,B,-122.22300188939501,-51.86208119973419,-74.01286294874755,46.22708626941108,E,D,C,136.14437257425783,192.2669237536389,-118.3907392290874,18.687725775748632,D,1
49,C,B,A,-36.09587707820484,-57.77024575317336,79.51455984209937,-194.3804345982544,A,E,E,-75.81693404344617,90.88646681787405,-96.36135202930262,109.9518850849104,A,0
69,A,E,B,-137.1071913151169,117.9616440284082,-117.31448063757024,48.13530342174873,C,B,E,-52.01939599403912,177.12440808936313,164.47573016723646,88.69146693992697,E,1
76,B,A,D,127.93177863600984,-111.01298469802047,60.26283654601441,-115.74073601453208,B,E,B,-67.9451736137019,-94.78908677300547,-8.633256970106888,-138.88642441722493,B,0
69,B,D,A,75.1413203698916,109.4101916930886,-14.984346118709263,56.30806496064717,D,E,E,5.775576664679771,68.6590186029346,-149.14874864035238,-157.46220733729973,E,0
23,D,E,E,96.97945257525546,-152.97867161423866,-136.27427427979634,95.19984546981952,E,C,A,165.58851217388565,41.4478969324884,21.147143755215577,-48.79699868503697,A,1
60,B,D,B,-100.47505551759306,40.91025724200064,182.518000106707,-114.11614119090456,B,C,A,-200.66179348460346,145.77413872337462,41.72314594347353,97.14226308820744,C,0
28,C,B,D,-97.17260923773996,-232.21900283210232,-116.13714716374186,31.561366777835136,C,E,C,-10.528713453857074,53.44385457466038,118.92628235230617,-17.94871600332712,A,0
23,E,E,C,42.80824112011891,-73.6448151420788,5.582970791339892,-157.86587021801418,A,D,E,47.41293772607008,-136.12159706811212,46.56360726525979,-49.93794768089227,D,0
43,C,C,B,-170.31625578872064,-54.58617345614891,-32.43641030380541,-82.7206809049926,E,A,C,-66.2892625816756,-68.92162223670444,77.98576008294715,104.18796136649968,D,1
27,A,B,C,30.929655190759554,-50.916765729806265,29.408790454631482,-258.45579024497425,B,E,D,4.865680642209882,-41.6828900984825,-20.98177818229558,-16.985355413898773,B,0
33,A,A,A,-170.9599673587362,43.156367771712006,67.82520001365945,157.90278344164668,D,A,D,-114.83063855849105,-31.889804235974996,74.50827747169365,-65.13802389135034,D,0
74,E,B,B,-121.11617481599886,-9.507433466676424,-29.620433864186946,-8.844885791023968,E,A,D,-273.04270846502703,-87.35248178246052,-64.83806989252963,-93.87733571371699,A,1
76,D,B,E,64.3806544214274,76.00506239082844,-247.38289271079222,50.11799376006167,C,E,B,-1.35942131790094,-33.83010999999498,-136.792063392848,62.9493595562512,E,1
23,B,C,C,-161.5210054379478,-8.528672758986321,38.05839138360839,12.135774343841373,C,B,B,155.0963957185823,-104.3819898453447,-173.22587482585283,-236.49280555541722,C,1
47,A,E,E,123.32577156821323,-25.348665897923713,184.56383541104225,14.642177214957638,E,D,D,-106.16222931579198,-125.10677049008308,61.00485739017867,142.14292662487873,B,1
62,E,B,A,40.25441642200231,-97.67926426201441,-22.92163756947485,111.3482426264159,D,A,A,184.71314339059202,-56.86153612521746,93.01979115850975,-163.2408808965555,D,1
43,D,A,A,96.87630999876183,-38.7155719620484,-58.72674841971788,59.70115130818834,E,C,E,27.58804781867617,11.596843608497727,115.19310712182187,58.15854823105428,C,0
23,C,C,D,-80.77728305306535,-58.56949083771698,-92.31013574120884,-100.11360861679306,B,A,A,-10.547034642077291,146.50433326956588,-61.184358416220064,105.62896318501704,A,0
60,D,B,D,43.96750563208966,55.49587481557349,92.231763609122,-87.61157088292781,A,B,C,-41.690888170673446,-28.657565949314968,-164.49493003999194,46.11436979963697,C,1
72,A,B,D,134.15326907835305,-62.045614653030704,-12.559748399383642,14.494253365989229,D,A,C,83.26883973575856,-114.339271577188,24.00606327018733,-165.3790730559897,D,1
33,D,E,B,64.28011309741152,-190.43733280747452,-70.92648833133684,181.7995406232801,A,E,E,49.45065044350559,-59.270442564711324,-24.679881852187275,-117.26939663171304,E,0
29,A,D,E,120.94988830134787,66.58362432161914,187.65148612393276,143.8513862812973,E,E,C,-162.22581901771701,84.87189219864781,31.05801249710854,-86.77705408223143,C,1
68,C,E,E,112.66177884726447,84.12068391394297,-27.801996707366843,64.29601657219892,B,B,E,87.20671423507099,-1.950327549491055,-36.767638715036696,80.10233344550818,B,1
38,D,B,B,-78.6626388665319,-4.87782987354283,151.86050984268405,69.71852024029228,E,C,A,63.979413641608794,-117.910413815392,114.04558210531086,-49.79085994534841,B,0
30,E,E,D,141.6236110364264,108.00131604553724,3.8825554679055645,-103.11830204788639,D,D,B,-26.774240329978642,93.69366681713814,238.68478719135913,-168.99221550062714,D,0
74,E,B,D,-112.30441007706482,-13.76609492282565,-29.34491021279706,93.0549359861126,B,C,B,-88.58282711961031,-99.63581130116182,-122.96163872629582,-102.39711480666682,D,0
79,B,B,A,-107.66996786925034,-199.6505297376253,3.0341810450136215,47.42342686057251,A,C,B,-42.12316592579668,-116.83978576550318,139.50014412380904,60.640441881297626,C,1
36,D,C,A,46.628996281818,-239.68722202468697,-133.81926316124077,-4.54238009410421,B,B,D,-45.961230459924955,8.35797411681665,61.10491468520453,-106.18050122645838,A,0
70,B,E,A,-83.11143368514196,120.79736848567065,107.30161530526266,7.169524076838013,B,A,E,-96.61140171254252,5.717912402171712,-84.60706260263325,82.30750274722737,E,1
47,E,C,A,-49.4962429482586,53.294177786113295,-2.9825087768100023,-28.247955172588952,B,E,A,-97.09652150532871,-29.081794009452157,154.08229051173237,106.95797633174028,B,1
74,C,E,E,-257.8951897718119,-76.86783215597802,78.41260602879285,38.19020272222717,E,A,B,65.8264426514185,103.18773500966711,-3.580701429300003,147.12190285686802,A,0
60,C,B,A,5.956836205164212,26.36456293977802,117.45347145207651,-120.19838737346763,D,D,D,119.52095788825292,-174.27204345007758,-65.98116023980313,-152.96451296033038,D,0
55,A,E,B,181.58834722013927,253.92622066699175,-56.62301193616768,119.72576551630247,A,C,C,-206.14785594472727,-64.00347358079132,169.900006192153,32.158467139415684,B,1
53,A,A,C,50.79538060969989,74.59175830403184,60.47243406994306,106.44745624115718,D,B,C,-114.1709692963959,-10.212341654251853,-21.418489891352323,71.58524043939404,E,1
75,B,D,C,-123.1608968816799,-131.15422775131148,-9.227590597191005,-12.734216718061031,C,D,C,31.6571372634353,96.15384218411447,141.1383598644198,-7.393028906664216,A,0
49,D,E,E,-231.86551753486788,-60.109324385832444,-12.9682242009035,49.70711206299752,E,B,B,79.47872356829012,52.04885772718436,-27.485505750138117,61.82717899486693,B,1
