Disability,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
None,50,C,A,196.02001824548455,E,D,D,28.960200827822685,-32.96581984411684,A,B,77.10175854816573,C,D,C,B,41.83157032055485,1
Mental,53,C,A,-38.108709141607186,D,C,D,-98.14350519483061,44.533658494571206,D,B,-32.25336494609235,A,D,B,B,106.86819734351273,0
Mental,35,B,B,-87.99140760584095,B,A,C,-77.04977057411271,48.92602423468214,B,A,95.32876274130882,B,A,C,C,86.38045607989382,0
None,27,B,C,-101.2489640240125,D,E,E,-41.53291401691168,109.1856612707761,D,E,57.21819177588393,C,D,E,C,-212.4160779344884,0
Mental,29,B,A,56.86924461594717,A,B,E,224.8343664450329,-187.18481956651664,E,D,20.69086272361349,B,A,D,A,21.161562591856516,1
Both,66,D,E,41.15757940773924,A,A,D,-159.25039563535825,-87.2045939762095,A,A,74.53528829519288,B,A,B,B,126.43167873516632,0
Yes,74,B,A,64.1976975476609,E,C,A,-77.45693879496861,-76.34718442060924,A,D,-119.78982520050239,B,D,E,D,8.64410065779808,1
Both,18,A,E,153.19924137822517,E,B,B,-86.98288335946022,99.16147193712958,C,B,-125.62860267444502,C,B,D,D,38.832120104825066,0
None,37,E,A,-161.05423355826073,A,D,D,-84.02694047053862,204.21248745446934,A,B,-48.66782736968829,C,B,E,B,-116.2955182600635,0
No,74,A,A,31.035792416319413,E,B,D,1.703996258698556,-34.70430635261359,A,A,170.55962793831822,C,B,A,A,-27.97823622352337,0
Yes,78,E,D,-72.59702865153578,E,C,A,-14.935046223131158,-39.304959185453946,B,B,10.70610648134714,D,B,D,D,-93.73930423240571,1
No,54,B,B,11.058819827403111,D,E,B,-185.1420538260644,-148.9185567575235,E,A,-3.5712706646304855,E,C,C,A,104.12476931905697,1
None,40,B,A,0.05808961768138018,C,B,C,-62.745928098181295,-59.53075027546394,E,A,7.709578848485959,D,A,B,E,1.8954590977558157,0
No,39,C,C,206.62723787680295,B,C,C,-117.5238038402182,-44.89359373638446,C,E,109.96310680607695,E,B,C,C,-56.4085793302753,1
None,37,A,B,109.82166314390307,A,B,A,-38.213367600652695,-20.445932885636385,C,B,51.314165786823786,D,D,D,D,96.92984658848923,1
Both,30,D,E,-120.95861233521138,E,A,E,-11.27554142395743,218.4965115482451,A,B,-55.130530885954045,D,C,C,E,106.47461426351501,0
Both,53,E,A,-101.57697407714336,D,E,A,-53.126819919155125,94.89116239864961,A,D,113.31424047347485,D,D,B,A,123.42772388353309,1
Physical,77,D,C,-22.116809062397138,E,A,C,-19.273934702297232,-110.96217155380886,E,A,-164.05581308964938,E,E,A,C,25.80597770443792,1
Both,60,E,D,54.01816960400573,D,B,C,-8.891517621386555,81.22721523430694,B,D,-17.619582192799413,A,E,D,D,1.7323046142970457,0
None,22,E,C,90.7833724937076,E,B,A,-240.31047879980557,66.97035180048128,A,D,-128.39921103986757,C,B,D,A,-248.90314405247273,0
Physical,38,B,B,-248.77543668009895,D,A,C,68.82412231565279,-18.9731038421665,D,E,47.89603027575608,E,D,D,E,-103.39022747952338,1
No,19,A,B,162.09029260682883,B,D,B,114.66629247811288,-93.40092839454486,E,C,-11.00564616342275,E,B,C,D,-81.53152746504672,1
Physical,59,A,A,234.34469259572438,B,A,E,-16.166625886965235,158.43304998347364,B,A,-31.099442813759097,E,A,C,B,44.67430499487405,0
Both,44,E,B,-81.69223022082993,C,A,C,-0.2338491371209211,16.956573461593454,E,C,-52.32366659942576,B,B,E,A,-76.74427104418284,0
No,33,D,B,-79.9838512393754,C,C,A,-97.36173285003788,-210.78932806910703,A,D,-38.30176922200916,E,A,D,E,-95.27446297231377,0
Both,57,A,C,52.262665293218404,B,B,E,-80.06013368429046,191.61854850043915,E,A,16.732409996021243,E,E,B,B,105.39409945576807,1
Physical,40,E,B,-58.02507544683285,E,E,A,-66.13372486303516,49.039948393188766,C,C,104.73207926417778,E,D,E,C,68.95747576276472,1
Both,18,D,B,-85.85374710623385,B,E,D,-15.694908773687521,123.26368812904349,C,E,-100.5988994954893,A,E,A,D,-2.9854062929588587,0
Yes,65,B,C,-181.40254099352404,A,A,A,-35.09793460243575,-185.83217336153191,B,B,49.47466275145512,D,D,E,A,-52.99150230287689,1
No,55,A,B,-67.89265539154201,C,A,B,-98.3713372749401,-99.58047217939561,B,E,-45.41122195690805,C,C,E,C,-5.46566733379755,0
Physical,77,D,A,68.39807995449021,D,C,E,86.70249121693892,1.7809598273634601,B,E,-70.54177454115734,C,C,D,C,58.57224689382128,0
Mental,44,A,C,209.57226222543918,B,D,A,-33.323170550515044,-11.866546395590422,C,A,36.46681863418188,E,C,A,A,60.43738485565846,1
None,56,A,E,-39.369890107465935,D,C,E,200.90667822128233,66.40800130989031,C,C,-10.489472145380837,E,C,E,C,47.155694875511394,0
Mental,60,C,A,-0.16436328046299328,E,A,A,60.32539864266441,33.248904444218795,B,E,26.758276607824754,B,E,A,C,-110.25544469111219,1
No,43,B,D,-48.91427497211712,B,D,A,-11.78689091914048,225.55511599533818,B,E,-64.04504456928905,D,B,B,D,-16.179903340657578,1
Physical,31,A,E,-63.037427001979516,A,E,E,-37.79438584786112,38.904807483351796,E,D,-39.39973025945454,A,C,C,D,104.40786672239682,0
No,41,E,B,6.161544118406568,D,B,C,82.68910970048623,130.05762046926526,A,E,183.4097506341202,E,E,B,A,-151.4652717552334,0
Yes,33,A,B,13.824073380500252,D,E,B,-81.05750027576929,-65.62194640660339,C,E,159.77496143218343,D,D,E,D,-17.655471792699124,0
Both,51,C,E,-123.29063475982251,D,E,D,81.64667446625697,-121.66859568505461,D,D,-52.48390680481913,C,C,C,E,17.500890121596587,0
Mental,42,B,A,-96.0002932853289,B,B,D,-32.279898760057044,164.70078973672133,D,D,-52.291321616344746,E,C,E,D,-40.405227711099194,0
Both,46,B,D,-8.306242609291752,B,C,E,-159.23538873973243,-140.0630046546839,D,A,5.690244957674588,C,A,E,B,-4.898336190111723,0
Yes,59,D,C,-86.0717908370734,A,C,D,81.77432936858052,113.34784203178101,A,B,98.37835222480189,B,A,A,C,-32.0126157893869,1
None,55,D,D,35.94523854778509,E,A,A,100.48917590367398,-18.921455164197116,D,B,-71.9369058014603,B,C,B,B,-80.47298357796463,1
None,56,D,B,-21.51195222502075,D,D,E,-81.7820343965496,-78.46616498470416,A,E,-153.36678946379743,C,C,D,C,96.94943608391787,1
No,33,E,E,-19.979627218426046,A,A,C,-114.38669917440755,-1.1859354820105739,A,B,-50.43874464362559,A,C,C,D,26.017620610658533,0
Both,21,C,E,128.04049779045982,A,D,B,220.14732481580936,12.098658970192613,E,A,-48.42935992303987,A,D,A,A,67.73042941510036,0
Mental,22,B,D,-49.69843676996762,E,B,C,6.198732119819115,35.65639132553522,B,B,-220.83179939353988,B,A,D,A,95.01467622918797,0
Yes,29,D,A,-53.52992161171627,E,E,D,78.26179431539163,-110.70488293778172,C,A,-117.96886211552102,D,C,A,B,144.62740851122447,1
Yes,22,A,E,-19.76365788168834,B,E,C,142.5987511279412,-29.044768316696974,D,B,-20.83626283381593,B,D,A,C,104.27952477275653,1
Physical,23,D,B,19.82847929710197,D,B,E,-30.650503310387776,-45.50450710998961,D,D,79.18786966859226,C,B,D,D,61.29713526781813,0
Both,71,C,A,156.79953687906257,A,E,A,6.024309598644894,115.38181360839023,D,E,40.02863872894551,D,B,D,E,-87.1737248824054,0
Yes,70,E,C,-113.25941772391745,C,D,A,-98.92591044493726,19.560313248831513,D,A,113.15826499394879,A,D,E,C,67.67718169464688,0
Physical,63,A,A,46.138335806855736,C,B,E,-237.0123519329081,-10.806138936283917,D,D,-53.29572869653242,B,D,D,E,-198.8687302879264,1
Mental,28,D,A,-141.03525724359926,D,D,A,-7.972318023271911,77.83694127192379,A,D,83.26368685656192,E,D,E,B,22.930939569570636,0
Physical,48,A,B,-7.536485463665104,B,C,B,98.96811949686645,-21.472428287394006,A,C,-25.0929558859242,A,B,D,B,95.636147595613,0
Physical,78,E,C,162.03097150391832,E,B,A,16.575436895605023,-121.75228666579034,D,D,-32.29085778236499,E,D,B,A,24.119697195481656,0
Yes,55,D,E,-146.24404127158817,B,C,E,-10.756222509608051,-54.7492008581273,B,B,37.96626622196827,D,C,E,C,-32.22513996806355,0
Mental,44,D,C,-5.7361644309428295,C,B,E,-124.60253242795063,-18.179870102364085,E,B,151.57631777997446,B,D,E,A,31.54105767988606,1
None,49,B,D,82.85085845486998,D,B,B,-66.95463014481362,-43.70038620944227,A,E,-46.30959413539533,E,E,C,D,-113.0727729951265,1
Both,41,B,D,6.491330960715747,D,E,D,-15.816251141360707,167.11519602099912,A,A,-76.18948765441613,E,B,A,D,-167.93507995283446,0
No,21,E,B,-86.13796642180385,D,A,B,118.03356508283433,-60.34422027281402,A,A,-16.22427109083292,D,D,C,B,74.68480695325907,0
Both,57,B,C,-12.742996354029696,A,A,E,6.871492822154866,133.21111914655688,E,B,-63.81169144694411,A,D,A,D,-25.465710494672184,0
None,39,B,B,-13.246492461234618,B,D,A,45.6019762577887,50.93364373324445,A,B,77.70420805899467,E,E,C,B,-54.156349003855766,1
Physical,29,B,E,-137.86174951314652,A,B,A,132.9278953302631,104.74475214484843,E,B,44.51896149052567,A,E,D,E,-20.239355441606286,0
Yes,21,E,A,-279.8925367746899,A,B,A,172.06139791547594,-79.11389480761784,B,D,-98.21438273307936,C,B,B,B,110.18341874136159,1
Both,71,B,B,8.321729030386267,B,E,C,-200.16116918884887,85.48998499229191,A,A,30.739087897763522,D,E,A,E,-52.18285869068112,0
Yes,40,C,C,-16.031317117459956,B,B,C,-196.87142244361928,-107.21473087969864,E,E,46.04118157768116,B,D,A,A,-103.25362442212511,1
Physical,22,B,C,-12.117857220752292,C,E,A,81.36828878160505,-16.356287800247596,C,C,-89.82310807647829,A,C,D,E,-4.131486448064932,0
Yes,73,C,A,38.29645472043169,C,E,C,173.44901452937984,7.798021698640636,A,C,-220.83496813337814,A,B,A,D,169.21567610315768,0
Mental,74,E,E,-52.43797656362423,D,B,C,2.2352293217563575,-126.75909987862819,E,D,78.76508950511194,C,A,A,C,-69.95145027264577,0
Both,39,C,C,-38.858086695928186,B,B,E,126.30201426556948,17.68784140694865,C,B,69.47854288707,D,A,B,A,-4.841022126492484,0
No,68,A,D,-6.144413475543705,A,C,A,-70.05922570757465,-27.574475322401547,C,E,23.486746666135748,E,B,C,D,-162.0878928169289,0
Physical,29,D,D,-66.53835638222908,A,A,B,-44.67150812863074,133.4456951493044,A,E,-37.83685852222556,A,E,A,A,-101.20281553980892,0
Physical,61,C,D,72.40307992224663,A,B,B,91.12201634492872,-34.504546121693025,A,B,34.84472979726726,C,E,C,C,49.458228403483304,1
None,25,B,B,-222.86063078506214,D,D,C,128.75494373173913,-220.99571498022792,A,E,333.8086971811012,B,C,D,C,-201.9173698719362,1
Physical,79,B,E,-165.50210436573064,C,B,C,14.614004371303299,-99.14767530452161,C,A,71.23865689079983,E,A,D,D,-2.3745317624677185,0
None,65,D,D,-17.459683923326228,B,C,C,81.07636745719691,74.39874190198165,D,D,-102.31743674099052,E,E,B,B,39.487089276889165,0
None,68,B,A,16.220819005918617,D,B,D,-183.72759959420287,-65.09613102371861,A,C,-28.129157314640857,A,B,A,C,29.042318378425584,0
Physical,30,E,C,-13.673495285290544,E,C,D,76.30603275369442,170.03083990533122,B,C,-93.27970125266997,B,D,C,A,-241.4531478676424,0
No,71,A,A,174.8981669865999,C,A,D,-74.18485662599383,-40.21461835405093,D,A,2.572278514829539,D,E,D,A,29.614371404594188,0
Both,76,A,D,-52.328072329736756,C,A,B,-10.533441974008127,18.86398455799123,E,D,-55.060493846299885,A,B,A,B,150.51230420647315,0
Mental,46,B,E,-119.17799316882758,E,E,D,-40.51195106140958,10.174381254828505,A,E,-79.06027870162204,B,E,C,E,-40.89647770390582,0
None,23,B,B,26.95135812749378,C,D,B,-45.05100131347266,58.70762277013245,D,A,-22.639181209101185,D,B,B,C,-29.85556603859584,0
Yes,61,C,E,3.0667644177058486,D,D,A,-259.69980272882435,47.00271787321186,E,C,-15.412552464835333,E,B,B,E,-54.02286172899164,0
None,54,D,A,-10.078164950746364,C,B,D,-75.51793703277204,14.861014576750167,C,C,13.388101886661207,B,E,D,A,111.22128683005754,0
Mental,61,A,B,-70.03731035905703,B,B,D,-59.48044336431677,27.501006494370333,C,E,93.40891639143857,B,D,A,B,88.40371553931269,0
Yes,26,D,C,37.88128071705522,D,C,D,-160.6105543230051,-88.15523560312154,B,D,-71.94606583856603,A,A,A,C,-15.529814601983185,0
Both,54,A,A,-122.41437564100272,A,E,D,-124.32892513209657,-181.08487806568877,A,B,160.08518904177495,A,D,B,A,126.35698463604754,0
Physical,51,D,C,132.84461879179423,B,E,E,130.61418898830735,0.08850142632322283,A,A,166.06898752093826,C,E,A,E,2.761611210046629,1
None,22,D,D,-56.37368385331699,C,D,B,-66.97093914812204,157.13652545527842,A,E,-115.29458746913824,D,A,A,A,-63.92440028381303,1
Physical,76,B,B,93.07612677395403,C,C,E,190.95952463420048,181.07324595575764,C,C,61.27557551453303,E,D,C,E,-4.909921723436656,0
No,31,E,E,-9.317596414661176,E,B,D,61.03208139522898,33.10418264895173,B,E,37.845954168233305,B,D,D,E,-100.93235027783514,0
Mental,71,E,B,-48.2819528319936,C,B,B,30.660283516834042,165.52788338492667,A,C,-94.69306578220905,C,B,B,E,-140.3507914698055,1
No,55,D,E,13.18689413078169,B,C,D,130.1784404196502,-100.65537611973299,E,A,106.5510330547941,C,C,A,E,-19.152049556436033,1
Yes,76,D,E,50.739754905237646,E,C,C,61.501485188784876,-21.337465044068132,C,E,84.95178491770089,E,A,B,B,70.88596262902048,0
Physical,39,A,C,14.260824194676026,B,A,D,-4.974236869791448,-65.17249393488635,C,D,-52.341055932128185,B,D,D,B,34.09554309954038,0
Mental,22,C,D,34.62245566693246,E,D,C,-45.179827557167165,-25.701568006136927,C,E,17.18249548582923,E,C,B,E,-126.94109716443513,0
Yes,77,E,B,-92.68915131525817,E,D,E,0.9808266237745522,-0.02958046299355988,C,D,78.5822428025777,D,A,E,D,-111.71746651079557,1
Yes,72,D,B,-72.27157495591793,D,C,C,117.30494524595802,-112.28376311118792,B,A,-151.67025174653398,C,E,A,E,217.89139308600474,0
No,54,C,A,9.050278849425498,A,E,E,-103.72901893322948,-39.077551693799684,A,D,-85.32769337535943,C,E,D,E,210.6783200892524,1
Mental,58,D,A,155.9547414737882,C,D,D,-176.93767118941184,26.908083744324387,C,A,26.956779277240894,E,C,B,A,59.4691786606666,1
Both,25,C,C,-143.77947306145418,D,A,B,84.2051246665476,-71.74654053046434,A,A,-150.73906089892807,D,D,E,C,-37.223634004452286,0
Physical,24,E,E,-101.30613108888511,A,B,E,125.90043551912122,-36.096166275690685,D,D,-90.80813513329215,C,D,E,E,33.514101787929256,1
Both,68,D,A,-55.885071018265094,A,B,C,108.11461255553156,221.0119328126558,A,B,-59.264291286431295,A,D,A,D,97.19592424615855,0
Mental,59,A,B,-83.56078953360525,D,C,B,191.19722877461075,187.95417987417105,C,E,35.567574995140774,D,E,C,E,-66.93697691279287,0
Mental,62,E,D,95.31365935784628,B,D,E,42.763583701121426,172.83158297901716,C,A,62.63010388931646,B,A,B,B,-154.01322414267972,0
Physical,35,A,A,107.08904896847386,C,E,C,-31.415809062158377,7.614609352278958,B,A,-22.841506902169662,C,B,B,B,65.02840418609497,0
Both,38,D,D,-65.97971484905817,B,A,B,18.29635909906534,-46.47963271876318,C,E,-152.68601432302614,C,B,A,A,-13.358346033218393,0
No,24,D,B,-0.9978607072779703,C,E,B,-22.422696663522416,-166.1643889113838,B,A,130.8492665519546,D,D,E,D,-12.538157462205563,1
Both,70,A,A,-80.00613249118372,A,B,D,-83.47446043902897,-111.94470625875965,E,D,23.447893955742003,C,C,A,A,134.63312849943927,1
No,63,D,B,-63.558041503632566,E,C,E,-109.92467345736105,32.17569892386985,E,E,34.663691518024386,B,D,C,D,-77.14819411306348,0
Yes,23,D,B,128.6812905554319,D,C,E,20.708083612588595,54.64561952157232,D,E,17.98330912044764,E,E,B,B,4.007071422069575,0
Both,72,A,A,-23.47130294372178,B,E,C,-115.90479575793589,1.4105235841767914,D,D,-106.69423766511761,A,C,C,B,64.80394433973827,1
Mental,21,D,B,-20.04798362373947,C,B,D,-215.61177843528486,106.93640005426157,D,B,-53.76284167912348,A,E,C,E,45.050142433800715,1
Mental,28,D,D,36.043782238743525,A,E,E,32.58972778110554,-95.07721197087457,C,D,65.4069237133831,C,B,E,A,-176.97497900098583,1
Yes,37,B,E,40.50072304086959,B,E,A,-96.24217502232362,-30.830047771214126,E,B,92.96707445171441,B,C,E,B,-25.071217130233197,1
Yes,48,B,E,11.36815615648302,D,A,C,-1.1442916101781004,82.94950560897695,A,C,181.39918554161346,E,A,C,B,94.7700559994129,0
Physical,74,C,D,20.051265559618148,C,C,E,97.04858465755576,98.36234085928757,C,C,-36.20377805819745,B,B,D,E,-16.47686362870159,1
Yes,37,B,C,-0.7129874484102368,C,E,C,163.05986979813872,-51.73293634921866,E,A,-38.2157310589232,A,B,E,E,-92.72595303376904,0
Yes,18,C,A,32.25287867171872,A,D,C,45.30010737662729,-107.8076996088667,D,E,-193.3058457565473,C,D,E,B,-7.701301074436488,0
No,56,B,B,105.62632918512323,E,E,B,28.99160688489546,84.7240464712695,D,A,-14.48414288253188,E,A,B,A,34.01856582039063,0
Mental,65,E,A,125.23031340384871,B,E,E,104.43129106947463,-72.00856331782701,A,C,9.221598156756478,B,B,A,D,-37.97123449375879,0
None,35,B,C,-36.672291202932094,B,B,E,49.00715160275893,-32.61187619981495,C,C,128.45630509919067,B,E,C,B,14.964740356641798,1
Yes,43,C,B,-204.48864589863214,E,E,C,-100.57537733249886,42.09200909276715,C,A,125.63927935501206,A,C,D,C,74.98693398692315,0
Mental,23,D,D,-193.70286904151112,A,D,C,-75.82313989592636,-0.36695141220322597,E,C,-32.992988462626215,C,B,D,B,-26.087738525768422,1
Both,32,C,C,42.936699818920225,A,D,A,-0.1507785913804109,-91.61864270490759,C,C,171.54564788012863,C,A,A,D,16.681318634262155,0
None,62,A,E,-10.509999571481043,D,C,B,-87.38910395343879,-28.359435866363263,B,C,-69.65219945185144,A,C,D,B,209.07688870507292,1
No,70,B,D,40.260979391045254,E,C,E,96.70479105534665,29.39802638739134,E,A,-46.332930568996616,B,D,E,A,29.602267742775478,0
Mental,30,E,E,-32.93735536366904,A,D,C,238.79623320653803,4.648204459541688,C,A,-153.5700467586648,A,B,C,B,-37.64517237338644,0
None,47,E,A,190.30928019182713,E,E,D,15.512317262932193,-202.5517785258204,E,A,-45.90436105887626,E,C,D,C,-215.21473467538686,1
None,78,C,E,185.18038961756355,E,E,B,-247.38317898009984,35.5202649560354,A,A,101.73728742320203,A,A,D,B,56.20560231407089,0
Yes,32,C,A,-117.13129333224221,C,D,B,178.85490530180195,41.17868396140083,C,D,60.81168737369337,E,D,A,D,-22.71775777617366,0
Both,37,D,E,28.478524790503172,D,B,E,78.94206891150345,-94.66652656541588,A,B,117.52905188156151,A,C,D,E,121.36446776259726,1
No,51,B,D,-34.76920596757735,B,A,C,121.57764829207574,169.26363849653697,B,A,-70.27148493617211,B,B,E,A,5.5416113858542815,0
Mental,50,C,A,-152.18264267068403,A,D,A,73.82696811611072,228.91620292426174,A,C,101.30151998829349,B,A,D,B,-107.02620095875932,1
Mental,78,D,B,55.56336664133045,B,B,E,127.46614957624193,-104.74592550871532,E,D,-62.942051236889306,E,E,C,E,81.79550592443222,0
Physical,73,A,D,47.00917980485595,A,C,D,-85.30369466923219,47.37296704270333,C,A,138.4849173697759,B,C,D,C,-78.16334486205301,1
Mental,67,E,B,77.19549559928825,A,D,E,-64.49495424128668,226.84799922354793,B,D,108.78121524199067,C,B,A,E,124.55431507422996,1
No,61,B,D,-60.15886942347635,D,B,E,-111.14347770522006,-144.53747798196412,D,D,127.8513533513951,E,B,A,C,86.83533474132868,0
None,43,C,B,66.03642098455666,A,D,B,-35.92907221010053,-20.063084596598827,E,D,-156.11151365025847,E,D,C,D,44.356963417404856,0
None,35,D,E,-34.61465678884454,A,A,B,19.743777976648115,168.9834500937285,A,E,-57.74362129850201,D,C,D,E,16.814061103930637,0
No,46,E,A,-125.45440496515666,E,C,E,78.40708739608966,104.0264245372905,A,E,-120.79078100996558,A,D,D,D,2.6402430449524865,1
Physical,56,C,E,115.79731467416066,B,E,C,-135.30280300389018,167.03724325043788,A,A,96.85043324740163,C,C,C,C,170.82026100169924,1
None,71,D,E,107.49198570405503,B,D,C,-8.0503242490876,-57.775106802550255,D,E,-67.29135490136905,D,A,D,A,-58.160699094091875,0
Both,32,E,D,-60.24926421197514,E,E,B,-100.99677967848228,66.917760871932,A,B,-73.32314260829362,B,B,B,B,79.25968875152046,1
Mental,63,B,B,-9.166605662906962,B,C,A,114.80971621811548,105.35133713836626,A,C,-158.04464375787342,C,C,C,B,265.51947878370925,1
Physical,19,B,B,30.15261161878085,A,E,C,-88.55908545748741,2.279504827206094,C,B,-112.69833757601022,E,B,D,B,63.26780035406912,0
Physical,70,B,E,-81.47663080866306,D,B,C,-56.455619350281324,-28.78860913983603,E,B,107.27481180598441,E,B,B,D,126.077346250635,0
Yes,71,C,B,35.61414945894545,D,C,A,123.39460282984504,-57.51978815978463,B,A,-99.66814571946242,A,E,A,E,-67.55889909739523,0
Yes,73,D,D,-5.095943992424914,D,E,E,-268.3668528988937,-60.737352548145005,D,D,-86.53589149751168,D,C,A,E,278.1908727040871,0
Mental,65,C,B,60.14626753446867,A,E,A,113.66104351090898,49.15263545366965,A,C,105.75460038897593,C,C,E,D,105.37317834412134,1
None,71,E,C,97.3256406577161,B,C,E,62.239018971967106,-58.80019935581525,A,B,-61.58658562913896,C,D,B,D,50.03002994942419,0
None,21,E,E,-134.50935842862137,C,D,E,-148.6988515987929,122.22283626610862,C,D,0.6482688235745722,A,A,B,C,70.19065336708098,1
None,44,C,C,-53.15958427266746,A,E,E,-230.97582947328604,27.5685817655646,E,E,-1.7528967527759738,D,E,A,D,70.2177663007036,1
Physical,69,E,B,237.96599335662773,B,B,A,8.35619333890281,106.94056745540637,C,D,21.88243410529018,A,E,D,E,-104.68458204919958,1
Physical,72,E,E,21.22792957299029,A,B,C,-87.27598854812413,110.6388608361367,D,A,172.5306292783771,D,E,B,E,-88.56272814883074,0
None,74,C,A,-279.08426267448533,E,C,D,145.9321517316989,-2.339248245670716,E,D,248.77474044975213,E,E,E,A,-31.95535032475405,0
None,63,C,B,-113.60825144900815,A,D,C,-75.31389728826889,77.9905171737079,A,A,221.03949003772803,B,C,A,A,-93.7329027393744,0
Yes,48,E,B,1.21441479651492,D,E,B,30.960067108390565,71.20180001635794,D,C,-77.46937024969137,C,E,C,E,28.355834801576552,1
No,66,E,A,-6.486682778362692,D,B,E,5.3584669490000545,-82.19041087939911,C,A,4.167207961479405,E,D,C,B,-76.86052279461765,0
Both,25,E,E,0.3957746363870893,D,B,C,-91.6814589588436,-56.61666617875694,A,A,75.25684114223007,D,B,B,A,114.9890017570915,0
