faith,RACE,sexual_orientation,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,Asian,Bisexual,Divorced,145.79670060890885,66.83377617313711,C,59.82567104363311,E,C,27.71186363301807,B,A,57.14099037511375,70.72829863235421,109.25898511886727,0
Muslim,Black,Homosexual,Single,1.2524933880437685,153.09752943845368,D,2.918065200994618,D,C,-115.7316388520496,E,C,62.09190383049813,180.53606219824894,-47.46406880620212,0
Buddhist,Other,Homosexual,Widowed,142.40508538920986,40.53598024814599,D,-19.403256697526285,D,A,31.08510239243301,A,C,-12.503421377059285,5.3825231401302585,-84.96879830699676,1
Hindu,White,Homosexual,Married,65.5357130278919,-133.13658265979603,B,-143.1965335674328,E,E,2.979520533385023,E,A,-17.062366408747316,-15.697954874485868,-43.70189932852706,1
Other,Hispanic,Heterosexual,Divorced,-29.973629661912003,-35.99276068808548,B,-53.300685220725406,C,B,-170.84210921561638,D,E,-18.900080457377864,13.163252859082167,32.60926125473991,1
Muslim,Black,Homosexual,Single,-7.0621225428307515,-95.17807427687099,A,-35.36508856287257,E,A,133.37207731248301,D,B,-85.77262420751882,15.176361618119321,-168.84300952417848,1
Christian,Other,Homosexual,Single,-33.722446691605214,165.92947765083778,C,30.217726366514103,B,E,-65.93824849197354,E,E,12.83573245010367,136.9482461415343,43.88352608060137,1
None,African American,Homosexual,Single,-152.78200662376247,84.68733483012045,C,192.97935845451104,D,E,11.689151865279165,E,D,-10.589584103460334,-92.28598799797648,-52.280010661298704,0
None,African American,Bisexual,Single,269.38873755537077,20.72099669711765,C,-39.701457868584164,B,C,88.90274765390484,B,D,40.648231825540854,133.4801604224928,-92.5122488647287,0
Other,Other,Bisexual,Widowed,94.25294967481845,-171.2233573903644,D,112.0076324920389,A,E,97.08086519140302,C,E,-199.35712779150776,19.395894146875033,110.67405198945728,1
Buddhist,Black,Other,Divorced,-182.3894252683416,195.4966800182579,D,58.2702231720332,A,A,53.05384409072504,A,E,-121.76171751397563,83.40714752541263,-19.718808483703054,1
Hindu,Other,Bisexual,Divorced,-79.82292135500131,-56.32195361901825,B,123.04844258039208,A,B,75.41852341080573,B,B,10.883116351241162,-143.27639708277187,-5.8443710294885705,1
Jewish,Hispanic,Other,Widowed,80.28467582353056,45.43739369600259,B,-45.1043937202563,E,A,32.42751362260274,B,D,177.56653317423914,23.43861680368488,-85.59866194434105,1
Buddhist,Black,Bisexual,Divorced,-130.98873977741215,281.29305604425235,D,55.81896848881706,E,C,27.062166565478986,B,C,-21.22602244302533,-70.69079866424309,-85.9998020338809,0
Hindu,White,Homosexual,Divorced,-34.47393504370472,-122.09637486306895,C,-33.35164578475096,D,C,96.78807184772617,C,E,-65.70005827336715,4.729283934071179,-39.97465917374344,1
Buddhist,White,Homosexual,Married,17.50742685266182,-105.61839651523624,D,-28.967467812449932,C,D,66.55208918253001,B,A,57.76507851309548,30.539986704602594,201.89802366853766,1
Christian,Asian,Heterosexual,Widowed,4.873312049130297,28.38770653939437,E,-75.77140926493553,C,C,-66.85415494966868,C,E,8.905709960503215,-191.54068805964403,-94.07794497403032,0
Hindu,Hispanic,Bisexual,Widowed,-101.67754193608157,32.96516460685911,D,-155.16864844387752,B,E,58.04104699624462,C,A,-134.37184961330675,-29.034167560842448,-12.56322435732483,0
Christian,Asian,Homosexual,Widowed,82.02436922195388,-85.95805620228766,E,153.74560426190814,A,B,-171.41764240611303,B,D,77.93115243360374,94.33357117788978,-116.43166386879737,1
Other,Black,Heterosexual,Married,-66.37121381052994,84.63716159286008,A,-32.97119862302546,A,D,-162.56322521508778,C,D,30.154843191889324,-12.204019571262291,118.21393374101719,1
Other,Asian,Other,Married,-86.68426042399842,36.188262454283205,A,172.93684025355122,B,B,113.22306696486257,B,B,29.54493460080643,-216.74046744566536,66.88887354918991,0
None,Black,Other,Widowed,-170.8003507308232,47.96161613151452,B,-107.54316070062981,C,C,59.661875756541725,A,A,-79.53062494939985,253.4595484336879,-11.30511140264152,1
Hindu,Asian,Heterosexual,Single,29.421808671653192,110.74669718850882,E,88.99731289227596,B,A,43.83949718105203,C,E,-28.816139126302474,33.17022766503312,-162.37539911419987,1
Other,African American,Other,Divorced,-15.410506392740666,-110.27807057527544,A,-178.34495329196318,D,E,58.838614579827734,B,C,33.77305695675014,30.647721449929833,129.57396642744988,1
Jewish,Other,Heterosexual,Married,-1.0972385931688655,61.43401562979004,B,-65.08266896127584,B,B,52.17389370936002,B,D,37.158385730174835,-214.09560859402586,54.51113173541188,1
Christian,Black,Heterosexual,Married,-84.49148809557754,78.69772828750136,E,-2.967623779387005,A,C,56.471219529305785,B,B,-56.66335590281108,-136.43287365449333,-2.5363415677931838,1
Christian,African American,Bisexual,Widowed,-237.33561760750698,-151.03898781980865,B,-91.26530463571605,C,E,-84.889239595618,A,A,138.05645008476452,-49.559250119718314,118.13617139472645,1
Hindu,Other,Other,Divorced,-211.05175795566606,41.94360389561473,A,40.78545470407277,E,B,-59.72987246854542,D,C,37.409872387668884,76.74120241193053,-145.45995878704053,1
Jewish,African American,Other,Divorced,-55.085335978243656,147.04792979106742,E,45.948376272112576,D,C,63.93059646352125,E,D,111.53028498893443,-68.52561020546722,-138.20587876404502,1
Buddhist,Hispanic,Bisexual,Single,-151.06852656528895,-60.889347849351275,E,-65.88779428059597,C,A,46.82003373322153,A,E,46.18987941697995,-108.11723793538204,-34.391880272931935,0
Buddhist,African American,Heterosexual,Widowed,-111.06895417423794,2.7411823439189513,A,104.24438508717884,D,B,28.78131234395761,B,D,-94.07192442336039,-52.5717674142149,-123.49358044246861,1
Buddhist,Black,Heterosexual,Single,-135.11845893939457,171.32723192222215,E,-122.12851980299624,D,A,83.22206487429916,B,C,-135.64411327715834,95.69335352279933,55.33816987064488,0
Jewish,Hispanic,Bisexual,Single,118.40763718006811,49.51964714587587,E,126.48742716333585,E,E,-90.35068231303985,B,A,-66.28717039251977,23.345620539362034,72.65387680173171,0
None,Other,Other,Widowed,-96.91467969948087,67.41782425898244,D,24.852139778448297,A,B,-12.740476246302338,C,E,-110.35685021213557,33.49032787439784,-75.53377510337587,0
Muslim,Other,Heterosexual,Divorced,143.28857781336376,-68.07377936997612,D,25.707447150197783,E,C,143.42369110973436,C,B,44.5010015311803,-81.1216067506541,115.45276566841581,1
Jewish,Asian,Homosexual,Married,-24.52732981615312,-24.075766458136457,B,134.53317305583835,C,C,30.016411686466967,A,C,24.578824198174633,85.86614895009342,45.614669200460526,0
Christian,Other,Other,Single,-37.73220489958613,-57.72551634371538,D,-20.52232680041523,D,A,164.73571209637802,D,B,136.79087581098506,-30.90139424369445,34.345802140729475,1
Buddhist,African American,Heterosexual,Divorced,-119.67013343921258,-23.4308722450924,E,109.07491343466505,C,A,-178.21329537018357,E,E,41.18076323392131,109.31770934842908,24.095320533828424,0
Hindu,Hispanic,Bisexual,Divorced,-9.16501466672862,-9.244902267465259,A,19.664435715120945,B,D,110.4174224842563,B,D,5.431115862652533,238.99721917985764,48.98830723795605,0
Christian,Hispanic,Bisexual,Widowed,57.28155037537574,124.45547378536949,B,18.212861301526882,D,C,-36.08214332597637,B,C,-2.14707868759867,-14.046145301394416,12.865208785985438,1
Hindu,White,Heterosexual,Widowed,-53.52779799631051,-87.42826241123512,B,56.57889800678782,E,D,96.75321138566291,B,B,212.90899872605365,19.775678305812473,41.55060104167642,0
Christian,African American,Other,Single,-60.078256071191305,219.57284224483436,C,-7.659657489602786,E,E,-14.424498959286183,E,D,-79.89969007675461,243.42877419698223,-11.323627152888992,1
None,Hispanic,Homosexual,Divorced,-145.18288057124263,-76.8924917026766,C,-30.532909937396095,A,C,-90.93800769282817,E,C,82.37954259619296,75.90240742916814,12.790248930400875,1
None,Asian,Homosexual,Single,-22.629707769755704,132.49946877499195,B,35.20195145993606,D,E,49.29407741937985,C,C,87.07271659855947,-79.22129604349163,101.16707016373849,0
Jewish,Black,Other,Widowed,-180.28143143903415,-40.70291485656391,C,66.47681979977693,B,E,-151.8614432325921,C,D,0.28012332337840645,88.54250757836869,-171.0662954733896,0
Buddhist,White,Bisexual,Single,13.290159746868193,-152.3183384465588,E,-95.91768464839078,D,D,38.36263021340478,D,E,-64.50752640609001,-95.77325643449377,-93.36796933869326,0
None,Other,Bisexual,Divorced,-197.04715860630802,33.66419683653753,D,-93.50429298745595,E,B,-25.674975201927808,C,E,-100.89041760363008,-136.7347685404047,-133.06930405874527,0
Other,White,Heterosexual,Single,70.36449196283738,5.244134293666507,D,114.77585203418109,D,C,227.72419436810677,C,B,-47.127762238825476,-20.88203082299263,69.44984986771452,1
Hindu,Asian,Heterosexual,Married,46.094586763757874,85.54101062105933,B,43.98985677808298,D,C,-90.93271882172054,E,D,-53.984480898301925,122.5779207997157,-0.449534595505957,0
Buddhist,Other,Heterosexual,Widowed,41.29819670313719,-98.5344864368072,E,107.57175554859731,B,D,-20.684531568821892,A,D,-166.3380048466798,-87.74892953004243,106.82558174571643,0
Other,Asian,Bisexual,Divorced,-1.5345005588842684,-14.258840058215227,E,4.079025193815958,C,A,-73.49126370567198,C,B,-119.15353865624843,-149.16702490835382,36.72655821850689,1
Muslim,White,Homosexual,Married,-140.56378437461996,160.40725936687704,D,18.897165473459133,E,A,-178.0670634496049,E,C,-227.2176482966139,-216.5011773638815,-39.44423262109187,1
Buddhist,White,Other,Single,43.20390358052501,40.10821474095989,D,92.01542161128685,E,C,65.55210688415059,D,D,-18.017307793810502,52.61284141914978,-19.74401756156665,0
Jewish,Asian,Bisexual,Single,-26.123672811386456,178.29158975430164,E,-104.2964927226579,D,D,135.685164681845,C,D,114.80159992999424,114.09176310379125,30.448398792898736,0
Christian,Asian,Other,Single,-21.33673635062908,131.1149771925226,B,110.83017602577358,D,D,17.968138542600474,A,C,103.35998615681264,-45.553921229884224,10.637868848492943,1
None,Hispanic,Bisexual,Married,10.5550224435225,91.02286771783722,C,167.0497514413877,B,D,-78.48794217035149,C,D,-114.91754527238204,-18.261126296158515,-68.53301195356481,1
Muslim,Black,Other,Widowed,-206.8961035029471,22.491750919336475,E,7.503950949282244,E,D,-109.25907235338705,C,A,37.67001465602116,-2.6549011928556765,122.13218874564878,0
Jewish,Asian,Homosexual,Single,20.507531221023815,57.72263811133901,B,22.095705942546704,E,C,-20.36833036809405,C,C,-161.69199943461228,-153.03993061949194,-103.43357810812594,1
Muslim,African American,Homosexual,Married,130.80727300931133,-108.69894664869035,A,-5.332031928170376,E,A,-176.18110602616346,D,E,12.945614952717351,36.00865635098204,-29.085479169724625,1
Buddhist,Hispanic,Other,Widowed,-98.05925726495498,-19.0518998479936,C,57.80282311090444,E,D,122.34515084971771,E,A,-9.557521869680844,63.91423073703045,-17.83313501144524,1
Other,Asian,Bisexual,Divorced,-55.3105910560307,85.88489201838597,D,-121.7681817428602,A,D,118.68355728951417,A,B,-58.346818279262735,-5.614169824137897,49.828181947034004,1
None,Black,Heterosexual,Married,-85.26054091105807,37.28455413668698,E,5.590724735469974,A,A,-14.924300112281106,A,C,-102.50704610435378,-91.80475104978404,397.49474932817446,0
Other,Other,Bisexual,Divorced,257.4632737283105,-24.43177807258418,E,0.884096450424,E,E,-10.692974964687068,A,C,28.69703192779508,203.3020093997905,38.16166297656056,1
Hindu,Hispanic,Bisexual,Single,132.44261185154434,-40.007399792717464,C,75.20324962922567,D,A,76.68293576686646,C,A,18.00589952044688,132.7729204425091,65.68131375776548,1
Muslim,Asian,Bisexual,Widowed,-98.31492379927488,67.3484394718982,A,81.15319225018364,E,D,-51.86104090270962,B,B,-127.05930362921916,-47.40486951415275,-109.15197817339713,1
Other,White,Bisexual,Married,-9.081461040641694,-23.309746989630963,C,-76.21957589432333,E,A,41.88607805870532,B,B,-70.80730489049377,-93.10838189726071,-122.14133459105577,0
Christian,White,Bisexual,Single,-35.805018944036746,1.314754288533889,E,-62.80315627761124,C,B,176.13035225676845,C,D,138.11980073576933,-106.0407893264302,80.51662458877273,0
Muslim,Asian,Heterosexual,Widowed,-106.22447133569004,-121.91143943191783,D,134.75626196620996,A,B,28.448858252920722,C,D,39.30483728392984,25.714889834246524,83.29846583725543,1
Hindu,Hispanic,Other,Married,-114.76729831619114,32.769901356238314,B,111.27742916244894,E,E,-77.0369543553077,B,D,-194.45816993246393,-49.0940491537722,-35.59077417004669,0
Christian,Black,Heterosexual,Widowed,142.11674280774886,10.058049658585132,B,-134.53971870029633,D,E,175.50691353046028,A,E,-50.62965441752036,-163.12171775356452,-130.98621908817935,0
Buddhist,White,Bisexual,Divorced,-155.8345479044787,-23.95674616650289,B,46.628818238410815,B,E,-36.12145189055268,E,B,116.77845660291031,-56.58221796316637,99.03655729679254,0
Buddhist,Black,Bisexual,Single,-8.657944399647322,43.19514385056504,B,16.281742536073157,C,B,-7.854490655149056,D,D,92.64014937306551,127.89385686543466,-61.65327928551269,0
Jewish,Asian,Homosexual,Divorced,55.99380129480773,4.719844404557089,C,-68.8351495598956,C,D,137.97871826953394,D,A,31.539428024785533,-31.934110176367554,-14.652231392115828,0
Jewish,Hispanic,Other,Single,63.52416484566908,17.14987025060956,D,8.705062999452032,B,B,-52.38801154629389,E,D,40.853446054004856,137.8673687360564,198.79823184019435,1
Jewish,African American,Bisexual,Divorced,-153.52449140860557,2.7895812229545833,A,-37.3233315238897,E,B,-153.92898354359323,D,A,124.78329113825654,111.46430139434705,5.839629619214781,0
Hindu,African American,Heterosexual,Single,110.09171854274828,42.139261940407636,E,9.055860051874655,C,C,21.97409656053093,D,A,-75.22368945193806,97.93868807825403,-170.2021766384672,1
Muslim,Black,Heterosexual,Widowed,-0.08997671380646345,-45.43225744113251,B,44.949759319888344,C,D,23.296891884435038,E,D,2.4769109257723727,122.68213570673225,-137.19819361887926,1
Christian,Other,Homosexual,Divorced,39.86865986640876,-9.118059696034909,E,5.105930564706599,C,C,-213.86309035819693,D,C,143.56843377840696,8.331140741111325,120.73617241086218,1
None,Asian,Homosexual,Married,-28.62572213790426,-135.50339404993846,C,2.3372770625861508,C,D,-49.97205531933857,E,B,-65.03132372761536,98.90704605056203,-23.493741706145887,0
Christian,Other,Bisexual,Single,67.89778094433578,-165.4330594545625,A,-36.52279618865054,E,A,33.89768722452382,B,B,14.627762879316,69.21844618769826,-220.20006564665024,0
Other,Black,Heterosexual,Married,1.8994178928412226,-13.407140270598155,C,191.20762042029273,B,E,-26.042115135586613,E,D,95.07212937112523,58.70468097979792,136.34362237932044,1
None,Other,Bisexual,Single,0.40789540166028987,135.99122733709615,A,-214.9959746600116,E,E,-36.05951995452256,B,E,-92.23253837809531,35.24145982429211,194.88101550012544,0
Christian,Other,Bisexual,Widowed,51.39519383252772,-49.33076608123003,D,74.85139817956936,E,B,82.11634638779934,B,B,5.1065354214050105,114.8694306700008,-55.849127598305124,0
Other,Black,Other,Married,88.24496475517132,-78.11924655924012,D,18.075142682161754,E,B,-34.63459084211378,A,A,-114.97817839832382,87.63257080892492,-16.009814707917915,0
Other,Hispanic,Homosexual,Married,141.43879658330795,47.43504675797324,E,-29.76962247500617,C,D,9.059902588006157,A,B,-43.270509150350854,54.605692160961105,6.481877673495549,1
Muslim,Other,Other,Single,-49.90332667599445,-130.27433967773416,C,-16.761690423410528,A,C,-0.7177533904953209,D,D,-40.45058251681547,44.18007630454749,64.72266948425631,1
Buddhist,Other,Heterosexual,Divorced,34.036650035842946,130.09958203795867,A,-194.38895696608716,A,D,-4.608709138040729,D,C,-62.76921864652668,-62.285508013290816,-27.250948563536532,0
