nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Mexico,44.2565209244229,C,-149.00567964592415,E,-68.1434614619428,73.10973433870491,A,C,-32.08195906934122,1
Other,-163.6001865701536,D,-125.3050775725549,C,17.706784477391288,41.231376797559236,E,B,-80.37195423815695,1
China,-54.41874305690179,D,69.43115112036551,A,-73.85458627425663,-27.342639603456835,E,D,7.760118926001952,1
Germany,-3.54952880444875,C,93.2830191738542,E,116.1007540625049,41.91554258011822,A,A,-76.86250552480328,0
China,-5.619489434080749,B,-69.15432681430781,B,-84.4413484139839,134.8888556782281,B,E,21.659764380615858,0
Mexico,-31.39423653838057,A,96.28939957222511,E,-113.7494394536097,-29.11802934547066,B,E,42.52991141008805,0
India,-16.246661417142487,C,-31.505861220102645,C,-23.837457645408442,-86.96807585198971,C,D,52.573488210794835,0
Germany,-158.00614624007176,D,-37.64543518338987,E,-211.4819050832811,50.60347052545332,B,E,202.33164889339892,0
Mexico,-48.26725012401918,C,100.05813932881904,D,40.711663402479275,105.59578775503307,C,D,141.65671565730474,0
Mexico,95.85110239880986,D,70.17789115420646,B,41.01120140714911,32.26576513975996,D,A,-4.07594142234144,0
UK,-90.02323021489826,B,5.180088535919983,A,0.14670598088227452,-3.2958082563343343,D,C,-39.21968837885175,1
Mexico,31.437207881785973,D,-128.4501215369519,E,-152.45570227014773,37.49835142168246,C,D,-70.53726712213876,0
Other,49.37308806710457,D,-33.839250768774214,C,96.8040422607777,18.131025996394396,D,C,-86.207585622109,1
India,-178.5405980717458,C,56.84338954496303,A,27.05854724717166,71.39910138574102,B,D,85.70049293047704,1
India,84.67925598466853,A,-20.790981419471116,C,26.52684153801701,-96.35609733369836,C,E,-241.37968462421938,1
India,86.3955537021728,D,25.182141727630007,D,-25.853072874568106,-136.18652905902312,C,C,20.47538142962197,1
Other,-76.72946126439899,E,-128.77013212131243,D,-150.1895804630683,219.08906226390488,A,D,-43.443762055689774,1
India,-33.78523721443026,D,-205.88883586302077,C,221.76727935348651,70.7493824028876,E,E,114.67652441222549,1
Brazil,-32.55650309079111,A,-11.932113332306502,E,3.9229197327616103,5.883914107792753,C,D,61.14223869270796,1
US,111.78457938625537,D,-0.5416458358478091,E,-63.740986664321106,-13.675675649946164,B,D,151.61717639598592,0
India,-36.58157247115341,A,208.21005162939824,A,-113.04299021368152,76.00074301147679,B,B,30.205438680823622,0
China,-248.49540636958815,B,119.25369913052073,C,114.12237937633934,-219.9652781221544,E,C,-10.71023869936419,0
Brazil,-5.006893639698308,A,-190.31740539793952,D,-57.073963399868745,124.39006293863497,E,A,-74.25089427194878,0
India,-45.18988087641245,C,86.85707152238409,B,-197.43415714710892,-66.91619798985928,E,E,-15.179058556006368,0
UK,68.06401479897414,C,34.07990146116057,A,-56.93880073333473,156.4998375869471,E,E,86.13471719020839,0
US,96.48157199115614,E,55.65971102083815,E,-12.893508181888441,28.98218748328442,A,C,-12.693701724008195,0
UK,111.7099271587796,C,71.21570773600658,E,-136.88950847695827,-147.49286741496906,D,B,-89.89061880082214,0
Germany,-67.98595056824425,B,-101.11264300942786,C,98.81079425798337,-125.79575567352015,D,C,49.222804236948356,1
China,-113.1988697219014,B,87.6983415670976,A,-48.84018374212998,191.39534482519133,A,E,-14.071991567213932,1
US,27.64121828246193,E,77.02699077221608,B,3.605358506502412,247.22157295496098,D,C,-58.36523861003222,1
UK,95.71578068251173,C,-17.140662436116564,C,-89.18969193531161,-29.474920640935338,A,C,135.84862555804455,0
US,106.02531965549346,E,-59.62066868225189,E,82.04795805537047,-104.0868794295723,C,C,221.09398018669486,0
US,-123.24907855862533,B,94.74513346593605,A,-7.40666344731804,96.55313481860325,E,D,-31.904949316106617,0
Mexico,181.48073365540552,B,-61.02728870498106,D,32.63369540242611,25.49336126975464,C,C,-41.80281591481166,0
China,-36.041262629533485,A,-30.440915064130795,A,-87.21098812129519,74.61695918342265,A,B,-59.07622888658251,1
UK,-76.6277252248017,A,-8.001413628054467,B,82.01896597154617,129.3918399698222,C,E,30.28846379538447,1
China,-6.794830322779323,D,33.10406906841991,B,19.805672052999956,-105.75884765031509,D,E,-145.67375508716063,0
Germany,172.14566196365365,E,71.17803615290458,E,-83.89526570546057,35.8102922722409,C,C,8.303174630362825,1
US,-71.20216524117775,E,102.85319721344264,A,-24.019170863285684,89.18558891656396,B,C,4.480216220845846,1
India,56.135488495028575,E,170.88589944729463,D,29.374687978071062,-176.9574789712484,A,C,-5.201152406803247,0
India,17.593938017707043,C,103.21560098914486,E,39.232927003268195,266.6994542001138,B,C,-93.61715737003095,0
China,29.91809344350378,B,-2.008703203835307,B,39.89547013105429,-52.06507374762898,C,A,86.9820751047903,0
US,76.73609995079904,E,-138.19697029927596,C,10.784496354800382,-85.80971549631474,E,B,249.68881887606406,1
India,47.54924697425763,A,14.04153677798857,A,50.42237267286583,91.95883659955216,C,A,26.545456164583527,0
India,-126.59632076520786,D,-8.824607196944664,D,28.947264490334252,61.58898599895345,D,A,71.39896249960711,0
Brazil,77.33025594741673,B,1.02526865429297,A,-28.209734810684772,-215.5086069022384,A,D,42.56199057140803,1
Mexico,-85.77234026960224,C,-129.73407964741165,B,34.156249552509415,48.79422903027767,C,E,99.10109817938654,1
India,100.05094381126432,B,236.03430241041022,C,-154.78361959975086,-22.231520989416893,A,A,62.56196666101415,0
India,-91.64202711282142,B,-32.04435272702993,A,105.41007765265438,31.33123967638441,A,E,24.8127761346219,0
China,33.866866350544775,B,-123.64687782355024,D,-203.98785839043322,86.23637402329761,E,E,18.09925725630536,1
India,-73.16171342048379,D,-121.32781784858255,B,-81.70248292168793,27.237662985087987,C,A,167.03767151125243,0
India,152.81988908243468,D,27.51513624896424,C,-56.607855478198864,-133.00928630069671,B,D,-115.37995440053177,1
Other,176.8475804254948,B,29.647653309157672,A,221.21752280040798,26.18560149766483,C,C,41.12255451470346,1
UK,-77.43931021468777,D,-242.04226113669617,C,50.21485674564282,-10.380371938277271,C,B,0.2832017564123954,0
Germany,118.47786767285704,A,33.741663533109524,B,82.70937671209695,-204.3633706204464,B,A,-10.353111728829623,1
China,-87.95915913175504,A,-198.12884409523556,D,-10.341771770207169,-54.37827108076314,A,E,-111.00062538904612,0
UK,-131.32441302224453,B,-111.02903759419624,D,-166.33039804028476,-37.25977999541415,E,A,-87.20519536489917,0
Mexico,82.92663823947535,B,147.2306487521662,E,109.21298569822684,89.35262227130438,D,B,54.80458178667781,1
Mexico,19.614308262828104,A,-45.007613470587785,B,14.256062904161526,66.32921221418604,A,D,-76.96832644004957,1
India,-146.45062511849315,D,70.40048896571356,E,23.084815085829735,-50.54819146648947,C,D,-177.48826364751727,0
Other,181.9232258672468,C,-234.2016645283561,E,-16.945895485316367,-98.50023667317758,C,E,-38.770365079195635,1
Mexico,-93.5497697743284,B,80.4410582229021,B,109.25886701079288,39.28250250185778,D,A,80.81586698100362,0
Mexico,18.0691703365777,C,-24.73667480480029,A,-93.70956840174225,206.38832333355649,A,A,-185.74134956789356,0
China,114.8952883280024,C,28.452725297960356,A,-63.15510312629997,48.666921143355395,B,C,42.277967682375326,0
China,-106.74158146001731,E,-111.92786402250347,E,-116.64429797863562,-253.61107963727193,A,D,-83.57185110752432,1
China,-79.04249728237134,E,-92.2959784640117,E,47.216823370213916,221.43099838005588,C,C,72.0911941208123,0
US,-97.96388829967451,B,-64.25846858452236,E,-23.05921378195428,14.373099638935457,D,D,-109.62767508813735,0
China,-19.258819586356157,A,24.194696872968265,E,-50.23103242004875,152.88188994288348,E,C,1.8786338442026933,1
China,85.29316978813374,B,20.321256103117506,D,33.116619922812774,-140.58771914794198,B,B,131.30311739021005,1
Other,31.834282125409967,E,-82.03301017844304,D,253.17987303109234,94.9258698854616,C,E,65.36624782725478,1
Other,128.69638973247075,D,-120.44902183425809,E,93.75123672734935,-62.253917876711014,A,D,-134.8042357138982,1
Brazil,230.2433386544122,B,84.23137848047422,B,-1.5635528641275733,-119.52213004941478,D,A,6.740520654703322,1
China,108.40113439980676,C,-135.9849551427716,E,-96.50180275429274,42.034966158640955,E,C,169.9453286727685,0
UK,118.35125862412659,E,75.9800952191244,C,-117.13307506423563,262.2522608678694,E,D,-151.3889406576756,1
UK,-147.06249110764176,D,188.80177152403533,C,15.488174215157766,15.727742344235343,D,A,95.16544798214343,1
China,1.814456578045823,B,123.48522498676407,C,10.377375438156964,-63.204632424967485,A,B,45.333041040296266,1
China,-24.29042549936361,E,120.31618797574706,A,58.26681218677013,157.64619904269424,D,E,119.14871772131367,0
India,6.0447710728908515,D,-18.23943710663331,A,63.19414483105382,2.3627819033078694,B,C,43.28354922429157,0
Brazil,14.042029024409745,C,-13.582487380064562,B,-64.03979399929656,-34.985353111311,E,D,-117.1715082288108,0
UK,-223.77468082435544,A,15.96000413270733,A,73.06497170495035,230.3958970287703,E,C,110.640132443608,0
Germany,-22.228426149748916,C,-222.8172963313992,E,-169.21443844997577,-0.3367536791976512,A,C,33.847296425730974,0
Mexico,-26.98148743332029,C,18.879504232592755,B,126.86539619082473,75.74625370803565,A,B,-23.58534048743782,1
Brazil,21.901768945402033,B,50.7702253092139,D,46.72495340011313,-89.54921877336093,C,A,12.472058672999164,0
China,56.56802872122157,C,-183.46323078667905,C,-201.52187115362526,-37.108984965298895,E,A,117.20583527043674,1
Other,-178.989137725871,B,113.7645919192416,B,-104.33970282453771,19.987718106664424,C,D,79.01123553144798,0
China,-33.67447934301141,B,-135.0365410815068,A,-38.338912056704224,172.93038195094803,E,B,88.88448065461958,1
UK,15.053168026438247,B,143.71429898342433,D,60.66621204579097,52.35055228585771,B,B,-99.22096346708344,1
China,82.37584449211904,B,81.32588629343056,D,-94.74996357553135,-16.262566480580986,B,D,161.04337169927248,1
UK,176.92626812222048,A,-158.2130822198626,C,39.82723357024814,142.06485523275808,A,C,-67.98209608291619,0
US,38.09631973024258,B,15.459849710310541,B,121.90571837408062,236.47762359283936,A,A,-35.16182204466966,1
Brazil,9.205679847508279,B,-112.76661904386818,C,46.99416897548771,-175.3697397628335,C,C,71.42384915707532,1
US,0.47698186691851224,B,83.03000614083149,C,-21.43468455390045,-58.40795567592379,D,E,-117.00946793373517,0
India,100.10631434084839,D,-30.07263873631597,B,150.30316513943595,-78.22882524662744,D,B,98.63937546867157,1
China,-0.35098069479784233,A,135.08315090690263,E,270.9539645894575,23.951657033986347,E,B,-2.7240151634893626,0
China,-30.21830744407851,E,-45.27851111877603,A,-72.95951370414815,10.657645502207819,A,D,146.89645255366247,0
US,-138.8114155494,B,142.03862572003177,A,-112.20582436933158,14.22249643165939,A,A,79.37519380597774,0
China,-17.116831761589424,E,33.053964943107935,C,-146.75313945210556,57.09148025151567,D,D,-134.32084460122215,1
UK,9.475354386237541,E,70.64952459010415,E,-135.21461806642816,148.45374696029089,C,E,-55.134310094316916,1
Other,-149.64839698844787,B,-67.68692022145561,A,-152.5763527778215,-184.31928663933525,D,A,-138.92094948807866,1
UK,188.9084149926272,B,145.59339800739713,E,65.99325195222538,-127.75580644640937,C,C,141.75894065696735,1
Other,-140.55421448471236,D,34.991562341768486,D,148.86861519592566,-234.02498021512113,D,B,87.2668104653853,1
Germany,1.8314006207884939,B,19.14870158905543,D,86.39448543006723,-23.706016795899547,C,C,-154.3978213924411,1
Other,-25.654977881819963,A,91.63346211053891,E,41.001710447934045,-6.561715442029506,A,C,43.10397696236356,1
India,41.75625145551033,D,-6.230574677796704,D,-15.908342642512835,-125.14698752981204,C,A,49.11840677574064,1
China,46.67676163837381,C,71.6177479366206,A,-60.44622750682145,-28.18441569903892,C,C,-100.09385631594394,1
China,-21.84987705052084,A,-36.914112351920956,B,-75.47985931918213,19.119786185273906,A,C,-177.13170044007646,1
US,-47.47915834971828,C,6.598869508604666,B,-92.99602218993132,-122.7650957159345,C,B,9.226178464894701,0
US,46.26167798374846,B,105.53727094496597,B,85.08333731634809,87.83271895812737,E,D,136.6772043309549,1
Germany,63.84084000929332,C,109.11079367160366,A,33.29596406419253,37.37600327515523,A,B,-25.827560230344893,0
China,-68.28503090480255,B,50.13220399848536,C,73.8420278025972,-141.20953148669358,E,B,-83.72798696152856,0
UK,49.655896981206546,D,59.169948385575644,B,-56.87525451079427,-49.90503114608285,A,B,22.512443290589417,0
Other,-21.232953428020092,E,-71.36800975049208,E,105.18637724410087,-8.514153316221465,D,A,122.8914852201961,0
UK,111.41816697562076,C,-201.05294910384112,C,88.09525539464886,-168.33305936124776,C,B,-52.55439717603871,0
UK,30.74349242446156,E,-94.17843333547718,D,-85.53379250780584,-249.2188460861529,B,B,32.28336021398465,0
Brazil,102.99261318154223,B,-98.61112797847377,B,-117.2725046135686,-60.69604516765159,A,C,-164.16481915671093,1
Mexico,7.346197441408897,E,-113.96235821646705,B,70.36352650226007,51.78596241613634,E,B,171.2860858852713,1
Germany,-63.356759117123204,C,139.92458396433588,C,-153.82507904422226,-132.8471600763405,B,B,-80.46476307913326,0
China,108.03046994756247,B,60.20509899323487,D,0.3640429121577139,-41.15210587849038,E,D,-38.62685100335664,1
India,-49.346084196858214,E,70.12725664085535,D,23.22418471938673,15.660320197098962,D,E,-13.65855832039567,0
UK,194.4831064437674,B,23.32702868736502,C,153.90424840201155,84.27328168985406,B,C,-145.69326758321483,1
Brazil,-79.36000018112561,C,39.80089245686442,C,-107.20940815229014,91.78049818057433,C,A,146.96119870193195,1
US,-64.75265031251604,C,-193.4062874739825,D,26.53091896177137,-9.74691394881118,B,E,-32.6311788567519,0
UK,80.63612923964214,D,3.979878771405538,B,111.98012506200445,-73.31448752137219,D,D,15.01094663565127,0
India,-73.45844810676624,C,-110.91667122571789,E,-34.55951759444688,112.69333466553218,A,B,-77.42960843278179,0
Germany,15.407902418551886,B,-161.68630681084127,E,-2.8594925146932626,68.37542669655517,C,B,95.54589963756234,0
Other,-97.89293283710818,A,120.1879253085204,B,10.629179879965184,2.7095114441956296,D,A,63.015844523821116,1
Brazil,40.09229268354202,A,55.82910773547158,B,-131.82271217435047,100.9155603563512,C,D,109.54433098106169,1
Other,-4.201541942914828,B,-33.122843710428995,B,71.38119260301174,51.72210512588398,D,D,21.416107871880516,1
India,-25.621650707201947,C,-52.325912113036544,C,-139.96186870215607,-131.6631752064607,C,A,-139.98310193935137,0
UK,-134.9586048892081,B,129.35451787066222,A,18.266271419938587,-23.994775553761073,A,D,49.446578542283625,0
US,-60.86432773820666,C,92.5010191937913,A,144.05480372940423,-90.87965358494226,D,A,-22.7195039434579,1
Other,38.82638826867606,D,47.77052608186473,B,-29.13536778403826,92.70212045248385,C,A,30.00099780431944,0
UK,104.1085607592199,E,-62.346592436608425,A,53.67405371644891,121.97616838915464,E,D,-2.3688827504606698,0
Other,75.54236543831435,D,201.99376954046107,B,-104.99586482270587,217.45104170124304,B,C,35.811258230559325,1
India,29.69431985988348,D,-30.2778136345709,A,33.74497392760018,-94.49161888779959,A,B,-26.39553830402617,1
Brazil,108.8298128162952,B,-2.203668690296916,A,-175.72926721412836,22.339579864086403,E,E,99.20841176203892,1
US,-152.66500558159598,B,-54.53669484087755,B,138.38696222783088,15.262266225460037,A,E,-30.763425367784837,0
Other,-18.89385755159675,E,-60.05381956495379,E,38.661650933029115,-20.55238058937111,D,C,38.45656420009891,0
China,-35.140263732590796,A,58.626008333943126,B,-113.32019600443328,-2.0305846755839676,B,C,-143.01201602582964,1
China,43.54613128756433,C,133.68303031797777,E,73.70138376148321,-158.78383997970232,D,C,-77.506082641847,1
Mexico,80.7840907170154,D,-27.505968978464146,C,94.36187281353769,-248.2126232253549,A,A,-93.70185349107169,1
US,23.33375367926084,C,201.64464869892134,C,81.80006399925969,-88.64178385300958,D,E,-62.622967846217435,1
Mexico,11.007848353986441,E,28.252989430833246,C,-61.01253553040201,-67.62311325239237,D,C,131.7115068078295,0
Germany,158.5824149243052,E,-78.97740250863636,D,-206.7401849853073,35.05133692128511,C,A,99.98831201083581,0
India,198.9004720807695,E,86.93738454446458,A,-14.942903393624976,-23.411625047836143,B,E,16.43141645167795,1
India,41.78751540615164,B,-66.06915288540746,B,139.1688798094495,-17.49471995858463,B,E,6.293643900715412,0
China,-82.16164968269376,E,154.21863595083107,C,-52.090652144354024,22.856006395839017,A,C,-224.22688076859316,0
India,-52.73309739122467,C,156.30016106541902,D,46.864218323285286,47.667313256908955,C,A,37.957828899131464,1
Mexico,71.20938903537034,C,-0.7235605178799649,D,-6.213159321441609,-58.006733233226605,B,A,83.38902714460467,0
Other,-116.366582426573,E,-68.92671463514559,A,61.261498724561,-85.33414424246729,D,B,-317.75129654341043,1
India,-93.09683344536565,D,32.58360087345882,A,13.004043253223754,128.580115227401,C,A,69.00529391765171,1
Brazil,-173.46043970806616,B,79.30219896726284,B,8.503181591972789,-11.866775353919344,E,D,-55.659251084781836,0
Germany,-71.0502750958492,B,-91.21168659655825,B,-66.6901452858954,-25.093248741086114,E,D,53.16066445762463,1
Other,-82.49905996962072,E,-57.26101590520338,A,120.21307797882785,-69.70585681638637,D,E,82.93628572515395,1
Brazil,-47.81315067741849,B,96.98522405131915,B,-18.447028159584395,36.06963126754709,D,B,64.25283485872221,1
US,86.6086130858576,B,-101.15466499651826,D,195.6308708572086,-89.62742535309084,B,E,-17.733172693772445,0
China,-33.87393751219278,C,113.1529071997371,E,53.26240444052879,-25.271991206901152,E,E,-217.25000891851437,1
China,76.84612831251157,E,20.01607759263134,B,29.53334871753829,-13.819539507492385,C,C,-128.71120935780095,0
Germany,21.128544723851828,C,97.63959601639061,C,113.37927934210563,64.86053699650175,A,A,-225.83115968993556,0
US,55.932791291666504,D,-76.08205439555421,D,-127.20733095285462,10.363971552175503,A,E,-10.288417232642676,0
