nation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,36-50,-97.65171938981615,-96.4749266169528,32.03983445252119,A,-51.89945723147229,-81.89198839245815,C,-50.978105294565935,-27.706255240530105,-1.7156566745357704,0
India,18-25,-22.70032709134027,19.93209025384542,286.64440922987706,D,15.202002084689115,-21.914946020087157,D,123.96223682600152,-66.66994819772479,-22.924115617474786,1
China,65+,84.80874760328898,169.46122563955458,-231.8616201938691,E,36.43118183331629,-71.39897898128015,E,-3.7906283094293274,-94.79586098047356,38.517062451719,0
Other,65+,-232.1869938793252,107.62739804346582,-65.2031480401362,D,-239.53842998845673,75.73058268080615,B,15.135725691461142,-26.261804438630293,3.4509928397406084,1
Mexico,65+,-68.47907506887879,26.278945945057465,-109.30292002449443,D,-32.61375897079935,-34.8778066128669,E,-60.64932331010291,-153.19909209753044,-100.09236207873562,1
Germany,65+,-41.12970533191832,21.098374126159623,53.21406496084289,B,-195.68782164376103,-38.00256184853111,B,-65.96460402216037,96.83027882526743,-177.026488334097,0
China,51-65,-31.98426226388078,46.21881258967056,38.35331965767143,C,19.373490213874643,-104.80691413795515,B,-25.142414037326283,-92.12796372081154,-264.70306781469293,1
Brazil,26-35,267.59252324697417,8.328565957354913,166.87823965578048,B,-50.8772512487037,-40.700015942435094,D,11.418470078431325,-157.58608569147637,-92.22571533880318,0
Brazil,36-50,-90.00505733400792,124.86996455025022,-9.987453405681332,E,-68.16138242898752,-146.45122913915742,A,-4.8152809106301,-70.27080403528224,-13.642455514064414,0
Germany,36-50,-19.20967305210099,-52.59374838332695,145.2380997501873,B,-121.49136601304792,31.77541929192507,C,-69.19228715696146,-3.7501727501628555,-53.93297615996179,0
China,65+,-186.02479906634568,-24.28802826724372,-152.37004415736624,A,25.05531692063416,8.302381591289375,E,48.53345860806901,-38.5955623666163,193.4558022641863,1
Germany,51-65,-90.57258412404842,-49.17893243738252,-190.88224963016194,B,-71.9993568843698,240.37718941897262,C,-64.04961182274124,-81.96053694518423,-33.86292478513088,0
Other,51-65,170.979210611298,-44.17874443159401,-68.53616820538865,D,-125.81921792656954,76.23128942405171,D,57.83864832867146,-2.593524668135389,79.89704419204804,1
India,26-35,-25.015148342634262,-159.65633946829757,-132.3553306672985,A,-62.73685505385115,-78.65018895505071,B,65.51162085848533,-312.0647272270912,81.22643826980952,1
Brazil,36-50,-64.67215599491493,-134.0869766132915,84.49722012351286,C,88.57639793480642,-23.62440415851873,D,-53.6572052604266,79.67359948045423,-128.44503982823002,1
Germany,65+,-233.76547607740542,65.0859418389701,36.69533109277462,A,-59.79919209145491,-71.41295444756199,B,-91.23504663070385,78.52287373756623,27.99531173460498,0
Brazil,65+,125.37595235922257,-105.17996897659789,67.03593389913809,A,-5.810504066462494,99.13890358977075,E,-38.219363139031614,-50.05994992987443,-84.78013639506737,0
Mexico,36-50,-60.89355564011677,240.88594598752246,-50.08226198487864,E,-63.25732961222904,40.317742671498245,B,-18.362516400138663,52.18962122065811,-92.5336360756464,0
US,18-25,-34.3522412871667,207.86611174662988,-65.10687506461798,A,58.964214376559234,91.60948059490539,E,95.09134158888315,-120.06310256701684,-138.4357782768201,0
India,26-35,-160.31465095051257,65.76727794960865,-13.215617921603236,C,-9.73885054266537,-11.539294889833114,B,-181.45545623927558,103.99508291948403,191.82730014565698,0
Germany,65+,48.64166920469652,-44.58539264550924,9.491785123633946,D,-44.191895129648884,38.15570228191306,A,-177.8740526414144,65.92982855974967,-71.68416090774889,0
Mexico,36-50,128.56682361799633,61.82074897663966,-68.98863516302718,C,-21.073027585469205,-34.03921847322648,B,240.65412065137846,3.2586028596834655,-94.378661494836,1
Brazil,65+,150.35384124738468,-119.10244822267006,179.14867150490375,A,-44.75932236335232,-81.67551974946402,E,63.931452586199086,24.5199907993913,-114.9578831130673,0
China,36-50,-112.96934414948588,11.207249327450693,93.99054422355634,D,73.13364388984628,8.025345861411685,C,-38.94853375215614,-142.65908881515804,80.24298430386375,0
Mexico,51-65,55.605896428074495,22.986139950224405,81.7623932838259,D,15.512595930030706,4.701614019334341,C,-118.04527195108967,0.4190523000046188,-80.81282982472611,0
Germany,36-50,-134.72267930010696,-83.88819093918279,-58.66182099568662,E,-16.701060815199508,83.08165056882017,D,-181.92230969136043,-87.51658291257316,-17.528210349951184,0
India,36-50,-51.78273023951833,55.25132210388867,37.134813892924015,E,-35.18216889863338,90.33996101921107,E,85.0508654805467,-21.519983499518254,75.748829451548,0
Mexico,26-35,2.2255374219314894,-80.52356387191169,-126.09488019100574,D,-25.877087254448483,-59.41446554177951,E,-11.915507987961927,-63.168748712724245,-47.337557498315356,1
US,36-50,191.84818847313534,-43.39744771929587,-64.60143600384424,B,-59.340587455109414,25.523808554252987,C,218.0367991761252,-2.8882877890763714,65.37699713990249,0
India,65+,-86.18265733080813,-46.66033428046531,12.495683339734223,D,12.788415989972247,100.45594788652656,A,-134.72191061776832,-19.76575810838653,62.85524319429548,1
Germany,36-50,-184.69586193932938,-1.8764054601000502,-148.2097806967088,C,62.12717345358774,-52.98461811706082,A,24.76528242667525,-87.18638685474343,-8.27539489756471,1
China,51-65,-98.71176218885917,-73.61108894639258,-185.44929411515236,A,58.550877766707124,131.71019434420742,C,-105.39205852610436,-54.34669270303161,44.66008279114339,1
Brazil,65+,229.46347483198025,211.97987493660753,63.75188609495398,D,225.7954864197909,-109.30564791608937,C,-156.46784959749172,70.10150937646453,140.2802647045604,0
UK,51-65,-0.8420823442949501,56.2964537444325,-16.182400181900423,B,-153.08713557235706,-26.758606471353207,C,-13.145967051856552,96.34413543142368,135.61851767389857,1
Brazil,18-25,-133.0575903703772,270.4557831543459,-22.547299926122708,D,16.182189925617227,-145.5685377000431,B,66.49646276940547,-36.94730762141501,-25.785720075120917,1
Other,26-35,-63.56639774271707,-65.69608824866646,151.0021137442884,E,82.37016519702806,112.55921502742645,E,7.246122597559658,82.55628949040656,-124.38836569291918,0
India,18-25,30.933885768832358,-12.631332886360209,-58.034416762542904,D,43.97553344671893,-84.72359290244577,B,-9.510645743624606,-72.93408925079737,166.1320101164779,0
India,26-35,-11.185684534329077,16.200902639437675,142.9232301157404,D,51.55890862246435,-165.0547162150107,E,24.352696307901013,21.380432365037414,-60.38835998698182,1
China,26-35,-132.2595983123274,-20.331529741201887,23.450605574751865,D,27.41440878269239,-7.864526428075716,E,-8.205679474742475,-204.10753194166088,115.06103232179854,1
UK,36-50,0.44697144867463406,32.75108916011095,-112.07790251678593,E,-98.58499520805675,51.57328476983779,A,143.1072896425436,-113.8012603695752,6.228714912510717,0
Brazil,18-25,45.02941445429766,-257.13967904741617,-9.345775951666171,D,71.03048061468658,-147.88006783312707,E,-45.65298018193033,-28.362863805519506,102.66277355910087,0
China,36-50,-52.50477203186124,101.55713080837707,140.03372470959226,B,64.77808908497778,39.89585042000003,D,40.26157883317115,27.60847180220486,-31.172590752562947,0
Brazil,65+,-142.31489613985033,-11.349936562327665,-13.322229917933884,C,190.14030543748447,24.158965302868136,B,-32.3767362902945,0.506090423450286,16.1356435786396,1
US,65+,110.62928868320813,-15.462197113043691,105.10573001400192,B,166.6345715034643,-14.92180171942668,D,47.72645764876553,75.24165811874181,-28.51127536799345,1
Mexico,65+,37.66903506876421,-18.057364336702452,-91.6011090605613,A,182.7618248849868,30.221824703470386,E,-101.13601419831244,8.027011362453432,130.96844206512415,1
Brazil,51-65,62.71591684124449,-12.714100958168972,-29.699820188585885,E,91.16232157719512,-58.9597356580056,D,1.5421341984103414,31.02107448808158,97.19324217253215,1
China,65+,-61.69271741856481,106.04951131731062,41.49996964224803,C,-47.114744761665335,-77.75567801175981,A,-44.31281609364513,-124.83336595567359,-75.70214003113549,1
Brazil,36-50,143.13595351306253,74.75812718404161,129.42170890662737,A,10.689980017359147,-134.30778265131676,E,14.787812678610152,108.1129724341397,-174.7920257464985,1
India,51-65,-43.12374306052591,156.8055756880718,109.90693570618899,B,-11.859570934747628,-56.30191316276563,A,-6.127233308924063,80.30726174409992,92.47537090230821,1
Other,26-35,-63.90871607570284,160.28143935560183,-9.8156213689163,C,55.21177201729116,87.89054608226002,A,-76.24804914330086,-60.41858263212232,-175.88465707047453,1
Germany,26-35,75.97696509968489,4.637292190831164,-34.46154225902981,A,-145.72987396022285,9.662495033343818,D,-27.488177621893755,110.69396676980874,-12.607725317475705,0
China,65+,-69.76951956752653,-81.8130226926001,-26.08895706816915,B,-9.476607445998258,-93.82049234842918,D,46.56248076818491,-27.284770126636147,-24.42398377067863,1
US,51-65,127.37363637875367,-85.64031566913324,97.42447794179427,B,48.08329260477539,24.12672892521668,D,5.234521743069602,-269.1008450152928,80.74385655036009,0
UK,36-50,-31.17013174893358,-44.50496396532294,-58.91551296229398,B,-65.4761769967142,-2.2410244702815576,E,164.2882672044909,-118.6993142935303,69.77587997220826,1
China,36-50,65.82147984449522,-25.678652643770576,-70.47905280087735,C,2.802635178923442,73.53816400862641,C,3.486904364598468,40.52135752993548,9.063904560529572,1
Other,18-25,177.77575927215065,109.33949304897945,23.72134678969708,A,96.58291879006318,-22.85608813807215,D,80.02276021782953,-140.5130430361442,5.025426467911976,1
US,36-50,185.97601980818771,72.16630311938653,126.96166460683538,A,158.765179752293,40.34049496352098,C,51.39219096418234,67.61423872397073,122.39428016112934,0
India,65+,-71.01374544748252,115.2536208411585,-40.20747735588789,C,-136.32059168389458,12.470110458789414,D,-107.88178515820587,156.58836014577645,48.09835861334904,0
Germany,36-50,168.566917387648,27.17188796096301,111.63210188471993,D,12.18416661703617,195.0761899254865,D,36.72131260567617,-11.925750358206992,0.4601582644719036,0
Germany,51-65,46.753107025447044,-17.382509242482055,-173.54227785465318,C,79.73146318298727,-63.56280833614323,D,-54.103436894754196,-112.77352472682371,7.6449111673886145,1
UK,51-65,-22.683738375623758,111.843665309907,-1.8147046877141586,E,-149.10739746278895,241.67113411337394,B,78.52775340242776,-31.290668786734937,-59.44446064448344,0
Brazil,51-65,-150.09614129017334,-99.48059644777634,74.97496950175008,A,88.77248105310403,-30.91869798882383,C,-71.09013291493176,55.6848299932998,-54.784042102828565,1
Germany,26-35,-69.60079501864037,129.48647066856657,-34.802301156050504,D,-21.84731164317752,-49.427683861435035,C,34.286140756285846,9.164746355141439,67.73483950778669,0
China,18-25,66.5551502374515,95.67437062014322,106.74587441470875,C,41.40178246581996,153.6502869238422,E,99.26508971063488,20.748795474461406,-84.97967443319008,1
Brazil,65+,33.13203809154892,0.547710032595046,-30.625440919932323,D,39.710963853633224,225.86365691812205,A,-118.57649459928493,-54.535382778945305,-104.82769874808452,1
UK,18-25,-118.26798866264072,-100.52689093836977,-154.34329574745175,A,71.27831160788142,-75.70835112636428,C,76.02699361935291,40.65008179414053,1.4954949465082201,1
Mexico,65+,-16.888224507349435,-111.39868547959288,76.44040128480025,D,-95.2316477899546,-51.50377294043819,A,-88.39055938221495,24.99210897589557,-50.63357911905927,0
Germany,18-25,-40.15670002909694,-29.145637207640153,-49.212565686665094,D,-33.4673485580059,-0.03331213621775714,D,102.55428596906941,237.15277885698436,-1.3145698012504736,1
China,18-25,9.364784107006209,74.10885798051648,-105.43598202321715,E,-177.36282396660295,68.74892860020255,E,105.55471316556681,-11.646427640693895,82.21140314440413,0
China,65+,-19.846837319377844,163.58373723180677,-107.8734442708722,B,233.11700519834298,144.35936213703016,B,-32.91974222394428,-173.1178665522043,115.74753895657392,1
Other,26-35,140.02647399273638,-54.778999599212774,-53.46163809365984,E,19.16382057771297,-67.89658047044605,A,-1.075620577877117,42.42249222797841,-38.17364362149784,0
Mexico,18-25,267.20101189322236,41.68494367291008,29.54359551979121,B,219.09712249465102,24.9988341150874,A,-29.299960869737607,-24.349453379587054,-122.30056922823171,1
Mexico,51-65,-69.4260018078894,-33.649904086841644,-86.4684692154958,E,-108.40770996807383,-33.06122654740749,B,-55.95991199173487,-173.3941129410534,39.57214947245365,1
China,26-35,110.87850256004572,-70.16832289516974,45.568783085071864,C,96.61638651848422,-46.46686767766756,E,53.158124818467826,116.97241275570633,133.27332352391664,1
Mexico,36-50,-170.50552790187223,126.93344039936258,-65.54865639275911,D,-15.264240202312271,-58.01286053625323,D,103.7383155609883,-19.40604273438054,53.69619270578573,1
China,26-35,235.38955869251734,-23.55056658604174,-86.18710444795873,D,-47.531068881263074,-28.0327540658873,B,-259.9407513634143,-121.3893118775879,35.72292081836013,1
Brazil,18-25,75.54716153281683,-40.81211052537157,-75.18969336289244,A,34.76402814772903,-6.299321431381275,B,-1.6527626534822621,101.60618216002122,112.84817319165272,1
UK,36-50,18.70488514494196,190.6562135353641,162.22893420835948,B,-86.94665108529043,23.693461362306387,C,198.32479396960005,-30.008581987607858,-43.449988940096226,0
Mexico,36-50,-16.370932929979038,91.48841193159416,151.3193381957839,C,81.02015851410621,-15.366480185415146,C,57.29848842758818,-18.64537852900135,-94.60325929538274,0
China,36-50,-169.18278664757344,-19.173316233947652,-3.129581872275179,A,214.0008130271889,87.50244229884305,B,53.62969920528673,-195.91356778014153,-101.71254550961058,1
UK,36-50,-42.820113494575295,59.65696683746577,201.6979292783984,D,-28.951669343602337,-1.4166998425008415,B,48.022627257280924,-51.796415919226945,103.08910807894176,1
US,65+,-117.34607125973702,64.22265043023374,-102.60006595845061,D,-17.10138163561113,3.0022496944678565,A,65.13512926017562,-86.41667608203527,-143.55917075277463,0
UK,18-25,74.79064000211024,-71.52167890889231,142.8863343445289,A,120.79332688850575,-213.86030042621607,A,-65.5641992606315,-53.16972277801854,4.384688328545459,1
China,36-50,133.1094820910416,112.77346435410571,20.571947783489506,A,-99.93267667530621,72.32954506948757,D,31.519199668254526,37.5118312240717,48.25586803384252,0
Mexico,26-35,-45.2106291853549,22.65598875793172,115.5290233759839,E,9.008027848613635,-119.0585719696017,A,-94.01892313099364,226.64145202218742,-71.38548238924182,0
China,36-50,-98.91875434599274,-84.92215726502847,-41.48122531524136,C,-231.56597141678907,-2.1599042610869077,C,22.303075110774905,-174.72600520579954,92.19505496163734,0
India,51-65,-103.41449269388043,-54.68617105039774,72.07347564720156,E,202.94451292982774,228.85006135052964,B,61.084199576097056,-83.66094226437856,-30.660656344629817,0
Brazil,51-65,-42.30722988047595,-5.432649048949172,-14.777091835835954,B,-68.81623649815427,-62.49103956746378,C,-13.055730444472138,-150.52733793285353,-145.69580292925642,0
Brazil,18-25,113.93411871302912,92.31274014603643,27.832622081733717,D,-54.87243073972462,258.5216177521082,E,57.20671450258963,48.46471854590329,-168.63804041098277,1
Germany,18-25,98.64261759705688,-47.64368651845924,-25.02423814099425,C,15.923613580811205,171.19002241995798,C,27.003355497304398,6.611611565531637,1.3448307938531963,1
US,65+,76.06646215701127,-20.25676159719951,-123.57249857324568,B,231.63560685287385,-27.856404290719546,D,-43.92792144633659,-119.7369166946753,63.072384128140136,0
China,51-65,161.87313153996834,-72.9051905442661,-82.58458648414688,D,41.522801345828185,65.80005098882977,C,78.08660683725435,180.26422066482434,-73.1565673212511,1
India,36-50,140.26994781128906,-32.46507097673411,89.18541058222735,A,-13.702401666172943,-60.89605818951915,C,-25.864880090166782,57.09454117821099,-38.165596867241966,0
UK,26-35,78.12587993981684,-80.9868034072706,18.181348742137356,D,-106.66864164451053,-72.5915340851952,B,-71.52094547155399,21.674918314908304,-21.676666287680206,1
Other,51-65,-78.25607300858279,-78.80420436469203,-25.96586499466594,C,44.03737272965028,-179.56064654784993,E,259.5823026809563,110.74599070056304,106.50367961905893,0
India,18-25,161.41786295822314,-105.23111673352406,-51.12641198742974,A,-70.3010269845104,-100.37625156270566,C,168.0634495192534,125.13631326675707,41.00381214559649,0
