RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Black,93.90604274124532,E,C,-36.60697719344611,C,-28.249693133253047,0
White,-34.41541427239673,E,D,38.93812696427255,A,108.67078104946226,1
Black,-104.17380068771136,A,A,-47.52833673231131,C,-107.27494361300035,0
Hispanic,176.23364568913226,D,D,105.66064368677239,C,42.0707668457252,1
Black,-19.222605661674113,C,A,53.03862333088903,A,29.641557562946513,1
Hispanic,107.95940807014306,C,E,13.692158277617533,C,159.6142307173875,1
Hispanic,64.66928134281503,C,A,-21.684271641171065,A,21.20313570711025,1
Asian,79.13591551292411,C,B,6.155180228149332,E,38.46554278108745,0
Other,74.8922145810005,D,A,-197.5778802735323,A,18.080189665516627,0
Black,-4.277026252524303,B,C,-146.9245527827676,A,-8.913538565141657,1
Asian,-84.54017521879064,A,E,-1.716596060477067,E,190.43909939688933,1
Black,-221.83485923821524,C,E,32.0491311962339,A,54.65515166659173,0
Asian,-33.16628629325949,D,C,2.5594662898981952,C,-22.484549702647147,0
Other,-81.09739389896427,B,D,-228.82343086064463,E,-126.02373235905677,0
Black,-29.604886141448905,A,B,158.4122203723655,B,-34.49513028532505,0
African American,-199.76022106525946,C,B,-25.39841935076779,D,146.72072998393375,1
Black,-127.33759193107437,C,B,76.59272259274903,B,82.51086007122915,1
Asian,-127.60418377731378,E,A,91.07509650465697,E,-85.76300822931132,1
Asian,-216.04386953889977,B,E,-70.46222869267439,D,95.86506438827304,0
Hispanic,-236.17729027714032,B,D,-162.05428364423307,E,-18.15452160117339,0
African American,-48.48193556977712,C,D,-93.56793251294116,E,-157.18568264025413,1
Black,28.00849022093002,B,D,148.6961549155322,C,58.40766908269327,0
African American,48.749160584814035,C,C,-87.8170912698815,D,45.85234095726595,1
White,57.33154952942275,A,A,-113.2454278395164,C,53.66084026386181,0
African American,-44.64260853239259,B,E,-45.43152888613792,B,5.659192209225846,1
Other,-7.266264276174049,E,D,62.724495738754435,E,83.48344114782374,1
Other,-111.56645278944677,A,E,57.902718715662935,C,-3.055444787112119,0
Asian,93.75222234822793,A,A,215.8809644490377,B,79.16765823807553,1
Asian,45.22231750601014,C,D,-62.78666215207668,B,-48.463336817771285,1
Hispanic,-291.0782741731318,B,A,280.4802260121407,B,-156.04146119671185,1
African American,-67.32065933109281,C,C,-29.24986960720051,C,-35.87462453731854,0
Other,-84.64971334121289,A,E,30.89614113589486,C,-46.40339323664357,0
White,14.843573334587804,A,D,92.05063797376526,B,-56.79708268333462,1
White,119.95578185052263,D,C,25.30116835317335,A,-100.8694646066784,1
Asian,78.63870079432971,E,E,-23.568227913600857,C,-81.93835472039986,1
White,65.0478683719041,D,D,-68.81195678284654,A,-143.38087289872382,1
White,-183.13302651375247,C,E,-136.4991250141184,A,-20.700987383389936,1
White,-133.58065131200414,C,A,87.92369913307594,D,63.841114183993284,0
Black,-28.460622732150497,D,A,-56.75916029792646,E,70.4040950943099,1
Asian,-36.80534909319133,E,D,34.66094867211225,C,56.29438033328199,1
African American,18.18717380752928,D,E,46.5197550848197,A,-13.311399046692049,1
White,145.83554896754396,C,B,-13.636668474560576,C,32.602618083232855,1
Hispanic,149.83917405987486,C,B,113.21580993212721,B,-20.418168824057798,1
White,68.90344708148085,E,C,-14.798959619542199,A,121.55528674141303,1
Other,43.056951802574964,E,C,38.74057695184423,D,-77.17493599910809,1
White,-119.56336342727134,D,D,54.18402505162061,E,19.135446814296007,0
Hispanic,3.7482804058750334,E,E,-77.3222339779021,E,-55.9892865851452,0
Asian,6.942202878982064,E,C,-33.33507474095649,C,62.98253056780596,0
Other,5.9255959795362045,D,B,34.65206715465896,B,179.9258500959355,0
Black,-157.7642378374264,A,A,101.20147876200537,C,33.83998754369223,0
African American,42.28203015641151,A,A,67.75847418930509,B,60.470549564112574,1
Black,37.726767234949115,A,D,5.526064160038413,E,44.94696961282338,1
White,-2.9686827950174703,E,E,-17.32329900526774,C,19.532403275441478,0
Other,114.71994408182904,E,D,-50.98246249389111,A,136.3110925421322,1
Asian,-230.7188153410887,E,D,-135.89208060014414,D,-52.5703162527642,0
African American,-62.04950015219018,C,D,155.70811942968976,A,138.6435722475567,1
Asian,-15.394033453039288,B,A,-26.735383999559815,D,200.67573076749215,1
African American,55.09728263144959,A,E,-84.5701110572962,C,132.74485816274057,0
Hispanic,-112.10880481839685,A,C,59.91548084965166,E,-152.29451757861804,0
Hispanic,80.78903415918971,E,A,-32.603697783965195,A,33.972536805931334,1
Black,-67.24434532889764,C,D,74.13594587466817,D,-8.759314122073135,0
African American,88.5798823137452,E,C,-130.3356231876229,A,-9.343459160531358,0
Hispanic,19.29519592122158,C,B,-99.09652557582397,D,121.57865336445803,0
Other,-81.03632975462885,D,E,-52.90163543531542,A,-100.11752397023692,1
Asian,56.046947978098714,B,E,-56.07288295139762,B,113.44990022898729,1
Black,-116.74800629856227,D,A,-115.70293270045569,A,-3.0449884112660026,0
African American,-125.67304109252852,D,B,-118.6950959578407,B,40.38215503597108,1
Hispanic,-66.9118815492685,C,D,129.4505648571656,E,-81.57030975834735,0
Other,-237.01325705353696,B,D,-74.86813874207643,C,49.14562802227937,1
Other,-96.00398664362663,A,C,44.945728775971794,A,110.80565250738175,0
Black,-155.20430637466103,B,B,-23.362157720573723,A,-113.14029261987419,0
Asian,218.14407912384945,C,A,19.671363102780205,D,68.96464977859603,0
Black,-2.283293366113328,D,C,86.05475054573682,D,24.86685431858139,0
African American,-14.798366374716396,B,A,-113.6912375615573,E,100.79118944489989,1
Asian,36.87538681874539,D,D,71.89528832745984,D,-39.55256362838954,0
Black,-25.80749835472122,E,D,7.937860093123573,C,119.9736161769001,1
Black,180.92398899099797,E,B,-2.8664165886380895,E,-94.06079413037607,1
Black,121.02549553049222,C,D,80.25830897389055,A,51.910598785542014,0
Asian,-175.34089348887062,A,C,94.10884956047899,E,-39.099481600475166,0
Other,-13.66022335715197,C,B,17.021401814684957,E,-172.89152538672928,0
Hispanic,-11.375225776615123,C,B,-71.57944914353924,A,367.2104513082322,1
Black,-24.501794440736706,B,D,106.05531582415996,C,45.958957748915246,0
African American,-269.7675943036795,E,E,57.62285471456819,C,245.75043870294743,1
Other,-26.72142223080087,C,E,180.12548819430958,E,67.53620264419389,0
African American,-15.197415899131483,E,A,141.59000951506675,B,29.321184753903367,0
Black,183.22460210899195,E,A,182.3116880990164,B,55.93695357950489,0
Black,116.02223161975513,C,A,33.847764588481645,E,35.82459547585926,1
Other,99.59833198086487,E,C,37.816179645644965,B,-38.034977587032344,1
Asian,10.916783001848795,D,A,8.02253898957471,D,-65.66958177998666,1
White,104.12794796287908,D,C,90.47670177995829,E,-65.86662416809823,1
White,120.4672676979904,E,E,40.637119421190974,B,40.83255726035875,1
Other,-83.26442676918442,C,C,86.59188368323477,B,-75.13613939620602,1
Black,137.85852293307423,A,A,43.82236540825926,E,10.95018754802639,1
African American,-202.20822807703175,E,E,56.12070075473126,C,15.049941133719564,0
Other,28.970298374653815,A,A,76.09987675073573,E,134.30369004403656,1
Black,-71.77126370519613,E,E,74.54324342755211,E,75.44740416684812,1
Asian,-116.51224844887003,D,A,-117.51082628747538,E,85.91543584745742,0
Asian,80.6339238546121,E,D,38.238018520113734,A,33.430496501450385,0
African American,-106.43598414236513,A,D,59.47337420783687,A,-125.93139073183623,0
Asian,-38.839999443807706,C,A,4.6462323845948275,E,172.30116144223672,0
Black,83.27829111820847,E,D,-114.24625485888271,B,-66.9041355432309,1
Black,-122.10651956656669,B,B,65.04435300137953,E,-86.20755963497815,0
White,-37.82659283172182,E,E,-45.430874034110914,B,-84.63999167108855,0
Other,115.20765827394264,D,A,-85.5243597972295,C,-46.79754579392611,0
Other,10.573554570213851,A,D,-3.029205139012906,E,13.121729598643498,1
Other,71.1594907930083,B,E,-77.39206745292653,C,-104.40969229988815,1
Hispanic,32.6003712518788,D,A,63.24789135715856,D,114.20370471029035,1
Asian,-83.4441093269753,C,D,-15.760546693996606,A,87.82295059184578,0
Other,-42.50565614537449,D,C,49.469255352234576,D,-68.30415240714076,0
Hispanic,73.80904010289453,A,D,-7.808909132606017,B,33.85244015426421,0
Black,55.05285846949638,A,B,93.819136644052,B,74.86001268023176,1
White,56.22938435817062,B,C,13.045336334569624,B,118.77352709472333,0
Other,78.19439513362518,A,C,-125.7321739948291,C,-202.65255261309872,1
African American,-84.24370164508514,C,A,-39.76719317189957,A,-8.25583445151535,0
Asian,-47.633443780745004,A,B,387.4512991491501,C,-91.38969098657724,0
Black,-68.31503454531828,C,C,171.84496987294767,A,106.34070950058536,0
Asian,-115.942327644976,B,E,8.733947509588019,C,-162.2919047736042,0
African American,19.239972863524564,E,D,20.25627759834314,D,-54.87824850135243,0
Black,-185.28048778195162,C,D,142.47216474548006,B,-24.289097170517802,1
Asian,73.62228787448109,C,B,-4.116139167228387,A,89.60769678221904,1
White,64.30510005760407,D,A,-14.265115981675661,C,77.09943373279977,0
Other,12.06058328070035,D,E,103.69684752450137,C,-28.811006225374886,1
Other,-110.77415857387494,D,A,-150.50805747739017,E,-125.50338249021121,0
Asian,-48.742549701693875,A,B,-60.24911747998149,A,98.00817520960253,1
African American,-2.367894441643607,B,A,-237.24407827406915,A,-105.4638970566349,1
Other,23.958554550653826,D,E,-24.989893609054572,B,-137.57096033250608,1
Black,-42.249870227652366,C,D,27.5128122627942,D,-105.57580260402321,1
African American,18.026463368326464,E,E,141.68443249439915,B,-94.47191990273221,1
Hispanic,-39.71074203282868,C,C,62.61571408765344,C,-211.62219678491726,0
African American,28.87631689228612,D,D,-86.56515701767368,D,37.47960880931635,1
Black,-138.33244746244463,A,A,53.995935942803506,C,-86.2602889286894,1
Other,76.86507472833208,B,A,159.2965792354206,E,-104.55733160158518,1
Black,17.919591444697215,A,A,-122.74161835468374,A,94.71133344400405,0
White,19.91419920397847,B,B,123.1696547509799,B,9.29395050616385,1
African American,-15.351999993836845,B,B,-89.25747456404281,E,-121.33016558396852,1
Asian,50.99290203132628,E,D,-95.81709422812725,B,96.4309910241583,1
Hispanic,90.88680718697975,D,B,71.99147890335702,E,157.13365433241756,0
African American,152.8646296144767,D,B,-119.84253123690549,D,43.62109790167203,1
Asian,-3.508473201570639,C,D,122.91607950920024,B,45.25309371922801,1
African American,80.80386460667168,B,A,-20.023950952143103,B,56.04912683267339,0
Hispanic,-168.29403339059448,B,D,0.8392884071775821,B,10.028444384998728,1
White,-64.03195427009594,D,D,64.86558561859451,D,-40.98648598208097,1
African American,48.80464067803408,A,B,-42.43275958105831,B,95.37572820331536,1
Asian,180.14321002076923,B,A,37.155875450443276,C,29.500036124039987,1
White,183.75839538454164,D,B,-70.95194215265921,A,-123.5192612538339,0
White,41.97350822772295,B,A,-40.811112510446,A,-142.67599606892273,0
Hispanic,206.0134978224689,E,E,-97.70440496567647,D,-0.9710168249451753,0
Asian,291.85320574803757,A,A,-6.467524754285263,E,143.09014955434623,1
White,32.34285994877265,E,E,157.44785009091908,D,-16.11407218423083,0
Hispanic,95.03619108969377,E,D,30.106837754055267,B,8.53933141421555,0
Other,-39.074565151432175,A,A,106.03485657212637,E,230.00298505655965,1
White,60.05606517508514,C,A,-32.35821578660163,B,-23.137764286857994,0
White,-117.40424690023481,E,B,-1.3063547858058482,C,128.7923007092741,1
Hispanic,-9.557943800124438,D,E,80.16937707622873,B,210.17778606850422,1
Other,-85.95902103226348,A,A,-18.885849032778545,D,-76.50164544052437,1
Hispanic,-161.76779680480277,B,A,-104.45496523100499,E,-29.333262880584705,0
Black,12.777028922109823,D,D,-41.78531054694005,B,-106.45273535673745,1
Hispanic,77.44351280975894,C,D,-46.97149676086594,D,8.82647096608928,0
African American,-9.406957516693323,E,A,10.599222574372902,C,16.67395223427382,1
White,23.74354350154604,D,D,118.72669138089398,D,70.85917438443683,1
Asian,147.13328258747222,C,E,87.50771882256265,C,39.78300876559685,0
White,-69.3615026658423,A,B,34.791874091494364,A,63.261513206231115,1
White,64.34731554909413,C,C,-6.051066376474136,E,8.282683769631753,0
Black,-64.20927894899303,C,C,18.865765436069708,B,-109.42752582431557,1
Hispanic,-8.792590200904012,D,B,39.82370543764207,E,-40.39613175968571,0
Asian,42.73913704862782,B,D,133.70852968300608,B,-86.96870787930887,0
Asian,102.19656989533617,C,C,-134.2899114917937,C,-53.5253304304255,1
Black,72.53312959885213,C,D,-2.046644932489108,A,155.29925874186637,0
Black,-86.53463376212486,C,A,107.17013088555889,C,-65.68915084800929,1
Black,124.2581350306929,C,D,149.3604118217023,A,67.2326337400929,1
Asian,-6.643396490031483,D,C,-100.71754755717073,C,31.844121575127176,0
Other,92.58277506903572,E,B,-81.8663647363539,D,-247.8629427096995,1
African American,-139.45101254659542,E,B,57.398531927270014,A,-83.46355558982637,0
African American,-14.462240219105576,C,A,-67.51200944934325,E,5.403535177025062,0
Hispanic,35.155504311496934,E,C,-41.381304666163885,E,38.03203558793398,0
African American,43.598364837967274,E,A,105.04753625888097,B,143.33758410971276,1
Black,46.82278488571549,C,A,-90.59697261702962,E,100.63114174640893,0
Black,-15.528038163878088,E,B,133.76355723989585,C,-83.98305251083345,1
Asian,28.95373358393097,B,E,-185.7741070253442,D,-91.2563008039685,1
Black,67.53350899153196,E,E,214.5312275879079,D,-103.09932036314041,0
Other,-95.07123686379141,D,D,-101.72560890480939,E,34.00336748459456,1
Black,-76.83376683707044,A,C,-15.021306290539826,B,-1.4624819563131897,1
Asian,-57.826037185249746,C,C,51.4668051402602,B,133.51452966978914,0
Hispanic,45.08909554228469,D,E,-97.58828521691902,E,9.27103709643088,1
White,103.76913617986614,C,A,285.8665477373582,C,38.459734193078106,1
Asian,148.32830843077107,B,D,-11.045192343206974,B,-65.09897655411375,0
African American,-190.55676167297335,A,B,29.46644472262912,B,-141.0108891258904,1
Hispanic,-0.06834691655549041,D,D,157.76909007817358,C,15.75991274765073,1
White,-155.59294674223264,E,C,-80.45103206645254,B,-9.100883311817611,1
White,140.83183137633202,A,B,132.13929413638394,A,-60.690731481718664,1
White,21.274816238312365,B,B,-48.482651466777796,B,54.61649025114611,1
Asian,-67.58605126821698,A,D,-11.04684907769843,C,302.1635862110424,1
Black,-57.97791312482568,E,A,131.02909816863408,B,-5.612936310483301,0
African American,-172.2773925034211,D,A,67.80733364060015,C,14.572499849211134,1
White,-34.43029798460992,E,D,-29.640522104484408,B,120.71663976171507,0
White,83.77570569394805,C,D,-81.17972377292827,C,120.21531063719164,0
Other,-115.75850725102896,B,B,-94.5485909867275,E,16.938224838429033,1
African American,16.1170583509879,C,C,-31.22479349601843,C,9.455182474438491,0
African American,-11.660048483331472,E,E,-50.504545186445526,E,-60.57635098754688,0
African American,-219.13126499697938,C,B,173.6012367006859,A,-189.9273147889739,0
Black,-49.57234825884728,C,D,-39.67012492672379,D,44.89550766402732,1
Black,71.72345982875952,C,D,19.73805229996781,B,-110.85911696692693,1
Hispanic,-46.61766514582387,C,A,159.1029062759787,D,119.71104790458458,0
Black,165.40434991591508,A,D,-103.28664920912509,B,-11.674456971994921,0
Hispanic,50.20630914815993,E,A,19.36696970274511,C,37.9514504801533,1
Black,-172.05286349890702,E,B,19.188989109928862,C,18.02466510999273,0
Other,74.02462310111937,D,D,124.94262342895553,C,-75.47094314261943,0
African American,-24.310923779182623,C,C,-67.83272066662953,C,-25.997122248109317,0
Other,-36.83701213942351,B,A,-119.9059022475424,B,-111.18771562489846,1
Black,-102.65283203427047,D,B,151.4334483703757,A,-25.912187729194773,0
Asian,41.683937429922075,B,A,46.43150080377114,C,-98.16393457093537,1
Hispanic,-1.798737213296313,E,B,-87.89190450630187,B,77.1217850655009,0
White,-13.310345306270158,E,B,59.22276486051617,A,-34.776883642322225,0
White,-67.1952730553553,A,A,35.063080694746716,E,235.12538473509215,1
Hispanic,-62.25125896651523,C,E,91.91439609871153,C,-93.2112389650829,1
Hispanic,131.29425229184997,A,C,-64.40877443809683,B,8.525384193333785,0
Hispanic,71.2929140189073,E,E,40.088488205278566,C,99.64136320666739,1
Other,241.99243616508704,D,B,-52.78500523815326,C,-138.65933419879744,1
Black,-17.084133835905025,C,B,5.01387666791856,C,73.80795415381468,1
Asian,-41.29197605101408,A,E,0.6584433474261089,D,-159.37794396365575,1
White,57.753806222523,E,D,29.108041483996505,E,-12.670100322162488,0
Black,-145.98081120595074,C,C,60.40745531887942,D,151.92521064831524,1
Black,78.47546959849795,B,C,-87.53918008577499,D,41.353689867187924,1
African American,36.85309594710572,C,A,126.0823572971588,E,139.10744679147052,0
African American,67.12893546154366,E,A,-193.70193297633656,A,102.3466409283718,0
Asian,-62.42563008875521,A,A,-110.75498109245687,D,174.97483052913668,0
White,108.94377452008914,B,D,-30.692557596916505,E,-262.68432810110454,1
Hispanic,-44.13635659309996,E,B,44.94418164103784,A,-211.52258763801308,1
Asian,56.60938618074527,C,A,280.1325569236745,E,6.075839046761461,0
White,-93.89483091026517,A,D,75.25429823208745,E,-21.730460295485425,0
White,-16.438043139617186,C,E,-26.994582737778387,D,-62.16735609873451,0
Asian,-26.304100563497062,C,C,-63.43185063460189,A,24.224039537852466,0
Black,18.71260191975529,D,E,74.71708131074165,D,-27.057133624407932,0
African American,-13.72222485722325,E,A,100.66533595800551,D,-152.01533132254653,0
Asian,-6.368737824376275,E,A,-99.50076619180352,E,-118.94617551767706,0
Black,9.205098854298154,E,B,-187.5242695768389,C,-137.09575102692673,1
Other,-11.959544692133786,C,A,54.970056830112625,E,60.89638106283217,1
White,-61.0038968635857,A,E,-73.26531646965351,B,-85.3876378588418,1
Asian,32.46096069553946,A,C,34.17040939938957,B,108.91795750750954,0
Black,190.56071245203177,A,B,25.988127346883854,C,50.86899706278506,0
