faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Other,-224.98715693215598,C,C,E,E,E,E,A,E,C,131.2680669713596,C,C,0
Buddhist,94.06283456581951,C,E,D,B,E,E,C,B,E,-155.83067402516585,A,B,1
Other,26.06444637966608,C,B,C,B,C,C,D,C,C,-25.53149777496141,E,A,1
Christian,88.09839507181259,E,D,E,B,C,B,E,D,D,-22.84429577654262,E,C,1
Hindu,53.30574366290306,C,E,B,C,B,D,E,A,D,6.03006127004223,D,D,1
Buddhist,-264.8117921430599,D,D,A,C,C,E,B,B,D,33.792862259969404,E,D,1
None,257.4225576404222,C,B,C,C,A,C,D,E,E,-135.75137758675038,C,E,1
Other,-47.90956526651565,B,E,D,A,E,B,D,A,E,24.067050279603812,C,B,0
Muslim,296.98872115129075,E,A,A,C,E,A,E,A,E,-114.66118030795636,E,C,0
Christian,-10.498663108454366,E,E,A,D,C,D,D,C,E,-109.91154965427484,E,D,1
Hindu,24.855947493452295,D,D,A,B,B,D,A,C,A,-68.20464451534048,C,E,0
Christian,49.43054528690385,E,E,A,B,E,E,D,D,C,-106.92907701608043,D,C,1
Hindu,-89.45596675977569,A,C,E,D,D,D,A,E,D,205.56222434029684,C,A,1
Buddhist,186.52027491394304,E,D,A,A,E,A,C,D,C,36.75587189805837,D,B,1
Muslim,-102.19269364762565,D,D,B,E,C,E,C,A,E,-92.81594218848042,B,C,0
Buddhist,52.20218439367107,A,D,E,B,A,B,B,D,A,17.44219517691505,D,C,0
Other,70.4403175195566,C,A,E,A,B,C,B,B,B,35.32401262854544,D,A,1
Hindu,94.19478271827636,D,C,B,C,D,A,C,E,B,65.19235038291175,B,A,1
Buddhist,33.71551694314079,A,C,A,E,C,D,E,A,B,-129.93962585374334,A,D,1
Buddhist,-13.868950564172358,A,E,E,E,A,B,C,A,B,56.4563087358857,B,E,1
Jewish,16.512539822559976,C,B,A,A,A,B,B,E,E,-19.015259910075024,C,D,0
Hindu,-93.61353478568975,C,D,D,D,A,D,E,C,B,-90.6682400589397,B,C,1
Jewish,51.51985221159458,C,E,E,B,C,D,E,B,C,71.0436846807701,E,E,0
Hindu,-49.57372624413481,D,B,C,E,D,C,B,D,C,28.684714109431564,A,D,1
None,87.18940774370444,C,E,C,D,B,D,C,C,A,-105.31253850262343,D,E,1
None,94.57884864440949,B,A,B,C,C,D,A,B,D,67.76617900204688,D,A,1
Other,-178.80449472574094,B,E,D,D,D,A,C,A,B,-138.70670938714446,A,D,0
Muslim,-57.58316135303312,D,E,B,D,A,C,B,E,E,45.31635497920185,D,B,1
Jewish,42.97187417144087,B,E,C,B,E,A,A,A,C,107.60051248821925,B,E,0
None,-53.52458599939713,C,B,E,A,B,A,D,A,A,-52.42292517446619,B,E,1
Jewish,-154.86406056174872,D,E,D,B,C,A,A,E,B,-6.341909421225908,B,B,0
Buddhist,64.30160915336333,D,B,A,D,E,A,A,B,C,-94.22070056658886,B,E,0
Muslim,100.37418330014904,E,E,B,A,C,D,B,C,D,34.239286535082734,C,E,0
Other,114.9050524429882,D,B,D,C,A,B,E,E,A,-59.20065361491549,E,E,1
Hindu,29.943968743651688,A,A,D,C,E,D,B,A,D,180.8342503262076,C,D,0
Muslim,-87.1256835535513,D,E,B,A,C,C,D,A,A,5.313078379621123,D,C,0
None,-167.08746870689552,B,E,A,D,A,A,E,E,E,-78.65379625084682,A,D,1
Jewish,49.731502651742424,C,A,D,A,B,C,D,E,C,-22.682103922145004,E,B,0
Jewish,129.73181678270618,C,E,D,B,A,E,E,D,E,209.08521887798642,D,A,0
Other,-43.081616377021916,D,A,E,D,E,D,D,D,A,175.38617624956717,D,A,1
Hindu,149.12332666870122,A,D,E,B,D,A,B,C,E,-39.82655609514029,E,B,0
Buddhist,-87.53743018267026,C,D,B,B,C,E,E,C,C,-82.85821544105177,E,E,1
Buddhist,105.14436296758586,B,B,C,D,D,D,B,B,C,18.619240081443486,D,C,1
Other,41.815511197487446,B,E,B,B,B,D,B,C,E,-82.71543034649683,B,B,1
Other,54.23895776716965,A,C,E,D,B,A,C,C,C,211.31956801117062,E,D,1
Muslim,43.978555209634294,D,A,A,D,E,A,A,B,C,-31.65398665707598,C,D,0
None,-14.454435614774496,D,A,B,D,A,A,A,A,C,134.38773090925272,C,A,0
Christian,61.16331729260837,E,A,E,C,E,B,A,C,E,45.69166549947497,E,B,1
Muslim,-62.22844729889553,D,D,E,E,E,D,E,C,C,-52.97593872360202,A,D,1
Buddhist,7.287647400206232,A,C,D,D,C,B,C,D,E,-183.34530117395124,E,D,1
Buddhist,43.147947809705805,B,D,D,D,B,B,D,B,E,-63.555323941320154,B,B,1
Jewish,-36.78371441439114,B,C,D,C,A,E,E,B,D,-92.50985801452777,C,B,0
Christian,-134.50405825137577,D,B,C,E,D,A,C,B,C,197.54274182821132,A,B,1
Christian,-70.03818236426454,E,D,E,E,B,E,B,C,B,-92.6712678126157,D,B,1
Jewish,88.4950204242483,B,E,E,D,C,B,A,E,A,-262.8921724388985,C,E,1
Christian,-170.8758373239843,C,B,D,C,A,D,E,C,B,-68.22171289126932,C,C,0
Muslim,-37.48597517955741,D,C,A,D,C,C,E,C,C,-53.099387789856976,E,E,1
Other,111.99725239822034,A,E,D,C,A,E,A,D,D,-75.43246231026838,B,D,1
Other,118.51510973216159,A,B,C,C,B,D,C,E,C,-152.56855066320355,D,E,1
Muslim,109.49679277462496,C,C,A,B,B,A,E,A,C,59.2318453520438,E,B,1
Buddhist,-45.778669566260845,E,B,A,B,B,B,D,E,B,25.092695553344008,B,B,0
Buddhist,-82.95542964977592,B,D,B,B,E,C,D,E,B,-198.1180413834043,C,A,0
Other,11.520322806026066,C,C,E,A,D,A,E,A,D,86.44881299991621,A,C,1
Buddhist,31.312125021461,D,E,C,B,A,E,E,A,B,-34.10404636757961,D,D,0
Muslim,64.95936589373777,A,D,B,C,C,A,B,A,A,-82.50397057251082,E,A,1
Hindu,143.204262984419,E,B,E,E,E,C,E,E,C,-156.4674949446208,A,B,0
Buddhist,100.73511500178796,A,A,E,E,D,D,B,B,D,173.38624343065698,C,A,0
Buddhist,-7.283260098662857,B,E,C,A,B,A,A,E,B,-29.128761134327156,A,A,0
Jewish,19.545063266600728,E,C,E,E,B,A,B,B,C,-48.02981126145015,E,D,1
Other,-90.19491061427053,B,D,E,E,C,C,E,D,B,-12.386456601142882,A,E,0
Christian,-42.26355424180665,C,E,B,A,B,B,B,C,D,15.773447753682898,D,A,1
None,-94.10493192316991,A,E,D,E,D,A,B,B,D,-86.78085354977269,D,E,0
Christian,321.23572594639506,B,B,A,D,C,D,C,B,C,60.0821931656098,B,E,0
Buddhist,140.76930713492632,E,E,A,C,D,D,E,B,E,128.17255580718538,B,E,1
Muslim,37.27646882591782,B,E,D,B,E,E,E,A,A,113.92745784357174,C,C,0
None,-67.66130961056133,B,D,B,A,D,E,A,E,B,-54.17417321647571,E,A,1
Jewish,-89.04930225662424,D,E,C,E,B,E,A,E,B,-24.809937489760106,C,E,1
Christian,-1.0435834067064802,A,C,D,C,E,C,D,A,B,158.37410464501608,D,D,0
Muslim,-107.66567553300331,D,E,B,E,B,C,A,E,B,-73.36665009479451,C,B,1
Buddhist,-1.7341691185861818,D,D,A,E,A,B,E,E,A,-86.28656894984292,E,E,1
Christian,14.529560327050026,E,A,C,E,C,A,D,D,E,257.34064534004546,E,C,0
Jewish,183.5388473444198,C,E,B,B,A,B,A,D,B,-73.87634612290653,B,E,0
Christian,-90.2244893905102,C,B,B,A,E,E,B,C,D,35.74016948132328,C,D,0
Christian,61.77996163363204,C,E,C,A,D,D,A,C,E,67.72530462020471,C,A,0
None,120.21996436924987,A,E,E,A,E,D,D,B,C,350.00735828479543,B,E,1
None,-97.85543008492681,D,C,E,B,C,B,E,B,D,-85.08767245850086,C,B,0
Christian,94.79101459431622,E,C,C,E,E,D,E,E,B,34.616147377050765,B,D,1
None,-123.84233173053,B,B,D,C,C,C,A,C,E,134.3418299749289,E,B,1
Other,-75.35556950119346,B,E,A,D,E,D,C,A,D,10.302807283529246,B,E,1
Christian,89.76939044934277,C,C,D,C,E,D,E,D,E,19.680310519386833,E,C,1
Christian,30.711114245033492,B,C,D,D,D,E,A,A,E,125.30746421346728,A,D,0
Christian,90.11445591236534,B,A,A,D,C,A,B,A,C,-104.15050189355297,C,B,1
Jewish,-81.27323808147743,D,E,A,C,A,C,E,A,D,42.783740368526374,C,E,0
Christian,74.90474995934011,D,B,A,C,B,B,A,C,A,-65.78232326949883,C,E,1
Muslim,118.40013226165928,A,E,E,A,B,E,E,D,A,156.79721276709827,A,A,0
None,-255.21450868570858,A,C,E,D,D,A,C,E,A,95.42475092911661,B,D,0
Christian,-33.798382782095935,E,D,B,A,B,E,E,C,A,-9.72345686521895,A,C,1
Jewish,-89.96213765549396,B,C,D,B,C,D,C,D,D,-37.490781105166135,D,E,0
Christian,155.7501207492793,B,E,E,B,B,E,B,E,D,-13.983364240529186,B,B,1
Buddhist,-86.6510361569652,A,B,A,E,A,E,E,E,A,46.55629937811599,A,D,1
Buddhist,78.15727652891091,C,E,E,A,E,D,B,A,C,-97.7337594979934,E,E,0
Jewish,-34.14888769567734,A,D,A,D,A,D,A,B,A,0.6219977809919863,D,D,0
Christian,-135.04124525001055,B,B,E,A,D,D,B,B,D,-57.3184945127913,B,D,0
Hindu,-8.620596864756235,D,D,D,B,B,A,E,C,D,-38.36216254142857,A,A,0
None,0.5982237991059944,C,E,D,E,A,A,A,A,D,-100.70503204776576,A,E,0
Other,108.75009554350721,B,D,A,A,E,C,B,A,A,-19.07077023713464,E,D,1
Buddhist,-40.54179150645706,E,A,D,B,D,D,C,B,B,17.888755512525798,C,E,1
Buddhist,53.59243541020609,C,B,A,E,C,D,A,A,B,5.597455788081907,C,C,1
Buddhist,127.71487665483177,C,B,B,E,C,E,B,B,C,40.768653221744394,E,E,1
None,-90.79172548427555,C,A,D,E,A,B,A,C,E,-57.5724018055727,C,A,0
Buddhist,36.24219611259012,D,D,B,A,E,B,D,B,A,38.34524929614076,C,A,1
Buddhist,-122.13840613318547,D,C,E,A,E,C,D,E,B,-4.884296365411593,A,E,0
Hindu,-135.21877457339178,B,C,D,D,E,C,B,D,C,-118.94670885136802,C,D,0
Christian,-33.734284061410946,A,A,D,D,A,A,E,A,D,106.3256550691251,C,E,1
Christian,147.81961669103137,B,E,C,A,B,D,D,C,A,-63.75777535539814,D,A,0
Jewish,52.143915481469115,A,C,D,C,B,C,D,D,D,24.579021658241608,C,D,1
Buddhist,195.66092253049777,D,C,C,B,D,A,B,E,A,168.58188213884628,E,C,0
Muslim,127.60352522476278,C,E,C,E,D,C,C,D,E,156.54579557042268,E,B,1
Buddhist,-162.53129411833174,D,A,D,E,B,B,D,B,E,-30.400841987404704,A,A,0
Muslim,-9.514261779539988,B,C,C,B,C,D,B,A,E,118.54658601877972,B,B,0
Muslim,-76.60520996788492,A,A,E,A,C,A,A,A,A,-96.92628213045336,D,C,1
Muslim,22.946216067704288,C,D,D,E,D,D,B,A,C,85.58071140621384,D,C,0
Hindu,-28.21145288820587,B,E,A,B,B,A,A,C,A,-128.19411309916424,D,E,1
Hindu,-2.4642386414169257,C,A,B,A,A,D,B,C,C,-248.20478370357705,A,E,0
None,94.86202681376248,E,B,A,B,A,B,B,A,B,81.15967006114771,E,D,1
None,-62.725175393049135,B,A,C,B,B,B,C,D,A,156.948186463326,D,A,1
Jewish,38.73821729502262,A,B,C,B,C,C,E,E,E,-7.860409845156517,A,D,0
Jewish,-8.891271107289603,D,A,A,B,C,D,D,A,B,-37.21672852129429,E,D,1
None,-40.20726316216406,C,E,E,E,D,A,B,C,D,-128.8453831757638,A,D,1
Other,30.576749523562725,A,A,E,A,C,C,D,C,C,-81.70866994483575,E,C,0
Buddhist,-36.42411855384288,B,C,C,E,D,E,C,D,C,-66.76120139525534,B,E,0
Other,-35.43511334356915,D,A,B,B,A,B,D,B,A,165.72223436885957,E,D,0
Jewish,-12.292252272758265,B,B,C,D,E,D,A,B,D,-31.106178236307713,C,B,1
Christian,30.7747407121731,C,A,D,A,B,E,A,C,A,67.02652659649337,B,B,0
Hindu,-11.291683305915317,A,D,B,C,E,A,E,E,C,110.87552913810521,A,B,0
Hindu,-103.1262564891249,E,C,D,C,D,A,D,B,D,60.929809049676244,D,E,0
Other,117.7682006504956,B,C,D,A,D,C,C,D,B,33.532669121617275,B,C,0
Other,104.13899389975994,A,B,C,D,A,C,A,B,D,100.56520535680839,E,E,1
Christian,12.238849597779716,E,A,B,C,A,D,B,C,A,30.72443896273336,B,A,0
Hindu,-14.646837972496208,E,E,A,B,D,E,C,E,B,-130.84526956833759,D,E,0
Other,235.8571796235955,D,B,A,C,C,D,B,A,B,-31.700857639008984,A,A,0
None,-60.730084323747946,E,C,E,C,C,B,C,E,C,64.51260621868826,B,C,1
Hindu,137.11022817038253,D,C,C,D,E,D,C,B,A,14.740269656845461,C,C,1
Buddhist,71.07453295647142,B,B,A,D,A,C,C,C,D,-70.30330869398988,B,B,1
None,179.545102017921,B,A,A,D,C,D,C,C,C,-37.08447827560911,D,D,1
Hindu,-12.526356375926778,C,A,B,A,D,C,B,B,C,114.70823696151528,E,D,0
None,105.66750904789987,C,C,A,A,E,C,D,D,B,36.85262817282348,B,D,1
Other,190.37557498406431,B,A,E,D,C,B,A,D,E,21.662252527908308,A,B,1
Muslim,60.924586309355945,C,E,C,C,C,C,D,C,E,-218.1901491010545,D,B,0
None,8.1581629624961,C,A,D,E,A,E,A,B,A,106.6172796146036,E,C,0
Christian,145.34508150605484,E,D,E,B,E,C,A,E,B,1.7771085039035,C,E,0
Buddhist,-100.80409303285833,E,B,A,E,D,C,C,A,D,-22.005733330095637,A,B,1
Muslim,-28.673316485666554,E,B,B,E,B,B,E,D,B,-102.597975991811,A,C,1
None,-103.52666556661639,C,E,E,B,A,C,D,D,D,-62.09432787778552,E,E,0
Muslim,81.689527173822,A,E,E,E,A,A,E,B,A,-135.67622541166077,D,B,0
Other,-209.24611494408828,C,B,B,D,B,B,D,D,A,-37.94643095186166,E,C,0
Muslim,-181.94841419183777,E,D,C,D,D,A,B,A,C,-67.93317201017183,B,C,1
Other,122.34566077555212,B,A,D,B,B,E,E,B,B,1.8066467116329348,A,B,0
Christian,67.3695998488571,D,E,C,C,B,D,C,C,C,74.20538539899242,E,D,1
Muslim,135.02956802129492,C,B,D,E,A,E,B,E,E,16.488788728170423,B,D,1
Muslim,3.8085239322584523,D,B,C,C,C,D,B,E,C,-54.746463051655034,A,D,1
Jewish,-100.27790000285994,B,C,E,A,C,B,C,B,B,59.329108091074225,C,D,1
Buddhist,50.946355713426904,B,A,C,C,C,D,C,B,D,28.68443296333919,B,A,0
Hindu,36.80624916634528,C,B,C,B,D,E,A,E,C,113.66490989289993,D,A,0
Muslim,-80.52667204577747,B,B,A,D,B,E,D,E,D,-14.158947909103919,E,C,0
Jewish,-4.03049033192771,C,D,E,E,B,C,B,C,D,-155.94489555387443,C,D,0
Christian,80.44700631415161,C,A,D,C,D,C,D,B,B,56.61594936600394,E,A,1
Jewish,-13.787873500204958,D,D,B,E,D,C,D,B,B,7.914677742247439,C,D,0
Buddhist,-26.60063163976275,B,D,B,D,C,B,D,E,A,-111.18139776148952,E,D,1
None,-39.49909285563861,D,C,D,B,A,C,B,A,E,107.36847075689413,A,E,1
None,58.083134353868225,A,D,A,B,D,A,B,B,B,-27.896485265776178,E,D,1
None,28.284181770996717,C,D,C,B,D,A,C,E,C,30.026619886385813,A,C,0
Muslim,66.4700777053246,A,B,E,B,D,E,D,A,C,-123.70531415199572,B,E,0
Christian,74.93109039101257,C,C,B,D,B,A,A,D,A,-25.103102314122168,D,C,1
None,28.625911546521486,C,E,C,D,B,A,C,A,E,-170.14796596426478,A,E,1
Jewish,-152.73766465232927,D,A,C,B,C,A,B,A,B,247.0507663398857,D,C,0
Hindu,-21.957732266573412,D,E,C,B,D,E,B,D,E,112.0080794616818,D,A,0
Hindu,55.79731110900844,E,B,B,C,E,B,C,A,B,-61.091260632335796,A,C,0
Muslim,128.87036713008598,A,E,D,B,E,A,B,A,E,-239.6921624659076,B,E,1
Hindu,-25.023213106279286,E,D,A,D,E,E,A,B,B,61.003566835081514,A,E,1
Buddhist,157.60258340554952,A,E,A,C,A,D,D,A,E,-128.53677062722738,A,D,1
Muslim,128.82289808473803,E,B,E,A,B,E,C,E,E,5.0016037496214985,B,C,0
Muslim,-107.70118090367345,C,B,E,B,B,A,D,B,E,65.36882510822676,E,C,1
Other,37.829152635308006,D,D,C,A,E,A,A,D,B,9.691825575151373,B,A,1
Muslim,119.55723657940504,D,D,A,A,E,C,E,C,B,38.548029371464274,D,E,1
Buddhist,159.62100805686242,C,D,D,C,C,E,B,C,C,1.0551864467921244,C,A,0
Christian,77.28733855461223,A,D,B,B,A,D,E,A,B,-31.800297813580997,A,A,1
Hindu,-22.42233875431417,D,A,B,D,A,D,D,B,E,146.68508696140236,C,B,0
Muslim,-147.96160533546495,A,E,A,C,B,C,A,C,C,-44.68775426293398,B,B,0
Other,81.37957470170394,D,A,A,A,C,E,A,E,A,109.33185714612763,A,E,1
Hindu,-127.50682659644438,D,D,C,A,D,E,E,E,D,37.335294060040084,A,B,1
Hindu,-290.7916375262912,C,E,B,E,D,B,A,A,E,128.46699487029315,E,A,1
Muslim,47.93934146504494,A,A,A,B,B,B,A,D,E,-34.99719209313986,E,A,0
Hindu,8.377129472742768,A,D,A,A,D,B,D,B,C,160.43415496830607,A,D,0
Buddhist,102.60707985700563,D,C,E,B,C,C,D,A,E,199.90721129610506,A,C,0
Hindu,-108.5522594908087,C,E,E,D,C,A,D,D,A,0.4406751083188888,A,B,0
None,-146.35465729873408,C,A,D,D,B,A,D,D,E,-39.40514612559481,C,A,1
Hindu,-112.99979029481861,D,C,B,A,A,A,C,D,E,288.56680865765117,A,C,0
Other,-135.98571007643793,B,B,A,D,E,D,D,D,C,30.13330847534593,C,D,1
None,89.19974644489712,E,E,E,D,A,B,A,E,C,198.9139634056173,B,B,0
Muslim,36.14811472785447,A,E,D,E,E,E,E,E,E,-43.03686288744502,C,B,0
Hindu,66.12857886803944,A,A,B,E,D,E,B,A,E,185.89976547377026,B,B,1
Muslim,16.460040321068377,E,A,A,B,E,A,A,B,E,192.77861518065805,E,A,1
Christian,183.38958395099885,D,A,E,E,D,E,E,A,B,-25.047975227378522,B,E,0
Muslim,189.34220861014185,C,C,A,A,D,B,A,C,C,-143.48007164031588,C,C,0
Hindu,127.68709275554542,E,C,A,E,B,E,B,C,B,30.90199336861726,D,B,1
None,20.162317005376924,E,A,E,C,B,D,B,A,D,-45.93453364760746,B,A,0
Buddhist,192.863950300971,A,B,B,A,A,C,B,A,D,39.563120500058886,E,A,1
Hindu,-32.74105379313584,E,D,E,B,D,B,C,E,B,-149.12955854317443,A,A,0
Christian,-67.50234505360469,C,C,E,C,A,A,B,C,A,-122.24390189396253,B,E,1
Christian,-45.75577546961649,E,E,A,E,D,A,E,A,B,-94.27057693495432,A,E,0
Muslim,7.62033917289102,E,B,E,B,D,C,E,B,E,-113.13212050653378,C,D,1
Jewish,-161.52028127496484,D,D,C,B,B,E,C,E,E,110.96965302897333,D,C,0
Buddhist,32.365927887309766,B,C,E,D,A,C,D,C,A,4.823760548172685,C,C,0
Muslim,-125.49113270775025,E,E,E,E,C,A,E,D,E,-1.9611152879998737,B,C,0
Christian,3.214315369343606,D,C,A,D,B,A,B,E,A,49.69280580743745,B,A,1
Other,39.14625299874853,D,B,C,B,C,D,A,E,E,87.60442033749351,D,C,1
Buddhist,-58.01833906696968,A,C,B,D,C,D,E,C,C,16.46073899774617,C,A,0
Other,-20.155722718121936,C,E,A,C,E,A,C,C,C,-58.19649185193314,D,B,0
None,49.916420556998546,C,A,B,C,B,A,D,A,E,-36.026984455311606,D,B,0
Buddhist,-61.103886595935066,C,D,A,D,B,E,B,A,A,35.709241839231574,B,A,1
Other,-109.94614595805187,E,C,E,C,C,E,D,E,D,-138.85339333862,A,D,1
Muslim,-87.81262486009204,D,D,E,D,E,C,C,C,D,-22.03146166761326,B,A,1
None,-39.85903192515359,C,E,C,E,C,E,B,D,D,142.5617767204136,A,A,1
Hindu,143.35606404779085,D,C,C,C,C,D,D,A,E,40.49143115000839,D,B,1
Christian,4.9385159299858,E,D,A,D,B,D,C,E,D,-108.01532377358076,B,C,0
Hindu,18.207336673218464,D,B,A,E,A,B,D,B,A,-78.21065371628443,B,B,1
Christian,54.55957117040202,B,B,D,A,D,E,B,B,D,-29.005225421593455,E,E,1
Jewish,9.915082672818317,E,E,D,A,A,C,E,E,B,77.74046999162523,A,C,0
None,64.33565116827972,B,A,B,D,E,C,B,C,C,-116.84183872940648,E,C,0
None,-65.28826359518473,D,E,C,C,B,E,C,C,B,-82.8171476985394,C,C,1
None,165.55037333941667,A,A,B,B,A,A,A,D,A,88.67405943753181,D,A,1
Other,77.28433886656916,C,E,C,D,B,C,C,E,B,-28.90749896304421,A,B,0
Christian,98.11494796213788,B,D,D,B,C,C,D,E,E,112.60867472280687,C,B,1
Buddhist,233.2483289869934,C,E,D,D,C,B,C,A,B,188.45728375614854,D,B,0
Buddhist,97.30045804567995,A,D,A,B,C,C,E,A,C,70.25725339606814,D,B,1
Hindu,-41.2300465144741,D,E,E,E,A,C,D,A,E,-71.13699706977764,E,E,1
None,-164.99177246851934,A,E,E,B,A,E,D,E,B,-57.740572163227064,E,B,1
None,30.246448614156403,E,E,C,A,E,B,E,A,E,31.223212780080896,D,E,1
Buddhist,-14.036319849928484,E,B,B,D,D,D,C,B,C,-23.612919275765442,A,D,1
Jewish,170.74434988067497,C,B,C,D,A,D,D,D,D,-142.93667696293323,B,C,0
None,46.397486228376785,B,C,E,E,D,E,B,C,E,175.26004906264524,E,A,0
Other,-61.150137274007676,C,A,D,A,A,A,E,D,E,-55.073854124363386,E,C,0
Christian,105.02034442362434,A,C,E,C,A,A,E,A,C,117.53745724507763,E,A,1
Other,85.38396325309814,E,A,E,B,E,B,A,B,A,18.305829413245146,A,B,1
Christian,77.99957202830062,A,C,B,D,D,E,A,B,D,-69.8230232653996,B,A,0
Jewish,18.658728392145505,B,D,E,D,B,C,D,A,D,-14.70329163838094,B,E,0
Christian,-168.81342247203705,E,A,E,D,A,A,E,B,D,-51.05476554962514,E,C,1
Jewish,29.77817157763584,D,E,C,B,D,B,B,D,B,-109.97086479374197,A,A,1
Christian,122.17273727779401,E,A,C,D,B,D,E,C,D,88.8639352070601,C,D,0
None,111.58600614380268,A,C,A,A,D,B,C,D,B,-5.627370486974874,A,E,1
Other,-52.63378819567058,E,B,A,A,D,B,D,D,E,12.98013340814485,A,A,0
Christian,9.59526995940614,B,B,E,C,D,E,A,A,E,-4.163341962511778,C,E,1
Hindu,54.278520552535184,A,C,C,D,D,C,D,B,A,133.53309405501858,E,B,1
Jewish,61.71691989625655,D,E,A,A,C,B,E,C,E,6.30890562072413,E,E,0
Other,-67.57417336191128,B,E,C,C,C,C,B,E,A,54.1482856534358,C,D,1
Buddhist,-98.13673398514624,D,C,A,A,C,C,A,A,C,93.90746313293975,B,A,0
Hindu,-108.181159262272,C,B,B,A,A,C,A,C,D,126.79909659808648,D,D,0
Hindu,8.610822637343537,D,B,E,D,B,D,B,C,C,-5.401503207836897,E,E,1
Jewish,-32.86016963817504,D,E,D,E,A,C,A,C,C,-144.74145379216495,A,D,1
Jewish,-59.444461875136355,E,A,E,E,A,B,D,B,B,4.092714700155219,D,A,0
Muslim,23.936044779802764,B,A,D,A,D,D,E,A,A,38.05034296062792,B,C,1
Other,-39.48504189123259,A,E,C,B,C,A,D,D,D,26.106242917460932,E,A,1
Christian,-208.07166438733074,C,E,C,B,A,D,D,B,C,-22.532526756480994,B,D,0
Christian,-271.7945857177794,B,E,D,A,C,E,C,E,C,-51.72561838598077,E,D,0
None,128.8596365662359,E,E,A,A,D,E,B,B,A,-186.9624998577834,B,D,1
Hindu,-223.37430750893117,E,E,B,B,E,A,B,B,D,161.84469128935038,B,A,1
Other,-121.1966997384101,D,C,C,A,E,D,D,E,D,-130.15326724434553,C,E,0
Jewish,77.17934794018404,A,D,E,E,B,D,D,B,B,118.71457966773052,D,D,1
Christian,-55.86967139697984,B,A,C,B,C,C,E,E,C,96.15550722877612,D,D,1
None,33.29456459871983,B,A,E,D,E,B,A,D,A,42.47062095237176,D,E,0
None,-60.643773611357574,C,B,B,A,D,E,C,A,E,-166.33979971229263,D,A,1
Hindu,32.421476136984595,A,D,C,D,D,D,A,E,B,2.8632845266317064,D,C,0
Muslim,75.37306254272116,E,E,A,C,D,A,E,E,D,-39.525358799709956,B,B,0
Buddhist,-88.91956850265665,A,A,A,A,A,E,B,A,B,-165.00343863338986,B,D,0
Other,-156.6497150884214,E,D,C,A,D,B,B,C,E,13.332688980938642,D,C,1
Buddhist,-66.31751039135528,C,A,E,D,E,D,D,A,B,-113.36428425586848,E,E,0
Jewish,-113.11675853756735,E,B,A,E,A,D,E,B,E,136.15787342895723,A,E,1
Muslim,-94.0032294622381,B,A,A,A,A,B,E,D,D,64.39797047179849,E,B,0
Other,-131.55523882051278,E,D,E,A,A,C,A,E,E,-36.111379591439956,A,B,1
Jewish,-71.24381435710607,A,C,E,A,D,E,E,D,B,54.424225073740764,B,A,0
Other,53.941214403133806,C,C,B,D,D,E,A,D,C,60.29561060987931,C,A,1
None,24.07728303390642,A,D,E,A,E,B,C,E,A,-87.35078404447349,D,D,1
None,-39.017451998091204,A,E,D,C,B,A,C,C,A,92.73102097100981,C,E,1
None,36.42960378296686,B,C,D,E,D,A,D,C,A,48.86778580412547,E,B,1
Hindu,77.17634945592961,D,C,B,A,D,B,E,E,C,-14.441511716987806,A,C,0
Jewish,90.04713681998416,A,B,B,D,E,A,E,B,A,-57.382107130603764,A,B,1
None,-4.381973911671222,E,C,C,A,C,A,C,D,C,-70.50901248652868,A,B,0
Muslim,155.41166332464812,A,A,D,A,A,C,D,B,B,32.398207868190646,A,E,0
Other,-124.10974167095279,A,D,C,A,E,C,E,A,D,50.551305878246175,A,A,0
Buddhist,-1.4737543702045066,E,B,A,A,B,A,C,E,E,56.05846839076679,B,A,0
Christian,8.43259172821122,C,E,C,D,D,B,E,E,D,14.067105854536747,C,B,0
Jewish,80.19869649318848,E,C,C,D,D,A,A,E,E,38.35944565911421,D,E,1
Jewish,66.08473943187182,E,A,D,D,C,A,E,C,B,42.98021246565982,D,C,0
Other,50.04370586100041,D,C,B,A,E,C,C,B,B,4.316971332919574,B,C,1
Muslim,-232.32488952426874,B,C,B,B,C,B,C,B,C,-151.28334148826124,C,B,1
Christian,54.61644508247174,B,B,A,B,C,D,E,D,C,-67.53972493260605,D,D,0
None,-97.52258237185877,B,E,C,A,B,D,A,E,D,75.37515387897497,A,A,0
None,-37.83770781549373,A,C,B,B,B,B,E,E,A,-74.93785460573208,A,E,0
Muslim,72.77542089693473,B,B,B,D,C,D,B,A,B,-8.902039131622978,C,A,1
None,-28.70369406173563,A,D,B,D,E,E,D,E,A,29.291210730273686,A,C,1
Other,218.1215343428205,B,B,B,D,E,E,C,E,A,-19.96815629245888,D,E,0
Buddhist,-61.24346844533084,D,D,A,C,A,D,D,B,E,-107.41659252697526,A,E,1
Hindu,-115.16789924498812,D,E,A,E,E,A,D,E,C,7.319110985848429,A,E,0
Muslim,-89.75986286518834,E,B,C,B,E,A,B,B,C,113.34872848372366,B,B,0
Muslim,-18.193372407776437,B,B,A,D,D,C,D,B,E,-58.37573480261855,B,A,1
Buddhist,19.93820430223259,A,D,E,B,D,A,A,C,C,159.06001498326273,A,A,0
None,22.530902687369625,A,E,E,A,C,D,E,A,D,-51.7373062072352,B,A,1
