birth_year,disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
32,Yes,65+,C,D,-18.560072519367,188.71067880320163,-109.59189958292042,-75.69107867986766,D,-63.6208418817089,D,117.29798976568324,C,B,B,1
73,None,51-65,B,C,88.77611871399803,85.29841143657403,-5.749066231520886,25.33331068758347,E,-127.59450521124,C,-67.04960772428593,D,A,A,1
49,Yes,51-65,C,B,-19.77250541859181,67.62476289038824,-60.62047897427666,-151.10456807124973,A,-44.64144295896187,A,-40.9411601952714,A,E,D,0
30,No,65+,A,B,-54.884251897136025,69.07482720463642,-48.989762459251956,54.8263240916721,D,-4.161854197164574,D,-101.63666714520222,A,E,D,1
77,Mental,51-65,B,E,103.86885266095453,77.19513964420315,-42.39514683534105,20.2496726754856,C,-163.68250921686257,B,78.53323482249087,B,B,B,0
44,Mental,36-50,D,D,-47.6498410112078,-170.9205847865211,-37.04546162093329,38.81716370615272,A,152.19297424685138,E,28.19298544989042,D,A,C,1
37,No,51-65,A,B,68.04728304659784,105.87330548675715,-103.21474803885151,28.135349777970507,B,3.933810076527723,B,-13.791547486703596,B,A,D,1
36,Both,65+,B,B,-105.85413109766002,109.41476255074161,-135.2249912556737,161.41692532802887,B,-131.7934219461427,B,169.49934848063586,D,E,D,1
48,Mental,51-65,E,A,55.26268999071249,84.8773133155076,-69.78631572180043,-67.45628763644332,C,-89.49106599360633,D,-56.37914748213142,C,D,D,1
62,Mental,26-35,D,D,-69.29104149727169,37.11119365351471,-94.8585345095617,91.72293997925614,E,-83.76473863134099,D,-107.550759285139,B,C,B,1
70,Yes,36-50,A,E,-126.59842930408038,104.23577573038474,-70.68604411935489,-149.66933339630796,C,97.64451174012241,B,-126.58883163489998,E,E,A,1
54,No,36-50,A,E,113.95441477739543,-136.13858045915407,-109.32286379618044,-134.2387654756541,D,83.12758949345132,C,-118.16019426694248,E,B,B,0
66,Yes,36-50,E,C,-34.49779465368141,5.45517447168975,63.24348050734072,-86.71929332463928,A,89.33251045005483,C,17.508447021479004,B,B,C,0
23,No,51-65,E,D,-87.6746275260118,-174.25729184986287,3.9472166658905725,-24.971991073780835,C,271.92894766353606,C,-65.62386991257715,B,E,C,1
56,None,36-50,A,C,99.29962539048537,-22.817960554933265,196.0285163811979,21.793376871702137,A,157.56297728483042,B,-131.52019636558097,A,E,A,1
61,Yes,36-50,A,A,-116.17493856754628,-1.4391754798096708,37.986239145480845,-17.206717384311247,C,-13.311014063833094,D,-62.7216290231342,C,C,A,0
63,Physical,51-65,B,B,-109.39812892489465,27.77979970985595,8.71671085439425,-133.379285260624,A,-61.755080879108505,A,-53.74199342569149,E,E,B,0
35,Yes,26-35,A,D,-268.36126889285686,34.636616747436435,42.32045622428053,180.29800946411655,E,-3.590830180315516,B,66.23240161888297,A,C,B,0
18,Mental,65+,D,A,-24.616133325125908,-124.86475724605306,14.00691475402632,-46.086046515242415,C,-118.64838561119437,A,20.782125189757004,C,C,A,0
18,None,51-65,E,D,118.13941440602768,-3.0810853226801305,-96.54542063434533,-143.13852854943724,C,-67.17384521266538,E,33.0957886002726,E,D,C,1
33,No,51-65,D,E,36.36567794799012,-137.08136413085492,-32.61781005296591,-11.375826551663673,C,-3.225608644488689,C,72.3806037032569,E,B,C,0
78,Yes,51-65,C,E,-206.21685787783832,-31.416843964974557,57.96039704608056,89.46339949356279,D,12.076187302806947,E,20.713443257001078,B,C,B,1
38,Yes,26-35,D,D,-49.17032870134952,-204.82191883996887,-112.19504441858268,75.4422351155007,D,15.804235711746434,E,-86.71951971677953,A,A,D,1
77,Yes,65+,C,C,-14.731919634785376,-55.285608059744874,83.24230634099699,131.14918364565122,A,172.08555976927892,D,-103.47903406286929,D,E,D,0
43,No,18-25,C,B,-15.882722180148011,-52.29504691806658,113.6055659143223,29.463749085394085,A,-79.38349992080832,E,174.55156249728964,C,C,D,0
29,Yes,65+,E,C,8.255109408189572,40.64889165475603,156.61219279487216,-173.22577621895257,A,90.2523672130702,A,-96.67389445906663,A,B,D,0
54,No,51-65,D,A,247.1893713467539,31.420867764793098,-65.11431945515452,73.41551741505407,B,110.24082723522548,A,86.59601496480998,D,C,A,0
18,Yes,51-65,C,E,-111.72540544402152,-147.2336185360324,4.233490653661944,-9.86953719003902,C,20.894750468933847,D,16.02886815116117,C,A,B,1
26,Physical,26-35,B,B,35.952596805665124,61.81547185535118,-111.42745802007235,153.31948359123885,E,-184.01026457082907,E,-44.23073006846806,C,B,B,0
25,Both,65+,A,A,80.86609916077795,60.72539562372005,-163.41633596835658,-82.65146118245151,C,-1.7705646371700259,E,18.193815456900424,E,C,C,1
59,Both,26-35,E,B,50.15121173980768,55.40528765076318,150.0880778863047,25.821809329260383,C,95.05010628457511,C,-121.1617945010385,C,B,E,1
69,Yes,65+,C,A,74.76277898438498,26.8838602543135,-38.80995036093619,14.278595142221299,D,-8.491491613371744,C,72.78193237512039,C,A,D,1
53,Physical,26-35,B,A,18.76109592143248,-110.76998606999557,-46.640449786492866,-158.50483988291296,D,10.200312377252805,C,9.69750598026622,A,E,B,1
24,Mental,36-50,A,E,-163.00927260051407,88.32130839985562,-46.06995207372102,-183.36216064340303,E,-11.943151494116945,D,120.14324790599804,C,C,D,0
29,Mental,26-35,C,D,28.83793684165226,313.5285781997709,21.539678909153775,-97.25156739586707,B,63.46839123337886,C,4.953844316830274,D,C,C,0
43,No,18-25,E,C,-95.7244983911522,-52.63319943530477,27.736211012598456,158.00833327213374,B,27.912722461141627,E,-87.46982363896775,C,A,D,0
40,Mental,65+,C,C,-58.26386004471967,-239.61649189297947,-39.862315271936374,7.755106082901672,C,7.136710197146116,E,34.436870358459714,A,A,C,0
63,Both,36-50,E,A,141.9637444938905,-74.39159290295882,49.58000248073562,-40.798817840114,A,47.98714156820372,E,20.61583822653368,D,B,A,1
52,Physical,36-50,B,E,-34.58818742403138,-13.105666406493945,-142.19591541836505,198.45668853257436,A,-119.76824088845721,B,8.586438626269837,B,E,B,1
21,Physical,26-35,D,B,-69.73510227705103,-45.98574775894347,-47.611490839286226,26.825632863788794,B,28.326486845200748,E,-57.36059866804957,D,B,A,1
69,None,36-50,D,A,-53.1356458487709,117.697899282019,-103.31472430110833,94.07741011321316,A,27.70591808626723,C,-34.24922449157448,B,A,B,1
45,Yes,26-35,A,C,-128.90051132914883,-138.69977154023448,-119.07530501430057,-177.2226269253414,E,-64.08614630196247,B,-173.62727323928604,E,E,A,1
26,Yes,18-25,B,B,72.06590713917767,-66.83417777193998,63.13114297257149,-50.49070121898559,B,142.59947049086804,A,-11.106080667689861,A,C,C,1
52,Mental,26-35,D,D,-81.04317819678202,-118.5816017142619,70.30213578755405,42.16470948475226,C,20.629122076795838,B,120.06169715817094,E,B,D,0
59,None,18-25,B,D,50.90637023969934,-4.714215226433331,73.82070074758964,135.40222654636196,E,-90.68355895516808,A,-154.02796106850994,A,B,E,1
24,None,36-50,A,D,-175.666302924138,-125.58322455221256,1.7453981805369316,6.6222655509939345,D,34.56641815414157,B,-99.07079044845585,E,C,A,1
18,No,18-25,B,E,-0.4807968022149087,97.01468501045719,36.088135403696555,-79.99501645858788,D,6.55624678918246,A,208.27242399669018,B,D,C,1
77,None,26-35,B,E,71.77362501078697,141.13946979362146,218.4491133782667,37.964264572168425,B,119.44571513997869,D,6.170422063373629,B,C,C,1
38,Both,18-25,C,B,-53.55277002664606,163.20037003005092,-104.88517020351742,250.5898452030392,A,32.29710823582038,E,-2.40488698560342,C,C,E,0
22,Mental,36-50,B,D,41.14307083138694,99.65406005661808,0.21107514697837676,110.72608639099408,D,131.7687467642338,B,-82.00707060057728,A,E,A,0
62,No,36-50,D,C,41.21937324491953,-104.43331504275588,-47.62089004874324,-29.6398898595911,E,-19.035742943761118,C,149.4365473710344,C,C,A,0
41,No,18-25,D,D,11.585834274498078,-165.60892678410295,44.96026003712347,-179.20831909996136,D,118.86794273744175,A,35.574326861880586,D,D,C,0
44,No,65+,B,A,-24.710235029353377,57.228311441384385,35.95271173705088,-57.49220384228617,D,-33.187202061245735,B,-6.940514970288783,C,D,E,1
67,Physical,18-25,B,E,-16.90896536915467,-105.49279388381507,120.73781813347027,84.84387617925432,E,-5.97258934303184,B,-65.56604422951075,D,A,C,0
48,No,36-50,A,B,-0.9150762288714313,120.32750065343056,-35.993863054444724,-179.36634810084507,B,-95.08008025061923,D,-35.649687964676566,D,C,B,1
70,Mental,26-35,B,C,-147.52193607149476,64.52192734565962,91.1066690001418,-5.807164695248272,C,-43.60004446995905,D,-53.385634449734184,A,B,A,0
58,None,18-25,A,D,141.08413828146234,34.9055362479318,-57.42674262123615,166.01975544882075,B,80.88859016032998,E,-57.51390528224507,D,C,D,0
21,Mental,18-25,C,B,-41.05051181404703,-22.749121190264738,3.6019504012025783,-97.01941680159727,E,-188.81183152456705,D,-27.099407170870748,C,C,E,1
74,Yes,51-65,A,D,-0.28858814055214416,-138.02570223854272,64.33834853938376,-170.24368810842438,A,-58.42026899693327,E,17.122473518906446,A,D,E,0
33,No,65+,B,B,-105.933729838548,-25.682945840112215,-92.43691126778931,84.63154637405405,B,-39.98153519899116,E,111.14097884533795,B,B,A,1
65,Both,18-25,B,B,-45.69935308873581,32.686655505642136,81.92625656479935,-55.14569023774952,A,30.511868907441663,B,17.395861482527003,B,B,B,1
57,Both,18-25,E,D,-71.9527777886039,79.9214314914057,-88.24763024758217,103.64860050026262,C,-19.925542145728308,D,-70.12309500494194,B,B,E,1
33,Both,36-50,D,A,-30.75931753282583,-139.39826004509715,-167.41478553788784,106.2649411752879,A,-129.22974370998384,E,-139.95026750660088,A,B,E,0
25,Both,51-65,A,C,-74.42625629125739,-4.432031492991846,-19.150167482774272,6.9323306745134206,A,45.638155690934745,E,31.966413416059364,A,D,E,1
76,Physical,18-25,C,D,-2.96246455055101,-29.429068635751765,39.80848761207782,-32.15690836913192,E,-147.75981501005015,A,229.03649216246333,C,A,C,1
34,Yes,51-65,E,A,17.951045385797006,120.051672742309,-10.410325265008193,55.54744144745574,D,-10.225495097612196,D,-179.64680713938247,B,A,A,1
45,None,65+,C,A,238.17015549167925,-66.49172176727944,110.09794049189534,25.715864825548895,D,41.63261229008718,A,-63.35301490703515,D,E,E,0
50,Mental,26-35,D,B,-54.08482718398282,-44.65420866560947,3.0802971131906545,167.2790274207476,D,-81.00656694011425,B,-116.92563278636219,C,C,B,0
57,Mental,26-35,B,D,31.07314396393041,-72.6445416583501,127.20642618950737,-50.64956650471506,D,99.07966817083447,B,-42.37712099717466,B,D,C,1
54,Both,18-25,E,C,68.38513257526519,60.50108246859279,-64.88981130278442,-230.71489847020098,C,-1.7315237739064964,E,-192.67833417462083,C,A,A,0
69,No,36-50,C,C,83.79292572616889,-18.98598975273712,-59.52801863922181,0.6119624002286309,C,118.26319968576892,A,55.842597708649265,B,E,B,0
75,No,36-50,B,D,-10.23722021662187,-71.8123031368928,66.83935606723063,26.071975019910198,C,48.79113287056716,D,-159.65373137004372,A,B,D,1
74,No,26-35,C,D,28.849063172859328,97.66329595705419,-36.45659337639967,-84.38570878344414,C,-263.48327689503657,B,18.26018142409696,D,B,A,0
61,No,26-35,A,D,36.33528880193296,-160.61914384077042,4.038108483769634,-132.53719333023435,E,-5.717236075656884,D,-13.650774690821452,E,C,B,0
67,No,36-50,A,D,-153.2423870733577,-88.55626360027289,-109.10191010233592,-5.199708351734901,C,222.9776818520279,B,64.75689890029392,D,A,E,0
70,Both,65+,C,B,64.7790168210977,14.409144436192408,67.1444723238501,-76.19635984472978,C,42.70233443271135,B,173.92802760579517,D,A,E,0
40,Yes,65+,B,D,-4.63391778230416,46.955961778915075,87.2909858326615,-71.21519335561196,A,-1.9001535667872982,E,-27.67159680299715,D,B,D,0
39,None,51-65,A,B,-122.54581069508122,-70.61158778170712,35.46457997571492,95.45971840822402,A,43.46712501821312,D,-59.872035877494255,C,C,A,0
77,Mental,36-50,E,E,-31.517219390525604,-12.810704803741771,-58.97787409103628,-163.81974393266768,E,141.513054727104,B,146.92898008791997,D,C,D,0
40,Physical,51-65,C,B,-79.27974178214308,19.862700111997285,-48.816952759271395,-0.36993567489475976,E,121.4730669206454,B,80.04711316270917,A,B,A,0
77,Yes,18-25,D,B,-56.36135840139765,-122.84243724582792,-66.61180105684711,27.489344028618923,C,0.26511585581490377,B,-64.0823754600964,B,D,C,0
58,Both,51-65,E,A,-102.31320703581099,-74.20450238163252,67.7093376588563,-13.893393585773032,C,-218.28875824330797,C,124.75344657898462,D,E,A,1
40,Both,65+,A,E,29.970871542279948,65.0680879821516,-32.57973678576194,-50.158821494067055,B,-166.66917986207966,C,5.93527024560765,B,D,B,1
47,Mental,51-65,C,C,96.50777637240415,-157.97717768706602,259.4682575479801,73.21556304954586,B,17.852040820646,E,-15.692566623565336,D,D,E,0
50,Physical,65+,C,E,-26.173797934820513,-21.45300027061045,5.459876898972713,6.96808770738202,D,-44.17152579129945,A,-127.53618807499983,E,B,A,0
49,Mental,18-25,B,B,-217.14117200694386,-21.19691310461023,51.45348083131424,-218.90237824733654,B,-79.9190191075127,D,298.18117585288763,B,C,C,0
42,Mental,26-35,A,A,80.67920814596663,179.1840423329226,41.27200207023909,128.2527208670554,A,15.054522471612469,D,-7.6198966238484545,D,D,E,1
36,Yes,18-25,B,B,-56.57406711726666,75.19099352222479,-55.79439063509618,-131.2303043442924,E,-93.52157186956384,B,-106.17049482272141,D,A,D,1
58,Physical,65+,A,C,72.60585737344863,-158.33891113361628,91.93471383757735,-165.5053670574563,C,-16.040584765301,C,74.907782020845,B,D,B,0
41,Yes,18-25,B,C,-145.45704614053835,55.48873081651499,-98.96927139324326,-125.29439312061774,B,-7.348042937330835,B,221.23236006532304,D,D,A,1
58,None,26-35,C,A,141.32246947110846,25.0569900711993,-5.0791248276926275,-39.49402159480425,E,-53.082965827512474,D,-86.66996593491452,E,A,A,0
69,Mental,26-35,D,D,2.3592796323201046,-64.44583737251493,-290.87511098171916,-22.487965411517877,C,-11.486871849316808,E,24.164910828363986,C,B,D,1
21,Physical,36-50,D,E,-9.764579652346644,-89.36723203793478,-6.358513190593908,183.3416392253828,B,-49.04758526442143,B,53.920876236749194,A,E,A,0
79,None,65+,A,C,-36.627325336533694,-128.89333239911818,33.386782949014574,-36.64014147390781,A,34.390651124865244,A,-55.989829807415056,E,D,A,0
41,Yes,26-35,A,D,-103.16152097124642,-153.0793708232835,-84.30132208969505,-145.2590843995655,E,57.29915466504284,A,-26.642487434019742,C,B,E,0
69,Yes,36-50,D,E,73.87368264807601,57.00904046295986,84.72160991996248,167.64521440689646,E,142.09499992624723,A,-80.172165579388,D,E,D,1
34,Both,65+,B,E,-126.8401587002365,-106.35984319576639,-140.30541541035498,-102.65848326702482,E,29.130078705753746,C,14.544087274894189,B,E,B,0
41,Yes,51-65,B,C,-83.84624483693077,-236.97585903813098,74.27395714483039,-86.79252076472899,C,133.7750435795361,A,-43.40611721851136,B,D,C,0
35,No,26-35,C,D,138.31482039019198,36.820406413284125,-119.58767914536475,56.405544669703,C,45.45504541944144,E,35.71076840702527,C,A,C,0
42,No,36-50,E,E,29.52760596383949,-95.43969166040179,138.92774613558527,106.26655775304602,C,34.53106537270541,E,80.84074886441742,C,B,D,0
19,Both,51-65,D,D,-29.643726756432876,-222.84071436162134,-49.17844594920851,-65.09774591572418,C,-37.082353350192996,B,0.5444334044057707,B,A,D,1
26,Mental,51-65,E,D,87.73403316635637,25.074163422311642,101.48685915251565,-96.1418197349857,C,33.476906594244696,E,-175.06275287324647,C,E,E,1
27,Both,26-35,A,C,176.03065465021433,36.875552549892745,-56.26044128580383,204.57440694651416,E,-212.88399173395987,E,172.2202552943504,A,C,B,1
75,No,65+,D,E,-26.791604327428274,20.838676943827025,33.96655413190654,33.05499340604186,A,61.53639897117017,A,-5.865248302729582,E,A,A,1
19,Mental,36-50,C,C,-33.47062298979068,125.47543907083119,197.0450564329311,4.824548400161953,D,16.73869697788419,A,152.8167175520986,E,C,C,1
36,Mental,18-25,D,B,124.59659853840425,-62.94779501527774,102.87901236591044,36.5529038261256,E,-182.77758016540722,A,-185.46551781088817,C,B,C,1
37,Physical,18-25,B,A,-16.690573664844884,72.39261517897772,15.471641405955413,-40.748029470677075,D,133.9499070647114,E,168.81152705412435,A,E,E,1
32,Yes,26-35,B,D,-138.8335434079198,84.80425998883871,-99.37894103173893,195.43818006668369,D,51.53981166656394,A,140.1524087676695,E,A,B,0
57,Physical,26-35,B,B,-64.82198809772672,57.201099476034166,22.730814756370464,18.619843526255433,E,-158.90426630629563,D,-36.38158032961121,B,E,D,0
61,Both,65+,D,E,99.29617367989817,18.49193663343297,-48.024626778124414,64.14010493481868,E,-58.129724218041915,E,-35.692511796155806,B,B,C,1
51,No,26-35,C,D,98.72705331141283,-136.17347959013844,-117.7275314846143,-102.86010406510779,C,-153.44393539935527,D,-37.284963024494736,A,A,E,1
28,Physical,51-65,A,B,-181.188763000314,26.245886613627356,51.4716600216548,-195.64320598018872,D,-65.62164420601151,A,-176.26106310252302,A,C,B,1
40,Both,18-25,E,A,274.4991593889278,0.6382272414630241,222.61291990738735,151.82178250603386,E,-110.89413855758814,C,40.98718830104294,B,D,B,1
34,Physical,26-35,D,B,51.84990369933321,-11.964085103495648,52.13456881204368,140.76426705085723,D,84.80440915237915,E,-249.34392982662706,B,E,E,0
35,Physical,36-50,D,C,89.45651286911375,43.54642146959395,235.3952291459822,82.65500058657516,D,155.24264628403347,A,44.84174960188863,B,C,E,0
52,None,65+,B,C,59.79715994375929,41.373003946175075,63.2357947337289,116.35186754542642,E,12.370832722941168,D,98.66957817335914,C,D,E,1
78,Mental,18-25,E,A,104.06364260357172,-5.1071211902990274,-6.56031899964058,80.12833910905809,B,57.13137441771574,C,-50.253749524043634,B,E,A,0
43,None,65+,C,D,-88.7155318645961,297.0290774173695,72.05609831994538,-51.34390266509187,E,-65.65204377948714,A,62.68942083936536,D,B,D,0
59,Both,18-25,D,A,-133.90914285020446,-246.83206567872426,9.926043109022178,-62.50397000259981,B,24.520658019910655,B,-65.80244032531434,E,C,D,0
60,None,36-50,D,A,-73.88310041906688,23.28763928940533,97.15943277256339,95.19405876583448,A,-48.82842739301931,C,-98.05801429729844,A,E,C,0
43,No,26-35,D,E,3.424431278510931,72.17453459158416,-13.31842838411737,68.45873367322763,D,-39.22759335877114,B,-154.59739078702327,B,A,D,0
28,Both,26-35,A,B,71.47755173494122,-106.98025683204051,-16.646708770147477,-6.098377428509854,D,-101.20630045463828,E,76.3299014004879,B,C,B,0
36,Physical,51-65,A,D,96.31229452763098,-26.577485692523616,66.87375632580986,-25.782427591937196,D,-1.3340353707449255,E,-54.7550367263987,D,C,C,0
39,Both,65+,B,A,44.18706169994704,-31.532358178847414,51.68853452174621,-162.5251659172591,A,-31.657258572348606,C,57.15524484564354,E,B,A,1
24,Yes,18-25,C,E,-59.14865127110986,-19.754372653439045,-26.111263760182872,74.71389349780534,E,84.10758926860264,D,107.48725179589209,B,C,C,0
37,Both,65+,D,C,-3.0933992125230967,93.28349839157221,68.01731390095243,90.78005385813569,D,70.65778266864224,E,83.13143866042265,E,E,A,0
29,No,65+,C,A,-83.55139773516464,-112.59773036773022,114.88942958432868,19.797098602113554,D,11.499649523572852,C,105.53211307170454,A,C,E,1
49,No,51-65,E,C,-134.04116264804208,13.386738712197019,-83.3832410326717,-135.81777549856375,B,-214.71945837589143,D,-115.86440883637381,D,E,A,1
36,Both,18-25,D,A,31.05490153314011,67.39794774823498,160.22048293243577,234.1655348927441,E,-19.484903739647123,D,-53.83765418235147,D,B,D,0
22,Mental,26-35,C,C,-36.76771695760066,-181.0620818630563,44.769755986385796,86.36969060925735,D,32.498639384040004,D,-84.93653664904808,B,E,D,1
30,Physical,18-25,B,E,-80.76360340162012,83.50920165391574,-102.15818877622753,42.11121422648114,B,194.11377965231642,C,-7.238653016125463,D,A,D,0
