disabled,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Yes,China,77.56325302789433,161.74996865773517,0.9362435911328668,B,E,-145.11184952831607,0
Both,India,74.6603842845364,-136.32654486011805,70.75864650473333,E,D,20.48980331781781,1
None,Germany,10.803145591634458,89.75596676795115,-185.66739634172257,E,C,-50.12101238599402,1
Yes,India,48.63167766258133,19.062926313621137,97.45469831792846,E,E,-138.17910997403655,0
Physical,Germany,-159.05353373213217,121.58988083012656,103.83566203524572,A,C,243.85216051235238,1
Yes,China,68.35364085000806,26.670515289575714,138.90651629574512,A,C,-69.66335735625117,1
None,China,-39.251961125689256,36.853614066878855,-232.14949183416957,E,B,-89.66056967140855,1
Yes,Brazil,91.66552783776861,-19.104930917177416,85.2429301896813,C,D,-67.1771569530354,0
Mental,UK,63.75095786165612,-108.17715345178529,-89.59791718053545,D,C,-126.14498287534661,1
No,Other,-69.81132553114132,50.108919456508325,95.44543634538252,A,C,-209.12394080821875,1
Mental,UK,-119.29072813176977,149.00018250075087,-66.27189346513023,E,D,-46.526163153754524,0
Physical,Brazil,212.61955465441739,-16.60495850259249,22.732965570822063,E,C,-69.89121653963541,1
No,India,-295.88558679159405,0.8005871154991524,-38.617922514219906,C,D,-7.674804106208579,1
Both,Mexico,44.264110967877116,155.2853883419798,-36.07299560690713,D,D,57.01855505530806,1
Both,US,38.83309139605316,228.34699056714948,-2.0859312786474806,C,D,16.936385763616283,0
No,UK,-34.29989199961302,-4.508585269162521,35.39629482412224,C,A,120.89447557499797,1
None,China,89.22038879145128,-117.18543328778324,-134.02225219874825,B,B,-32.614005940121345,1
Both,Other,-126.67191167717556,-24.18402854991409,-39.184701365867014,D,C,145.0018686416457,0
Physical,Other,-45.59410118076407,-143.14042020329467,-133.04407556989676,B,D,-136.05876132410083,0
Both,Mexico,-116.5945566368966,34.17586905022245,37.10303578886759,E,D,-3.9191082821507592,1
Mental,UK,-183.88746258609694,4.502437162524937,-28.365162175460846,B,E,85.20872284867063,1
No,UK,-37.67104445934545,159.0248913721953,-179.04641069089257,C,E,100.862586223443,1
Yes,US,-162.08482610164734,-68.73670747446906,47.87579857440532,E,B,-191.4444772787783,0
No,Mexico,-65.15312489852396,-5.294839399331116,-21.504142262846095,B,D,-6.677005501475233,0
None,Germany,-3.994222126448431,0.7618062956098511,-63.96502117343428,A,C,-111.7071449122047,0
None,Brazil,-47.87739778152825,32.061143355206745,-148.97598810032753,E,D,-35.14525635912776,0
None,China,50.02967000050983,-163.01651286940915,13.149526931880818,E,C,196.15606918396077,1
Both,US,190.81199548219718,23.897370619426976,-85.64739828124416,E,B,-136.6858694323551,0
No,China,181.63514684620586,102.79000313112859,35.91305670865881,A,A,-48.221891863342094,0
Yes,UK,110.74068478605328,10.44710468449559,-91.43778077255602,A,D,102.25756273913322,0
Physical,Brazil,-4.9727709850376876,-32.61985555988839,-134.7756533956904,A,D,-3.4054497786374287,1
Yes,Mexico,100.43859142249698,28.126560221437163,10.645878602803897,A,B,-50.498251572733324,1
Yes,US,190.64893617026806,-142.70069003118897,119.33357047982763,A,E,-111.72064797869703,1
None,Other,3.445366487305431,-13.779046873480105,-55.32663592486977,A,D,43.77167886458813,0
None,Germany,-21.559405717884886,168.90981403312026,-247.0045305445137,A,A,61.09615814108067,0
No,China,63.68145935316007,124.15487304938155,-91.57134858357797,D,C,250.40454560187032,1
Yes,Germany,44.69983887759362,19.544761402703788,19.511230301639255,A,D,-101.87001332485563,1
Physical,India,29.053966233963553,-32.452295295822914,20.538883029792185,A,B,-40.87015333343438,1
None,Brazil,40.8221829499334,16.512220666535455,109.73067720493069,C,B,-63.50196429938243,0
Yes,Germany,-28.72107887812096,-108.10626212285479,69.63359838678915,D,C,127.1099605525237,0
None,Germany,53.259391578995704,15.013137836093074,-12.30522827125973,D,D,79.75238845133501,1
Physical,Germany,15.222778744072802,210.94868023375187,-66.56591417079444,A,B,62.63641387636704,0
Both,Other,-222.38631973323731,-175.04971013851306,83.76200539512784,D,C,-49.56692954862744,0
No,China,-35.518651296915266,-76.51523791221335,8.38241400826858,B,D,1.2586348314961522,1
Mental,Mexico,-91.05674874060382,-68.56155981288481,-29.495847969678767,C,C,-116.12766310655007,0
Mental,India,5.526141279797125,-47.34949792455119,-55.02650620995661,B,A,17.53787238697679,1
Physical,China,-131.53215589591045,0.5382972780108355,-48.40070350261768,D,C,-17.11104364203404,1
Mental,Other,286.370331292524,50.19320878257362,-70.72234722028975,C,B,34.06417075722681,0
None,India,-124.80896348882587,58.516121503796406,-48.52093551090343,C,E,137.35011819968543,1
No,Germany,-95.38972696211968,71.0637267998407,-1.5422196404872144,E,C,90.04491795793972,0
Mental,Other,54.99874725052207,-157.68417976743606,77.58108719551687,A,D,-72.67915193436806,1
Yes,Brazil,-96.46122536034608,-274.1074043217103,-46.9830595532641,D,A,-77.79195641838824,1
Both,UK,-90.51280320121494,49.746188933822324,118.76108267127246,D,E,-31.125317655248864,0
Physical,Brazil,87.78399326782043,123.73293835680832,-71.5359934941975,A,D,1.5124995545272562,1
None,Mexico,15.935079740080107,-108.0356928074337,-58.09882006949032,C,B,138.59436620838702,0
Both,Germany,-92.1427158724178,-83.09423217202014,50.376917243221634,B,A,-151.2361787750619,1
Yes,Mexico,-111.2990574925707,110.43377798643009,132.08481880204567,A,E,-188.59672299588982,0
Both,Brazil,-11.95420214195806,153.67780377025676,-46.323994502686425,D,E,66.26264515943305,1
Physical,Mexico,21.05002249233031,30.482327064972015,-43.18420462614893,E,A,36.84036936985857,0
Physical,US,-107.14588887773404,-197.85185166315426,-91.64148708861565,C,C,259.75049603867944,0
Both,Brazil,129.16678288319204,-9.907326119381876,51.81760496838251,A,D,116.56555840390862,1
Physical,UK,-88.95458514612422,-105.61360263709281,2.0535487929152323,A,A,7.908984428364402,0
Mental,India,-62.02106734396835,82.4226008418459,-13.378350656970836,B,B,-99.3242738950912,1
None,UK,-84.65377380373099,33.42997080773381,-24.73671521944957,A,E,110.08343032283223,1
Both,China,-76.74993849536273,60.75437598782386,151.4818072621968,C,E,2.8279302637201025,0
Both,Mexico,-135.3617493142152,-23.96272887396444,100.99766529788334,C,A,-27.770534436405793,0
Yes,Germany,-1.3835754850305153,-127.5384557830718,110.58413470037492,D,D,-200.66176848965154,1
None,Mexico,-97.53340593781759,62.62585769731515,-5.077536631417166,E,C,-174.2700291792118,1
Mental,India,-78.19342501933025,-76.51919263572485,115.66244904904333,C,A,-1.8964832931614921,1
Mental,Brazil,-47.77493776629231,196.96175722685615,-28.113406861034218,A,A,8.144497450710213,0
Yes,India,-153.29545319604134,-7.276775222836142,72.91465261822948,A,B,-45.44791854580228,1
Physical,Brazil,-127.20324904301587,-58.877659049136774,-111.14552007314025,B,E,67.92094239702236,1
Both,Germany,-29.85812936704939,-78.18856493774943,40.2501339144732,A,C,67.38487417642372,1
Yes,US,15.665605599935862,77.76814593563759,-15.255134712315455,B,C,52.35520180853081,0
No,Germany,125.53208743409654,-48.00714963711858,39.09706782963719,A,E,-234.86657382575225,1
Mental,China,-149.27324057454,-63.38892861008113,-83.3129170776208,D,B,9.274480817157851,1
No,Germany,-114.53800790550588,-47.86939423861326,-86.12197980081844,E,D,-65.75020344149361,0
None,India,-120.42740574797695,11.88499232299752,24.312044660760836,D,A,23.412990337535945,0
Physical,UK,-41.98734929188805,29.02984152282238,130.0533847565558,E,D,82.41085552574104,1
Mental,US,-12.946188836960825,65.0231672873386,5.372717191444569,C,A,62.33091466946139,0
Mental,Germany,51.48937134568945,92.47522186394922,308.6164721024215,D,A,-165.92030288088768,1
Yes,Mexico,106.58644214342337,78.44606800141686,216.0224978636639,B,C,23.448897780680795,1
None,Mexico,35.63904156649769,-125.4747640455701,159.05918274068898,A,B,31.464349840487582,0
Both,Mexico,-53.29086285865632,-187.805946100514,33.67216011998805,B,E,49.579849579270544,1
No,Germany,0.629637292703481,80.19783456066368,-2.1178302789961667,B,E,94.30283373687736,0
No,India,-167.461559795057,135.59491798247188,-104.4290524494903,C,E,-69.8351537420889,1
Physical,UK,-10.964734197581617,-34.402985962157516,-45.7952269491432,B,C,-48.46785415777783,1
Yes,Brazil,-46.18322981172892,-89.36084694923413,-51.38064099768256,B,A,89.37500149696409,0
Yes,Brazil,-68.28514227291214,62.09059665377682,-124.25550103903366,A,E,59.02796117296975,1
None,UK,220.82358340127345,-141.11774481786136,-71.6621546917526,C,A,39.62436812833126,1
None,US,25.57335470438954,-0.9790343560367358,63.11499621365903,C,B,33.87894618142019,0
Physical,Other,-35.27745150313188,127.88290572678778,7.383128649023902,E,C,70.91933268253014,1
Physical,Mexico,41.79431360702057,-6.8941583644391695,6.982197214822359,E,E,84.840809772945,0
Physical,US,70.86411320626719,46.38135855535046,35.59092325637321,C,C,65.18071796302185,1
Physical,Brazil,-74.98057193669861,-97.85164072415597,140.7814760407155,E,A,-54.97412681534527,0
Both,India,-68.81413465441966,-47.653902199893814,19.879780943376343,C,A,-75.05299711963713,0
No,Other,-10.846702134890982,70.26331766481184,10.771521229704396,D,A,60.39693529124701,0
Both,UK,4.748702702990016,-123.45832937680822,-45.560294304822804,A,C,-102.91735268855828,0
None,US,29.410698981730864,128.94389273932373,26.019338602064025,B,D,129.45210853355178,0
Physical,China,48.12705231094071,133.09033320640336,41.29483643835394,C,E,111.01467116922261,0
No,Germany,195.62430895410068,-77.56794833615707,102.1648540262555,D,E,121.5167541280647,0
Yes,Mexico,98.53856998617938,24.99200037390791,43.39628663469919,B,A,86.7687286384072,0
Mental,UK,99.0585399013642,53.13217509731528,73.67586642530676,E,A,101.73604606600367,1
Both,UK,-90.8864409054768,34.083675325437525,69.38299038653852,B,A,79.10654723864555,0
Yes,US,13.403784843044452,189.44453552784387,179.60747790718335,C,A,19.420572142386106,1
Mental,Germany,15.192620302705361,57.543609677391174,98.60869349410612,C,D,-147.60814365424707,0
Yes,Mexico,85.80658616502525,-1.9394312483189446,66.06229403675509,A,E,20.398138912441407,1
No,Mexico,-29.526702069765555,275.2682115313346,27.062099561990298,E,E,202.22341738015044,0
None,China,51.177448342672385,-45.998533119335946,-105.8856939999848,A,D,-29.276008002813303,0
No,US,15.68086342537229,156.14472669592007,129.36828670180316,C,C,188.3069831692124,0
Yes,Mexico,-107.45277816751747,-32.35150167853854,-31.896816612334344,B,E,-9.718198438911887,0
None,US,-135.0318150903617,161.23959275898977,206.4702324939629,E,D,-61.47082280162295,1
None,US,24.195929877754974,45.309415484869305,-209.29171848908848,E,B,-35.43533489067659,1
None,China,42.07102273880904,-35.16862147963889,-4.00673914946562,E,E,130.18753744859032,0
None,UK,26.09733627544395,-214.99111686199456,-2.3455638276525113,D,B,18.007253002318617,0
Physical,Mexico,73.34163983711717,-109.5275423246046,-8.440908787313317,A,A,10.875919822796932,0
No,Mexico,-110.61523727004432,5.457643587169988,19.850210397884375,A,B,118.66941242499134,0
Mental,India,138.17201462388678,84.71381550300848,-47.07008217471587,A,B,-227.755816648767,1
None,India,-155.65880292845492,-40.286319754272085,-150.10551001505118,B,B,28.553163768162275,1
No,UK,-107.81690383221685,-31.40970553302746,39.125652195719226,E,E,36.89750523951803,1
None,Other,-231.00301239787714,182.62861724687295,125.36479812647563,E,A,-33.64754166107274,1
None,China,-13.637753776651767,-23.321051411630243,-59.92565610250904,E,D,40.38260234606839,0
Yes,India,62.54943167547287,71.50328183658358,209.5986371552439,E,A,-82.72109566417642,0
Both,Germany,141.45327789008775,16.07919764199985,-84.3273448271068,A,E,-5.676943214142351,1
Both,Other,-35.15309984981882,22.60799759937947,121.41235024558613,A,D,-124.37590086054367,0
Mental,US,118.28393986839278,121.3043040119308,52.305690788375244,C,A,-71.09055689374787,0
Both,India,234.80101677557204,-138.1371853315711,-91.70742073647217,A,B,-8.562871851353448,1
Physical,UK,52.70547437571606,42.30449416042929,-38.27874364018801,B,D,-170.836350098464,1
Yes,Other,-39.0177644951279,32.05554591248685,4.06428411300174,B,D,-11.084446281588574,1
Physical,Germany,-259.84434496638085,8.841334696666717,-150.56350964566212,B,D,-66.10997590122018,1
No,UK,192.81061386201458,116.73003137213216,-69.49470242309182,E,A,-54.29348586109051,1
Physical,Germany,30.823337438342886,-3.56772748912739,138.63408025247858,C,B,-77.89909104969139,1
No,Germany,-89.55618504971771,175.8912441188324,2.2092117327908776,A,E,-109.45337705336817,0
Physical,Germany,108.94267046734183,-135.24075633578855,-15.615177179653337,C,A,139.442308756474,0
Physical,UK,-33.16710258667852,2.045388732956539,-138.69621114379746,D,C,59.84981476514333,1
None,India,17.418168668638966,67.0464947038347,-72.08134995981938,D,A,36.80713004628306,1
Mental,Mexico,-74.9446698713285,-14.245836176865808,169.69344100054175,C,B,96.07353372993089,0
Both,US,-12.388540110044023,-2.8773157950919304,-89.87758028070334,B,B,1.116507845167174,0
Both,US,95.30019967623002,-90.73836423580943,0.76821802569922,C,C,85.41664724679138,0
Mental,US,82.39517595283851,21.977592901417893,-30.316464841729562,D,C,-112.54619720458922,0
None,US,35.34329262216844,99.64555304553458,-117.75635426006816,B,C,-246.29359606565805,1
Mental,Brazil,34.248121463008204,-116.50056211020426,-62.168936844466074,A,D,-55.35671428866515,1
Yes,UK,-111.43927167035797,56.675916533510275,-50.834462821365314,B,D,-9.048204891552533,1
No,Other,-57.632617056169245,-79.34399818169085,-9.89236291672495,B,A,78.9031853359241,0
None,Germany,-101.53115981018419,-174.0989446083242,46.79620854459398,D,B,-94.67015275261927,1
Yes,Other,75.16585994936389,143.05272540509281,17.332054086487098,A,E,71.75147720877483,0
Yes,Germany,230.93876729704817,-18.272577955358678,-92.2581949928923,C,D,-140.10530730382672,0
Mental,UK,-53.546038598819166,41.59130495006765,-1.4089848902807829,E,C,64.62670941052066,1
No,Brazil,47.35782448841836,-49.11041504897217,62.50653878000002,A,B,-66.02899861258585,1
Mental,US,-191.75115473266408,47.744651413696246,-122.73482538896165,A,E,-56.25110690152758,0
Yes,US,-69.25586032669779,147.7775906343493,10.46278075789214,A,D,191.12522709355991,1
Physical,Mexico,198.0674894608156,133.39683532404908,-74.20197021341887,B,D,45.37843760407866,1
Both,Other,100.48120520265009,46.75769954861052,17.80808254295393,C,D,-106.81569257250223,1
No,UK,-66.4547747513874,39.29793111764081,-58.642467176654,D,E,177.2902726742444,1
Both,UK,-40.966243196480875,-88.80765903738691,-26.736394579949636,A,D,153.74587387003257,0
Mental,Other,-89.18801591375902,-175.2099103615845,-100.49913510776393,E,C,60.23801990836566,1
Mental,India,105.92059323019708,-13.016972918668593,44.53486338198602,C,E,-26.761174929990744,0
Physical,Mexico,-21.77769097790857,39.10944328065454,-56.56601736286171,B,D,-8.695300833885986,0
None,India,-76.26603932990889,9.746624590327567,15.998645016119175,A,D,25.624657062378375,1
Yes,Other,-259.3565586574632,64.4662887616531,34.83516735293859,B,E,-57.29595343843877,1
Mental,Other,-239.31479111306174,-162.86687852344303,-119.31365727585752,C,A,-115.65456603080627,0
Mental,US,-37.707423734690856,-25.444249485837528,132.59831526585967,D,D,-91.68539162352056,1
Physical,India,18.344116394257494,-3.6690202143937354,-191.06421081920985,E,A,102.68787071962811,0
No,Other,25.71749811113408,68.30813359029162,53.2474376875828,B,D,54.39084556351489,0
Mental,US,35.70451392981945,-84.70128480016265,-66.90396402309179,E,D,37.03073717415483,0
Mental,Mexico,-211.4838352300349,69.74959061415319,35.16978626524988,A,B,32.38360161403457,1
Both,UK,89.52262942795602,0.00237966990000541,130.43989519322008,A,D,-54.06435348817129,1
Both,Brazil,-77.64333859524952,-168.14960734045934,21.630197246962148,E,A,200.1085583878015,1
Mental,China,-11.083429019487722,-137.59591002169822,62.516207288507694,C,E,12.517437751819168,0
None,Other,-101.99295559053878,-168.43423863985666,-32.30307305216039,B,B,-120.09842651140612,1
Physical,US,147.23666688912536,69.41598637850574,-94.88448697080098,B,C,-100.40385733439645,1
Both,Mexico,160.02401659447293,192.86193446181727,-118.0839200291069,A,D,-68.03968134792967,0
Both,Brazil,-149.73398830909431,-11.23875740495598,-92.8636818729236,B,B,62.31270430434152,0
Mental,Germany,8.904470427428677,-114.165048467921,166.98972487515096,A,E,-81.93320053641402,1
No,India,121.32638259372737,-185.48358760400166,65.3593672535617,C,A,-23.866861019632392,1
No,US,-44.60712162324078,-147.40634769281627,-105.00152862715855,D,C,142.0170365027542,1
Both,UK,-137.76557384103475,5.062631523398258,139.55118026363317,C,A,7.052071345910502,0
Physical,UK,-26.01749785914469,75.16273843978236,50.38218597173992,C,D,-0.4752593397856218,0
Both,Germany,190.89841433062438,10.326569180683629,-181.24647452369783,E,D,-10.08431049289906,0
No,Mexico,162.27587440941488,-12.163870483011,-3.67582066769308,D,E,16.23444060778615,0
Yes,India,-65.48250829814883,14.186468082838935,-49.306607250176725,E,C,-32.46303373848221,0
Both,Brazil,-280.830698518045,-27.80923778116047,-90.65721802806874,A,B,14.050770063082474,1
Physical,China,-18.887474751191665,-79.55897310244767,98.80915075137494,B,E,-53.736407979121246,1
Mental,China,59.31000600631023,-60.25175351662217,-22.096358954890963,A,E,139.84128533719138,0
No,Other,3.132694491051824,-15.004523670088222,6.242927283544297,E,C,-26.542285245724173,1
