Nationality,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
US,78,54.576193720354524,-124.03970260550761,B,D,E,B,B,-44.2334412164835,A,C,-64.37148496311337,E,E,91.67100396493014,B,E,-152.13549532991658,17.827571625827858,1
Brazil,33,-27.3799367712005,-79.33200231346223,B,E,E,B,C,-122.0261009897998,A,D,97.81366892670239,E,A,-71.98293513043332,A,D,-233.73624053783124,55.973718076600946,0
Brazil,95,23.14843653154099,-75.65707141619676,E,C,B,A,A,36.755851079780996,B,B,-54.423441088457714,D,A,-65.06719206252008,B,E,120.41266983576351,127.36053260358273,0
China,36,-12.78653411221371,148.3409027594454,B,A,C,B,A,-46.708588928067165,C,C,-100.08997397257073,C,B,29.36759763733904,C,A,56.1712570931398,-18.352960562511196,0
Mexico,60,11.648493875231418,-156.86519296382352,C,E,B,C,B,-221.4730645649699,E,B,-97.5879491976138,E,D,-216.92865620005693,D,D,-41.37190692725892,-21.329874883848518,1
Germany,66,-89.82487196453195,-76.01212042864516,A,C,E,E,A,149.07860128866488,C,E,-34.24555824067853,B,A,-74.20203173875557,B,E,137.893322984741,22.715085128464043,0
India,82,6.989435928797285,190.09943312817535,E,E,E,A,A,90.83584068699243,E,E,-93.44620681929639,D,B,180.4888808354593,E,A,6.531707682887646,-142.6010426434489,0
UK,45,-84.8837937748121,22.812440616472347,D,A,A,E,C,-78.3919800726078,E,A,221.90163405629625,D,E,-24.88674429023827,A,D,-14.18522616051816,98.15067996587537,1
Germany,72,-14.759990953101198,-126.03825221751852,E,C,D,D,B,0.7490646069371,C,C,-231.01277507640737,C,D,66.24230269972259,B,B,124.9934848064805,-53.84765599364737,1
Other,48,174.1214357593172,54.734344172291706,D,E,D,A,E,-16.668763708006676,D,D,-54.054228035529306,B,B,-153.04103706825583,C,A,-37.29483336274503,-277.749285805443,1
India,69,10.026570182371866,257.5045736658331,A,C,A,B,B,61.78554217888625,D,C,202.42871099253256,E,A,34.01430614996987,C,B,-27.110608869918696,-77.57597822217124,1
India,72,130.42651730334828,81.27201881194304,E,E,C,D,B,45.075132137745406,D,C,0.7351985787704806,C,D,144.86396424868877,D,D,-80.15627207339594,55.79007071774571,1
Mexico,71,-145.46639174121538,-52.62676544690853,D,E,E,C,C,118.16853393469167,E,C,63.50373019927971,D,C,68.41122253041274,C,C,-71.17913409528234,-20.777362345497664,1
China,57,-32.655844542360676,207.3785509688438,A,D,B,A,E,-78.31985807143043,C,E,70.11858283033317,E,C,73.93293928549997,B,C,136.7297535359076,156.61420161197162,1
India,33,-58.61782460759256,21.54229699076447,C,A,A,C,E,-94.19031621259731,A,B,45.91817053369851,D,B,25.9175051229603,B,E,-73.47890961457126,-122.8635118671229,0
China,51,-73.8357224223184,96.27592753258963,E,E,A,B,B,85.72129997027108,B,D,35.54572326386452,C,D,93.128496641943,E,E,-65.11294828352297,-141.84387745225058,0
Mexico,82,-15.905346939384746,41.19459770681404,D,B,B,E,E,164.963863629284,A,C,126.20629366500759,E,D,236.01731051629415,D,A,-78.55698316277558,76.96837550663054,1
UK,32,-74.80899802075797,-59.8389709032325,E,C,D,B,B,162.1745910905788,D,A,222.53348072357988,D,E,15.789087371375917,E,A,-38.65564281050261,-92.42824111247648,0
US,96,70.20683289743023,10.818032375957918,D,B,E,C,B,-93.75861680701367,D,B,49.49916370885711,A,B,100.76872278008884,A,B,48.90870015947164,6.240663823389709,1
US,97,-22.968330455292037,241.9939011302389,D,B,A,B,D,-11.892820893735992,B,E,-40.70127862762134,B,C,96.19312584886764,B,E,-16.17353234973131,-90.10991498029634,1
UK,22,-93.96696270375429,-56.20674310375012,D,C,A,B,D,-73.01989407410568,D,A,29.059620443571465,B,D,184.41136007975592,B,B,-92.83405883141394,247.2057787760194,1
US,88,30.162761339259013,23.577838581075618,C,D,D,A,C,-38.88438834064299,B,C,-202.50571648675967,E,D,74.38090226488653,C,D,-55.34588493551508,44.643456466358764,0
UK,43,-117.4308235484532,-43.07005730413033,B,B,C,E,D,80.32357014814488,D,A,-45.70386312962554,B,B,-79.31864149024274,E,A,53.15348109197002,17.042617939434948,1
Other,78,61.06223805242939,-114.17543886782124,C,D,C,B,A,42.24293102885501,C,E,-106.35957862221261,D,C,215.96928120986743,B,A,-53.621044822615495,14.775669670428544,1
Other,82,-362.73326123437863,-79.12302126436045,C,E,C,B,E,57.856772457839924,B,D,52.31965859972958,A,D,-37.49416349977522,E,C,-155.7212485629221,-91.67003980410475,1
Brazil,20,-70.76369643882398,115.09352585803208,C,D,D,B,A,38.90870770674113,B,E,14.63107555302234,A,B,55.050415396292486,B,E,113.8611005205338,127.86419946047651,1
US,81,24.77888558612292,63.88784663519107,A,D,D,B,A,74.73882199291072,E,A,-18.74443703181959,C,C,-111.53179963434367,E,B,-30.66940509449858,-56.01104813356008,1
Brazil,32,25.320665028295135,-2.1462451008241183,B,E,E,B,D,79.62472604444577,E,C,-42.607837652375366,D,B,16.765403033784057,C,A,-11.754325695018043,326.892172149357,1
Mexico,53,-201.34907509784844,11.29449630230663,A,A,C,B,D,58.59596143087696,B,B,68.91784148494948,D,A,-20.710561499664383,D,C,-66.34389697413764,29.034166548359565,0
US,33,-49.01911921671853,-93.33534266271548,D,D,A,A,C,102.70451483166143,B,E,-113.9850574908502,D,B,-110.5117832950987,E,E,-121.92977553291283,0.020590997420945653,0
China,86,-58.82884245820033,-153.38116608930446,C,E,D,C,B,-67.62126000655698,C,A,-140.91119574246767,A,D,9.350767309043109,A,E,107.26756808582473,4.216715775564044,0
Germany,30,164.2174489112347,27.431356582061923,C,E,B,D,C,35.91694949884312,D,C,79.64753673116581,E,B,46.56866928108063,E,B,-129.80411314245063,43.70987369959053,0
Germany,27,109.8724429406081,12.914640291771532,D,A,A,D,D,142.1213643670355,A,E,130.29347612894625,C,E,27.904455295149415,D,E,42.00330202918335,36.82206321081239,0
Other,80,89.64417938548824,110.56378963311523,D,B,E,D,E,56.03041238474526,C,B,74.2353564165846,C,B,-16.499148605629184,E,B,54.15054841402927,-112.3027485061519,1
Other,30,1.3062945140683937,68.46861439118885,D,C,C,A,B,-17.67407359753235,B,E,-54.34919086609467,B,B,69.78715375776315,C,E,181.21238251974847,-31.1031951959148,1
Other,54,59.11481495281426,34.54118159656125,B,D,E,C,B,-119.41148352703985,A,A,-10.2041361281771,B,E,-4.57978546281815,C,D,132.69784477720358,-145.23500543959145,0
US,66,-99.36495528511227,81.33938955471669,B,E,A,D,C,14.232376711843775,C,B,-52.4244014684004,C,B,-147.38374666396024,D,C,-24.89069740085904,-37.73632603536751,0
Other,95,171.50665731062418,-111.86561363361218,B,D,B,D,B,-136.38186827898818,C,C,58.16563740536286,A,D,-45.6995097773489,E,A,-88.41021321748302,40.027304345812794,0
Mexico,74,37.43280165193293,72.05838202854402,B,C,E,E,A,67.68806558183871,A,C,11.394187558067555,E,C,-122.14144758763712,E,E,-61.893121757478696,79.54695384346184,0
India,43,46.157027063452055,-26.231209264454307,B,C,D,E,E,114.11707044818601,C,A,-142.47271858917762,A,D,-24.900091676900633,B,E,-95.66511609231783,14.27982449073152,1
Mexico,48,-16.46367452973937,-203.36927283490337,A,C,C,A,D,25.80490065374026,A,E,5.182931355115608,C,D,-72.18779057450807,E,C,18.901540277169858,136.60658596000772,1
Germany,20,-39.74669982343871,160.05438281476708,E,C,B,B,D,-33.9104997544737,D,E,-2.215018311906335,D,D,-205.42439203413574,D,A,-27.263404020081204,-35.553061028413445,0
China,72,-116.5122261764362,96.82852849411809,D,D,D,A,A,-44.10484183428174,C,D,-45.42525771568453,E,D,74.69252209238316,A,E,14.467108101655812,-26.718487504156517,0
China,78,-16.53343477434709,15.520797330943953,C,B,B,A,B,-60.89429031841532,D,A,-22.19747877469061,A,A,-85.6514319283189,B,D,-50.70043710232292,-85.26246462472855,0
Brazil,82,47.4584535882422,-190.13847066118214,D,A,B,B,D,0.24952211531856194,C,D,78.56432389307244,C,D,53.90840877295269,C,A,-96.81504579896959,9.188940954345032,0
Brazil,86,-199.50024025501872,15.113680671171654,E,C,C,A,B,15.405728896908693,D,B,94.88223366172672,D,C,-95.53760335830847,B,D,96.07715706073712,-55.81012841756069,1
US,97,-160.26481708367325,29.854616744258305,C,E,C,D,E,18.298822703636716,C,A,104.45128702972706,D,C,-16.660322590438195,A,C,-50.6094958468279,148.73774990696893,1
UK,79,97.75267988225778,78.5745070097828,E,B,A,E,B,-75.1250727992717,A,A,-195.8511458834979,D,A,84.9475443018907,D,A,-33.26336638968501,121.40717611934097,0
Other,81,-114.22870807997947,127.91309324294437,D,D,A,C,A,-26.947001156027795,D,A,-202.137393288489,A,A,-18.233647951807804,A,A,170.70028272760877,-55.37087647026676,0
US,61,-165.09130216951772,-38.94712357933955,E,E,A,E,E,93.06596621929279,C,E,-119.47216861605634,D,D,-131.54313376911023,A,D,135.76151031605224,78.36169630265867,1
India,30,44.912295486061296,-48.35306753234252,D,A,E,B,D,75.2531794370448,C,B,44.34763162597753,E,A,81.89806434415571,E,B,-0.21658058177098286,-229.45312024260133,0
Other,33,24.849430830173326,46.93839843266579,C,E,A,E,B,-79.80610027612741,A,A,189.98704640570182,B,D,-33.2968105836443,A,C,-66.31751317417596,97.81832354400008,1
US,89,-41.47235263324346,-1.538103561810213,C,E,E,A,D,-67.39925393297807,C,B,-40.29227662412485,D,C,32.60664307031462,E,B,93.60985243831782,-105.79967748685104,0
Brazil,59,-122.84607105197176,40.32969293488487,B,D,A,E,E,24.91359878395394,A,C,-31.160138484716533,D,E,-29.81622597449246,C,E,-40.01602347032557,169.75112730659256,0
Mexico,33,8.16988747010237,-140.88882803913515,B,A,A,B,B,-148.54817280993063,B,A,-47.42530345214652,A,A,-92.67540123368461,E,C,62.6841518982912,-69.19778178004196,1
Mexico,89,185.36429307415935,105.934057071481,B,A,B,B,B,-95.75855970809263,B,C,-65.8634224130329,E,E,-168.56270801748767,A,D,232.8621710102995,151.77062536711074,0
China,40,-117.28047724814515,-25.329949384092963,D,C,A,D,B,-77.75904376304032,A,B,-146.6328482116245,C,C,127.31424068842512,B,A,69.01991582118171,-57.99434050182135,0
Brazil,25,-30.11668769208627,-78.95155642563977,C,E,A,A,A,-154.34483858577514,B,D,120.74688533849391,B,A,14.028610058897184,D,C,25.473930265528082,35.777465649295614,1
Brazil,34,-116.24220713874631,-87.16222489555052,E,A,B,A,D,-103.003001045991,D,E,-16.84344554069877,B,C,-91.31688130376222,E,C,-66.87834402486543,66.34045235849149,1
UK,57,-90.00137692727853,29.529767588924877,B,E,B,E,E,-45.02849097646495,D,B,36.59016290208886,D,D,12.110304260117795,A,D,9.118758458441123,76.77934145108166,0
UK,45,122.51933308701861,123.03217934693642,B,C,A,D,B,11.093302237380428,D,D,-204.500746396563,E,B,-36.708370538630156,B,C,-71.4556415341949,-87.12224184407633,1
Germany,63,58.138208421351635,139.03379097620987,B,B,B,E,B,6.936206724544541,D,A,32.51763728071584,C,A,-80.38041724762238,D,B,127.30845192087013,85.33533278891727,0
China,96,-59.53278673730136,-80.13131555107844,D,C,E,D,B,-99.50294403515358,E,C,-31.684280088931256,A,A,70.12971912196227,E,A,-58.49368020204503,-4.134389633357817,1
Other,81,-73.40674721310822,-88.83574397374771,D,D,E,B,C,100.96623575542978,E,C,-94.101753744915,C,C,-8.37217586622194,C,E,-99.7866000460442,86.77072848274182,1
Germany,82,30.815759168731756,109.6051641643924,D,C,E,C,C,-88.80705053038851,C,D,-21.40556922329255,A,D,88.1961155398147,C,A,87.496432465781,94.01232934919622,0
UK,75,-70.87995338753035,-53.97829844472517,A,D,C,E,C,146.62647938833877,A,C,21.59617275359223,C,A,44.80406707247375,D,C,-40.22114221165473,-64.94229127367726,0
Germany,96,-6.36028203975849,64.31128507289804,E,B,E,B,C,29.154237822631007,B,D,-118.42558174804468,A,C,81.47324596404482,B,C,-169.5712546537854,-60.17091428455711,0
Other,48,136.2160257919705,-172.55287315796093,C,B,E,E,C,-95.0321608880623,A,B,157.44895037244936,D,D,70.94883598634492,B,E,-203.8357910282757,-13.34030657001545,0
Germany,97,-129.853751103229,-59.05565192355573,C,D,D,A,A,78.88176754144307,D,C,-66.03780485260633,A,E,-28.794121844267583,D,C,-95.5618497976046,93.62513299550226,0
Brazil,61,64.11241363322104,152.5991434941504,A,B,C,E,E,66.29943446987818,D,D,-57.225756287728025,B,A,27.714138110133895,C,D,3.0495623957737736,-147.57243862046036,0
China,54,24.922666433782865,10.583500805577296,E,E,B,B,A,161.6399756044912,A,A,23.868772788429798,E,B,34.620639032041716,C,D,110.5613946706509,324.86840100954566,0
US,99,77.54579284512361,18.980946222915712,D,A,E,E,A,-24.11142988424885,A,D,132.91341701882317,D,D,-106.23535312922398,A,A,82.5052498269774,-128.59778204339355,1
Brazil,53,-69.17720090044985,-111.93559386065917,C,D,B,D,B,80.86057874054194,C,D,-11.439990859741481,B,A,-29.65829278014735,A,A,-8.414811782955107,130.92509578981267,1
US,32,-76.3524260382786,107.93460471060008,A,C,C,B,B,197.30588863131604,A,C,-92.27718777268893,E,B,98.55816302363934,A,B,-179.22623029604355,121.64563658385148,0
US,90,124.62617917016931,65.25231193371523,A,E,A,A,B,13.115892877985157,B,D,45.15104592847969,D,C,-24.15455781158322,C,E,84.85709281250416,64.53216040109179,1
Germany,33,128.87698256724966,-178.52074818275662,D,D,A,B,C,-46.963081406672586,E,E,28.537546615939664,D,D,113.45252070304382,C,A,-55.32727811851591,146.83507861641775,1
US,42,-13.817259965734422,-132.28010725996143,C,C,C,A,B,48.87707929218411,A,B,-72.82042264796249,E,E,30.838589634825382,E,B,-67.0653833224671,-42.05293409772664,0
Brazil,36,-42.20432244493944,-105.1547724944721,A,E,B,C,B,194.72655631784622,A,C,171.85795574673887,C,A,-188.6669519343914,B,C,-140.49392218480526,235.89879935347153,0
UK,42,-62.586988212178255,150.68441722441835,E,E,E,A,B,-88.35908679484915,C,C,-61.081134603927126,D,B,81.18891681586119,C,B,-42.13130912180591,-42.019905993199345,0
India,52,-43.28005209490704,1.5573259610941759,B,D,E,E,A,69.02677692764185,A,B,208.38543346732496,B,C,-67.15429058504354,D,D,69.11992791810326,151.36374780519148,1
India,30,211.71397873691097,10.659916634646184,A,E,C,A,A,-57.36634107643409,D,D,-80.87746843459635,D,A,-214.60622938507385,A,B,-127.96051185099257,-125.7881994730354,0
US,35,10.877685573522635,18.440792045324283,B,E,E,E,E,-115.96997605305963,A,B,52.69473707038813,E,C,-44.09721475948175,B,B,67.86550417763858,-26.427408576108785,0
China,26,-147.5797558435986,-146.17556705306745,A,A,A,C,A,7.227697373743538,B,E,168.43821105778636,C,E,137.9173011210511,C,C,57.592724491165946,11.100412491325775,1
India,91,-68.75154057783138,-5.416661504128783,A,C,D,E,C,-16.246492687808114,D,C,-256.2990665366906,C,C,157.72890943193732,C,C,95.59805222759752,80.96045270461227,1
Other,95,-97.3656008888602,33.32031554057639,E,D,C,E,E,32.197051977270775,B,B,50.13072306370185,A,A,126.77675134879642,C,B,-13.808211703076683,-74.88078378501932,1
India,42,-13.198595930774296,120.5764698129828,B,C,A,E,A,44.45120502058039,A,C,94.61598484928861,D,A,-91.73038901396691,A,B,62.79277112357147,-43.78377901061371,1
India,68,100.51616026626871,50.25621973950513,E,B,D,C,D,-119.72890901661921,B,B,12.24895786658412,B,B,84.57822957286807,A,A,34.111761386350594,-73.58175919446606,1
Germany,46,-1.9570684920623034,101.3015494693888,D,C,B,B,C,45.91194827687082,E,E,118.13123656369736,B,C,-195.13672940797875,D,B,-60.46549099238826,93.47236466662085,1
Other,97,-4.873496368289787,32.65618287751894,C,D,D,C,E,-38.84565005553913,B,A,9.567230992417372,D,C,-64.33718248082062,B,E,75.39078955092519,-62.23019583144307,1
UK,93,-28.88813858336419,101.75372693735144,C,B,C,C,A,103.0482428328944,C,A,29.297177241196948,B,B,-93.83406399315291,D,C,-101.20961763429632,-145.2540995237984,0
China,68,-133.95363903217742,-134.69449759919345,E,B,A,D,C,21.572958086147896,B,A,-32.34264559377338,B,C,-86.00404608568277,D,E,-60.569760697907135,-122.77820204824286,1
Mexico,52,206.92375356488714,220.31532396872348,D,C,C,E,E,-54.56419894210606,E,D,-133.3847655684274,B,E,-230.06103375775044,E,C,21.762956476910716,-122.04419892010827,0
India,63,20.808204689388127,-96.75413825801287,D,C,C,B,E,-107.37794122962647,E,B,-82.80891707902012,A,B,-44.98955797987441,B,B,78.16783536207866,-180.8175212392673,0
India,61,-75.33873110449588,-43.20206747657374,D,E,C,E,E,-137.49742158372558,E,C,98.38044911645036,A,A,-36.517762269943866,B,D,-20.084022053093715,52.38616214609,0
India,70,153.92218287802754,-14.053366708962379,A,B,A,A,A,28.119654947409174,B,E,-129.97979849022084,D,C,-47.25989763063509,C,A,19.332926831446464,-0.07024762495205199,1
China,51,-26.97371800359271,-102.0107378405501,E,A,D,D,D,71.97486442953246,A,B,6.264895082713669,C,C,-196.17484181462316,B,C,-93.91203459742786,90.74704752465568,0
Mexico,71,-144.16682993497645,-80.51495686449985,D,C,E,C,C,18.85576786892932,C,C,-152.06608571766753,E,A,103.77769527740983,A,D,-51.900940053304254,217.89374324230363,0
US,45,68.52539535788897,36.68729847879243,D,B,D,C,D,21.056639676466364,D,D,-109.12007529461604,A,D,77.33584877866163,B,B,-110.08746352712106,20.17179428732695,1
UK,62,92.11937536337592,53.06743004680822,B,A,E,D,D,22.41304761884578,C,A,-30.43534077726694,B,A,-75.29649335400866,D,A,-34.15012000889174,-96.14563318708262,0
UK,29,-77.92634217339443,3.3236542543843695,B,A,A,A,E,285.88072088081964,A,E,-80.18972332635926,C,D,137.080410319019,E,A,-87.83368793279823,107.92044094232547,1
Other,99,-76.77484159816686,-28.81227429646217,C,D,C,A,B,-14.136483162080507,B,A,-3.3890838015867315,B,E,155.2463414415651,E,A,-3.6521570804393098,-215.5484096585608,0
India,41,-177.28964690943042,-134.33528591330926,B,C,C,E,A,-82.88834985394612,A,A,34.2013096733042,B,E,57.55498967660535,B,D,69.3840227902946,-49.53452394814409,1
Mexico,90,35.41616638267934,34.07741626047113,E,C,D,A,D,-111.91831554709867,D,E,3.2545075871301545,A,A,94.87712985299291,A,A,-27.455349506093523,-48.32870176520644,1
India,41,-24.20846043918653,75.0638432589234,D,E,B,C,D,19.16181031953326,B,B,-100.06465962369045,B,A,-53.64664378953825,E,B,141.4812883963912,-36.4637212537169,0
Germany,86,61.497772237195726,8.602251856102177,C,C,C,E,A,49.274548382693766,B,E,120.37971187194003,C,D,74.91379061958006,C,C,15.757867482800242,70.69207256555839,0
Brazil,74,-92.87776873529194,-56.94988857835158,A,B,E,D,A,-26.553589026828973,C,C,36.58279702576921,C,C,-90.0465707232031,A,D,24.271157131926675,49.81781265690452,0
Other,59,-13.939784252660612,-308.7767310064999,D,D,D,A,D,-16.22514585158627,B,B,88.30425089507769,D,B,129.59875596183016,B,E,-30.462828764266053,134.8602412612511,1
India,85,63.697652559103744,227.834883867389,D,C,C,E,C,26.969939173773266,B,C,72.28180453805257,C,E,90.14588877726673,B,D,-67.49938069961875,-271.7836273608978,1
Brazil,66,-175.6631771502292,-56.138071316319795,D,A,C,C,C,-36.258008965419826,A,E,-234.61235012279636,B,B,-28.112942138996434,D,A,-66.04287572997156,-2.5219730028603426,0
Other,74,-51.398274086841724,120.59381154798542,B,D,A,B,A,-18.55353327226759,E,E,-73.70256230700211,B,A,75.5298385273633,A,B,182.63497944800747,100.05018598842416,1
UK,55,-93.44725654417115,93.31248120547485,A,E,A,C,C,-106.4182684020442,D,A,148.70117923387895,A,E,92.56626174531397,D,D,176.88858338817423,30.05334679271251,1
UK,32,68.1392268005551,-64.73917553574665,B,D,B,A,B,32.28295363682699,E,A,-69.94154048210305,E,B,20.779876549190927,C,B,-25.87988809844184,-155.61874837732503,1
UK,29,105.98504072607331,35.1273300987423,A,A,E,A,A,-24.70544077503202,B,A,-5.57702806934019,E,A,187.0892024484587,A,E,-60.40518165138656,-94.4467758462438,1
Brazil,18,-61.95034520783464,-65.7197944366415,A,A,A,D,A,32.16384834527099,C,C,73.13573037914855,D,E,-69.38868189626139,E,A,61.60373948948842,184.26507367861197,0
China,28,89.36588706167733,36.33418059186807,B,A,D,E,E,45.35363411472428,A,D,108.05049861707887,A,C,-141.14026997386355,E,A,195.39902765163652,81.3338078502626,0
Brazil,41,-41.48853290168202,53.68814074917728,E,D,A,B,A,101.9095269180909,C,D,57.008692347275556,A,D,138.0359801045483,D,E,68.08514703231612,-133.52848201100122,1
China,32,164.96036639100424,-298.5692057555309,E,E,B,C,D,-85.36649057957413,A,E,-118.92982393873461,D,D,0.2564696844384621,D,B,157.27080859799221,-208.53479770726352,0
Brazil,93,-92.18119826460999,-149.1086732757822,E,D,D,D,A,10.636577143800261,D,D,22.95223660706943,C,C,-7.823384608411913,A,E,-206.47792952811776,35.71787277964496,1
