AGE,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
66,Hindu,D,83.39250565965614,16.46545091601531,B,C,-131.36646563190476,C,C,-57.42231545695217,A,-37.20874124776486,-9.675595611362096,B,C,A,A,-113.93876272527422,15.755127146691772,D,1
69,None,A,-126.74146679335527,34.60310971171649,A,B,207.34173560096266,E,C,0.6588419097675953,B,29.239036971349165,-75.09147534328281,E,A,C,C,117.43799684999776,-40.659483560978934,E,1
36,Christian,A,-2.3708781834391743,102.57544149750622,E,A,55.53460576827693,C,E,-31.683486712533266,E,135.4744342865667,-18.55498935839545,A,E,C,E,-71.63335311633709,-62.147341479256724,D,1
60,Jewish,C,-39.47491850785173,-97.0267073003295,C,C,-120.30368716561533,C,B,-28.676492219795207,B,-35.088503047431594,-139.99361696923447,A,B,E,A,-64.02253343417222,48.881937822222014,E,1
52,Buddhist,C,-18.193951138016207,106.35742707661062,A,D,75.54610129662106,B,D,-175.61244821594798,C,-97.10680827078674,-23.784315267578474,A,E,B,B,33.66712932451915,-83.61113735811345,A,1
27,Hindu,C,52.451332784669056,64.51721525625074,C,B,-68.34658945282919,D,B,48.489347492820094,D,104.51362858264216,81.08427460620214,E,C,B,D,-8.685781945450083,-55.52655963241219,A,1
42,Hindu,C,-93.0064775171057,4.839108033678145,C,C,84.24750892682808,E,A,133.0899745603122,B,-19.78746889523787,-83.02420215269282,A,B,E,D,104.0988029180165,3.4804578879597696,C,1
50,Hindu,A,-147.48014099573714,-17.130751592249982,A,E,50.51835618906896,C,E,8.399620405468601,A,-57.2594442779175,118.4222676898047,A,D,C,C,-48.688412631514254,-104.48364861021395,A,1
31,Christian,C,11.642093387472809,209.4715713466233,B,B,-13.202962855468442,A,A,56.83291548424485,A,55.71247487237096,-31.485142862007855,B,D,D,A,92.28127573405077,-98.4813372627559,C,0
24,Buddhist,E,2.317952528267111,64.29053185351435,C,E,-77.8140784601154,E,B,-45.02970578352509,A,35.90464789393706,-103.59822878825655,D,E,A,D,83.28525591632776,-39.98116376746058,B,1
30,None,C,-46.018904393849986,115.28515459257488,A,A,132.10341017215447,A,D,-47.06962836026333,A,-115.20193509221146,34.9356955738156,B,C,C,D,-82.80578179529961,33.33929518568454,A,1
69,Other,D,49.1135134927613,156.22598660713302,D,D,-220.51380631596572,B,C,-41.95087719681248,E,178.76600067827286,-20.121936493674024,B,C,A,C,-17.214265272433753,46.788160944984426,B,1
22,Jewish,A,4.1674481823425795,-189.59505115225562,B,B,-205.7995427075268,D,B,41.67479983990876,D,9.290724308931654,96.12860310796671,A,E,A,D,136.99812540562866,70.96868582598887,D,0
23,Other,D,129.80796570570737,140.45739051425335,B,E,-102.06437822920984,C,C,17.07440727058713,A,-166.25389025884917,84.0836502285327,C,B,D,A,-2.748121268147797,65.02552839503512,D,1
52,Christian,A,282.1408748963767,108.5077650771612,A,C,-106.58243774292092,E,D,-310.10021830024664,C,-126.90453204321351,-55.132019248522234,E,E,C,C,67.60955675744928,-132.68733192850516,D,0
48,None,D,92.62598555266516,-35.46641205729188,C,C,80.62892437279837,C,C,-128.09970965722158,E,81.65560695773148,95.96779328807504,D,C,B,A,92.30919505750839,1.3234925651050817,D,1
61,Christian,D,-65.34638810871562,91.88684448908681,E,A,18.622640044645955,A,B,96.99966245730617,D,-14.849995540149147,-35.60623038640098,A,B,D,A,-91.86051952226796,59.84534031231983,A,1
60,Other,B,-3.9385755379240175,-193.91483886526834,B,E,-97.92265391693677,E,B,74.06463978727486,C,-70.63393713812248,-145.54018902677072,B,A,B,D,82.91873138714116,2.2359312604184294,A,1
36,Christian,D,88.61321998336356,-2.625295035151039,D,B,167.18120523666457,C,D,-74.49251922916127,A,8.941146246270439,-16.30067624529711,C,D,A,B,77.97251242603163,-3.470774305058085,D,1
25,Buddhist,B,-135.0710630004403,-61.48010539247392,A,A,82.88785373326418,E,A,-39.5315910521404,A,72.59594680606722,49.84984994707305,B,B,D,E,142.3498815613117,-86.83886937706227,B,1
79,Christian,B,58.354437645971245,-65.1065956503528,B,A,-123.43166936911736,C,E,15.090398374230594,E,131.69737062786575,74.23409687771797,C,D,E,D,1.8721616474873835,-52.91059020414034,C,1
66,Christian,B,59.70260307345201,138.12940982013362,B,D,-71.3623822597216,C,A,114.56978147909447,A,-59.18775628623385,-133.2043506391032,B,B,B,D,-61.94162671859136,-3.7084514432853357,E,1
39,None,B,95.66202228806398,67.74750841615987,B,A,52.136864756490134,C,B,13.491376328789059,B,-171.8234205441278,90.05231653260365,B,D,E,E,-27.570870273196128,-178.26866962334014,A,0
55,None,B,20.466159156238888,123.85679626514829,D,C,205.00485056948548,E,D,-62.20507487581936,A,23.015480436471506,-50.513358594335664,B,D,E,A,125.96295518040857,9.063915850922061,E,1
72,Christian,A,123.02305870086698,183.84970308668215,A,D,-193.4562324041953,D,D,5.00075441551664,C,-93.9937822102636,-100.65006658186051,D,A,B,B,-76.0672585741977,51.44724386708833,B,0
78,Other,C,19.82340851909992,-191.31128628007005,E,E,149.4206669417422,D,A,41.15448621898587,B,65.20281456762446,-60.61964696924772,D,A,D,A,-36.1737742104318,-37.79670286890225,C,1
27,Christian,D,130.49511457071537,72.26547813720659,D,E,161.8634472984843,A,C,-13.718747023722013,D,104.41217455900356,-136.37918345650183,D,B,C,E,157.72888612553896,169.80173260134296,C,1
48,Christian,A,207.95767233316664,49.66558738438424,A,A,-110.49936728946732,E,A,-69.02479917871766,B,36.198513046279096,-65.36231807822074,D,A,A,B,-30.689197565325827,-53.85919360743115,A,0
67,Jewish,C,79.93683195386139,213.5615567385278,C,B,60.593278070213344,A,D,77.61477221835868,A,-10.526866949802773,203.61355743686897,A,E,C,B,134.0739094024814,15.195022156246319,C,0
63,Christian,A,-142.48419413449776,4.63569171908127,D,C,28.130975479288693,D,A,119.8875648415139,A,-69.26313307245988,106.29891438662983,D,A,C,D,86.41291810177071,-162.90230538914324,A,0
68,Buddhist,D,19.483072008497743,-118.03546105102612,D,B,45.927202532041996,D,C,-250.91485585205464,B,-116.9415135214959,136.0410175816038,C,B,D,A,-70.67919009160194,24.95218206769387,E,1
36,Christian,A,-109.53545542492553,-36.0294853711838,C,A,89.58261245339416,D,B,-39.09935690901982,E,67.36560349900931,-25.074134852248392,E,E,A,B,-45.55244512385971,-89.06676342059686,E,0
31,Jewish,C,31.763584035475585,-23.23465239493638,A,D,-147.21341740209476,A,C,8.70989550216105,E,-167.5321271038301,-40.35728576249856,B,D,A,D,-22.692008729919262,47.22265861606508,A,1
40,Buddhist,D,-55.56078330003125,-180.80273590610818,B,E,-19.155944389159497,B,B,-77.3797557821399,A,31.93848453540078,47.890981559985164,C,E,A,A,-166.14350629785613,-38.48726632834246,D,1
62,Hindu,E,-47.81817040070117,32.567562437563055,B,B,84.4456003286294,B,A,-19.15717431694894,E,116.27866124737956,-50.23116822966149,E,E,B,C,23.017009572111444,-59.39271804386086,A,1
26,Muslim,C,-42.76786056814244,-130.78273120685918,A,B,72.08418013944873,E,E,50.11331461149948,E,9.79660009618604,78.06434690253357,C,B,A,B,184.76072862033718,80.98881643311164,B,0
51,Other,A,-94.50035432816173,-196.46181716528937,C,B,-26.300247986325004,D,D,-30.563912554578117,B,-61.904013015400075,-19.571594548470316,D,D,A,B,-56.58504847279164,-109.46392043798603,A,0
61,Jewish,E,-109.77528753839883,83.07759280078719,E,D,129.2451333446941,A,E,-168.74925910344933,B,-10.90295812698881,-75.20803687089358,C,A,D,C,-190.66957086507963,111.06222540128803,D,0
66,Other,E,-2.5382643249116272,22.701070810406616,D,E,66.63238737910694,C,B,120.30835614018211,C,-208.37674932008844,137.0788184456409,E,B,D,C,-6.905850375139663,80.01192564691259,C,1
53,Muslim,D,77.23450674213792,-69.90373029101087,B,D,-40.12503071852522,A,C,-199.27740560465003,C,-47.43994254922126,-97.06952615645477,A,D,D,B,206.67031598245015,93.50568737961434,A,1
59,Christian,A,-7.527336150461355,-103.3538728156002,C,A,-240.21735615567746,E,C,153.49005691505252,A,-11.985233979612103,66.01076467609602,C,E,C,B,157.31465662887675,111.72342750029358,C,1
43,Buddhist,D,19.6147554321819,100.96098589585367,A,E,-3.130010558282178,C,D,-100.08509123841627,B,74.22795732451036,132.72936627589914,B,A,C,D,-106.53918909091583,-122.61061763229684,D,0
62,Muslim,A,-131.17358604841237,42.08292481298163,D,B,-52.448666490451615,B,B,-83.48822922566124,E,70.80635881688778,81.22917900322824,E,E,D,B,-254.4382450479092,21.897481766781933,E,0
45,Buddhist,E,-38.99686189475658,-50.67632603951571,A,A,-72.38736373100653,A,E,56.71156292620382,A,-53.2129585019601,29.3663363892237,A,C,C,C,38.51087587253371,-142.38576650776665,E,0
69,Muslim,B,135.6484082867408,189.7028781048614,C,C,-69.8251676375007,E,E,59.52416380832965,D,146.12033854929138,-194.53759009542674,A,B,A,A,-231.7291486950292,-225.55018356893305,A,1
52,Christian,E,31.98577430794839,-94.7739130622966,C,B,73.35508812485041,C,A,-2.9267720639842367,D,-146.69457881048805,52.606397349547265,E,C,E,C,99.93203977733852,-106.7546068595048,D,1
79,Buddhist,C,-48.09572010332863,-24.30916121106965,D,B,125.3902822087648,D,D,-6.690641263931403,D,-51.736803559310175,-37.8426573362926,D,C,E,D,-71.29658934830442,-14.444052671432225,B,0
55,Christian,E,40.33581419119414,-69.49693082517962,A,A,120.57400861181968,D,E,-61.19254104146934,D,39.19619234807198,-34.80426711933604,E,B,D,D,123.73294414799014,-39.24666317971613,D,1
73,Christian,A,73.46940136285127,62.97939518484872,C,A,42.210144675941905,B,E,37.497891507902395,B,-42.20960817232838,44.32047605895403,C,B,D,E,-27.59797856638312,163.4729942349137,D,0
19,None,B,-89.44910240347508,4.94201509219542,B,E,19.820581100776312,A,C,-74.99647534327192,E,-25.43819869248963,-194.75254530580193,E,B,A,E,97.68767230196404,8.745041704437979,A,1
52,None,A,217.80309445011602,33.059739337829924,A,E,-121.14890106842311,D,B,-14.170177968422168,A,-64.39057083968027,45.30626068054458,E,E,B,D,119.35826753285355,205.07655946263407,D,0
40,Other,A,-41.82670557504644,-65.50266120664608,B,C,45.436819343083165,C,E,-76.07161557541798,E,134.09350996146975,-60.7258819909651,E,D,C,C,-34.34089332293864,-69.89674778043849,C,1
18,Christian,A,-1.4286103153470293,85.71981436381387,E,A,-140.8876721375611,D,D,-29.498789689123623,B,-50.21030918547203,-70.77403114031569,A,A,D,A,10.257034816835187,-73.77520375653461,D,0
23,Hindu,B,119.01281193960081,-4.665003735939597,C,C,-234.29192609640359,E,D,-96.65980953624978,D,-47.30268779698272,-8.99261427279621,C,D,D,D,116.34135654878526,-55.46933859223295,C,0
55,Christian,A,7.447658662186106,-22.042107239088587,E,B,-21.7499454461067,D,E,82.32319932402088,E,-106.76688937479284,42.6025567435571,B,E,B,C,-215.83673534160056,-23.366975717555842,E,0
57,Muslim,B,33.22679078339905,-53.517007540018604,D,D,111.1753267379061,E,C,-63.25294349090296,E,116.07957811561408,155.13332672690012,D,D,C,A,-10.567283985624952,-0.5146981126006897,B,1
48,Christian,C,-144.34117376181396,-126.15317365186549,D,A,97.64097988532586,C,E,-92.61895073474527,D,-96.02709221251034,170.00778675502127,A,D,A,B,85.76179168545099,-19.846436470589275,E,0
59,Muslim,C,-73.21431559618837,35.52944963861905,B,A,-125.95100956664564,E,E,-61.95877199682545,B,24.131365452413057,-68.25879134040052,B,D,C,A,14.363564142083233,54.7095055840487,C,0
52,None,D,-80.54981600116568,-94.7997086381115,E,C,95.88733172684371,A,A,40.81065944839959,D,48.11176449547166,-171.69112526363634,E,C,B,D,98.13528247921968,-46.6419757426557,B,1
57,Christian,C,27.84791838081997,226.16675550531787,C,E,-30.740751550085054,A,C,57.534448601895505,B,-80.09052621100307,138.98426966865455,A,E,D,A,-74.02849331946392,-85.43020312730916,A,0
62,Christian,D,-79.05632780943398,133.55671947872847,A,D,-31.339051803423285,B,A,14.240924719499635,D,4.923689699127143,133.1105720104941,A,A,C,B,32.499888481553974,47.981854974007284,A,0
28,Jewish,D,-116.42148285832246,74.72150226042939,B,B,-112.10414243885526,C,B,-47.57332104798639,D,99.19516278330582,-12.187736415573482,D,E,C,B,51.52756380126922,72.87934838293233,B,1
29,Buddhist,A,-138.82484463900371,-76.88956447735643,D,D,79.73132930032843,A,C,150.87427336248604,A,-77.25631926066708,136.74099713543833,A,D,B,C,-63.9707645648147,80.23744318593545,B,0
42,Other,A,52.7919070290789,-146.0171484821865,D,D,46.96341305112859,A,E,-18.761343576264586,E,-57.372431898409516,44.61791400849467,D,C,A,D,-146.34104820348736,-126.93919044443342,D,1
63,Hindu,E,13.11488651601899,75.61924661208421,D,A,98.34657570464762,A,C,28.17635089377021,A,-1.3466843138943114,-57.770527500865576,D,B,B,D,-201.58607232761895,131.5130188593292,B,0
40,Muslim,D,-85.64016926238787,20.784319023685825,A,C,79.22371626058339,D,D,-101.76498232732449,C,31.264739485761773,-107.32613658659933,C,C,C,D,-171.09944768215342,16.512029756062415,D,1
40,Jewish,D,-7.053809350817773,49.725818844876855,D,B,-50.94200246747204,E,B,-129.15102737693428,E,-31.608767262420095,-10.255459791497806,E,E,D,A,196.57805302756543,-48.777772668044086,D,0
33,Jewish,E,-133.64335116188212,10.477443810884713,C,B,-42.53557674750482,A,E,140.62925743137455,B,-93.38031577970625,15.739102555919668,B,A,A,A,-139.18986768323867,-108.8069119596524,D,1
48,Christian,B,-57.41602393836901,117.72838911430412,B,C,-42.34769657382353,E,D,57.27515537755521,B,-68.69635667359428,69.54799619856438,C,E,E,B,51.44858423844446,91.60631707436231,A,0
37,Muslim,C,63.54897347442747,-9.771364808688196,C,B,-38.212484634870854,E,C,-32.20292907004409,E,-38.610397825370434,-129.07017595098068,A,B,A,D,29.935455865933957,89.76053729756266,B,1
53,Christian,D,-51.8165685236848,-44.32091267709542,D,E,-87.08051982492168,A,B,2.0303083531476736,E,-2.812209176041019,15.763327640953175,C,B,B,A,-0.2107023886278854,-15.869104751233944,C,1
32,Christian,E,-154.68067921292595,-9.263133232728912,B,D,-63.91150668145066,D,D,87.16394641293167,A,91.23182827625122,-47.93331066209951,B,D,B,B,-120.26792176119123,87.58929053875883,B,0
79,Muslim,D,173.28503719872117,-170.5842359651176,C,E,97.78060492734645,A,C,113.85369443897623,B,33.21051431466858,-18.05116472694444,A,B,E,E,-24.816480862168753,157.77160495101396,B,0
72,Muslim,A,-50.93697978701235,-256.55626774908893,C,E,82.46575702489051,A,D,146.18175049210907,C,63.78519716342901,-38.53271290296885,C,B,D,A,-9.041624057944043,-23.507734061759134,D,1
41,Christian,D,-25.825289291248403,-76.85932202764242,C,C,-53.94517529814507,B,C,207.77442695836115,C,-93.18729902637646,60.7320507897963,B,C,C,A,158.88269669859037,-59.386559149429615,B,0
42,Christian,B,128.89764430132817,-83.89403715049595,A,A,-8.097607648758832,C,A,157.58527102056777,D,-89.65693382125278,-106.7720745116564,C,A,B,C,-120.42415085349188,-135.6757745940546,C,1
52,Christian,B,107.20595570372933,77.89201321855883,C,C,-163.90904734797437,A,D,32.48305189300212,D,-67.79936931756467,25.166367262347045,B,B,C,A,40.97799532617931,28.374319937617447,C,0
67,Jewish,B,124.60390331725428,48.45440560106825,B,E,-73.2789679443001,A,A,200.19208863833185,A,260.2774979234455,5.8820454342337225,A,E,D,C,-170.00735694959127,46.52646903950482,E,0
51,Muslim,D,-73.98003962636959,12.164490692233862,A,D,167.4023522019059,A,C,-9.106231572748246,E,60.05117553753766,43.07529526129493,B,A,C,D,-12.914469381137206,-58.88316443776428,D,0
54,Hindu,E,106.98885506479563,15.783003233717102,A,E,52.89102134881739,C,B,33.70227037897604,E,-31.577349585584447,-66.6260160109618,B,C,A,D,1.8866047574937619,67.66956440789102,E,1
32,Hindu,B,-102.36379978675043,166.98503271976605,C,A,103.08750404043829,A,B,85.72681259287968,A,-64.98328857364568,75.41586774619846,B,D,C,D,-37.73079860455123,14.784298977266003,A,0
35,Jewish,E,-40.899834017933614,-33.063271811898446,B,D,-20.727781198981177,C,B,-152.55776809192616,E,138.0631276923458,85.16802161069262,D,B,D,C,160.80819674467844,-54.157335531648634,A,1
35,Other,B,-179.47917027316035,-53.008242930942515,D,B,-123.68343380592417,E,B,25.651842194041148,C,88.77281253820217,65.84038225411871,D,A,D,C,20.564748016238816,81.91060664966732,C,0
74,Jewish,A,89.46907379325691,-9.590325809207963,B,C,61.381336189456206,E,B,77.4438621522908,B,-125.13259729883698,91.52435260262367,A,A,C,B,-90.37141354651985,109.38739907929205,C,0
35,Muslim,E,-120.42887779248454,212.2335997728416,B,A,-72.67050100665168,E,B,-64.88102270215215,A,-98.30683657952565,-6.963850511288506,C,A,C,E,-41.0047044754632,83.25393543679436,A,1
79,Other,D,-49.529156117473136,107.97213813880855,B,C,10.945754586200222,C,E,-236.44776055112393,C,91.50609774762955,184.71906479805682,C,A,C,E,-288.9250039233906,-22.4766885925231,E,0
19,Hindu,C,10.688689162708698,20.774041807690455,C,B,110.8444143227782,D,D,-123.65850837419406,A,-161.17497026435777,-70.10572720268317,C,D,C,B,-248.3215657530679,-130.08503711441256,B,1
40,Hindu,E,44.5827400887248,152.98497563747569,B,A,48.50451177181266,B,E,167.6778884648471,D,47.50198895278316,168.20788093720444,E,C,A,A,-55.13843211168034,-12.3492029534048,A,0
71,Buddhist,A,-109.03707939114749,-83.43707896049443,E,A,-99.4668766912398,B,A,86.30031136306887,D,197.68085146457378,69.46870168852642,E,E,B,D,-82.57576980269138,26.438823955471207,E,0
49,Other,E,-11.684093833010015,-107.6609965148397,B,D,-114.50097195046773,A,B,75.22874585437377,A,-7.919761767603144,-63.389019251345346,C,B,A,D,-83.2230523596314,109.08177548006745,B,1
45,Buddhist,A,18.700801567609442,70.77621726259089,E,B,54.678567930168086,C,D,-80.17680361206905,B,-12.465622838710285,-65.73000093409792,A,B,A,E,-63.06454197689641,19.809598409699124,C,1
39,Muslim,C,15.538002637841647,-148.4914338855272,D,B,-62.27881770654974,D,D,-84.72559645738838,E,7.05324114719297,73.81197048529143,C,E,D,A,-42.14209222068025,26.7893357979568,B,1
28,Buddhist,A,-124.27959715028307,-36.29403848836994,B,A,138.34293418571707,B,C,37.578994943166755,A,-6.800622230053463,-49.009933164400636,B,B,D,E,-44.88673727682716,-63.900006406208675,A,1
29,Other,B,103.77313104609097,47.73618734471935,B,D,121.87574822666987,A,B,-70.71440685449303,B,-20.22748482958297,-105.97101917236387,A,D,D,C,-10.070305666946917,108.01093280986409,D,1
35,Christian,C,32.41246058989089,-24.992767066799566,A,A,136.88051574702982,D,A,-76.32085263234877,E,-54.64322232349759,39.76055113932814,B,E,C,B,109.4962015475326,70.6309613677865,B,0
54,Buddhist,C,69.03561770649189,60.741752369474334,B,E,-51.37910172528593,B,C,2.065617127394116,A,-185.109233217565,25.796128576036825,A,C,C,B,-157.48651263735684,-96.10872826185116,A,0
62,Muslim,C,120.33809588533735,70.40482963414954,E,B,36.85601029623197,C,E,-0.4822772826306523,A,-28.17576465064856,75.18253742316709,D,E,A,A,90.7761303864082,-18.566346802053364,A,1
21,Hindu,B,148.52781737460444,28.361862979024107,A,D,4.263362417818495,C,A,155.3913638895824,D,-10.159251626572765,-145.3552864485081,C,A,E,A,-145.2703183190382,-33.93514191954798,B,0
36,Hindu,E,0.3088419144161243,75.2951883647812,B,C,-30.323158164917263,A,E,4.98648236226852,A,4.3473314778577,95.38432453188612,B,A,B,B,40.499491749581104,91.01716494758239,D,1
19,Hindu,B,67.48350532286157,7.611833047946785,D,A,-120.55559881452167,E,B,212.91814475722214,A,-92.77771824460115,43.656924018734685,A,B,E,A,61.45916320022033,-79.18029674881168,B,1
45,Buddhist,A,-125.29221571876322,27.476708108165216,E,D,32.0780143900736,B,B,-72.40809887754325,E,83.3588669584246,-105.14829663530546,A,D,A,B,61.07026155332282,-45.234199187452205,E,0
23,Christian,E,100.37704760327651,8.895296494586882,D,A,166.16876647358978,B,A,-139.05281087414784,E,-77.70767681299311,-111.17505946100512,A,C,B,C,-31.542936509508696,25.403406508854165,A,0
