Gender,religion,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Other,Buddhist,No,-90.79331814595169,10.933100317169487,C,72.69969858046755,-78.98100931071465,-82.41645029183245,1
Male,Other,Mental,-45.64670812480426,-18.02031847919982,C,-103.5170737586018,-47.96840629318306,-49.45323156590776,1
F,None,No,87.05619141476629,56.10804223490656,B,20.120230286152623,198.90234757691263,68.70903715944867,0
M,None,Physical,-32.251680521435276,19.609421766227676,C,106.97933437342282,-131.9323525498215,7.253495173074823,1
F,Other,No,247.598893181312,107.39221876412468,A,-64.10002786444024,29.09871825983216,-7.839450787700102,1
Other,Jewish,Both,-174.86346451345293,-130.27747655370624,D,181.74959441433487,45.84086647848195,32.52947185200913,1
Other,Jewish,Both,-198.25477324878062,99.53181661114768,A,230.8510366291666,-222.80588330259468,197.35275321078316,0
Male,Jewish,Mental,17.319735601561042,-68.87903541897617,B,-14.535617552275964,41.64880798985294,74.28368171627443,1
Non-binary,Buddhist,Physical,-45.396164192379345,-77.74474419189336,C,-54.18472234316468,-44.16499874624682,-69.35960586990686,1
Male,Hindu,No,-79.92006155114639,0.25450338295524516,B,-115.43688156238225,-164.32789340699182,135.16015523245602,1
M,Hindu,Yes,27.378372790412413,58.31523473724811,A,-156.23887678843712,-145.65185541515305,88.41413167636262,0
M,Jewish,Both,-214.21654886048626,-156.81775278808482,D,77.44546319151465,-19.841492248371793,35.15805087990421,0
Non-binary,None,Physical,4.990491080079497,-126.04577922596853,D,-74.503974357756,21.43665054687274,-78.41101331104684,0
Non-binary,Jewish,Mental,-66.8953183383309,-98.0762044353465,C,-25.946359856599084,-156.78176869305534,-46.955259008257,0
Female,None,Yes,-1.7630775255001236,-13.883259966087055,B,-5.23963897362945,34.47998573167921,46.80363539770444,0
Other,Jewish,Physical,19.640987891500195,3.282446291636721,A,198.81092150442086,-64.16956874893604,71.7834992861512,0
Female,Buddhist,Physical,24.540730618617907,87.74432147655894,D,-14.147569333578772,20.927363980869824,-66.48393469090318,0
Female,Christian,Mental,-13.58431526647353,68.36871804581207,C,95.52412882244951,-34.17266454877798,122.74745942588365,0
Male,Buddhist,Physical,37.33826510146253,-105.49892206158947,D,22.06420750312889,-114.60193193284067,-23.704957131935974,1
Female,Hindu,Yes,-141.01960545821734,64.11236879531884,D,-257.7476292902853,47.46669777747426,-80.62365328362861,1
F,Muslim,None,59.617728281052585,-61.88886359993554,D,-37.94617716528166,-107.835868264352,16.792277718998534,1
Non-binary,Jewish,Both,81.74967517488074,112.70724472903373,E,40.412012353000684,112.62232927335059,85.6333552144415,1
Other,Other,Both,138.67216984339862,109.86499632348807,B,50.73660229903587,84.63618275329789,34.27031315391022,1
F,Christian,Yes,-29.655831695254918,-46.148901746032614,C,-36.2672272392098,65.8250569088484,-41.566136585410376,1
M,Christian,No,60.769023302571846,-41.47696584560786,A,107.19513375528737,-52.334648012133655,-6.228793283801884,0
Female,None,Yes,-130.51653771556946,-87.69326930770505,A,52.43518749938543,39.14113393513809,58.1438241555828,0
Female,Hindu,Mental,102.51545440195655,-94.72427688962286,D,23.346379760238538,175.17201697678814,171.23435900663003,0
Non-binary,Hindu,Yes,-34.49922366300135,-74.08418125058911,C,-66.33455043637659,-15.35521055341368,167.5265939929551,0
M,Hindu,No,-106.74427281058637,31.646404458999683,D,105.99869190140119,183.46804138316372,-216.22353944059168,1
Male,Muslim,Mental,-49.42583100400051,87.58290358147288,A,-39.10350310570562,-183.66435899190608,210.33400133519046,0
F,None,No,-22.88832915229065,-127.2211922499838,C,-80.99902718983843,65.28204220794854,28.570562559814565,0
M,Jewish,No,-120.5356593465957,80.29540484618619,B,9.757308586781363,-205.57388975976724,-51.827796716696774,1
Male,Hindu,Yes,46.06067474196664,-143.68777173489738,B,-0.6020881576622119,56.58060303006032,46.24860645460193,0
Female,Jewish,None,-66.11301487789855,-4.566859430269689,B,69.9000516810542,-131.6701930819642,40.21740902528175,1
Male,Buddhist,Mental,-124.66962331871927,58.59815818180917,D,119.21630438456867,-105.61705104304275,40.71825566907989,1
F,Jewish,Mental,-72.16215126853997,94.4798292416624,B,-135.13945323788684,-3.8905992673560457,72.45900750785586,1
F,None,None,53.5762308918033,-45.12224671835342,C,-76.38210440363737,38.81367334830743,81.70760081248855,0
M,Christian,Both,104.48614493996227,-38.70313293525926,E,100.0241709846182,108.9246119475159,9.839592004555453,0
M,Muslim,None,-105.93646175420916,-122.8757989253666,C,-51.62264413795834,-128.10718593466223,-11.916685577459013,0
Other,Muslim,Yes,-121.03888095980663,-26.653986696617793,D,-138.63889497894638,-111.96090063342041,-194.3862531450217,1
Non-binary,Jewish,Mental,-171.45444124693796,-14.28040577976627,B,-154.811890704763,-1.1817299962711851,-36.81419338958404,0
Male,Buddhist,Yes,-6.414345206364221,81.2241085807108,E,19.274263532989067,-74.17387453611471,62.29585890359913,0
Other,Jewish,Both,212.99979149144895,86.8203780985853,C,-63.80082388265424,117.78566092764093,75.82655448576207,1
Female,Muslim,Yes,172.93237248079635,98.24899819383837,A,-83.94248465761704,149.39521585162822,11.807677466038824,0
F,Christian,No,13.630563140851635,-191.2658599572581,D,96.25780341145905,-86.8261374507628,73.76663653313963,0
Female,Jewish,Both,-66.01166701965695,137.0617884416022,C,-0.8631304976491169,66.38763727698836,-64.80192255763791,0
Non-binary,Christian,None,69.59235700464554,64.17061788841833,B,-75.29776095863765,-70.12249686952256,-87.83005356248331,0
Other,Hindu,None,-14.431396117871387,-28.062288718487604,E,-123.37536826896954,298.31140399573763,98.49442285705753,0
M,None,Mental,-33.32609100936297,-64.29520953232888,B,166.51764480609418,49.21791628821131,-4.703130519407426,0
M,None,None,-35.97264856873636,161.63701509097402,E,135.3120833340878,54.617508654908406,-29.737750912336157,0
M,Muslim,Yes,276.63285546014254,-82.20395622305861,D,-38.157216101616385,95.02328164891316,-77.0956221383601,0
Non-binary,Buddhist,Mental,38.95673462294204,208.2272936502604,A,-28.836876576426462,-25.470725881364725,121.25584419553289,1
Other,Buddhist,Mental,-8.33510624184195,154.1556320908163,B,-34.85050142993127,-97.71485273744597,32.60750031606099,1
Female,Buddhist,Physical,39.42168419989894,92.03287530030634,A,-76.87053378581696,-1.7912811576276726,133.20070563970924,0
M,Buddhist,No,205.14222775967053,122.11399787918975,E,6.668665289437,-60.81352427336398,3.7567641683261996,1
Female,Christian,Mental,98.98252000538199,113.34088601141994,C,-82.3472253688464,-111.11561461942883,-2.386394966803382,1
M,Other,None,-23.75666216891667,158.6971960089952,B,72.44887342898303,-31.369650828391677,-31.97670609453241,0
Non-binary,Hindu,None,61.20586170032524,70.0641738817737,E,8.568861298387503,-34.18974174178287,40.33585732487739,1
M,Jewish,No,-61.253302164234725,-126.42062904463086,C,-63.25502728331881,-24.959397209955505,143.37160988992085,0
F,None,Physical,-22.87979574593791,278.11933699205144,B,31.04284184398202,-78.75092154980227,37.011313314149916,0
Male,Jewish,Yes,-1.4293312189894836,-16.981010198319893,B,-16.76638595974181,95.20526785839054,-1.2078349562752844,1
M,Other,No,-69.11526350435136,34.286839012368766,E,168.1923386549705,-25.82081618931189,96.16397957291281,0
Female,Muslim,Yes,85.28767921952983,-146.42974662089628,E,-72.10221233223304,-206.3877988585465,127.73927380069614,1
Female,Other,Both,11.674312497193885,23.079771259669,E,59.357198295540115,-186.6776220122118,44.54930836483338,1
F,Christian,No,56.62397776777488,67.86129061271866,C,85.14615654023574,-148.0299133790422,-56.515312456273136,0
Female,Christian,Mental,-30.938223070212423,-98.03342264463924,D,-274.61706189192665,108.70316540772598,112.12407761567505,1
M,Buddhist,Physical,68.16656795221171,-32.13327365524934,D,171.74430235448085,67.21385371172897,8.348169391606413,0
Female,Christian,Mental,33.3594068401152,118.89726916765284,B,-148.82832039144148,-38.50572880461118,-39.44467292136857,0
F,Buddhist,Both,-24.664917921698688,-205.0871912244615,A,-56.202449929739,120.73156784585248,-34.44554874986154,0
Male,Other,Physical,148.50453313488882,-45.94022609371579,D,-126.21499105851458,-40.4351624024888,67.77921472935486,0
Other,Jewish,Both,-7.775200228274934,55.07793564578194,A,74.05255946897688,109.50616943509206,131.01068126252682,0
Female,Buddhist,None,-45.83482316416018,-132.71749761879337,C,12.780684857978294,13.620920177266857,-1.1864108378287024,0
Male,Jewish,No,-78.45533309378821,41.02383422506347,C,44.16530647234684,52.69623444948645,126.52442262787235,0
Other,None,Physical,-151.41883452885534,33.30933106136363,D,142.88191785194226,46.5496522850139,8.991147035705385,1
Female,None,Mental,75.16415585612613,-42.65974689863909,C,-329.50289264371696,-82.24603165312591,-1.895596238919961,0
Non-binary,Christian,Physical,58.25550204747362,-136.76444100061877,C,-43.289335680629016,97.54754142975503,-30.95860651256065,0
Male,Buddhist,Both,211.0300311647674,134.05272021618285,B,-159.8320873979135,110.53558622053276,47.149131635300456,1
F,Muslim,None,128.19739858776023,-128.09188015481544,E,-245.6653588449717,-175.8458837927888,-33.24448216569265,1
F,Other,No,117.17087262472671,-54.8157244050809,A,3.3620712577867065,-192.43534342054264,-83.45254674600575,1
M,Jewish,Both,-125.36288365801977,225.69659727654914,B,-110.80382671030358,168.48845539059943,-224.17575594963225,0
Other,Jewish,No,-71.96354288054572,101.5820426094797,C,-1.8235876183888136,-154.47831870108934,-36.43937662090128,0
Female,Muslim,No,169.8636394682779,14.774952418825604,D,-96.8278671255326,1.493018629602798,-20.282398841260697,0
Non-binary,None,None,95.77829549722615,-86.43281972524927,C,-44.530958641253754,-56.45893677088677,-226.70720852612743,0
Female,Christian,Yes,130.66664575303773,-66.38376728089109,C,142.94788584531756,128.7848046301875,-172.6992849071164,1
F,Buddhist,Both,-6.633768620405453,52.34924081518682,D,-193.45984760644996,88.50126183292927,94.45863231700356,0
Non-binary,Other,Yes,12.148790750997216,-45.40344319955258,B,125.35911659043092,76.48192813317303,105.13095502483773,1
M,Buddhist,Both,129.86255249578895,88.08538682046145,A,-251.51488736883164,61.53528194279501,23.017429617806197,0
M,Muslim,Both,42.57814067716772,2.5716818019371463,B,76.11683834203859,-47.920407172915965,-133.96299666982748,0
Male,Hindu,Both,-103.8131300593365,39.086305009278185,E,38.763075780360914,151.17221135966037,-71.86726516392646,0
Male,Hindu,Physical,-31.013380088188995,-114.93560516565108,C,-8.760838652953263,-50.48741485887067,-68.842064068012,1
Other,Hindu,Physical,-170.82449539742078,35.19075051199946,A,1.8696567802001554,-238.96346673074845,-87.28185452090842,1
Male,Hindu,No,53.01562625987888,35.14813046160828,C,56.17174101208949,-31.19037543500081,86.04228671634816,0
F,Christian,Yes,68.62859675959399,93.32971636938157,D,-57.37943009702685,-85.42394629811362,-77.70912094457017,1
Non-binary,Muslim,Mental,-43.034867128447615,57.45365321187587,D,-105.17161731001406,-114.86358903646507,149.83158432934593,0
Male,Jewish,Both,35.58622050969561,-158.63847759995696,C,65.09407864773203,13.711939761346342,-2.345879924343268,1
M,None,No,17.74524906605058,95.28442653253386,A,120.36882403193158,-14.954962319868207,97.50627891508721,1
F,Christian,Both,21.80239689800544,185.1571721151877,D,6.742748145016093,128.10699321004063,135.10777858848206,1
M,Christian,No,-51.1903441758216,-3.0542614416383196,E,-44.2329802863554,74.21734434105755,-7.474514004243524,0
Male,Other,No,81.43981581279371,127.77690463571416,B,-11.152270650559322,-268.3832359220378,-96.84690012601732,1
Other,None,No,79.14475613492888,-54.73869852829544,C,-148.42478838297794,140.2675488524522,157.35647670462535,1
Female,Christian,Yes,-71.21034020301903,-108.52005229923695,E,79.68035688453215,42.27083759743436,-35.26232362846648,1
Other,None,Yes,-181.04645626232386,-82.26660023275741,C,-153.98923307570226,79.71557360121264,-115.35668185702892,0
F,None,No,111.55028439067407,-120.2873115053901,A,100.68479363794242,-18.002126654677856,53.01773395407561,1
Male,Other,None,138.58078193027848,-27.566703298871587,B,-55.66966381077214,-242.74195270557732,48.63068785075035,0
F,Muslim,Mental,-50.582063417591385,86.41958238330714,D,-65.32811863771549,-108.1490197363711,-26.27476545658798,1
M,None,Mental,-237.69023783085404,-88.20622734623662,C,-67.21986215974728,145.99995056301373,57.49377044101697,1
Male,Jewish,Mental,-152.92166138001323,-48.41279716110104,C,-1.2993039534138209,-4.454838318240096,130.81374495447656,0
Other,Hindu,Mental,-271.83141673106303,191.9743898694845,E,-68.63969514004283,61.88945810862477,-84.64015537785016,0
M,Hindu,Physical,-58.18146216256006,227.70501324426928,C,10.714596685395472,142.32654904086002,28.429309751639753,1
Female,Christian,No,172.16297658450597,-138.1067157623641,E,-69.44988202577989,47.89024191295792,-31.675289886005807,1
Other,Other,Yes,-7.808966800473499,122.48473785823725,E,-9.287339089310711,-102.25060503688992,3.05467424439486,0
Other,Buddhist,Both,-91.86105568805834,137.09114530718244,E,-86.09170131324541,-8.888826337084494,-110.99205123116793,0
Male,None,Yes,148.6356061634544,73.08867387759173,A,-72.65570778046039,-128.91912507243137,51.46732149075597,0
F,Buddhist,Yes,71.42850535324823,-199.60059789404215,C,93.86133902929237,67.72408999087276,12.685016364627474,1
Other,Buddhist,Physical,24.15765568856373,27.178951213320012,C,-69.22130218708521,159.71979553815535,-7.571302367266106,1
Female,Hindu,No,-62.79777609805954,-73.44645628382656,A,-88.99231425243607,-10.090917713324464,136.0675030188202,0
Other,Jewish,Physical,-55.961392212356095,-30.582426212921515,E,1.241777498865786,-136.25443187457847,84.11100463844942,1
Non-binary,Muslim,Yes,107.57070443850456,92.51933362773428,C,83.43958881428075,-31.483472786389488,217.5048999076954,0
Male,Hindu,Yes,-35.953964375912356,-53.751235196193015,E,-19.807304079587908,81.02161399709536,-15.71729996664651,0
M,Christian,Mental,42.67824375630632,-6.774419476888076,D,-13.808874444590838,30.659453860696566,-4.781620916666352,0
Other,Muslim,Yes,-51.388589107217996,-114.39778650730128,A,122.51707272519867,-53.06688882037329,89.76042651157016,0
Other,Jewish,Physical,42.938811082410375,54.62066956450046,A,-47.637633550566136,8.061125971014393,124.56812884858279,0
Other,Other,Both,-23.841125050508722,-2.0769974125440736,B,-97.82628446773583,-77.27143223402942,-44.29432709571438,0
Female,Jewish,Both,-136.4783783593882,-271.96999203461,C,-148.5052165321691,-17.658040731065263,191.17346829921337,1
Female,None,Mental,180.4447645261394,-173.50112012367552,B,56.114006006957595,-113.40808433708696,105.5148896852794,0
Non-binary,Muslim,Yes,-49.181329361342954,13.732864008645684,A,52.82868585290702,77.01653454418046,-53.25250170876391,1
Male,Jewish,Physical,-99.50807831317687,82.59927667664432,E,61.31053617624141,-21.236060641398023,38.62031903295869,0
Female,Buddhist,No,-109.09571098582505,55.85644924215496,C,-27.131396298245242,-77.8053983377783,114.59289936960981,1
Male,Muslim,None,-16.922502896883422,-113.67784148363866,B,-7.127481221086339,13.656780173452546,-41.09540808033588,1
Non-binary,Other,Physical,-213.56526181129425,262.01688413335893,A,137.73205158714325,-87.19382277360114,64.14618936574897,0
Female,Christian,Yes,34.82330517308311,22.59734913598131,D,47.79183463848057,10.1321420021291,91.65775939955113,1
Non-binary,None,Physical,2.188452264525778,-78.71328029176061,A,235.49962545415616,81.55569888683304,-30.656786179629727,0
Male,Buddhist,Mental,-46.573937759320025,-57.74320896662681,C,162.89444871890666,26.4687402640593,26.88764780880521,1
Non-binary,Other,Both,-99.67351648832124,11.386548026579177,D,-121.55602340302781,32.52687066575161,30.76576279301959,1
Male,Muslim,Both,118.12882091330911,-44.13555100480507,A,23.66908429933001,-28.4999809034907,54.54010094398386,1
Other,Muslim,No,-44.04385202314763,70.7840706152193,D,-4.374079668801913,37.187426505436505,24.80677912236939,0
F,None,Both,-112.12487041641283,52.240149715730354,C,-147.6062672468558,-37.586257490342184,5.278776328268046,0
F,None,Mental,24.44426526464553,20.151733190233774,E,-126.46200221712411,-36.64273252653026,49.818018396213844,0
M,None,Yes,93.78255401331558,38.739208613396514,B,49.852884988672535,-190.37259328252176,-14.962526476669419,1
M,Hindu,Both,-213.5822334352985,20.157141817642067,B,-44.0305655863792,60.98513309874492,18.950882597124544,1
Male,Jewish,Physical,30.02127085307643,19.22712448119757,C,-120.38711032292255,-101.12092788292549,-83.48059489337116,1
Male,Jewish,Both,-37.17287061632451,-13.90697796188561,D,54.64686266810087,66.13745165246219,10.511795871010744,1
Female,Buddhist,Yes,7.315981641598064,57.821295161795746,C,-70.51514055502321,63.15686739842287,65.10795299564447,0
