SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
M,B,49.496922008212955,A,-57.658346378782255,-254.47487641981343,B,16.407192125076563,C,-48.56609323146049,65.89921981178435,D,B,D,B,42.73673336795491,103.03214186719434,173.57496602496985,1
Male,B,269.4173431691167,D,10.589937255305811,95.65097476335698,D,9.747172540079257,D,-31.407886107336623,-5.268501693137369,C,B,A,D,-14.427463488058411,-122.32514500433554,-181.8182088095411,1
Male,A,-6.897796369543544,C,116.13126535065955,-93.32783221936992,D,73.03002341571045,D,-21.50610006281443,75.16259747548443,C,A,D,B,139.27716004335744,-36.95744617706991,81.47794379162045,1
F,A,63.16411030950658,C,-35.28320149382556,66.38897639787095,B,-87.0713705649176,C,-145.30246865192953,14.538537775597623,C,C,D,E,-11.26524838152114,56.30759325411392,-144.30351232090047,1
Male,D,217.6566173467358,E,2.4533022427002127,12.556710507179917,C,79.02023249533397,A,-120.66560130607633,134.77998767009638,C,E,D,B,97.02563000945781,78.69248311591677,143.25725912303807,1
Male,E,231.3050564713824,A,151.6056195822369,122.35554899514634,A,90.52348945781978,C,149.79057910219197,-170.48965230251605,B,C,B,B,-43.72520131282861,-26.87903558143488,-49.36329384884752,0
Female,C,45.11004578930192,E,-90.65679031377178,10.505928278366216,A,-84.36106581661763,E,-128.31206877147207,-66.14153811450055,D,E,C,E,-75.43674514283771,60.86877417717813,130.3673425962069,1
Non-binary,A,68.99552899238239,A,48.56595255866632,-10.382129858583324,D,-85.9160707870863,A,-38.60257971877793,188.0034688483263,B,B,C,B,0.9601135079135212,-81.95780109941197,-181.50963761302944,0
M,C,24.621982410456763,A,-121.61222308214784,98.21952534996716,C,-60.42074246853264,E,81.39471327032334,-32.161947799257575,C,B,D,D,78.43123104898598,-53.56966853948065,190.04080546127173,0
F,C,114.5801854758241,E,-86.59628084952669,-215.45117981652444,C,-170.35487392622642,D,-144.51138341593474,69.51020657571358,D,D,E,E,-51.09397030066165,15.488207767813453,2.585169232286233,0
Non-binary,B,-216.20928112127083,A,-100.4347084653,-5.482985376213492,E,-110.18227835442072,A,30.823276277512214,116.54445977839518,D,A,C,D,-22.006858823909837,-95.12607759215186,-31.19811042973792,0
Non-binary,D,-29.67247399328432,E,26.09682696358213,28.550657492625536,B,-9.538169166492215,B,68.39851310008245,-39.33486761692683,C,E,C,A,-67.17558513741982,-21.46421254491002,173.73330878277335,1
Non-binary,E,-64.7642756556995,D,16.39428882587197,19.198636339409365,E,-31.361450350734355,A,-12.840949308552748,-170.88478031524156,A,B,B,E,-67.14129464982175,-79.25298733182137,-82.3614914359783,0
Non-binary,A,-92.67200487292293,B,-27.922292697243016,35.49918243783181,C,96.42713148476464,D,125.06773762538754,107.73196847737026,D,E,C,C,21.032563201786562,70.72919064185598,45.57953140269302,1
F,A,-145.62247801758812,A,-0.43268889503176083,-3.5121452109628977,B,-129.00154016899026,B,-84.93217822527134,224.4188814756172,B,B,B,C,-125.33619712065642,21.884294390866167,-76.83628558269085,0
Female,D,242.73170216938416,B,-39.49723253794506,25.666560877848294,E,-177.14089858805815,C,102.25089497113476,-20.339924403668824,D,C,C,C,72.15803344788839,80.54777719702089,116.49321905998357,1
Male,B,-76.32265852567168,A,25.366629255433022,-74.82740387841213,D,-23.64001745889851,D,-49.086873548302236,-64.89079040179406,D,B,D,A,68.57110741200427,-33.709058755857505,-161.2391318184085,1
F,B,-79.06177038476683,A,65.60974956498531,-62.83955272830133,C,-100.0915947852329,E,-26.320220372977605,150.6409068280279,C,A,C,B,52.436517147614026,-44.70519044967892,-6.657005262793671,0
Male,D,-17.37203425417454,E,-13.84621987589055,-1.1705820450241424,B,1.102452874375989,C,-97.68304609178257,-92.61126741642188,B,D,A,A,3.478081244830295,-179.46255551717147,-8.765297303176547,0
Non-binary,C,-117.18748945915691,E,95.01984929630335,-62.99914223990412,C,-196.54813242715048,A,34.03565292209864,-30.273797967626052,B,C,D,D,-48.91334367699341,-67.91174876585502,-96.40299772222808,0
Non-binary,A,65.66492818814467,A,-301.1117206939583,-75.87372231551814,A,-87.31821675908989,B,-61.54036251901404,138.09806416401398,C,B,E,D,45.96686073923295,86.22136366239117,-27.643989930124484,0
Other,D,183.41751392610618,D,-65.36957315910679,-169.5355986775528,E,-71.94708572788674,A,-98.68140827893544,68.58273337401319,B,B,A,E,131.94391861651988,-10.237795386233408,-52.364909396267436,0
M,D,-90.50568377685829,B,180.88406080591807,22.39829118955149,D,-97.39141184762188,C,46.884893076731835,-116.76035237796363,C,D,C,A,-31.860537540288885,-115.09197917657876,-63.51873711830286,1
Male,C,-9.398115912246766,D,109.35331607859666,180.39023574476042,D,89.39921888162246,D,164.68546842437675,39.41809851393583,B,C,B,A,-164.557768250652,9.568755428672397,-159.48762439303323,0
M,C,-67.41800191402444,B,105.19274877276672,-70.66655267799327,E,-35.772403140314424,B,248.69023478402332,62.92216968033475,A,C,C,D,-12.81513982167313,-6.766066904263495,-91.82719260235417,0
M,A,-82.70674737120206,C,13.54733288847644,-46.24038276525568,A,43.888576778270675,B,147.29208522515046,34.36808018453264,A,C,C,A,141.64631154667347,-83.24898830980706,7.465285095211703,0
Other,A,134.48685799439707,C,126.99846841773027,-128.1845139517199,B,-153.75877993583083,D,113.954571530512,22.768247447305022,A,C,E,B,-86.7343958550363,41.19188112359249,-30.087210200310917,1
Female,E,-30.573376339426815,D,-105.36820004519973,-150.16724316269398,B,-80.48172112594351,D,126.85502406933142,77.89560483141761,D,D,C,D,-51.758432141426205,42.96266302090935,-5.9936787964008875,0
Male,D,-125.28833428804158,D,-44.316488186414496,-55.97743240817445,B,-104.710420147986,A,145.71685515225292,-30.67635661187645,B,C,C,C,81.32389482677999,-87.07572242818877,210.7931210524078,1
Male,D,120.07797168076155,E,55.69416568701568,-26.072884378018745,E,-56.29014786033481,E,-142.6621820367187,45.00292154611557,D,E,D,E,135.96730154322657,32.68005910435585,37.81633259797861,0
Non-binary,A,211.74449737412039,D,83.10423357426757,-212.70255633092145,D,136.49110724110585,C,113.56848564158668,133.3772000568762,B,D,D,D,-65.85503859228652,-29.41111728933953,39.618055715549524,1
Non-binary,B,-22.180573976661908,D,70.24102657242514,41.941616423422566,A,-19.61227767443252,A,-124.16799218024444,-24.081992036855805,A,B,A,A,-16.050832697723273,-175.76709425171825,-12.151349347597233,1
F,E,126.95704884522179,B,-114.09997109500021,-21.659916929217783,B,135.39529912858276,E,-69.33619042779804,-226.0720603251865,C,A,E,D,63.83150802787184,99.21719434081426,-14.079254867181115,0
Non-binary,E,132.01645204083346,A,-55.188817167824936,53.41399268602841,A,-80.21914482166216,C,-18.71750737339895,131.40195470910143,D,D,C,C,24.950517419463832,-72.44413287101715,-177.40782146710572,1
F,C,42.93337404384577,E,-161.2095996857781,96.83420042045927,C,-106.44382978708231,E,-188.28215548823422,169.5749026445358,A,D,D,B,-23.366466736879623,119.00982205808619,110.43259634703473,0
M,D,-23.655094993156858,C,113.58491653338525,-8.369170199626556,B,-65.15730471259529,E,-44.00070612599558,-73.8213428705341,C,A,E,C,-24.143951655912932,-7.663452372516841,-141.5067895895767,0
Male,A,27.342569008501737,A,-144.8059938255924,149.5655314997697,B,-190.4230144301033,C,-131.79561187262777,-54.39751031339881,E,C,A,B,-90.16583137732141,-71.83297426597454,-10.029267265181373,1
F,E,-69.45095379086167,E,-76.9468234956082,142.40620414935657,A,-101.28740382463215,E,-127.5348314945979,44.29308541016517,D,A,A,C,167.44928569270107,82.97770641594127,-38.59665143102122,1
F,B,-177.02919437554715,E,91.93667154391792,14.052765845520335,A,135.87314059237156,B,-1.0644219235942767,39.47628481055478,B,C,D,A,24.938724291818776,-156.05635442364195,-51.42394835619514,0
F,E,9.342959636629756,D,25.548432056127595,32.374875260377266,C,-14.1482563180887,B,170.04047723316796,-229.1268169503467,D,B,D,D,52.83423298423856,61.141864721818095,98.8779947189717,1
Female,E,45.04277407493586,C,119.78179719618534,90.31204187809934,C,-61.71364341478578,C,-65.09807965164075,121.49099418723166,C,E,D,C,-231.3000059227961,11.661547576280865,58.87181328056526,0
F,E,-50.06129554767864,B,-69.10549772015513,234.04085761224832,A,19.486987747531792,A,59.57179930886498,163.98976398981648,A,D,D,A,1.9362348650226113,177.32599595703527,220.66077710831533,0
M,B,-28.69919784822892,D,113.22506755007547,121.86875707422264,A,200.0973407917944,E,-140.99326783608,-39.46602649307414,B,A,D,C,-111.95139337199002,-55.90546976497631,-43.11594364835168,1
M,B,50.19468949410455,A,-192.8682474590758,-46.231261351221356,E,-77.57609257565244,D,-30.03253497398718,-149.3938439430829,C,A,C,B,101.11161087657194,17.63051604224043,26.801730568175053,1
M,C,178.57860257732565,B,-29.060645663021333,-110.80712114889192,D,163.06103806873807,B,40.760924624869126,-49.97252837450162,D,C,B,C,-11.040608440018765,-49.06616316687295,-165.23683637924333,1
Male,C,96.55083341950649,B,82.18051655563875,166.5980855718075,B,21.859333507469035,D,43.39455831711822,-42.93915339539671,E,A,C,B,83.93300402849485,15.439804599703969,-20.900315465950488,1
Other,A,128.0892784443035,C,-39.189744217231954,-110.74969207382293,C,-113.40946491009764,C,167.73905657450402,-24.137768220232466,C,D,C,D,123.88664894637438,139.46216946273282,101.71171888793921,1
M,A,-84.67916311481312,B,81.29427369167361,37.95965988446218,B,32.139855441871326,E,78.99091539185375,103.4368684622927,B,B,E,C,-130.9744325176664,-28.611669117827628,60.94692090893445,0
Non-binary,E,-29.52959676234668,D,16.40835944348977,-222.94796646079828,B,-17.41879997541372,C,38.28597571874718,-150.1175542223357,B,A,C,C,-34.507750282497156,-117.31472812719699,-29.636946192426716,1
Non-binary,A,16.72144133863492,D,18.943843680820084,-48.74724144423117,A,4.564330411978589,E,99.88810567998266,107.86852940287623,D,A,C,B,3.4051907272738475,34.750118154627,-12.022646477600716,1
Non-binary,A,-256.3789712765943,C,38.17637664633797,31.788708220374577,E,-115.80228325944984,D,-4.070182262351344,-20.901459185967646,C,D,D,C,-192.49237712854523,23.000214891674734,-75.8472672155205,0
F,D,45.4915097063065,D,-45.54143178005851,-83.77073396984639,B,-22.25263038948469,E,37.008419770764675,-21.363523461256552,D,E,A,B,22.319424234842746,45.81625182502371,-13.15241648386606,1
F,D,157.21243455084434,B,85.53755218417791,-0.7965567011951049,A,-18.48386192175662,D,-114.14136321838751,209.95992765952508,B,B,D,A,-141.8549635398402,-32.203531718115045,-21.937719853267907,1
M,B,-114.2684370630076,C,-215.80621822856307,-139.60030333213552,E,-42.75827305951028,B,-85.00426081537776,-19.734931964641582,E,B,C,C,-28.155258543964194,56.308147563406685,104.72719351118951,1
Other,E,58.20351197450473,E,43.93693657025896,97.11755674522561,C,-58.63182617547265,D,16.472677634846555,-72.39292662248933,B,A,A,C,64.78157564700737,124.5453471929931,-24.87372028546458,0
Male,A,-115.02698047428923,D,-169.97983506271274,-31.49198005230327,E,80.8725709364401,D,-99.92147452302864,55.79322014758351,A,C,B,B,224.26442188926669,-28.760006484961337,85.47958047509736,1
Female,B,19.111231573937655,B,18.044362588908534,-46.25354262132067,C,3.208799694657663,A,39.71994412020932,-236.10812910263502,A,E,E,C,118.01127748847777,60.29046879863651,-217.56918504129814,1
Non-binary,D,125.6974103484342,E,-101.8176886883105,209.1966805737504,C,43.45796560162199,A,-93.70005628331896,27.92506884285806,C,A,C,C,15.978410867857464,-111.28596942281112,-155.98102460672692,1
Male,C,-148.36904820609763,D,-147.86043728936875,69.66306506704615,D,-102.28300321669452,B,65.22128640179905,-40.134421733469544,C,B,C,E,-168.8996005273749,-99.72517910021291,-115.09666584153679,0
Male,D,-87.17074941307729,C,117.28323914906544,0.2829417390531432,B,79.58626968153753,D,12.368630450583892,179.35544886634915,B,B,B,B,144.33746671447463,34.66862679618416,-111.4125667131254,0
Other,E,-285.44708756298417,B,149.7951515627161,-36.06118862923861,E,-7.156313909201832,B,72.11728267087643,19.416497459143272,E,E,E,E,19.67032509017586,13.36732408146745,-5.996772127096749,0
Other,D,-35.25541680991556,D,135.04256048968765,69.56114727076461,E,-317.38358146076007,B,65.9403230604948,242.00911642786957,A,E,D,E,57.9765994982132,53.013127018107696,-222.7277878080165,0
M,C,-177.40093992030347,A,-11.045373803357185,32.924572307385944,B,44.70613062345614,E,-145.41722435384236,9.57591573701471,C,A,C,D,178.0378651754929,101.67949154302265,-190.10834381522704,0
F,E,152.75665588499587,D,13.951763899273336,107.14491181496982,B,-119.60815608270995,C,113.55832132123847,144.10307219424817,E,D,E,D,-139.71871212600442,-119.82844551845004,45.003787547792356,1
M,B,32.9652057755783,B,128.6322581333304,25.27450684179453,D,25.692384267570308,E,-5.664081161676406,-40.498430534755784,D,A,D,B,-15.377980293841755,84.78524729413829,115.45237843706488,1
F,A,-73.58413383230732,C,188.34404514829626,-166.02777457215745,B,120.8224699620316,D,-109.31893781959809,-19.413005059685926,C,E,B,E,103.5704480097228,66.35568904364327,77.02964063630762,0
Female,E,-204.35948963828233,E,-84.62029084863472,66.0795391372597,A,97.43082201321911,A,-138.4073841784573,-65.62087255010086,A,A,E,E,94.94726227219921,-12.860154617469027,10.786712287303352,0
Female,B,55.42647848991711,D,98.85170040754248,27.49699162146691,C,263.8734338425344,A,-52.78790276123503,140.39628935180505,D,C,C,D,81.74171957086294,51.020797084028956,193.05271247480172,1
F,E,-80.44688684240938,A,73.46454366532892,-63.83784099425982,B,67.20527939430708,A,73.24885426865343,-44.53732285094,A,D,B,A,-14.41676405217728,-26.047716911857066,-101.89922426361369,1
Non-binary,B,-80.2322217806922,E,-3.8253053352687654,-54.08793389538158,A,146.79766415996036,D,-66.6648638879811,-67.51299774905377,E,B,E,E,194.25704857052608,52.765257522489904,42.23689629120088,0
Non-binary,E,-161.44493451640056,C,86.52063934476874,122.6457068169613,E,3.5670795898840755,A,38.567757119134946,-48.733342405010355,B,C,A,D,-68.91084804854287,-95.29638339638964,-169.60442230587242,1
Female,A,-117.85024959221946,E,84.28033636543653,-113.00862970218431,A,-14.29266340961561,D,38.352109177305884,36.65750779132928,B,C,B,D,45.41306499245685,-121.17254930931433,136.2174882943405,0
F,C,36.78364752179118,B,70.475345637012,85.40279113334388,D,-93.88706946995597,D,-51.15724529399154,32.69242379668722,D,D,A,C,-36.79604623937859,90.49055814308745,-100.69359096231241,0
Female,C,47.03524899084418,D,12.130379167211974,61.352977448807586,A,-34.51802366574257,A,-92.90256357011172,124.70690212433017,E,E,B,E,102.2325666930625,-125.78952478565644,36.35399971560269,0
F,D,42.90551200156054,C,20.80989621161225,140.5910920173595,A,20.68699927348884,A,-33.697141924518235,92.081844478639,D,A,D,E,-6.020255944167942,10.844056700025506,-90.51548024141636,0
Female,C,-108.88454532577407,A,-64.69510669162246,18.61284090583912,D,171.88681546095393,B,-138.84863188241735,-32.713114727531774,A,E,E,D,2.2135101109297377,41.05459116173697,-94.97649506129142,0
Female,C,55.94989797694241,B,-65.79974404605166,-40.41162859538152,C,70.90430365109913,E,160.08264754749632,35.95436669382799,A,C,A,D,60.16456825248685,183.51069656982074,27.976261591160007,0
Female,E,25.710371927275606,D,14.580737257969032,42.124777420199756,E,-12.29595961967654,A,54.019457882594764,-29.524970334825753,B,E,C,E,-56.42319255797038,117.44387098417415,56.24721959425037,0
Non-binary,B,36.49059254735009,E,120.95030835389097,-116.34703536758377,D,-38.45226488369028,D,189.46337363790744,-141.68722498519563,A,D,B,A,56.94139253200272,29.924532972973388,88.43768564638569,1
F,B,-140.1752456617635,C,-99.98718398143738,127.1066063793653,C,93.09139044820681,A,-161.3950943029475,94.6477064992874,D,C,B,B,-24.028675766192382,-135.33764036254527,-48.97704648908305,1
M,A,-240.97221751285042,B,135.111634523182,36.362146172578726,C,75.73772643215175,C,148.7829283194534,-188.10418756289855,B,A,A,C,14.019957644824267,95.76680492133775,23.2588204949744,1
Female,B,72.64377739470864,A,-26.55647513493108,96.5376408728731,C,33.2145113627866,B,-7.191350227950519,27.726389153937987,D,B,D,B,-24.693221074762985,-58.66558551687932,26.641630926445277,1
F,A,11.397600719909232,D,18.31821906226119,-47.99634915580926,A,-178.8146515531426,A,208.995089655955,84.08758630663554,B,D,A,D,-75.79103085349655,238.2180574236579,31.992415643346316,1
M,E,137.77067665326734,E,-79.16445225185869,-117.53804466064352,A,-53.69862932070634,C,48.92379604990263,-176.05815485885984,A,D,E,A,-121.58828109505306,-120.05265463583818,-191.72096412170438,0
F,A,233.24190513430554,E,-28.53006837732042,185.68812453791318,E,-39.3884496358689,D,-121.25105268329655,-80.51745410084166,B,B,B,A,126.52764127118982,131.03981387007178,13.703337235719024,0
M,D,132.86655633625412,B,178.65556925052167,-28.537992211283502,B,114.5348096868901,B,103.1375001652333,98.19677616627301,D,C,A,C,-56.31920143437855,-110.08842211207903,-20.531062201076043,1
Other,D,-0.7324576647522978,E,-112.08720408389563,171.4949696990572,B,15.991669334096686,E,168.81870515084293,-108.27425410192058,E,A,A,C,52.59790950050621,69.26306938882017,-123.46998211502944,0
Male,B,38.64084611542453,B,-10.296414967399794,41.67248040269777,E,-59.111062130167625,A,-107.14581437484692,200.53353931661434,B,D,C,A,28.497551522151227,-88.46492347036235,0.11871761303654257,0
Female,E,-110.4718780470623,A,-128.26939599266817,-120.74876883551921,A,-129.56875770885725,B,57.21967590114468,40.04214514182348,E,B,E,C,-119.02486057330577,120.39342423749966,-24.137053198026177,1
F,B,-189.35599415295584,E,-50.36671097943019,-97.7369889890533,A,1.8212066609512738,D,102.18717399095767,5.235379286186962,B,A,A,E,43.27037603070747,35.58550779360155,-200.31043019795365,1
Male,D,75.5241961184381,A,130.76955252026286,50.95838808998649,A,89.30530557011448,B,74.550408016616,-0.9759865560782881,B,C,B,D,5.583668387787085,32.59595439419819,138.08385923019637,0
