Disability,SEX,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
None,Non-binary,Jewish,117.67200875970101,D,D,-0.33658527781373343,E,A,150.1079830441834,A,C,26.981966162533077,D,110.31014481735343,80.21090121386116,-37.99750695630743,-143.38912489031634,B,C,0
No,M,Other,87.18828743910537,E,C,-51.12931773223125,C,A,-95.03805268556971,A,D,-92.19104887170054,A,-78.03499672216499,-112.92230880549931,-30.676283937692546,148.85590094693936,B,D,1
Physical,Other,Jewish,102.06099734340357,A,D,103.27397648949719,E,B,57.19957669868603,E,B,12.694985736615328,D,-152.63424984934463,-82.48693280381852,21.073826393073006,-171.3995539239409,E,E,0
Physical,M,Christian,-26.117500474289056,D,A,81.66513601472559,B,E,-83.52682384959338,A,B,-154.40977171082264,B,-99.10803466527747,2.425683383446957,31.06509338494848,154.48851604575253,B,A,1
Yes,F,Christian,68.81338064533739,C,C,4.745104367959821,D,C,-3.9348833228529183,E,E,-30.3098990648811,A,-360.58899781053987,-7.486179426500472,-4.0231084596009605,85.73679629337772,D,B,1
Mental,F,None,-24.23770462695969,A,C,65.37880102392185,A,A,-187.23751624434115,A,E,201.46117274700518,B,114.95480347076668,61.2077405307969,151.97684247471113,-162.08815887068704,D,C,0
Yes,Male,Muslim,-20.807015900812,B,E,-79.92779041940393,C,D,-18.91291804949936,E,C,132.64767978436012,B,159.55616444407934,-35.15277375924051,46.70939361346067,127.62242451877714,D,A,1
None,M,Hindu,-63.59875858253782,D,A,-83.39565585501263,A,D,-77.69793451545819,D,D,137.50640967192135,A,-43.90312269947396,-39.47639561524304,58.71054027621946,-35.00597053305744,A,B,1
Physical,Male,Christian,15.110619560065011,E,C,105.53682805766849,C,C,-103.80910858124356,C,B,14.522688395797209,E,66.4203801510276,-158.24987751081582,-240.73381037930739,140.28654871092755,C,C,1
No,M,Christian,-95.24987038494712,C,E,143.86814866402042,D,A,108.39538986100055,E,B,-161.03510389822546,D,207.24013159082565,56.744277692394895,-37.26308215323041,-89.73576844198179,E,B,1
No,Other,Muslim,-104.8124943273945,E,E,-160.4746888531248,B,A,-66.39206036951569,E,E,-41.62548096599884,C,140.7265635995826,45.940785360361794,-30.929997411678876,-15.129976871009593,A,D,1
Physical,M,Other,91.18768473686988,D,D,84.8685630112834,B,C,-242.05942691904488,E,A,19.941750584617875,B,67.91961086862445,-100.61691617980688,71.7893241224618,104.68487536321665,C,C,1
Both,F,Buddhist,136.69962898997122,B,E,-111.5385635823966,E,D,82.26973130926964,E,B,-56.51819056619524,A,34.97515089383113,-99.20666279332472,16.190034360805576,-97.38520612226826,D,C,1
Both,M,None,-133.71785355828234,D,B,-35.7212458066279,D,C,-139.13020183033578,C,B,22.146850205144133,A,-46.59684925272081,77.85700881420905,-177.19942267330563,69.60784403135713,E,B,1
Yes,Other,None,-5.9013400336900546,B,E,-171.6043358324365,C,D,61.041992718352425,E,D,-44.51067499591444,D,-101.56491239887322,57.5210164324808,-24.90711665613989,-132.53616664381815,A,E,1
No,Other,Other,101.49899590271035,A,B,119.10106171269392,D,C,42.9580528852141,C,D,21.001185504302462,E,144.262804795386,112.2296379425051,235.36408113580242,56.31488293456236,D,B,1
Yes,F,Muslim,155.1399865131216,A,B,66.19927744440943,A,B,237.76990012874276,C,E,66.41829906554119,B,10.037058168420774,78.9100319181029,24.753503046630307,-78.54137955056201,B,E,1
Both,Male,Muslim,-129.6480267182553,A,E,91.43227089344036,A,D,26.00551046691525,D,D,-71.29156431466745,E,-39.81447788531155,-107.11320337621932,-47.59233830846962,-172.54719330529025,D,A,0
Both,M,Christian,-293.5242289808872,A,D,-54.53122994396688,D,B,2.0933780910897655,D,A,-119.46973867617953,B,129.30105805230596,-121.92914281121527,8.79033404932968,-8.044721311294072,D,C,1
Yes,Male,Other,231.33704823402525,D,C,148.93083353883515,C,A,193.7120303122865,A,C,-46.17640671335548,B,164.57637671516954,185.59661184628388,65.04387760852762,-44.55324863032128,C,A,1
Yes,Other,Other,-65.9140095028935,C,B,-66.65571473867679,B,D,56.440455644169354,A,B,-288.034270949194,B,191.4386688000706,-93.11062823111165,-26.491256104699545,10.794563123977548,C,D,1
Physical,Non-binary,None,-109.25497430243027,A,A,63.77162097203697,A,C,66.07590165906235,A,D,32.043763444804235,A,-85.71686767846145,136.95688090168161,24.550174681591585,3.2422507838524446,D,B,0
Physical,Non-binary,Muslim,62.047037857637534,D,A,-78.36628672291425,C,B,127.61694926531995,D,D,-123.86943743868508,D,-66.11821925809718,99.94522300751592,124.33302249108226,-125.73185599779988,B,B,0
Mental,F,Other,-100.64019373877686,B,B,24.37956140340226,B,A,52.00008635437297,A,D,5.7155542524140674,B,-68.86133606247454,22.91358742991919,65.39142245896647,-67.49406220970323,C,E,1
No,M,None,127.31162774424077,A,B,-96.94403107074491,C,E,-7.001732454941546,D,E,-186.06784792044368,A,4.12674856611012,144.8411335993119,125.61886142133345,158.04790321295826,D,D,0
Mental,Other,Other,50.88624298303438,D,B,-67.42739614320028,C,E,-113.95349215720813,B,C,139.14413802347232,B,-25.176196199134964,-16.448045818949065,-69.23878109595087,194.154069576244,B,E,1
No,Male,Muslim,-124.84905794777035,E,B,115.1334038106494,E,D,65.08604230272967,D,B,-176.6977726523803,E,-126.95913401662983,-26.851251053893254,48.827840785839456,-30.822773369426937,E,A,0
Both,Male,None,-5.888198096426211,C,C,53.012291468536596,A,B,-146.013422271333,B,B,96.87147311728253,A,-27.46267917688462,101.25942754576522,-114.40962211632633,-169.17266279335524,D,C,0
No,Male,Other,-36.1755083287464,C,A,-66.41534788625357,B,D,-128.7302138462224,A,D,-104.2849877182101,B,8.63892566346809,46.1038353593751,-34.736453462865455,13.585391356451378,D,D,1
No,Female,Christian,104.23069382786514,E,D,-45.32434384258044,A,E,-24.850667302246755,E,E,-64.67149815728635,C,11.797679389888625,48.484261644699004,-18.801703716413183,-96.35331399767286,D,B,0
Physical,M,Muslim,14.814158635421364,A,C,-0.16906391319749567,A,C,-145.4661365022678,C,E,-112.64454506835891,E,57.62687497655639,157.63285550955712,-2.584066507696733,191.53847537397897,E,D,1
No,Non-binary,Hindu,-61.13616454157953,D,A,138.34796992242684,E,A,-64.43205666702404,C,B,-97.37920478774642,E,16.70281588261636,-75.02945373099331,-1.3817502364007987,-86.84968161591932,B,E,0
Mental,Non-binary,Other,89.23209433758096,A,D,255.36830516318963,E,E,-101.5222196271192,D,D,0.5762066087738503,D,167.59020223120797,-4.025839219277349,274.33221304570606,42.68640890758766,A,B,1
No,Other,Hindu,30.02186124153894,A,B,-89.89527181271554,D,E,-20.530624996819018,C,C,-181.1312787895914,A,-91.8197497063504,94.67705251561998,67.86576648789526,98.95384212227613,E,E,1
No,Other,Jewish,-13.885222964182187,A,D,177.04888763793076,A,E,-52.76551961556639,C,A,-141.81431165968695,E,34.84640342113895,-20.780487100949983,-128.9955185812623,213.50484715811163,C,E,0
Mental,Female,Other,73.06240078161035,C,D,125.5170062340931,D,B,64.91327683750738,E,C,-248.7061807119561,D,18.35687721595128,-11.506171857536605,35.93113905410116,118.51162429827514,B,C,0
Mental,F,Muslim,-51.487434673663834,D,A,-99.95721329849488,C,B,58.75802425539447,B,C,-88.92895239025471,D,-18.567736555588517,-23.404065539953574,162.02607901673133,153.3114615483258,B,B,0
Both,F,Hindu,1.4924416946022019,B,A,7.068598970569391,B,A,2.99330643181353,D,C,138.04239939200318,B,0.7808674210275011,-187.5687550162587,-96.42852574071762,57.63988213224709,A,A,1
None,Non-binary,Buddhist,-67.78210930492958,E,C,63.35867482036526,A,D,87.5293580109482,C,E,140.52491200454617,E,27.56257577870559,-86.34294754456685,119.02967130708004,16.147892103608534,B,A,1
No,F,Jewish,42.6281072828567,D,E,13.764077770251673,C,E,122.43478794776289,A,A,-18.745619984440278,C,-124.12947139381491,-25.305312539081022,55.4750817305826,-95.76234268238721,D,A,1
No,Other,Buddhist,-35.99173291340116,E,E,-67.79045952888232,D,D,-3.575232639744039,A,B,-33.01064656237377,A,-78.81506380300695,-51.882323709632686,183.4447180494329,-102.08050411363128,E,E,1
None,M,Hindu,39.10794504702581,D,B,-32.27594202731582,D,C,3.0570928440148233,D,B,151.87987722552037,E,93.23066550426844,-106.30245039832272,134.10094790775804,167.68502733048524,D,B,0
Both,F,Other,-10.529296682726534,E,B,49.37652540848839,E,B,154.93034712964527,B,E,59.679885874632845,E,-42.195228294952145,37.045562973794446,22.25543698504567,-30.519361881798403,D,A,1
None,Non-binary,Hindu,33.64316645071488,E,D,189.99127472885792,D,C,-103.80026494262027,B,E,48.35898371012923,E,185.86536029188642,62.97741530845581,-4.7148801566182375,-12.483017076388577,C,D,1
Physical,Female,Muslim,-160.30977853032906,C,A,-113.9228407008565,B,E,94.73739761256591,C,A,28.2747995663023,B,15.469028478097634,0.3978942144893415,2.216162229129246,99.67122728623896,A,A,1
No,Other,Other,24.21226526112542,E,B,-39.364265489567444,E,C,132.99219433314994,D,B,98.22505935082076,A,-19.90187883847962,56.258592457185394,-90.38718362538043,25.735794757987634,D,C,1
No,Non-binary,Hindu,113.69032501280554,D,E,-176.9061207540347,A,C,167.40872401273063,D,C,-164.30149091418727,B,-43.97799029284758,122.81954794664848,-78.52797148373274,146.9177092469358,C,A,1
Physical,Female,Buddhist,-88.87731345160277,A,D,147.7459199336867,A,C,-117.03040605879748,B,B,-116.68704048747978,A,34.64425353172373,204.4459734621223,47.76672264835069,89.12936066111459,C,A,1
Physical,Other,Hindu,26.9008051961158,D,A,64.5902877525843,A,A,158.24951979664743,E,C,-23.95266725515467,E,-173.90494031622063,111.59894339063585,-48.529869656229245,149.63375848014505,B,D,0
Yes,M,Buddhist,76.10456986129341,E,C,-68.55135817757407,D,A,68.87544760694738,D,E,61.43857870091036,C,-168.58372834165098,197.59230372720873,36.08601879701272,-127.19653119414296,E,D,1
Physical,F,Other,-175.03142616280124,C,B,-146.44361813135447,E,C,38.19568309914834,B,C,87.21673921453754,C,-41.633290660161634,-67.9846422576117,-56.19370229332703,71.36709840202265,E,B,0
No,Male,Christian,-66.75340889058252,E,B,-181.71194179330845,B,E,-210.04030028437205,B,B,-155.34904347634907,D,1.9126876257732899,54.79869177740091,-270.68225995384273,-25.321559070765936,B,C,1
Both,Female,Other,86.80873684960898,E,E,-260.12977902141563,E,D,-11.116764299053381,D,C,47.07061078431578,A,-22.444504742330565,250.1818638912236,-119.33994714776372,-75.17125141340763,D,D,0
Both,Male,Jewish,-71.28082353036208,B,C,-37.76035631724281,A,E,72.69720441457508,B,D,56.135980770663906,E,-75.12790758924947,-93.37920924507394,-51.46150100954622,128.8291687849004,B,A,1
No,Female,Christian,120.09931340040596,D,A,-62.10450605135717,C,E,30.65737808905407,E,B,-82.67415246852717,B,-30.5592182644806,13.652070468718339,-36.44158603861896,-22.615989426481388,C,B,1
Physical,F,Muslim,92.6612765057166,C,B,23.580483528265376,C,D,43.12859557532588,D,D,46.9818888764306,C,-37.41368036068472,85.85969325685531,-160.61736265178595,-29.226355304221958,B,C,0
Both,M,Buddhist,6.714173628015763,B,A,16.759871427461867,D,E,193.51028385164227,E,C,15.925890054265398,A,73.26703793577354,-24.168196508316033,-140.3231218334564,-141.97054176958898,A,D,1
Physical,Female,Christian,-107.44949849196395,E,C,111.91540132903603,E,B,150.39880780143443,B,C,106.87366000911356,D,-207.20020183437998,79.89674459333128,23.342304719500394,60.44447198895092,B,A,1
Physical,Female,Christian,-143.35088892820914,A,A,-121.91556898151039,C,D,-69.60972953040738,B,B,168.18272955841144,E,-21.14197249408682,3.857581334191529,-35.12802117393865,204.5300094557468,B,C,1
Yes,Female,Muslim,-218.16900693350166,C,B,54.51340995338884,D,E,-32.88273627870149,C,C,-46.97840413981808,D,-81.90320626729627,-148.42576333323493,-0.8874818795361278,73.42806507983853,B,B,1
Physical,Male,Jewish,185.54207417873346,A,E,3.11953764379089,A,B,29.42563107085591,A,C,-126.21468330491822,A,-233.186161271749,-91.78183446471944,-151.1442133336701,127.67487593495844,E,B,1
Physical,Non-binary,Hindu,-45.593621448039976,E,D,273.865117331012,D,B,-65.05651390889699,E,B,66.79930635568206,A,44.87916119381007,91.68509602501577,-12.059613587161992,39.0452360270894,E,E,1
No,Other,Muslim,-184.32718834364084,C,B,-145.05480226792605,C,E,65.76213651029245,C,A,50.38789796389644,E,38.30946540482048,-37.62809116162958,155.46746117330395,58.16382421837357,A,B,0
Yes,F,Jewish,76.12570270698639,B,C,-21.321945584586626,A,C,58.89831568293932,E,B,48.982225582018465,E,226.98231999098556,-80.01835653978947,57.60778500951166,5.32687008894637,E,B,1
Physical,F,None,56.024780882539616,D,C,-63.112800653187726,B,A,-35.420007903639465,E,B,-135.90280832901658,E,39.953168609795476,59.20833735349695,4.978133214416503,-38.17286077875984,D,B,0
Yes,Female,Muslim,53.043665068536995,C,B,72.36635582473461,C,E,-154.6546910348412,E,C,-11.465208834633916,D,54.86300553630695,66.31850337060115,21.732639682281537,-14.88477332232774,A,A,1
No,Non-binary,None,2.802934204845837,B,C,-54.01969029534508,A,A,-112.13713507878256,E,B,-9.39122409530225,D,31.37893824827764,14.094720233362217,28.982874905677253,-0.26915543481636783,A,D,0
No,Male,Muslim,22.499092821820785,C,A,94.09161081044905,A,E,210.39319047524705,B,C,17.194281557549616,A,-31.635475825982322,-16.654340962468687,27.07151438419112,61.201772863065976,B,E,1
Yes,Female,None,-146.62363149312088,E,C,-98.93461531774321,B,C,-149.18174372964285,B,C,-172.56152676553603,D,-26.618669666570927,-22.15373736001759,53.11327908729834,75.45848667211203,E,A,1
Physical,Male,Christian,-3.2715032882562993,B,B,23.85510935850474,C,B,-102.03010634765172,D,E,-25.29132140599034,A,23.90651612079133,75.62970108723341,-45.8787094369676,-68.47745588205389,B,B,1
Both,Male,None,-326.84588705883635,A,E,12.587843473956326,B,E,69.80500008242498,D,A,-169.26865466213047,E,12.397128468580986,-120.81086820466655,-146.07129391023375,-53.20027124116699,D,B,0
Both,Other,Other,-58.56660302157481,D,A,64.83266162655437,C,B,-188.19224391384205,E,C,105.95178660082563,B,-74.16882724885257,-42.04248480422441,-78.73058560009916,-135.0616923559298,B,D,0
Both,Male,Jewish,-68.75120254920003,A,C,134.95418828457764,D,D,-18.60894203810308,E,E,-10.669037256994134,C,75.7846984599217,-61.18535998530502,-34.52874732501385,-1.318085666607491,E,B,0
None,M,Christian,23.22735437387648,A,A,-41.75322295115203,A,D,-139.85197521926793,E,E,52.500792684559215,A,-97.8833811407713,83.83791801898688,68.01142127855923,-204.64652389476578,A,C,0
No,Female,Other,-115.41802913933448,D,E,-66.291543250345,E,B,-39.192863815632045,E,D,17.84966098018321,B,229.78978712005892,172.41452431420822,-1.8276350633950569,-55.405232929540624,D,A,0
Physical,Non-binary,Christian,-145.5575413669701,B,A,88.16877211495137,D,B,16.131390511496598,A,B,81.84067853128228,D,-161.237336884997,80.55426455091549,-80.68814179725237,114.84323944315074,A,C,1
None,M,Muslim,98.05024458780103,C,B,-38.42147172571741,B,A,94.94968236246356,C,C,79.20186015316605,C,21.09279182648042,-116.79574653815187,125.18235711092687,-5.450466411178393,D,E,1
Both,M,None,-90.49772249910795,B,E,85.17018101875401,D,C,56.75464017184262,E,E,-72.13750504355288,E,-38.45083153572884,78.55500638310383,-15.166628301146146,-6.4072800321116965,C,A,1
No,F,Christian,36.56043633399097,D,E,-33.095480782551824,C,E,-1.6181466429093638,A,D,-147.38256359490623,E,-120.89436157316011,118.65211257554331,163.21683843729326,0.3123837936428304,E,A,1
Yes,Other,Muslim,82.6972200344364,C,E,52.167953736800335,B,B,53.16976702417144,B,D,102.4026010061087,C,76.0311381198832,63.350453224096384,-32.32303539820859,-28.68621118673989,C,B,0
Yes,Other,Buddhist,25.382753994619335,C,B,-16.489306973160843,A,D,-94.18609781807837,E,A,-1.0445437123001278,C,61.834723784517955,232.08507185079563,-11.098082280433434,-7.808193122832698,B,D,0
Both,Other,None,174.4278523975044,C,B,-138.52803913961898,B,A,26.46686169338554,C,C,80.52981638090742,E,56.87665001827054,91.36074630947651,78.76164110457471,-35.43377444084162,D,A,0
None,Male,Jewish,24.53518336698368,A,E,-11.229208200940933,C,C,12.148307500451732,C,E,28.309192234095075,A,152.6787152365178,24.402239609711845,-40.7761413873301,-33.14877167374172,A,A,1
Yes,Other,Other,-83.05507604937826,A,C,-45.71090087050222,E,B,-96.70903235063103,C,C,-8.439257199985489,C,-30.301730724588964,-33.78339020912408,-21.455375345091625,-90.77107293220367,D,B,0
Mental,Non-binary,Buddhist,63.88130360486354,A,B,134.18265760841587,B,B,121.04923383167585,D,C,66.54319470860408,C,131.58241666086437,-97.88519894436966,40.47821930294825,-117.63042900467909,D,C,0
Yes,Female,Jewish,-13.353279184456998,B,E,-120.02184471799673,E,E,180.7896574049313,C,E,-84.42766079934967,E,5.333239850126914,42.215366147640076,-104.31173813320333,11.523444172176719,C,D,1
Both,Other,None,-105.4724164306543,D,D,-1.0958667183109796,A,C,42.955619314799726,E,B,-38.56047312959577,E,50.662948301077435,139.87227501954698,-93.56461599325755,109.10342348756666,D,E,0
Both,Non-binary,Other,-24.189313705448033,E,A,-81.6505075347784,E,B,-9.552207624779646,B,B,-25.762746613329533,C,-1.26580996270659,78.19872999505681,-21.776521549340412,-64.00771598857523,B,C,0
Yes,Female,Jewish,-135.06614796593607,D,C,-26.30965999082052,C,A,-52.73387508956723,D,C,-56.22421795498445,A,-55.06426270422432,-3.0806923147000074,-264.96632258887615,8.180343765695989,D,B,1
None,M,None,200.57122832221413,E,D,43.46877452887372,A,D,-155.2526977977327,E,D,136.2516891198752,D,25.615033809289766,89.0338327994517,10.747528609870782,31.356721175260176,B,D,1
Physical,M,Hindu,74.17438672136672,E,C,47.856852273353674,E,B,57.75201004639177,E,E,-25.030493321433088,D,-64.06278389974405,-68.92434838680069,-83.70101156597205,-117.55025940044632,B,A,1
Mental,Female,Christian,132.39183176382204,C,A,52.0219090929796,A,B,-151.83750957441598,D,A,-41.647567789455586,B,-30.40955089915858,12.61530859625622,-55.998569352658656,62.829198464617384,E,C,0
Mental,Male,Other,-70.08104485740242,B,A,-8.241073517291834,D,A,70.29720185896463,E,B,-21.002616766406124,B,-56.440554937942835,118.4421359460986,111.93805835413504,68.99749722257287,D,A,0
None,Other,Jewish,42.29396071394633,B,D,133.27285143893988,C,D,54.318211153525354,B,E,-4.291279855983185,D,33.02413355421539,-71.82699745203178,-192.5517896767304,-7.37344276026837,E,B,0
Both,M,Christian,38.450928471008446,E,A,93.50546698208655,C,C,-25.593844520580316,C,E,-125.04754847838713,D,27.294635488196768,112.27399714504294,-186.63609335794519,235.55404730719042,B,B,0
Both,Other,Other,39.96414387816188,B,B,-54.44742359279989,A,C,23.69512968484571,C,E,-146.64381120121783,A,76.1182052488865,145.38435442089732,-34.16521803353915,-125.7616326013361,C,E,1
No,F,None,-28.755605053763734,A,B,21.63193653210141,B,D,28.887480339410633,A,E,96.79916669234022,E,66.66016278961665,22.501290983925045,-65.87938622152079,-142.93959592786234,A,D,0
Physical,M,None,-133.36406170732513,C,C,-171.1973755294268,E,C,-11.28391806264524,D,B,-74.23203065942812,D,-15.129753173249242,-119.28228493368995,35.427865318205335,-22.296478580260224,E,B,0
