age,nationality,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
53,Mexico,Homosexual,-169.30367382621046,C,E,E,E,A,D,B,222.6834634890153,0
57,Brazil,Heterosexual,-101.03485253425661,C,E,E,D,E,C,C,49.43543259457107,0
64,Other,Other,-102.42622421453873,A,D,B,E,B,B,D,37.07810457795774,1
52,Germany,Heterosexual,-168.88332542131192,D,D,E,B,E,D,D,-269.42324304335506,1
35,Mexico,Bisexual,172.63919169594112,B,D,E,A,E,A,B,-154.3399378215109,1
67,UK,Bisexual,-170.749616490935,E,D,A,D,A,B,A,50.81284424820895,1
62,China,Heterosexual,166.10035528443476,C,E,B,C,D,E,E,-102.77538108085915,1
27,US,Other,127.01228687453703,C,A,D,B,A,E,C,38.40052478959093,0
62,India,Heterosexual,49.404787752892375,A,E,D,B,A,D,D,-82.64583968063123,0
51,China,Homosexual,-25.859638958174514,E,A,B,A,D,B,C,-221.36333919015007,0
59,Germany,Bisexual,-100.37833002204854,B,C,A,E,C,B,C,-34.41021912702855,1
54,Other,Heterosexual,-16.671084964411108,D,D,A,E,B,C,E,-19.831678231654422,1
37,Mexico,Heterosexual,-110.98198099524335,D,B,E,C,A,B,B,-147.67727680428544,0
70,Mexico,Homosexual,58.184636781595465,B,B,E,B,E,A,B,186.5131565059308,0
25,Germany,Heterosexual,65.06356741384054,D,D,B,E,B,E,A,-91.14167985858774,0
70,Mexico,Homosexual,68.37563510318584,C,B,E,D,B,C,A,249.45708421130473,1
27,Other,Other,-6.8733022749543435,D,C,C,D,D,E,E,-115.26468211992224,0
43,UK,Heterosexual,69.71077093777276,A,D,A,A,B,D,A,44.72463681839009,0
69,India,Bisexual,211.25429322832355,E,D,A,B,E,C,B,33.898170826494855,1
62,US,Heterosexual,161.99941224285965,B,D,D,A,E,B,C,3.6263506599630486,0
26,Brazil,Other,36.147137622208234,D,A,D,B,B,B,C,-89.1415665840866,1
30,Mexico,Heterosexual,-90.96379145776513,C,A,E,C,C,E,C,-37.31448817906974,0
18,Mexico,Heterosexual,51.46441480129923,E,C,A,C,E,A,E,-93.36295063151442,0
74,US,Heterosexual,143.90063712076696,C,A,B,C,E,B,C,117.93551380017375,0
27,India,Other,-59.90718405014878,A,A,A,A,B,D,C,-36.1191651277588,1
37,UK,Heterosexual,-152.15762284007442,C,E,B,E,A,C,C,-12.895461806812317,0
68,US,Bisexual,-142.45582599430261,B,E,C,B,A,E,C,129.31696468310793,0
33,Germany,Heterosexual,13.403248631149234,E,B,E,A,C,E,B,55.11217094894205,0
28,India,Heterosexual,-128.72138288078162,E,E,D,C,C,B,B,38.17631556445837,1
61,Mexico,Bisexual,-40.29770291273987,B,D,C,A,B,B,C,-154.89779812515528,0
21,India,Bisexual,16.829262565605394,E,E,C,B,D,B,A,67.39033294670448,0
69,Brazil,Bisexual,7.020122178722499,A,E,B,A,E,A,C,58.66259785081799,0
49,Brazil,Heterosexual,19.191928018644195,B,D,D,C,B,B,E,-89.29866226584109,1
78,Brazil,Bisexual,41.68368381664393,A,D,A,D,A,D,E,-262.28618167114047,1
78,China,Heterosexual,5.278810489791055,E,E,E,E,C,E,A,98.5543285272565,0
78,Mexico,Heterosexual,38.74985068912124,B,D,C,A,E,D,A,-41.09581382645062,1
66,Brazil,Other,91.10950809183895,E,B,C,A,D,A,A,88.90748279692366,0
56,Other,Heterosexual,-125.74712612695637,A,E,A,A,B,A,C,211.50561410046103,0
47,Mexico,Homosexual,9.4890689917619,C,C,E,A,D,D,E,170.7476622783582,1
32,Brazil,Heterosexual,-17.74098881472723,D,B,D,C,A,C,D,-81.88819785757649,1
68,Brazil,Bisexual,36.40375462325135,B,E,B,B,B,C,E,-17.719103834249584,1
59,Germany,Homosexual,-19.73339068987142,C,C,D,E,B,A,A,-79.40560277590036,0
67,Mexico,Homosexual,79.94301898412179,D,B,B,C,A,D,D,72.65084252319623,0
59,India,Homosexual,-44.677304931597945,D,D,A,D,A,E,E,48.028756118127056,0
27,Mexico,Heterosexual,-14.239498638696258,B,C,B,B,E,E,B,83.70040594484246,0
54,Mexico,Heterosexual,-128.0247223025146,C,D,A,B,D,C,D,7.437371667948442,1
47,UK,Other,-20.284705253455826,E,A,D,B,C,A,C,59.44010674825393,1
29,Germany,Heterosexual,-128.58556520106472,C,E,B,A,D,C,A,-69.30003072071625,0
24,Other,Homosexual,80.25709150658984,B,C,C,D,C,E,D,-92.57899783989086,0
73,China,Other,137.2351142285983,C,D,D,C,C,E,A,57.243690619172064,0
62,India,Bisexual,-75.42373359457505,D,B,C,A,A,E,A,188.7103298790656,0
65,Brazil,Other,27.938823158683824,B,B,D,C,D,B,B,8.123406374580213,0
69,US,Bisexual,-94.18584773382084,E,D,A,B,C,E,A,121.3208327579044,1
78,Brazil,Homosexual,-134.69692617907313,A,B,B,E,C,C,B,-56.48575471154098,1
50,UK,Bisexual,-140.70073027204282,D,D,D,D,D,D,D,112.21842156462858,0
60,UK,Other,50.77091524351132,B,B,C,E,C,A,C,98.30501008046606,1
60,US,Homosexual,89.20508009638142,A,C,E,D,B,D,E,68.40649236273096,0
34,Mexico,Homosexual,39.716201499819775,A,C,D,D,D,B,B,158.0344692230495,1
44,Germany,Other,68.27139706005248,B,B,A,C,E,C,B,193.66655706216312,0
30,Other,Heterosexual,-16.822480603956986,B,E,E,E,D,E,E,73.73502751320541,1
40,Brazil,Homosexual,-0.31109539877919795,A,C,B,A,E,E,D,43.79551017329318,0
55,Other,Other,-81.00189553169977,D,B,E,B,E,C,E,-184.7253050429676,0
61,Other,Bisexual,-51.48262469384968,B,C,B,A,C,A,D,-249.55346532619785,0
51,Germany,Other,-4.993916777650035,B,B,E,E,E,E,E,165.89388524103347,0
74,Mexico,Bisexual,202.10737019521127,B,B,A,D,A,B,E,-75.17250165649044,0
27,US,Homosexual,149.3477941100304,B,B,D,A,C,E,D,118.47882299797004,0
70,China,Homosexual,-79.61539810406364,E,D,B,E,E,E,C,34.1973394919485,0
60,China,Heterosexual,31.54291253613482,C,A,C,A,A,C,E,24.685620402624455,1
45,India,Other,132.70223222074952,D,B,D,E,D,A,B,-223.92679964230476,1
36,US,Heterosexual,-65.26347608036454,D,C,E,C,A,D,E,149.63156592102723,1
39,India,Other,0.745586427415792,D,E,B,E,B,B,E,-44.62280118396493,1
54,Brazil,Bisexual,-123.724593749148,B,C,B,C,E,A,A,-74.62608475939072,0
55,China,Bisexual,76.45312910616083,B,C,C,D,C,B,A,9.136269225668702,0
44,UK,Heterosexual,1.773949235808954,B,B,E,D,D,B,A,-109.48488768742138,0
60,Germany,Other,-96.33019148601186,D,D,A,C,B,B,A,141.6599228250231,0
34,UK,Heterosexual,-125.4263314453892,D,A,E,D,D,E,A,18.18817502871849,1
39,UK,Bisexual,-195.01897673108067,E,C,E,A,E,E,D,34.77259514053161,1
63,Mexico,Other,-211.1249286893422,B,E,E,E,D,E,C,-158.54675677101665,0
42,China,Bisexual,-3.314871642988365,D,A,B,E,A,A,D,77.41748468458425,1
31,Mexico,Bisexual,46.48723023723132,C,D,D,C,A,A,E,-94.05604465633628,0
36,China,Other,148.93983156147556,C,B,C,A,B,A,D,181.9665348971378,1
56,UK,Heterosexual,-96.09541025724897,A,E,A,A,A,C,B,46.78561820820143,0
75,Brazil,Bisexual,124.88367295483,D,A,C,E,B,A,C,74.18969693711449,0
34,India,Homosexual,47.75811450349582,B,C,E,D,E,D,D,-33.20418635864342,0
48,Mexico,Heterosexual,90.73857166909958,E,B,E,E,E,D,D,-95.04474520316862,1
36,Other,Other,37.95308818055688,E,E,C,D,B,D,D,-100.19489114348579,1
61,UK,Heterosexual,230.09214272211202,B,D,A,C,C,D,B,137.9199682418861,0
44,Brazil,Bisexual,56.02775050456885,E,D,D,E,C,B,B,-75.45752718823539,1
18,India,Bisexual,-210.1504810997194,D,A,A,C,C,B,B,72.74730369805042,1
69,Mexico,Homosexual,-66.85062490260505,C,E,E,E,B,B,E,140.1779010872244,1
46,China,Other,92.72292625097116,D,A,E,E,B,B,C,101.63771702810358,0
37,US,Heterosexual,4.186906220461602,B,C,B,B,B,C,D,-189.55012786569205,1
38,Brazil,Bisexual,227.4632220382888,E,A,A,C,D,A,B,-67.27544610699792,1
36,UK,Heterosexual,-77.98000327833908,E,A,C,E,C,A,A,38.14126077900528,0
30,Germany,Heterosexual,68.66149293267709,D,D,B,E,D,C,E,-132.56535668950542,0
55,US,Homosexual,-67.62444051665237,B,D,B,D,A,D,E,-123.07088473701727,0
21,Mexico,Heterosexual,37.84879945709417,C,E,B,E,A,C,E,119.37508544052895,0
41,Brazil,Homosexual,100.50149039683241,C,E,A,C,D,C,D,51.19032782489119,1
70,Germany,Homosexual,112.36947787287015,B,E,E,A,B,B,B,17.500069645720597,0
62,Germany,Homosexual,-54.43169727089615,B,B,E,A,B,E,B,90.02243177275584,0
75,UK,Other,-80.89655551850045,A,C,C,A,A,C,D,133.8287288777352,1
48,Brazil,Bisexual,-57.68421877431544,B,E,E,B,C,B,E,118.19390992818253,0
60,Other,Other,57.755106148081516,E,E,D,C,E,E,E,-17.606839722730953,1
36,Germany,Homosexual,-99.10068554664454,B,B,A,B,B,D,E,44.98571552376726,0
51,India,Other,135.54695857725588,C,C,D,E,D,D,B,7.1013399179361185,1
61,Germany,Heterosexual,78.37424351769857,B,C,B,C,B,B,B,4.335133992926597,0
51,India,Other,79.0401246222693,D,B,B,E,E,D,E,56.54868485970371,0
55,Other,Homosexual,-106.7389861947354,C,A,A,C,D,B,E,123.81431769853559,1
67,Mexico,Other,101.50326330620759,C,E,D,C,E,B,E,3.065448704383767,0
62,UK,Bisexual,-118.39188825782318,E,E,A,B,C,D,D,-56.710310232807934,1
44,China,Other,-118.91160610764113,A,D,A,D,E,C,A,67.8597396010651,0
39,India,Homosexual,-83.61498629743289,C,B,C,D,C,C,A,111.86942246742476,1
63,Mexico,Bisexual,-54.65679752909459,D,A,A,B,B,C,A,-203.2447422031212,1
73,US,Other,-35.5470010608955,E,B,A,C,D,E,D,96.3403423219185,0
27,UK,Homosexual,-78.49813179544805,B,A,C,E,A,C,C,45.2613896023187,0
26,US,Bisexual,-125.80968855408908,E,A,B,E,C,D,C,15.944224099096552,1
47,India,Bisexual,-135.20899366143396,D,B,E,B,C,D,B,-91.20165610081827,1
27,UK,Heterosexual,38.1885315964417,C,C,D,B,A,E,B,-137.74291679253437,0
44,Germany,Heterosexual,-50.567084012128745,A,D,D,C,B,A,A,-18.078859148963584,0
72,UK,Homosexual,52.85358049906582,A,B,D,E,B,A,C,79.21977991044565,1
53,China,Homosexual,-148.7103451113304,C,C,E,A,D,A,A,18.08336286068984,1
34,China,Homosexual,53.243720156536746,B,B,B,B,D,D,B,64.40270486083412,1
67,China,Homosexual,-211.80381009486342,A,D,C,C,A,B,D,-66.55419286764842,1
27,India,Other,28.997039957511838,C,E,E,E,E,B,D,74.59803278158562,1
43,India,Homosexual,-25.621497237553235,A,D,B,D,D,C,D,317.7114343796609,1
20,Other,Other,-106.56231779497922,B,E,B,D,D,E,D,4.91150082106083,0
52,Other,Heterosexual,-157.16445366143915,C,E,A,A,E,C,A,138.4188096960296,1
63,Germany,Bisexual,76.54117767614711,B,A,E,D,E,B,C,-12.631741294954088,1
38,Other,Heterosexual,40.04054511686514,A,C,D,E,B,C,D,-63.78251711783488,1
78,Germany,Heterosexual,61.5588103418812,D,D,E,E,E,C,B,-158.38258934398974,0
45,UK,Bisexual,7.805418659430549,C,C,E,D,A,D,E,-36.171432240047224,1
61,India,Homosexual,21.795776097617377,B,E,C,E,C,D,B,0.5865258563935403,1
31,China,Heterosexual,215.18893481306685,E,C,B,C,E,C,E,-58.820522185670356,1
62,Brazil,Heterosexual,-59.3764026022148,B,B,E,A,D,C,A,-85.47124653980177,1
74,Other,Bisexual,-12.762469685203431,D,D,B,D,A,D,A,-19.446699690401033,1
73,India,Heterosexual,-82.33292498419536,C,B,A,D,B,A,C,21.735724868582707,1
79,China,Heterosexual,29.508135146869574,C,A,E,A,B,D,C,108.15798498331112,1
53,Germany,Homosexual,-42.0248241017803,A,E,E,D,A,E,A,-6.428988566642834,1
40,US,Heterosexual,-3.37958303473477,A,B,D,D,D,A,A,65.03502592782608,1
43,Mexico,Homosexual,72.17449172825403,D,B,C,C,D,C,E,-21.985497513822068,1
39,Brazil,Homosexual,79.37209098002572,D,E,D,A,E,E,B,43.363982833325835,1
30,China,Homosexual,143.65175117019626,B,D,E,E,A,E,A,-75.60981943595291,0
22,India,Heterosexual,18.59558689812289,C,B,C,B,E,D,C,33.24691793548209,0
67,China,Heterosexual,132.3957183213599,A,C,E,B,E,B,E,-30.093130411496123,0
73,UK,Heterosexual,-61.768395531782176,C,B,B,A,A,C,E,-79.81028418806973,1
52,Other,Other,115.53845267371112,A,D,C,D,B,B,C,-52.45787284023006,0
35,Other,Heterosexual,16.51315897277209,D,D,A,B,A,D,A,48.30315727322603,0
63,India,Homosexual,10.893813607222318,A,B,D,C,D,C,E,28.37543303350925,0
48,Brazil,Bisexual,12.181709065364615,E,A,A,D,B,A,D,-38.67517224779052,1
36,China,Heterosexual,25.75740541327977,A,C,A,B,D,D,D,9.30163124805069,1
40,UK,Other,-183.98128739201616,B,D,B,E,A,B,B,-71.53255185153323,0
66,Brazil,Other,-14.242302250724531,C,E,B,C,E,B,B,135.01791507860966,1
48,Germany,Other,67.24178700358125,D,B,A,B,B,C,A,7.506794308627283,1
39,Mexico,Homosexual,-184.71677214758842,D,D,B,E,A,C,E,40.6979339042173,0
48,Mexico,Other,109.61670209264709,D,D,D,B,A,D,A,80.49404399765332,1
57,Brazil,Homosexual,11.25450409490703,A,E,B,D,D,D,C,-47.280703417560574,0
34,Brazil,Other,-141.34567931884868,E,E,C,A,B,A,D,15.119789739709026,0
53,Brazil,Bisexual,-47.284630480175124,A,A,B,D,D,C,C,-105.76628734795281,1
71,US,Bisexual,148.8473181835251,E,A,B,C,E,E,A,-47.93639763340725,1
55,US,Other,39.872345044712866,A,C,E,D,E,B,D,-116.85902407807353,1
60,Brazil,Homosexual,19.26718652222184,D,C,B,E,D,B,E,36.07203083107134,1
39,Other,Bisexual,-54.58901371211257,D,E,E,E,E,E,A,-81.93688033043325,1
20,Germany,Heterosexual,-67.0456225810176,E,D,C,E,C,E,C,4.945312895569345,0
65,Other,Homosexual,-28.89480198259116,D,E,C,D,D,E,B,51.56428732442242,0
40,China,Bisexual,77.79775235825136,D,C,B,A,B,C,D,14.507665679471268,0
18,UK,Heterosexual,-124.0276770361812,C,B,E,C,C,C,E,125.78264959958598,0
57,China,Heterosexual,165.70820865665996,C,C,B,C,D,A,B,100.45422097371835,0
62,India,Heterosexual,13.284213848213295,D,D,B,A,C,C,C,69.43453320802439,0
57,Brazil,Heterosexual,-181.19120157881895,E,C,D,C,C,C,C,190.24140953678273,0
58,Other,Bisexual,172.22086343634962,C,D,E,C,A,E,A,-13.652034382933309,1
28,Germany,Heterosexual,-200.07974379991938,B,B,E,D,E,C,A,165.19204698969472,1
25,UK,Bisexual,22.239282779466595,A,A,C,B,A,E,A,-21.370734173442692,1
25,Brazil,Bisexual,-59.949901873549805,B,D,B,B,D,E,A,-52.1311825880717,0
35,Mexico,Homosexual,30.706775593761325,D,B,E,B,E,C,A,-192.4387343098622,1
22,Brazil,Bisexual,117.72578410162751,C,A,C,E,C,A,E,-168.84749790391086,0
45,Germany,Bisexual,-99.16595975156642,B,D,E,A,E,A,C,-181.50141378119258,1
54,China,Other,-132.56236695793334,D,B,A,B,E,E,E,-102.02509389635206,1
39,India,Heterosexual,-98.52896407959842,D,E,A,A,A,D,C,140.11262576016225,1
65,Other,Bisexual,-173.3158099543622,B,C,E,B,B,C,D,-191.23656414515696,0
74,China,Homosexual,102.79674161850218,B,C,D,C,D,C,C,-72.52240744115173,0
69,Brazil,Other,-103.26786769462188,D,C,D,C,C,C,B,-24.316583776684553,1
24,Other,Homosexual,-176.09001898990928,B,D,A,B,E,B,D,16.571044070068478,1
59,Germany,Other,35.53416399107627,C,E,B,C,C,A,B,157.52965140674922,0
34,Germany,Bisexual,28.3483202927811,C,E,C,E,C,C,B,18.428065695462127,1
34,UK,Bisexual,104.91154919960302,E,A,D,B,C,B,C,-50.753773816377254,0
36,India,Homosexual,61.71797060832153,D,A,A,A,C,A,A,11.182300446253604,1
72,Brazil,Bisexual,-43.57695677109582,E,B,D,D,D,D,D,130.19586074307773,0
20,Germany,Homosexual,-78.10446167295368,E,B,B,D,D,C,A,159.2183542584931,1
20,Mexico,Homosexual,26.447812576790387,D,D,E,A,B,C,A,-9.288010158137702,0
27,UK,Homosexual,52.13869243218957,E,E,A,A,A,B,E,231.25269714428174,1
46,Germany,Other,8.167862879547707,B,D,B,A,A,B,A,119.04544502881403,0
36,Germany,Other,-6.591650766798214,E,A,D,B,D,B,A,-44.88911803617548,0
23,UK,Heterosexual,22.319407042169725,E,C,A,B,B,C,D,1.734747779646992,0
54,Brazil,Homosexual,20.53083869215185,C,B,B,B,D,D,C,-85.10635296696246,1
79,Other,Homosexual,152.01219743337066,C,C,A,B,C,E,E,-0.45638360199200084,0
60,India,Homosexual,-11.368040855333364,A,C,E,A,E,D,E,-48.936898887281245,1
71,China,Bisexual,74.06843463987386,C,A,D,D,E,C,C,-154.43921601603978,1
33,Brazil,Other,-2.9669516172864743,B,A,D,A,B,D,E,42.70400495782338,1
55,Mexico,Homosexual,65.4235836031281,A,A,D,C,B,E,D,-123.15040517142376,0
46,US,Heterosexual,-320.71164084697637,E,E,B,E,A,A,E,-68.44612491200829,0
29,Mexico,Heterosexual,-138.17046700493057,D,C,E,E,E,C,E,92.75453679359359,0
54,Germany,Homosexual,92.87715853142487,B,D,B,A,B,A,E,-32.26645443233746,1
53,UK,Other,188.99440606528466,A,C,A,B,C,A,A,19.6517103029167,0
49,Other,Homosexual,83.59540337788296,A,D,B,C,B,A,D,-46.74346685145504,0
60,Mexico,Other,-124.6657102458473,E,D,D,B,B,A,E,62.791517370467396,1
69,UK,Homosexual,232.31951003517918,E,A,C,B,B,A,C,-79.99109638367787,0
30,US,Other,46.37048121189814,E,E,C,B,E,B,E,50.033295622489035,0
36,Germany,Bisexual,-176.92221056012121,D,B,D,C,A,D,D,4.885922056454264,0
56,US,Bisexual,47.73139986346999,D,E,E,E,D,B,A,-5.267654741905302,1
63,China,Heterosexual,-48.34353400168293,E,C,B,E,A,A,B,-33.70471944469422,0
30,Germany,Heterosexual,82.91273162553261,D,E,A,A,C,E,D,113.5160961576262,0
28,Germany,Bisexual,-78.12816987491883,C,D,B,A,E,D,A,71.60591421407125,1
56,Mexico,Heterosexual,-58.85656049049941,C,B,A,D,B,C,C,-114.77235862676626,0
73,Germany,Bisexual,-23.219298200276018,A,C,A,A,B,E,A,81.42951488245636,1
74,India,Bisexual,-61.66851258306666,B,C,E,E,D,D,D,-58.633541262431564,1
29,US,Other,-67.43672493905623,D,E,B,E,B,D,E,35.2943881172797,1
53,Germany,Other,185.97921556803982,A,C,D,E,C,A,E,27.33934538059492,0
48,UK,Homosexual,28.62201000176524,A,A,A,E,C,D,E,39.435868495988686,1
31,Brazil,Heterosexual,-102.10628234613621,E,D,B,A,A,A,A,-304.74840909198423,0
18,Other,Bisexual,12.336597852546955,A,D,A,D,C,E,B,44.670542590674636,1
74,UK,Homosexual,-28.177298967650533,D,E,D,A,E,D,C,55.07688704834462,1
56,Germany,Other,181.67250645134865,D,D,B,B,E,A,B,82.70184723260861,1
73,Other,Homosexual,-17.880564502906534,E,D,C,B,E,D,D,-83.64670489791027,0
35,Brazil,Bisexual,65.85518076689321,C,C,C,A,D,C,B,-102.38390123002692,0
68,Germany,Heterosexual,-251.81639494642698,A,D,B,A,C,E,C,-0.7416246707535691,1
73,Mexico,Heterosexual,192.81438182295756,B,E,D,B,E,E,D,46.977233223644866,0
53,Mexico,Heterosexual,77.85299806262344,A,D,D,E,A,B,E,137.83695363733614,0
30,India,Other,-47.47560115173259,D,D,C,C,E,C,C,13.17503449852701,1
69,Mexico,Bisexual,39.34819733269555,D,C,E,A,A,E,A,65.36483519000848,1
39,UK,Heterosexual,-64.93071714633972,B,D,B,B,A,E,E,7.237125241916781,1
29,Germany,Homosexual,-4.0694574640297505,E,A,D,D,A,B,D,18.13172513277644,1
77,Other,Homosexual,59.2761324540651,E,C,C,E,A,B,B,-62.91423768525966,1
55,India,Heterosexual,-107.81639679852529,D,A,D,B,D,E,E,89.3609724171754,1
72,UK,Homosexual,-191.09226374927172,A,A,B,C,B,E,E,-48.790161090914566,0
25,China,Other,-71.76046446847343,C,A,C,D,C,A,D,84.71357229338395,1
66,India,Homosexual,-104.82653340099995,B,E,D,A,A,A,A,-144.38241441716576,0
38,US,Bisexual,-79.92824470224458,E,E,E,E,D,B,E,-166.13265402618643,0
58,China,Heterosexual,64.2042746363113,E,E,A,E,D,D,B,-0.4387319322348493,0
39,Other,Other,202.48911158013843,C,C,E,A,A,E,D,27.654692426773153,1
70,Brazil,Homosexual,-27.544597384725066,D,E,D,B,E,C,C,-75.84179458526046,1
37,Brazil,Other,-59.70626370748069,B,E,D,A,A,E,E,-15.480069437441538,0
54,US,Heterosexual,-11.880859218232764,C,C,B,E,D,A,A,15.090919619992668,0
58,US,Heterosexual,65.43689995688115,B,B,B,E,E,B,C,15.423576245775061,0
58,Brazil,Homosexual,-89.17461134838311,C,A,E,A,B,B,C,-122.07035255572411,1
20,Other,Bisexual,-154.64390341348889,C,C,C,D,C,B,D,-177.55693925636504,0
33,Germany,Other,43.63393090106713,D,C,E,B,B,B,A,156.73083627662223,0
32,India,Other,-6.493028237911659,B,C,E,B,D,E,D,-35.12080124376255,1
18,Mexico,Other,155.54805353760196,B,A,A,B,C,D,A,-152.80701737497472,1
78,Brazil,Other,53.61347207998155,A,D,B,C,A,A,D,175.3839705994204,1
29,Other,Homosexual,-138.35368668402964,C,A,C,D,A,A,A,131.0925370405594,0
75,US,Other,-20.09173884193147,D,A,E,E,C,C,C,146.89952164276514,1
66,UK,Homosexual,-172.75673151840246,B,B,C,B,B,C,A,-28.37335005946442,1
30,Brazil,Homosexual,-39.9016810427341,E,E,A,B,E,A,A,-33.136968546345926,1
76,Mexico,Bisexual,74.93507824888266,A,A,E,A,D,B,D,137.81480319492368,1
37,India,Heterosexual,-15.390840760391347,B,D,A,E,B,C,A,-15.293902193925868,1
40,Germany,Other,11.333087152089831,E,C,B,E,E,A,B,46.508352718034644,0
76,Mexico,Bisexual,86.67835090409507,C,B,B,D,D,A,D,108.846335407006,1
77,UK,Bisexual,-103.30658920311772,C,E,A,C,E,E,D,-97.89923236367683,1
31,UK,Bisexual,57.58892767895514,D,B,C,A,A,E,E,-64.2895896958799,1
72,Mexico,Heterosexual,48.24832776394081,C,A,B,B,E,E,C,-80.72504804666788,0
60,UK,Homosexual,8.656812518849057,E,E,A,C,C,A,D,178.2496050027319,0
67,China,Heterosexual,8.19646286405943,A,B,C,B,E,C,E,-69.59182173289415,1
31,Other,Homosexual,-60.14879549357908,B,D,E,C,D,B,B,-91.34714314984979,1
42,Germany,Heterosexual,-151.03219112088294,C,C,A,B,B,E,B,-2.645536483807115,1
27,US,Homosexual,-131.01868987322084,D,C,E,C,D,D,C,-91.28340239170369,1
32,Mexico,Heterosexual,69.67754288058127,E,D,D,E,A,E,D,125.87015514346606,1
45,US,Bisexual,92.12167664647785,E,E,D,D,A,A,B,-36.80770151759496,1
61,Other,Bisexual,-121.19596043070855,B,D,A,E,C,C,D,96.67122664010628,1
46,India,Bisexual,129.0745832526519,C,B,E,E,D,E,C,197.35689895936736,0
23,Germany,Bisexual,12.116137024623,B,A,D,C,E,A,C,279.8297651511626,0
54,US,Bisexual,-67.72298632266099,B,D,D,A,D,B,D,-70.31643894861303,1
77,UK,Other,-186.0992716696007,A,B,B,C,A,C,E,-77.38523005331321,0
43,India,Other,-108.87380538570272,D,C,D,A,C,A,A,-89.88360157681853,0
49,Mexico,Heterosexual,-54.76347364500271,A,D,E,E,E,C,D,-28.862211828564167,1
34,Germany,Other,-120.46355780526319,D,B,A,B,B,B,B,-93.60438925141062,0
27,China,Heterosexual,-42.22569014410171,D,B,D,B,D,B,D,-31.48177391645141,0
64,India,Other,170.01184149693955,E,E,A,B,E,D,E,-2.6154660913676455,1
54,India,Heterosexual,58.60152723656,A,A,A,B,B,A,E,123.14711738143065,1
62,Mexico,Other,141.97705327858645,B,B,E,E,E,A,D,36.32459480819891,0
36,UK,Heterosexual,-18.354091271057055,C,B,E,B,B,A,E,-5.194047356223127,1
24,Mexico,Heterosexual,-97.63598907110985,C,C,B,D,B,D,A,82.51656354873671,0
26,China,Heterosexual,-41.131874537096934,D,C,E,C,E,B,E,-6.117824613808464,0
69,Brazil,Homosexual,-192.4604737586237,D,A,A,C,D,B,B,283.52653641840857,1
24,Other,Other,-113.1242147693433,B,D,B,C,B,D,B,-23.870301400220274,1
39,China,Heterosexual,160.31509763249946,B,C,C,B,D,D,A,-71.22086195089533,1
73,US,Heterosexual,-58.95799284457854,D,D,A,C,E,D,E,-178.43613215341017,1
68,China,Other,-17.53051502326484,E,D,A,D,C,D,B,153.34926255354523,0
48,China,Heterosexual,100.21890199682382,A,A,E,A,C,E,D,-228.02399398300906,1
75,Mexico,Other,45.77536795053517,A,A,E,B,B,A,D,-3.446256408066267,1
22,Germany,Bisexual,-88.4202472762499,B,E,C,C,C,A,A,118.54438483340695,0
39,China,Homosexual,61.42714391169524,B,E,C,E,E,B,A,141.08405981742166,0
38,Germany,Homosexual,31.031286432085782,D,A,E,D,B,E,C,110.90125776115984,1
32,China,Other,-71.9839941322531,E,B,B,E,A,B,A,32.90151513874804,0
52,Mexico,Other,146.1902629475431,C,A,D,E,C,D,E,-47.22888683593959,0
39,Other,Other,118.11533013700884,E,A,B,B,E,A,B,108.73219873462085,0
40,Other,Other,164.05152412335286,D,B,D,D,E,B,B,201.91848228472657,1
66,India,Other,-49.05206885607124,E,A,E,A,B,A,E,43.29411008777197,1
19,India,Heterosexual,-79.9270048998752,D,A,E,B,E,B,D,-142.00686322785776,1
74,US,Homosexual,-28.283742802553775,E,D,A,E,C,D,E,61.266273926020595,1
30,UK,Homosexual,-17.15985760175881,A,A,B,C,A,C,C,45.93284871862406,0
53,Brazil,Homosexual,74.30249964914587,A,C,E,D,D,A,C,52.88863105547259,0
54,China,Heterosexual,46.65324164078156,A,A,A,E,B,B,D,-119.00489613317389,0
65,Other,Other,166.52893737471558,A,E,C,C,D,D,C,-11.276287045173309,0
79,China,Other,62.78648113993778,E,B,E,C,E,E,E,17.570802261294705,0
40,Other,Homosexual,41.19970908116735,A,B,D,B,E,C,A,35.1167069509296,1
