religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
None,Married,A,B,39.85861175114155,B,-147.7781015338427,C,-113.13749964110507,E,E,-22.13409409263122,C,D,95.93324645221851,E,0
Buddhist,Widowed,C,D,77.11414335261108,D,85.33944758331896,E,-27.481149055060406,A,E,162.92205188606704,E,B,174.61117309277012,B,1
None,Married,C,A,-46.48164253072054,B,-122.85895054634386,A,96.32233643212939,E,E,126.73019949575028,C,E,-19.902881554882008,C,1
Muslim,Single,D,B,100.1082188939752,E,-44.2321431594384,B,68.94672378231941,E,B,-34.81737088490035,C,D,44.52122461420543,A,1
Jewish,Widowed,C,B,-18.886670125571154,B,160.82596339080646,E,-133.96739829456408,E,E,57.95392982322325,A,B,191.81562787655594,A,1
None,Widowed,B,E,68.2864785051047,A,23.47588290195327,D,-28.296532786687234,E,C,-112.49686406748327,B,C,-58.57228562452138,E,0
Other,Married,B,C,94.71114367583966,E,-90.33823313975248,E,-11.555708480269143,E,A,94.08311740713849,D,C,89.56359721982734,D,0
Jewish,Divorced,D,D,59.85390720258206,A,8.428103147646643,D,26.751623060961506,A,E,45.64510065911797,E,E,15.727132572962441,B,1
Muslim,Divorced,D,E,-23.35509194056689,B,63.56568827226879,E,14.034734434206916,D,A,109.02764149127822,C,D,-1.8411743910916254,D,1
Muslim,Single,C,D,116.70633608030528,D,-11.179418626894796,B,125.39889369608646,D,C,80.64925911475143,E,E,-71.42481326450604,D,0
Hindu,Single,E,D,-170.40882301422562,E,39.82021399692769,A,29.67510563456331,D,B,72.87872132366576,A,A,-79.16943502326193,C,1
Other,Single,C,C,107.89798110950419,B,-90.37119363906339,D,34.25731989376649,B,A,96.52262757188609,E,C,-144.89213436453494,A,0
Hindu,Divorced,E,C,-34.99854583190227,A,-15.881550036339398,E,-45.879563431276864,B,E,98.16415778334459,A,A,-52.54154304988371,A,0
Christian,Married,B,D,-102.46785320993754,E,19.69176329130405,E,-19.93607959246965,D,D,183.51968378813132,E,C,-105.56890488071613,E,1
Muslim,Married,D,A,33.403117503310256,A,-40.024893743386706,B,-11.881881706854479,E,C,-60.964445877580964,B,B,65.33440536058927,E,0
None,Single,C,D,-187.08510836825295,A,-47.1023630297922,D,-20.713676461998887,C,A,33.85544187244721,C,E,154.0087368513883,E,0
Buddhist,Married,E,A,4.880680366115917,D,45.285680485708646,D,127.7083188002348,A,D,86.10909869396804,A,C,-22.873691923410615,C,1
Muslim,Divorced,E,A,-160.78023718655066,E,-55.50428826302121,B,-113.12857272681075,C,C,16.07681746426575,D,E,-13.553646382246725,B,0
Other,Married,C,A,191.33203779098048,A,223.4201630601126,E,-153.8437941129144,D,B,74.81197421360764,A,D,-29.411121723097043,A,0
Jewish,Divorced,C,D,-133.43928989140622,D,38.7971056904793,E,-11.151365644887225,B,E,-124.46400174195999,D,C,-137.70683493339484,B,1
Other,Widowed,B,A,98.55090694648766,C,-195.0594764320181,C,39.33339471927723,A,E,60.397598360629004,A,B,88.69960333755023,D,0
Other,Single,A,A,61.4511163004321,C,-160.7519508147841,E,46.351219028642696,E,D,-50.72033914324335,C,C,70.74875424439928,D,0
Christian,Widowed,C,C,18.10611480044066,B,-56.791445234800534,B,94.49748812289177,E,E,152.88812322341647,B,B,62.86079000327667,C,1
Other,Divorced,E,C,163.83817110525067,A,101.83530784422959,B,-138.87963495747093,B,A,-120.01822900227843,C,A,-49.90970680248264,E,1
Jewish,Divorced,B,A,130.53811223013588,C,-116.02469948788358,E,-69.11951370083113,A,E,-69.57904648247566,E,D,32.50692506606179,D,0
Muslim,Single,C,B,-82.39418817551038,A,-64.46957350223657,C,-113.52824941238904,C,B,50.8907857306997,A,E,42.03140187679432,B,0
Jewish,Widowed,D,E,107.20311399979514,A,83.73081981003467,A,-7.926248167851038,B,E,-47.18686795486278,B,C,85.77958769214082,E,0
None,Widowed,E,B,75.7526780393272,D,201.51311200830597,C,91.24124609543884,E,B,0.8168934838917764,C,B,177.52409948366562,A,0
Hindu,Divorced,E,B,40.75668797228318,D,-103.89082948366988,E,22.941506651793095,C,B,-20.14592967785232,B,C,11.377171371908533,D,0
Jewish,Single,E,A,52.86147786960043,B,-136.76099763742502,E,4.480849383390107,C,A,17.46082727767625,E,D,99.57424272220632,A,0
Muslim,Married,A,C,33.52481511161545,E,-12.017636790565174,B,-0.4183915193552197,B,E,-60.122406687650646,D,D,99.35527837263697,E,0
Christian,Single,B,C,4.162558344093254,B,163.1919600332293,B,-195.17006472467165,A,A,72.00518434628827,D,D,-12.793617138231397,E,0
Jewish,Married,A,E,150.56321943787705,B,-89.86808061182444,A,-82.00533768406866,C,C,222.3373645196089,B,B,-17.93528787994393,E,0
Buddhist,Widowed,A,E,-28.72901512967665,E,-94.06412403154323,D,57.61816259794051,E,C,-3.3421544079684895,C,D,-87.55193327052606,A,1
Other,Divorced,E,B,165.03524994918163,C,87.07421694364047,C,8.50211776245522,D,E,-147.35243859644024,C,E,9.281993989159469,C,1
Hindu,Widowed,B,D,-32.84862855938331,B,-129.11157252147717,D,1.6764233852697996,E,C,62.79159586212183,D,B,101.32616586157408,A,0
Jewish,Divorced,D,A,119.06443873116555,B,2.210143631428925,D,-139.05807534137338,B,A,-81.24114359907543,C,A,-66.05424299879706,E,0
Buddhist,Widowed,C,C,156.60746601711023,E,-75.85646249008207,E,65.44651011126074,E,C,-96.41991636274297,C,D,17.92567585273695,A,0
Buddhist,Divorced,A,E,32.884711386758205,E,-58.05433211564382,C,179.92810960727658,A,A,-97.58647978395337,E,D,-125.83654251459915,C,0
Christian,Widowed,A,B,83.51679497212156,B,69.3354838356777,B,-32.9065729775603,A,D,15.843742177505039,D,A,-45.69514586411715,D,1
Jewish,Single,E,A,0.46848635422754736,B,-75.39228337319125,D,60.671239173514756,E,C,-244.74892687922187,B,E,-14.153343990255502,B,1
Jewish,Widowed,A,C,-78.45514183315115,D,-20.488780177617013,E,-106.33693350981572,E,C,-95.1621003534514,D,D,-44.59023868792823,C,1
None,Single,E,B,58.71095986287103,D,83.16215044896012,A,-94.44086402972877,B,A,-22.396198821394204,D,E,13.908773926412183,D,1
Muslim,Widowed,D,B,120.87074020304753,A,30.19441950670614,E,50.64336765804559,C,B,-200.80998638087507,A,A,-109.63088950328024,A,1
None,Widowed,D,A,-17.07585523451069,E,60.442778164444775,C,131.0998119156987,B,C,179.6972116710277,D,C,-75.41955805884984,D,0
Christian,Married,D,A,27.842213801340755,A,71.9482890662161,D,-4.368347407640575,C,B,-45.133384702522676,C,C,194.38844908632174,B,1
Hindu,Married,A,C,114.08046444147955,C,62.35597983554588,B,97.39959877273824,B,A,72.9163134021691,E,E,22.48387913702571,D,0
Christian,Married,D,A,52.153946427050855,A,49.13902708217839,A,206.67592877575686,A,C,-4.311960273853598,B,A,53.674261143207616,E,0
Jewish,Widowed,E,D,79.59588418369779,D,89.28145220617921,D,130.51259504601953,A,D,23.711353606460165,E,D,4.917567207032871,E,1
Hindu,Widowed,E,C,69.73678580793694,D,-71.93145409261696,D,-179.9157613494107,B,E,-156.49220162413295,B,C,-9.0293540368613,E,0
Christian,Single,D,B,101.69954408312168,D,59.74945788353613,A,-32.9622273048689,A,B,98.32697790661086,A,B,143.050845464797,B,1
Muslim,Married,C,E,-300.3713340174156,C,-85.43183963199586,E,-150.22364153066468,B,D,42.046338632704824,C,C,29.867699963421384,E,0
Hindu,Married,D,E,-53.63702857431195,E,-66.17022405231599,C,-179.17851139721253,B,C,-30.824094959147196,D,E,-17.844048837720635,A,0
Muslim,Divorced,C,B,-6.907824958848711,D,-139.5792634501054,D,67.15376189842424,D,D,-31.194014449742024,A,D,-53.81872311148259,C,0
None,Divorced,B,E,263.69441503611546,D,23.55689789443665,C,-16.951561584504073,E,A,-155.05133276809568,D,A,-87.33732671351248,B,0
Christian,Widowed,A,C,139.40695736971807,A,-23.480842285516875,A,-114.70233612234557,C,B,-104.61265502180275,E,B,144.13242234496693,C,0
Muslim,Widowed,E,A,-231.89509438562683,D,-126.0533290126829,A,57.90920426698102,E,D,-36.0046528286106,C,E,33.73052669447137,E,0
Muslim,Divorced,C,E,-77.6226654214939,A,-173.9254683650311,E,-30.641281966655775,A,D,146.59543096436616,D,D,-28.537648280501042,E,1
Christian,Single,C,C,-134.54909867520752,C,13.276085606132742,C,-149.60106773790724,D,D,-64.17565986827387,D,C,-61.41001929604014,B,0
None,Divorced,C,C,-13.064589367309917,E,-30.80288068819813,E,-13.21241215655097,E,C,13.634498143216014,C,B,155.95992917653686,B,0
Christian,Married,E,A,11.403738077807105,A,-8.743064254707825,A,-122.22938675842634,A,B,-19.476796021311266,E,A,17.56941444501053,E,0
Other,Single,A,E,63.30787922608072,B,100.8732121598656,D,-9.596356151084597,B,A,-120.00710948468532,E,A,57.679960695085995,D,0
Other,Widowed,B,A,-10.102798681817122,D,-46.139411426118784,E,-2.242585223794997,B,E,6.00842159306309,C,E,-78.75063252137582,B,1
Christian,Widowed,D,A,-22.129643694680322,B,9.697741032190816,E,-117.01043828888282,E,B,-129.30953644185527,E,A,131.74832315552555,D,0
Jewish,Divorced,E,A,-53.7929684215724,A,14.014549224776463,B,-90.64767333430345,C,C,163.1931101668505,B,B,-13.82538913739083,E,0
Christian,Single,E,E,6.236456048064537,E,-134.97607465534585,A,-2.990495867923352,E,B,-82.46892641424417,B,E,-134.87621877246295,A,0
Muslim,Single,D,E,4.706431115467208,E,26.60949081744109,E,-10.086943571099816,D,C,61.82696044428302,C,D,8.417548923848504,A,0
None,Married,D,D,-53.60905661796057,D,71.5685416665528,B,76.42688162278102,C,C,-60.85883438199014,C,D,18.23206177724893,D,1
Christian,Divorced,A,E,-107.63928244983036,A,36.29048416418434,E,-184.64925028994256,B,A,47.5948102662294,C,E,157.17038424648518,D,0
Christian,Single,C,D,37.9591021223768,E,-103.41163714261414,D,51.70485693436757,C,B,-0.04421978600865748,E,B,177.71582015571693,E,1
Buddhist,Widowed,E,E,-234.85974996768687,A,31.26397616599955,E,-50.18157127058572,A,B,89.79140726275604,C,A,33.5112858485434,A,0
Christian,Divorced,E,B,60.2786966528259,B,-70.19702211996098,C,-106.49341051944117,D,C,112.335022580845,A,D,-71.26269636000204,C,0
Muslim,Widowed,D,C,-85.8817995866748,B,-68.24416325394739,E,-83.71646264797943,B,A,-139.6676907855913,C,D,41.890536288163545,C,1
Christian,Widowed,A,B,-89.0005318082197,B,-119.24770666480427,E,92.81151956256028,E,D,-1.3702673190990902,C,E,27.740668901811695,B,0
Jewish,Widowed,D,E,60.260017474986405,A,37.77194044515606,D,89.58624424303213,C,A,-83.37252540477014,C,B,-37.18006311305455,A,0
Hindu,Divorced,B,C,-15.727540160250985,A,-22.422542943900115,D,183.56346678088192,B,D,4.023292397308385,E,C,60.58965623693431,B,0
Muslim,Divorced,D,A,49.18173724354471,C,163.39345534242636,E,-32.10458769862372,E,E,2.076174584098369,C,C,59.17411036130925,E,1
Muslim,Divorced,E,A,25.01723963598802,B,174.16147078632207,A,-3.721472740690586,A,D,26.614903304816284,A,A,59.49314530468243,C,0
Other,Married,C,E,-131.398780498474,B,63.19273578958927,D,230.52832155514432,B,A,105.31219436439609,A,B,-49.09749054604438,A,0
Christian,Married,E,B,122.74536609807254,C,-197.48051023401257,E,-24.289157674806585,A,A,20.418568450087633,A,E,150.00527319623464,B,1
Buddhist,Widowed,E,D,-198.28344157059558,B,89.60960950069327,D,-122.00902128080857,C,B,67.50721737469192,E,E,92.647141606316,B,1
Christian,Widowed,E,E,-197.33112481050628,E,164.17508456877357,B,-23.9775663773993,B,E,81.94540923804516,C,E,-137.16722278011835,C,0
Christian,Married,A,E,66.37379299649238,A,120.78435132348446,D,31.787337626546012,E,C,-51.03755470078467,B,E,-83.75900202225029,D,0
Christian,Single,E,A,-73.6523654153614,A,-193.38065290038622,C,-3.8824941416563243,A,E,-119.11972633101205,B,C,-40.9016174576215,C,0
None,Single,A,C,8.891832119673476,B,64.29633878500486,A,-130.40886958701992,B,B,-62.09233839463757,A,D,95.25233024852956,B,1
Buddhist,Married,B,E,60.84396402456368,A,115.94389116928683,D,-64.88368957904991,E,C,142.04966017940123,D,A,-1.9008432489397944,A,0
Buddhist,Divorced,D,A,-77.56561139201892,B,24.393583161890696,C,42.42397639900115,E,B,-69.33516253936735,D,E,124.07053500518272,D,0
Buddhist,Divorced,A,D,-33.85357534034378,D,125.94759099894672,A,-195.2525790235447,B,C,-57.81315102232746,E,A,115.33191845250903,C,1
Jewish,Single,B,D,33.41698578521658,D,-15.058306096791554,E,15.343620333418572,A,A,-138.0895088122785,C,D,11.351599829403796,E,1
Buddhist,Married,E,D,39.99092772493308,E,55.45218686527391,B,-196.54484124017998,E,C,141.05446750004495,D,B,-17.67086103363138,D,1
Buddhist,Divorced,C,A,-10.00127452700182,E,-14.286478939735215,E,215.8173416383322,C,D,23.23025986252011,E,E,77.43729401713222,A,1
Jewish,Single,E,A,-5.426739006711499,A,112.04594130223089,B,134.41259949690877,B,D,-46.12602835962695,A,A,0.569896568865171,B,0
Christian,Single,B,A,34.83546420816987,E,20.947660654475563,E,-70.33275864592079,E,B,-11.706165165378197,E,A,-64.7528412598826,B,1
Hindu,Single,B,D,75.39987416729247,B,-179.54092979886076,B,18.41862641848996,E,C,43.451513799612854,C,B,8.02374762416481,C,0
None,Single,A,C,-71.97846915781824,E,-7.425714756878203,C,-49.44007045291408,C,A,-111.1266833794406,E,D,-255.92162448239145,A,0
None,Divorced,C,A,41.38215537749662,B,273.6228147282091,C,52.731640140123815,D,E,-113.49049482707181,C,E,22.14414987454028,C,1
Muslim,Widowed,C,E,212.15924640154492,A,-75.58711660639617,A,142.61653595059929,D,D,-46.57239968673773,C,C,46.837426050957845,E,0
Buddhist,Married,D,C,-35.00209711613472,B,-33.572768257979384,D,84.66788931032893,D,B,-115.90910370248993,A,C,219.50490968931695,A,1
Hindu,Divorced,C,A,23.277242800839655,B,5.879136048140958,D,-26.789132417659562,A,C,56.363542777759015,E,D,113.43152180717094,C,0
Hindu,Single,E,C,177.41536369430057,B,66.58744323139484,A,110.67508835520682,D,E,-64.24827091938066,E,C,-32.84837202119932,E,1
Buddhist,Single,E,D,177.72623435284245,C,231.17990399148914,B,-112.80577879022819,D,E,-67.98330331852912,B,E,93.2227559311529,E,1
Hindu,Divorced,C,A,29.849688161982,A,-38.969347311467025,A,73.95901091078134,D,B,-27.690861669636206,E,C,8.282723669236512,E,0
Hindu,Divorced,C,B,50.85595543071364,B,-22.32405083780661,B,63.209244514880936,B,D,3.650547981542957,D,A,52.41333114378134,D,1
Other,Married,A,D,-44.36629905912757,B,-24.593530879162,E,51.76585780465353,E,E,38.010213700399916,B,D,29.1301255325839,C,0
Christian,Married,B,A,185.9952059539251,A,144.8405167528172,D,-41.54849537715008,E,E,-40.55402326150612,E,E,66.66819667749922,A,0
Jewish,Divorced,B,D,20.265171076499424,B,111.59800951693705,D,27.369435048139955,E,A,-79.44431280668294,D,C,-164.21130563578424,C,1
Christian,Widowed,D,A,-122.63982477206557,E,-76.65719049766997,A,-143.23704518406592,D,E,-12.501166780821846,C,D,54.413680595776704,E,0
None,Widowed,C,B,-71.02055006501249,A,-39.17186616689032,E,-39.977411386607606,A,A,173.3065340172129,A,A,-28.422284236079832,B,1
Other,Divorced,D,A,18.834625897914844,B,22.227985870300525,D,136.96807692252312,B,E,26.780023652441244,E,B,-17.64617612888217,A,1
Muslim,Married,E,C,145.84141362484715,B,-3.7229561497782977,A,-10.10397936715047,B,A,15.459784245492378,C,C,71.34972858663392,A,0
Christian,Divorced,A,B,-151.58316891517214,B,-166.90409682357193,D,-3.0933773601572514,D,A,-11.402326195614533,A,D,97.76507084588734,B,1
Other,Single,E,B,80.61682692744941,D,138.1366838741416,D,-40.157660090293064,A,A,164.50157025612077,E,A,-46.238660515993246,C,0
Other,Divorced,A,D,75.86155272736177,A,41.348708512361185,D,-20.55275599910744,C,C,-33.03198398828362,C,A,-135.1019937626088,C,1
Other,Single,B,D,150.53722160173396,A,107.7029446323496,A,90.5247762523025,E,E,278.1965692620605,B,A,128.13287765831973,A,1
Muslim,Widowed,C,A,-169.5387455298857,A,-34.999852175901864,B,18.77154513300763,D,E,92.65391894610131,A,D,13.646354202681248,A,0
Christian,Single,A,B,193.75646027354136,C,5.117390801459815,A,36.013570634312494,B,C,-146.50300633792028,E,D,8.67933146059015,A,1
Other,Single,A,A,-37.47251168768386,E,22.26963640645733,A,8.235194021940599,E,D,-95.3043869536919,B,B,74.77319229195615,B,1
Buddhist,Widowed,C,D,-28.928403951921766,E,-112.17170173337317,E,-176.121837989351,A,C,-54.26668568769156,A,E,-29.79255993959945,D,1
Christian,Divorced,B,C,-206.88409766301353,A,210.95452596669412,A,95.50554453551628,B,E,-24.15334878405139,C,E,-104.76337119186529,D,0
Hindu,Single,A,D,5.668968782648596,A,9.93926779271721,D,67.27742605131431,E,C,125.99651262413003,B,A,-106.19127972578619,A,1
Jewish,Married,A,D,-6.761234728503562,A,-0.6397308323572178,A,96.30327958615439,E,A,-126.82986515165054,C,A,-135.25755872782247,C,0
Muslim,Single,B,E,43.846977593784956,B,42.45305348914214,D,-127.6488197747126,A,D,-38.54549990695698,E,C,-62.91330667667644,D,0
Hindu,Divorced,A,B,-127.00760459328934,A,151.4104741700536,E,76.58364063263767,A,C,3.6170846765562126,D,A,-119.0542991018893,B,1
Hindu,Widowed,C,C,-15.874751881286755,B,17.195583861869288,B,-140.7613394693535,C,A,231.610221874026,C,A,-31.858689433994304,A,0
Buddhist,Divorced,D,A,82.23494636382604,A,179.19611098825445,B,54.34956337843156,C,A,-205.88972429198162,C,D,-34.31105519519246,D,1
Muslim,Divorced,E,E,8.923329269586787,A,-184.5387086525778,D,120.35221210432185,D,C,11.695477386056663,B,A,52.010704529078865,A,1
Other,Married,C,C,21.548123439294578,A,-83.01822410102626,D,-95.1321818184824,B,C,-50.259958871827415,E,D,-117.25252556074548,B,1
Christian,Divorced,A,C,168.41279137012717,D,65.48879842348836,B,-152.82381813283206,B,D,65.41100597950972,B,A,58.87149326378353,B,0
None,Married,A,A,1.3714100902969255,A,81.1346720836149,A,1.5028439662566409,A,A,70.49116971281413,E,B,131.83186269385135,D,1
Other,Divorced,D,E,-73.36795568313622,C,-52.03859581761813,D,36.74829824655488,A,C,31.691684982095946,B,C,-10.924071700748412,E,1
Muslim,Widowed,C,C,-87.04832194122017,B,268.4429696088661,B,-153.82186591803986,A,B,56.142454464087486,B,D,-100.2415733233347,E,0
None,Widowed,C,E,-91.64262000140961,C,-125.56807480460552,B,-69.25377990382829,B,B,251.7004888202445,E,D,23.816187669319046,E,0
Buddhist,Divorced,C,D,-97.24306728452704,A,-44.02527806643421,C,-8.193988224507184,C,E,71.55129293628667,D,D,-144.06013055906496,C,1
Other,Married,B,E,18.148303048721086,E,-1.1100584002045615,D,51.247272969046776,E,C,114.4078786586725,B,E,64.43373593994899,B,1
Christian,Single,D,E,-154.69311648938947,C,251.2967344070636,A,-36.20451719927791,A,E,73.62979604920258,B,C,-89.66562323024763,E,0
Muslim,Widowed,A,A,-247.99640716653042,E,186.6235973660589,A,-160.08216994985565,B,C,64.32476676449457,D,B,-12.41339275782742,D,0
None,Married,A,B,14.177894398402326,C,133.20688282201826,B,-180.93933625067905,B,E,-10.845459400028407,C,E,-5.5789865527623,E,0
None,Single,B,E,-92.02843707982692,B,-68.47468435610521,D,5.1690671445591585,C,A,59.12110262540765,B,D,154.2438018305596,B,0
Hindu,Divorced,D,B,1.1899109710134181,A,146.07747585881577,B,137.1184882989315,E,A,23.611179084470017,C,B,-4.853565572891359,D,0
Buddhist,Divorced,E,A,-18.762801734852555,B,-78.599676806591,A,118.83853859288544,C,D,-1.6986103550489344,A,E,37.168010143417774,C,1
None,Single,A,D,-82.68757408822421,E,-45.612919259656366,D,-65.46007323499259,A,B,59.51816919884484,B,E,62.578007586077746,B,0
Hindu,Single,C,C,11.870785986700042,D,20.036774794902648,B,52.747199588703474,C,C,7.422012482822026,A,E,-134.36775251808263,B,0
Jewish,Married,D,B,-172.38498076477998,A,43.82374881052423,D,-112.84397219282585,A,C,-17.828361829184264,C,C,-27.01254796614794,A,0
Buddhist,Divorced,E,B,139.23983146049926,E,90.37798872898095,E,5.558066067962134,D,D,-55.737229491516615,C,A,-49.71607617581881,C,0
Other,Single,E,C,45.35414220671578,C,19.14955939453148,E,160.43178501797524,B,E,-10.867685304866326,D,B,-128.9267838098388,D,0
None,Married,A,E,154.0917128408941,A,50.670938543400666,D,-22.053008164396257,C,C,-50.39290645013558,E,D,-40.068941724116925,B,0
Muslim,Widowed,D,A,-10.539734988260662,A,-10.94683621268033,C,-59.9433572565509,D,E,75.96625140291997,E,B,-58.08869792809907,B,1
Other,Divorced,E,D,37.726339489208215,E,-63.90761892336179,D,-197.16085803214276,B,E,-15.097889994774654,D,B,-117.33096102308598,D,1
Hindu,Divorced,C,D,-167.34210322387486,E,-300.0970805184406,C,-1.7709372177222418,A,A,-51.30010788476104,A,E,-2.001891958074351,D,0
Other,Widowed,E,C,-351.9624272517438,D,-191.10357546799304,D,10.0237720780434,D,C,-100.72023290282468,D,E,79.93497542454236,A,1
Hindu,Widowed,B,E,122.87289708217324,A,135.72591734047288,C,-34.85946328386841,C,B,-150.02490292476568,B,A,0.3728050857510116,E,0
