nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Brazil,8.406896247635261,58.98180577644789,63.89410428801193,3.911339451377685,-139.14184109975636,76.29464886935493,-20.60518526252726,-192.89058433310583,21.66241532387767,B,1
Other,22.136865413240443,142.52345603493038,187.08301093650994,-3.0196747948506864,-46.37859289309902,-177.66659636122384,140.7708487353708,-63.539605580505985,53.5922125462432,C,1
Other,44.24438495435534,-174.71244673242057,18.952438964942022,-113.53849520671679,50.90229082684914,-32.333762609843895,45.73949425110127,-43.82098697167404,100.90597711369126,C,1
UK,-41.4424956584456,-109.82232833861583,-9.786045040527773,154.53599095864342,134.83843906550177,-43.64529357481391,23.979632132521637,118.31356785184819,-66.65401981850442,A,1
China,-149.37363293727103,141.1624845590166,-15.850024562573328,-58.74705050345682,-61.25903666756318,-16.1271705192528,66.47909828969242,56.28405445006956,-107.58108162440423,E,0
India,99.2892403672155,-72.29536167165907,49.447320834449414,-8.643344352506858,5.224201698056429,183.00375353674065,12.227160387403108,-9.588822005151608,-175.09323228384318,C,1
China,109.57749690152083,17.174719415080027,-58.02659851008488,36.075902431779774,-41.036178359532585,-93.83243777364876,148.95567247516252,-47.36352638394775,-104.60063058784826,A,0
UK,112.58302864053356,52.345008610076974,212.10586205593268,117.21033523492552,83.82086986269422,-112.1908339233988,113.0214540008829,23.534316468805663,-136.05079473803383,E,0
Other,-34.95563883576357,-54.675533362973525,77.53752238525381,-26.017247731886712,161.07647850190284,39.37158861530691,61.01555590779959,-193.46355142983697,-90.59180643892194,B,1
Brazil,-215.42697940123654,-7.509185055800938,108.23708576531965,-129.68186630803743,-95.12877429606542,86.9784059400291,-8.73784277103299,205.8743098316243,152.55994500043673,E,1
China,32.272481160550726,39.86581491495896,-91.94938598827088,121.62624576689609,-126.44952354446491,27.87248051915496,6.6217515189901945,26.659357105673926,-130.37914341687676,A,1
UK,-78.11342948456208,95.89933302511561,-87.08059001947112,-130.45470801939194,-199.65169998786732,-46.18174649093641,-45.993511867480294,73.44277464825517,-3.7351999263145292,C,1
Mexico,-7.6558833579183085,98.57388869719377,84.10968617195866,72.24106938912615,109.77393870037282,-27.412113620867107,22.872985314633038,130.67612060551187,90.28857941937149,C,0
US,-42.491483873643396,-60.23374591704589,-13.218153709123689,101.93709311747148,78.1491840862688,91.7347742571868,-90.90632761185338,147.97429696508266,36.044085790491344,D,1
Other,63.97551545675101,39.10874106786735,-50.02308637513274,-148.48282899237125,86.31091697224748,-146.48598909612048,-164.81772065243746,-20.181968175698543,101.12982238158081,D,1
China,-57.87536627596786,-114.99690999410319,33.70973091474488,-203.74738420857562,-6.582677262510369,-98.63753112069217,31.230084014410437,136.92050918495238,-176.16424238167002,B,1
China,-153.3540561571133,-147.77163369227944,59.0773065501269,162.82911636031002,28.888695024693984,-35.931162865643216,35.387923293849425,14.448601652270515,95.14882532061083,B,1
US,14.177756621933332,-32.66227614333878,-65.99217583660128,28.364923303197394,74.0021863929931,-4.222225859103915,19.079050792791126,-253.33448975325678,-3.4605482637707388,A,0
Mexico,-93.65500485574523,-1.0732915786697539,57.501300797097784,-35.86454523930939,-79.93418462912956,-110.06678575588624,32.45403279715521,136.6649244811193,-76.35766940483747,E,0
Mexico,30.124249781820563,-0.5899738402278656,42.35382164696558,-55.41671304453871,218.6988303274694,99.59222291410421,133.98296577858338,-38.64506852539805,-3.8761669632227207,A,0
US,-17.818637566368704,-106.73049992742243,125.03060111088054,-40.62557607205083,97.55479768237159,-38.218305465348934,36.25990200140492,-35.99891713363312,-49.61896851685658,B,0
Germany,2.504175748380484,-52.06285031483699,42.06472639687339,-119.14556887833878,-7.868430476870043,112.426242226353,24.24954392504686,53.34694557926197,-209.10547034207366,B,0
Mexico,114.75016774375497,-34.243203032444825,81.68939829888389,2.5057215111417994,-87.7525210899333,-154.62536613370193,222.70807677234598,-93.6929574125505,-195.1052832198876,B,1
Germany,-59.824645008472366,72.54984772452488,72.75920854940706,-63.761009990976014,8.060441000376153,-99.83953955720321,39.27192257215248,99.68349868055161,-110.005998599471,C,0
UK,51.507931746570115,59.31976474952248,-54.306408247221874,68.48963352520283,193.52339507845514,-173.53410482094657,-262.9621330761034,192.87854602651663,-14.492129598617149,C,1
China,213.9594642488639,39.248051190526354,-210.6956765928254,-299.3056720738077,80.05960655595592,-56.98824576505221,-21.519558886631955,85.1643626572839,40.31640007714445,C,1
China,11.26978532216219,-128.8654204426177,-125.71212886714325,141.66153048893187,-68.04055797740394,-257.7639380456711,-12.617591727181438,-159.6835651093721,94.88567621185257,C,0
India,-12.028156277305275,-140.21353883156416,-7.958972949688873,75.96262421312962,21.68136450544589,-93.14679724716294,141.69048259058496,-17.04445224327017,-80.18430737739145,C,0
Other,-67.45976163806347,85.81371719114371,-159.5799374483524,-8.485624489179733,-1.5657919192733687,-93.36318597559149,53.66962269094435,122.07302406103182,26.64396965264933,D,1
Brazil,118.93127425395397,-56.87203807637461,-30.84784469634041,-29.649757137406453,89.19078830387824,141.01418752397254,-108.8247192810241,-15.78969666767717,89.4157535422855,C,0
Mexico,-77.72175102204815,198.19780753871999,-103.13420193442005,-121.63836100857428,-22.059534270215597,149.85506936045496,-13.801761604107943,-87.46308041668188,-115.39215541253314,A,1
China,-53.90570611866894,39.63277750558938,134.9340048933952,-43.34413818042095,83.46673429143814,13.129706932983812,-102.29992909496485,162.08001767304688,2.514870737753284,A,0
US,57.075159721590865,-31.40978893737514,-195.16594914861022,7.865762037946884,23.641094396724082,52.06487135461979,-140.49948785454836,-70.0158230667672,38.378263880931804,A,0
India,132.40727264710597,-175.78049684183688,-29.91736572729617,-80.45876972575925,8.158674183240146,121.61207587537515,-198.49081432864705,-48.41164269291642,170.40023659240748,B,0
Brazil,92.11064007059392,-102.77364816519179,105.20745947846477,-88.50425742668635,73.1780409545967,-24.037783416666546,3.0254251718071883,-156.73038689286926,-12.633118115838235,B,1
Other,37.13843460021939,-142.55231542234063,24.18068926681572,-11.398431223744511,45.08616997439732,-28.802240318637583,28.33397934717746,30.67820770190944,-7.297402260078907,D,1
Mexico,-50.3590108706069,-16.930769755850456,110.48069533128246,-142.2687491416412,115.08354491982686,9.59224091845769,-92.06490449379031,-281.92188864209794,42.47111514254786,E,1
Germany,-57.35238669980171,89.70892806714886,-119.3132881612457,37.31504126745461,143.0599423317137,-91.92857356925873,140.4318752078783,54.78133583524527,-83.38403146125411,E,0
Brazil,-148.88823424384998,15.161066662728176,33.55400818456228,-37.79911048366332,78.06266575020675,35.291543638343505,-159.91218725684467,-172.1798086985442,-126.36788219215724,B,1
US,38.38936355654255,-114.26085690366934,-96.1097434561116,-15.94497615068306,-22.67589972765018,-68.23551118655335,-25.71671014678004,39.978679077782665,-215.32256621592097,D,0
UK,-17.59777064183911,-132.2255169559237,8.42888733478761,-179.45819217558864,-46.93648444137689,-202.43107058867088,-52.18189985138061,111.96798516173692,140.67550215751754,D,1
UK,6.45299822616133,-151.8744520614047,-114.59301422328996,-156.53616065485767,-29.145846382393508,-146.62460597881633,18.471802709815762,-81.38429579497081,118.32334622589723,C,0
US,-124.5441412507795,141.221658322042,140.97427374345557,8.492019682182457,23.339216717097447,-99.50948372179323,-29.684863449765324,61.468103909437254,-26.10320670515473,A,0
Brazil,-134.97766323198059,-94.53793105575011,138.1594011775363,28.559569244680848,-69.8321301407463,-139.87945959996216,2.3724353941386864,-50.19969129649367,36.298404012510815,E,1
China,26.04399915622304,92.94078698428686,212.71706592410246,62.381350003911095,67.85998043053507,-95.06532482995011,78.91098398411958,139.0372544505471,119.78183152488148,C,0
India,109.09626147599589,152.53986853094804,192.12188922093304,49.000324114282236,34.79320384593904,-166.01984201489557,-77.69842318179148,-33.26014891849699,232.95541575012084,C,1
India,-92.86399115304708,56.40844434402322,-57.152761768978586,-26.088932030062207,-64.68034694846915,-186.94615832345826,47.98399115162649,-140.07670343248222,37.42269841331277,B,1
Brazil,-19.881664802128615,136.54158382004357,-67.69212659490532,70.20032109579334,-91.90411068450449,200.6502700712737,96.20918286842081,48.645312047868195,66.39904398801507,D,1
UK,14.3637555229116,29.54146635878508,118.60825684641547,61.29494935906609,-130.6043831540551,154.3130279434739,84.767261750465,194.2817266811536,130.11701791092088,B,0
UK,-41.123106894149885,-22.802583956547142,39.47925310277021,97.20896532343511,-38.45458859950558,92.83501083828003,-66.07208727816,30.011747455867205,59.48274721139505,B,1
UK,265.33962390684167,185.81748474730026,44.23522066041266,-29.491274877668587,-76.1981338498511,9.198957284986747,-130.72201556119637,24.996385342458495,-197.33405419568527,E,1
UK,37.78741947919398,175.3966268268135,107.90697384889529,-126.7282736834021,26.047583582760947,35.298592536615125,74.75662080344905,-115.16357863505682,54.57867503395878,C,1
Germany,-64.84935039393791,83.3826560424335,78.7317200686666,-1.9565628833084454,36.22289542878675,45.941734278412625,-27.3283859516524,93.79694398635237,-33.84250403173715,A,1
US,-62.649112612439815,-54.412639857157316,24.279514211770127,115.4087222230239,-125.586923822519,189.65110700960255,-117.17363873087332,119.67421679637016,60.61469442477245,E,0
Germany,-151.73088081143092,-125.60311681334251,78.27372517342782,26.763487769508675,-71.9797671599252,-144.24987793069357,-20.697165889734798,20.844249533991153,74.80048568929799,D,1
Brazil,36.159752313775165,45.94491299577288,87.780260635553,76.53614398718655,-132.94053414217515,-53.45405600814568,188.76864015424843,-47.65494556913449,15.271990698282172,B,1
India,167.6699051920731,-28.0768437438116,46.35724732291395,-115.59523133462615,89.66307275661028,63.20293695424598,-125.65226162773871,-210.23984889389052,-87.07397068131016,E,0
Germany,-59.476531119246005,-33.972631559348606,-59.09837503706623,151.04844900996085,-95.16607721138101,-4.527644263010477,70.94120628574197,124.65335585924021,-40.98350451031233,B,1
Germany,-74.29034111936251,-203.79398973721297,-66.25163076607132,-176.8442496706736,149.4419572138076,-303.73908800867343,135.59626835167495,95.16965326520902,-28.033710047927023,B,1
Mexico,-132.59191103217822,229.08742567142863,73.84970696304524,-4.083992806081719,130.96413743774346,34.72735324331937,70.35021243783808,-15.097224127988687,94.41422461897348,B,0
US,-280.49523137817323,-206.7667475978567,117.48564074294659,15.876907250020492,-29.453852379523482,-67.31211246721442,46.504428628270624,-105.80881524208647,75.71832379526514,C,0
Other,-33.383958971956375,56.19971433326762,71.16090353949636,50.958512473576725,37.31967254248298,-146.00149424422705,-55.314431849286194,-16.03394095321295,-143.53542773056776,A,0
UK,-74.45670502621317,-25.73515994359067,44.80384745897323,-67.06820694554962,24.06041758602966,-38.5406598247801,-106.53200493942059,-185.58934562505073,-13.27318511423875,D,0
Other,-224.35790709296904,192.15860060366134,-146.64369578656823,23.714615404902997,51.89386030022114,189.29230397689034,16.840315087728406,-51.634286843631315,-98.25190444520369,E,1
Mexico,-172.1865773272461,-32.616526383913744,56.144917879367526,91.3505426316988,107.06116929885626,52.78358184759986,39.48942308654924,-95.15926477492943,27.94502953039464,B,0
Germany,75.89174052722619,-167.02772288237438,63.76443239164813,-123.9697570703119,-59.875722730633896,47.44222364571845,177.86835170023076,82.16294346799508,116.44561764448879,A,1
Germany,-107.00919400911542,-182.70702571402816,79.66938253120016,121.84666963514626,131.96414624016774,-36.337900037258464,82.9640302195411,-205.89722976849552,22.98556348200081,D,1
Other,-45.5723205954839,-57.58514261616649,98.71327108070079,7.830354060558522,63.94997385588766,-166.61711605641528,-111.5556853859615,-5.528443607170537,167.29864963427596,A,0
Mexico,-83.22243310007427,-183.53306649737448,29.708032398542315,88.5715959568024,-43.14951156685927,112.48048689628823,-10.305638129429493,-57.10205056124686,-31.739810612145913,B,1
Germany,22.737811095175324,49.699846642505904,83.37304436106562,-94.23501610083042,121.35075639974234,-8.973039377437752,30.028858814173354,113.79407650892503,-78.21373660893953,C,1
Germany,-54.611969981351585,133.7897705901935,-41.93031552476935,44.645712906668315,118.93030665626469,13.97229636908526,52.23866270647201,-30.787690269232986,-215.1616767059251,E,1
Mexico,-19.372910358276858,42.780702870588634,-99.07635497189625,234.1664139712257,50.18696499797047,195.4699449553965,89.1528314851867,23.971828178170608,34.58913856360296,B,1
China,-81.06438820733783,-10.290105134305184,58.25876692788875,31.208926976461747,126.08992334615819,-35.41716028878751,43.762660498669476,-90.11072877186498,-158.68512532796387,D,1
India,-149.1309375259106,51.55948444006805,-60.79948461799602,39.40526772691058,55.470291370582146,126.41868439468875,248.17803661429352,-143.5511009854029,-97.07855664647663,C,0
US,159.5422313321751,-18.336815379703296,155.7032972713555,128.6084091559876,-39.36550565623877,-195.36707208544436,-1.4203279890144982,-73.51810236478319,148.45736009507186,B,0
Brazil,-49.11011763290317,173.29860504539934,-57.00035548798227,-94.70982385389833,147.94958448903174,-120.00129041703657,105.65705114478983,190.33602849664456,-35.713536338781026,C,1
UK,-85.9919309815841,-55.3315091343766,155.8834538851288,-189.81809812761057,31.987130036204707,114.70474790840974,-29.495994303715396,50.804363971192664,44.89006642250485,A,1
Germany,-44.129874729585595,42.59768500403916,-14.816977756570463,-78.46011762559915,-148.49114060640065,-44.39836250583682,-59.57209157155967,-143.64579405618116,67.81010667987847,B,0
Other,113.84787619686448,89.41845245859622,-93.24082062148747,-223.6258021600978,-121.76066418424516,13.658402570723363,114.845560662395,-168.67966456390798,181.03461381243127,D,0
Mexico,-21.92643276808687,-116.06313903264167,143.11515468012092,113.13278876387605,42.0614550622954,108.95901999120012,21.910448027190068,-89.58275547839635,-32.240121723953145,B,0
UK,-198.3633398220349,119.8616478230977,-219.29984542151342,-141.0339250308785,-189.16307809446056,-91.37353972565185,-140.09275460357037,138.98354717542253,60.637182289801096,D,0
Germany,-97.00355838438071,-59.621536423490554,-53.90352183580453,-82.21758182889171,-13.657696691522045,103.3864441359003,-56.08018846327629,103.38775170764151,-119.03601818459137,A,0
Brazil,53.94968278929985,-81.20924627216863,-174.22716256213528,-60.60871162517347,44.69283039842187,-193.94324530905072,-81.81249265364356,115.75612771251203,155.75123099731914,C,1
India,41.2353231251463,-13.534510230926955,-44.01960365394439,285.02878499794963,-72.46904641069425,50.29834745484495,140.483376397556,137.0414880976,70.98807850211097,B,1
Germany,53.71438232760446,-16.851624237399733,-104.92797343033304,51.860990718912866,37.682196806925674,-129.6960668570717,-122.25165743287619,-44.39296604669837,55.17425507651959,C,1
US,84.43564082325348,58.11113877142884,296.38367858581745,73.63453685909282,-82.395721373921,-125.04797753525487,120.04109587140333,31.976514892778763,-203.47820281172156,B,0
