handicap,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Both,51-65,C,-59.06513117621185,-46.101215618629176,-94.27374306085633,D,E,-34.84057141461431,E,46.24592835543861,E,0
No,36-50,B,5.245049847476128,-169.01447449755986,-11.969112409432887,D,C,-15.279274765714074,B,236.52234906116774,A,0
Mental,51-65,D,-28.864662016177018,61.614696782087854,-73.5205126501355,D,D,-140.24546087028148,D,-6.377540041222965,B,1
Yes,26-35,A,-62.10148012337034,226.6974035414365,-8.59194010905276,B,D,-76.29646504376328,D,18.34278167340269,D,0
Mental,51-65,D,-167.77222771725613,206.38139742001206,-161.23710754894182,D,B,-8.266410304414402,B,27.769784149871224,D,0
No,18-25,E,-142.31829549729486,84.38603943291973,-116.59720746518292,C,D,101.94784710626375,C,-162.8817694983631,B,1
Both,26-35,D,50.92692454770577,1.5673058414465548,-70.73196024319319,A,E,104.80732676524968,E,159.36144008379756,B,0
No,18-25,E,66.48408306203729,-232.42647191700155,-62.70909857141619,D,A,-0.2612933516760418,E,54.30341015000207,A,0
Physical,26-35,D,28.544995118174683,-93.43002313393842,-68.35509408978946,C,E,55.04463014946421,D,-3.990506207115701,C,1
Both,26-35,E,-73.34646110238607,130.6539215408305,5.03211302942033,B,A,192.4182686202198,C,-76.70500432527632,E,1
None,18-25,E,47.11381768982902,-14.459827451309007,44.42487287061193,A,C,-8.067294257289403,D,-86.0595359556777,E,0
No,36-50,E,136.71552773828694,-62.0129388203444,-92.8287355197833,C,D,207.79867270468858,A,12.61775213901245,B,0
Yes,36-50,B,-29.53345475329433,-35.16725771322683,46.70096931865494,C,C,50.465027860021564,B,-122.54700450368622,E,0
Mental,51-65,E,-3.5416177077557074,113.18598365204618,85.90959526045293,E,C,-102.46383388473042,B,203.79103706266775,A,1
No,51-65,B,3.2669843138135555,-122.8162273363454,118.58795082928062,D,E,-163.78697871303225,B,62.21157181339995,B,0
Both,65+,A,-148.34682756703495,64.40256933006195,-7.646112738539568,C,D,47.12832347425692,E,-51.78077793976663,B,0
Physical,51-65,C,-37.271393428549565,48.93710678424137,87.7949783810928,D,D,7.7130098102838645,A,26.51191152618087,E,1
Mental,18-25,E,-13.627604034384506,-149.89890453554167,-136.25765908357454,D,A,170.30859629444976,A,-31.746190305617894,B,0
None,51-65,A,-170.80495785621108,20.812920446546592,3.475251255650827,D,C,57.50070115632716,C,-74.21379241392161,B,0
Yes,51-65,A,9.487492417581223,-90.57379867961032,127.46076372641495,E,C,105.93593432201838,A,-83.64128615373708,E,0
None,26-35,E,-58.469938997342,-70.32989361531189,187.9977970253436,A,B,-72.8980673543753,D,28.347692692627092,C,0
Physical,18-25,C,31.418073376483797,-56.823667132901555,89.254310164358,A,B,-26.435704425260376,A,-28.025061212743623,B,1
Yes,26-35,B,60.783721659364254,76.08330573643508,-88.20028776099208,C,A,10.749792903243224,B,19.193953705224605,D,1
Both,26-35,E,138.23186313906547,91.88764049482104,29.19748128080669,C,A,-94.24735822224909,C,12.902286797671922,D,0
Mental,18-25,B,79.09188134027694,-74.69025572166184,134.10408993657913,D,D,-235.04899863362013,A,30.533659846234322,D,1
Mental,36-50,C,49.40750505064672,-147.8090963652801,-68.3331892189892,E,D,-97.6756259410403,D,119.00174061482886,B,1
Mental,26-35,E,-81.79636907881014,180.30194514858547,-87.66545100059852,B,D,-23.874939972963055,B,56.648457727175526,B,1
None,65+,E,-34.23344178559031,88.72724612161514,-16.046349022031702,D,B,2.6755517455853792,D,2.759702511951134,A,1
No,36-50,A,70.20981325864459,9.90165099204844,-33.903884618064815,C,B,63.241973770829176,C,-113.32442039336593,B,0
Physical,36-50,E,-176.4152477838044,-135.90669193862374,81.7613992635715,E,E,-82.46782179055855,D,-248.35958936500342,E,1
Both,65+,C,43.815500628164834,74.37931355047901,-204.22238285874266,D,B,-91.50977675748202,A,-52.20689142294073,B,1
Mental,65+,E,-249.87919461668272,-112.72189733413431,-4.995762059564696,A,A,44.869553498031536,C,70.34170991262256,B,1
Mental,26-35,A,17.089583760272635,73.64408144972468,-3.7784858397617422,B,B,-109.6012913435728,E,7.539552629612962,D,0
Physical,26-35,A,-32.526316441425315,-167.3960399889082,28.654507176498107,B,B,-57.49212813546145,A,-114.27752404874482,B,1
Both,18-25,D,-100.81273678644666,118.22176872176908,49.87079031938249,C,E,-120.4859200451351,B,-135.8289206320219,C,0
Mental,51-65,E,35.47224592020728,-92.52804676099608,-22.417967706994865,D,C,99.98724055375612,A,48.80748764275846,E,1
No,18-25,A,-116.69849496323596,59.469553547087514,57.97295748773674,A,A,32.5321274125044,D,160.56195321463966,A,1
Mental,18-25,C,52.775640008483336,36.70083369131687,-105.82911366881589,E,C,-40.295622364570136,B,-92.05037110743923,E,1
Both,26-35,E,-22.56539829913142,-48.2867225893591,-40.47459376057898,C,C,-105.11249438391539,E,110.54978129522898,B,0
Physical,36-50,C,119.99157117255075,117.88712490721053,-119.72305012719211,B,B,-86.97910029319462,B,-124.47824118754218,D,1
Physical,51-65,C,-87.95733434743043,72.3066059468859,52.91533349350897,B,A,42.13777971595524,E,-35.17774242797926,E,0
No,18-25,D,-87.52194551598777,-111.79739922830197,59.124493461603244,A,D,-208.1270878634192,B,-198.711831812583,D,0
None,51-65,D,-64.15270921955026,-50.98449490515159,64.4051186677524,D,D,73.31249873971657,B,-15.851189238148091,C,0
Mental,26-35,B,-59.696888590267086,-50.9198582515657,-38.72510129823303,A,D,81.8932108286751,B,-15.399974321971687,D,0
Mental,65+,D,138.0004445205711,-10.593886549200402,-62.51563207883654,B,B,-19.224216623492676,A,-70.90887374781978,C,1
Mental,65+,C,-20.527081225146517,176.26483985380673,14.525252837804189,E,E,225.23939918733342,A,-113.06092167615738,B,0
No,36-50,D,74.8335741050006,-182.18191936414712,1.004770523555433,D,C,-62.50480661789559,C,69.89318624721218,A,0
No,36-50,C,-40.76122270203147,70.83679010112628,-184.47492979643155,C,A,46.53861500392394,C,-111.88647199865093,D,1
No,36-50,E,-62.6777433276431,94.73465819342783,58.398696382295746,B,D,78.69367189916993,D,-164.86422236948437,C,1
Both,18-25,E,165.29196072772922,-37.14627708269965,-15.014661039951898,C,A,-90.84484037510072,B,129.25089672575464,E,0
Both,18-25,A,-43.26442191244196,-47.95113657012676,-192.6253654891751,A,B,5.5406571223224,B,62.9946545295199,D,0
Physical,65+,B,3.477455070571299,172.15399907214658,-187.26383260476385,A,C,-60.98389947293885,C,-89.60128195779231,E,1
None,65+,C,-4.538843833761456,-82.36548940459836,9.42520334314593,D,E,-35.255247277993924,C,-25.096173404223578,A,0
Yes,51-65,E,2.40759647326896,100.48684594639505,-123.89814472790077,C,B,-1.555513796959254,D,-235.7835811814024,B,1
No,65+,A,181.61753898242142,144.04590931169508,-31.013185385419884,E,A,14.406474551235249,A,-215.94985004994834,A,1
Yes,51-65,D,156.91943641670412,73.70917547149027,75.39977958979905,D,E,51.281390841833684,D,2.116902820986867,C,1
No,51-65,A,-112.0266345777107,-46.76279892694665,69.27517155014029,E,B,-30.77535953213515,A,-32.78745528155802,D,1
Yes,18-25,E,116.79492868981858,-118.53888115093983,-3.7366748066995332,C,B,14.41454694864828,D,2.0954936643947977,B,0
Physical,18-25,B,49.824775387147334,-20.49000534588494,-109.47636251286212,B,D,69.13300250527888,A,24.732843027585517,E,1
Both,26-35,E,124.58405067636755,28.334935402190307,-247.7927138682169,E,D,-162.60804177290774,C,-48.256462339298594,C,1
Mental,36-50,B,172.98472098581829,-29.954470952194335,-64.32477964851935,A,A,25.495177248258805,B,-78.35550972500738,D,0
No,36-50,A,56.01987063405496,-61.713594654536784,-2.9277613680885715,B,E,-36.56662911729497,E,11.258321343321905,E,1
None,51-65,C,-142.9895503718088,-29.15104718957578,157.36420563349708,C,E,-82.63406446708535,A,-77.79637409789079,B,1
Mental,36-50,D,76.94963983761373,-104.77150162574472,146.43621286803742,B,D,71.07745713976986,E,184.6441076494918,D,0
Both,51-65,D,-43.00918745613717,64.55778181283382,-5.807786524498149,A,C,62.62149502722173,B,74.1022435211477,C,1
None,65+,A,95.62525300404911,-84.50302695600497,-31.252405028740764,A,B,84.62169141896842,E,31.286688182453858,D,0
Yes,26-35,C,96.6960090936579,40.943090716881294,-11.778339637442246,D,A,70.82326181531664,B,-48.496426795335516,D,1
Yes,65+,E,20.525838232189734,-161.01805366467428,-52.18829381083705,B,D,-45.48626413308659,B,-110.31868046389933,E,1
Mental,18-25,A,73.3156752330008,-84.94153496516532,61.84890867184948,D,D,-37.66958909000546,B,123.07691670168133,D,0
Yes,51-65,E,-33.69677299528356,162.2735183144625,-139.90507261428576,A,E,46.034452441127804,A,-140.01695963850415,D,0
Both,65+,B,106.45728597758924,-53.98461355059705,64.9161975009956,D,C,-165.4104665532687,E,108.60426552804512,C,1
Yes,51-65,E,-28.45499810109237,117.22678157201898,-87.69824336415175,A,E,122.71206524319065,E,-4.310594863067279,E,1
None,36-50,E,4.4478841134702325,-249.49100271591195,-88.6276122005829,C,D,-88.93401896537264,E,84.16332211930214,A,1
Mental,26-35,A,77.81643833455952,-39.462746623735114,5.034766609812371,A,A,-142.58811171624697,D,-53.10268640311683,C,1
Both,18-25,E,140.34994095783873,125.56494561479825,64.15605480866866,C,B,128.27283296923292,A,-12.874123347434663,B,0
Physical,26-35,E,-29.731995540108148,23.609927633210447,-72.02953079789211,E,D,148.5475717718758,E,-197.44955322758318,C,0
Both,65+,C,-79.52152114872638,-85.64694077712059,-48.96846612787421,A,C,-136.53484889308012,D,-13.748708416409938,E,1
No,65+,D,106.60632711192912,-147.6149477454217,64.48717876807923,C,B,-4.969351902053801,E,121.78725465757556,B,1
None,65+,B,-83.26874094597142,-174.9053413495531,142.4914295029985,E,D,-80.8267342247015,E,126.04063364903251,D,1
Physical,36-50,C,23.460486226189573,88.9702891319931,28.86111074494312,C,B,-114.46581626551371,B,-52.2379166263095,A,1
None,51-65,C,-206.88758082809935,-54.55901192631467,150.444710642463,D,A,-21.891199924071262,D,22.160626783157607,D,0
Both,65+,E,25.761987944952715,-42.7890702133506,21.913468024823175,D,B,248.46838449959097,C,-15.704301969023177,A,1
Mental,65+,D,33.12315886778903,158.27020587545942,97.90040199724024,E,B,98.88198459500776,A,5.823181782035242,B,1
No,65+,A,-12.212655525313323,123.4525290168713,142.75266177552476,D,E,-37.48251537858609,A,147.6609863737681,A,1
Both,36-50,E,-198.81668455207767,36.5416109765104,-29.604250279060707,A,C,12.385161691062939,A,-10.188112760992396,A,1
Both,36-50,C,-49.1931979388498,-157.04348818588403,-110.12846887400462,D,E,-63.812129732851005,E,-41.1858948390387,D,0
None,65+,E,83.18813890478428,-200.66073725806302,137.52358737814018,C,C,-8.713109944170752,C,-41.41711650187618,C,0
Physical,26-35,B,-98.15526208564604,18.362478523260535,20.74752172616759,C,D,110.39780014991285,E,116.32695027269142,C,0
Both,65+,D,-78.2657889346989,217.76837692036847,-20.010910637816153,C,D,61.66288957988609,B,-8.71779398641214,A,0
Both,65+,C,-7.0484452503281485,126.9745202921175,4.620418129105803,D,E,-50.01491142441636,A,25.79753159696903,A,1
Physical,36-50,E,-55.02362384098828,-105.28022809537173,30.954325147837675,E,B,-118.66773906970738,E,-143.53982728832653,A,0
No,51-65,A,7.759672798464157,-173.54862421941627,143.1516764697367,D,C,81.32327342240325,D,32.47131904552509,E,1
Physical,18-25,C,-155.48247410391505,43.87648329384115,-221.0775681272968,C,C,17.497733594751963,A,41.81680049705104,C,0
Mental,36-50,A,49.45997666670236,67.14512428750776,86.72530661191978,A,A,-1.9863687179220122,B,109.10368590151474,D,0
None,51-65,D,-81.33300953710064,221.8913555897505,29.765425729584095,C,B,162.5277923989528,C,-96.49346674091007,E,0
Yes,26-35,E,312.1995208623782,11.405187556496807,-98.17172996294323,C,B,-132.0078487638921,C,-7.653606319595475,E,0
None,18-25,A,-44.308057235947,-83.81666143434482,58.14924226401866,A,C,-33.679428313441946,B,125.99643640156299,D,0
Mental,18-25,D,110.80782737064843,-69.62799435977183,159.48868849936525,D,E,-36.64673857776973,E,76.95392724661254,D,1
Yes,51-65,E,137.69437848097175,-34.82406345932934,-3.9675060247322946,B,C,-73.18776610375251,D,74.60359771806469,E,0
Both,26-35,A,-10.582217999573313,22.105937250670248,119.29865372009596,D,D,-144.4243181364521,C,184.69293925848146,B,0
None,51-65,C,-99.17625090570358,-89.12207329229892,-108.14858056936498,B,C,25.53433886386045,E,29.539582398067342,A,1
Mental,51-65,B,-28.60029201745209,-144.9008705852446,-298.02803805783907,D,A,102.83198995858483,E,-57.69432503162443,E,0
Yes,36-50,A,-139.5651868281416,85.7076555628386,-53.86872900561097,E,B,24.698133220481367,E,26.247394952875823,B,0
Physical,51-65,C,-26.440143874689976,65.66003106402924,-37.38221481905991,B,D,-13.586403168819785,E,-175.3342818513148,E,1
Physical,18-25,B,59.81461402259922,22.41521222893499,-46.87269242410401,D,B,11.395219846733292,C,-78.366565502321,E,0
None,51-65,D,139.7139145857986,84.7721350167748,68.62251849209164,E,A,131.26812881072297,E,118.2888708462893,D,1
Physical,18-25,C,122.5249181580093,-0.4289569197983692,87.92472515850295,A,E,42.04312764336853,C,-11.770254999483667,B,0
Yes,36-50,A,123.05406925894053,39.896328954201174,23.46324496994438,B,E,-10.085413080060707,B,27.48606159294583,A,0
Yes,18-25,A,-49.96990814017826,-135.43225081056733,57.80738933578873,D,B,21.4850108160202,B,83.51675974785459,C,0
Both,51-65,A,142.36266038057678,-136.63660429798472,37.79811009021387,C,C,4.806946374406576,D,67.90046486709971,D,0
Both,26-35,E,-66.65149895231049,-101.86570132631499,-33.53680454407401,C,E,-13.344108126227617,D,3.7845972946358843,E,1
No,18-25,C,11.74010367340045,51.342156238080484,185.66142492870853,C,C,56.54023491975977,B,101.54723289288947,A,1
No,26-35,D,-36.939468570001296,-196.40301346287666,113.7652923257178,C,A,-35.8077320626791,A,-15.576538976271499,C,0
No,26-35,E,89.50104099327943,-21.55253985363602,73.38047143184893,C,E,-171.873678928432,B,23.681073072374243,D,1
Both,51-65,B,-16.321009789061055,-3.506982530292678,-55.59941277004759,C,D,2.7354697734363533,D,-34.223696673591895,B,1
Physical,18-25,A,-51.6571750455076,-26.385413693902276,-55.974880706664024,B,A,55.767231322349694,A,46.92661287944237,A,0
Both,65+,E,89.24169699761066,-52.816558018424196,88.58110655432435,A,A,-189.5121301009108,D,13.568836586564736,A,0
Yes,18-25,A,49.15935870441911,139.53954906665354,102.14396969826434,A,A,40.005017994651354,E,6.987419579864238,B,0
No,26-35,A,0.3556665020653798,-67.2532864571751,-22.090820807509957,B,E,27.038298637096236,E,-135.07214648725326,E,0
Both,51-65,D,-99.66027849282182,-122.37796291899438,-6.7838732560119865,A,A,172.87649292081505,E,33.02727373279143,E,0
No,36-50,C,91.78766314362821,-13.603538261934082,-21.399730877734036,D,E,70.5949026577704,C,82.54014504827268,D,0
Physical,18-25,E,-3.737007945409438,73.986859524704,146.33514678389798,D,D,-40.72917310185758,E,5.873006633775352,E,1
Yes,26-35,C,-89.1354191092676,-113.80774073458552,-109.49415870814572,C,B,95.01470599032722,C,-0.9235636172324372,E,1
None,18-25,D,71.15685674716691,-4.618455102954029,24.37625201351623,B,B,67.22393775549982,D,94.42955219428517,C,0
Both,36-50,C,3.7028762872476784,46.01801959831073,8.47820068319504,E,E,46.57565443003796,A,-122.6435569347344,E,0
Mental,18-25,D,-33.217413814734506,-41.87190680548063,-34.213715628766955,D,D,-106.85478828290572,C,134.88063462967975,D,1
Mental,18-25,C,-114.20040248216398,21.81356301718026,30.283365312166538,B,E,-60.42269106305598,D,-11.207606347659352,B,1
No,65+,B,95.77037401234286,-205.9721211981929,-17.775569600208108,C,B,-83.10417104698719,C,130.99580622432833,E,0
Physical,51-65,C,17.325159693290132,-172.000858084145,-62.71274620708023,C,E,217.01169612376265,C,-42.43511048195345,C,1
Both,51-65,E,10.161736060750249,-75.10922334883672,80.0168187949235,C,A,164.64945753743635,D,-93.10738511874445,E,0
Yes,51-65,D,205.30018358351026,29.942110410667784,49.520657940989636,C,B,91.18941236921528,A,-61.096043137662,E,0
No,65+,B,-69.61023694678842,-8.451803731932579,-2.474740421293082,B,C,-21.21638543163546,B,-90.34797078493882,A,0
Both,26-35,D,33.31279242357124,-34.8471545483324,-7.467729685101062,B,D,13.423174481316922,D,34.57216603536095,A,0
None,18-25,D,127.370850012799,13.37387647135491,-8.027347611964242,B,D,-148.95231428639946,C,-231.7312912585193,D,0
Both,18-25,B,-12.835149394484171,2.9522359804804212,16.217012976836855,B,B,98.31988194804609,D,46.88225847463377,C,0
No,18-25,C,4.347443273948616,148.26768548427785,-163.15415152958911,E,A,18.61163989172845,C,18.414270682480428,C,1
Mental,65+,E,274.1915686556195,87.59693463944218,-12.19996580070886,C,B,52.59959082653979,D,-52.929957105986716,E,1
No,26-35,B,-177.89950476109945,-119.99005518898609,-27.794468633142987,C,B,91.61322252795594,D,-79.4541107433167,D,1
Yes,51-65,C,87.71212296320414,-54.52120138177059,-104.51050863978728,C,C,-98.17995241708547,D,73.13256029020374,E,0
Both,18-25,E,-47.73460750769055,46.230647053508626,2.290775599497184,E,A,124.17162431991382,B,66.74967684256897,A,1
None,51-65,C,73.45117254521995,-29.679029903060638,-28.032770877058695,E,E,43.51568223709324,C,52.26260598089822,B,0
No,65+,B,-4.017149321150928,24.440023570932308,72.0274710588734,E,A,8.060500524756934,B,-9.313059523813344,D,1
No,26-35,E,8.40094865703161,-16.022763497378055,135.49033373164596,D,B,-21.16534188995449,D,-100.66461653278918,A,1
Physical,36-50,B,-33.104480529442796,67.54740313947379,75.08555754840657,C,C,131.9498568067435,E,79.81860544678861,D,0
Physical,18-25,E,111.465374453915,57.21605074442221,-151.39126039595817,E,D,60.40984737296744,A,33.984396465579316,B,1
Mental,51-65,C,-105.13767714247963,261.7798767126905,-50.798201149024536,C,B,3.1831457794008395,E,-77.43616349545323,B,1
Both,51-65,A,145.47059071416137,-5.127028454573071,110.19821516451049,D,C,9.008646802290666,A,116.70224734308388,C,0
None,36-50,D,-112.6758014157941,-41.75763422525275,-112.67845155893514,E,B,-69.14583592328322,A,-90.74451865695576,B,0
Yes,18-25,B,69.55330327761189,-110.19860370994454,-87.99958449547192,E,C,-82.00519541885242,A,150.32733184687908,A,1
No,36-50,D,110.3212997300177,116.3531763723474,70.93002360181409,A,D,-136.5304501744374,D,3.5643905767004433,E,1
Physical,36-50,B,122.2827412099067,36.50499782248086,90.91716769058608,A,D,94.17291119780712,E,-118.53580062605984,C,0
Both,51-65,A,-126.10032712131851,-28.417037197080873,-43.565526205504455,A,E,-174.91547384558336,B,117.0336296246945,E,0
Both,51-65,B,-39.2321010682898,218.7565102353315,55.4580042679486,E,E,90.64773519493932,E,77.28971252559356,C,0
Physical,65+,C,-26.603915484219222,-43.30115623504333,-45.163878394773846,A,E,6.001137430384391,D,-152.80895949389912,D,1
Both,65+,B,4.296055911208424,-78.08732406010739,-11.538195321035404,A,A,68.64971312651255,C,59.38101695843409,B,0
Yes,36-50,A,62.00105517545668,16.960395125911116,-42.82667689572552,C,B,-106.42439238853079,A,119.4157535178723,C,1
None,65+,B,48.473864288158005,193.05409644356777,-88.95195150583254,D,B,-22.69292406311626,A,162.73849348528543,B,1
Both,26-35,D,-87.56228601271047,53.870439885530686,112.78262429250434,D,C,-10.661441680160355,C,6.7964868288553815,E,1
