ethnic_group,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
African American,26-35,B,C,B,77.81788618092862,D,E,201.86032946499745,42.12544861679889,-52.880706957635525,0
White,51-65,D,B,B,-49.919582209558,B,B,138.4535911549839,-77.96199003847842,-127.25318708190056,0
Hispanic,65+,A,D,B,114.83658267151593,E,D,-18.460819133550643,140.38597576497963,-80.84034465588411,0
African American,26-35,B,B,E,-99.17149387407869,D,A,-0.9817761973619191,-54.533801601066514,-111.28664979220359,1
Other,26-35,C,D,D,89.71781300284664,A,C,40.68417688061533,-49.62949238562141,7.167209334899869,1
Asian,26-35,E,A,A,-14.680320178477235,C,A,-21.40943776353653,22.060321945677146,62.01855948488537,1
Hispanic,51-65,C,A,A,16.68442651547261,E,B,152.60341155676596,73.17949043093289,-38.749818301410734,0
Other,65+,B,A,E,-2.978779580066791,C,D,125.63323539119298,19.958572121378342,33.98007515638583,0
Black,65+,E,A,C,-76.3551510794686,E,D,50.425365166647104,31.97806120752043,25.664714764686085,1
Hispanic,65+,B,A,C,-66.64448424227216,E,A,20.505781178971223,82.73535953902805,-142.12080722317637,0
Hispanic,65+,D,E,C,107.50709013999227,D,E,129.48205076881908,246.1471388616183,-116.09077748121386,1
Asian,51-65,A,B,A,-90.18912234542728,B,A,-230.36858028114887,87.76869554422461,-104.92518446388996,1
Hispanic,65+,C,D,B,137.5917175373741,D,E,38.99590364061038,68.43321496463885,-181.67117148979025,1
Asian,36-50,A,E,E,40.988176851659325,B,D,-56.7326111249096,134.83418319522102,244.7421108599673,1
African American,36-50,D,C,D,159.22424675232102,E,B,83.7666102050565,54.85620971579572,-12.48860695092772,1
Asian,65+,E,A,D,-83.1596818910816,D,A,12.995708860674876,-32.3461410210749,-133.62487116257884,0
Asian,65+,E,B,A,-17.141992742092782,C,E,94.61990054869773,13.011990712544227,142.3190378560512,0
Other,65+,A,A,B,43.20049849604939,B,E,-49.78926822447557,-17.887758173494923,-15.477535029334957,0
African American,51-65,D,B,E,-66.60974673162744,A,E,62.09805361078884,-33.5859610254364,123.12456465550675,1
African American,18-25,A,D,C,22.706623305409725,E,A,70.16477714357563,98.29342684033158,9.355952126089367,1
Other,36-50,A,A,A,-110.28176565619385,C,C,44.16056452046605,74.53312597089534,23.942158373534074,1
Black,36-50,D,C,B,-60.68626541297315,D,A,-11.55582591595648,56.385582719040585,-201.85457397342853,0
White,36-50,D,D,A,22.66327492887919,E,A,-4.781267110739353,-143.61545935971367,128.0747105202478,1
African American,26-35,A,A,E,-102.67898509474442,E,E,-68.48299598231173,-71.92866514968476,-239.38913708609863,1
Hispanic,18-25,A,D,B,-6.429094510297798,A,B,-74.51018713610631,-24.519028745526196,-206.0452206875533,1
Black,18-25,C,E,D,-16.202978835547523,A,A,47.766083260693534,-70.20953027178592,-32.413023109772276,1
African American,18-25,E,E,A,22.81728943342643,C,C,-112.23262656635981,-84.82697549588224,-55.59556744738834,1
Other,26-35,A,C,D,-141.94284608974974,E,A,-122.34123001669464,-136.98040368903318,-35.67115574702518,1
Asian,51-65,A,B,D,107.3031611234884,B,B,-28.493226880009427,-71.28735915321045,-24.022341544466215,0
Other,51-65,E,B,B,136.06775499149762,A,B,-63.51953424203659,-63.06921747842037,-38.32994647258937,1
Hispanic,18-25,B,A,B,-21.31714094965887,B,B,-16.169349543029803,7.037279581546145,173.40792806873193,1
White,26-35,E,D,C,-71.64133165989142,C,C,-8.728895643095141,-220.62724153952072,48.72105188569579,0
White,26-35,E,A,E,-175.75287870951294,A,D,-113.64591153845438,22.967519071695577,-121.4600338656282,1
Hispanic,65+,C,B,D,-96.41550249977573,D,E,-17.852108289481567,16.931392985504168,-3.901000579439888,0
Black,18-25,C,C,B,-90.81732071661072,E,A,-104.0370059885389,149.84253681488337,37.90804749923288,0
Other,18-25,C,A,B,-276.006416484352,C,E,67.02502051090549,40.2060027530519,61.508082600016,0
Hispanic,26-35,B,E,A,-11.292007472994731,B,A,26.520869955277703,-4.803100110231448,-41.93088663473131,0
White,18-25,D,E,C,46.19906525290007,B,D,-60.01073669853512,65.72353573059632,-18.487482843685893,0
African American,26-35,A,C,E,-54.4389085348252,C,C,-322.2176138996712,66.38577908006391,211.313846348779,0
Hispanic,26-35,D,D,E,-115.43582537135491,E,C,107.52556306523047,93.94264236346888,19.499354841202802,0
Asian,65+,E,E,D,50.02085833799843,C,A,-209.03709232946846,-19.92393099249353,3.710701495603161,0
Asian,18-25,E,C,E,41.33668030863686,C,C,106.81252512516974,-60.02690819437079,-156.79055267149437,1
Other,51-65,C,D,D,90.82101757988806,D,C,241.57214093183268,67.89220633541615,-168.62150702720803,1
African American,18-25,A,C,C,-28.833690523626064,E,B,97.27602979823374,73.3795676563202,108.8954353590295,1
African American,18-25,C,E,D,59.32465052765601,C,A,-131.75546452496377,-69.44175636818684,82.49481895660028,1
Other,51-65,D,A,C,143.47808870514646,E,E,-153.1227192063691,-18.33410308225741,126.1358947330289,1
African American,65+,D,A,E,-146.31479456735107,E,A,36.28168320300678,-98.62280495839735,153.38295558549225,0
Hispanic,26-35,C,A,A,-70.97052131590056,C,E,31.13185163506295,9.35043740258128,-47.007740025729916,1
African American,51-65,E,B,E,91.32252707938548,C,C,97.3282159405153,118.17091739019297,-86.17239942127523,1
Other,18-25,B,C,D,51.38102307435911,A,E,-152.7996917487103,35.523012854843635,-107.23403143290824,0
Other,36-50,E,A,E,233.5306683524123,C,A,-34.0105757256189,135.7470071485537,-42.25082048679662,1
Asian,18-25,B,D,B,-74.46397642785878,D,E,0.9925786152680429,81.92699992531148,-18.204614994442444,0
White,65+,C,D,E,126.99255647697507,B,C,139.7245631545473,-22.545591032399013,-59.69573399476572,1
Other,65+,C,D,D,-27.499497557585073,B,B,-0.37319500760941354,-242.0910896625344,149.87231267436408,1
White,51-65,B,D,D,169.58843707428437,D,C,-7.473997947970398,-198.009244443174,58.434618869935186,1
Asian,51-65,B,A,D,-86.37850241099441,A,D,195.59342233749675,-49.89537939011409,147.5845791511708,0
Black,18-25,E,C,A,-59.036384223489314,A,C,-86.08861930067613,102.9291396762614,19.722727439690715,0
Black,36-50,C,D,A,-62.24856213078823,C,D,-76.37020779457492,-51.79810968858287,-59.52005080986411,0
White,26-35,B,D,D,187.63277874068623,B,B,115.47304622219445,-5.374630648912672,-87.14588907959613,1
Black,65+,B,B,D,-68.8393899464196,E,E,170.2870701759396,38.664334592172274,-13.659873985848069,1
White,51-65,A,A,D,-128.26572931634846,C,A,-58.794591345803084,138.3398576395497,60.8270385007313,1
Hispanic,51-65,C,B,E,6.608737160886152,E,C,204.40588200605515,92.2300740445141,28.789800380307373,0
Other,18-25,C,B,E,-8.89028758000555,E,D,-103.4495898718059,97.09349872039083,-40.15270049003522,0
Black,51-65,E,D,B,11.182304016231024,A,E,40.723518404683524,147.5415237964702,65.84664316014596,0
Other,65+,A,B,D,174.30892083639966,D,C,-55.2260047380831,-60.52935152103836,-165.64989303188767,1
Black,51-65,B,C,C,11.503557842416773,A,C,66.4736073640404,-66.10103101699907,104.91735816774951,1
African American,65+,B,E,C,37.832010401129715,C,D,-104.09006713314304,-5.865144599207837,44.05577989636756,1
Asian,65+,C,D,D,103.94863035043119,C,E,-23.46854207274754,-55.939495020344374,29.610402765161336,1
White,26-35,A,E,D,-45.68589580972458,B,E,-125.61387503839308,-96.06959095966224,1.3097760891061268,0
Asian,26-35,C,D,C,-23.80711971095008,C,C,-63.877062890734734,25.968873539542177,-120.63766778559713,1
African American,36-50,E,B,E,33.55739476828204,E,E,76.14150173535936,237.9567982923433,-176.08499720874082,0
Black,26-35,A,C,D,127.38233086057056,B,D,122.08678777111932,145.93375820495007,-124.82870722340036,1
African American,18-25,E,C,A,8.025810124371912,D,B,3.094764667727836,-94.17748128329622,-1.3966892438189638,0
Hispanic,36-50,E,C,D,-53.714568100589275,B,D,45.48256923354713,53.50898143027871,89.37026424883905,1
Black,26-35,B,E,B,-244.32418083470733,B,E,88.31428023289958,0.1060783391482548,185.22419572461231,0
White,36-50,C,A,C,-24.05695970192411,B,E,8.38216786300992,-10.80474131644179,59.26132305863601,0
Hispanic,26-35,E,B,A,-53.04606065095765,E,C,-7.070537253202273,20.456928293623243,-32.02622902516874,0
Asian,26-35,E,E,D,68.28104374640306,B,C,-106.81545651385609,230.86924713485533,-144.40280644113744,1
Asian,36-50,E,B,D,119.01139591466871,C,A,-98.7992898983294,43.94105408616949,69.37018715212,0
Hispanic,18-25,D,E,B,-136.12599581003428,A,B,-104.33753186861566,98.63840319780681,-1.805593393731833,0
Black,36-50,C,E,D,107.57303734623255,B,A,180.12228681742147,-211.66645241708943,206.10894432580147,1
Hispanic,51-65,C,D,C,177.4842908027563,A,C,-0.8515025208383143,-17.67404010550883,25.806989702379425,1
White,51-65,E,B,B,162.88401881396686,A,E,101.67898761989002,12.331474601902672,41.780704552784464,0
Other,36-50,D,C,A,96.91470137659678,A,C,7.604037866248868,-34.33173056195473,4.998982098688127,0
African American,36-50,E,C,E,66.29857411893035,A,C,-20.175161410438502,114.77295319282396,-106.83534355428863,1
African American,65+,A,A,E,-20.31612510234786,D,C,-150.84801653518014,-35.31615704139617,21.100826761494183,1
Hispanic,26-35,E,C,B,-36.902416985548086,C,A,191.70184330734236,51.85531990780613,-65.86278467192729,0
White,65+,A,C,D,249.17345601603117,B,D,93.29346571708919,-151.69510210768715,1.9308600798771003,1
Black,18-25,D,A,B,14.583000009747133,E,A,-34.84289753061301,-56.067034639335404,-83.04279111025073,1
White,51-65,D,C,D,220.28245552209947,E,E,-158.97786112101443,133.96964210143085,-124.43916125313996,0
Hispanic,51-65,C,C,B,57.72769984996865,D,A,-99.98287232941561,16.453887052828154,-42.26872003561236,1
Black,65+,A,C,A,66.8214068389463,D,D,36.27697847194849,43.5559529347085,67.48101294919674,0
Black,51-65,E,C,D,-16.97919799462176,B,D,60.92525784758571,-41.253222741573715,-109.62479560250189,0
Hispanic,18-25,E,A,C,-1.1385730476468268,A,D,32.20182053923373,-4.389328976789215,45.99467780216916,0
Hispanic,51-65,E,B,A,135.1240698951534,E,B,-15.707208176723286,17.396492420999145,48.458920311295174,0
Other,26-35,E,B,B,-104.74835143727952,D,A,126.34023101761089,107.81887641219075,133.48651707958626,1
African American,26-35,B,E,E,49.63096481557637,D,C,22.797075824256048,-85.93845611544491,-91.4892679352992,1
Asian,51-65,D,C,D,67.59408011318922,B,D,-95.44207614327055,-179.6095527616285,-52.151321286757494,0
African American,26-35,A,A,A,81.12336984363169,B,A,-25.401347608899904,-37.62993550404989,-137.88147917009363,1
White,65+,D,E,A,-1.9187867917967136,E,E,119.49157875130089,-91.59151349436097,190.55711012572092,1
White,18-25,D,C,D,117.24404232436956,A,A,95.60732393586389,58.708235281480256,-99.05630053016009,0
Other,51-65,C,D,B,-1.1756490237522483,E,C,-47.27424492374127,-28.15399613841133,-55.99114611904762,1
Other,36-50,D,E,B,-6.052586989394222,A,E,19.50952464316664,-84.05782787982736,-109.26726446350794,0
White,65+,B,E,E,33.090629812783575,B,B,5.87087199501625,-142.9997554019569,17.434384637021946,0
Hispanic,26-35,E,E,C,-207.33967072809136,E,D,100.71449156086565,-76.42842103306073,6.871898286686147,0
Asian,36-50,C,E,C,-55.32000567677727,A,B,127.3771155158724,-39.864018955234094,-23.350481280558817,0
Other,18-25,E,E,B,-152.1396426861794,A,D,73.91971552553977,29.989677957128176,-225.4922236648341,1
Black,26-35,A,E,E,-193.82706038233508,B,D,9.766223440250913,101.68905600073631,61.03163276465874,1
African American,51-65,E,E,E,56.44845820615265,E,B,92.76425380523663,68.4187473933154,-4.2631932825647745,0
Black,26-35,D,C,E,80.92914047739028,D,D,-31.71880222895207,-194.56084039985066,-23.41787471003113,0
Other,51-65,B,D,C,26.214234323746894,E,A,105.88610143919416,-32.40659503883073,-143.07543733211972,0
Other,65+,C,E,E,-22.497085786249098,E,D,-123.89611010724855,68.93557821720393,-68.45265513134262,0
African American,26-35,E,E,D,43.93366639859872,E,B,-10.185639962152031,205.92086272351716,35.607913251919385,0
Asian,26-35,E,E,E,57.640611958501765,B,E,169.90039256129262,166.7358720682797,5.849597676202772,1
Black,51-65,A,B,B,54.85393410531262,D,B,95.18261211000006,125.35246916008924,-10.947372349626074,1
African American,51-65,C,B,D,4.294970991666518,E,A,153.6884809949329,-31.920808403666594,-113.67639519555586,0
Asian,18-25,D,C,D,59.47882668430455,B,C,-177.54845603831325,7.125733768789944,36.11951992540323,0
White,18-25,D,A,C,130.61772486917005,D,E,9.79799848420412,124.49957052847869,157.80122863025034,0
African American,36-50,C,C,B,-43.03084724484496,D,E,-94.0468332232271,-104.28849796156192,-98.00869286664125,1
Hispanic,18-25,B,C,D,76.61776660411182,A,B,0.5057434425688969,-62.84446436283656,8.6286318125169,0
Asian,26-35,A,C,D,-154.58363022503934,D,D,28.25404035317161,13.163375932962989,-24.205305559959275,1
African American,18-25,A,A,A,29.88232133407598,C,A,2.0356626347534346,-34.62500056157708,-69.42234393027746,1
Other,18-25,D,A,B,141.21554498155018,E,E,-58.081891513554055,114.85039852487542,61.87732965388013,1
African American,65+,D,D,C,-14.279353247795907,A,D,-108.32767996557855,101.61017693158331,-54.01878929116318,0
Asian,65+,E,D,E,-62.52602857981289,C,A,-13.158259117896664,-36.82112738095989,-151.6945931462356,1
Hispanic,18-25,C,D,C,-85.6622196949097,D,D,61.43147096846819,-64.92180097394157,137.05467049266463,1
Black,18-25,B,C,C,-161.3656239369756,C,A,10.883104240984034,78.97509502859282,100.03509399855591,1
African American,36-50,B,C,C,182.4204664174689,A,C,-32.238787192151904,-136.55076297218102,42.076125836831935,0
Asian,65+,B,B,D,73.17822431713695,D,C,-85.17775318539378,21.336930031778707,131.29470496429562,0
Hispanic,36-50,D,C,C,-90.43933004146889,D,D,-136.43332575986992,-21.163325012864,-1.6454596860462376,0
Other,51-65,B,A,B,-79.78929243283541,D,D,81.49366821337723,81.49345491598703,-59.03146160870071,0
Asian,65+,D,B,B,62.51783646072104,A,A,101.75725633446791,-118.37637005394612,20.294941769168783,1
Other,18-25,C,C,B,26.25447496705115,D,C,39.873827403764125,-44.18597274791428,13.797173279465632,1
White,65+,E,E,C,109.55670207118595,B,B,73.00528222746517,-31.95531434132919,37.59069500355514,0
African American,65+,B,A,A,102.14929823033401,B,A,21.793149969830164,-166.1383165105953,-7.225728171187345,1
White,18-25,B,D,B,46.395015035620546,A,A,162.24115684019188,-41.067568260474836,31.18062733858784,0
Other,26-35,A,C,D,39.81083331714511,E,E,197.52745265496057,25.60752229240218,-2.622481188504808,1
Other,18-25,D,D,E,-112.53302481576333,E,E,-25.66216488873681,-28.12374211770739,102.25862468597755,0
Other,26-35,B,C,B,-39.57527601408454,D,E,-15.410632122147149,-187.5070766242504,-26.87099795680971,0
Asian,36-50,C,D,D,7.320829636634969,B,D,77.1697760817061,85.94559531206971,-59.93088015104339,0
African American,65+,D,D,D,109.59775294783118,C,B,130.0955081742429,86.87151459570505,71.83579620455367,1
White,36-50,D,E,D,-73.49901109457785,A,C,-118.24772733165922,145.19843814463547,-78.73564546067972,0
Asian,18-25,B,D,D,22.12618762850148,B,C,-51.20097301137686,-68.62924588386691,-95.03120960739705,1
Asian,51-65,B,A,A,-6.388496276921145,B,E,306.3365154406993,-36.30029709738472,9.951513605895544,1
White,18-25,C,A,C,110.57330607339178,E,B,50.589613704290024,-167.17806651644617,-84.82156943571786,0
Asian,36-50,E,A,A,34.58980123112563,B,E,-68.12705556009445,158.32375482148578,-57.86890251425636,0
Asian,51-65,E,D,E,64.21080184560452,E,E,-38.571169311438055,168.21700157882714,-110.44498801892901,1
Asian,26-35,D,E,B,-62.79664582484175,E,B,29.044828994316262,-31.07271301396394,-29.946573746801846,1
Black,51-65,A,C,C,-81.16372119284698,B,C,-294.83074842729724,-152.89143417700478,156.55158799859902,0
Black,36-50,B,A,B,73.8379605971407,C,C,79.17196852076196,70.35063578196097,67.9663567821748,1
African American,36-50,C,C,E,119.6570987191018,B,E,104.94724476482307,-139.87251216578193,145.84850406469147,1
Other,18-25,D,B,C,-67.73309060765392,C,B,60.78933940010731,-76.34200814693004,-31.497964838494703,1
African American,36-50,C,C,C,-78.73519085630159,C,B,105.85141780375326,78.48912693450607,-80.07616540284992,0
African American,18-25,C,A,D,-137.81131416640406,A,D,-7.624476897208613,-115.08859113201657,-77.05021862098062,0
Asian,65+,C,D,A,156.31313052445915,C,B,-114.40893624280994,161.02029850918055,-98.84538530032376,0
Black,51-65,B,A,E,-203.6282576796483,D,B,51.52093187302922,120.28799966484618,-114.68389068423393,1
Black,65+,D,B,A,-35.075396384026455,A,B,83.5689965116163,-100.14551334196304,-4.310201694217258,0
African American,26-35,B,D,A,24.09807265036333,D,A,35.66715908082045,76.10709947340608,120.05066781124584,1
African American,51-65,C,D,A,4.535157461589142,B,C,37.700952555072035,35.78700795559886,156.6045921403164,0
Black,65+,C,A,D,34.211308756528844,A,E,15.826065705349531,5.666598260161194,-109.3322897933913,1
Other,26-35,B,A,D,-10.558896786707942,B,E,27.309740344635014,19.813177988575497,49.79152442512181,0
Black,65+,D,B,C,131.9828093388488,A,B,-94.43322905047357,28.83140199968287,59.74194415337166,0
Other,18-25,C,B,B,126.08826101735218,D,E,30.205431763097074,117.94206556410106,5.542414283257484,1
White,65+,A,B,E,-24.1215837025681,D,E,84.16815885683152,-60.909239464951646,4.5295169931995245,0
Other,51-65,C,C,B,-40.6738671835912,A,E,-101.52469504338382,-33.28835074456223,225.7931060246403,0
Hispanic,18-25,D,E,C,83.81464136439898,C,B,157.11023439492428,-30.458548975652704,84.29552911476065,1
Asian,26-35,E,B,A,138.51542792359638,B,D,123.19372194086749,141.58014138673113,-24.71225682869151,1
Other,36-50,A,C,B,141.58942401866383,C,C,-254.52739875497866,108.24984153230058,8.157706742156543,1
Other,51-65,D,C,C,70.71340899241618,D,A,62.54141158140034,170.3181643249342,134.3731455119059,1
Asian,51-65,D,C,A,-202.9165342089108,E,C,-2.2343616139910893,177.93709269442346,-192.76713901909446,1
Black,51-65,A,E,B,3.826638692389227,D,E,55.34332046181852,-121.62154643467895,-4.034526745048357,0
White,51-65,B,D,C,36.838815666740004,B,C,-70.86778331985502,5.972338996456343,91.97192396409801,1
White,26-35,C,D,D,127.8742730483812,A,B,92.33341898572598,75.46891988707414,-79.77201550704046,0
Hispanic,36-50,C,C,C,10.94303433362597,D,E,-176.07835936289905,151.46786935006057,-39.32079414262518,1
Asian,51-65,C,A,D,55.04699702742549,D,D,149.13373950969662,2.583536155671793,44.34380177870736,1
Black,26-35,D,B,B,-90.16565387079939,B,C,-3.247271296737708,40.29257550988039,98.38097334085751,1
White,26-35,B,E,E,99.7351570013724,A,A,-14.740394181437427,8.399057683324187,37.76801718858034,1
Black,26-35,C,B,A,-97.65381610439617,C,D,6.986624671144536,-223.24151902104168,-112.07879532887507,0
Asian,65+,A,C,A,-7.6743149944816,E,B,-35.63066980425328,97.06195762879106,-154.8658185255782,1
Other,36-50,B,A,E,107.05107644876878,D,C,33.73670907833108,79.85021351044021,3.4368221172620643,0
Black,36-50,C,C,C,140.76773624753704,E,C,-39.881886655081274,9.894599112604778,-25.3686328263798,0
Hispanic,36-50,B,B,B,166.5104311397234,D,B,-53.5819949266704,125.34960226602645,63.384580903222734,1
Black,51-65,A,D,A,142.63438895697914,D,E,66.71963066975705,70.31930014493405,-4.6176974834095965,0
Other,65+,B,C,A,-51.30460699355886,C,B,-63.5179902765632,110.08929456606413,-67.76571320918205,1
