AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
65+,E,-71.84379948717081,E,1.8908303095749937,C,-21.86178607571467,0
26-35,E,-22.55604662971532,A,-97.58577890003649,A,-24.306895153282735,1
26-35,B,7.5834988265314225,A,-19.24472238451689,B,67.38230053526696,0
18-25,E,52.648809997446165,B,104.65757874560855,C,-41.5682712014004,0
36-50,B,72.27216929930094,B,-85.0718051723992,C,-13.085882474867422,1
26-35,B,-97.61688866067777,D,11.89417740150459,A,-15.697342750811421,0
65+,B,109.7567350573266,D,-254.15830712409098,D,100.136051042238,0
26-35,E,75.17715363695714,E,44.430367775606975,B,134.37537640735584,1
26-35,D,-16.108200201107152,E,-2.1822230748127596,E,-77.69242003186058,1
51-65,E,-117.67770017585451,D,-150.09352444492248,E,135.2504195034939,0
65+,E,229.58159323832552,C,97.08723506249521,E,-104.04101999507662,1
26-35,E,-84.03880212776025,A,150.67571639710368,B,-102.14729045523501,0
65+,B,-64.31113340895787,C,57.23428015121718,D,-79.06913585894858,0
65+,A,7.371628934226776,A,-50.063180402732584,A,183.52538463586603,0
65+,C,132.81575495237942,C,-11.311154325152906,D,-143.99563865622528,0
26-35,D,-74.31479271599314,D,-37.379297720482235,D,-28.084658724824944,1
36-50,E,-105.61769974733768,E,31.08801763819305,D,-13.267599144306155,0
65+,C,-63.67671829554757,E,-38.08176095973714,E,-168.80467242364816,1
18-25,E,-74.47810327027727,A,-52.99677396936846,A,49.298388613287116,1
65+,D,-45.8737387634655,E,56.14045326899946,A,-100.55943998595755,0
51-65,C,-80.79123288744675,C,11.047245491810862,E,-19.81276768974136,0
18-25,E,63.73167942435347,A,181.22635115101374,B,93.19393052789012,0
26-35,A,159.68233542119222,D,-121.31244705059663,D,174.86561789072016,1
18-25,E,112.95943760312545,E,141.9512420571329,D,49.10797804565057,0
36-50,D,158.75663477785957,B,-94.5514480831169,C,54.955821741656976,0
36-50,D,99.34468720091789,A,-16.66093655155546,A,101.04086950862367,0
18-25,D,48.46009033029813,B,45.51543491802097,B,150.62018288474798,0
18-25,A,35.27664599173861,A,-117.8080835510953,C,296.84687089818647,0
36-50,A,36.040387217404586,A,-85.1902411617429,A,74.1749348549057,0
26-35,A,-51.33652052112877,A,47.7407426273858,B,143.14407180952531,1
36-50,B,4.72053517769604,E,105.24336780188084,B,14.079321019639204,0
36-50,B,-32.950189283131714,B,156.11369927312245,B,-93.24145990482535,0
18-25,A,-55.95534715930468,E,-92.6967962394449,B,-137.08707934140588,1
36-50,E,-97.31791331123762,C,105.8588662487753,C,-10.895785471652312,1
51-65,A,23.34246138643276,D,-242.3534464685557,B,68.62871013979614,0
65+,E,89.70405818657068,D,-16.747689116219753,E,-81.44186005866932,0
51-65,D,242.83962109994667,E,-97.22715761895348,C,22.44850098365312,0
26-35,D,7.269658862244592,C,-31.862210756327226,B,-78.45538794248918,0
36-50,D,-87.33749676851423,B,-20.462732551684503,C,-45.108526950869425,0
18-25,E,150.2754659374421,C,48.4986759821062,B,44.81746203107481,1
51-65,D,-19.15542742400116,D,-0.5856452043760961,D,17.352869382816873,0
65+,B,25.481567440146293,A,-8.944501893417957,B,-6.961960851185925,0
26-35,E,-18.81792751968577,D,-122.49773596675968,C,-21.5904304940934,1
36-50,C,-36.60511111384249,A,-170.5054298543639,B,153.69964139022414,0
65+,B,134.41653662138918,A,-56.458075327697976,E,14.765228223374793,1
36-50,B,-115.40707949061917,C,54.316408381585205,E,61.03646231952668,1
36-50,B,-80.16594511498218,E,-72.5944138427986,E,-168.36240446284955,0
51-65,C,80.15415082881772,B,80.76037074037158,B,33.08649354002963,1
65+,D,-213.40402542638964,A,-93.91641513308782,C,-14.449317632987677,1
51-65,A,13.381554396301162,E,158.36667969317364,C,-85.25420278987401,1
51-65,D,-133.63518758979083,C,106.79154277131057,C,25.535636447178284,0
65+,B,-108.19403487214679,A,128.03987762234695,C,61.62407458678959,0
65+,C,165.34722105298036,A,-46.28441774668857,E,-103.15748817741395,0
18-25,C,9.376656589230722,A,-152.62558907728018,E,-23.529024329741187,1
36-50,D,-80.17251020959932,D,-98.92589359873696,D,45.34106864273266,1
18-25,A,61.498236443233786,D,-136.72076967914364,B,-27.54084021319449,1
26-35,A,-36.28762476828018,D,-26.277796444939494,A,-126.57040265573558,1
65+,D,84.43069614422319,D,-13.56967452825098,B,-205.04713143821553,0
51-65,C,-98.6398447094023,C,-101.13959375521982,E,-36.06263885374851,1
18-25,C,-62.56173269786518,A,-1.0045113539829706,D,80.89121726322908,0
26-35,B,0.4060310446468633,C,102.3056239323798,E,91.21659398236386,0
36-50,D,82.67026406360726,D,14.986699065073827,E,121.61833525792814,1
18-25,E,161.646020873838,E,82.10278147651167,E,-52.56420441665173,1
65+,C,32.384299038291516,B,18.572365838201293,A,42.77602723426016,0
18-25,C,13.40092789597287,B,131.44401439117388,A,63.12803596245323,0
51-65,B,-174.90166771959443,A,30.421281781037706,B,123.13007287897344,1
26-35,D,-10.547044198354747,E,97.90331963805087,E,-63.30944549046668,1
26-35,B,-135.49406758142098,E,69.57664433272805,C,39.6862601992999,0
65+,C,62.098745306932244,D,-27.92117453012864,B,57.11133011557875,1
18-25,A,-195.34969876125146,B,5.398069295512902,E,110.48672545987634,1
18-25,C,5.384391672260272,D,93.2245597656088,B,-15.608082131352477,1
26-35,C,-104.15575565117916,E,-21.878308063701333,B,96.5365677829958,0
26-35,A,-144.15698508696073,D,60.66753998393024,D,60.34131477205186,0
36-50,D,37.75594786545715,D,29.07621735193149,D,5.419529878437017,1
26-35,B,-43.415413672840906,A,75.79949366377122,E,-44.12709548370415,1
26-35,A,147.03804097538017,B,37.211044045318495,E,-201.8643832247556,0
65+,B,15.865320711767215,A,70.71067113166592,D,84.64630308993206,0
65+,D,132.95793541276,D,-105.91755094581427,D,-154.6798134641648,1
26-35,B,-48.56869436964497,E,13.006267590136101,E,-198.82036741468184,1
65+,A,-103.50183003405986,E,115.81952310940846,E,2.351732578402891,1
65+,A,6.0045927923069,C,49.30364293804999,A,-139.88935748304735,0
51-65,B,40.20158325188352,D,-35.684323010597666,D,-131.72928938504222,1
51-65,D,168.44303903515464,C,56.47397112893843,B,107.04767786532481,1
18-25,C,169.8662994241297,E,-54.626844755065754,E,-40.37980425218477,0
26-35,B,-70.29104612072167,E,14.702883388074028,C,-141.52035842437365,1
36-50,E,-1.3636622366331985,B,-13.166502703461145,A,30.895960297985408,0
36-50,D,110.08714275903945,B,-85.92788180203597,E,77.8591367825421,1
18-25,C,-12.482643070593841,B,196.00106346402984,C,-21.01309886010403,0
65+,E,31.354618856247445,E,44.073660447720435,A,87.11932923730234,0
26-35,B,141.16718993762473,B,56.33902709504219,D,88.17847930950902,0
18-25,A,27.2010494704129,C,-38.36448951283575,B,-196.3607417630804,1
51-65,C,-121.71082291602045,C,-97.89925477131348,B,-88.0131476349975,0
26-35,D,-49.83526762607941,E,-114.85743276957487,D,47.77232899918841,1
51-65,D,208.93464046303882,D,-30.181737038904892,E,-206.7850469475854,1
18-25,E,3.138919396919308,A,62.02376765392961,D,158.5089415100804,1
26-35,D,65.50513546204256,A,92.91584981720521,C,-102.02878763302282,1
65+,C,-4.105791348857138,A,-80.24406958748024,B,-87.79684201487593,1
36-50,A,96.53168168190966,A,125.40590035783082,B,-193.06676928985462,0
36-50,B,-192.10261346505874,D,-177.36864640574873,B,179.47276866639427,1
26-35,E,-18.358779982665745,B,165.63949419425904,A,-72.99391024962786,0
18-25,D,11.051227967359944,A,-26.21811159583715,D,-8.6797684375045,0
36-50,D,32.28171179176985,B,0.7445893625425901,B,-48.15079977006051,0
36-50,C,-8.622611629331157,B,-115.49699682563312,B,53.92678855687175,0
36-50,A,17.9981810834712,B,132.65563983429374,A,199.97974103524427,0
18-25,E,-58.3240272617054,A,-37.996016448113494,D,17.840720811474583,1
65+,B,-145.42908570828217,C,-13.367277568966193,D,-237.2835821926007,0
65+,A,-50.91806275570265,A,-78.25895816827068,B,243.56355750532282,0
51-65,C,169.0311150362662,B,58.15558977826557,A,46.21475154973646,0
18-25,C,-57.0274518970804,E,55.66688519471879,A,75.25802791889078,1
26-35,A,56.684175648445546,C,146.96267292467186,C,-106.00144100909293,0
51-65,A,-7.588874480330124,E,51.0417499791171,E,-51.434384760931785,1
36-50,D,121.73218759476885,D,2.7015958217269835,D,-204.56476509489372,1
36-50,B,117.95547946634024,A,72.54325053780876,A,-70.99203983508188,0
18-25,C,-18.337738216992385,E,-65.3346443674225,D,41.833611897294595,0
26-35,B,-21.35937145986872,D,46.1761587932441,E,172.13331625025774,1
18-25,D,-93.61532655363266,C,-39.49050915864706,B,73.64747961541306,1
36-50,A,-36.50378928979752,B,27.99010844234701,C,-58.99727008770843,0
26-35,B,-11.607717811119489,B,-27.81897630980632,E,5.978551235993548,1
36-50,B,-64.43571264138225,B,-238.19185207142587,D,-20.47435245703011,0
51-65,C,-42.47371602886148,B,-86.080736131855,D,42.75951519345929,0
36-50,A,5.099967839321297,C,160.91324210909582,E,-70.87073756705024,1
51-65,A,73.08837446276311,B,95.60777668779872,C,-23.79890382105129,0
18-25,D,55.50410193311558,A,-77.01191752753033,A,-137.27399775498267,1
65+,E,-85.8257490365843,A,-93.84884963221334,A,78.30857341035146,1
65+,A,-31.322724049713123,D,-35.815285859438426,C,5.397669390458749,0
26-35,C,17.16530040960506,B,-89.61694643310138,D,114.70975621320196,1
36-50,D,-153.94128174991943,C,1.9894859529208295,E,18.24594799614505,0
51-65,C,122.65137755095668,A,8.370155220578603,E,-63.06583137418599,1
65+,B,-139.7970419779435,C,-48.9895509145417,B,-75.84554021610961,1
26-35,A,-38.80384508842143,B,-58.43298266670971,B,236.54410708900332,1
65+,C,-134.5155208314078,D,-29.277997170946872,C,-145.70080446359822,0
18-25,A,-31.937672823349622,D,40.63873543478419,D,-93.57486592039005,0
65+,D,-24.227652748169227,C,67.97635896871718,D,82.26072850043963,1
18-25,D,38.7578679031698,A,89.53087606756472,A,-70.14129386014697,0
18-25,C,193.71534608564926,A,-80.11771024634552,D,49.39780014294552,1
26-35,D,11.284307262061652,D,-51.30320140860445,E,-45.84657986789896,0
26-35,C,-148.3451378719927,C,162.51843158603734,C,16.272632899796456,0
65+,C,28.706689608132873,E,91.61411732891914,D,23.54762886783324,1
36-50,E,-43.939455567139454,E,-125.75527221712694,B,-113.00206117117293,1
18-25,C,77.29090555551056,C,-73.92952650344384,B,22.851878303389267,1
51-65,C,68.7341581117579,C,-91.12492256496432,D,-68.92858838085863,1
65+,A,5.949969394984548,B,-101.41079674807744,E,-94.82890087369508,0
36-50,E,7.06984590596136,E,-154.19468324087094,B,-4.910320699681917,0
65+,C,1.5898957521096984,A,120.92970337768266,E,40.66815477562449,1
65+,E,101.91442422338865,E,87.55672180826822,D,-79.14425814330667,1
65+,B,170.26177064760898,B,54.04318770526576,D,29.83344332422156,0
18-25,E,-28.597953404942487,A,166.17889680312848,D,58.980416805626156,1
26-35,A,-48.06916160319417,C,-128.36286149595765,D,-29.119233424312263,1
65+,C,-98.58157957870559,E,23.85163609684501,E,-44.290382744754694,1
51-65,C,-146.79534692745767,E,-73.03020123225686,C,-18.582726727756327,0
26-35,D,-12.115479145165114,E,50.22749108401903,C,-60.70108762381091,1
65+,A,-115.12470870267231,E,-122.00884170199286,D,-7.267307582283508,0
36-50,D,44.69842686233372,A,11.617650022967618,B,142.601970253992,1
51-65,A,124.04781741282709,E,-41.68653347560126,A,-94.10871361628796,1
36-50,B,4.749702239757832,D,112.71953276690019,E,-184.9660592350413,1
36-50,B,-47.61239102666467,A,-56.30271146076606,A,-158.69621735703558,1
51-65,A,-4.517567167683258,A,-19.00689184590717,A,-86.85931853724327,1
18-25,B,114.75857173923552,E,-55.3964156864585,D,-117.24435609651924,0
65+,D,-58.56546567903905,B,-119.79113589920298,B,42.55674502269494,0
51-65,B,-68.34939747707953,A,-98.49048499963735,B,-93.99043305359734,0
36-50,B,-52.05541804031274,D,-33.51799074197361,A,73.72470220591035,1
26-35,D,59.38326973001462,C,-21.510297330857618,C,-124.80218237990005,0
36-50,A,-45.75230650033001,C,86.80112752934245,C,63.7253164026323,1
18-25,B,14.930781612556155,E,-15.130843919385756,A,-38.40561094302311,0
18-25,C,20.58357075684141,C,-173.73252829221093,E,-107.81135873229873,0
51-65,E,160.5208626783661,E,153.3411212530698,B,-70.57201009932744,1
51-65,B,-29.4446937826422,C,148.2566221566009,D,-13.880235469084534,0
36-50,D,-276.75419778484104,A,158.43884053055467,D,-22.763681977618603,0
65+,A,188.07788857142174,C,114.58476514685027,A,-35.9019021827262,0
26-35,B,-63.66604982603684,A,-148.59235780260366,E,-175.58708494359294,0
51-65,E,-42.577690884067934,B,70.98931406441159,D,-13.145797781337103,0
65+,A,56.70530523216931,B,-94.0546910738867,E,83.62768231860612,1
51-65,A,-18.234880700643618,C,-151.77063932136667,B,-124.57954943471007,1
65+,D,54.29736600488294,C,-4.825824837407834,C,-126.08952986188243,0
36-50,D,129.31359043606088,E,153.52536177238812,B,-64.7073204778984,1
65+,C,46.07420344067132,D,1.4439779233489154,A,-47.56092460482315,0
36-50,E,-66.02788631871006,B,10.770820215674068,A,-59.21506482018364,0
26-35,A,12.646287616226093,C,-64.52219196247945,A,-37.57248097632512,1
36-50,C,176.2426546338843,D,-13.543673814422336,C,94.95031900731578,1
26-35,A,-18.052540450311913,B,-177.1373047797379,A,26.76565792878005,0
26-35,C,-104.59893793516464,D,101.25946188936472,A,51.14973543795678,0
36-50,D,-61.09483290171135,E,148.73695163544284,D,-81.10172371600444,0
18-25,A,-110.40833226001747,E,84.88724383182739,E,-216.66125845608323,1
18-25,E,198.09347577073495,E,-72.5336163418153,B,-230.12148159630073,0
26-35,E,57.73180210996074,B,28.73744012906047,A,-70.60764041893233,1
36-50,C,-42.02965546031342,C,51.41544404376918,E,-51.89052653209747,1
65+,A,-90.92933438528877,C,147.16907472641873,D,-32.43989325233038,1
36-50,A,-131.96657748637534,B,78.46854819966975,A,-30.29187317355804,0
18-25,D,-106.2740364581734,A,112.968748435083,A,137.94095737042943,1
65+,B,-40.94388340920962,A,1.8157419894893718,A,-92.75422651795938,1
65+,E,-7.759173511402436,B,159.20987517935012,A,0.018811842603884698,1
65+,E,88.89905357624612,D,-6.83728584695711,D,-42.955214482181745,0
65+,E,-42.92754350859516,D,55.223587363296346,A,40.56248703281553,1
18-25,B,106.77285665903527,B,-29.56964582156823,E,17.82648039245174,0
26-35,D,38.904400197413494,E,105.41186300564844,B,-90.86088726001212,0
65+,C,-51.1686419504868,B,-31.63750284305053,E,-74.91894468486056,0
18-25,C,-182.84072331721782,A,109.19761211929008,C,-5.225378022984196,1
26-35,D,-92.52414987621613,D,-130.93238364269953,C,-103.92363096220996,1
18-25,E,134.28981169754,D,-17.82158201859213,E,294.15400155086513,0
36-50,C,113.69496416913798,C,58.23740524301538,E,29.715933016280992,0
36-50,A,38.8516594250203,A,-49.02477598543726,D,19.519500656468285,0
18-25,D,45.486088605637136,A,-76.62128528795722,B,119.02519580576434,1
51-65,E,-31.229662173411704,D,61.13447758268613,D,51.734628120392955,1
51-65,E,179.76184838568196,C,57.032148676902764,B,89.38163403337177,1
26-35,A,-26.533485007251397,C,134.2551222155252,A,-162.63077105479164,0
18-25,B,68.37705271500356,C,-55.75337059903854,A,-81.8729315139559,1
36-50,D,44.638545250054676,E,-2.2304997542840157,A,-155.8293662228909,0
51-65,C,93.12208873177444,B,171.86178312312586,C,-271.9755057948123,0
26-35,C,12.076795953446828,C,34.405396169338296,B,72.30955931358146,0
36-50,C,-90.64158136659,C,67.73569939340398,A,-80.01827049630302,1
26-35,C,-190.84054732580182,D,-29.81939146650843,C,63.9629578195157,0
65+,A,10.550718374015014,D,-72.06573183658044,C,-31.931991313201614,0
18-25,A,150.78608929459162,B,-122.90030946367916,A,-24.46563321572238,1
51-65,A,86.12877549263457,E,-43.605187857369586,B,-287.51030393276824,1
51-65,A,132.36507961510827,B,4.262684295312378,C,46.28797552101637,1
26-35,E,-138.59929866913976,A,-170.24746692479243,E,-35.336951050008054,0
65+,D,28.181390307536418,E,104.95350679441859,C,-60.66694981307814,0
51-65,C,78.14825418466678,D,20.86348314218767,B,-57.17332963138697,0
36-50,A,126.23247659358891,D,154.52825839454994,C,-34.69585962232563,0
18-25,A,93.55038497086613,E,168.28504018256558,E,43.042631845613265,1
26-35,C,156.12629918817967,C,-203.97975158368928,B,81.7927771980727,1
26-35,E,-51.517981118030484,A,-68.72075266418577,D,67.07123215914169,0
65+,D,21.029220580304614,B,91.71450356413075,E,-11.429674352923854,0
36-50,E,-39.56027320397707,A,52.47409564987981,E,104.96390602790476,0
51-65,D,-67.01277730320737,E,14.729658795886854,A,-160.17206692802816,1
65+,D,85.78042799638284,A,64.01339442719018,C,24.698211641114796,0
26-35,B,-143.4710509486796,A,-31.012652175217802,C,-37.14035272015804,0
26-35,E,32.631873219479615,C,16.755125207706882,B,81.8711154997988,0
26-35,E,19.690168092915762,C,-174.0998711077139,B,1.803022760910945,1
18-25,C,-33.77458959760096,D,11.220479028483686,D,71.0094349591462,1
26-35,A,-228.2063378635201,C,120.54767428403848,C,-150.05889171534616,0
65+,E,-15.795613720764678,A,37.35789654917836,B,88.04106548248515,1
26-35,D,-125.40450263442087,D,104.90981659202228,C,-102.04938156861391,1
51-65,C,52.06900502088425,B,113.10062254736954,E,207.30143737266627,1
18-25,C,97.87291670748199,B,9.801178497537178,E,62.54270558503608,0
65+,C,9.503478154884808,D,21.64816269027798,C,47.64840213284935,1
36-50,E,-18.023100149858962,A,-133.78342779138407,E,127.07222338757593,0
65+,D,68.97367127751075,D,85.48014082616224,B,92.7392361207732,0
65+,D,32.81269663581472,C,-32.46382114581138,B,70.68679213236832,1
18-25,C,-139.6875268972816,B,14.50426157573279,E,-103.75852574695269,0
65+,D,151.77876131239333,C,213.31472194528507,D,99.04819733195797,1
36-50,B,68.68610845773465,E,-12.808579115997098,B,19.649978497300218,0
26-35,A,-10.606141874179478,A,-33.56460735013379,C,-178.4910277791493,1
36-50,D,-70.44491185628935,D,-115.98437007849391,D,-85.95158044032053,1
65+,B,133.4426870599434,A,-59.54600411070549,C,-118.30327606159065,0
18-25,B,-20.83288773307685,D,60.72831494192448,B,4.981897304002841,1
51-65,A,41.72590822842916,D,43.30492006212519,B,-18.773336368042255,0
65+,D,132.25072628757547,C,-72.00614656039464,B,64.65862238165191,1
18-25,E,105.52012469986134,E,-31.075578611714068,D,-95.12627565181234,1
51-65,B,105.13571885186788,B,-38.60794806488443,B,-158.7520804077317,1
51-65,C,-114.9914599680645,C,-43.24717509595138,A,91.87416227056976,1
65+,B,-174.27499256083948,C,53.19655169622808,E,-39.61435369260183,1
36-50,A,71.8773171380904,C,-8.858779987728669,B,-85.65021231532377,1
18-25,D,-110.38718913536371,C,-94.08009277135024,A,78.410527280044,0
51-65,B,191.43417637357715,C,67.27745477277148,D,55.874553309904826,0
65+,B,-209.798661904773,D,49.11975080582134,C,-36.55064842372113,1
65+,B,-196.0392514304431,D,-141.07514292938697,D,24.606803542669876,0
65+,A,-164.89234716021667,B,108.6494834747876,E,-62.12752206562372,1
36-50,D,46.720257784050766,E,105.27259476585915,D,-27.549584256051958,1
65+,C,-100.2203146279117,D,-185.598628557112,A,-33.46242649063562,1
65+,B,-44.80166709178283,A,2.4516076433018745,B,-157.21784803160512,1
18-25,D,115.4765219132885,B,78.050984541935,B,-166.14965361030727,0
65+,A,31.885554281853207,B,-34.748271674942686,A,-35.62813847560468,0
51-65,A,-23.295091564019057,D,8.125293307265254,D,0.8804099258230929,1
51-65,A,129.8638694019656,A,-196.17163272478328,C,-156.8443591737701,0
26-35,B,-29.937007151384275,D,165.4230939923398,C,-65.1227879011217,0
36-50,B,101.66087999700322,E,-59.7629447872165,C,-102.26647627592975,1
