sexual_orientation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Heterosexual,86,D,B,-39.51395349863944,79.99091453052029,D,B,C,E,D,-149.15471716535512,1
Heterosexual,58,A,D,-77.23452013097254,88.46158679533926,E,B,B,A,C,-27.39369641219055,0
Homosexual,82,E,A,-82.93012676655547,-66.28859384706102,C,B,B,D,A,-184.9154737305923,1
Other,23,E,E,-120.31517063297059,-2.3612207400242338,C,C,C,E,D,-42.60181653802472,0
Homosexual,71,A,C,-78.55467119089938,256.06856904021805,D,E,C,E,D,24.89803272130352,0
Homosexual,63,B,C,80.76156878141151,-74.11169262389184,A,C,E,E,A,172.8327622397791,0
Bisexual,67,B,C,1.8192200657579687,-207.62458676277848,B,C,C,C,D,145.55425553582256,0
Homosexual,44,E,A,-27.619048383634954,63.79828262129409,D,E,B,E,B,80.49957097961766,1
Other,46,C,B,17.426646148127386,-36.13843295675018,C,E,B,E,A,159.6085839964728,0
Other,31,A,D,144.9340846119301,-188.68066095133176,A,B,B,B,C,132.56079335210583,0
Heterosexual,60,D,E,77.1343722806705,5.489848077192289,A,A,A,A,E,79.86158323078897,0
Other,75,A,B,96.61467183595781,-2.5046266729918454,D,B,A,A,E,75.05792216701708,1
Heterosexual,47,B,A,-36.60484767685988,23.688441327090928,E,E,B,D,D,204.2927238364166,0
Heterosexual,42,E,E,57.913549081941404,169.14030332584088,A,B,B,B,C,151.6040299093599,1
Other,60,C,C,-249.92147747270928,-147.6089848044402,C,A,B,E,D,7.043796251917827,0
Heterosexual,87,D,D,-7.9896437975919445,-76.40261065975773,C,C,D,B,D,22.507395333751933,0
Other,36,E,C,-170.3282633564914,-55.30315818199484,E,B,E,C,C,-44.1107842175824,0
Heterosexual,68,B,E,-18.136149441059366,27.998447552224313,A,A,D,C,D,73.82685642904262,1
Homosexual,20,A,E,-229.62973936877265,-71.23117024368337,D,A,C,D,C,41.90798557401409,1
Other,31,E,C,77.49790852438296,-30.905889080657552,D,A,B,C,C,133.31208907507894,1
Other,79,D,E,25.22159961445707,227.31023269059617,E,A,A,C,B,180.09914277512735,0
Homosexual,20,D,A,7.029518305641612,116.32470175051652,E,A,A,D,C,111.02813212795004,0
Other,40,D,C,-29.94325154424865,13.180613092311416,B,A,D,C,E,-82.50369742298248,1
Homosexual,73,E,D,-6.157079217435521,85.49876352760221,B,E,D,E,D,-130.6293447484515,0
Other,27,D,A,-101.98407607641697,97.33090585819897,E,D,B,D,C,132.7555853266423,1
Other,92,A,C,-20.698247735053222,8.980934762268568,A,E,E,B,E,97.22580962162124,1
Heterosexual,33,E,B,-136.67571599799885,-35.39086706811771,A,A,D,B,E,91.79348960445675,1
Heterosexual,20,E,B,116.24903889777119,1.070426523280082,C,D,A,C,C,54.113411368042385,0
Homosexual,92,D,C,99.37086037851655,-202.03290920175215,D,D,C,A,B,-174.02964518538903,1
Other,80,D,A,48.67228914026138,-40.22932359389265,D,D,A,D,A,18.350016205687744,1
Other,38,C,A,165.13182447504875,191.74366212880366,C,D,D,D,A,-0.5845853203264293,1
Other,62,B,B,88.3431529323354,206.04650168643624,A,D,E,C,B,88.90309403937655,1
Bisexual,89,B,A,47.44368995431346,41.867235224879096,A,C,B,C,D,143.2862837820715,1
Other,41,D,C,49.48560334920032,43.054126165995044,A,D,D,B,C,67.19091068193431,1
Homosexual,19,E,C,-134.8456105697236,82.69141566320317,C,E,E,E,D,-39.24026502615327,0
Other,52,A,D,-5.1768294706073466,-27.298200401370902,E,E,A,D,E,-87.5273432639903,0
Homosexual,24,C,C,54.9420979361151,-155.1588996553117,B,E,D,C,E,-213.8601692384151,0
Bisexual,21,D,D,-15.341664671166457,-159.51823972447008,A,B,A,D,E,-110.4795284799167,0
Homosexual,20,B,A,86.72188716608503,40.83286263258842,D,B,B,E,B,123.60874864400344,0
Homosexual,45,B,C,112.57356552560714,46.912463960106834,B,D,B,B,C,86.32273237938539,0
Other,82,D,B,-97.90186405328198,7.00501744887772,D,B,E,E,C,-75.79591525437804,0
Bisexual,61,C,C,-22.729820392293473,-77.26957223228706,A,D,C,A,D,137.31672431273606,1
Heterosexual,41,B,D,118.64054817166138,215.30129055498318,D,D,E,C,B,-46.49289770248489,1
Heterosexual,90,B,B,18.587497495051778,61.71132940576132,B,B,D,E,E,98.47916009553656,1
Heterosexual,26,C,C,38.828987413341096,23.084774814665355,A,D,D,C,B,92.55125932723844,1
Heterosexual,54,E,E,107.51556605706583,5.7571071819732165,A,D,B,D,D,26.084923559814605,1
Heterosexual,30,E,E,22.55109325813335,-28.686423814226618,D,E,D,E,D,118.50007452225321,0
Bisexual,91,C,C,177.75782365907688,17.020642516590005,C,A,E,D,B,128.49671796106608,0
Other,44,C,C,26.51479800114983,-57.14934069786598,B,B,A,B,A,-10.199437404971633,1
Homosexual,35,C,A,-55.21806919288094,108.4252995747751,C,E,E,A,A,15.517183827276975,1
Heterosexual,18,D,D,156.18008069041304,47.21689155562353,E,B,D,C,D,68.23618297900167,0
Heterosexual,88,B,B,-57.75883348359636,271.39363484297235,A,A,A,E,C,221.85304428414798,0
Other,40,D,E,43.01885438726749,209.16538496951756,E,D,C,A,A,5.388399337717617,1
Other,80,D,A,93.13894721746053,-95.79722703620592,C,A,D,C,B,28.04004638637726,0
Bisexual,25,A,C,-135.71381251647577,65.44373953643513,B,D,E,A,D,168.1666617271058,0
Heterosexual,92,E,B,28.46959125772251,-24.68970227581003,A,A,B,B,B,11.284506859200397,0
Other,21,D,B,0.98940396506936,310.213990664635,E,E,B,C,C,-147.8475972313504,1
Homosexual,48,B,B,-144.97348530321003,56.71806193340851,E,E,E,B,B,-158.97353154624207,1
Other,95,E,A,-61.93420221489414,26.614807965420166,A,D,B,B,D,-169.94885260592645,1
Homosexual,94,E,A,148.00845014802047,-35.66604507681787,B,B,E,A,D,47.29863496141648,0
Bisexual,63,D,A,177.56884004611385,-127.66614285166902,D,D,E,A,B,1.0692206550674137,1
Homosexual,38,A,D,79.2344667459447,-26.710975746164927,D,A,D,B,D,77.36058593556663,0
Bisexual,65,D,E,28.268927569610796,11.287032652695345,C,B,E,E,A,181.0001102814585,0
Homosexual,24,B,A,-12.82470946745401,86.6088689198761,C,A,D,E,E,80.21020741656494,0
Bisexual,31,D,C,11.400773032032529,-38.510734302842245,C,A,B,D,A,22.644876123680426,0
Bisexual,32,A,E,200.7208501351093,70.30594526011514,B,B,D,E,C,74.26474588622514,0
Heterosexual,81,C,A,74.9113862623583,66.82449163316889,C,B,A,A,C,155.0248160835484,0
Bisexual,56,D,C,259.87586834401037,-26.82526037641394,C,E,A,A,A,-56.53532613783625,1
Bisexual,61,C,E,6.626908832520878,111.48684597398703,D,A,E,C,B,-25.41192709739394,1
Heterosexual,88,D,D,46.47982741695611,17.992214489602546,A,B,A,D,E,62.90853165178495,1
Bisexual,42,A,D,-110.82425486254333,80.69963680474592,B,E,D,B,E,-49.8725289698951,0
Other,58,C,D,92.84991266247935,-93.22225778763185,A,B,B,A,C,46.91461031146395,0
Heterosexual,97,A,B,-29.165011023174863,-116.90304670816569,B,B,D,B,D,-85.27834583868587,1
Bisexual,78,D,D,21.32126601769501,-83.89443408846343,E,E,A,A,B,-174.6962445971989,0
Other,55,D,E,-56.046818963003396,-11.174160837753334,A,C,D,A,D,-133.95095429531736,0
Other,98,D,D,-87.75805972102641,-104.0328823889107,B,A,E,A,D,64.42772279810731,1
Other,41,D,A,144.3890335987701,124.72560847386072,C,B,C,A,C,-12.097472320924094,1
Bisexual,19,C,E,-11.090396027559105,-29.397849242423206,E,B,B,B,E,-150.59381680282561,0
Other,79,C,E,-71.97118608254,-25.89111711715869,D,E,B,E,B,38.02317680420722,1
Heterosexual,88,E,C,-92.00422938051742,25.43205928687801,E,C,B,B,C,197.42215986332872,1
Heterosexual,22,B,D,-78.91009254580746,34.55298325313395,E,E,C,B,E,-110.34158609380088,0
Homosexual,80,E,B,12.95176364502412,6.4780061573053365,B,C,A,D,B,5.7632699454775205,0
Other,97,D,E,143.5375165015168,54.43242635811947,C,D,C,D,B,129.3718257719655,0
Heterosexual,30,B,E,59.50980241024041,-144.68801723556882,C,B,E,B,B,31.61486460480892,1
Homosexual,47,B,E,41.69685876905141,18.761094234336827,C,D,B,C,C,-108.32521439206364,1
Other,75,D,D,-109.64463262665494,-29.052534322463174,C,E,A,B,C,83.44240342998638,1
Bisexual,73,D,B,-34.713844290415274,-205.80626586819005,C,E,C,A,A,99.76231574708903,0
Heterosexual,89,E,B,-93.00473436669095,94.45443372471296,A,A,E,E,A,123.1604930949056,1
Homosexual,46,D,E,63.83256451461305,-221.23089866384973,E,C,E,A,A,11.81154950762067,1
Bisexual,24,E,B,-6.3877486176218135,128.45340624575167,A,C,D,E,C,58.48075327482246,0
Other,19,D,B,165.3658649143809,-83.00981544881076,A,E,C,A,A,64.39533486284859,1
Homosexual,67,E,A,100.52311772498632,20.566114569185267,B,B,E,A,B,-102.42200246407592,1
Bisexual,19,D,B,13.905592815468257,18.694789021338014,B,E,B,C,B,-36.43549243616626,1
Other,40,E,B,-48.442562489962334,123.71552307855455,B,C,D,C,D,79.46503407870965,0
Heterosexual,52,A,B,-160.5111102373993,144.91596744335163,C,A,E,D,E,62.766413726822776,1
Homosexual,28,E,B,-42.546923049300595,-10.816513462169224,B,E,B,A,E,-14.840341992384845,0
Heterosexual,20,D,E,-20.14494434793594,-117.81626983765933,A,C,A,A,D,120.76267181301579,1
Homosexual,18,A,A,10.13199475979463,75.66277564826991,A,E,B,B,E,-28.663413832142748,1
Other,45,D,A,114.70280353519927,69.33046306779626,E,D,A,C,C,-68.67890907304566,0
Other,29,C,E,161.54254364587388,-253.45531662668355,E,C,A,C,E,-146.70211069282146,1
Homosexual,47,A,C,-143.07086432365293,-39.30868691490664,A,D,D,C,B,-16.38210333097618,1
Bisexual,98,E,D,66.46467271746592,59.43339414559422,A,B,E,E,E,-65.26250928476588,1
Other,74,A,A,104.74298373863309,200.21229404777952,A,D,B,A,C,-52.43163194767675,1
Homosexual,27,E,B,-34.64356989160257,-124.59979818497618,D,A,A,E,B,167.07290329875485,1
Homosexual,70,A,B,2.462512256095786,-25.17932056937812,C,D,A,B,A,-31.095686776144127,1
Bisexual,61,B,A,95.78373593297421,53.42212626704601,B,C,B,C,B,160.6104946781357,0
Other,97,A,B,34.67895551486079,6.646456746171059,C,C,C,A,E,-243.03670300678792,1
Homosexual,39,C,A,-162.12886399588157,5.765999582041313,E,E,C,E,E,57.08890382979248,0
Homosexual,20,E,B,6.2861204842037814,-66.57402062889525,E,B,D,B,C,12.532455631945883,0
Bisexual,60,C,A,28.3574802265118,66.87915950431659,C,D,A,D,B,-60.35624817977584,0
Homosexual,31,C,B,180.91284688627314,159.71118590301765,C,B,B,B,B,13.92824011103497,1
Other,18,D,A,-83.55891805165365,127.54511064685443,C,A,B,C,A,-130.11332004310316,1
Other,87,D,A,100.44278957729725,-31.90837702461231,E,C,B,D,C,-70.19653037922997,1
Heterosexual,31,C,B,213.59403146350448,153.98532152998433,C,D,E,B,E,-104.3731008609343,0
Other,19,C,E,22.55981673896393,46.79169045483444,E,A,E,E,E,49.6571701609638,0
Other,39,A,A,61.34571526645038,104.67481526745424,E,B,B,C,D,-127.32428716235052,1
Homosexual,81,C,B,-132.21723462920454,-74.68935681514488,B,D,B,B,B,136.76634010420938,1
Other,63,B,E,-9.165623714175261,-29.895033732230146,C,C,D,A,B,104.2961771427324,0
Other,74,A,B,-29.89916356996336,94.91145810788598,D,B,E,C,E,104.73219918574532,1
Heterosexual,71,D,D,12.887928278944699,-127.33904064859072,D,B,A,E,C,229.3341170584484,1
Homosexual,36,A,E,126.99169387547184,12.89156000563794,A,B,B,E,C,9.370705558063264,0
Homosexual,30,E,D,-125.71200070723714,-199.92159800241745,A,C,D,C,C,-82.24555525824202,1
Bisexual,53,E,A,-91.81322548101173,-11.809354907525877,A,A,B,E,D,-70.39763478721662,0
Bisexual,93,B,A,110.4883614790705,-4.03970384257721,A,E,D,A,B,-161.1359097650971,0
Heterosexual,87,C,C,-16.769808734798946,44.2444985062993,D,D,E,C,D,-61.66914660317324,1
Bisexual,89,B,B,-0.5877355931695806,76.49409319113826,D,D,E,A,D,-46.103926942342525,1
Homosexual,51,E,B,-6.545047734776757,-152.69923992920658,B,A,D,E,C,-77.79836031074936,1
Other,22,E,B,88.23215021861415,-64.51240813083344,E,E,D,A,D,-4.551802847155087,1
Homosexual,46,E,B,9.76753849605215,28.151520032761905,E,C,D,A,B,82.91266890237532,1
Other,75,A,C,-4.277203879305819,22.50818443166427,D,D,B,D,E,55.99372941362635,1
Other,84,E,A,-196.5374767853535,162.90878363543226,E,A,B,B,A,-5.802610877618873,1
Other,85,C,B,-197.67577875282157,-75.05049031403533,B,C,B,E,D,-78.37987250609942,1
Other,68,D,E,22.25743827915504,69.80627776504815,B,B,C,C,B,-4.9576175061620615,0
Other,63,E,A,-129.5267414901178,36.064793135556265,C,E,D,B,B,270.28569366293004,0
Heterosexual,70,E,E,124.49002332044556,41.66101773888361,D,C,E,B,E,-62.79806970180283,0
Homosexual,85,B,C,0.6061048108720551,-19.72988602287621,B,E,A,E,E,145.61823524851442,0
Heterosexual,22,C,C,47.624336480586635,-65.87841075854891,E,E,E,D,E,18.97695691190195,0
Homosexual,48,C,E,6.6670847146520575,-33.43045780544181,A,E,C,A,B,-63.12923670880002,1
Heterosexual,81,A,A,36.80239699394131,37.013205630928596,C,E,A,C,A,31.768832073183745,1
Other,88,B,B,4.625215579360281,-44.28737811295612,D,D,D,A,D,-39.54524364202388,0
Other,57,A,E,140.80072893279322,-72.74928595584117,D,C,E,E,C,-21.38484960782117,1
Heterosexual,48,B,E,-42.81757721727158,114.98735311919654,C,C,B,A,D,-108.40292786561061,1
Heterosexual,28,C,A,-33.63443472267546,-145.01749036678984,D,D,B,C,C,-130.76326343772783,0
Other,79,C,C,-20.068773099742767,-229.6119507490729,A,C,E,A,A,132.52905779541123,1
Bisexual,94,C,B,-38.497427181206305,99.91304805629774,E,C,C,A,D,-251.05551821357585,1
Bisexual,33,D,C,177.07315298991855,32.72293213027295,B,E,C,B,E,82.82804281752175,0
Homosexual,46,B,C,-278.831737618483,100.98501999337243,D,B,A,D,E,8.688156083641177,0
Homosexual,30,E,B,228.30761869656914,93.51320325626348,D,A,C,D,C,15.928340325933748,0
Heterosexual,78,D,D,69.4213067066729,-96.11333590147781,D,A,D,D,C,64.76911162638304,1
Other,89,D,E,-84.91909501878841,19.05621602547556,C,C,E,E,E,-142.53345044551392,1
Homosexual,69,E,B,71.64071074043203,38.6804531988856,E,D,E,C,A,89.89391290529545,1
Homosexual,81,E,C,-8.362526747830016,-83.18904929670458,E,A,B,C,A,-6.545280595723886,0
Bisexual,80,D,E,-9.287737840216378,88.58494261567405,A,B,A,D,A,-66.93828562093752,0
Heterosexual,57,E,A,49.723999759955944,70.69157926535912,A,A,D,C,A,-232.5899873428236,1
Heterosexual,36,A,A,92.55895603854948,308.81125940326535,A,A,A,D,E,-64.07948489673986,0
Bisexual,93,D,D,-43.54685753494957,24.36117688490289,C,B,B,A,C,-14.24377087186269,0
Bisexual,67,A,E,52.30278882750101,46.415118316083024,E,A,C,E,E,-57.168421040694085,1
Bisexual,58,A,E,-128.88619066468848,94.27301206921302,C,B,E,A,B,34.67660279032726,0
Homosexual,48,D,B,-92.40363871147036,-165.058081195157,D,D,C,B,D,-83.34769361462466,1
Bisexual,41,A,D,-10.45086837603695,-136.85550042641964,D,A,E,C,A,-168.4581490642561,1
Heterosexual,63,B,C,-46.92641431478137,133.5641873818974,C,A,C,D,B,-117.55390566073108,1
Bisexual,42,A,B,-165.71249578788084,-64.16445143376913,A,E,A,E,C,210.28575073541109,0
Homosexual,90,D,E,-103.59256954843319,-86.11677040917156,A,B,D,E,A,-101.24861864723013,0
Heterosexual,73,B,D,80.38059979481757,-168.53791737874818,D,E,B,E,A,33.80396817743062,1
Heterosexual,29,D,E,90.24329636069416,-13.33401245133157,A,B,E,E,C,-123.85295696477567,1
Heterosexual,99,E,C,247.5660210545592,21.86877078711261,B,A,D,B,B,-106.39000412616606,0
Heterosexual,28,C,E,153.13798444995058,-86.27405878988661,E,A,C,D,A,-154.2248545319827,0
Bisexual,85,D,D,-24.694252117724755,-98.09864344376801,E,D,E,B,D,137.00220841288947,0
Homosexual,91,B,B,-99.82967315770294,10.727793484341538,D,A,A,E,D,200.96818853777262,0
Other,85,B,A,101.15257110450256,-18.958988797574502,B,D,D,C,D,210.6863474850162,1
Homosexual,43,C,C,97.85435893701981,-29.577454450374614,A,B,A,E,D,-122.90048637666409,1
Heterosexual,23,D,C,91.37955491778911,211.2068427753091,C,A,D,C,D,17.192038404428498,0
Homosexual,82,A,A,105.25252622875058,23.969531786755464,C,B,C,A,E,31.78097347623236,1
Homosexual,82,B,B,-16.866481714714425,9.600038637867197,D,E,B,D,B,162.92546181618656,1
Bisexual,51,D,B,-81.29489991903512,-2.0281210629724593,A,C,A,D,C,-121.16219458240984,0
Other,74,C,E,-78.2448915401753,-32.191076272042224,A,B,B,A,C,51.22818908852407,0
Other,42,A,C,-41.8654212768631,103.18784653058569,D,D,E,B,A,168.40668037229835,0
Other,58,A,C,-71.70640206432188,-147.73663810382573,B,E,D,D,D,109.70918371406728,0
Homosexual,88,D,B,201.43070318106405,-48.952821726915474,A,D,C,B,A,92.8637027814359,0
Bisexual,96,D,B,-109.65478823522959,28.0317628637555,C,D,E,E,A,-57.97363929958799,1
Heterosexual,87,C,C,130.54680395847464,35.07410678961859,E,C,B,B,C,87.98305555001657,1
Bisexual,44,D,D,65.36753515290971,27.796553531845575,E,D,D,E,D,-13.07802475350123,1
Other,49,E,B,-9.17024513553005,61.32327746157639,D,A,B,E,A,-78.05294603787371,1
Homosexual,32,C,C,113.82873689684403,-30.77019769606514,E,B,A,B,D,56.73936507262349,1
Heterosexual,23,C,D,66.48769041864843,234.88727039968575,C,A,E,D,B,-97.06506156945655,1
Homosexual,77,A,E,-20.664424929771926,56.26179128159261,C,D,C,E,B,-69.54805682844221,1
Bisexual,67,C,D,-68.49354771590504,-125.0296853539798,B,D,E,D,A,-101.25952028596107,0
Bisexual,39,B,E,-180.49331168341268,62.47135058607704,E,C,B,D,D,14.552225521008847,0
Heterosexual,77,E,B,209.85816208131314,-40.24626364272591,D,E,A,E,E,13.953755052695172,1
Heterosexual,98,C,D,-29.879770805222194,58.04924394829182,A,B,A,E,E,-73.81276487745839,1
Heterosexual,35,E,A,49.78523363127184,176.69984093982598,B,E,A,D,E,-15.781695879268524,1
Bisexual,37,E,B,-168.04298586806655,-89.51965177607285,C,D,A,D,D,97.1512345335637,0
Other,50,B,E,-105.3754266132163,-22.455529501158853,D,A,D,B,B,70.64122126693297,1
Other,30,C,A,-38.14923762620454,116.86169100060657,E,E,D,A,C,-92.76171302314529,1
Heterosexual,84,B,B,-31.117007830919373,28.562494023835576,A,D,B,E,E,-89.14212860594787,1
Homosexual,87,E,A,-65.61747977999393,-96.72409589253007,C,B,D,A,B,-95.81306234148654,1
Homosexual,45,C,E,18.970024630284517,89.92424108320833,D,D,C,D,A,-47.970757943301884,1
Heterosexual,89,A,A,43.36905756455972,138.27185600218746,C,A,A,B,E,109.43162455176214,0
Heterosexual,44,A,D,135.190165981821,183.22540795405214,B,B,B,A,D,-1.068031472324347,0
Other,18,E,C,126.70037643941163,20.042356901440186,D,D,E,C,A,-95.99118897778352,1
Homosexual,62,B,A,-153.42892113218304,-71.14019553959943,C,B,B,E,E,132.24186652892888,1
Homosexual,59,C,E,-61.72641386295038,-15.431175535931125,C,C,C,D,A,-92.22255855908816,1
Heterosexual,34,D,E,-1.3821615610199216,-72.51635449910074,A,C,E,B,E,60.02216820185501,0
Other,67,D,D,87.43018460369473,-175.00981942388168,E,B,E,D,A,-5.157325408167719,0
Heterosexual,65,C,A,-24.21401454723903,-13.44255831623963,D,A,B,B,B,90.30793346590237,1
Homosexual,62,C,D,37.022590053475824,-80.05037205168667,A,E,E,C,E,-2.778463267022656,0
Bisexual,50,D,D,-108.70153169233348,-15.749620334208714,B,C,A,C,D,-85.23898697622573,0
Heterosexual,98,A,D,171.30992387416276,8.50583627941682,D,E,A,E,D,65.59320546337632,0
Homosexual,37,D,C,55.477953901572086,-102.70031861935234,C,B,E,B,B,215.380044635705,1
Heterosexual,92,D,E,-38.10918172608469,-84.66068866551736,E,E,D,A,A,64.75909793926883,1
Homosexual,73,E,B,130.4905912862609,-8.472299845071834,D,E,E,D,A,59.90165277308564,1
Homosexual,84,C,D,-6.834679246696945,17.75107841750636,E,C,E,C,C,164.76901121649956,0
Other,81,A,A,-61.250543930582744,-35.708790905874324,B,C,A,D,D,-115.32130097821185,0
Bisexual,38,B,E,108.51994597730403,-180.1746625443757,C,E,B,B,B,-141.07372271339165,1
Bisexual,92,A,A,46.700762212605035,-59.98892641117352,D,B,E,A,E,-58.731812641958214,1
Other,22,A,C,6.2217725267986665,84.50057605970561,D,E,C,D,D,-60.3989460538747,0
Homosexual,95,B,C,147.70691015548388,-42.31616778951243,D,D,D,D,E,-92.73894589384778,1
Other,93,B,A,-169.35611486833406,-156.2196805755682,A,B,E,A,C,152.3307223800484,0
Other,66,A,A,90.73424286330373,-244.18261056408497,D,E,A,A,C,161.42738489778293,1
Homosexual,21,C,C,91.303016865608,-55.87979301589188,E,C,E,B,A,163.69469428217266,0
Heterosexual,51,E,C,33.16111238013834,50.35770327691724,D,D,E,E,A,112.45502514202259,0
Bisexual,86,B,B,138.43627906993913,14.72408601714317,B,E,C,B,A,27.89948194992319,0
Heterosexual,31,E,B,-93.14252875560439,-81.34996896564648,A,B,D,E,D,83.10027061801813,1
Bisexual,76,D,C,-78.25094072370679,-36.462720417287656,D,A,B,C,E,-74.39248552708283,0
Heterosexual,63,A,E,37.67875639552037,-57.851130505226564,E,D,C,C,C,-189.66483994412485,0
Homosexual,26,D,B,-51.56527846471527,-135.33870128735487,C,A,D,B,B,-21.769526914792937,1
Homosexual,43,A,B,-26.04730924685768,-256.64212511825866,B,E,A,A,E,1.4815111902278328,0
Heterosexual,80,E,A,66.31559894175108,-83.01749202892903,E,D,D,D,E,-43.7736023097228,1
Bisexual,43,E,A,-42.534508881421196,26.014710152059262,E,B,D,A,C,-98.30232106850126,0
Homosexual,45,D,C,-58.91773539908115,-62.64595059917292,D,E,B,C,E,-81.20051396009636,1
Homosexual,96,B,B,-56.776643161714425,-13.469729343002381,E,E,B,E,B,16.461115659904127,1
Bisexual,25,D,D,-65.38563472466768,-106.4728344549011,C,C,C,D,C,-37.02781167729764,1
Homosexual,62,B,A,14.388788388573165,-61.979918711773784,B,E,B,A,A,9.593233830616427,1
Bisexual,37,A,C,-83.39961742716261,77.23654063298837,A,E,C,E,B,44.30583109286271,1
Heterosexual,32,C,D,-71.16328684163278,66.38061397733321,D,D,D,D,B,1.6737498542841927,0
Homosexual,41,B,A,-107.25144137691007,42.6257155091317,C,B,C,E,C,36.22088516723841,0
Other,27,D,A,5.406806169026821,-79.8281612926776,E,A,B,E,D,-135.8752835656017,0
Homosexual,28,B,D,44.15097403000454,-83.72138643563967,A,D,E,B,A,100.98949186176607,0
Other,91,E,C,30.916567896116003,-55.755033360346076,C,A,A,C,D,-46.7225755778787,0
Homosexual,95,C,A,273.62221126647523,-105.26753183708057,D,C,B,C,C,42.608604147176194,0
Bisexual,83,D,E,-96.69300364496765,187.87001756267426,E,D,D,B,D,84.11490769985168,0
Other,86,A,E,43.644561814210626,-50.26009191669818,A,E,D,C,B,98.93194492321643,1
Homosexual,97,B,B,-63.758952724658045,-140.37797532233418,C,E,E,A,D,53.1429108559588,1
Other,43,E,A,-55.361003971906776,93.0601847491446,D,B,E,E,D,203.78196774877898,1
