gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Female,-54.012396409271716,37.03256943924285,70.51180785055861,A,B,45.883739217408,47.554182749842596,A,99.80606101911707,-62.570600806323405,C,-41.05649712349382,-169.4921786159826,141.30302895698568,-68.59770758804488,-81.16779171576508,E,E,1
Non-binary,-44.18243299297927,-19.060260446963,-11.511355158892524,B,A,46.64358434804047,-127.20756991748905,E,-2.559598128602574,269.1361526013138,E,120.31601269627485,96.0675862877096,9.599795106300212,126.46361352796109,182.36982437260158,D,B,1
Male,10.407466382150563,-0.7047681395963858,72.72976561767737,B,C,202.68973530590375,105.78947432636467,E,-115.12762156646824,101.84372541245948,C,25.935254641672916,60.56323725285936,22.15559575727347,-180.24769341140697,73.99303043172095,B,A,0
M,-175.45299382262922,-120.63143252154529,54.04530481273396,E,C,12.40447925142455,-333.78401043950277,B,100.17228997038323,-64.37371077155764,A,43.68170445434458,11.841404007226519,-65.5354853628579,50.07193078828473,42.31883103797641,A,B,1
Female,21.642816405954036,-2.7952623830640655,-8.605248378793974,A,C,70.13004234818615,153.14732903750726,E,-157.34580100076892,-7.067442448928723,D,-230.46504811373376,123.13575859742227,59.010941169507426,-6.77867750501184,-56.76273272851597,A,E,0
Male,64.2215890723974,-17.862594289904656,-103.80857804374313,B,B,19.34269584379579,135.78071931024076,D,-66.91040911546845,-28.29053020827069,A,3.0273240528927414,-21.40939422097505,-148.61598646792987,27.78244281341292,-10.599374067785803,B,E,0
Non-binary,-34.89176195406964,-55.33640311002209,84.0250832727175,A,D,29.836461431944546,51.64063264363995,A,-36.61320766911144,-71.8487846342798,C,76.88298129519578,40.82726331182462,110.19897367592428,-121.61216258611776,-51.05980728984989,C,E,0
F,-55.94531640782081,-125.07526816385331,91.36879911781396,C,E,-190.91896110203382,-9.037866394874147,A,23.34679273094609,2.2916081179337704,A,92.64386368145945,17.70146302566942,-16.886727693240065,232.10898918941137,-125.57953031560902,A,C,0
Non-binary,29.15532991669787,-47.29037531317939,208.6824627205002,B,B,13.64442425040824,-28.765450234715356,D,-169.99678506465148,119.86568481029414,A,33.2087292399388,75.1279016250955,17.560558541263074,-149.05305984016132,75.87470799595656,D,D,0
Non-binary,103.48440896814654,102.33917101256776,108.26752849710768,A,E,-90.40796112386754,21.635423434794333,B,52.5635836173682,-58.9416112372677,C,145.90484773022783,-16.56111095170051,80.30053072462904,140.55323278322953,-282.82590267630275,B,A,0
Female,52.23334386289514,180.14711307692636,240.1650469511291,C,C,-128.1014531863673,-171.21843865070764,C,31.79005274929716,-6.292552125213964,B,-12.378230010886126,-27.226194323834402,222.64138796646344,-10.229197734940605,-116.33274331241856,B,B,0
Male,22.174669208481514,177.25782493299135,-178.8991385640114,A,E,47.6454945632355,-130.6553824526134,A,166.31369954574117,181.8901313360979,E,53.46770398900974,-28.071405418664387,29.251686020445323,-37.472122787034564,158.45082519315946,D,E,1
Non-binary,-141.0519752091612,-97.34532772076263,10.267251797851122,D,D,-55.448844866218295,72.28235439900168,C,-36.84581924587598,122.28146863354645,C,-36.11802680508646,46.13588832131638,118.55322895872011,33.4276226387147,41.47164191071971,D,E,0
F,-70.24601777889336,69.06461626499103,5.500983037884722,B,A,32.84994633046495,-15.790361579438514,C,65.08898518982186,62.11861323579906,C,102.56449490307675,52.33936413672462,-169.72570636293577,47.71524128509259,-49.025982136277044,C,A,1
Other,-123.08166765527548,161.89671521779584,100.85730890692768,C,B,-93.6048273606287,109.1211573593122,E,140.69800477740327,13.314469894645855,C,-82.40108930292025,-11.497363890990275,91.96140011166281,-16.309699954770267,39.534397671556036,C,D,0
F,41.26637375728894,-78.78922304666041,-81.53475000427481,E,D,-43.78310632281834,-96.78794295967793,C,131.97545474844716,56.718055471302534,B,22.651073424466396,-89.79334262533224,-129.93693959884487,57.89285894936144,69.16032602277932,E,D,0
Male,31.782729626059698,-50.910816030853965,-15.061094816640733,B,B,-16.36210507577729,-115.67577828901807,B,-102.23547263624273,-64.05699193856,D,116.53066222960095,180.31639019062106,8.291198686825716,35.48381556681132,55.397765806547994,C,D,0
F,57.6811301244751,-99.98074320357473,12.204790779918449,A,C,-76.19249372734807,29.880207482323932,C,-67.43768929100175,17.819061114473644,B,39.98119850664037,-53.05425715762438,197.17206407499415,-122.59494391234745,-6.960367216467126,B,D,0
Non-binary,102.04700173959687,-87.29436618897519,-161.5579148712426,B,A,26.517218123285176,-67.87650411072129,B,-62.15600006505719,139.17335875315905,C,-31.667515035545367,215.79326428187161,-249.92537714409383,150.7167993520776,-28.133624269832847,E,B,0
F,49.234060260540524,91.02718859071258,2.4201237502932558,A,A,-47.5648994099651,-111.10032397706404,D,79.99014657601758,-140.05576384385608,E,-29.475279614077106,151.1516871175961,59.968307694110344,27.311107670591074,57.74644065671997,A,C,1
F,-171.80180828828966,-35.6695349590713,112.43058122991654,E,B,219.07502132530655,-4.104358535096097,B,-20.80448648010029,-1.4380168620140952,C,-37.82998258717377,-78.36166685369122,18.20922128417295,101.5409167426972,-69.56814790243496,D,E,1
Male,180.7914242965172,-134.88676642301473,158.70865536836592,A,B,119.33416235031771,24.794569014548845,E,31.736026338720936,-19.973056103862753,A,25.45557915287256,-82.98124164069628,-143.7768228529357,44.91186321382222,-47.39765553474953,C,B,0
Male,-82.94764830003997,-253.65591997841892,-40.51760882592297,B,C,-5.483671170158988,69.64562945003328,A,-60.13604686174984,-35.067211000761475,C,23.266963166110244,-247.71178774878933,59.04864312736316,-206.3636628645328,134.565280690652,C,E,1
M,-118.60922834763971,-141.54353185071017,-95.64170461849459,E,A,122.28775075331669,-97.48067269947565,E,-68.31592570082672,77.19042471863324,E,87.76154155498772,10.385893603997616,196.36739330730813,-72.66407025581896,-31.185543974702902,B,B,0
Other,26.585651219080415,1.0431246950780924,12.370823382191954,D,B,-142.10252104766997,13.707812696124819,B,114.17646540535284,-33.39922396804944,D,-29.775064842211922,-116.3797871445605,-13.032709695695177,-37.78175514280924,-217.8409360218442,C,D,1
Female,49.858677911885536,-128.031387001233,-112.14337476628936,B,B,57.29934884205938,134.45406338231749,C,-100.1643991751543,124.63559025208615,A,-61.736243282373906,127.85901791185384,-43.554443926488155,-86.47675067809463,20.515143574295696,B,C,1
F,-76.64947428714977,150.79247886543746,73.74020971164747,E,A,-226.1281094014075,41.0597138707871,A,-94.73698113307935,242.12719820528687,C,194.75869452902032,-197.36387407231328,-81.07898158544478,10.895012653645482,-64.18222285250792,E,B,1
Other,-84.67502483048928,12.861877233183993,33.736089903208125,D,D,82.47560827138386,-142.52806883992315,B,-167.80181506986884,80.94943369560325,E,-101.21114615774005,-32.734603792460895,-134.37764503507276,-43.559668804419,-140.87173004471225,D,A,1
Female,-95.43559841246065,-171.04911122861446,52.56008634193796,C,E,42.52276148169038,-84.04085799024244,B,135.11198172018143,77.74681995758522,D,-84.0630801978808,111.28082659348509,73.0806703087545,-19.741193209871646,76.46537046866767,E,A,1
Non-binary,76.86569689886049,-159.5911880595423,-54.67552559574143,A,E,-47.42324335515295,96.73723595935175,C,-8.590061356482655,-82.27372171277581,A,-6.671822930467126,-88.10734449425743,-61.62052525925083,-165.04608428299193,-7.900784994945677,D,A,1
M,-49.60243482352823,-33.598684720092606,107.00534113218127,C,A,-36.54906825010228,-187.62617287096512,D,11.300392967397809,-40.57002542446986,A,-22.08968684493669,164.56345636272746,97.82340792323441,-151.9647554840509,122.88809692308718,E,E,1
Female,-32.705572834173886,2.358590937146708,113.11400911264569,B,E,36.15369978419101,-0.0994515939015321,A,-49.24627053593078,-25.19811997735099,E,55.498233110846144,20.959630938414993,-13.079531260380861,-109.70086358553894,-118.1773710420819,A,C,1
Other,26.134037040171528,-235.3721983584834,127.14655372963077,D,E,-4.88187392149643,-121.81745620978246,C,21.589614912988637,115.32123689817426,E,-56.21013387059948,16.619862781582086,-107.71196616218188,-98.25225140900315,35.34525324602594,C,A,0
F,-95.14391741820583,103.99378826790762,-26.710323080911785,D,E,-81.79469788132742,-31.969199422963623,E,113.42650339332758,-10.727696568664467,D,291.353565743184,26.57720576259691,-145.43899051454562,-52.02856758142427,-12.282167544045206,A,E,0
Non-binary,-87.58821948950512,-84.09963841944679,32.18949847091276,C,D,-78.89199997753839,-50.46558717281774,E,-8.382594512300885,-108.07817017230977,D,53.38494462326584,-60.15888600734236,43.34248941758022,47.86899557592219,-166.18368722905208,B,E,0
M,26.774522331452594,-65.77531391703376,111.89173565862104,C,B,109.89476515829199,-74.36134540335239,A,-111.09655054278187,-99.58083991632182,C,-46.37346826297772,118.50586969839982,-39.326839525950824,30.19328388574294,127.38718476329626,E,D,1
M,-36.07165000225937,113.73441974070045,2.5892574314114336,E,D,-48.287452599473106,73.54957179681651,E,-15.481117640854988,68.30538345571267,A,-38.49025882946721,-25.840515166416672,23.196931307143327,13.898274861114421,36.61288015596186,A,A,1
Non-binary,-37.70289191028634,-36.634402251604,140.18834020469387,A,A,87.3075480241182,168.31897241462096,C,-52.95031097024234,76.8856614366006,B,-97.04039291264182,12.573228871208157,245.4144968333801,-92.79000037472078,-25.662091979478802,D,B,1
M,-108.41711411105078,72.78316585790708,-69.16644506114827,A,E,-54.97012029267147,-18.899633475364457,D,-95.27137620843776,-58.53866552282605,E,-131.4221011853499,-86.38003902233284,77.58743592910926,-65.97862396069586,64.85295944287364,D,A,1
Female,107.33023839150333,-228.39316161761215,127.80539199083508,A,B,154.75699113067589,-226.0840181506897,D,22.671826637482056,59.16391325545529,C,13.113866800134344,92.80382766826413,-122.25909178951375,92.41368528312944,-7.939007169341399,C,A,0
M,-88.76594348650283,-92.40920687891227,-27.320233953140683,B,A,-84.5571550068967,-143.43694224334328,C,-102.27641102208,115.73630269478492,C,-72.10244639817502,167.28614578625854,12.966155046831753,15.451164879583851,-7.553639051790251,D,C,0
Female,104.20528552851455,-111.34042651724114,110.7116996640156,E,E,-218.45275982636193,-8.309081524530049,E,7.739380714167725,56.125750609838455,D,265.6954432308693,-136.84754331036115,-77.85037907663835,-24.177737450175457,-173.21236152490053,B,C,0
Non-binary,-23.243626565760263,-219.9249387315314,57.165121588194545,E,D,66.66050924638174,-187.68492101658188,C,-115.93829935577153,-110.36129241684777,C,-29.995313038188353,-17.413098975664788,-37.5700625253915,-25.416939945635953,40.78240876690891,A,B,1
Non-binary,141.33553488373775,-8.338959929735156,131.53896449411334,C,E,-175.34349283716944,133.26539317968758,B,96.73521018410952,126.54973659204363,B,-1.7918435334822655,15.225320713902477,-41.54039251904691,-127.16540567152535,34.07248423029866,E,A,0
Other,-166.1889114525589,47.9837980130988,42.41155665319128,A,D,-100.24817378870883,90.9372827350478,D,-101.63555179927172,138.77283938594184,A,-67.96504209069288,-44.92340131670945,-145.76448244764507,48.98002465375184,125.06290167354108,B,B,1
F,90.78435409825336,119.99779609560971,-7.030721123878067,A,B,-24.431658593706686,183.7062318306161,E,180.15446979794686,-84.59113074704521,B,-260.88855808674725,38.04963827908196,-116.1250348699432,-100.02502496107424,167.4592453376053,A,C,0
M,-21.070260631006022,-47.663187352777264,-82.50880018032635,D,A,103.06225363120205,-3.15392525237529,C,-65.53165479540861,109.85129749539226,C,-0.16557129993009367,5.9527534627510885,95.93313637300686,-57.52411862024096,47.5803337137291,E,A,1
Other,27.77586991267091,-66.71498790547294,120.25503888317535,C,A,-2.2446007379695896,-33.08209676109731,D,122.1103986673565,36.62986121797926,E,47.112882012363464,-28.221979912238154,10.282086754957414,-61.39546489775011,-91.63123263087631,D,D,0
Non-binary,39.17313973603661,-109.81073124335816,-20.117700523932943,A,C,-76.17330694181526,-105.89347915437446,A,57.642909329221006,-113.23126338960623,D,97.85359485255516,-17.528714368006327,-66.68683543719328,-1.413594740891391,-3.349848408870155,C,E,0
M,23.351304066787883,28.258099586189054,-82.50014630876595,A,D,-99.53930659618322,-47.7621132013249,E,-38.35371077547771,-187.2537196404614,C,-15.05370310819855,75.1419484955821,-80.22828973949673,-10.941808824589558,-6.272963622372772,C,C,1
M,177.92292999577813,-73.71404024607524,4.514509504138008,C,B,-40.16617407959397,-73.29266518587364,D,96.27407330184066,47.75285295647503,C,26.185348790136104,123.5064648678256,1.5900033163232037,110.76557501858501,-56.60470778208256,A,C,0
Female,87.35875762409852,245.25503380532214,47.56622058497744,D,B,-22.74143909015932,-162.18644632169335,C,67.85747006051929,11.160834592475247,D,-126.29886727684591,-3.2644699588135198,-21.068902606440645,-106.55956310651288,72.99113235917106,A,D,0
F,-111.96687659277099,75.06855417387453,37.448679271892566,B,A,58.88655666707482,231.56863157225555,B,-198.46228629716558,17.575014631765935,C,-86.84605414628783,62.332353101221514,-55.23302400881801,36.65417779874256,6.18637239117501,E,E,0
Male,-62.38914881048492,-23.42976717507606,39.915060855860865,E,D,-84.33160526248389,106.88409035800836,B,204.46627868871423,-87.30270366728323,D,8.31694079827723,158.03669962563066,49.13183034201305,24.284205291375063,48.23494289302344,D,D,1
Male,26.59744923108127,-27.81030398312324,49.03305852576978,A,D,83.46902759502217,22.002593340386596,D,32.07456807697665,213.55191843094858,D,34.839944825560465,38.19004872384328,-33.21666484197682,29.522229353387225,12.335558654397984,C,E,0
Female,-60.202903714976394,4.254955207767546,82.56088433005606,B,C,25.32799362974648,-49.41857778085481,C,-187.9962065903507,-116.50603532186533,D,51.274761593723184,127.00325824671965,60.560311555704146,-222.15984483313665,103.09433936667676,C,E,0
F,69.77598813547532,10.132112478176774,105.40210405796853,C,C,23.706022959132902,-43.46418154583922,B,-75.06291461331375,41.76435926641146,A,54.912096261218444,-210.18402381771662,9.247733996627868,-146.2800021431479,4.662452760039577,C,D,1
Non-binary,-139.25469845799168,9.75791561773916,-29.553445235249292,B,B,109.27242178441665,28.436987701165283,A,48.00126361407301,7.029590418756121,C,64.63048000549246,-82.99224540517682,-49.013324330011216,11.721609181292985,-180.23012553239815,E,A,0
F,0.6801955026938596,252.9905929995957,68.02102733263949,B,A,52.115162627747665,-52.60723763382214,D,76.08905398553584,121.61805041667088,B,-64.01087067563842,-52.12805585781304,-190.8718642992725,175.9578159168969,-68.18482152546855,A,E,1
Male,191.85709853468694,78.57730787133717,19.407400915824017,D,E,-111.13754166329828,-71.19980169331642,A,-36.352162419316436,3.3547930534604866,C,-43.2915283409936,2.9857409967327087,12.021770414115188,102.22969170438401,-115.87094083935898,D,A,1
Male,6.122893889708695,-113.49476546506452,-77.69158852539442,E,B,-270.83887059121304,-10.01117728035216,D,126.25638327492781,-154.38084442305563,C,-20.716112620123454,-36.434048120768736,159.92827871926244,58.09811231389524,92.5569249373013,D,C,0
Non-binary,-143.37492966557826,-164.31292729870745,52.283137993988525,C,B,-177.94237724907788,-161.6068544971037,C,-44.41954364557074,-41.737133733695565,C,-181.50193611876827,-63.88535785958385,139.22500500197216,-17.617378295623666,-48.661831665584536,B,E,1
Other,-95.84952733061654,56.48703845379539,-62.11629111233042,B,A,119.38610887535444,-84.23658358011366,D,138.04417583481055,58.66802182047214,D,-101.2270499548711,-46.468256265936304,-37.47771717672557,64.94887060101398,-87.50774875877153,E,B,0
F,100.47140012833025,157.2261388792205,-29.610459830354745,E,B,-19.424061281689337,38.99504439552299,A,-25.556608533640347,25.1885626937764,D,88.33594960264672,-25.49093744197352,-22.889210332869283,215.54586196799397,31.754444780674067,B,B,0
F,165.2436988909238,10.352578569234144,-207.13026176966474,A,C,-104.505395962525,-254.0032028019179,B,50.133538659650725,154.61531504945546,D,-13.175647189082387,-62.43430020595115,31.602961664541052,16.46537854673787,-47.559615922109074,A,A,0
M,20.637136841670937,-122.05283071975848,134.05100349227254,B,D,-89.07375566639318,57.73996386156406,B,-21.48909828653574,-19.40629957688628,E,-139.66006114624827,113.55998181383488,35.25258754851286,-42.0900050908465,19.667657061877215,E,A,0
F,-17.632902675459484,182.34872414923947,126.16177775233415,E,D,72.77993452799824,50.53738394189957,D,-120.13884131188941,-33.11073763697844,A,12.818884726489275,8.896678662975736,2.9065905834901096,21.70483508482873,-72.25155195825673,E,A,1
