nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
India,D,B,-53.141620437941775,A,21.828655954093485,-163.4291492887198,8.401149627439978,-100.23290671200367,110.4523314040221,D,-16.04649751027271,147.1483993376329,1
US,E,E,-67.61886680549935,B,33.25888699790306,141.51120088592359,-58.86598835094288,148.68992796040732,-30.71806150570509,A,-3.7958274626737234,25.138932260224756,0
UK,C,E,36.37747700861392,E,101.44871000018823,234.7924493244287,-166.67519738812578,-16.521840998904107,6.731402118915965,C,87.39421737824325,-58.33799427414333,1
Germany,A,E,-194.6245955587399,C,188.8846353656397,-0.9264791638266956,-156.55665235694113,51.06940301082502,-176.39889669884852,B,-27.504551457302266,-14.612786937159882,0
Other,B,E,220.78056779648435,A,170.82139616964432,-167.22413327367053,-24.18516592869361,-150.7573704650052,63.54493312738519,B,194.82846580524705,89.60718338229078,1
Germany,C,D,43.7846650334724,C,70.6574625100496,-125.44502219522062,-57.2959040273865,54.78218134307875,-66.31541048497418,C,73.64872978637038,114.30869724715026,1
Other,D,A,184.61278623456676,E,115.17826736338108,86.88903225003547,-19.983501206714003,-5.1466495468656905,-25.255051467627688,D,-66.34441439986088,-156.533584516556,0
China,E,C,-1.7781499960527196,D,-203.03808515131402,46.65298529700269,106.91871253373677,-34.49832080773246,41.15847254461147,E,-56.51849682376162,81.86228344003688,0
UK,A,A,-51.03583510201318,E,0.9304491246543789,62.14534764171552,89.67785706302601,-114.62300572380406,-13.86231856277399,A,38.57665104300379,107.26551422711394,1
Brazil,D,D,240.8142281389694,E,6.757321514733159,69.30395506453151,25.130730859829516,-50.95014078337338,-176.14530003562777,A,61.75516323163037,3.6841557915718672,1
Other,B,C,171.1134076851223,D,-89.1757447195414,198.14919374957321,40.38518639221585,-47.9035361942438,52.08222272127267,E,72.87900013974328,44.83386865779856,1
Germany,D,B,-94.56645894271382,D,-128.69453646141466,-99.85687857580334,22.719173187075352,92.62679490462439,17.98842016379367,B,-222.1995784424478,128.43988554316738,0
Brazil,D,C,77.62021951810839,B,-230.2589660660527,-70.87313974482001,70.362935325227,-71.1524064343002,-75.37611400913529,A,1.9806567217128157,-9.761864873072474,1
Other,D,C,-42.53805701936606,D,-152.58130196357237,-16.008065310019752,53.50321297628186,-115.34993733432384,-26.03837148159329,D,100.82392359858963,-12.103069485588295,0
Other,A,D,-109.238804043094,B,8.473173165122496,-38.384730051404226,-102.26132672575352,-132.59724062690248,90.78766731730695,E,74.94429813337496,5.431306156704164,1
Brazil,D,D,111.4241014303583,A,-72.9263987560979,-84.00652584458525,25.80866375779234,120.88730085921719,-106.0562139793159,D,81.42653450731792,10.435237857510327,1
Germany,D,D,-9.492200973041221,E,176.32400804535715,-67.24891129485366,-141.98711491411828,33.51596709876308,-94.64627200228894,A,70.58710424214343,207.79490357631087,1
UK,C,E,-187.00575307988942,D,-254.45956851883378,45.36705280219839,-93.63540193124119,67.97514309307815,42.827659077189075,C,-67.1104841515615,116.40162235376239,1
Mexico,C,B,91.36677961439123,E,53.58546152281012,27.901960325956388,31.698202373142294,18.856400618739077,123.98522778871954,B,57.22009380119981,-57.18359537512735,1
Other,C,A,69.6843147144216,D,-6.8595274162406445,-31.07579131405343,-28.49356136201718,-145.12176872412564,-121.3097031451623,D,30.814305064046465,42.14647804677677,0
Germany,B,E,-92.047551056903,D,-146.6916265942589,-25.373191975722914,-189.03607509631158,-1.887173679832186,101.54213495272202,E,106.70039844922101,153.52739954098587,1
India,C,E,79.30756538461925,A,-74.12855503942139,17.297293870853863,-27.616446132451163,-53.48822966528921,-87.64432630615403,C,-51.04275433949511,38.68047782200048,1
Other,E,B,43.34066863033207,A,157.74596518767575,-58.00535277078599,-120.40390268381766,86.61007990862593,-19.871346309681297,E,-67.90927027570865,-37.005766746518674,0
UK,B,E,-118.74750401426675,E,-6.3493518523809,-1.8824477911768032,-26.23004903922895,177.53435562425852,-57.62356597297262,C,-147.00137085444774,-117.54721305323099,0
Germany,D,D,-92.84279274001096,C,-26.997480549557945,-204.8894534406661,103.06316050571165,105.37090326113676,45.13412497130494,E,234.54905978831323,36.31773141614089,0
UK,D,B,20.967186468330425,E,92.31263920836072,12.108589910998425,151.76408138683186,182.61172778347142,-27.995199776473267,C,211.74382304889204,9.982057389655415,0
Brazil,D,E,-69.90339098057042,A,1.48762446797162,-173.09060299984407,151.90922216428956,-71.01107837452082,-21.677151177034247,C,-37.071781978348696,-95.06788189694018,1
India,D,A,31.2113160750021,A,-97.1239958413297,-3.7262060371529535,-57.105444052062424,-46.1180952261752,-33.17183207661824,E,81.57605259265252,-31.058411156951248,0
India,C,D,30.09742713582294,D,44.953430111583934,-132.993540395749,-130.13214563529328,-104.60417780889671,77.2635600069429,B,-136.90926941275126,80.30495343000706,0
Mexico,D,A,30.212195550778198,C,94.86910888584897,-91.78545779663433,133.01907702495842,-216.1507914380551,-15.221231200330582,D,-81.95865471422236,-52.2461125853796,0
Mexico,E,B,-83.39641390563668,A,-30.89559357361641,-7.454505541515291,-180.5941933780131,175.31667057201642,187.12761678287956,D,-20.789682628554843,-226.9477490465631,0
Mexico,D,B,-129.2066702193822,A,-45.09512213913218,60.41144021216871,-12.217381161156537,154.90590426123026,5.929103788416175,D,-5.690288224101252,-45.235476900137265,0
Germany,C,E,104.77146830555759,B,81.47835171705069,16.848452828229895,85.26088538357835,259.7114739690578,70.22941760788439,D,90.7113649533475,35.36120754031201,1
Other,C,A,3.3633053997601894,C,-64.01318691290528,-86.50111895777651,111.25397348170736,-115.75905611855457,190.5685631397366,B,59.447098994201596,14.452210665914873,0
Brazil,A,E,-61.996423219893096,A,-101.5266653095523,-17.320232651682822,6.357434608960036,-64.24105481533849,-118.79401903631444,D,-81.99329127078684,-115.89406683886214,1
China,E,A,40.810469999979084,C,-35.553473781167966,107.6672550944094,75.06670158541799,-30.08383544913521,-147.34556669704278,D,46.96902558544586,158.09360600072887,1
Germany,E,C,-44.332150657367855,B,-140.89226691963833,79.1507363810263,105.58838361549765,13.770952888746482,9.06661589793175,B,76.53309674220468,-13.037131787959947,1
Brazil,B,B,57.30007331195477,A,-104.86310663784981,94.60604723064631,6.0961487700655965,-70.25749107004859,-234.97608883877498,B,86.47553919556947,-109.47771911864254,0
Mexico,B,E,20.68008197955766,D,185.64890125651036,57.07836173683649,-83.5171138577013,-61.1797287995161,-139.81938276924822,D,-21.351990733161173,-146.0736458428521,0
US,E,D,28.54834216174394,D,162.48930482263518,-23.45421801072637,38.11584758019851,-93.59435774603901,63.512573440179786,D,7.610996945555949,200.18513315510643,1
Other,C,C,39.207024272446375,D,-3.5503153105466554,-6.085169249020699,-81.70120202081125,-108.41050119123179,-128.40941346724176,E,-28.524415530134174,16.69686435573565,0
Mexico,E,C,-92.4414892970488,A,72.24196942327767,142.89888415345703,-137.3009361638677,90.09694179876772,-192.79003443661577,A,-20.601965829428046,81.97174965422087,0
Germany,E,A,-51.85709791527741,C,154.1943814336052,56.90650135846052,16.95294846146108,-73.50744893521706,44.04465219689327,C,-57.448569646043055,-140.92159632575883,0
Brazil,A,B,193.61387487781263,E,-22.259527999688984,-115.99559482568434,-63.49646984240853,139.01159312397087,-53.257590631422445,B,47.95961697829878,-91.52458514529737,0
Germany,D,E,-145.74352395136404,D,96.5126220703511,139.6323273234777,29.584560200607484,-60.29290272364341,-43.6640091535408,C,82.17381438384183,159.05130689899087,1
US,B,C,120.76153849896065,B,73.78587769730687,52.49764780724065,63.697150489445285,-150.25893031190782,-86.15644369228312,D,-49.22300581474429,84.83662125671785,1
India,E,D,84.64608041152661,C,59.7496900323337,-166.71464924547803,134.36517812878162,-114.38575190738058,60.99435302491044,A,-4.889413700932947,-21.052269876739068,0
Mexico,A,D,-64.45018721345069,B,48.53877417930504,-111.17780510640193,-101.7270127725469,-73.04550685091533,43.08252715362878,C,102.27202035682559,-142.6021442781383,0
UK,C,D,9.728561770708435,E,-55.614620438413674,-58.8458461776447,-108.41255970730306,155.44190730916029,-67.04742897330318,A,-222.97169484199094,-68.85615605131458,1
US,E,B,80.55932148714157,E,176.40865031990148,83.76759812004182,-63.04919269856519,44.337478897916235,-22.254420413350225,E,-75.04654110439847,64.12222074849021,1
India,E,C,63.43280385165575,D,178.96679675117628,130.14096674672925,181.01319787960722,-25.404393941208596,84.46636413748524,C,56.94470734342006,-131.58342066192236,1
India,E,C,116.45939747360121,C,-241.57995620816166,-31.788435360530126,-152.50809476217566,-239.04206106502346,24.70843426748483,A,-12.860885422877905,-57.68564976677691,0
Other,E,D,28.306388540971376,B,-70.91856115662156,-27.89875408436462,-11.762552108881314,45.11377096910733,42.842002274740274,B,-25.61652578918104,193.20918213003964,0
India,C,D,59.764904803634636,A,-180.9712784386215,28.607547639777554,47.872854970355874,-63.18671773911524,141.55040581521158,A,116.20609749796206,-49.16270127635052,0
Brazil,B,D,-112.4337394179399,A,-21.923968142481314,-161.6532129778305,-33.38523873982405,37.63365192626236,3.6448084047286375,B,8.697459560634616,32.199610125395786,1
Brazil,A,B,-125.84280001545312,B,125.72550045378135,-44.25748757839622,-105.41201711536725,-39.40013393134908,-19.15006533767622,B,25.043473398815124,27.5000715633899,0
India,D,A,135.90233288747905,E,214.57341575475564,83.01424199296926,-16.35389063537505,-95.95211133632239,67.63121810196961,B,-156.11601121448166,-59.27883585584253,1
Brazil,B,C,27.447165732356808,C,4.919133760735014,113.02739698106308,-75.0682463317197,-42.523421440024556,104.19558423217583,D,-62.56271111353223,18.082304653810745,1
Mexico,A,C,-8.317030646158651,C,12.625770751156534,-55.82984248550896,-154.06924138594914,-47.90760191091677,-87.37411651431269,D,-61.497863467607395,-130.77448236889603,0
Mexico,A,D,40.409557601242284,A,71.00695353374977,49.943560366883894,13.170595702588587,128.19132690215145,30.874378049827904,E,-37.16094958298176,-89.06990165263923,1
Brazil,B,C,7.50028107559625,D,-12.412795432581786,184.12527830004882,-104.26755312753909,206.97227338703303,-129.26614131132098,D,-65.58138636677148,60.33051919789321,0
China,A,B,-142.28049340889757,E,-54.554675371240705,-136.0164799646284,-62.00959400654234,-87.39413541121708,-14.886362957993288,D,72.93992258670751,-49.46901109427019,0
Brazil,E,C,-189.2963354574898,B,-250.72319991645452,-23.042948605162543,-16.453185563023553,-71.05263330124345,-172.55667593222,B,15.259377217435613,118.888004683211,1
UK,E,A,47.47526939152228,C,57.02347844148553,-113.63192941016491,-239.88836280510455,87.4058491007933,-80.80904005661812,E,-4.04166924766471,69.83051120858491,0
Other,B,E,-20.2907281836704,B,-87.64409612893269,22.924538662300897,-107.88682872902784,72.81923762317571,-152.0466332280614,E,114.78970982561474,-126.37944910478262,1
Germany,C,B,29.561644877780335,A,-22.353189991288218,43.44402702119224,-148.3717504710108,-110.76848116999385,-73.57579507506884,C,-69.73124253186087,157.7787537938837,1
Mexico,D,E,-20.700052470160134,C,-35.400607433938035,-181.33727442538927,37.94034489209441,-155.06170335836092,38.55336742527105,A,-60.11455272846787,53.79886617194115,0
China,D,D,-48.04764816640172,A,12.575547243295121,-117.04348030252308,-31.21043579764021,17.902908593427302,-44.31279925108238,B,-29.088392284903552,155.8842255322996,1
India,B,C,-116.1328795080944,B,-8.039043470093741,73.29396396937659,186.7993938400781,130.796542240014,-64.69169469092154,C,152.5627523421238,25.878717138218743,1
Germany,B,B,-173.4252524527722,A,40.996550829016996,79.36491097341265,53.11186885639339,-6.362825468373123,-70.82247406033012,B,17.609036171182712,-26.71884320432164,0
UK,A,A,-93.81012286272679,B,4.504736200733599,-14.169207168113699,-117.50987881531378,-84.41511132837421,-69.41391234263614,D,-22.284133634284817,-101.41703162871501,0
Mexico,D,D,102.97259233319195,B,89.05451809582802,-50.78041186190004,97.97624227384789,111.93939100405434,154.92046548111205,C,172.6469494333148,-193.42141957270957,0
China,D,C,112.30187695545662,D,-48.77413238116184,42.95043372604292,84.63932072714435,-202.59249764284516,14.939290938561555,A,59.888355837148474,-38.851882011885245,1
China,D,A,137.65386728564016,E,-36.83433483780173,-105.62770758553674,14.847662848748136,79.35045130250431,-49.67128118616553,E,69.08435919449326,-42.692523322045304,0
Brazil,B,C,-201.2956072586844,A,57.68371676162961,39.976128564907135,62.37250961968902,-111.97537836829984,26.480858231695525,C,184.87528228837832,4.414832775847255,1
Germany,A,D,39.58843781142084,C,85.37892446316609,36.73972220551797,-113.43478358885977,50.935726834279414,193.26881007121216,C,21.679679426022787,-150.5043908212332,0
Brazil,E,B,-28.501616080284876,D,159.22882914372815,-25.9345281568355,-77.35792182684106,-7.773972969006977,-160.6670368514782,E,112.51509296438356,126.37009963318471,1
China,C,A,-29.234344151135172,B,105.42407585992734,153.06345793596688,-8.380689675126328,70.31885078852204,-82.69848622785936,A,-57.091065980936875,-43.466308447084614,0
China,B,C,175.77841665487196,A,31.164137091802075,239.5788661124743,84.14828384032988,209.1484730813268,-14.304407937058066,D,98.51289030971714,33.04622010596547,1
US,B,D,-71.18793827378714,E,-7.3547958135248255,19.12426748477738,-115.8120258071411,90.37441588236958,-44.28690119920492,A,68.15577074133412,49.282271950855666,0
Mexico,C,C,-28.54467744897184,D,100.41011964517999,-14.896685488764916,30.89910542911096,-145.33126079716018,120.2492430518905,E,8.708598453506825,-9.72869357848267,0
Germany,D,A,-136.11798905390543,E,-124.39429065017494,-37.99162325234492,39.43526963981984,-191.39047655743119,160.33519232160475,C,163.36116323765145,-10.720669584327934,0
Other,D,E,135.486098487741,C,-21.362964381354836,-60.27127655349235,6.345892249930725,2.612514610266234,-152.00755677035258,A,-1.1700163241494532,-204.62779910265266,1
US,D,D,18.24888695559497,D,-108.71282911358387,-1.0215002685584478,-5.586892362303479,94.03917394916141,-71.7684507749548,C,-71.34830637394684,109.54627238930681,1
Other,A,E,30.959654883118336,C,17.38540307760652,-143.8348209168085,-27.18089587443832,-54.66533237478036,33.04582121701089,E,-15.808503048523626,77.87141317864327,0
UK,E,C,52.69565020544983,B,-12.249576349897588,188.36224064895447,-56.07599256189738,-84.17474479155545,-21.17977679903414,E,-22.591432222239764,214.80246128846977,0
Germany,A,C,-135.95705472270674,A,-105.51100679745772,-101.8058088660351,-11.447222267013526,-37.451643823882705,-101.8833558493514,C,174.5934966308572,4.636509267513137,0
UK,A,C,61.56517117697329,A,14.235560963384152,117.50203986887354,-129.0320761129585,-75.03867233380933,-55.31750308882144,B,-18.594982483724657,-9.1180886235753,1
India,D,C,162.52065141943484,C,-50.5273652854609,84.83436745337508,132.90980180456646,-178.5875509257356,12.368458825851866,A,-181.75172085629404,-123.2497235141444,0
Mexico,E,C,57.894087221599186,B,156.26471669193523,-38.25292714558069,72.61647763417749,153.3082735549897,36.181672594033444,A,-98.14254707645344,-3.243617516228063,1
India,B,B,43.640331737989484,A,7.711978746497611,-158.45114786206292,79.9381054227298,-42.909616046427864,29.438547081448384,D,-162.55754594261685,101.48107636182972,0
Brazil,B,B,-50.577723281943285,E,-24.014478070867863,-7.142667139501816,53.7491753584306,-112.1209487536811,-13.258707001848343,D,149.17479995027375,41.740113795334366,1
Mexico,B,A,-190.2035304784612,B,69.26600911125641,60.99976605244053,-10.89895076957474,-79.92619747706823,-155.43020473346252,C,112.02990735570498,75.46855836266913,0
Brazil,C,B,-9.395231579470948,E,-19.53394162137058,-82.88118786113435,-21.279540290698932,9.03728482723875,-32.55682102044337,D,106.87521312860737,105.84011435783249,0
India,A,D,-20.128202421308693,E,36.677215474066664,120.40752842724967,39.73102029226045,-211.92004560355917,-21.34896226491259,B,-114.37238818370128,172.33633547199236,1
Mexico,A,E,-101.39991141416355,A,0.44758616889407493,-52.68495296535982,-161.78940261612868,-56.232032171016456,-31.935269200188483,D,48.4649085524094,-61.64416862793631,1
Brazil,A,B,-66.68234880774271,B,51.72700144079706,143.93723643523134,-256.76383006987237,-1.582628152420419,235.5058242950319,A,-126.20404667084053,81.46948769758076,1
Other,B,E,68.77238212276112,E,-14.572259786279215,0.2665731823395855,105.39199214796714,104.86071830904223,52.95859224117368,E,230.66824899790507,-66.15171800919015,0
India,B,A,-25.61218931688084,E,-140.4154455150262,-23.393871740484094,-69.54245687273779,66.7874393013751,76.57053405003705,D,-248.12898411146116,-69.23884969182511,1
