Gender,age,sexuality,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Female,70,Bisexual,Yes,-96.58565937435377,A,-136.51372603169446,45.71824464075298,A,143.89143019732842,C,E,A,C,49.41991277423152,80.76974833801926,C,0
Non-binary,54,Other,Both,-48.41926004172614,C,133.9973240484666,-108.5544273808694,E,-86.16965231068936,C,A,D,E,-135.61120431755413,-56.37519806058256,A,1
F,60,Homosexual,No,24.426254943994653,E,-163.12126579410193,12.068529853731315,E,-22.172629701337563,C,B,B,B,80.22370353831111,103.56606661298242,E,1
Male,74,Heterosexual,None,-10.09387044300318,A,-19.87801114351736,-64.68803543097644,B,-56.97521772670865,C,D,B,A,86.7748729442131,-86.02517213216929,D,0
Male,36,Homosexual,Yes,-221.6412555730064,A,-103.52708557365116,-60.625374641258404,C,110.86640314051913,B,A,B,A,-66.55686562487033,-107.16129433565737,C,0
Other,50,Homosexual,None,-174.2211849325728,A,94.13453391566577,134.1046188623117,D,18.820891163258207,C,B,D,E,-40.01143981594939,-67.46918667964695,C,0
M,35,Bisexual,Both,56.74186135289479,E,16.592762596304077,-98.93342052693511,D,84.73053422144464,D,A,A,A,111.71331576097852,-74.3074007485022,C,1
Non-binary,19,Homosexual,Mental,62.98971717068563,C,71.20123367296745,-244.1845637095001,C,39.80395972100229,E,B,E,B,104.83896999605649,-108.1755296414518,D,0
Non-binary,71,Bisexual,No,46.5579975307874,A,-94.4515305147854,-127.77337485184945,B,-7.4751790953447195,C,B,A,B,43.355915375773584,20.315242197463405,E,0
Non-binary,49,Bisexual,Both,-69.01061283040654,B,-129.52925157877436,67.13194751215894,A,-22.62156089646646,A,E,D,D,-104.365528524579,-39.303903562939965,C,0
Female,46,Heterosexual,Both,29.040607432111038,E,19.66781620987988,248.98259851530918,B,-198.9405135697015,C,A,C,D,99.3568996283677,128.040122273904,E,1
Female,19,Bisexual,Both,-248.43618274260191,C,-96.62476285151934,92.04184264498107,B,-90.72787772531274,A,D,B,C,-60.14906103042438,23.69894489861878,C,1
Non-binary,30,Heterosexual,Both,79.74172251832692,B,-53.96154556355791,11.496875835693945,C,-63.831921454311356,D,D,D,E,91.71944477901273,24.157483581489817,A,1
Female,42,Bisexual,Yes,-8.780864999982896,D,140.7072241155411,24.24890416297555,D,39.785193945025036,D,D,A,D,-2.3993371330796975,10.250026197910973,E,0
Other,73,Other,Mental,-74.51681739347494,A,150.4398611966459,130.4827692177574,D,-66.8192843889562,A,B,C,D,-153.2914615635931,155.99699796289235,B,1
Female,59,Other,Yes,-11.554084705297775,A,-40.15517081599182,-86.75676147345696,B,69.18431936970372,C,D,E,B,-15.245504204587546,-32.99268242051833,E,0
Other,36,Other,Physical,-28.833562684294844,E,-100.89020869364734,-25.164486015549315,E,-33.23674234053595,E,A,A,D,-77.4363097851042,49.79369925666946,D,0
Female,25,Bisexual,No,-3.4434951915827594,A,-230.568537377825,58.843932053863355,E,18.69071034773933,A,D,C,C,-148.64044820501823,-102.61790378165117,C,1
Male,52,Homosexual,Both,53.96466388648895,C,-126.34394782803706,151.70189062132388,B,196.96513269069888,E,D,D,B,42.36964298616148,150.4720030278937,B,1
M,60,Bisexual,Yes,155.15495422473518,D,-88.80386985237465,-30.171290786540645,E,-132.49132897979777,E,A,A,A,-136.50851402745738,-45.569523471238234,E,1
Male,53,Homosexual,Physical,155.50346957089363,B,-31.344537603424865,81.05769393974268,C,-92.50877914393585,A,A,C,C,-133.26266974814277,1.2683967236346043,C,1
Non-binary,71,Heterosexual,Physical,-106.44545322533577,B,-1.6215671739079698,128.5077989113258,C,-38.27866483131938,A,B,C,A,16.368348469267875,-92.67770297240554,C,0
Female,64,Bisexual,Mental,-58.94225664035121,B,-106.69973598411227,-44.20664667794591,B,20.90350306788287,D,C,B,E,27.773924770739228,13.914150951557295,B,1
Other,33,Bisexual,Mental,-23.859439039130923,C,215.46689990822165,118.03972184458256,B,68.07811791656457,C,A,E,B,33.96952321417033,-132.61666101479474,C,0
Female,44,Other,Yes,9.739238041289305,C,114.30738674077591,-45.57811506758803,A,103.53016367657806,C,A,B,B,-40.31347232672119,1.8081128598222176,D,0
F,24,Homosexual,None,32.87686387046426,D,214.9665760185544,-1.013752060840837,C,6.58104637853561,E,E,E,A,63.7685298289588,19.46814207289066,D,1
Non-binary,21,Heterosexual,None,8.542064185256779,B,2.0372368012439157,51.272386608972454,A,-2.5363753272151377,C,A,C,C,-203.47148444621962,-81.11918525974245,B,0
Other,27,Homosexual,Mental,-105.96445485945083,A,63.102519087981236,149.67460366717387,D,9.25687952339442,B,A,B,E,79.2186725873306,-56.32303219255091,C,0
Non-binary,27,Bisexual,Both,142.04654570082806,A,76.52428645353254,164.03006224505992,A,64.00681455673234,B,D,A,B,-6.554428801039139,43.22619670224964,A,1
F,41,Homosexual,Mental,17.918675566680832,A,360.17910070894857,152.2999214480644,B,-159.34392082430384,A,D,D,E,-112.99493479653418,95.75429651732557,E,0
F,33,Bisexual,None,9.724240080057118,D,20.412534802392067,103.0324059496725,C,31.087082628342383,D,A,C,E,131.13858136383743,136.45221924163422,D,0
Other,35,Other,Yes,103.95717212191626,C,-80.9900397749949,18.425410875208943,D,-11.036062057559604,B,D,E,E,-68.09180723701513,-61.85325154970914,E,1
Female,68,Homosexual,Both,45.14446633081114,C,-73.79471951889357,21.41756720753441,B,77.96996190739553,D,C,A,D,-78.76447084590758,-215.9552611862812,B,0
Other,61,Other,Yes,130.98410300589504,B,-99.52469908433564,-138.83526721077405,B,2.077038618081489,C,D,E,D,77.96272598514402,-23.84834290714009,D,0
Non-binary,18,Bisexual,Yes,-79.63903651044262,C,-134.29063376815077,108.47086109382462,D,43.32295657598986,D,B,B,E,-53.41910962202646,-34.14910199319016,D,0
Male,44,Bisexual,Both,-62.29982815848651,A,-199.57957021206394,-107.99006361880659,B,190.6608880318294,C,B,D,A,-47.06542462739076,-84.18665841943682,C,1
Other,28,Heterosexual,Physical,18.36552802664061,C,59.050286454435216,-113.40628053342002,E,-202.9070203249851,C,D,B,A,-35.446618510098766,-157.03299076303978,B,0
Non-binary,27,Homosexual,Mental,-92.0884719093069,D,75.76800594941399,112.58362474978607,E,-9.030448448934468,E,E,C,A,78.58038516857873,-106.67636393542783,E,1
M,75,Homosexual,Mental,-11.019234672759302,E,56.16450908666379,16.04448211424379,D,-29.041235478148753,C,D,C,B,-264.96027453400177,131.5747006945646,A,0
Female,18,Homosexual,Physical,-10.27388447070973,A,-52.7644209016356,-138.21268776894507,D,-11.48845293512914,A,A,A,D,27.157251720357813,-15.504630896679206,C,0
Non-binary,67,Bisexual,Physical,171.8640261579609,C,-201.37445228498453,111.94415882811906,D,-65.53871777985188,A,E,A,E,150.07709404641133,-80.59260223401242,B,1
Non-binary,24,Bisexual,Both,4.389689986937431,E,-154.75204977994852,118.4103409546016,C,-225.75253818456326,A,B,C,B,11.174663457267117,168.9275927758714,C,0
Female,67,Other,No,160.98439599485226,B,34.20851063821239,-6.729782163898866,A,58.55006979273654,D,D,C,E,-47.290892284780725,-50.271000554563564,D,0
F,74,Homosexual,Physical,-35.894654787206406,E,51.43110403366441,-74.92053325020787,E,-10.154888004433312,D,A,B,D,-100.79243869110368,-50.22490067175471,A,0
F,46,Other,Physical,134.97699061292403,B,-59.37061857567891,-68.00177852088002,A,-135.17294003942615,B,B,A,D,66.71540894300549,50.1117935105429,D,0
Female,24,Bisexual,No,137.1248384279938,B,33.8804558449471,30.041869915190155,A,-1.2223508325107693,A,C,E,E,105.47929693186562,72.39304162202622,C,0
Female,79,Homosexual,Yes,-90.80414016021045,E,-188.8288356327259,-37.97988542692606,C,100.7648779748249,C,A,A,C,-19.60702985384511,40.48622765926444,D,1
Non-binary,31,Homosexual,Yes,113.62047044579337,D,181.33095046078157,-11.074268917570283,D,106.3567192145847,C,A,B,A,-25.155925145146647,101.50319241807837,C,1
M,50,Other,None,-28.757461902607755,C,-82.5491186061489,66.63907706463186,C,71.55414865618745,D,B,D,D,44.791087258350046,169.15789945219012,B,0
Female,20,Other,Yes,-27.042646860127128,D,113.87047031457152,97.39398613489347,A,18.49940108337505,B,C,D,D,-110.38632577383684,-42.943408524448984,E,1
Other,63,Heterosexual,Yes,-39.86061220144603,A,27.58036373851421,40.00411402840355,A,-9.865487123597669,C,C,B,E,-40.947980694624285,173.55004122839438,A,1
Non-binary,23,Homosexual,Yes,133.42360433988355,D,5.631286052162022,-120.6539502686784,B,89.26670360411944,C,C,B,E,210.79953175060965,-18.264390295830882,D,1
Other,30,Homosexual,Yes,41.30310287819872,A,-92.82704264005433,-44.39017726002809,D,-79.59012281742879,A,D,A,D,-61.2585012631925,128.98142770098653,B,1
M,61,Bisexual,None,70.18690873997178,D,-53.84863196208964,98.36041882396405,A,-26.499626643909956,D,E,E,D,-33.60903315758703,95.64529680021606,B,0
Male,40,Heterosexual,Physical,23.475295553758908,A,13.239836437710158,-208.80030883499018,B,-169.9286730252355,C,C,A,B,-8.621468350346262,146.19059862790093,A,1
F,63,Homosexual,Yes,-99.30320392892867,B,27.811800220108868,33.584207166585564,D,23.21686613493024,D,B,A,D,95.00230602048451,22.462108334052676,C,0
Female,61,Bisexual,No,-153.7476546417452,B,158.35360681152127,105.71061779505901,A,112.04800330611893,B,D,C,E,57.123347793371735,142.72279990177472,E,1
Female,34,Bisexual,Both,14.5284378865354,B,-42.97711332843369,-67.03227580802672,D,50.21394653163133,D,C,C,A,36.38084284324192,73.8326355621804,D,0
F,76,Homosexual,Both,-198.75179451949634,D,19.846408238631728,-32.462316342904444,A,55.58329284289073,C,E,A,A,-130.1857809016417,-13.023349303499579,B,1
Male,57,Other,None,-60.00156835882603,C,28.467906728585675,6.272226505240454,D,77.34391766478656,D,E,B,E,-152.33562333412948,0.34051768150747497,D,0
Other,74,Heterosexual,Physical,-115.43202106517711,A,71.48029434153231,67.51228681206346,D,-188.51889194948944,E,E,C,B,-98.92134308711545,219.96743160717097,C,1
Female,32,Heterosexual,None,-191.6664250515459,C,126.70330286099596,171.33351310161174,A,-47.1488175672882,C,A,A,C,-163.9756842603959,229.67978799831124,D,1
M,24,Heterosexual,None,-73.56643446375773,C,220.78360364609804,14.024727409391192,D,174.3007846479859,E,C,E,C,128.45663826903473,108.45028851300651,E,0
Female,57,Heterosexual,Yes,-146.30500463984308,C,155.17395528273545,-48.11932789529491,B,-30.541109909298342,D,A,C,C,-62.891669107754886,83.59783985472185,E,0
M,35,Homosexual,No,-112.75826646838556,A,42.816785977543034,13.233547733606663,B,-143.7737919887676,D,D,C,D,-74.2982690000233,-114.89979714343077,A,0
Other,55,Heterosexual,Physical,103.30997809777051,D,11.93744980709925,108.30672046464372,C,-56.57464900857825,D,D,C,A,88.03232665401556,183.3759127316121,E,0
Female,44,Other,No,13.938497238325509,D,128.7134911642376,-123.33089830823512,A,-98.47124161346046,B,A,C,D,-8.143863282489498,-21.463866476249073,E,1
M,35,Heterosexual,Physical,19.77079318472728,A,11.011931444582286,-35.80808926297449,B,12.127105200085293,A,A,C,C,60.849868578427014,79.05853828386607,B,1
Other,35,Heterosexual,None,78.04935893679337,A,165.6425479611807,106.8854874739755,A,5.635657507783933,C,C,E,B,-85.66306815175999,74.70149903683483,D,0
M,42,Homosexual,Yes,77.86380670372378,E,0.7162492392270726,-101.1127963372569,D,305.46425056078687,B,D,E,E,-184.1812895257402,154.7495055281216,E,0
Non-binary,20,Bisexual,No,-105.61397093273814,E,29.570303613995048,-19.129029077254597,D,-0.08288923453196329,C,C,E,C,83.38501604760759,58.08852841277986,C,1
F,68,Bisexual,Yes,-82.59316563051658,E,-35.22499658565611,66.97391240982535,D,81.96480244835365,D,A,D,A,95.28700047640056,-74.22625430047914,C,1
Female,43,Homosexual,Physical,36.07792259894039,D,3.0043058604869994,112.69051997430535,C,114.99103202590871,A,B,C,D,-21.29453123532396,-60.69616238389898,E,0
Female,25,Other,Both,77.67048770940119,D,140.14795071821177,-81.5087854972561,B,31.0649596207025,B,D,B,E,-17.66563699740387,62.45817660240527,B,0
F,23,Homosexual,Physical,221.7723306374841,C,-98.90780312947652,53.306935695401506,A,-39.24748935283093,B,C,A,E,-38.65414472083826,28.04038708474039,D,0
Other,18,Heterosexual,Yes,-67.5967628207648,E,-41.36740772961491,-72.26008030499142,D,-132.27488380176297,A,E,C,C,54.7216873786658,-15.847413261691601,A,0
Non-binary,58,Bisexual,Both,109.19957802020205,C,-131.93513441408996,-47.245552995864024,E,-73.86604387637693,C,B,A,D,60.89849614842072,-116.93374807427166,A,1
Male,71,Bisexual,None,10.944119482710082,A,117.43384155398803,-40.73428684483001,B,-50.896285731296956,A,D,A,C,-93.6844514708046,-36.8889930980349,D,0
F,74,Other,Yes,156.4580961436685,B,-71.6123414385402,32.86357327426408,A,113.27811175755538,E,E,C,C,165.95176888406377,25.811389224334135,A,1
Non-binary,56,Other,Yes,214.89715747574115,C,-20.08601400278346,150.50793426392502,C,146.10058145507028,C,A,B,C,59.70882593663519,26.41378439322093,C,0
Male,60,Bisexual,Both,-52.667468289415154,D,-187.79058088700168,6.041816349265134,C,-42.8579312689785,C,E,E,D,-26.171920890057077,-54.91818431937975,E,1
Other,27,Other,Physical,-62.8062394672709,E,119.08039681818875,-49.6236180345741,A,-104.69068217819202,A,A,E,B,-61.06920419631248,-5.5462489717008445,B,1
M,68,Homosexual,None,138.22400822985432,B,4.686790588930254,-247.7874057777238,B,84.46941608724447,D,D,D,B,-18.076120007267267,177.20457865548752,A,0
Female,23,Homosexual,Mental,-14.523887552558989,E,-33.392094199961484,-53.57246206824895,A,-72.50020715960267,D,A,B,C,22.809596178923552,6.4254453984773905,C,1
M,38,Other,Yes,104.60790398636668,B,92.42302058049732,36.435895296888674,E,20.57342700928054,A,D,C,C,208.0969005679102,13.71793167750745,B,1
F,53,Bisexual,Mental,142.0881503054362,C,-149.46954359152141,15.697883975106674,E,-33.10301467551363,C,C,C,A,7.176801002641728,-72.89640625233604,A,0
Other,64,Other,None,-59.48864629900831,D,104.13376533555873,-55.74701182771326,A,-77.79914809258433,E,D,C,E,-125.09357822670147,17.412157074855948,C,1
Other,57,Bisexual,No,14.283823099267709,B,42.84680743094179,62.87638127969629,D,-13.953514723556735,D,B,A,D,122.35669016404438,57.43362157643696,E,1
Non-binary,52,Heterosexual,No,-21.569059234636278,A,55.90929707865514,83.15544834247581,B,-128.21968933677113,A,A,A,E,-177.10307714538388,-109.0054918717526,C,1
Non-binary,21,Other,No,23.425672220541983,D,48.7478999476281,68.91657504637287,A,123.75852908779443,A,C,B,D,-15.108342763199401,-23.370245268384377,A,0
F,37,Other,Physical,-179.4307175799461,A,-212.2885202557363,-96.56473474965303,C,18.58880890502743,B,E,A,D,127.53505365590658,189.81366718458426,C,1
M,52,Homosexual,Physical,66.12654958547147,B,255.2269653337958,-189.76975346204355,E,-325.31709558729244,C,C,B,D,-131.22254156545898,26.24368179481862,B,1
Other,69,Other,None,199.7192339110787,A,38.33810674767191,13.026732175784181,B,-13.702100628501226,E,B,E,B,18.951068870971596,97.11986608938233,D,0
Non-binary,79,Bisexual,Mental,-148.71616613626685,B,49.91997187449172,-139.0660319883239,E,-213.11772093730755,A,B,B,B,-174.24121565624338,-96.47776509319148,C,0
M,52,Other,Physical,-58.01595037913485,E,-129.3775476593533,-14.066906810330748,C,125.66265607782927,B,C,B,C,119.84197662999073,95.05197879209138,D,1
Other,34,Bisexual,Yes,-194.5571859221651,B,71.46723712285109,45.157765159717734,D,-105.79814774958452,A,C,A,A,47.720695863160515,243.15658431923356,C,1
Female,60,Other,Mental,-151.53465651024027,D,95.07942618724135,-71.86094541082286,A,68.28708290444136,E,C,C,D,4.642492900286618,120.98502366686965,E,0
F,68,Heterosexual,No,-122.6465245572546,C,135.66685650378412,87.41638258107422,C,-73.63998773682408,B,D,E,A,235.0096144546403,45.80395772346924,D,1
Male,39,Bisexual,Both,-212.62327087476197,B,196.9701099359907,18.982571785900035,C,31.653853702710457,D,C,E,E,74.33077480899838,-20.7609324125886,C,1
Other,49,Heterosexual,Physical,-19.034642564409022,B,-78.2608006945775,69.31687390288546,C,-111.59355401656441,C,D,A,D,-40.95252101960494,-143.26081203579858,C,0
Non-binary,27,Heterosexual,Mental,-243.31261795258413,A,-78.2773743994619,56.32157580510807,D,1.0041741152566876,A,D,C,A,-35.529693114727905,-36.98668652105353,B,1
F,21,Bisexual,Mental,103.38334342054651,E,187.80766326982598,-38.855429685382596,A,81.96730325159437,B,D,C,E,148.92106843153277,20.52379582900364,E,1
Male,51,Bisexual,Physical,132.07041806359436,B,-74.97295408925329,-87.93340103697722,E,-104.93895485632936,B,A,D,B,70.50257053470106,129.08485662589973,C,1
Non-binary,35,Other,Mental,-1.871117936509318,A,-73.93678862528964,-32.226192897951336,C,82.25291458783819,A,B,D,B,5.666814111697628,-44.27284379021694,E,1
M,56,Heterosexual,Yes,-174.8461462032664,A,-22.50637640983971,-39.1404330725045,C,-46.17674428070372,A,B,B,A,140.9311302419042,67.2871257297394,B,0
Male,18,Homosexual,Physical,41.59488202079185,E,52.4049786565114,53.92432827532856,C,-22.28103779915732,A,A,B,A,-26.66183903607613,-66.85101316829238,E,0
Non-binary,55,Bisexual,No,142.79906623074126,D,120.4852749045234,-189.31225986982466,E,-33.48677209425719,E,A,C,E,106.97956086126972,-129.69848264460575,B,1
Other,33,Other,No,62.148597678601966,C,112.768931792322,-3.2886465828854785,E,-151.44253162755368,D,B,D,C,-1.651495963164069,25.28482431007485,A,1
M,65,Bisexual,None,-136.19982451512897,E,37.397062260289914,9.935044826089733,A,-49.51587860758957,A,B,C,B,-148.93905165086184,-23.22775814803787,D,0
Male,48,Homosexual,Mental,-153.1324349526549,A,59.1610408275037,87.36480637102973,A,-33.453996867425516,B,B,D,B,-110.70855051343884,111.8251615210747,E,1
Male,36,Homosexual,No,42.23932204236451,D,-28.818617433334005,16.495271579296045,B,-7.250974865631813,B,D,D,E,-137.77518624652106,-46.73220173045867,C,0
Female,45,Other,Physical,257.2780242520592,E,-12.858752017425399,-122.81758984256501,C,-26.800906222914712,D,A,E,C,-104.40125352975573,-27.964649334798874,A,0
Female,52,Other,Mental,-107.00939932272722,B,55.184056200431684,0.725365487616022,A,-16.324745207067053,A,B,C,C,-25.92393337352644,34.866968965498955,C,1
Other,24,Heterosexual,Mental,-30.727494971063695,D,173.7849723859863,119.39688130327019,C,-17.192007961167413,B,E,C,C,13.803397819461264,-112.08032578103935,D,0
Other,72,Bisexual,No,-111.43535069482418,B,-28.57161379619869,-60.82975290428937,E,-28.080474442976623,E,B,E,D,236.62958444305042,-51.57205502232925,D,1
Male,30,Homosexual,No,172.13806904266858,E,57.21877843247841,166.4649739967108,A,-52.85691932617179,C,E,A,D,86.07837049021042,135.28247963218567,B,0
M,47,Bisexual,No,85.22449760864343,A,-11.134227367760804,74.92237844416813,A,-79.09412772160354,D,D,A,C,-111.36258636549405,70.50310843301929,E,0
F,38,Heterosexual,Physical,99.48073990721541,A,-49.68580525607925,-62.70730735071438,A,26.44716224065975,A,D,C,C,57.96146223007376,99.26227995408439,C,0
M,66,Homosexual,Both,-67.76911601124397,B,-296.84627745058265,200.86256260063234,D,234.22316406777566,A,C,C,B,130.16834602748156,0.14769225087985235,B,1
Other,55,Bisexual,Yes,129.94274343525865,C,-146.83613395658483,86.15929591045092,B,-167.37475684063173,B,E,D,E,-113.01756486420433,20.27301291324835,B,0
Non-binary,58,Heterosexual,No,82.22743589240407,E,124.68206189142028,225.48507104873678,E,-64.11227669238302,C,E,D,E,112.71046255733891,-25.452459404064655,E,1
Other,49,Heterosexual,Mental,-141.53556823127073,A,-120.13659943512937,9.381941901707268,E,113.4041287283551,C,A,B,C,-89.58912833498816,157.4002558799373,A,0
