ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
White,18-25,C,B,19.611036244750647,A,116.15485222344584,101.11108366866908,-130.7428698609342,A,E,116.75525355170564,132.46103725322885,D,B,C,79.80030117096743,-151.82471871256766,1
African American,65+,E,A,-50.781802379852984,C,-111.45989436381112,-9.896325769680352,-123.12569901084154,E,D,-22.401392800766274,93.94603454052282,C,D,A,76.3936046920407,-1.3824630069452382,0
Other,36-50,E,E,-15.513570640017358,B,-43.73347182906252,-5.873957305421856,170.85169278402316,C,C,28.205258055485018,4.212639043456747,D,A,B,53.071251525098575,13.141867165963275,0
African American,51-65,D,D,38.74146547295959,D,-76.51999312306607,-194.41578075165134,35.27651814270767,A,C,-28.46829795509939,29.275762944971557,D,D,C,212.7433718429307,137.0533948598855,1
African American,26-35,D,A,180.40053039016811,E,60.83073109699907,43.28104678750472,-112.96500042323763,A,C,62.4133248952197,-50.36684212521871,E,C,A,186.32621712005687,77.62556280535276,0
Other,51-65,C,E,0.8647191043361745,A,11.752760797528445,47.76411969189264,199.92262976556054,E,C,93.91578305857622,-121.0573549353207,B,A,B,-104.34042989313042,33.50062329742479,1
White,26-35,E,C,-89.65351450590228,E,208.03603159808145,110.05509272026835,33.697104470683534,B,B,22.566246285045914,-127.84154193775078,A,B,A,148.98126904879106,38.94079594857963,1
Black,65+,E,A,-109.12922769646288,E,-21.125860316734613,16.5849470377194,30.191711442631263,C,D,98.81377608761063,92.34625023441423,B,A,A,-27.796459546740593,26.633670343866296,0
Black,36-50,B,E,125.73174050401815,D,112.21920406900368,98.85646597281796,-84.66896432115311,B,C,15.567079201943782,-63.37314384000877,C,D,A,-175.05795341908112,-107.40314624017422,0
Other,18-25,A,A,10.978686881240947,D,-97.81683621770118,-40.519696111293044,-39.96318133233667,D,B,230.30645799404024,8.735413033923283,E,B,D,106.95189127943587,-128.95223971691678,0
Hispanic,65+,A,C,103.90559121893257,B,-0.2704512788530068,25.44385863153171,-137.91432640419254,D,D,21.195300672936877,101.03600726774485,E,E,C,183.85961615332832,102.3174610937427,0
Other,26-35,D,C,-79.71306021333085,E,-7.319333482231382,76.00660110613869,12.120632109582163,A,A,52.891490689388945,-103.30135231612405,D,B,D,4.037501755102562,116.81303613921665,0
Asian,26-35,E,D,30.801066224199943,E,23.13616836111466,106.54713211654845,1.5948156687423145,B,C,98.34657959734274,60.99519522749526,E,D,B,-203.75509297729977,-74.65928652412711,1
Hispanic,18-25,C,D,-81.78904628388149,D,6.208224986424588,40.584096600066495,194.1315580457898,A,A,-44.951116012367535,-115.5608453296866,E,B,E,-60.1833661679308,16.21982237526318,0
White,51-65,D,D,-55.676073004228854,E,35.178740589812186,-86.81359800048276,-83.18881927710521,D,E,135.59695009299259,-13.821962529742098,B,C,D,-202.36152619866203,-3.5585459266762522,0
Hispanic,51-65,C,A,-19.256993654931794,C,80.5032602899591,4.334117703328597,-104.01028888552948,A,D,21.406024381501783,77.87285018546842,D,A,B,122.95319993047356,29.128655140983888,0
Hispanic,36-50,E,E,-16.19911581699069,A,-48.67004190749809,-14.68296541567382,-205.45514161409523,C,A,-59.32964616921441,-120.02969996336273,A,D,B,-96.1339332516656,21.267958319001778,0
Asian,65+,A,C,-22.17554402742283,C,5.637315026765402,-1.7575041919303425,-26.011186292177758,A,A,-114.71142175570839,20.07128688710179,A,B,D,-42.596770188221925,-138.98298124659766,1
Hispanic,18-25,B,B,-238.87135253578379,D,14.64033647776149,-29.45668717761173,-102.53245576707096,C,A,90.44390987551047,229.48198177486447,E,E,D,-28.898385486168603,-212.63834181624915,0
Hispanic,65+,A,C,-12.461750866022994,B,-55.438870213223076,117.98941435369727,31.680010974311447,C,C,47.01076915149097,64.55830822380933,D,D,A,-28.227295709497163,14.962921632544084,0
Other,51-65,E,A,-5.03755772118635,A,113.38979362671766,16.771348596921985,-85.8218488522905,D,D,-211.50708185749235,80.66330445941976,C,B,C,29.890858536931642,69.97999239502744,0
White,51-65,C,E,-107.2513891087389,D,-22.091863623073863,-84.717174998154,170.49854201752515,E,A,-0.031437801862520834,27.284232966379406,E,E,E,-63.13130926932327,84.76421647796703,1
Asian,26-35,C,D,-63.25744577377323,B,-72.00801980917672,-21.53171001709118,49.014836173442774,E,C,-159.6065192941705,-17.86843558713805,A,B,E,-25.021991256220787,30.15552572985766,1
Hispanic,18-25,D,A,169.97546661445853,C,-3.0779806768322615,199.3693814500085,-153.69194972395306,C,B,37.49582849448342,11.474762774710682,D,A,B,167.99845362956546,-116.18598016286809,1
White,65+,B,D,-105.9171214009685,E,-12.771128655536938,-63.139686424346976,193.85154834356803,E,D,-104.56075449952328,-101.728313472941,A,A,D,-88.17322620366153,-55.682183894676264,1
White,65+,D,A,-120.03709028496282,B,45.01199502633732,-60.20217011599126,13.972958012746345,C,C,-59.15634419690702,47.96833865600546,D,C,C,17.48672437383119,42.91072385047134,1
African American,65+,B,C,-59.073696282363784,A,-36.154326727960175,117.70510718295499,-78.35478131391645,C,C,21.1184462277066,1.6023995922808687,B,A,D,-79.93368635810691,168.2290859807898,1
White,65+,C,B,-99.11321944675124,E,-147.02480516091063,93.99643551285224,154.1268521237409,C,D,123.06293403494126,-61.63632416675525,E,D,A,-163.78811807471845,-110.36986505661766,1
Black,26-35,D,A,59.39644862692464,D,-41.53040212247861,-32.70132525910516,-57.24223221826652,E,D,-124.76585432701116,-106.32428336139552,A,B,C,-36.89627410624969,-97.93872958661946,0
African American,51-65,A,A,-105.84346573270957,D,-59.744211037006835,-57.556601372889936,-63.40977670381028,B,A,-14.735491266655185,-29.424191190503855,B,D,E,56.36746917974609,-209.08190332858413,0
Black,36-50,C,D,111.74612980205698,D,8.490045320034373,-82.70378689607237,202.62933678600524,B,B,-184.2904581877249,32.1594518691916,C,B,A,95.4463425090115,142.24767432437156,0
Other,51-65,E,C,120.18484568691221,B,159.18602071666353,19.051508023681052,26.082324185571615,C,B,-91.92157515549206,-40.19546878778984,E,B,E,-23.240831924612284,-134.36439960028702,1
White,51-65,C,E,-134.903532542535,A,-4.985448189518189,-63.55308533326177,31.305140127518914,E,C,-80.73497521843713,96.22198272353688,D,A,D,-58.60910312015317,-58.832381640906576,0
Other,51-65,E,A,80.20428505030705,E,163.06502840235754,-53.49884682362279,30.24821213023246,D,A,193.58304188822424,3.2999603654336727,A,A,D,19.358861286155356,-91.03107514461335,0
Hispanic,18-25,E,B,-185.9642468649873,B,153.9166901355947,22.17054889275749,81.23504778240628,A,B,-13.926648177751272,0.600745602137374,C,C,D,-102.95267435466829,59.70804399952103,1
Asian,18-25,B,C,45.538339378642675,B,12.654924624736639,146.50808229432954,127.82227092198217,B,A,-88.54574334714171,71.16994149746137,D,A,C,116.91074898017975,-188.98486270021226,0
Other,51-65,B,C,150.0786496670473,D,138.3264293826341,81.9945303820038,15.498364185827493,A,C,22.68679673878018,-40.373402113847916,A,E,A,-208.11708463146687,79.04853432582823,1
African American,36-50,B,D,194.8246452368283,D,59.96876071388332,237.94249327257094,0.1508057452312419,C,C,-43.03475007605554,33.052715946491695,C,A,D,79.04598383958762,-98.05561880848718,0
African American,18-25,A,B,-11.227647710462628,A,-140.26486056846437,4.332978177002987,43.54337112057335,E,B,54.83946580022586,113.01965208864473,C,B,A,99.63843635836423,3.1404223273691065,1
Black,36-50,B,C,128.50731235336937,D,-23.820718175873488,67.41196352010611,-58.44403387185949,A,D,-29.478563689014802,-64.29326079772214,A,E,B,59.06203578460381,-19.659166568703217,0
Other,51-65,A,B,24.415266961800675,E,19.199950580565154,-43.378467516383196,45.76902413134102,C,A,-45.67591492729569,6.36440987579656,B,D,C,94.97063679140292,16.6429650542899,0
Other,51-65,E,D,2.070701326480209,A,-49.24326048255481,165.43537814194985,-102.9604874574282,D,C,-163.74301705558565,20.952185534379026,E,C,B,227.8427649615421,-72.75050762838559,0
Black,26-35,C,B,98.22560512721545,B,113.38040763498269,-8.081981478576285,-223.95262541808341,A,B,-3.9207113297988254,96.94191387962091,E,B,A,-41.16330951339463,69.11199886877802,1
Black,18-25,D,C,-33.857775102949965,D,-54.61183497214195,-194.7769826945607,29.064558833337077,D,A,-44.48420665013622,-14.744804877798373,B,C,A,154.59813735274608,71.5111454099768,0
Hispanic,51-65,B,E,-31.771510570502105,A,58.76468461117567,-114.62373536094428,-5.88630218581885,D,E,54.69142842357151,185.66568399212954,C,E,E,-9.466541107007174,-317.5451680657088,1
Hispanic,36-50,A,E,122.82329720572018,C,2.5766345176831145,87.05106231264335,-133.39339678096516,B,B,-147.8325355184812,-128.39916223819574,A,C,D,-92.21812221391578,-21.852723037305296,0
Black,36-50,C,D,-16.234206799454554,D,9.518058369934845,-83.23909680622481,74.28055451035492,B,E,67.506860567743,36.162020588611355,A,B,C,-96.40436787870554,16.83931717731413,0
White,26-35,C,C,-57.0097904220733,A,15.232808864422493,142.05923926869391,59.56744638533756,C,E,151.1345203158366,-85.22757321476526,C,E,D,-85.50408501363313,64.48044850909068,1
White,18-25,A,A,-113.84103759626545,E,-70.90399361693439,33.179919241592906,-143.85887152035525,D,D,117.85021632721195,-57.885652115754304,D,E,D,123.83590265630009,-64.40481797299417,0
African American,65+,C,C,-19.750134536113563,D,-103.9106390706485,-128.6245681500978,-16.945630614062583,E,D,43.985456437964,8.793980397354758,C,B,B,-8.714674604470618,138.05209762816364,1
Asian,65+,C,C,-126.73055095968184,A,9.862743136400297,-45.47736767964519,39.543954349535326,B,E,135.19615693828803,16.101730909622653,E,E,E,-157.85169125136295,162.45804750537394,1
Black,65+,D,A,-0.7022329575586241,B,53.21174249697644,-14.027239956517318,308.2140344152216,C,C,-7.396046579239207,-23.080400391299023,C,B,A,-57.954247587690844,-3.4994564229115057,1
African American,36-50,B,A,133.51825606160375,D,-94.30063489024431,2.0522968347882538,126.66438664971488,B,E,126.06925730002591,84.75804862948195,D,E,D,-73.28096884362981,107.50004860553837,0
Hispanic,18-25,C,D,-49.09567172735388,B,-34.741148449894254,-45.41143842522736,-40.76400315041364,A,B,-59.319857475111746,-119.27047769144987,B,A,C,-16.22948327445685,-56.55761365266062,1
African American,36-50,A,A,-15.970915291214782,A,27.62677786277166,-100.27877992987474,109.85119408175595,B,A,-44.256010529602435,19.498658202748505,D,C,C,36.89022660963383,71.59657316670973,0
African American,26-35,C,C,105.38167657284431,B,-114.57413974499937,-102.65311637751569,2.0314828425874456,D,B,68.85156087551347,-9.865196203988491,A,A,B,-53.74845078454102,-15.696906165516754,0
Hispanic,26-35,D,A,-7.58478495911442,B,-18.55739480267734,-271.7050337729399,-18.547795142263443,D,E,10.910520139774063,7.9391161968748225,E,A,C,-174.70072535154117,-83.41818271950412,1
Black,65+,B,D,-165.55439336827092,C,-155.27694739719433,199.29265353997633,104.99058620859292,A,E,78.6407307309539,182.57369283457115,D,B,C,152.0180882206644,-14.335032242441912,1
Other,36-50,C,D,-62.34509927781568,C,144.16087014683052,38.08051283147316,142.6186370583613,E,D,106.06524275199776,-155.66597859630832,E,D,D,49.027026135156,198.36356220636318,0
African American,26-35,C,A,149.67149322326253,D,64.90991802775565,58.001259437559106,-43.1608187171433,C,E,134.9977573924277,-88.21817858750967,E,E,C,12.647421381226712,5.820099410189373,0
Other,65+,B,B,16.854713668566834,C,36.48047586571377,-112.9545948582888,-30.34440943843053,D,A,-81.2890301721283,-66.63592581324046,A,C,C,148.3465002335835,-78.61160275156874,0
African American,18-25,B,E,-96.47556081861485,A,-105.95718929199171,-86.99239690490882,73.47245051819185,D,B,160.1224118394323,224.31574469647444,A,C,A,-4.142032522078914,-35.15734047433619,1
Black,18-25,E,C,12.724084694971985,B,-0.2761909491115978,10.18770940495471,-6.778121424676033,A,A,-174.4085527225419,-27.27666969794979,C,C,D,68.91387702183616,99.7229080179777,1
White,51-65,A,C,-146.6186820868839,C,-89.26561181582943,26.770510683081618,-88.00768471027945,A,B,-55.79784698576179,5.516441471374533,E,D,A,45.51576895949454,106.05773652798534,0
Black,26-35,A,B,-52.29566126028726,C,-83.29269251918198,-45.15721993733743,-239.5150032530239,A,B,-137.63748369290803,-58.55629427852035,C,B,B,213.96892654076578,6.132189395650438,0
Hispanic,65+,C,B,81.82401712022217,C,-207.7843011806044,-47.899490808994884,28.566582344544628,D,C,33.809604216593776,-8.548970364141537,D,A,B,78.85827215970195,62.2419574801321,0
Hispanic,26-35,E,C,-141.42108788780638,D,-23.58190575124435,66.57707294248226,29.31072060408233,D,A,33.349969445035434,79.60273896049547,B,B,B,-101.20194624467129,103.75746676670836,1
White,36-50,D,A,117.50387028716563,E,-39.06578413837511,-98.30440007864786,-60.46762786545795,B,E,-113.1392084453458,45.18572229804807,D,B,D,220.1722391848082,-88.47305118144374,0
Hispanic,65+,C,E,-5.421060301256566,B,52.89245808131825,194.2819705347119,15.646410401650696,A,E,223.8152236047177,-152.03019464575107,A,D,C,-100.54790031072862,32.710846771395616,0
Asian,26-35,D,C,49.754129619269136,A,-78.98946472485343,43.82076350351825,35.47669360280149,C,A,249.42576154150044,-132.2194606568996,B,B,C,-5.588366438769624,131.93099912114866,1
African American,51-65,B,D,-55.55154538385568,C,42.9336514724816,121.84646695186079,-124.11551941434602,D,D,96.16170996996836,-185.21824980903688,A,E,E,15.03969484715231,72.12818191911828,1
Hispanic,36-50,A,B,-127.29731924771441,E,52.4001876716363,-214.24982674790246,-38.614189299370715,D,A,-4.922836443861059,-43.16819397195812,E,D,A,-156.5254201727522,71.2483093585439,0
Other,65+,A,D,52.447171937549776,A,-63.85722738823573,121.28525241503479,39.66920010783765,A,D,62.34445748357913,11.649174966811088,E,D,B,20.70763961690422,-23.38380137749218,0
Hispanic,65+,C,A,-65.3790113681943,B,-30.978941127193853,-252.3462725972782,-49.41936059190149,D,E,212.73975919802498,-203.1663402225071,C,B,B,-15.00931438113819,-45.258926036289566,1
Black,18-25,C,B,-119.35106979006956,B,-124.01160696331696,-92.71464269788979,-28.388312616589605,E,D,150.62790882410107,71.88203384111138,D,D,D,69.15636915590763,65.568970948049,1
African American,65+,E,B,-92.9228048032012,D,117.93702941871554,10.327762175102876,50.79393156982902,C,A,105.08418667069228,-42.9370203637883,A,D,B,80.54029281230673,75.74299368128472,1
African American,18-25,E,A,-97.14833904028892,C,-105.42610616755881,-70.3506463676519,-25.531201537983055,E,E,135.45928351986757,254.64812731258294,B,E,A,-34.03787110145125,-12.205310760505359,1
Hispanic,18-25,D,A,70.87229050134648,C,71.5022058752814,55.85926947906158,84.07635722151866,C,B,127.77395737352242,105.43846185139446,D,E,A,-18.667746597502664,3.7714273568699843,0
Hispanic,36-50,A,D,108.43471547816004,A,-88.10818380024195,-101.49368305367979,149.51939275172995,E,C,-18.584267839012686,-69.71968819874922,A,E,A,-35.787012104201814,40.78786077367211,0
Other,18-25,E,C,104.88848033242755,C,206.46576232781766,-70.65781762311485,-45.16969011374062,C,E,-39.48920343810209,29.22597232364855,D,C,C,-61.34203274524276,72.9478460667999,1
White,26-35,C,E,-43.19336944289696,E,80.12146494406119,11.365649618779868,48.440433476852384,D,E,-103.94650913814216,-40.482117286146,E,B,D,-62.15550361187775,-30.47817879340366,1
Hispanic,51-65,E,D,-43.254412603874975,B,-17.519641305254837,9.864830091956463,-108.77215675470299,C,A,-7.386224061269968,-15.81683290013186,D,B,A,-101.80055548119927,79.30000975489723,0
Asian,36-50,B,B,22.85496856047912,B,227.10620647982896,-94.7932326092838,99.26431371291683,B,E,-137.29889654147925,-16.44707334665334,E,C,B,103.18225741253755,87.54897540870795,1
White,51-65,B,E,-16.3524944845482,E,54.50225199045817,-4.6252274550326975,-177.46701431762656,E,B,74.68885312629645,209.25020695518705,C,A,D,-58.478383619795736,-70.86194114888329,1
Hispanic,18-25,E,E,42.33688179105386,E,9.520259257057889,0.7955212769501544,127.8342246392947,A,D,-32.279104089422994,67.86711625823892,E,B,C,-20.865664194965284,-134.81664602456868,0
Hispanic,51-65,E,B,-52.94247382897221,D,56.80627557900887,95.15957503340135,38.526507154606236,E,C,-41.468880934763526,85.61973618148794,A,B,C,1.8576488898957244,-60.68865025271707,0
Other,65+,B,B,272.5926189310745,A,73.87670057146725,81.08773836630506,-136.68068257926515,A,B,72.08483555845156,-121.08595412697925,E,C,C,40.32361430490444,81.37696168703783,1
Other,65+,E,C,-159.17074149837495,C,-72.42516303569366,-90.38125708199833,-64.0157450866429,D,E,62.86990760260982,140.58111416473812,C,C,E,3.3486893203277446,91.35083555483456,1
Asian,36-50,D,A,-8.690446182737528,A,52.19247971962392,-63.48584562572049,-44.95264878557948,A,A,114.60316715600713,-101.08577118926763,B,D,A,-149.84115810459406,13.38421455046439,0
Hispanic,26-35,A,A,-24.168704968777654,B,64.20192055424211,192.09617831157266,110.97418966162016,B,E,125.10689072678119,-28.6736718008952,B,C,E,96.3405303765603,165.24934310468865,1
Other,18-25,D,D,-34.80232758153347,C,-131.42854983348187,108.1650541568007,-199.20095149145183,D,D,37.13525225724941,118.85164541593099,A,C,D,122.89619238058074,51.04046709486509,0
Black,36-50,A,A,-105.89120772607694,E,-29.751924092605485,-163.17476514236807,-110.72061405014408,C,C,-57.88117042844988,74.4924074286472,C,D,A,184.179597488045,61.832844818911504,0
Hispanic,65+,B,D,33.2832817585767,C,60.62180586830288,-21.730877119240557,85.71108790245208,D,D,-30.165888829323418,-16.54226132288354,D,A,C,-119.99882447956827,-101.58358528002817,0
Black,18-25,B,A,31.382667884921556,A,58.68080178707721,55.71161704440186,149.3632140907945,C,C,14.22759677436737,11.567797822542524,D,D,A,-93.91529978706433,-28.044934893053437,0
White,26-35,E,E,-28.74340069710141,E,43.56055230057987,-163.70591963972007,61.543002237069246,D,C,27.81506450679045,95.05007184687527,D,C,E,-29.613936447368083,142.36567094855215,1
Other,36-50,B,D,-59.56564776559547,C,55.173335849793716,32.012995560077016,112.74095784041845,B,D,82.64905803239323,-108.68547229679555,D,D,B,19.654568828246457,-4.210449422445553,1
Black,18-25,B,B,-169.0839510469951,C,160.1580099927255,-80.91675204245166,-51.300937387747425,D,E,-60.21200670329095,158.12821393686235,D,A,D,17.24308453707131,61.584206438612746,0
Asian,26-35,A,C,-153.93765334551614,C,89.02284368395233,79.20049308662553,-117.39981014047729,B,D,-182.29266995165094,28.842236695819413,C,A,E,116.91055615250548,-209.08291965735094,1
