ethnicity,Nationality,age_range,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,Germany,26-35,Christian,A,53.46364702487031,E,B,D,86.11780146256625,D,B,23.730102560833455,D,C,1
Hispanic,Brazil,18-25,Buddhist,D,-79.01138142461018,A,A,A,-100.92183447591738,C,B,-63.4386110824775,E,A,0
Black,Brazil,36-50,Buddhist,C,-91.6947937373912,C,E,D,-153.56090611903713,B,B,-80.4020702139273,A,D,0
Black,Other,65+,Muslim,A,21.099528989596052,B,E,A,-226.59089341855375,D,C,-35.28596496210467,A,C,0
Other,US,18-25,Christian,D,3.341161850206059,B,E,C,93.23896018879502,D,D,-17.879987707210606,E,E,0
African American,Germany,36-50,Jewish,A,42.90832389437313,A,E,D,-185.25761128259694,D,E,-72.99851390772552,D,B,0
Other,UK,65+,None,E,44.17149154360131,C,C,B,226.92416442504282,A,A,34.28272042310743,C,C,1
Other,UK,26-35,Muslim,E,94.63746832195253,B,A,B,-98.55439138149474,E,D,84.20219087551378,B,E,1
Other,Other,51-65,Hindu,C,-34.23456340720487,E,D,A,41.37031289371418,A,C,71.56682349137957,E,D,0
Hispanic,Mexico,65+,Other,D,-60.15520559808277,D,B,A,-135.04621023509455,D,D,-41.60423744887162,D,C,1
African American,US,36-50,Muslim,A,137.38279446582257,B,D,D,-68.18672113938446,D,C,-65.3836489188661,C,A,1
Asian,India,51-65,None,A,85.42497484770911,D,D,C,50.13281056953524,E,E,0.6750432408000057,C,A,1
Other,US,26-35,Hindu,A,-32.501146063802885,B,E,B,-290.16820408792364,C,A,-69.88515145834907,B,D,1
Hispanic,Other,18-25,Other,C,-91.58529587460016,E,A,B,-42.26759887009074,C,E,-26.365938676956297,D,D,0
White,UK,65+,None,A,60.763472483555006,B,C,E,61.73167007746131,C,E,-68.69528701146832,A,D,1
Black,UK,18-25,None,D,-0.7838851666808644,C,C,C,113.84795748817527,D,A,-6.198560329614162,E,A,1
Other,Brazil,65+,Christian,B,-28.422084688713895,E,C,B,-99.60924058398544,E,D,-1.8656661291888963,B,C,1
White,Other,51-65,Muslim,C,-92.94026640819636,C,B,B,13.982751526854695,D,A,143.52085492787882,B,A,0
Other,China,18-25,Hindu,C,195.36848717573946,D,A,C,185.78450160558367,E,C,-22.47312648495921,C,E,1
Other,UK,36-50,Hindu,D,169.3548234005616,E,A,B,73.81334146740002,D,C,-131.26065475072656,A,A,1
Asian,China,51-65,Muslim,D,-23.293435330613356,B,D,A,-232.3925178290495,D,D,85.237526210884,E,D,0
Black,Brazil,51-65,Buddhist,D,-56.7892466877644,A,C,C,-16.193909906347596,A,A,48.814936573271204,C,C,0
Asian,Germany,51-65,None,A,59.10907531278308,E,C,C,46.13009371734291,E,D,-78.54684452222256,E,E,0
Hispanic,Mexico,51-65,None,E,-0.20642871497219017,A,A,E,-0.6689877760240328,E,B,235.06703961239754,B,D,1
Black,US,26-35,Christian,A,-34.31845360092753,D,C,C,41.10195755879705,C,D,-27.744048835635432,C,B,0
African American,China,36-50,Christian,E,254.44864143631426,E,E,C,62.77313830598028,C,D,7.046823016164862,A,A,0
Hispanic,Other,65+,Muslim,A,-11.13494360478052,B,E,C,-116.65484752286079,D,D,-79.601395962332,D,C,0
Other,US,36-50,Buddhist,E,-39.80861470596398,B,E,C,202.37329729605466,A,A,-130.34891627178217,B,A,0
Hispanic,Other,65+,Hindu,A,-106.16905088037404,C,C,C,38.56006157258026,E,B,41.49094814296386,D,D,0
White,US,51-65,None,A,-147.66166787231802,B,C,B,-93.29623507545654,D,B,-39.552076417727996,E,D,1
Asian,China,36-50,Jewish,B,2.7975545069936643,E,C,B,137.0551768106724,A,A,-86.07217106745698,C,E,1
Other,China,26-35,Jewish,C,-40.3517087645517,A,B,E,-164.59010036616175,A,E,92.67213435507784,D,C,1
White,Other,65+,Muslim,D,-86.47544718467654,B,A,E,-26.38874139200234,C,D,44.75816387087642,E,B,0
Hispanic,China,51-65,Other,B,0.04243618772331817,E,C,D,-34.64063394222083,A,C,-120.89019054109554,E,D,0
Hispanic,US,51-65,Buddhist,C,123.82361403116305,B,C,C,-194.53758694163636,B,C,-231.51680000957504,E,D,1
Asian,India,65+,Christian,C,15.973294685697791,A,D,D,2.1522700337671017,B,C,-151.33249875497773,D,C,0
African American,Mexico,51-65,None,D,-22.83318932605262,B,D,C,63.57618455441506,D,C,29.60332453944811,C,D,0
White,India,65+,Hindu,C,-13.003952988808237,D,E,C,134.5818198542695,B,D,44.387094672181526,D,B,0
Other,Germany,65+,Buddhist,A,-21.644449585268347,C,C,E,-107.79680183156725,D,B,94.77332376438432,C,A,0
Asian,US,36-50,Buddhist,D,206.5092640578407,A,A,A,-33.85077390512939,B,C,20.97896414421304,B,A,1
Other,Germany,36-50,Other,B,-49.3570391007384,C,A,C,48.77672894494475,B,C,65.13364223096738,B,D,1
African American,Brazil,36-50,Christian,C,-89.8405418355853,E,C,D,-0.5227689645369656,D,C,161.77249305980592,A,E,1
Other,Brazil,65+,Other,D,37.85824255030615,D,E,E,-43.802322144555255,B,A,176.2120679815007,B,A,1
Asian,UK,18-25,Other,A,107.77125372427479,C,B,B,-35.47394443627746,D,C,117.8963597128966,D,A,0
Black,Brazil,26-35,Hindu,D,-118.71085847268574,A,E,D,21.44359547460847,B,B,-29.89419923876359,E,D,0
African American,UK,51-65,Jewish,A,-11.650232431205223,B,A,D,72.73963035645286,C,E,-95.30996456119684,C,E,0
Asian,China,26-35,Jewish,C,14.200803399778353,C,C,E,50.64310375159452,B,D,121.90820064599555,B,B,1
Asian,US,65+,None,A,-22.867079094808595,B,A,D,-5.589380974560018,B,A,-63.1791416161746,A,E,0
Hispanic,China,18-25,Jewish,C,223.60924785258405,B,D,C,-1.1977349709070286,C,B,-133.1124351717654,A,A,0
African American,Mexico,36-50,Buddhist,B,119.64905268079148,D,D,E,-51.9035445574235,E,A,19.659807024750243,C,D,1
White,UK,26-35,Muslim,B,-62.22639359793316,D,C,A,166.27718505113242,D,D,-20.055837984940023,D,C,1
White,US,51-65,Other,C,140.25170541137481,D,B,B,-84.73085423311258,E,C,-128.85492903257838,D,E,0
Hispanic,US,18-25,Jewish,D,-75.62334595553378,E,A,C,-84.56022427713063,A,A,-110.16924598898188,A,E,0
Hispanic,Brazil,18-25,Muslim,D,57.27178121907248,D,A,E,250.0460753770052,E,D,-19.452529563903024,B,C,1
African American,UK,18-25,Muslim,E,72.02945705357719,C,D,E,7.260493004721119,B,C,105.40337838600871,D,B,0
Asian,China,18-25,Christian,B,-140.77610171438224,A,D,B,105.89889059600239,B,A,-81.56076815847621,A,A,1
Black,Brazil,36-50,Christian,E,30.980440354106136,A,C,E,-151.83415524800307,E,E,-82.60118832527577,E,D,1
Other,China,65+,Jewish,C,2.7550944730187483,E,A,E,95.40814352077564,C,B,128.19119344029755,E,C,0
African American,UK,51-65,Jewish,D,111.39576627954956,E,A,D,149.99971396055702,C,C,80.6571130290891,E,C,1
Hispanic,Other,36-50,Muslim,A,89.34768172116225,D,A,B,129.73502627547268,A,A,31.330812912451968,C,B,0
Black,Other,26-35,Jewish,D,-31.087969594371728,A,E,D,210.38041827794424,B,E,-24.16421277818043,D,A,0
Hispanic,Mexico,51-65,Buddhist,C,36.74204778119022,C,D,C,-98.79498607587423,B,A,55.15949437343976,D,B,1
Hispanic,UK,36-50,Hindu,E,-73.27459201052892,D,C,D,39.132115045351206,B,E,9.142613800301461,D,D,0
Hispanic,US,36-50,Jewish,A,72.06600453190678,C,D,A,94.24632467541791,B,B,126.43629519651536,A,D,0
Black,Mexico,18-25,Muslim,C,-107.22468515346624,B,B,A,19.553075849324628,A,B,-156.0173372835152,D,C,1
Other,Germany,65+,Buddhist,E,98.96199852779624,B,E,C,53.44714751588337,E,E,82.54951695823259,E,E,0
Other,Mexico,26-35,Jewish,B,4.720192932785348,B,B,B,-18.44392690126934,A,C,-85.59650130370503,C,A,0
African American,China,51-65,Christian,C,-17.83623012262105,B,D,E,106.54832687124933,C,D,77.46856366806006,A,E,1
African American,China,51-65,Buddhist,C,58.111425827930674,A,E,D,55.60760390974981,A,E,14.133762511625516,B,A,1
Other,Brazil,26-35,Muslim,D,124.96755889868527,D,E,C,6.913303290265518,E,D,-87.68680040738367,B,B,1
Hispanic,Brazil,18-25,Muslim,E,-235.79755391837952,C,C,D,-89.78514972256913,D,A,-10.167322866007986,D,D,1
Other,Germany,36-50,Other,A,112.55177526666367,C,B,A,-48.46690224257418,A,B,-3.8444667041403346,D,C,1
Hispanic,India,18-25,Other,C,-32.66578991546741,E,E,D,-137.33940831279205,E,A,-25.22435748524424,C,A,0
Other,India,36-50,Hindu,C,-82.82592978454016,A,E,D,-214.94190607273293,A,D,-34.49806053045464,B,C,0
Black,Other,51-65,Hindu,C,80.18565620662869,B,B,C,-117.75435015362889,D,E,-112.56644714401996,E,A,1
Other,US,26-35,Christian,B,78.6959248768244,D,D,B,-33.48815593126214,E,B,6.48909185598696,A,E,1
Black,US,18-25,Buddhist,C,-19.671971568971124,C,C,C,32.303549293654974,A,D,-93.24512334938552,A,B,0
Hispanic,Other,51-65,Jewish,C,-97.57339702173454,E,C,B,52.78059506128374,C,B,-62.1383951079634,C,B,0
Hispanic,India,18-25,Buddhist,A,-24.692834800621117,C,E,A,111.99218308597223,D,A,-61.22930446417371,B,B,0
White,US,26-35,Hindu,D,57.10668306088,C,A,D,74.38256699362721,A,E,-70.53822003895209,C,E,1
Other,Germany,65+,Hindu,A,12.597626908194112,E,A,E,-57.38285422949281,D,E,-275.20992209538383,E,B,0
Asian,US,18-25,Buddhist,B,30.93830131732931,E,D,E,5.772648809946343,C,B,181.80363721389895,E,C,1
Other,Other,26-35,Christian,C,60.106099230792786,A,C,A,51.79062355265245,D,A,-97.89202492009335,E,E,1
Black,Brazil,26-35,Buddhist,C,47.430144596980625,E,D,C,97.09179903400405,B,C,-13.215045877136605,B,C,1
White,India,65+,Other,D,-7.219098970607818,E,B,A,89.43035219819522,B,C,-30.28880380232027,E,B,1
African American,US,36-50,Hindu,B,-70.31816966563935,C,A,E,-54.420494838809475,C,C,128.4538441107724,B,B,0
White,India,51-65,Muslim,B,-89.935596097382,A,D,B,53.54173541989651,D,D,76.10624959908185,E,B,0
Black,Brazil,26-35,Jewish,D,93.64918611229227,C,E,B,143.2662516932661,A,B,-58.41155475439251,E,D,0
Hispanic,Other,65+,None,C,-39.55794883197491,E,A,E,136.76889620449867,E,E,138.14716363408021,A,A,1
Hispanic,UK,51-65,Other,B,38.516878904698366,C,C,C,-133.56361112178314,C,C,-20.044300777306066,B,C,0
Asian,Brazil,26-35,Buddhist,E,-26.448666817057603,E,D,E,-65.29121505174396,D,A,39.707121374507274,C,A,1
African American,UK,18-25,Christian,D,-40.78812173768629,E,A,E,82.41764521459926,E,B,-148.49222689202642,B,C,1
African American,India,18-25,None,E,28.314804630259292,D,A,E,-64.41642801752624,A,E,-61.99463867143138,C,C,1
White,China,51-65,Other,E,-158.84545840627098,B,C,C,14.953375850888706,B,D,104.45675823418124,D,E,0
White,Mexico,18-25,Hindu,E,108.63096033002091,A,A,B,-146.4857311426377,D,A,50.982065295549226,A,B,0
Asian,UK,26-35,None,B,-13.956249071917048,E,B,C,36.152570646618145,D,D,152.52023831776867,E,A,0
Other,UK,26-35,Hindu,A,106.65454367025673,A,B,A,-22.172065939144908,C,A,-94.04766309014317,B,A,1
Other,India,65+,None,A,-26.024358894512687,D,B,C,74.85644013052925,B,A,-11.351489749980079,C,D,0
Hispanic,China,36-50,None,E,-137.02651354754553,B,A,D,149.8867300551016,A,E,-0.39268218722327225,D,E,1
Hispanic,Other,36-50,Hindu,A,-83.53905737083079,B,D,A,-121.80789706679785,E,A,-54.40403321923001,E,C,0
Hispanic,UK,51-65,Other,B,25.292203109412657,E,A,D,-56.691677907599235,A,D,64.4742050150693,B,D,0
Other,US,36-50,Buddhist,E,-56.179485205042766,C,D,A,-107.86928001204102,B,B,-15.005662033967889,B,D,0
Asian,Mexico,51-65,Christian,E,-27.77183078881024,A,C,E,-186.46060109267913,A,D,-196.85622054259457,D,B,1
African American,Brazil,26-35,Christian,A,-48.838084424402126,B,E,C,-14.683787452457489,C,B,-2.9226364844498574,E,D,0
Black,China,36-50,Muslim,E,-35.38026002102426,C,B,B,-91.60429307654344,C,B,63.767458101357214,B,A,0
Asian,Other,26-35,Muslim,A,-44.38646925708266,B,B,E,-7.494644792953463,B,D,10.294875237041161,C,C,1
Other,Brazil,18-25,None,B,-15.458894509240542,B,C,A,68.45811508645187,D,B,24.655902209867296,A,A,0
Other,India,51-65,Jewish,C,-12.753317511236425,B,E,C,39.065652211508265,A,B,55.982625850832136,D,C,0
Other,US,26-35,Hindu,B,86.01363509942405,B,D,E,115.11777023735374,A,C,208.4547863090696,C,B,0
White,Mexico,26-35,Muslim,B,-31.43991364830814,A,C,D,171.35230038700652,E,A,-53.77621619574655,D,E,1
African American,China,26-35,Christian,E,-83.62380031870644,B,A,A,-201.370208600211,E,B,145.2120782700905,D,A,0
Black,Mexico,18-25,Muslim,A,87.59108147254186,B,D,A,24.545613344084625,D,B,127.7314175119493,E,C,0
Other,India,26-35,Hindu,D,-127.0654142349634,A,B,C,-69.65879231864155,B,B,-26.880833057352504,D,A,1
Other,China,36-50,Other,B,16.83907450573008,A,B,C,36.88248684182806,C,D,96.83570455635304,D,D,1
Black,India,36-50,Muslim,C,104.66251783956504,C,A,D,63.10086534262912,B,E,-116.5969345147178,E,E,1
Other,UK,26-35,Jewish,A,-90.92196133611918,A,A,C,107.97814097529528,E,B,90.77581276352255,E,B,1
White,Brazil,26-35,Christian,B,5.840230974487446,B,B,D,34.681222438357665,C,B,-167.36610808537878,A,C,0
White,Other,18-25,Muslim,C,-213.77380438863884,E,A,A,206.63746907077055,E,E,138.1090017277929,C,C,1
Hispanic,China,36-50,Jewish,A,78.09503336354507,C,A,A,-132.30696543936853,D,E,49.08350398884002,A,E,1
African American,Germany,18-25,Muslim,C,-69.02976262632345,A,D,E,58.903563896608745,E,D,-87.62079951090801,D,A,0
Hispanic,Brazil,18-25,Buddhist,A,-4.942209060718203,D,C,E,-90.81521190414125,C,D,202.9600678176556,A,A,0
Hispanic,Other,51-65,Christian,B,84.72132533814204,B,B,E,-9.839929867733392,B,C,-13.07035801818645,C,E,0
Black,Other,26-35,Hindu,D,-39.81122247692835,D,B,C,-90.49042618385306,E,D,129.29133262191,A,D,1
Hispanic,Germany,65+,Buddhist,C,54.690340244270374,E,E,B,2.6144210512292037,A,E,-57.32682830900132,A,C,1
Other,Other,26-35,Christian,D,22.099980101599424,B,E,E,-62.67761783363067,C,D,-80.05600725156813,C,B,1
Other,UK,51-65,Hindu,B,10.011846908824312,A,D,C,64.81343189821557,A,E,-162.63636916738554,A,B,0
Black,China,51-65,Other,C,63.77476030251428,B,B,B,42.01273056769509,E,B,131.11111785084643,D,B,0
African American,Other,36-50,Buddhist,D,-57.95298127013341,A,B,E,-91.53832613302862,E,B,-109.59058268006585,A,A,1
Hispanic,Brazil,36-50,None,A,-3.4676217577086694,C,E,A,-59.67642944729683,A,C,-104.12719809519385,B,D,0
White,UK,26-35,None,E,-125.17634540616744,C,A,A,-162.3959147713808,C,A,-170.23991792800598,E,C,0
Black,India,26-35,Hindu,A,-255.88350764740207,C,C,A,87.52778210661634,D,C,10.25150656133734,E,E,0
Other,Germany,26-35,Other,C,182.93942381167875,B,D,B,17.018643663397633,A,A,-146.48308790530095,D,B,0
African American,US,36-50,Other,E,51.24139335303239,E,A,C,150.90696485181624,C,C,-50.56514619457598,A,B,0
White,UK,65+,Christian,E,-12.471079925591146,E,D,E,-114.77273885325874,C,A,-62.850616537947076,A,A,1
Asian,Mexico,65+,Jewish,D,57.20565224873425,E,C,A,152.97323604054586,C,D,-104.12742953376298,D,D,0
African American,Brazil,65+,Hindu,B,12.302146602112316,E,A,E,-41.46513030256311,E,E,-120.85157700076128,E,A,0
African American,Germany,18-25,None,E,-32.77092746046672,E,D,C,-141.13778765413966,B,D,-49.1315209556792,E,B,0
African American,Brazil,51-65,None,A,23.551313193676968,B,A,A,-49.05584098809449,C,B,43.20194343199124,D,E,1
Asian,China,18-25,Other,B,-127.5833480464829,A,C,A,-137.49368890328452,B,C,-150.80720988568126,E,A,0
Asian,Brazil,26-35,Buddhist,C,-41.09773105187994,E,A,E,7.874281788288116,D,D,-71.1974152063676,C,D,1
Other,US,51-65,Christian,A,-9.176448729240274,D,A,A,45.148649482937785,D,C,41.00009914899964,E,D,0
White,US,51-65,Other,A,-0.43804444493823125,C,C,C,6.819209964715331,A,B,-27.96745446778542,D,E,1
African American,UK,26-35,Jewish,D,-33.84967078452895,A,B,A,-105.40132947244234,D,B,-80.74262439300225,D,D,0
African American,India,26-35,None,A,-40.283568736918824,E,E,B,64.55980809117754,A,A,169.65892616511914,B,C,1
Black,UK,65+,Jewish,C,-72.28254325844028,C,E,C,33.62085918771429,B,B,39.90948383357214,D,E,0
Black,UK,65+,Other,D,54.2948729487368,C,A,B,64.88466752456526,A,E,-23.82067684706301,E,A,1
Black,Mexico,18-25,Buddhist,A,58.669129571549426,D,B,A,-79.99217497126833,D,D,55.84545586740922,D,E,1
Hispanic,UK,65+,Jewish,C,-157.5437267768773,E,D,E,-34.89601174733063,C,A,-37.446941054131926,A,B,1
African American,China,51-65,Christian,D,67.71498141173794,C,A,E,-39.78643014466559,B,A,-22.508181086643564,C,D,1
Asian,UK,65+,Buddhist,C,37.08251965837314,E,E,B,59.952922572144004,A,A,-86.76193928484763,A,A,1
Hispanic,Mexico,26-35,Christian,D,-191.43988191056985,D,B,E,-35.6382441572225,C,A,122.83926486566126,C,C,0
White,Brazil,18-25,None,D,88.23427167639312,A,A,B,-102.55710316630862,B,A,-49.233918437894864,C,A,1
Other,Germany,51-65,Muslim,A,90.76467199009561,A,C,A,28.94875669919852,E,A,100.20558752644382,A,B,0
African American,US,65+,Other,E,34.2689750731769,D,B,E,1.6796854042067024,E,B,21.6807299710126,B,C,0
Hispanic,Mexico,18-25,Other,B,55.97641474246989,A,C,D,182.5924076036034,D,B,-189.95180329313564,C,D,0
Asian,Mexico,51-65,Jewish,B,61.174838005346565,D,A,D,185.59960917743615,D,B,-1.3444572194509845,E,E,0
African American,US,65+,Christian,B,112.5768419687037,D,A,B,166.34980091529235,E,D,-40.89334542931659,A,C,1
Other,Other,51-65,None,A,15.399783727740415,E,D,E,34.515891552610576,E,B,-51.460677155609005,C,E,1
African American,Mexico,36-50,Hindu,B,78.93771684587917,A,C,D,-120.51863465588208,B,A,50.033836179758204,A,D,1
White,Other,18-25,Buddhist,D,63.768497002163684,D,D,D,-4.296943904210723,A,C,-42.84606718162114,B,A,1
Hispanic,China,36-50,Buddhist,A,-106.82140752648593,D,D,A,-15.742010330059752,C,E,17.572334198003908,A,B,1
Other,Brazil,36-50,Hindu,A,-40.89563729981898,D,D,A,41.20987880596997,D,E,-72.38212761562166,C,B,1
Hispanic,Mexico,36-50,Christian,E,-143.99665940691622,C,C,C,79.47430489897856,D,B,51.118902279680356,D,C,1
Asian,Mexico,51-65,Muslim,B,-106.31696027699284,C,D,B,63.92038281034465,E,A,-76.59976255492985,C,D,1
Asian,Brazil,51-65,None,C,-176.2239597275749,A,D,A,-30.494279325390817,C,D,-80.77938581972481,E,B,1
African American,China,18-25,Jewish,C,18.030807664695857,B,E,A,56.51990202870155,A,A,76.08559952817163,E,A,0
African American,Other,18-25,None,B,-27.15204506214328,D,B,D,3.268544350435361,A,C,-19.102945890653157,A,E,1
African American,Brazil,26-35,Hindu,A,-175.5546342793678,D,E,C,-37.39021504318457,D,B,-67.08650451100432,B,E,1
Hispanic,Mexico,51-65,Other,A,-136.34193773661306,E,D,D,-130.8094159602457,C,D,-119.70835987544287,D,B,1
Asian,India,65+,Jewish,E,-16.130893083647702,E,B,D,-139.66309658865197,D,E,166.51650793235248,A,E,0
Other,China,18-25,Buddhist,E,-7.060180171946947,B,C,C,-2.111238919179316,D,A,-135.39517624996645,B,C,1
Hispanic,Germany,36-50,Jewish,C,-22.640319340088176,E,E,D,-177.548198585677,A,B,-37.17374429499657,C,B,1
Black,India,65+,Hindu,A,175.96917551392778,C,E,E,-5.99710303065995,B,D,193.43962063749538,B,B,1
Asian,UK,26-35,Hindu,E,11.83139859174345,A,D,A,-88.04987927940795,A,C,-257.59760016392937,E,A,0
Other,Mexico,18-25,Christian,E,94.0661065012501,B,E,E,-144.7654661365497,D,D,-25.438705975565405,A,E,1
Hispanic,Brazil,51-65,Christian,C,152.16796696406396,B,C,E,55.97287437264854,A,D,116.7651445142414,B,E,1
White,Mexico,36-50,Hindu,B,-15.258312958555855,E,E,D,25.452110210509954,B,A,-96.70796304072297,A,A,1
Asian,UK,65+,Muslim,A,-109.70645894687041,D,B,A,-26.32689961337686,A,B,220.41423546041324,A,A,1
Other,UK,51-65,Other,E,-107.58516223893433,C,E,A,-91.6725151319181,A,D,205.77790107137665,E,C,1
African American,Brazil,18-25,Christian,B,20.645736011574208,D,E,D,-101.51043620386038,E,A,116.00206652372727,D,A,1
Asian,Brazil,36-50,Buddhist,D,-6.5915151158124266,E,A,A,117.14527855625676,E,E,-66.76285125139655,B,E,1
Black,US,18-25,Other,E,137.85417202220017,A,D,D,-87.23646231192018,A,A,7.735452944049827,C,C,0
Black,China,51-65,Christian,B,-107.63861012948162,D,D,E,97.18611479106137,B,E,23.224001823522322,A,A,1
Hispanic,India,26-35,Buddhist,C,112.45748450953685,B,B,D,-48.07903094839806,B,D,19.83731236414664,D,E,0
Other,Mexico,18-25,None,B,63.402280061656235,D,C,B,96.54849917931864,B,E,34.22028314631221,E,E,0
Other,Brazil,26-35,Christian,E,182.46144272220062,D,D,D,169.35080812743146,D,D,72.9407570752233,D,B,1
Asian,Germany,65+,Jewish,E,14.839879954237793,A,C,C,-93.67264244230665,B,C,-72.08023558898147,D,A,1
Asian,Mexico,36-50,None,C,-61.47791961434446,B,C,E,-5.263712962326457,D,B,52.642757645597904,E,A,0
Hispanic,India,36-50,Buddhist,E,-136.59213381971577,C,C,A,31.465742984605267,B,D,-18.0110310048525,C,B,1
Asian,US,26-35,Christian,B,-62.60357651943057,D,B,A,163.84448099834745,B,C,-40.38108298381518,C,C,0
Asian,Mexico,18-25,Other,E,-60.43046155369731,A,A,B,53.53337293639603,E,E,13.186948444759514,B,D,0
Hispanic,Brazil,18-25,Other,D,-3.2296868890799004,D,C,B,110.037932962127,D,A,-164.58194338249842,E,A,1
Hispanic,India,18-25,Hindu,C,21.299868592385682,C,A,D,-60.876339463189275,B,A,-55.340410890691984,A,D,0
Hispanic,China,26-35,Jewish,C,60.64870993229774,D,A,A,12.315599492907857,A,E,-87.64423911032588,D,E,0
White,Brazil,65+,Jewish,C,43.37223831383138,E,D,B,28.43538000709904,D,E,-57.89958240628533,E,E,1
Other,Other,65+,Christian,D,-123.98103783150243,E,B,C,91.48922602230681,D,B,153.3332224347261,A,B,0
Other,US,51-65,Muslim,C,-215.95542408647285,C,E,B,49.94388626576117,B,C,86.67093461689201,E,A,1
African American,UK,26-35,Jewish,C,46.22428973155996,E,E,C,28.805688033966852,C,E,16.96456958594046,E,A,1
Hispanic,Other,18-25,Buddhist,C,15.154092532411955,B,B,C,-10.727088724718547,B,E,-141.05916903212193,D,E,0
Black,UK,26-35,None,E,69.3826029311177,A,E,B,-80.78621419521774,B,C,19.43205520856333,A,D,1
Hispanic,Mexico,36-50,Christian,A,-119.43557771371746,B,C,A,82.52284622825809,C,D,95.51678967800645,E,C,0
Asian,India,26-35,Jewish,D,159.85392548112202,D,C,C,76.63648309943288,E,B,-7.636395777510491,A,A,1
Asian,US,18-25,Muslim,E,103.94543188855307,A,A,D,152.51755169440662,A,C,46.051578166111334,E,B,1
Black,UK,51-65,Buddhist,B,-137.40347916062544,B,E,A,-30.773265714493505,E,B,172.63515964159276,C,B,1
Asian,China,51-65,Jewish,D,67.40379986780752,E,B,D,95.97492662506197,C,A,46.54817539202255,E,A,0
