faith,Veteran,married,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,No,Widowed,Female,C,-4.166029657046428,B,E,E,E,C,-185.85562035073957,67.11836597694735,C,A,-192.1589068450568,0
Jewish,No,Widowed,F,C,-91.85483331970568,C,C,C,A,A,-100.7573846570706,22.823728596718684,A,A,149.47591849335492,0
Other,No,Widowed,Female,B,-0.202093872271891,A,A,D,A,E,-49.15428871097206,-9.8154039382698,D,E,-26.237196105753636,0
Other,No,Divorced,M,C,-31.14785897603951,D,D,B,C,E,-17.699765722456505,-40.39384975195217,A,E,-19.072659090697357,1
Buddhist,No,Married,F,B,-242.09829267573463,B,C,D,E,B,4.5033185932775375,-69.36198405272566,A,D,91.03337515991508,0
Jewish,Veteran,Married,Male,D,25.397150153560773,A,A,A,D,E,192.26954770676053,-32.666642577328844,B,C,-71.23698384964392,1
Christian,Veteran,Married,Non-binary,D,6.415055931951691,A,D,A,A,E,-29.216925752729583,-81.02521250723267,B,E,78.18348153313558,1
Muslim,Veteran,Married,Other,D,-165.66424245548282,C,A,B,A,C,32.05896820759225,-178.37130603784695,D,E,4.597193869706173,0
Buddhist,Yes,Single,Female,B,46.89468014628094,A,D,C,A,B,-122.46474692152691,86.5384980653532,B,A,48.77523304559646,0
Christian,Non-Veteran,Married,Male,C,180.10858424265362,E,B,D,B,A,11.661048629286826,-68.47856214580831,C,B,111.85574360144264,1
Jewish,Veteran,Married,Female,D,-105.94145215011837,C,C,E,E,C,-4.886009365070034,146.14807762141015,C,E,-55.72268300332174,1
Buddhist,No,Single,Non-binary,C,-34.578959008902395,B,D,D,E,E,-164.06346122648313,27.870529621621966,B,E,-88.43262762935889,1
Muslim,No,Single,Other,C,-116.31930910498653,A,E,E,A,C,-3.455136847827578,0.3610983844292698,A,E,23.30575671458249,1
Buddhist,Non-Veteran,Married,M,C,32.67196700804888,E,A,D,D,C,89.53690777272304,11.859940483978828,E,E,-16.93487378765414,0
Muslim,Non-Veteran,Married,Non-binary,B,124.77875338885214,C,E,E,B,D,39.54874896691214,66.71122508744024,E,C,182.0913037992957,0
Hindu,Yes,Widowed,F,A,70.51956096832174,D,E,A,B,E,48.793771338461006,-95.6459042837829,D,B,-208.40146310110893,0
Muslim,Yes,Widowed,Other,D,61.49818599033434,C,E,E,D,D,-165.2603866615203,34.261281028565506,A,A,-36.111116309647194,0
Buddhist,No,Married,M,C,-2.7350369107058867,A,E,D,C,A,-21.618803580252663,-76.0325645577791,B,B,71.39590110691566,1
Hindu,Yes,Married,Male,D,193.32094254481513,E,D,E,A,E,52.623163437176046,92.83323488015843,A,B,66.13022081031006,0
None,Veteran,Divorced,Male,B,-27.809255381789118,E,B,E,D,A,39.88776712425333,-187.55526790607587,B,C,-22.528857198390355,1
None,Veteran,Single,Female,A,72.84843881509147,C,E,D,B,C,88.70161810590017,14.998404017260494,C,C,-184.09904304227243,0
None,Yes,Married,Female,E,-53.08931203277001,A,E,A,B,D,-35.50811876947104,76.46236842064508,B,E,-26.453253946804097,1
Other,Yes,Single,Other,B,-17.261475276715814,A,E,E,D,D,63.69002914690745,69.94653015588136,D,C,-83.38628068335645,1
None,Veteran,Single,Other,A,-35.56186073374461,E,C,E,A,B,-44.98729576831683,-5.8644707392153785,B,C,146.27558494423022,0
None,Yes,Widowed,F,C,26.316202079201695,A,C,C,A,D,5.711867739367677,63.01442615099215,A,C,-126.52484094156058,0
Other,Non-Veteran,Single,F,C,-83.06230673592361,A,C,A,E,C,-5.81692732241833,-168.23075921653978,E,D,156.57692357976558,1
Christian,Veteran,Widowed,Other,E,-93.88729998736576,A,C,E,D,E,-199.81102122185607,-138.1804749727169,C,C,35.74886812144494,1
None,Veteran,Married,Female,A,109.3411532278391,B,C,C,A,E,-120.17580132446707,-0.6590947540641174,A,C,176.12102962341618,0
Buddhist,Veteran,Divorced,M,A,128.91858829329513,A,B,D,D,D,101.53841093151132,72.73475120260086,D,D,-244.937211207075,0
Other,Non-Veteran,Divorced,Other,B,26.607799239992797,D,B,E,B,E,-56.82640290495103,98.26045441338236,A,C,180.38563432665214,0
Muslim,Veteran,Widowed,Female,E,-0.26742745193530376,B,D,E,E,A,59.82814459891771,-49.069875113846315,D,D,68.88856259391703,1
Hindu,Yes,Widowed,Non-binary,C,-8.07758502927689,D,D,C,C,E,0.3389010135829012,59.32251998786365,B,A,103.44097173837619,1
Jewish,Non-Veteran,Single,F,D,-51.19379285867254,A,A,D,C,A,-105.31451777717736,-9.9747477995123,B,B,57.25178539623636,1
Jewish,Yes,Single,Other,D,-206.09022506636708,B,A,C,D,A,-244.2883516203619,78.43218686456763,A,E,49.605252014572834,0
Buddhist,Non-Veteran,Married,Male,A,-71.87608014583982,B,A,E,A,E,131.04141526235335,-23.81816715462354,D,B,-8.497109565193957,0
Muslim,Yes,Single,Non-binary,E,-67.38236067062033,B,B,B,C,E,-21.495538084073047,-40.39304629415461,E,B,1.756756111598997,1
Buddhist,Non-Veteran,Married,Non-binary,C,-106.9303452678612,E,E,A,D,D,-72.98452640138908,97.90906475479696,E,E,120.34059271425821,1
Hindu,Non-Veteran,Married,Non-binary,A,75.26417002056621,A,E,E,C,C,-106.22000213192389,8.795520282124105,C,C,-115.00497172580721,1
Muslim,Yes,Widowed,Other,C,36.901752018477325,D,D,C,E,A,10.605674197201498,79.81209502069369,D,C,208.5534470245177,1
Muslim,Veteran,Widowed,Male,D,-123.1187275045487,C,C,E,E,C,148.43213209073613,-59.529268355599854,D,B,-17.396467866787475,0
Muslim,Yes,Single,Male,C,55.40006778392383,C,B,E,D,D,-35.95137505317855,8.014089441978948,C,E,117.94573529860759,0
Christian,Non-Veteran,Married,Male,C,-66.83535854789491,B,C,C,E,A,-174.0650147091052,109.4303388594949,C,D,-311.59105057260814,1
Christian,Non-Veteran,Married,F,B,111.17393177242943,B,C,C,B,A,58.57302988071448,-32.40865660302343,E,B,66.27771246260264,0
Christian,Veteran,Single,Female,D,63.54426254363242,B,A,E,D,D,-47.98675045261855,60.41740349517928,E,A,70.83740214813199,0
Hindu,Non-Veteran,Married,M,E,-237.93675070235264,C,B,B,A,A,84.36513229487701,-169.34055559990276,D,A,-163.2470393875793,0
Other,No,Married,Male,C,-99.5702597403588,A,A,C,A,D,-104.93331783540852,-119.83165583568586,E,E,3.2457837763761885,0
None,Yes,Widowed,F,B,-16.101988183827935,A,D,A,A,E,35.67968578360543,-38.35998510636017,C,B,113.09585036852528,1
Muslim,No,Divorced,Female,C,-87.36544024152333,E,D,D,D,A,151.07916774007785,76.76335973115464,A,D,188.00040875612797,1
Jewish,No,Widowed,Female,D,-129.44700570416836,D,D,B,D,E,82.21848974158273,-47.76304734172122,C,E,-60.87772490108101,0
Jewish,Yes,Single,Female,A,86.02258619475944,B,B,A,B,A,117.4554662238392,11.234379419046531,E,C,110.73938642038416,1
Jewish,Veteran,Single,Male,B,-23.919501847093457,E,D,D,C,A,30.976728940775956,243.02095891410264,A,D,89.03925587423036,1
None,Non-Veteran,Married,Non-binary,E,20.727128068209655,D,C,D,D,D,-36.22686549028338,45.91172541714784,B,E,30.861104234006966,1
Christian,Yes,Married,Other,B,69.63982112093186,B,C,D,A,C,-27.509911288399486,-60.36012762477079,B,A,139.63833743542452,0
Buddhist,No,Single,F,C,-34.78908864694393,B,E,B,C,A,-56.11512049359094,-140.12187368546853,E,D,2.176126040784396,1
Christian,Non-Veteran,Married,Other,D,80.86521533624436,A,A,D,C,C,-30.977952970770822,-110.97738381007008,B,C,-79.52462089147726,1
Hindu,Non-Veteran,Single,F,B,-253.49131639440995,D,E,D,E,A,-36.99531982292533,-122.51111761056681,D,A,0.42087197179016517,1
Jewish,Veteran,Single,Other,B,255.73553653992866,D,A,B,B,B,-78.61036711262398,-7.601030602759725,C,B,171.80710784323304,0
None,Yes,Married,Female,E,-56.1611562718616,D,E,C,E,A,-163.06264796067381,22.13676781923775,E,B,137.38474004324243,0
Christian,No,Married,Non-binary,C,12.462662889661177,A,D,E,D,A,-73.65591862275384,36.27896527020635,A,D,157.67673032919996,1
Christian,No,Single,Female,B,9.83708879591062,B,A,E,E,B,96.90365340664103,-67.00916204266892,E,C,161.38070806379235,1
None,Yes,Single,M,E,20.04101689049086,C,C,C,D,E,92.1458933268567,37.61372398569892,E,B,-102.26670515940022,0
Muslim,Yes,Married,Non-binary,D,-45.267930536340664,E,A,E,C,D,-56.74270979681032,135.85706783164747,A,C,-4.48776257407789,1
Jewish,Veteran,Married,Non-binary,B,147.93011235263756,A,B,D,C,D,85.54964726697635,36.97858620387296,B,C,-6.3582500918049245,1
Buddhist,Non-Veteran,Married,Other,E,-56.275776519280896,C,D,E,B,B,-56.878138915031386,88.13088382602612,C,C,-27.16701329099285,1
Jewish,Yes,Divorced,F,A,61.46846194563806,D,D,C,C,D,-111.37339717094248,-82.9822629562201,A,C,14.987379597609632,0
Muslim,Yes,Married,F,D,35.15421439880776,A,D,B,E,C,-25.662496325794287,82.74223955198956,E,B,2.7899921789660445,0
Christian,No,Married,F,E,95.44699730921451,A,B,D,C,C,31.983318092371103,-36.50565686423545,D,E,-59.811186626483625,0
Hindu,No,Divorced,Female,A,53.87665600294017,C,C,B,B,A,9.92955990720341,152.93385504598064,E,C,51.26695787874238,1
Other,Non-Veteran,Married,F,B,-52.114451737764966,A,B,C,C,A,20.447409968167843,95.30798475043014,D,C,124.57204016453736,0
Buddhist,Non-Veteran,Widowed,Other,C,94.48353786851419,C,C,B,A,B,52.809623624864756,44.53787472411282,B,A,-58.410896057255876,0
Christian,Veteran,Widowed,Male,C,-92.6376380828364,B,C,A,B,B,35.15805692479289,-3.7004461473978894,A,C,-47.0428668307222,1
None,Non-Veteran,Married,F,C,-28.70749693186542,A,A,A,A,B,7.844356042037413,-129.12310620258657,D,B,107.69005448614739,1
Muslim,Yes,Single,Female,C,-152.91549791252808,A,C,D,C,D,-160.4823904599921,-78.8586622343846,E,A,22.38959017526096,0
Christian,Non-Veteran,Divorced,Male,C,-25.44031013147326,D,C,D,D,B,-148.46779744391284,-36.88981805069028,C,D,135.61525211802373,0
Muslim,No,Single,Non-binary,D,69.03710069581193,A,C,C,B,B,203.66299040495605,-110.92023196808691,C,D,-18.81138301843033,0
Muslim,Non-Veteran,Married,F,A,-45.31054655998972,C,B,E,A,D,106.45932362755295,148.41997088961335,A,D,-63.12383817012359,1
Buddhist,No,Widowed,F,D,88.70296288787975,C,E,B,E,B,13.474884239651006,-66.06730635064238,B,E,-230.61636129867745,0
Hindu,Non-Veteran,Widowed,Non-binary,B,267.12627059831857,A,E,B,A,C,5.061302299715189,-19.218389964832074,C,A,17.657957452071777,0
Christian,Non-Veteran,Widowed,Male,B,-273.16051627489384,C,E,D,C,E,-129.02240966036567,-65.6643600485202,A,E,63.22506687446361,1
Jewish,Non-Veteran,Widowed,F,D,-0.13862213059460285,E,E,D,C,D,-91.84361845071585,-45.92081235573387,E,C,37.81339087488772,0
Hindu,Non-Veteran,Divorced,Other,B,-86.4377825686556,A,C,A,B,C,-7.189216506012154,-155.0900355872529,E,E,16.902737264596425,1
Jewish,No,Married,Female,B,159.53354572787518,D,D,E,D,B,81.64394113893655,-100.13987515407938,C,A,107.79047585551666,0
Hindu,Veteran,Divorced,Male,B,62.098093128521704,D,A,D,B,B,-90.55996549739012,-87.0268155493427,B,C,-21.45729798484765,0
Jewish,Veteran,Divorced,Male,A,-174.08250479650548,C,E,D,D,D,79.63156148568537,62.87744433379798,D,C,-18.45308931490095,1
Buddhist,Veteran,Married,Other,A,74.88699456181283,A,E,B,B,A,-2.2148054712987983,-154.06171096939892,A,C,238.6250367985352,1
Other,Non-Veteran,Single,F,D,-179.64219285433788,C,E,C,B,B,-97.25344406162226,95.66021009152828,E,C,-22.748585829451347,1
Buddhist,Yes,Widowed,F,B,-27.087707871383582,D,D,B,A,C,-207.57000078811063,-16.2073451731207,D,D,-20.610030527428965,0
Christian,Veteran,Married,Male,D,-123.52571286628928,B,A,A,D,A,112.56861401777381,-120.36429966864688,B,E,145.19341052596184,1
Jewish,Yes,Married,Non-binary,C,-91.15085691470514,D,E,B,A,B,-78.21903526346638,14.990219042684725,A,D,109.16772813486102,0
None,Yes,Married,M,C,-26.680518450552576,C,E,D,A,A,-84.46814182860118,67.88744023085641,B,A,16.783197203623676,0
Buddhist,No,Single,F,C,22.387852744043737,C,D,A,E,A,-134.7721295811388,-45.57560180831517,B,B,149.23513526861677,1
Hindu,No,Single,F,E,-49.416242800404696,C,D,E,C,B,1.63630125283413,-54.03084710721039,B,A,-95.4687594545321,0
Christian,No,Divorced,Non-binary,D,275.5377804949177,B,E,D,E,D,-14.51158382339775,72.55541483928334,E,A,212.92300466784516,0
None,Non-Veteran,Married,Non-binary,C,-38.34576894107363,C,E,C,E,D,4.067997218889521,104.46355100778746,D,D,-156.37826768432447,1
Christian,No,Widowed,M,B,-49.344782994794215,C,A,A,A,B,24.49455276679214,156.00050324676508,C,A,-144.33740688069938,0
Muslim,Veteran,Married,Male,C,154.01470580454534,A,A,A,D,B,72.54844046129044,2.178202465936262,B,C,22.336465801670425,1
Hindu,Non-Veteran,Married,Other,E,-110.59407694811382,A,B,B,C,D,22.14629184676816,68.51869255664465,D,C,-112.75525713315287,1
Jewish,No,Widowed,Female,C,-47.58780438107219,E,D,D,E,E,49.06693281015903,-37.93234078657669,D,B,24.370343420916598,1
None,No,Widowed,Female,D,-36.27348143606967,D,B,A,E,C,-168.3937220248441,-115.2774097121042,E,A,58.55463441736312,1
Muslim,Non-Veteran,Single,Female,B,35.330294293611416,B,D,B,D,D,-159.2752761297868,-16.997172208297116,B,A,-53.98018864530867,0
Other,Non-Veteran,Married,Male,C,-212.49162702199874,D,B,C,D,B,70.03778307627219,59.20070792110311,E,A,79.55550337380981,0
Hindu,No,Divorced,Other,D,107.64149349821966,B,E,D,E,D,-123.39828409075398,-95.9620967121424,B,E,186.56479484485294,0
Buddhist,Yes,Single,Non-binary,D,9.712630445974344,D,C,A,E,E,-168.81761135564827,-67.58013761287451,B,C,87.17518381081436,0
Other,Veteran,Married,Male,D,122.40880268666561,A,D,A,A,D,-208.94131610057616,-91.89545905683396,C,A,-121.92046735396673,1
None,No,Married,Female,E,-83.95920214816688,A,C,C,D,E,50.08958481707375,148.35015324980145,D,A,47.338951887947296,0
None,Veteran,Widowed,Other,C,51.85499401472472,B,B,D,D,D,-79.44565133881032,-18.938795983341524,A,C,155.18206047544828,1
Christian,No,Married,Male,D,-98.97669627336086,C,E,A,E,B,-88.07622976122688,42.34617419972988,B,B,93.81798750799432,0
Christian,No,Widowed,Other,C,-25.300527085523733,E,B,B,A,D,80.12879545014002,115.80246121468811,A,A,-16.19115613755497,1
Other,Veteran,Single,Female,C,84.94454074136806,B,D,C,C,D,-47.50066477815007,65.55213376958268,C,A,-197.08573485534907,0
Other,No,Married,M,E,-136.1397912607136,D,C,E,D,A,28.7142577959762,-170.12450717432648,A,A,-208.60107166866166,1
None,Non-Veteran,Divorced,F,D,170.8176971191625,E,D,C,E,A,-64.0597455559885,-41.63025456015243,D,A,-62.45194754401277,1
Hindu,Yes,Divorced,Non-binary,C,-48.65465218083157,B,C,E,A,B,-75.19114368406473,38.75341086687262,B,C,157.34822394320423,0
Christian,Veteran,Divorced,Female,B,119.56094361260546,B,D,C,D,C,-100.92129801475404,106.51136779165277,D,C,36.73728625727767,0
Christian,No,Divorced,Non-binary,E,-5.563725976994726,E,A,B,E,A,96.33490595216347,24.261765851316092,B,D,-82.0300161368163,1
Muslim,Yes,Divorced,Male,E,186.11954222423049,A,C,E,D,E,-47.55989097312284,33.09698992557252,D,D,-81.00681872844362,0
Buddhist,Yes,Married,M,E,24.80746050578405,B,A,C,C,C,-68.30158307335458,14.884982226645855,B,E,39.9339806908175,1
Other,Non-Veteran,Divorced,Male,C,199.3482053152452,D,B,B,D,B,90.39237460638341,-68.63634745683824,E,D,170.07378786569112,1
Buddhist,No,Married,Male,A,72.68120366944599,A,D,B,A,E,-30.87474417784446,-37.63138250597909,A,B,-14.130551146184771,1
None,Yes,Divorced,Other,D,21.068183322717683,E,A,D,E,B,-89.98539738498116,-0.7740262371730211,B,D,234.13517546384472,0
Hindu,Yes,Single,M,C,89.92913701802432,C,A,B,C,C,-36.04130249629443,65.6811733435263,A,E,63.92766380487049,0
Buddhist,No,Widowed,Non-binary,B,-152.83159215602902,B,C,D,E,B,-6.0127719779460005,-12.591456715617847,A,C,-90.39693710871171,0
Jewish,Veteran,Divorced,Male,E,187.01657208511128,D,B,B,C,D,-90.41750143302848,77.58768758452543,C,D,-6.723458086373567,0
Hindu,Veteran,Widowed,Female,A,-24.87306025932255,E,C,B,D,B,-47.551727767200774,87.00349702132843,E,C,-39.010230002479155,1
None,No,Divorced,M,C,-175.1668417023339,D,B,A,C,A,-163.47260791834756,-91.35587075578664,C,E,152.6395815485917,1
None,Yes,Divorced,Female,D,-167.1894663505124,C,E,B,A,D,-22.600368905493422,65.90028264626845,D,B,10.599600909036406,1
Muslim,Veteran,Single,F,C,-37.127457160653584,D,E,D,E,D,-26.897812511194953,2.271051474338127,E,D,133.39909525732975,0
Hindu,Veteran,Divorced,Male,B,-3.5075965212618825,B,B,C,A,D,-11.762150513548786,11.283583769617513,C,A,7.708758575510859,1
Buddhist,No,Widowed,M,C,-118.8759914905852,D,E,A,C,B,86.77824067201973,-52.40343978376687,D,D,-71.24965758768693,0
Other,Non-Veteran,Divorced,Other,C,9.92643801970144,B,E,D,D,E,18.222408080819104,-35.6989810772512,E,D,-155.3780083138299,1
Muslim,Veteran,Widowed,F,A,214.13163373306708,B,E,B,D,C,95.54501459298048,60.90764380079739,C,C,-180.96656992,1
None,Veteran,Single,M,D,-152.52106813462177,B,E,E,D,C,102.15119602029532,89.73149209958743,B,B,-35.14284894845008,1
Jewish,Non-Veteran,Widowed,Non-binary,B,209.24903465358574,A,B,E,C,B,-15.29599457082916,-23.758351629054005,B,B,-33.760956623355106,0
Other,Non-Veteran,Single,Other,A,-55.60152508055041,D,D,C,C,D,-88.34506267884235,-37.831518559171826,B,A,43.07011451872276,1
Jewish,Yes,Divorced,M,D,-28.874743122135932,A,C,A,D,B,-144.99938325245037,-29.15345549773783,D,C,-127.88530710216001,1
Buddhist,No,Married,Male,A,223.89513125945172,E,D,B,E,A,-22.2458730769901,89.50339613253205,A,D,20.509916315359764,1
Muslim,No,Divorced,Non-binary,B,93.30533586191366,D,C,A,B,E,87.67403868159516,-128.50827726535167,C,D,180.4387454193911,0
Other,Non-Veteran,Married,Non-binary,E,-262.33914364752064,B,C,E,A,E,128.72706461141718,-94.9986499402081,A,C,-89.50673973522495,1
Muslim,Veteran,Widowed,Other,C,-54.896918518590255,C,D,D,A,B,-50.53223171281419,40.492968056388676,A,D,187.14328413345564,1
Muslim,Yes,Divorced,F,D,-123.79611531877859,D,E,E,C,A,14.951603387918047,84.2229626021031,A,A,59.213786687454196,0
None,Veteran,Single,Non-binary,D,92.2382304987062,C,C,C,C,B,-81.15576054017578,-48.86381943387938,C,C,50.942488663209694,1
None,Veteran,Divorced,F,B,-3.926512258692976,A,D,C,E,A,21.125828314398575,6.597478525676357,E,A,100.4494127524215,0
Jewish,Non-Veteran,Divorced,Female,D,-234.1555537108682,B,E,D,E,B,3.521978427555684,61.781247875631294,E,E,62.29114429387612,0
Jewish,Yes,Widowed,Female,C,-145.41716844465566,E,E,C,D,A,127.5595288377978,17.946367291820525,C,C,-47.62785396873407,1
Jewish,Non-Veteran,Widowed,Female,C,-121.72730648084043,D,C,B,C,A,-46.19085831393247,-76.78169853091894,A,C,-32.213809272169094,0
Hindu,No,Divorced,Male,C,107.46800965058661,C,A,E,B,D,114.16870325361337,113.72682567526692,B,C,38.78137314236904,0
Jewish,Yes,Married,F,E,29.727709457906542,D,A,B,D,A,143.9201608472384,-140.5751386033421,D,A,-17.10525757896772,0
Other,No,Single,F,D,-85.77104790060316,A,B,C,B,E,-49.65344988936155,12.517884427304397,A,C,11.496672652339662,1
Christian,Non-Veteran,Widowed,Non-binary,A,203.34404442337646,C,E,B,E,D,-52.65645462224482,-18.012448590023094,B,B,-42.59598155919323,1
Hindu,No,Widowed,F,E,-5.140081995078028,B,D,C,E,C,122.93312640529732,95.79975088368492,A,D,-231.23911826459178,1
Other,Non-Veteran,Single,Other,D,-1.4131645702725661,B,C,D,D,E,116.66783376559917,-65.3100767987211,D,C,-128.5192215740293,0
Hindu,No,Widowed,Female,E,65.68296177384929,E,A,C,B,E,-96.70504642045229,-19.253335981201285,E,E,21.53620959159848,0
Hindu,Yes,Divorced,Female,D,78.80891372087035,A,C,B,E,D,94.09192191023462,18.626760771325802,E,D,-17.83251844105676,0
Christian,Veteran,Divorced,Other,B,-14.754904797225862,E,B,C,D,C,71.60727768401654,60.234428697250685,E,D,-136.10395374113736,1
Other,Non-Veteran,Single,Female,E,-85.26145284755798,D,D,A,A,B,122.24513433213677,212.41434300071768,A,B,-27.376679343657273,1
Other,Veteran,Widowed,Male,C,-104.79224791770709,C,C,B,D,B,-64.3415412601495,-74.26546302613292,D,E,58.11179001312191,1
Other,Veteran,Married,Male,D,-9.824964872912126,E,D,C,D,C,-84.66564651982041,-49.668852343019445,D,D,30.771667721987694,0
Christian,No,Married,Male,C,-210.28011565480736,D,D,E,C,E,-19.235449178743742,-4.942372353752869,E,D,194.38903885421465,0
Other,No,Divorced,M,A,1.48664058073175,A,C,A,A,C,58.87618903823735,215.18050233086547,A,A,-110.21859302823276,0
Other,Non-Veteran,Married,Other,C,-76.12220804502138,E,A,A,A,E,-127.04727167516869,11.063972109640357,A,A,65.08434759231143,1
Jewish,No,Single,Female,C,68.16583184813662,A,D,B,E,D,150.93051270951548,53.54995522710367,D,C,74.95964281866921,0
Jewish,Veteran,Widowed,F,C,-63.69274229381379,E,C,D,E,A,-23.206493023730154,-3.530472613982727,E,C,57.29976808929085,1
Hindu,Veteran,Widowed,M,B,-129.355804919541,C,D,D,D,E,-83.3787975856697,-51.70719166629962,B,D,-243.62944682418032,1
Christian,No,Divorced,Other,C,23.61640638221285,E,D,D,D,A,6.435346664790805,0.1948224642200378,B,B,-4.709965730520645,0
Muslim,Non-Veteran,Divorced,F,C,103.10263716647334,D,E,A,C,C,-22.836432065805703,-21.965552754941065,A,B,14.548995912102408,1
Buddhist,Non-Veteran,Single,Other,A,75.02966631184881,A,B,C,A,D,90.70657851215583,-158.72419063458904,B,A,179.47749783569535,1
Hindu,Yes,Divorced,Non-binary,C,95.36877762118775,B,B,E,C,D,45.32685353464062,-22.544981970606916,D,E,-11.2885593514827,1
Jewish,Veteran,Widowed,Male,C,168.51354764711343,D,B,A,B,E,90.89159825498287,35.12431272345971,E,A,-5.420820333726562,0
Jewish,Yes,Widowed,M,B,-21.45596237952164,B,A,A,A,C,-95.41814151300454,-54.540818248738745,D,C,133.2594834848917,0
Muslim,Veteran,Married,Female,E,60.89836056412553,E,B,B,A,B,29.845302595733997,10.38879341842796,C,E,90.07163260301681,1
