religion,Race,disabled,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Buddhist,Other,Yes,65+,D,E,D,D,82.48426225623031,B,C,-72.32128189595785,-29.66750373386935,1
Buddhist,Hispanic,Mental,36-50,C,E,E,C,11.421121949084775,A,E,141.87698060162114,-8.031130812509526,1
Jewish,African American,None,65+,C,A,C,A,-11.31991729231124,B,B,-23.797918747796007,116.41969557310775,0
Hindu,White,Mental,18-25,B,B,B,B,-133.94154887147153,E,D,-15.288698808788833,-173.7266339378768,0
Hindu,White,None,26-35,D,B,E,A,84.29351402417696,C,A,-168.60714767963714,-73.0434257781362,1
Buddhist,White,None,51-65,A,A,D,A,82.66534547431327,D,E,18.322601282329916,66.45822558976894,0
Hindu,Other,Mental,65+,C,D,B,C,-44.47227812608547,D,B,190.02994515445712,85.08840108390086,1
Other,African American,Yes,36-50,E,A,D,E,10.40341861053987,C,D,-211.87549778856228,-102.94232948969724,1
None,African American,None,26-35,B,B,C,B,48.76429757781954,E,D,-99.69704463435286,-18.36112767876138,0
Muslim,Black,None,36-50,E,A,C,E,29.084427328262187,C,B,-94.1314728384403,3.0569528016416525,0
Hindu,Other,Both,65+,C,D,E,A,11.25832376776593,D,B,154.53184669097172,-109.51423050946816,1
Jewish,Hispanic,Physical,26-35,E,C,E,E,92.9402335295533,C,B,103.79002398217503,-76.77662855388185,1
Muslim,African American,No,36-50,B,C,E,C,103.78876228712551,B,C,79.25181024838072,57.89007441797014,1
Hindu,African American,No,65+,D,A,B,B,-60.62332053056691,C,C,70.47275210508488,-170.9280237128983,1
Buddhist,Black,Physical,65+,D,C,D,C,-39.864412936016706,C,E,51.889806691871854,17.852774472738204,0
Christian,Other,Both,65+,E,E,A,B,-49.79677994887952,E,E,-25.917040355455413,64.4454064190216,1
Muslim,Other,Mental,51-65,C,A,A,C,-129.7567599032567,C,E,-72.50414552368038,161.69514122731107,1
Buddhist,Hispanic,No,18-25,C,B,B,A,172.45331500402804,C,B,103.65042813842287,155.83389580430736,0
Muslim,Other,Both,65+,D,D,E,C,-18.505208015309094,D,C,-81.00935768793262,-29.998091888682985,1
Buddhist,Black,Both,65+,A,D,D,A,-168.891861459005,A,D,119.84363420753492,-45.21213391535031,1
Muslim,Hispanic,Both,65+,B,A,A,D,-9.980959308637264,D,C,-37.70464351014553,-9.776252767997129,1
Christian,Black,Physical,51-65,C,E,D,D,41.16932899524872,C,D,118.47971604509087,-1.9677833146018713,0
Hindu,Hispanic,Physical,36-50,A,C,B,A,32.173195709541005,B,D,126.8208790850937,-72.16615034829901,0
Hindu,Other,None,36-50,C,E,D,D,-20.24612806095798,C,C,50.034852231270534,16.034849180960713,1
Buddhist,Other,Both,18-25,D,D,B,B,-141.15773495967647,B,C,118.61211011465389,-49.78715938258398,1
Hindu,White,No,51-65,E,B,A,A,-124.54194963592684,C,E,30.416147717428142,-133.90604333555405,1
Buddhist,Hispanic,Physical,26-35,B,B,D,E,94.3124503892518,B,B,208.0260114155189,61.667274411069315,0
None,Black,Physical,26-35,A,B,D,A,-32.637150751417686,B,C,86.6506037809203,111.37480958428337,0
Other,Asian,Mental,26-35,D,B,C,A,-126.3096262613951,D,E,2.5900535591194966,45.09593467170542,1
None,White,No,26-35,E,C,D,B,-14.86471544174747,E,B,-17.24187808371681,77.18373792091576,1
Jewish,White,Yes,65+,B,E,D,B,65.69768053081918,E,C,-45.57785317277405,47.95328580667568,1
Muslim,Hispanic,Mental,18-25,D,B,A,D,-89.51772389907804,A,A,77.28960018127643,49.737934706482115,1
Other,Hispanic,Physical,36-50,D,B,E,D,-124.11941719897564,C,B,1.3002211907406345,-71.85849364432583,1
Buddhist,Asian,Yes,65+,D,E,B,A,71.96071906327842,D,E,88.09102613371213,108.04276554601185,0
Buddhist,Hispanic,Yes,36-50,C,E,D,E,-78.56424539093281,D,A,-8.728154029252039,9.060026936185265,0
Muslim,Black,None,18-25,A,B,C,D,166.24142314621417,B,C,-179.68151437809735,-235.50148561843716,0
Other,Other,Yes,18-25,A,D,B,A,-100.17374559597687,E,B,-14.934267683281835,199.46883778390162,0
Hindu,White,None,51-65,A,B,D,D,7.641573055363304,B,E,20.41923658748346,231.57119480018662,1
Jewish,African American,Mental,26-35,D,E,E,E,139.55489752894655,E,A,70.25818587168055,24.2841995109689,1
Buddhist,Hispanic,None,26-35,B,B,C,E,-17.848703532965146,E,B,77.86643097343568,-109.08194213482703,0
Other,Black,Mental,26-35,C,C,E,E,129.92372781288125,A,D,-36.697054933474945,1.0301404521776671,0
Muslim,Other,Both,18-25,D,C,D,B,1.7190305823216285,D,D,38.99514065559946,-35.784879609233606,1
Buddhist,African American,None,18-25,B,B,C,C,99.9399033597473,A,C,-49.16794958849411,61.405211508068646,0
Hindu,White,Mental,65+,C,B,A,B,39.364697912654705,B,B,-114.18562845253089,-127.64348940183623,1
Buddhist,Black,Yes,36-50,B,C,E,A,-51.875192523334924,D,B,81.16188884114305,-24.552781737992294,0
Hindu,Hispanic,No,36-50,E,A,C,D,42.57141949750206,C,E,-150.47197959408518,-219.901284822079,0
Buddhist,African American,Yes,36-50,E,D,B,E,2.562988945510872,E,D,-10.900873721453882,-14.62335861407256,1
None,Black,None,65+,C,B,A,A,-16.81563898270202,B,C,-68.93150649262253,-23.562753970901696,1
Hindu,Other,Both,36-50,E,D,B,D,152.82832068863604,E,B,-117.09453110647625,56.184374264016114,1
Jewish,White,Mental,18-25,D,E,D,B,59.23437184596867,B,E,143.360509167034,-27.79672311703158,0
Muslim,African American,Yes,18-25,D,D,C,E,93.41368655236694,B,B,9.350345981683281,-15.594957941481336,1
Hindu,African American,Both,65+,A,D,A,A,70.88025464840055,E,B,-197.09146434194358,43.845317593733824,0
Jewish,Other,Physical,65+,E,D,D,C,40.52450445719693,B,A,-96.38294104317097,-63.17595190620091,1
Hindu,Hispanic,Physical,36-50,D,A,B,C,-3.30277303088465,B,C,46.632536490359996,-7.553254446937379,1
Hindu,African American,Yes,65+,D,D,A,B,-100.27517146620785,C,B,-4.644544370565735,9.073708302073378,0
Other,Asian,Yes,65+,D,A,E,C,-110.9247491812501,A,E,35.90125221346468,-86.69404888090322,1
Hindu,African American,No,18-25,B,A,B,E,-17.20109630248884,D,C,-31.129052484176384,-114.37478647940618,0
Muslim,White,No,36-50,E,D,B,D,-18.64212246429667,D,E,9.701233554600876,160.43706716215434,1
Muslim,Other,Yes,51-65,D,A,C,E,-28.13403031830895,B,D,212.09533113910456,-81.27288119553704,1
None,Other,None,26-35,D,A,B,C,7.270815764630391,A,A,40.98314432175705,217.56970790713902,0
Muslim,Hispanic,None,26-35,B,B,A,D,56.93548191212253,C,D,-108.23846351739552,-37.78645011126869,1
Muslim,Asian,Yes,26-35,D,E,C,A,55.45482310766264,B,A,52.667292999344795,-149.22674238963717,1
Buddhist,Hispanic,Mental,51-65,B,C,E,E,-68.15865821005184,E,C,99.20124397976099,47.99698712770687,0
Buddhist,Asian,Both,18-25,B,E,C,B,-166.44055793284377,C,D,106.71203593067642,4.772727009196655,0
Muslim,African American,Physical,65+,D,E,B,D,-14.565260479446012,A,B,-26.370712849731632,148.11240914260867,1
None,White,Both,51-65,D,A,E,C,36.30402105530624,D,E,141.13957873849105,126.5660270965503,0
Other,African American,None,36-50,C,E,E,D,-90.91535338882825,B,D,150.66110131056755,-64.77011458247856,1
Hindu,White,Mental,18-25,B,C,E,A,26.740132724885964,E,E,5.580314384322205,133.23155942125487,1
Buddhist,White,None,65+,B,A,C,B,-114.35198976199719,C,C,-36.45289601050796,-7.846307072031242,1
None,Hispanic,No,36-50,C,C,D,A,-151.99190399153048,C,D,36.41385856377069,44.84715442985435,1
Other,African American,Yes,26-35,D,A,E,C,62.88109836485618,A,C,-90.28461926388948,-23.445492831084945,0
Buddhist,Black,None,26-35,D,C,A,A,28.871964388244383,E,E,24.735828501833776,94.21742863585109,0
None,Hispanic,Both,65+,E,B,B,C,-89.3523976404242,A,D,-84.51244571268174,-285.1382326752852,1
Christian,Other,Yes,65+,B,E,C,D,-30.494129842610175,C,B,-63.96160992339163,-25.89923318111286,0
Buddhist,Asian,Physical,51-65,C,A,E,C,-31.58905089932989,A,B,-76.42486698770898,138.76005661741385,0
Jewish,Hispanic,No,36-50,D,A,A,B,-32.15186909628483,B,E,-119.13662586593581,-167.38670630952416,0
None,Black,No,18-25,A,B,A,A,-266.8441857256853,D,A,12.89502093963727,114.31109974101766,0
Buddhist,White,None,65+,A,C,C,E,-146.6926135336062,A,E,25.37315212470278,-2.365157436869221,1
Jewish,Hispanic,None,51-65,C,E,C,E,63.00000272119568,E,C,92.30668424798402,-62.00647471876526,1
Jewish,Hispanic,Physical,51-65,D,A,D,E,0.5507422500652709,E,B,200.75539187947675,-113.02108546897016,1
Jewish,Other,Physical,18-25,E,C,C,D,6.060878559936529,C,B,-54.23853922603674,-124.77679129246233,1
Jewish,African American,Both,65+,C,D,E,C,-87.20031516536608,D,E,3.5272555695016305,-148.76123486794665,1
Hindu,Black,No,51-65,E,A,C,E,170.6767059989435,B,C,-141.69104334838116,33.62799996616743,0
Christian,African American,None,36-50,C,D,D,C,-82.93558601790097,A,E,-111.72613084171992,111.27370121125821,0
Other,Black,Yes,36-50,C,C,D,C,-122.45572808185344,E,D,47.15405886487618,47.744498309602776,1
Other,White,Mental,36-50,E,E,E,D,-101.55345318721419,E,C,58.75934564073554,-111.13116023271323,0
Jewish,White,Both,65+,C,C,A,D,7.566710889543369,C,E,-14.6908215861071,68.05879900224816,0
Buddhist,Hispanic,Mental,26-35,E,C,C,B,29.903868882513464,D,D,157.28573601555001,-130.20334357114257,1
Hindu,Hispanic,No,51-65,D,E,D,E,-130.01191083402466,E,A,6.912990157139376,-121.77663334271517,0
Other,White,None,26-35,C,D,A,D,-22.171044321882988,A,C,59.06448905978652,20.83475370359402,1
Hindu,White,Physical,26-35,C,A,C,B,-118.80642320395296,D,E,-1.230576469431253,123.76532340906216,1
Hindu,Hispanic,None,65+,A,E,E,B,-47.77800966120072,C,D,-30.611173694485277,-47.72487359325625,0
Christian,Black,Yes,26-35,B,D,A,D,-82.55081290320065,D,D,23.60557710542651,-108.41943243138736,0
Hindu,Other,None,51-65,B,E,C,B,185.17568795951374,B,B,-0.005636077321619519,254.90303311299286,0
Christian,Other,Physical,36-50,D,A,B,D,-8.808618624978177,A,D,76.11268999270499,-99.3459256851213,0
Buddhist,Black,Physical,18-25,C,A,B,D,-70.80567725397134,D,B,11.941862128745925,-79.71661710491857,0
Buddhist,Hispanic,Mental,26-35,A,C,B,E,40.31227085547934,C,B,-37.12171188986935,6.583733098527558,0
Jewish,White,None,26-35,E,D,D,C,-69.90433243984359,A,B,-13.084851055050883,-114.86946723232394,0
None,Black,Physical,65+,C,A,D,A,-84.31686495497449,D,D,-25.032457073581295,12.454615827198028,1
Jewish,Other,None,18-25,B,A,E,E,19.484174223172573,B,B,-50.40945954388284,73.10597872294971,1
Muslim,Other,Physical,51-65,A,D,A,A,32.39209021193558,C,A,-54.887201726399645,-39.34855868284314,0
Christian,White,Both,65+,D,B,C,A,26.189473816639406,A,B,-36.01180429075222,32.018080215717966,0
Hindu,White,Physical,36-50,C,D,C,B,29.280428769752927,E,E,35.68295973717663,152.7578674777754,0
Other,Asian,Yes,65+,A,A,B,A,-191.5002974724608,D,C,168.67383770190622,-155.6474859006171,1
Other,Hispanic,No,26-35,C,B,A,D,21.583255026570733,E,A,-152.03157366293016,-2.481229755724567,1
Christian,Asian,Yes,26-35,E,C,B,D,74.39257663200684,D,C,19.55945620597278,13.883555431223899,1
Jewish,White,Both,51-65,A,E,B,A,110.68740342584917,D,B,25.675718947495973,9.11025015758162,1
Jewish,White,Mental,18-25,E,B,C,E,-74.21624930863665,D,D,-68.53297594893506,59.518639301440714,0
None,African American,Yes,65+,C,A,B,C,-85.3368797577352,D,C,5.514963542666207,119.4703990497891,1
Christian,Black,No,26-35,B,B,E,A,5.905977755558834,D,A,-325.4435229761038,-217.14575705904036,1
None,Asian,Both,51-65,A,E,B,A,-52.631238286906736,E,C,34.310998492506855,43.90306102987743,0
Jewish,White,Mental,18-25,D,A,C,A,34.39318825539179,A,A,83.14401594268352,-128.85239899988443,0
Hindu,Asian,Both,65+,C,B,A,B,8.962324402641537,B,C,-0.7362029197004639,-16.740385037223078,0
Christian,Hispanic,None,36-50,D,A,D,A,-51.581679246380844,E,A,-21.145456279902604,39.72862590940916,0
None,White,Both,51-65,A,B,B,D,139.99352521182598,C,A,-52.57757773286755,-54.51939165509647,1
Jewish,Black,Yes,26-35,B,D,C,D,163.05105490531415,D,A,52.82431211690463,-6.558603296141996,1
Jewish,African American,Both,65+,B,B,D,E,-9.335885328692344,B,E,17.535544316124078,65.13266794858905,0
Jewish,Black,Mental,18-25,B,D,A,B,-56.81508663516074,C,A,63.84481750781366,70.4750192755126,0
Other,Other,None,36-50,D,A,A,A,-113.84641998026659,B,E,-154.14273754366516,146.82207174923803,0
Christian,Black,Mental,65+,E,B,A,C,-75.92243325765658,D,C,-69.69513951735297,50.11901552253434,1
Hindu,Hispanic,Physical,18-25,A,C,D,A,77.00080729470507,C,C,31.025164633378278,-78.19821778216757,1
Muslim,Hispanic,None,36-50,D,C,C,E,-55.31391602075073,C,A,-133.4857581434851,52.77726765073156,1
Buddhist,Asian,Both,26-35,B,E,A,C,22.126026044159477,D,D,-17.908782701608157,83.86207940820432,0
Buddhist,African American,None,51-65,C,D,B,C,-10.838689720896392,D,A,344.8442487363285,82.17421148022902,1
Other,Other,Mental,18-25,A,A,E,E,43.845496110773134,A,C,-93.36668336377699,18.54873407587015,0
Buddhist,Asian,Yes,26-35,C,E,C,D,96.90908388632484,B,B,-19.421103458012816,86.43917211969278,0
Hindu,Black,Yes,65+,B,E,D,E,85.93487087695459,D,A,-101.6540449249536,7.115915963330973,0
Christian,Hispanic,Physical,65+,C,E,A,D,4.591044694306019,C,C,-123.57212216477708,83.184659344602,1
Hindu,White,None,65+,C,C,E,E,-68.45183618939865,B,D,43.735176524633886,-116.13289361817223,1
Buddhist,Hispanic,Yes,51-65,E,E,A,C,-95.25909519676642,E,D,-74.96498373740386,-2.290837445476263,0
Buddhist,White,Both,36-50,E,D,E,D,-18.99115619373917,D,A,-36.2620754836935,99.36828461769949,1
Buddhist,Asian,Both,51-65,B,B,C,C,118.20072385092911,C,E,-126.58473339470405,108.80450075324015,1
Jewish,Black,Yes,36-50,A,A,E,A,-104.25042892058404,C,A,77.93645344240196,-174.5338572217911,1
Muslim,Hispanic,Physical,65+,A,D,D,C,-65.8812281730339,A,D,-53.03325886886488,7.732078173100099,0
Christian,African American,None,18-25,B,B,B,E,123.73248582739753,A,A,-59.89592683663941,-228.60318567319618,0
Buddhist,White,No,65+,D,D,A,A,-174.44141015046253,B,C,-24.558336765267327,84.11341750542756,0
Christian,Other,Yes,51-65,E,B,D,A,47.20687651585811,B,C,129.63013454210025,22.62083081229465,0
Buddhist,Black,No,26-35,E,B,B,A,-33.09263126731257,A,C,45.54333043070884,-111.88584096255461,0
Muslim,Asian,None,26-35,E,B,C,B,38.89074756320339,E,E,73.90467631547085,-49.72214221020295,1
Jewish,African American,Mental,65+,A,A,B,A,29.226491666087707,E,A,12.061127945802589,-3.646015403026591,0
Hindu,Black,No,18-25,D,C,B,E,106.26364253644465,E,E,24.26836748980898,33.42485328956484,0
Christian,Other,Both,51-65,A,E,D,C,-2.559113021094019,D,D,-20.068956447177417,124.44528389048968,1
Hindu,Other,No,65+,C,D,B,B,-81.90470319091926,B,D,-10.421224849020907,-15.416239909808658,0
Jewish,Hispanic,None,26-35,C,A,B,B,-28.000374672318166,C,B,-10.304694329817146,14.47091453323143,1
None,White,Yes,51-65,E,E,C,B,-113.92407244868801,B,E,-23.24512853760763,108.5822576597411,0
Christian,Black,Physical,65+,D,B,B,A,151.80588873996513,E,C,-179.00134318922855,-78.42506475100049,1
Muslim,Other,Mental,51-65,B,A,D,D,120.14006256945366,C,A,132.62795823229146,-62.11230595245877,0
Jewish,White,Mental,26-35,C,D,B,E,-47.04009135458624,B,C,-76.82807362393721,-40.796942316137915,0
Muslim,Asian,No,51-65,B,C,D,E,-49.31626497879671,E,E,-165.0134070142232,27.35372123690263,0
Other,Hispanic,Yes,51-65,E,D,A,A,104.05149260978088,A,B,-143.65333668695072,-6.871061598235804,0
Muslim,Hispanic,Both,18-25,E,C,C,D,-137.62062361502183,B,B,16.919920639742184,-2.0911701570726313,0
Buddhist,African American,Mental,18-25,E,E,E,D,-1.0674065217307416,B,D,-81.01135724354745,-82.60410101101516,1
Hindu,Black,No,51-65,B,B,C,B,-117.72731433929515,D,E,88.66173233548625,-63.98383430301576,1
Buddhist,Other,Mental,65+,D,A,A,E,-40.836905619006,A,B,-148.99284647176157,-199.86193891081527,0
Other,Black,Yes,18-25,A,D,B,B,110.32295271518389,B,C,239.13704266373713,-73.67627088106497,0
Other,Asian,Physical,51-65,E,B,C,C,13.900887391479127,C,D,-32.16629908906403,19.05785404910323,0
Hindu,Hispanic,Yes,26-35,A,B,E,D,81.00587022593002,E,C,75.99636170553644,-65.28939775082584,1
Jewish,Asian,No,36-50,C,C,E,E,178.2763012174871,A,D,67.12632375574107,-16.473472830376583,1
Buddhist,Other,Mental,26-35,C,C,D,D,-55.00599494281321,A,A,-221.34447122278996,69.00464660633972,0
Muslim,White,Both,51-65,C,A,C,D,133.09036498782248,B,C,3.6071507060254184,-78.36752821855558,0
Buddhist,Other,Yes,18-25,B,A,E,C,-45.10221444140913,D,A,-58.21454477285304,56.02611329179831,1
Jewish,White,Yes,18-25,C,A,B,E,16.66731351366086,B,E,-48.723644704262284,-22.08490195777978,1
Christian,Hispanic,None,65+,C,C,E,C,-229.39442459175044,A,D,-139.16469208327197,133.35630306014932,0
None,Black,Physical,18-25,E,A,C,A,136.51431107867475,B,B,136.02846140842033,-233.96983761577985,1
Buddhist,White,Both,18-25,D,C,E,C,53.044635150892596,D,C,268.78113135472523,158.88204715976926,0
Hindu,White,None,51-65,A,B,B,C,-158.71855773549586,A,D,-43.98579293922019,-2.313228917550229,1
Other,Asian,None,65+,B,D,B,E,149.3694362376733,C,A,-144.84591032598507,133.45018766343884,0
Jewish,White,Physical,51-65,E,E,C,A,-61.912211310614175,C,C,114.39200110818896,-52.789033973157004,0
Other,White,Physical,18-25,C,B,D,B,258.53915288592907,A,C,86.03316211817807,-81.78135616220813,1
Other,African American,Mental,26-35,B,E,E,C,-153.4564696628791,E,E,-110.82534287958485,37.646324032889574,1
Other,Asian,Physical,26-35,D,E,D,E,-46.407787934505215,B,E,-77.12874919795343,86.65032752991397,1
None,Hispanic,Mental,18-25,A,E,D,D,-82.89794811458259,C,C,68.7604672174938,-115.37784167570024,1
Hindu,Hispanic,Yes,18-25,E,D,A,D,203.0785064038731,E,C,77.5481786640293,-156.12379756536728,1
Jewish,White,Yes,51-65,B,E,C,E,-47.20446060747456,A,D,-197.50857820276,51.46377509240116,1
Other,Asian,No,36-50,A,E,C,B,-5.718858827327543,C,B,30.705358243632965,93.21598012275194,0
Hindu,African American,No,26-35,D,A,C,A,143.31270973248002,C,B,-66.00875944503031,47.81494067348221,0
Hindu,African American,No,18-25,D,B,D,B,110.08829520020393,A,A,124.32373624393114,39.62850239492945,0
Christian,Other,Physical,65+,D,A,E,D,5.592606140227292,A,E,65.78439610189075,-54.18792742884556,0
Buddhist,Asian,Yes,36-50,D,A,C,C,-96.06676978919332,D,A,235.17168748526868,6.383338617632509,0
Other,Black,Both,36-50,D,A,B,C,2.692434019389938,D,D,-72.95879338394295,-107.58797707865048,0
Hindu,Asian,Physical,26-35,A,B,B,B,-148.81792564859748,A,C,-35.09708012467607,9.357709931179865,0
Hindu,Black,Yes,51-65,C,D,E,C,87.51031202345166,C,C,50.127363564401875,-5.084425497220319,1
None,White,Mental,26-35,B,A,A,A,121.57564151870875,E,C,47.658109033964585,1.0295700134908121,1
Other,African American,Physical,65+,B,E,A,B,47.56348324165873,C,D,-32.97342422986576,126.68758110649811,0
Christian,Black,Yes,51-65,A,C,C,B,-198.71714854850617,D,E,-76.79073904195596,127.02531943769256,1
Jewish,Hispanic,No,36-50,A,A,B,B,-5.5981178637029,A,B,134.13292160543133,173.03548900452878,0
Muslim,White,Yes,26-35,A,A,C,E,-120.64979990690223,B,B,81.05698225815718,30.471608484895484,1
Other,Asian,Physical,18-25,D,E,E,E,-58.548801739008695,D,E,-31.48870925740543,17.015986926668706,0
Muslim,Hispanic,No,26-35,A,B,E,C,120.65368274143864,E,A,-26.577578079776664,-38.481349821070644,1
Buddhist,Asian,Mental,26-35,B,D,D,E,-133.19099284132,B,B,258.48072010609394,-24.838429942899396,0
None,Hispanic,No,51-65,D,A,A,D,-96.51827015754667,D,B,45.50113525880543,-203.48042823694277,1
Hindu,White,None,65+,B,C,A,A,94.0679682903938,C,B,105.63470862288551,159.59107476518562,1
Hindu,Black,No,36-50,A,C,A,A,54.158307860436096,D,D,80.95456280513854,92.6656022457599,1
None,Hispanic,Yes,18-25,C,A,A,D,44.741464552076735,A,B,179.03307693373,-89.64607549597467,0
None,White,Yes,51-65,D,E,B,D,173.0247179868858,D,B,15.739615122092621,18.84468160867137,0
Buddhist,White,None,36-50,C,C,E,A,-49.7609848484045,D,D,98.74738957781621,58.50922048333281,0
Jewish,Black,No,36-50,B,B,C,B,1.5313483833236743,C,C,38.44189714118188,-48.52192658901892,0
Jewish,Black,None,65+,B,D,C,D,-200.92880972207365,C,C,-179.66600148102907,63.735093794419406,1
None,Asian,None,18-25,A,B,C,B,-43.91367920321932,E,D,109.4818878667947,86.14526961828405,0
None,White,No,26-35,D,C,B,D,44.200686729524094,E,C,-45.54913832521579,11.001787888853146,1
Jewish,Asian,Both,51-65,D,D,A,C,-55.96853164232785,C,A,-113.06824747083104,-28.441035752700806,1
None,Other,Physical,65+,B,C,C,A,-76.95030704492504,D,D,-55.453271901303225,-1.673149442666056,1
Buddhist,White,No,26-35,A,A,C,A,-190.59147368396424,E,D,117.83707607946366,-9.41668796216579,0
Other,White,Physical,26-35,C,E,A,A,-40.35857453249802,C,D,63.39573306875127,-55.11292016885161,1
None,White,No,65+,D,D,C,B,-2.7330892265363964,B,D,24.40662608654576,-99.88272787370471,1
Other,Asian,Physical,18-25,E,A,E,D,-17.868794292987925,D,E,-97.79144359476976,52.744825921173145,1
Muslim,Hispanic,None,18-25,D,B,D,C,141.5717602971267,D,D,-34.68086179721865,-145.50646110937907,0
Hindu,Black,Mental,65+,D,D,E,B,-65.56738392758763,C,C,-0.296122890131067,-2.9226153697252095,1
Other,Asian,Mental,36-50,E,D,D,B,34.97205537702524,D,A,31.43584333324404,-75.99825688732794,0
