AgeGroup,genero,veteran,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
26-35,F,Non-Veteran,35,-108.60981644088557,-1.7420783392901338,-15.063727661172651,B,E,C,46.29295477299074,E,E,41.19426332891085,A,-42.50134287427659,A,-139.48943073368508,96.36993311831638,1
65+,Non-binary,No,22,-83.11872900520251,-6.118066942727869,-51.791586176302,D,A,E,-32.557956652090596,C,B,-73.15063328680583,B,-12.99516216275661,C,23.379984074431068,-78.75985243850174,0
51-65,M,Non-Veteran,44,59.72649461111317,-80.65920806437974,176.7774924445331,E,B,A,-193.00514750786942,E,E,-90.80281812782657,D,104.32712303829956,E,92.58564771579212,-80.96157091578463,1
26-35,Female,No,55,111.52618611567311,-0.017839906435175468,-90.09219461473859,C,B,E,205.91564987934157,A,D,25.352231819337028,C,-7.061119479104478,A,-50.23592693432414,-97.24675041261246,0
65+,Other,Non-Veteran,34,-13.726197043327549,98.38847479890558,163.32558226921134,C,A,C,83.22300925731032,E,C,63.613598362688606,E,-59.13740993643226,A,-199.67350682649888,128.1916109442374,0
51-65,F,No,70,-59.94228129518875,-79.54973914529928,-168.210824504692,E,E,A,4.164948001062477,E,E,103.07937417702131,D,124.38700169538903,C,-89.76146638543374,-11.218315080996971,0
65+,Male,Non-Veteran,94,7.837394916784213,-18.545856998990836,121.38562104608883,C,C,D,-103.94409721887148,E,E,98.81645689192017,E,-86.37036793989826,A,131.2796016595341,31.186290314655224,1
26-35,Non-binary,Veteran,40,78.91988407234132,-7.49633298830204,-98.30532228525117,C,D,C,-40.908606245072484,E,C,-138.34016965633464,E,85.69836836100548,A,87.02080003268884,71.59105353281483,0
18-25,Female,No,29,-11.427107183809754,-136.8838563044126,64.19155197989251,C,E,E,72.23499370188935,D,B,30.59152635480002,D,-5.870885195056911,B,-51.06024559429585,124.36075300581344,1
65+,Male,No,33,134.45193880647662,-187.4819467396674,51.75844952220916,D,E,E,7.713981488817688,A,A,-163.90753177130665,D,-18.646003669019382,E,-224.11367500516866,91.84119395225781,0
36-50,Male,Yes,28,70.76737951795461,-57.61551378830475,-79.39337517600478,E,D,C,-103.24463460672158,E,A,-58.647380514726734,D,69.86634239693439,C,-19.938084306010197,26.108918170314897,0
65+,Male,No,46,204.50886926320578,74.43540986242851,187.94560751500043,B,C,B,67.4440023172982,E,B,-13.545563624465522,E,-27.89179030351293,D,40.26187933420643,-71.6211275363579,0
26-35,Other,Veteran,65,-98.52983033956994,100.84133738334612,15.671156700983795,A,A,A,157.16834769304805,B,E,-72.42163491304672,D,-17.62585325554858,A,35.12909099256528,-3.8780542012005945,1
51-65,Male,No,45,84.22823103029803,-36.504782836955535,-97.73021840648161,E,D,C,-28.521365978194307,E,D,33.62904026341338,E,108.46746581771055,E,-151.37792247127467,140.24746880563112,0
26-35,M,Non-Veteran,27,65.10933543464805,41.3116141086632,-192.34087866263937,B,D,C,-30.63603131623454,E,D,-143.22082576635938,A,-26.862177006959715,C,29.401513942177516,-149.49246652410756,1
65+,F,Non-Veteran,39,73.78117922643627,-88.78503031815879,-41.62144267473564,D,B,C,-71.65271299579531,A,E,65.8903614203117,A,-99.4951763838149,A,-77.33890922125842,120.46804033432149,1
65+,Male,Non-Veteran,31,36.900721956704565,-127.3031734128983,-292.4950892585968,D,E,D,-148.32641169547873,D,B,230.80534978376966,E,-60.14771204449124,C,-34.99794843033527,-95.68411396295411,1
65+,Male,Non-Veteran,44,11.348002820317433,22.031769627702616,-102.1785506270784,E,E,E,175.45340029169486,B,D,-95.46457635503029,C,2.2204307875417855,D,176.09097018391088,-28.778868829385623,1
65+,Other,Veteran,69,73.89964363762364,-124.28520346139702,-47.819364464106215,C,C,C,-26.36679518448374,D,A,-14.853623765257328,E,-49.433017741619686,E,-154.56151509674729,11.966104803442413,1
18-25,F,Veteran,97,143.4039342828911,67.01938494452553,55.010178546736945,C,B,B,88.38437770429705,A,D,101.19773735405784,A,50.741003153189055,C,185.47473369618885,-11.818709116000386,0
36-50,Other,No,90,11.883327186052645,-25.888367017408097,34.8127288602678,D,D,D,59.60926558642057,B,B,96.03252336024187,D,4.482978440320515,E,-17.824791755571496,38.96858347004193,0
51-65,Non-binary,Veteran,98,-62.41584509678773,-10.47138255000414,14.983361725604697,D,B,D,-29.98789347064016,D,C,99.88771784628557,A,83.463083751523,B,144.22194693277385,65.73027385076632,0
65+,F,No,20,126.78119656661464,67.7213849862959,-47.50797248089776,B,D,C,-192.69114542178878,E,E,-8.746935418440579,B,30.39560492439803,C,34.70719700318527,253.9794909736147,0
51-65,M,Non-Veteran,99,-2.0983516867399015,101.49203378463028,-200.11385555635687,E,B,A,-70.8865361839082,C,E,-56.49612694430628,A,216.59187041692456,D,98.1143350065194,-76.20304210714706,1
65+,M,Non-Veteran,68,198.73138671648653,-5.082726407589457,77.29767528503284,C,B,A,89.11525175038608,B,B,14.677999609513718,C,57.89350050517433,B,-101.83530445195885,145.86385458914702,1
26-35,Non-binary,No,63,19.186474600599794,-50.3297006515179,49.466883391699504,E,E,B,106.67370648221906,C,B,-49.54742623076493,C,-56.376158029182044,C,41.44723928676954,-13.206898519033475,1
51-65,M,No,46,58.00045597868316,49.71836246284904,-50.353808002920644,B,E,E,-44.80874220944926,B,E,189.03869754529467,A,-106.70684718903787,C,175.08634567139745,72.44323453203762,1
51-65,F,Veteran,75,-195.25809340069634,-233.2375320945971,-48.515545106420774,B,E,A,-47.29653955426566,C,D,13.580354173013504,A,-30.13819963669083,A,-19.238619809635516,-53.40218203519408,0
51-65,F,Non-Veteran,89,-51.031610097029265,-86.54781568585264,51.9226727632245,B,D,E,2.4981102036143272,C,D,-141.99898329691462,B,-95.60003161679114,A,-58.08641165855899,-71.91317092106588,1
36-50,Male,No,67,-64.69340973768404,63.091123960723436,44.7052354586288,D,D,C,-50.920745376601815,E,E,-98.53939802043861,C,-3.580773690920671,B,97.52640840163494,-46.611349504276035,1
51-65,Female,Veteran,20,-74.39466945818556,0.5031747546890399,38.754419516870925,E,D,D,-8.856696660758539,A,E,108.88049557853921,C,-13.771084839834435,C,318.66964175069967,7.900506040736258,0
36-50,M,No,46,81.17012609011114,-65.81724166577473,-29.83336955275585,A,C,C,-14.243172816539982,E,A,-23.081952399739002,E,-10.288596438155803,C,-23.81473017119037,-104.20027443341367,0
26-35,Female,Non-Veteran,88,68.96661288236649,78.19351685122409,69.12881658215967,B,A,B,-238.33599897729874,D,B,41.61452215674802,C,80.24359576805205,C,156.60458839973182,-280.08538500609376,1
26-35,Female,Non-Veteran,29,-12.838625625008849,-40.79271159284097,-199.08199424988,A,B,A,-34.25837602697452,E,A,2.8892686235168696,E,49.25389646646042,A,-58.36606180868085,-93.7471815355461,0
18-25,Non-binary,Non-Veteran,88,180.05036580337725,-100.79882923343251,278.1568139299624,B,D,B,82.02266910508477,D,C,54.60029081387269,D,-143.1140757390791,C,-46.09137701214248,45.477235072314315,0
26-35,M,Veteran,95,160.6714840408324,-0.13973049778113597,-54.81918921625798,C,D,D,119.67100790398307,D,B,-84.25284465710831,E,36.534779014584316,D,45.9484140715364,5.691554389584245,1
18-25,F,No,79,-79.14481601734629,-64.93283598675839,-32.50650563968552,A,B,E,-52.37534341336209,C,B,6.044294807170812,E,-63.42329705601115,B,42.85794827009078,-162.64039348371008,1
51-65,M,No,89,146.96872881817552,98.94797973787058,-97.57569613913478,C,E,E,27.440955117696802,E,E,-221.68579929821357,B,203.72875904194183,E,-213.6379526776834,-70.47994480254917,1
18-25,M,No,33,-145.29646628797883,-236.30022122532947,79.69823991417603,D,D,D,92.54486658970323,B,E,144.66207107699026,E,153.52568664253684,B,-11.87507555815966,-60.322027176796865,1
51-65,Non-binary,Veteran,30,-33.364236672880075,48.91567082855112,-81.12441580408287,B,A,D,-8.289577876749837,D,E,64.17054333902443,D,138.38980662464016,D,-124.80435178763464,28.25263939802071,0
65+,Non-binary,No,46,160.00076283178802,146.01435048992326,72.18329897240048,E,E,B,109.64037120841057,C,C,-78.65656678580271,B,-45.217376476257925,E,-102.35874758288381,-108.63396468253977,1
26-35,Male,Non-Veteran,61,-154.45735232736973,24.39634094379219,-45.182086966101075,C,C,C,-222.67573865824977,E,A,-53.73580668484568,D,142.59621163207638,A,110.5483224242186,-38.38435449436957,1
18-25,Other,Non-Veteran,98,-154.5229609989235,270.48967013541505,115.35519418249946,B,C,A,168.27262249805898,E,C,-130.69827608094658,C,-32.50635543480897,D,67.04377120807749,-56.27853852409935,0
51-65,M,No,84,96.14157820040236,6.324853308528711,-18.440308421550604,B,B,C,-39.86384830949473,E,D,103.02970798221276,C,120.15810723112752,A,134.08614614796457,68.50219192533709,0
26-35,Non-binary,Yes,61,23.14941641242023,-89.03527422546615,11.978436917866924,E,C,C,-34.267722138335564,D,D,-83.35752754547804,D,5.443304952822521,B,209.69056783887007,33.91748102603296,0
36-50,Other,Yes,18,40.32128089029962,-65.2930099361145,-49.118335540314696,C,C,C,11.398720876100157,B,B,108.06845130970413,E,53.55931905785467,B,111.20608511793768,-119.57393725723766,0
26-35,Other,Non-Veteran,54,-5.699197746861833,19.29641517122175,-166.32254603049552,B,E,D,14.638136941675906,E,C,281.49805544385543,C,30.388254883911888,D,-97.7465375673679,2.2634881303568157,1
36-50,F,Non-Veteran,51,2.5616035166564037,51.105031735698745,145.94828833192415,B,B,A,112.57514685283824,D,A,131.92973155271844,C,-5.637521874423219,C,71.76105697479306,68.97621654961277,0
65+,Male,Veteran,91,-135.96166641473658,-42.383378096489366,-92.4383965461418,D,A,B,21.398090385494907,D,B,-24.560518806826973,A,-180.05535133497327,C,-114.03884127501516,37.253508994293966,1
18-25,Non-binary,Veteran,86,151.03151877718054,70.96482853173009,133.84072051274364,E,D,B,52.12934642083421,B,C,-29.67329269301946,B,6.645211082933085,C,20.637307857007286,27.210400319123,1
51-65,Male,Veteran,64,3.153017828943975,24.613189038059936,-97.549347375321,B,B,B,129.19239605455707,A,B,106.99412039827311,D,1.226410027632285,A,-59.05338612464244,-121.76303533139159,1
65+,M,Yes,89,102.78949756707962,1.987007095609632,7.845287594356767,D,B,A,-70.1706163382103,E,C,-14.640894942306238,D,-6.60838345638884,A,134.5163998641148,51.11168251851762,0
36-50,M,No,33,188.84387273134143,236.85251618982588,-65.13259253149025,A,E,E,-186.0705187735953,B,A,-21.283396394307687,E,76.5725301745977,D,-102.33245928153343,-26.211329343907643,1
26-35,M,Yes,58,116.26892461491704,174.58687784135176,-8.533336316773676,B,C,E,-15.994165056520712,C,C,-28.249451891507853,B,-79.85979660204995,A,-106.31933466730337,51.65639516209891,0
65+,Female,Veteran,74,9.72419619562091,-96.80675767491263,-55.588287783449495,A,A,A,66.14087343224244,E,B,-69.9082753565976,A,124.74838860574351,D,36.599201490714236,-63.8513570106403,0
36-50,Non-binary,Yes,22,94.45594958097256,-32.61503755099233,49.96966462409655,A,D,E,160.989458701961,C,C,-163.89885679966667,E,-22.54144769337674,C,-78.75552765903991,131.32746482820122,1
18-25,M,Veteran,62,-302.63233155455157,75.80291029131764,-10.810732825539457,A,A,C,-43.19706682929249,D,E,-199.37536024848072,D,-222.7582481640572,D,-117.39338093900002,39.59479773392882,0
26-35,Other,Veteran,79,-42.66562553257805,33.40654994993201,-185.72706325757488,A,B,A,6.215845037609824,A,B,8.277654765601236,D,-9.95566988692021,B,18.776073902580503,-179.2810318660558,1
51-65,Non-binary,Veteran,88,8.780102982261,-159.06758358357834,209.39482080876138,E,C,B,9.324014447751406,D,D,20.024303494138287,E,34.43149453361251,A,-69.4874953914329,-176.08426215025835,1
65+,M,Veteran,40,-8.73813167206872,8.349687922029858,-25.200101307486538,B,C,E,7.47987142805617,E,A,-137.16609723231335,C,-80.56859772860984,B,-183.61445019968147,96.90974661329814,0
36-50,F,Yes,66,69.73794948131993,70.48759800235585,99.30733969435138,D,E,C,39.19962193609337,D,A,-36.39411890539993,B,20.8383163086498,B,-22.396622926769176,-236.7668225550292,1
18-25,Male,Yes,25,-107.71625380753295,80.77282861595269,9.700724271127461,C,A,C,23.452734470784993,C,A,75.73776907593833,E,-43.50382707878144,A,66.9811757505968,-52.192219622312884,1
18-25,Male,Non-Veteran,54,83.99762511829202,-15.761300884451328,-86.20137882341614,B,B,A,78.41793865006174,C,D,69.49576624066069,D,-178.7653180568788,D,94.89603200468416,55.18832376616978,1
18-25,Non-binary,Yes,96,213.77870600865506,-116.8624875740409,-78.94920844695018,C,B,E,-111.58812359658701,A,A,-172.75098360587472,B,-29.448608709285374,C,-53.81187753955437,75.05642269740108,0
51-65,Non-binary,Non-Veteran,88,89.70258000219658,-93.28629931928548,56.892139574677046,A,D,D,89.67110724647198,B,A,134.56856828647255,B,102.51661889836683,A,-20.21958162466484,67.30089189886218,1
36-50,Female,Yes,24,-92.5307585712377,21.05942573213222,-149.95225930763064,D,E,A,79.3966200952306,E,C,-48.78605753998467,B,31.110037869989405,C,59.93932263551843,112.69322072797843,0
51-65,Non-binary,Non-Veteran,26,223.82893267049803,150.0621692785797,-29.789997430469416,B,D,D,-317.5840509181848,D,A,-20.34497643729768,B,50.727499218222796,E,29.487996010812534,22.212468053266093,0
18-25,Non-binary,No,38,-109.74056025139991,4.316647317734734,-226.30225176041594,A,B,E,-35.816374608604235,D,E,54.57511428338605,C,16.730468499380194,D,107.66189591887976,29.940656099276957,0
36-50,Non-binary,No,75,4.466889561098039,82.32026825322426,-46.52900235869063,C,C,E,-122.98457435064023,C,D,-44.761531819720055,C,-61.12140639227227,B,-36.99574018116371,-34.38169809309659,0
26-35,M,Veteran,32,-84.05345177514384,82.23659432196007,-16.37910456643357,D,D,B,22.39778947274151,B,C,96.19383792132311,B,-6.632505168262188,B,-179.92054590144866,-33.58118218604786,0
18-25,Other,Yes,75,0.7928209621562944,-109.66411536308951,80.98561914529355,C,C,B,92.24404171959353,D,C,116.44127277855463,B,98.51219946046656,D,68.97110962759953,-112.18897448349448,0
26-35,Non-binary,Veteran,24,-24.353297927530008,165.9711763352533,229.69477097329474,A,E,E,-123.29647820604781,A,D,-111.26272730816082,E,-180.56996839144452,A,65.65049792164163,21.1428655160117,1
65+,Other,Veteran,34,144.84660939035382,1.2594717151781512,83.70390864637874,D,C,B,-98.99875401412956,D,E,-38.211769641062844,A,137.2478391308777,B,-32.9262106292198,4.203063693013152,1
65+,Female,Non-Veteran,99,28.056708862738454,-68.5493399139845,-127.49148328306441,D,D,E,79.31416784626954,C,E,-148.7548094434798,C,-72.14586356794676,B,-110.46729844671161,-48.27765435323878,1
51-65,M,No,92,-22.362519665961653,36.41883052583373,-5.988278612650349,A,E,E,159.64982305476653,A,B,34.1669150686008,B,-200.5260948578239,C,-91.94754735147812,20.80887699500632,1
26-35,Non-binary,Yes,58,-22.907181734900227,-142.548612404146,-99.87067937374657,E,B,B,33.37923587279576,E,B,120.16871160930802,C,65.26424249191659,D,-51.8282120808412,154.0356601102009,0
65+,Female,Yes,77,-83.71408695831333,-82.68139749497774,-121.12832642211602,A,C,C,100.81416743274988,E,C,143.03395050296405,D,-2.207616766620968,D,147.8200567342404,-107.17656313671218,1
26-35,M,Veteran,67,-92.30090496375517,32.11811232125603,-14.057519697521176,A,E,C,73.98104191851294,C,B,-38.83797199778614,D,66.15693547967592,E,-168.7888704208558,40.48497876277613,1
51-65,Female,Yes,99,-58.60607883437602,-80.80834084326266,-108.94411011198888,D,E,C,12.933986178351061,E,A,116.52412197001276,B,97.33687781366217,A,45.39653794977524,-88.9714367413177,1
26-35,Female,Veteran,72,-73.6635480438546,-37.82293299356746,-112.88980085000321,C,A,C,-79.9562610195498,C,D,16.29735980243522,D,79.62279797742848,A,8.940723411877393,-48.036581452000284,0
36-50,F,Non-Veteran,18,165.447410751066,107.1131786865066,-70.87371812865653,B,B,C,80.74444911905384,A,D,-27.696511611401036,A,-82.18969807678751,E,60.50994739679233,-181.63031238461812,1
26-35,F,Veteran,39,-230.02200381371944,18.55355205980114,-23.156557091955513,B,B,D,-27.52246323243761,B,E,120.3703869455754,B,4.3365321436769015,B,-32.90880343263951,-106.27450021164158,1
51-65,Non-binary,Non-Veteran,77,138.65356423283575,-74.80698487943276,35.891109592932565,D,C,E,36.64574906527439,D,D,39.62394412796075,C,36.15232588171337,C,29.492284548757436,-97.58630213112136,1
51-65,F,No,28,184.50172557980133,166.85842044679637,64.73281088469429,A,D,A,91.52415057651653,B,C,-64.42062916182611,D,78.53198524134002,A,96.44997883315348,131.61860049782618,0
18-25,Other,Yes,77,46.61497739476715,87.84618437658239,65.05456876707666,C,A,B,-38.2973993950265,A,D,226.62581393406285,D,27.62319976725295,C,-25.57876296319429,232.47092041162176,1
18-25,F,Veteran,63,-56.10419338664787,67.61590234486745,27.242656246800074,B,E,D,-49.68686040003199,A,D,-38.34169783843536,E,-136.90029332719587,E,-28.075096946084354,125.6598515674241,1
26-35,Male,Non-Veteran,77,-21.922074439917157,28.176865383525083,-6.349327721144905,D,A,C,-112.69744535682375,B,E,90.68473794469669,D,10.002205503358505,A,-98.25107016946095,14.206541796089928,0
26-35,M,Veteran,25,210.8290113703334,-159.8625369456332,133.35654052466703,B,D,C,-40.3623672951081,C,B,-60.0098169386031,B,179.12192720078266,A,39.248799584501825,60.669763813878085,0
18-25,Non-binary,Non-Veteran,71,-76.4634292956353,-88.15588500780805,-40.554985157400644,A,D,C,-53.334708338274694,E,E,118.72713438298645,D,-167.46002438047444,C,34.584597387794986,41.97891356164132,0
51-65,Male,No,35,13.084293211022743,0.14289281387690245,-80.79909856699786,A,C,A,69.17288788735343,A,C,-54.69032051492927,B,-70.17015802070802,E,-39.06898650043921,-24.18086179619886,1
65+,Other,Non-Veteran,27,-90.92466126125247,-42.76387783227743,6.105436334664539,A,D,A,26.623618653411846,A,A,-176.75851388338694,C,21.74294491480927,C,-4.980716611498422,7.878120175965886,1
51-65,Female,No,30,-10.16974635551431,50.04165647336609,26.610145181342794,C,D,D,4.614884756336486,B,E,-87.6651513801811,B,206.90970987199157,A,-4.479910278788916,-141.36091066112817,0
36-50,Male,Veteran,44,28.006704706558626,48.58520561159369,-34.373409998547444,C,E,C,100.79708688517124,E,A,7.115772482365407,D,-12.00014018370802,B,-21.415938875975076,-2.2561265421426424,0
18-25,Other,Non-Veteran,67,-26.519281597810156,115.9078773287813,38.167068112272226,E,A,B,12.033725594832552,E,E,217.8172507243009,D,-80.81473009700025,D,22.78401949377637,-68.14118077580727,1
65+,Female,Yes,32,194.3135171307627,-27.749846139519285,-31.800110369712435,E,C,E,-106.01340843650127,D,B,-4.7747917285232955,B,8.046264288927466,B,8.753381443823079,-62.830506177468195,0
65+,M,Yes,25,-131.25711558296518,109.19209190093626,25.091159058151657,E,C,A,245.20965073740655,D,C,-63.64748794877579,B,40.764750425487975,E,98.85731330583604,-6.91623424948618,0
36-50,M,Yes,63,74.74734323663493,-48.755784866237825,-111.43161288085284,B,C,E,119.4299399704179,E,B,-60.66429931443387,B,17.831605149631475,E,-62.90368536097567,-249.1111172120773,0
36-50,F,Veteran,60,-96.43502336580629,-33.16268700509401,42.026430303041465,A,D,A,-70.44488011420664,D,E,-125.37957212158825,A,87.84035946925525,C,77.16775203998154,0.4818371576330743,0
65+,F,No,21,59.189632245587596,-2.555238464907838,-149.89441900739376,A,E,B,-277.85318330810486,B,E,87.14246417205338,E,-4.33033386888051,C,-62.66760690285208,-108.2689158202916,1
