RACE,feature_0,feature_1,feature_2,feature_3,feature_4,target
African American,-131.18241157691125,2.8291888175978155,B,27.620895109103273,33.73424376654897,1
Black,-157.02141593730408,-21.82536379253585,C,68.58018847981015,2.9634992038058607,0
White,64.04813854880844,47.58782256684875,C,117.3717020345148,182.3283811933877,1
Hispanic,67.94074591783443,31.654793163830796,B,45.9714945981988,-83.60326661651939,0
White,148.30759715420632,-9.968602972112716,B,-44.81703349567196,-89.77100984076348,0
Other,-125.5044582826113,-10.44674176412082,E,34.797309408067854,10.101579019205422,0
White,189.75484853473822,14.49236768346886,B,-149.3685717170803,-100.1624845807702,0
White,20.95064887288089,-146.26154422490058,B,13.706913496494941,-103.58480715615923,1
Black,82.63482792331688,-64.5668579191868,E,-88.19291875173572,-48.15557664374492,0
Other,-59.8874806504039,8.555156109211797,B,-99.88496096954317,118.04775946599106,1
Other,137.1401706430941,-32.05879867241747,E,17.77396028168969,-40.1149773437368,0
Hispanic,-98.14533510881373,-173.62844915003996,D,24.803321920595025,-196.95997290235508,1
White,-135.0671084280177,-77.62422990926045,A,-179.26462284240253,122.37694260490042,1
Asian,-59.217890101810255,-56.798878630839575,D,-35.794911669057214,-122.64772079336552,1
Other,10.71064619047271,66.66372146475295,E,83.35307102396374,-69.05390792908045,1
Other,2.7379248579435007,44.83917935642997,B,58.01486419151163,80.52980899242954,1
Black,-95.1029096144519,26.419811375268726,D,-30.14292851200871,107.1494584578617,1
African American,-45.044253567381695,45.2600418780194,C,-82.1348119546563,-109.22848153954065,0
African American,34.653857006002795,116.12454461736712,B,-50.93468350707333,128.32263169258977,0
Black,-111.09393348711554,162.30292211833267,D,-43.57721956012737,38.80509304598242,0
African American,-169.42455363340468,59.65078171560828,D,-69.11631783920188,21.356207361346158,0
Black,-118.29351090340012,67.24237656429307,E,-37.482987888602665,128.02645568863556,0
Black,140.62005469912586,48.38363229321376,D,21.945522504022502,-121.97304861589859,0
African American,77.25097607064828,-51.65516352915975,A,43.39028303932234,-7.556081846138662,0
White,27.151124304535774,-89.94312318454007,B,48.019718515750455,-58.91171812107772,1
African American,-112.38959621852335,51.90148238285267,D,-69.176224899986,64.54164362804322,0
Black,90.77183942306775,153.97121950639712,A,-81.33613527059987,87.55561864324527,1
White,-161.48723376404504,-60.7367773928751,E,-34.28762710124891,208.42269463343195,1
Hispanic,-29.801198763563676,-59.81727034654091,C,-69.26407274589485,-44.09323101321265,0
Other,65.10356266548183,-265.4480077715023,C,-139.96960046983367,-13.44664136539572,0
Hispanic,145.2859703503768,-85.88086169767645,A,-62.51005538293324,53.949996091855404,0
Hispanic,-195.3697376317655,-176.69576378554058,C,19.450525061586657,188.6435658196524,0
Hispanic,-28.212154300214753,69.21932659051684,B,115.09549619762214,183.54649046855945,0
Hispanic,65.57858397744684,19.069095162123222,E,58.746641378892264,-17.255902384222548,1
African American,-106.7775940242201,37.71912748440659,C,-7.321685754205381,-94.25592135245311,1
Hispanic,63.10163980936271,-137.1174653244741,D,-35.199638990886825,-36.176033087410545,0
Other,95.12290458976193,-91.55411156468465,B,19.971874127248544,-6.632146420708604,0
Black,15.700072666381246,125.34681566982422,C,-208.795965159533,-51.80927185941869,1
Black,6.876001499625911,-127.05707480373083,A,-103.16362849600624,-75.94932525288802,0
Hispanic,121.07283406732343,66.7624574985391,C,-101.75586405549686,-290.12024628420136,1
Other,18.29996597759738,-165.72192579856008,E,52.30903071129897,-111.69452553900653,1
Other,-88.95518086849503,-83.28085751586973,B,-59.341988020014554,126.88909827994604,1
African American,8.596543317459805,27.442842559752407,E,182.54374025276897,-125.23993997072589,0
Black,57.711332379830225,-101.88472843054303,A,41.96244197740997,-261.38277392528425,1
Other,-321.67078577007993,-81.55840523185951,D,103.19675221122554,-39.019250458178306,1
African American,52.49026061730918,41.5193092559174,E,-72.13297660277404,-118.65708074326791,1
Black,-126.89919858009647,156.9925033997967,A,74.4203210431579,44.0430550677902,0
Hispanic,-157.60742819973484,26.184882165681,B,-6.72747304153946,-249.55951522367158,1
Black,-165.66202882150898,-160.19415790370647,D,74.66803280842429,-144.55146692319218,1
African American,-175.72622525292348,-80.77538395516723,A,-32.29165730364141,216.35455563500403,0
Black,61.73597157769737,148.24414033121224,A,-24.83832715400268,-117.45368994237009,1
Black,30.4399976785296,-5.901680341788109,D,-85.94352273710469,83.2394411323482,0
Hispanic,-12.015190092734219,-41.34121636432327,E,-71.52532475014641,-1.1837367289417142,0
Black,-93.78917159769838,104.47696816393137,B,-266.7003619238655,-95.3510471502945,0
Hispanic,42.58876745511259,81.63236695498509,A,157.3140415002499,-24.902912637380535,1
African American,96.36625931452423,14.57438300607822,B,-38.6403838912552,39.04167736005544,1
Black,-136.80131972837896,-76.28650961882653,E,-6.486134346142144,44.28822782918457,1
Other,76.84363416519314,34.79159185150272,D,-6.995378099500699,-9.164031902117534,0
African American,-125.55392982068263,-145.68634250699571,B,17.573604442295395,-92.9191840278936,0
African American,2.4488987615917743,11.76520121619217,B,201.67718545393677,-3.6394850410876334,1
Other,-148.424961679952,-2.965907641835829,C,-53.42191267912045,5.357517902590798,0
Asian,-96.24433885211596,-94.86106886849772,A,-112.67387296468101,-154.00113597883296,0
Hispanic,117.64795369757506,219.15457399912626,E,68.02607101878118,-132.9778311478471,1
Other,34.08059145064344,-63.7041502297379,A,111.2682895757122,72.38002283918654,1
White,-53.17822304111156,1.7644219502689302,C,10.213183454649997,-178.65234564019946,1
Asian,-41.94488892583987,189.07777144776622,A,-46.5657832419363,-283.1853812189614,0
African American,36.649318600563596,98.35562094470637,C,-81.74045681742997,105.77888598321896,1
Black,-1.942785153036985,-94.99802705074865,A,-143.76821218072274,-119.00952274122602,0
African American,12.02167200942521,39.74586665207625,E,-68.28992863071764,-41.585498181710555,1
White,16.884435719635054,-60.104466192679574,C,28.195363809523354,40.410843575871866,0
White,-6.092227147956913,-73.50638201939742,B,-40.11209712759847,98.2432067450268,1
White,71.11855720344154,-20.543296075403408,E,172.103432973716,-201.77312114802282,1
Asian,-88.21464447205962,37.945316881291966,B,-123.93318375554479,82.26329181278139,0
Asian,-127.14379027136951,26.732167091594466,B,-73.55329736740825,-98.13535140586792,1
African American,-9.796960647679311,-186.0739658669421,D,17.55311084951927,91.04375236258461,1
Other,-45.02001385057591,-28.530178276703953,C,-67.16238253254215,-114.36155066276443,1
Black,-18.230726388565074,-46.55647921295276,C,-49.242307377643904,-89.48527886779442,1
Asian,-125.44701270549592,150.89700284237074,A,-0.32190030940265985,-167.07648286648157,1
Asian,57.52066383076158,267.45185670490537,B,171.53288836316904,22.11154579039861,0
Black,-87.91601414925566,-63.07684779194863,E,-61.28984181488515,167.47475163078306,1
Hispanic,-262.1652126436748,302.85120366366544,C,203.45580487594654,-122.53452789391493,1
Other,84.29908428555869,213.82662589901042,B,-19.318672264950905,16.185417251547992,1
African American,12.718602595422182,34.09450692082946,A,-2.8467767207815786,-84.08387116474337,1
Hispanic,78.68412389533879,3.9857051517251634,C,188.35565504798262,97.84578732746783,1
Other,73.90856186066239,16.01200960997919,C,-51.31911464271275,77.67980689502706,1
Asian,-9.52998842257273,129.6876198237862,E,94.07653174218461,-48.03104761892671,0
Hispanic,-41.523811948263806,79.72435434859759,D,-43.82909912099995,7.055121512444569,0
Asian,-68.98867944528058,147.1014175691405,A,-59.656224589789154,-9.300122973440399,1
Black,-74.78269812215753,48.4628037862524,C,295.51521644587115,-15.349884686318859,1
Black,-126.53505537355095,-143.6922670724705,D,94.17384471765602,-51.15614550346387,0
Asian,95.84455572051678,40.55545160137249,C,39.373762302068606,-117.96388907619834,0
White,-118.34934707352814,-9.50439819897529,B,-108.38542226846053,152.99206593840083,0
Black,-8.404791055164578,18.98908159408525,C,33.33607741467527,-192.9119451374574,1
Asian,-238.96716450397724,-65.78587063314126,D,126.4195420688973,-44.67422824804887,0
Black,97.5752092860081,-18.109492523980258,B,179.90836208171282,-46.76650443077165,0
African American,18.61620533579877,50.043029017334995,A,-26.383866697696938,51.069531535938154,1
Black,-157.64190050405392,-31.116075928767224,B,-91.93241168073328,-31.1788824049665,1
Black,-46.41863644995549,98.94775332664327,E,105.4595115499504,-106.23307239451792,1
Hispanic,-8.288727923113413,182.26734603963794,B,139.29239252541586,113.30028209038746,0
Asian,-4.651643004914537,-8.035342793192001,B,13.662404484563087,65.84847722537206,1
African American,165.39170667546267,-34.699483429463506,A,-70.48804951056277,-121.36916370123383,0
Hispanic,134.67312510022268,199.84595715101614,A,-33.090240314475224,-159.5920627056501,1
Other,-36.27978512791298,13.898973742828897,B,79.02623660037194,95.9372867991293,1
Other,-50.56931561208556,114.44596723789793,B,-58.584085785897585,18.580451880247427,0
Hispanic,-9.245590698426334,-93.06162121140379,C,84.82763737473047,-72.22129728722106,1
Hispanic,237.65553533388854,130.47878094290178,B,28.719519701297997,111.64691691030475,1
Asian,12.428486090567155,194.23848180531948,B,108.45060749055122,21.85301955219626,0
Hispanic,61.59653536897558,171.06185454154172,E,-132.83041162570427,-1.60477589090929,1
African American,9.556999718212575,83.44294695248296,A,29.451913022045183,3.681065355625283,0
White,78.85536608718505,-67.02304446411533,B,-150.7006983937698,87.41531663215177,0
Other,77.25511977188143,61.08547019700654,E,-44.911543223518294,-145.94102809695192,1
African American,-31.635177448756323,112.75561405549549,A,47.53605649453279,-197.0616074385972,0
Hispanic,141.60024382073547,91.35605518349902,D,43.14864639683924,101.77834793237463,0
White,-33.93728470069263,103.57100150209706,D,44.975812998989134,-122.39442031598624,1
Other,-78.2978900260187,-177.313808650216,A,-29.222491796322675,43.81011208554958,1
Hispanic,-170.6789281919811,17.361998751083878,E,125.40955798484428,-167.13038628954314,0
White,38.76947151009052,65.82316486439285,A,-42.545370446441986,-46.70887587612362,0
Black,-29.051392256171095,162.32637822829705,C,162.68499778524347,-134.76443143919192,0
Black,-108.54783626110283,39.416026407862375,A,95.05617966808202,-73.02465443279054,0
Other,104.50581707781865,205.3230459336985,D,83.67856799285401,-193.62455374127626,1
Black,-61.75455561693107,-90.46862762597087,B,-107.90150726699406,-3.5537527441002212,1
Black,19.49637881869028,103.32983514257191,B,-251.02955807407068,107.22593158711942,1
African American,-14.139814683964715,-74.94604085157492,A,35.943088561601584,-8.428100923994936,1
White,-269.7498479954979,-107.7353266955624,C,-25.32609500978681,219.64247079214934,1
Black,-42.84958246157966,50.17197997902847,D,-104.65895957874632,-120.88123197991973,1
African American,59.89738362368608,26.69038541596417,B,-50.875905779777966,-113.23579192308213,0
Other,206.71556154729566,-106.84683997781548,A,2.111215519297577,24.304552473044662,0
Black,-101.11131549837408,-156.3823795877212,B,131.73617028923277,-48.51569243017951,1
Asian,30.957660432603785,-67.18522614364296,E,-39.38722152764592,-19.98965458275361,1
Other,-97.5233357456514,-125.19034204342319,E,71.34340571508471,64.70574868130208,0
Black,32.49103785046518,241.53879105863223,B,-103.14976757713761,-87.66496740514825,0
Asian,117.21088943150608,170.22906747299075,E,51.99241119759559,24.829822252866148,1
Hispanic,-126.28185558543814,-46.34110441774743,E,-33.29903979763939,-165.3604763418085,0
Black,-85.282515776503,-152.8833897914551,D,-59.147636157114015,83.99185126228164,1
White,151.5953409556116,-155.3814796633827,B,100.63433933746704,-121.58521544745125,1
Black,-77.88637101384408,-61.06661333568133,D,125.59556568665346,-23.182824153268978,1
Other,-7.920170524202873,24.729903218708444,E,-79.54734509712023,-123.42489662872825,1
African American,188.47180295806982,69.75844532764445,C,102.81376723104987,25.63207499862108,0
Hispanic,32.43855640137336,36.159494003489215,C,223.26410840113417,-88.20061726608351,0
White,143.06890025347215,10.744216458633767,B,-93.25790208771872,-103.01678044644267,1
Asian,95.82092456724189,-6.9731411656465765,D,-56.97883887237467,-20.86843348637424,0
African American,56.074527466561776,100.19165720118109,C,-23.504807825867243,-59.14013865786446,1
African American,-126.8612446316506,-141.594126385257,A,-25.952403006617526,-38.72098392091989,1
Asian,13.849895116248574,82.80085940790426,D,-125.14626832703955,-15.965067834392668,0
Black,-105.81973782853726,138.17503719172504,E,61.85303779232473,-116.84115191132076,0
African American,157.0735811117746,-18.12475383228215,D,85.67717510502423,-180.7300221761458,0
White,30.51561148971426,-81.0062659935831,E,-12.915170790890345,-77.42347556787315,0
African American,-104.71770646322538,29.8148927226645,D,-78.08773488028002,43.64662832830093,0
Asian,-36.62512610463618,122.15699410419967,B,-78.66195108705813,26.411542524606517,0
White,124.49743215708283,134.42437649397016,A,188.24677445741568,65.74841722775105,0
White,-9.882399740518052,-109.2537513383417,E,1.3655841766026589,60.06421393540716,1
Hispanic,118.28584974131147,-17.416527116428075,D,-70.66874722950726,-67.49136516947239,0
African American,16.91641802889466,6.631902606406856,B,-10.67226478416972,21.53086348152437,1
Hispanic,-88.9156959741881,3.7150701232433505,A,-182.76601517083574,-214.74782077974507,1
White,-46.59161555611841,189.3524193172687,B,148.4981664549337,3.408993244231636,0
African American,32.312087538137504,-220.71933468067147,C,-44.49744430173879,83.52960727355084,1
African American,170.443383970927,75.4040295699803,A,126.64445104102282,-16.265507091827363,0
Hispanic,-122.11040383968998,-46.78276812344283,D,85.72935464601153,-18.978078260896915,0
Hispanic,-65.60739683951196,185.69521703949124,E,57.858250154844846,-29.048120437506746,1
Asian,119.50587783231987,-129.68941423095424,E,-61.458986550634066,-37.15727967830903,0
Other,23.541602080404417,-30.16364291569662,D,-193.16746953060405,89.75690668507792,1
Other,2.5760957627007213,15.038607529673293,E,31.409115186650617,25.35477019727297,0
Asian,-162.208329425415,77.11659413937055,E,-34.26944447521546,88.18748498452467,1
African American,-130.3296771251479,-93.61917402850378,E,-141.81664377111588,-7.048547372254485,1
Other,-7.0375536086581985,-21.07693954610609,D,-253.39247901172115,2.0548742940000913,1
Hispanic,125.79923903741235,-19.582544393626687,E,-54.07380881125595,82.29689323959597,1
Hispanic,-32.51630431107496,-127.89837609847167,C,142.84945966588123,-141.2992484735652,0
Asian,-309.6454485294438,-14.571144174442654,E,348.76422833418246,75.06765784089647,0
Black,-31.326741984122876,-23.46076034425003,D,5.313227529899603,-13.362337452685264,0
African American,3.489535089548083,-64.43456503731518,E,21.254232069966395,96.73829507702058,1
Black,-39.31891942575461,-111.46216363697444,B,-59.12691479224574,-12.037851615138603,1
African American,-87.84395229414766,115.31057894715822,C,-37.001345227384626,-92.84980240022381,0
Other,48.88044418299163,42.03353060908225,B,5.662625329504438,-43.89876661797396,0
Asian,30.856277280394494,57.2672419688962,B,28.630682982057426,52.835975950817,1
Black,-50.129913342759444,-14.151079355347154,E,7.38272905488509,63.04063185344785,1
