marital_status,ethnicity,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Single,Hispanic,F,132.77139975560362,B,249.5928372782726,B,B,72.18900388167734,D,E,D,-13.480602347850784,1
Married,Other,Female,45.210881012688446,C,-3.4390023016250533,D,A,35.908906847094066,A,E,D,-40.86016511391808,1
Married,Black,Non-binary,-167.96271407890734,C,-151.6533912109853,D,B,-39.07480853406341,E,D,A,97.37069502750279,0
Single,Asian,Other,-45.219407496392066,C,84.23696219432325,C,A,-68.70000348647741,C,D,A,-8.709997686476505,1
Married,Other,M,-121.67407903188685,E,-252.2825854975614,D,C,141.62308168125853,D,A,E,38.8821501937211,0
Widowed,Asian,F,27.53446848615822,B,-239.29565390315983,E,D,-2.292966925264113,D,A,A,-166.5362768487395,0
Married,African American,F,-67.58571400418873,A,195.24900676937474,A,A,96.31858134533957,B,D,C,-58.22511880840676,1
Divorced,African American,Female,-192.01558806292135,B,129.8889252434312,B,B,111.78848257241422,A,C,B,-146.40500083493123,0
Married,Black,F,-10.89341855652096,A,23.44540566679065,C,D,-103.93275137664071,E,B,D,30.973758092167696,1
Married,African American,Non-binary,25.51541629243262,B,56.06551681651288,B,B,-5.606303548806653,D,B,E,21.3565263702428,1
Married,Other,F,-10.914711744274143,B,-151.9260696969667,A,D,-127.2348622352086,D,C,C,-13.91429134795705,1
Widowed,African American,Female,-22.360932606914684,E,-38.70458307692129,D,D,-94.57437975208649,E,A,E,-44.541104131245895,1
Single,Other,Male,64.46215928334378,B,80.31095396587199,E,E,23.481488391207467,A,E,A,37.23567320387857,0
Widowed,Black,F,-36.76620075858199,D,-2.2551138865958436,D,E,64.04294553456813,D,C,B,40.065114481664985,1
Single,African American,Other,-30.924646854100097,E,-137.26218192945805,D,D,-157.6492879742122,D,A,D,17.53684264828422,0
Widowed,African American,Male,-55.868765862329624,B,-67.06658483003035,D,C,-5.368553929279301,A,B,C,-84.51727700882694,0
Divorced,Asian,Other,-216.04137291620168,E,27.058707710116348,A,C,-94.62668479490391,C,D,B,144.5928950643473,1
Widowed,White,F,-175.2435903915377,B,130.09339512197775,B,C,-68.67266515846286,B,B,B,-39.38344374448518,0
Divorced,African American,Other,-61.71949038834966,A,-38.062119705985474,D,D,-104.84512175558297,B,B,D,174.03506960745474,1
Widowed,Asian,Non-binary,-90.1039098579249,E,-20.06707805825291,A,B,24.86766580978416,D,C,A,76.6236654536861,0
Divorced,African American,Male,39.51222003788655,B,59.29207540419926,B,A,-21.730311559076494,D,C,D,239.6285201815746,0
Married,Black,M,23.782561822010695,B,-166.95923719877683,C,D,53.30533643929465,E,C,D,346.2229224822556,0
Married,White,Male,-28.380685388060385,E,35.35193086969364,D,C,7.8816622909778715,B,B,E,8.02100834605637,0
Widowed,Hispanic,Other,-139.61423048209073,B,6.583492782628999,D,B,14.384507661246573,C,A,D,-114.00463466746713,0
Married,Hispanic,Male,-21.668592308767597,A,-40.92454034630874,E,D,145.68549480159012,D,A,C,222.70926328325058,0
Widowed,Other,Male,31.85979320652395,D,150.7056272419776,B,A,127.33703492576709,D,E,E,-62.67249691183001,1
Married,Hispanic,Other,38.22570407064275,A,10.624707707013425,A,A,128.71770215280722,E,A,D,152.92091183017422,0
Single,Other,M,-2.6443203118466445,D,143.80089936138404,B,D,130.90168929140705,E,D,E,-55.00738656161799,0
Divorced,African American,Female,-150.07425925894756,E,-51.50514102978262,B,B,-11.544212784761015,E,E,D,31.16235035583312,1
Married,Hispanic,F,111.47292092678714,B,142.7316641847955,B,A,-3.1427739068207443,B,B,B,72.82479389290634,1
Widowed,Hispanic,Other,-41.556006210670084,E,193.24162149534178,A,E,1.6242240284913125,D,C,C,113.21752257223856,0
Widowed,Hispanic,Female,-4.950308565044368,D,-16.955212933667617,E,C,-80.13538401719126,E,D,C,-115.48122103833182,0
Divorced,Hispanic,Non-binary,168.19470373406065,A,-71.22155884761663,E,E,-83.08515659279382,E,A,B,-70.85241750962622,1
Divorced,Asian,F,-204.330747929759,A,63.473664603182044,E,C,-173.73685500974796,D,A,D,24.93199017592636,1
Married,Asian,M,108.2394918593642,C,48.51261183851539,B,A,-46.98257687481897,C,A,C,19.58737235847337,1
Single,Asian,M,-32.643731244494546,A,87.16200061802017,B,E,47.0438569839085,B,A,B,169.75195541887174,1
Single,Hispanic,F,-84.69721921767415,C,-35.22652021205577,A,E,51.76104974019374,D,B,A,54.90934729033158,1
Single,Black,Other,-76.2847941983879,D,98.7771665686196,E,B,-36.044168059233286,B,D,C,-42.02675059356095,1
Single,Other,Female,-6.232166317192644,A,-2.567348461553541,D,C,92.27880378403117,D,C,B,-87.07693266884574,1
Single,Asian,M,144.53697991677618,D,94.08039302920757,D,A,1.4432220641725102,A,E,D,132.99947587245816,0
Divorced,Hispanic,Male,-10.66164528533143,A,89.35565123426954,B,E,9.211092168751883,E,B,D,-26.79314499918761,1
Single,White,Non-binary,6.245284841809993,E,63.36117549815804,A,B,259.99161350509377,D,D,C,106.99796514602437,0
Widowed,Black,Female,46.89349054073671,B,-135.85462511257947,B,B,106.88829566552785,A,B,A,3.2045678646228626,0
Married,Other,F,-98.17922638409343,A,130.44246050060175,E,C,-38.29929003792291,B,E,D,16.99856090894548,1
Single,Hispanic,M,146.91538303894453,E,177.1233315606108,B,E,-141.81316939499914,B,D,B,-67.1143133531951,1
Widowed,Other,Female,71.00922153045688,B,-15.108703221542589,E,A,-21.01528924357018,A,C,E,-65.7185344309405,1
Divorced,Other,Non-binary,47.18814584637833,E,-178.55318937091587,A,A,-54.21525944945207,B,A,E,151.95256511360859,1
Divorced,African American,Other,-79.67998170663047,E,-32.99283032456968,B,B,-71.07048247366538,C,B,A,-76.7653862141674,1
Married,Black,F,-55.581002567592066,B,95.83172536001895,C,B,-35.4544541371708,D,E,A,-7.376941633790846,1
Single,Hispanic,F,-110.54679873784482,A,-1.305542382748343,E,C,151.73074195555046,A,A,C,-35.02464753287053,0
Married,Hispanic,Female,66.92078731915132,C,-99.4565823362894,A,E,148.86832900238272,D,B,B,196.1711375827991,0
Single,Black,Male,-47.95109606814299,C,-21.864308883545597,C,D,-9.919981260679311,E,B,A,97.742346856067,1
Married,African American,M,5.496960006989417,B,145.6916641904135,C,C,-66.9680923367421,C,C,A,-73.16293847237245,1
Single,Other,Other,97.21110494248968,D,-72.24661729043292,B,C,-68.01108675558454,A,D,C,-94.22207869980217,0
Widowed,African American,Non-binary,-35.70107252219879,A,-73.19591586415154,B,E,-180.32693177654008,D,D,C,-262.80139679924616,0
Divorced,White,F,70.80955515839405,B,-79.42169902466615,D,B,-63.59194158016087,C,A,D,57.31918210303276,1
Single,Hispanic,Non-binary,30.25716899958621,B,-29.82349402215812,A,C,-26.8165465799168,D,E,C,4.90614202990646,1
Single,Hispanic,F,-150.00999060804529,B,92.28320459961154,D,D,-186.06402918358935,A,E,B,-81.32082910501356,1
Married,Hispanic,Male,112.25085606533457,E,-33.92291078936872,A,D,-29.720786892251773,A,E,D,-68.96816822087068,0
Married,Hispanic,Other,-2.15113754814016,A,-76.72129472863448,A,A,-28.46378839270795,D,E,C,93.74746668535684,0
Divorced,White,M,-217.64182578437476,D,73.96507942993057,D,B,49.4742836047565,E,C,B,-123.19450073730181,1
Single,African American,Other,48.4035564348083,E,-110.95970340434185,A,B,83.53466278241835,B,C,A,-99.86924460992553,1
Single,Black,Non-binary,-136.45647721919295,B,-28.778131610096878,A,D,9.649273853464157,D,A,C,-28.418092031684683,0
Married,Asian,Non-binary,-40.47465388694996,B,40.543564680016225,B,A,14.633479864641252,A,C,A,-0.8131265557461042,0
Married,Black,M,27.70232805657187,D,104.35884043438715,E,E,152.90189937664945,E,C,D,80.62212209883506,1
Single,White,Female,40.67622383204668,E,-8.479942152026384,D,D,-49.022138805996015,D,D,E,85.81690596961198,0
Single,Asian,Other,37.38359306509656,E,288.62704932978585,A,B,-91.48837940981765,D,D,D,-7.3973047348757275,1
Widowed,Hispanic,F,278.2166242464571,A,-22.78948522745105,D,C,-88.01411668531861,C,B,C,-80.44204798192244,1
Divorced,African American,Non-binary,100.6061928428829,A,185.0180119079238,C,E,74.76798355701091,B,B,E,61.94603048991719,1
Divorced,African American,Female,54.94381003763939,A,156.89847903901673,D,E,-157.94782476016553,B,A,D,0.09496928299499252,0
Widowed,Other,M,18.45343574513326,D,8.995369627480232,A,A,54.801615510536195,A,C,C,112.85255509506607,1
Widowed,Other,Female,-198.39059025566294,C,-116.46422384517241,C,A,93.82237873154428,D,B,B,83.25293681231119,1
Widowed,Asian,Other,6.552746659792877,E,-76.70719544565551,E,A,-213.97294843927406,C,B,B,27.071108698347622,0
Divorced,Black,M,-70.87135038406852,D,32.15083955523064,C,D,-79.63727586665797,E,E,D,-133.73689943206136,1
Widowed,Other,Male,-47.40636156301509,E,196.18582414322847,D,A,-67.49166913599936,E,C,C,1.6443122818213036,1
Married,White,Non-binary,-42.664638963476186,E,110.34895729821955,D,E,-55.92811826004763,D,A,A,-53.06024342164625,0
Widowed,African American,Non-binary,-53.99053801976853,B,-96.82432992017438,C,C,-14.593665731886343,B,E,C,-84.78753238377857,0
Married,Other,Non-binary,-23.589323542941674,D,50.184920715577896,A,D,43.11086046660383,C,E,E,-81.44220716034864,0
Married,Black,Other,79.19595230795463,C,4.644493043253824,E,A,136.12499727996823,B,E,B,-110.1845748351288,1
Married,Asian,M,-9.118571279054882,C,51.14112390714328,C,C,-71.11365080212308,E,D,B,-15.304821284077583,0
Single,Hispanic,Other,-12.491180378795065,C,60.3966723661955,D,A,20.378755384403426,B,A,D,109.19296420201896,1
Divorced,Asian,Male,-61.747883219306175,B,193.62268466154035,B,A,-26.706796438400843,E,C,D,116.95970069999417,1
Widowed,Other,M,-55.52434105575671,C,151.82379953987626,E,E,-58.9635540751039,B,D,B,160.62672678230564,1
Single,Hispanic,F,-78.08976730193679,A,-30.588393651134844,A,A,68.3059877846793,B,A,D,86.35948259170925,1
Divorced,White,Non-binary,32.457060378222565,D,-74.70063014795615,C,D,68.33822147647469,B,B,B,-258.4674599864053,1
Widowed,Other,Male,-70.14967265745949,C,31.379119339681456,C,A,-4.561389757859655,D,C,E,86.70955318342429,1
Divorced,Black,M,24.14294686905121,E,-123.84325631055219,B,B,169.56543703078893,B,C,C,-46.940647654216214,0
Married,African American,Female,-125.0472105331546,C,269.90728833545205,A,E,59.437624031251424,B,C,B,38.68573107533951,0
Single,Other,M,103.65706534153372,B,119.42762634718942,A,C,15.98778911893345,A,C,A,77.14234875898316,0
Married,Asian,F,-3.0789624653679044,D,123.03310326153654,C,A,-71.59020035125323,E,C,A,-30.851638121485696,0
Widowed,Other,M,-40.92442583954266,A,247.85141810094896,C,C,152.03254263666986,E,B,C,-24.494973919056005,0
Divorced,Asian,Male,42.75081392807864,A,57.720129089844065,C,D,-155.66607295644764,E,B,A,114.05946910794627,1
Single,Other,Male,19.861099597767584,B,54.805257131651516,C,B,101.86116095188295,C,E,A,-140.6757917944558,0
Married,Other,Other,-255.2045951165875,C,99.5374635141138,D,A,-56.18503558677128,A,A,B,165.34983847228096,1
Single,Asian,M,34.56565890079632,A,18.543001484045483,E,A,147.86169537905909,D,E,A,89.3001479490157,0
Divorced,Black,Male,7.9679121074620465,A,114.9900840159258,B,A,12.533026242017689,E,D,A,4.118289916654836,0
Widowed,Hispanic,M,-23.60267982773289,C,-345.7986526178966,B,B,-134.09659640244487,C,D,D,-40.143354833423786,0
Married,White,Non-binary,106.7743315370209,C,-19.901237091877178,D,C,271.9060102690567,A,D,E,-158.69195824940962,1
Widowed,Hispanic,Male,55.01422290092391,E,98.78321583700746,D,C,-38.62924469461978,C,A,B,104.29093584430215,1
Widowed,Asian,Non-binary,11.092283158065987,A,24.91952199975992,C,C,-103.80738422139473,B,D,E,-127.62804554503052,0
Married,Other,Female,103.0328783552601,B,14.527040399464768,C,D,-172.27095101464965,D,D,A,-81.22978421853927,1
Widowed,Other,F,-5.3989877601096525,A,102.526439537018,B,E,-109.33585156147868,B,D,B,-164.8874915695359,1
Widowed,Other,Male,-11.195420331250544,C,21.529800782361175,C,A,38.871798452422745,E,C,A,28.711922794410505,0
Single,Hispanic,Non-binary,-195.0380208977754,D,47.37576373803186,A,D,226.35308540182547,A,A,B,164.7200280429796,0
Married,Other,F,-40.39779353112941,C,-20.789383665605456,E,D,292.68895062719895,A,E,B,224.52044936982486,0
Widowed,Asian,Female,-8.60312593916706,E,10.188283814068757,A,A,-26.179664842207806,E,E,C,128.8693128249174,0
Divorced,Black,Female,-81.10320692526713,B,59.15106080217988,A,E,181.7183993668778,E,B,E,66.01617710660439,0
Divorced,White,Other,-49.67608899537591,C,-137.1211228136849,E,B,55.15658693966423,E,E,B,-87.15302589269808,1
Married,Asian,M,-18.899594450478386,D,111.79892505689313,A,B,-23.800905079446093,A,D,A,-132.18687842846987,0
Single,Other,Male,-18.19894953547547,C,193.97562304501798,D,A,7.617847822966499,E,A,D,26.624253873719866,0
Widowed,African American,Male,-158.49143594116896,C,20.00509764947517,D,A,-153.91548529560262,D,E,C,-151.09936311363478,1
Married,White,F,147.0357307658259,D,203.86446736424384,B,A,32.68576461842866,C,E,E,14.412469100340838,1
Single,Other,Other,-50.14342906479771,A,-40.577289655273404,B,D,-135.30288835617722,B,A,A,137.32066997297548,0
Married,Hispanic,F,143.54770722520757,C,-37.35132460177021,A,C,4.89521142888957,E,E,A,-4.594692177665275,0
Married,Other,Male,-78.49785491696693,B,20.29574690935128,B,D,103.9002728485655,D,C,D,50.96633580823693,1
Single,Black,Female,-125.41085378327037,E,-223.00170186254996,E,A,-39.45064427279148,A,B,C,-77.24377077855836,1
Divorced,White,F,-29.376199327044706,E,22.820397583900757,A,E,-20.6860955792733,C,D,D,159.36469916051584,0
Widowed,White,M,60.94737493011277,C,12.800267417598294,A,D,144.2449641390144,E,B,E,-55.856829143384815,1
Widowed,Asian,Male,75.29607349057544,D,-22.58638721388492,B,B,-63.517987254269336,C,A,B,-67.4366365953135,1
Widowed,White,Female,-24.852514166271014,B,-38.74842619826608,D,B,92.035631337066,B,C,A,-71.36086560645397,0
Divorced,White,Female,91.9339587941137,B,-71.97853868271181,D,C,41.72984311250748,A,C,A,16.4133540753995,0
Divorced,Other,Other,-110.7347662053114,B,105.50402819693699,B,D,84.5709228138316,E,D,C,140.46496128564706,0
Widowed,Other,M,5.610614299094031,A,73.36957506769815,A,C,-46.076187863917326,C,E,C,-193.1888588136563,0
Widowed,African American,M,-18.95018371884299,C,11.840441837936574,E,D,10.204165739169307,A,B,E,38.37757269963789,0
Married,Black,Female,-13.64928797415941,D,39.47745388191255,D,A,80.52562858841368,D,C,B,-125.03533635444519,0
Married,Hispanic,Non-binary,-151.42753742797981,C,107.27902097064108,B,B,-21.079397330896555,C,C,A,183.02534133003678,0
Single,Other,Female,-30.26285051403454,B,145.0353111434186,B,A,37.74956977388933,B,E,C,44.30299416550956,0
Widowed,Other,F,-2.342597512811219,A,-129.54735147828674,A,D,145.68729614718688,B,B,A,-12.186672153400945,1
Widowed,Hispanic,F,-22.925427075247047,B,-79.9689164877909,A,C,0.7991632399397248,A,B,A,173.85570928892935,0
Divorced,Hispanic,M,109.02794994520181,A,-20.3881399217747,D,E,70.53296963923789,C,B,A,225.9698469252103,1
Divorced,Black,Non-binary,71.42941072275282,D,18.185698729797462,B,B,-44.507947854190114,E,B,B,-134.94666652633703,0
Divorced,Asian,M,110.53420429923368,A,59.09389675291278,B,E,133.45380114793147,B,C,D,-31.401720100443477,1
Married,White,Male,102.8027429245618,A,131.89022179205716,B,E,188.29003275291362,E,B,C,58.90641260578606,1
Married,Asian,Other,-132.25450685318506,A,-51.39716200461797,B,A,145.54287472833516,E,D,E,33.38535357764286,0
Divorced,Other,Male,5.357147183550771,A,-20.998340867559477,D,C,123.30445911799023,A,B,B,-46.74064465801797,0
Divorced,Black,Male,57.92759236746784,A,60.7285921777693,A,C,101.82755257642032,C,E,C,-100.68250726901316,1
Divorced,Asian,Male,123.55393278944959,B,-92.02310506841641,C,B,115.7083600050995,B,A,D,35.22740136193694,0
Single,Other,Other,76.901146966678,B,38.17983660804006,E,B,22.036891703538632,C,A,E,-130.3835862456957,1
Single,African American,Female,-225.5058050662952,B,22.109222276771877,C,D,-53.310312982540474,B,E,D,172.13804649102434,1
Married,White,Non-binary,41.18311712340475,E,-58.94649388695837,A,A,68.20235002250416,B,E,A,24.461393999326873,1
Divorced,African American,Non-binary,137.3829349886236,A,-280.1360345683791,A,D,-155.93860204547877,D,D,D,56.416659129630716,1
Divorced,Hispanic,Other,-66.06660228752436,D,67.87511990812996,E,E,-109.1331725128573,A,E,B,54.96109943168066,1
Divorced,Hispanic,Male,30.232614151845773,B,-50.453712957037666,A,C,-35.69009303972261,E,B,A,-147.40730614280304,0
Married,Black,F,45.84690315962464,C,-46.579379505481135,E,C,36.70082544376936,E,A,E,236.29193790534737,1
Widowed,Other,Male,32.61927734748151,E,-18.11082760518981,C,A,240.69075513159171,C,B,B,-59.179247587284166,0
Married,African American,M,-6.314835792647909,C,16.51680559524102,A,E,72.68535117258993,C,C,A,5.720386998851237,0
Divorced,Asian,Other,19.33031594938137,C,-26.543670412368524,A,A,-31.256308998787503,A,D,D,-101.82250964641852,1
Divorced,Hispanic,Male,62.6931425422368,E,-0.7291614105762249,C,C,-49.2701310126203,B,A,D,99.62731789228195,1
Married,Other,Female,-24.612180912704844,B,23.900642146920536,C,A,6.592029290801822,E,C,C,-3.218574538107586,0
Widowed,Black,Other,-16.959544667973507,E,10.148920034401266,A,A,-64.63018179465689,B,C,C,-42.298980585792506,0
Divorced,African American,Female,-189.31064701686714,B,71.0925052025132,D,E,65.27851344885828,A,E,B,28.033401628060854,1
Married,African American,M,-54.206101402629244,C,68.38156865097629,C,E,-104.65675474308496,E,E,E,39.168738359875526,1
Single,Hispanic,Non-binary,31.13388500676778,D,38.194340373784435,E,A,-255.30101479961874,B,B,E,-56.69970296222172,1
Widowed,White,F,-238.45496762796813,E,33.327980472917304,C,C,-108.20656601291903,A,A,D,-91.8048248051696,1
Single,Hispanic,M,-115.9234274756687,A,-118.02689407519267,E,D,-33.47847441857071,D,C,C,-57.35393473131006,1
Divorced,Hispanic,Female,-76.21373810187674,A,-40.83078923989391,B,A,101.04794391492815,C,E,A,192.1379967364342,1
Widowed,Black,M,63.7364818138861,B,44.4843262894095,D,D,-100.96779066929638,D,B,C,69.01257548790305,1
Divorced,Asian,Male,-193.74588167787803,E,208.152380141683,A,D,126.71336092061473,D,E,C,5.151607141004239,0
Divorced,African American,Non-binary,134.7614235195007,A,-26.412910722995576,D,D,97.57926099847394,D,D,E,92.80526061014724,1
Single,Black,F,3.385899299862853,B,153.10499114894384,E,B,19.49797764698717,D,D,E,107.51056314929517,0
Widowed,African American,Male,-35.49596995376644,A,-30.374063440434153,C,C,-157.38280418012292,D,E,D,70.15902000227456,1
Single,Black,Non-binary,-79.63081968420975,B,52.80065970133738,E,D,-141.42924064551258,C,B,B,109.01746987877536,0
Married,Asian,Female,-21.18383958383563,D,48.340695447358726,A,B,64.6662094995753,B,C,D,74.05997195715108,1
Divorced,Asian,Male,-50.16526280879528,B,1.4113751965695858,D,E,130.97544053786487,E,A,B,-41.77577903405583,1
Married,Asian,Other,-87.1382443809658,E,74.39237527548906,B,E,-6.418824761370842,D,E,E,17.41168551953568,1
Single,Asian,M,-22.689969052385305,D,23.46675511491125,C,B,-110.06529229310269,D,D,E,-51.2534502126908,0
Divorced,White,M,-17.810063058900344,B,74.18830911083288,B,C,62.42924960687203,C,B,D,52.588774259431894,1
Divorced,Asian,Male,24.344886509327488,C,126.09472728403577,C,D,-19.084130770604965,C,B,D,-146.76650681098687,0
Married,Black,Other,18.86690459427887,C,-105.86928269247922,C,C,-71.55617682872652,E,B,D,-44.746535472398,0
