religious_affiliation,Veteran,AgeGroup,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hindu,Yes,51-65,Homosexual,63.940937147914326,E,-183.34556006394914,B,-133.77555008663268,C,-76.87717729269224,117.32830325166405,B,B,34.67299552154981,C,A,0
Hindu,No,26-35,Heterosexual,-59.73032062038987,A,-190.19648151178083,A,7.573148948842187,B,29.211751233677298,-48.37852451014642,D,A,-54.158675786235975,D,C,1
Muslim,Veteran,26-35,Other,61.145689463780606,D,-12.75428350603372,B,74.4766469288581,C,-25.135484550784685,171.9474641376478,A,B,225.59489998660246,E,E,1
Other,Veteran,26-35,Bisexual,0.5815344376736089,E,-172.160050955897,A,190.25338332150616,C,41.32350006085542,-78.91879158399588,E,B,4.524197872823015,E,E,0
Other,Non-Veteran,51-65,Heterosexual,12.185330241688366,B,150.11867915356035,A,15.483938670381134,A,32.458328910901976,-82.4970999666029,C,D,133.08327554634914,A,B,0
Hindu,Veteran,51-65,Homosexual,60.69179180355474,E,-67.79556335192873,C,101.00684669328308,B,96.89393760399454,-100.0621631148916,B,D,-15.282334927031876,A,C,1
Buddhist,No,65+,Homosexual,222.36113867187535,B,-60.512896024532246,D,-132.12910647604568,C,86.13790189712198,159.90873080875122,C,E,120.66361244958355,E,A,0
Jewish,Veteran,18-25,Other,17.813452689642443,A,88.96636276253734,D,79.75401804560113,D,176.73688944529638,-124.37287566276596,D,A,127.94403930129425,D,D,1
Christian,Veteran,18-25,Other,113.70173120716085,A,2.5694723484982034,D,96.2423167944312,B,-32.06765020134559,-29.613595214923556,C,A,-76.35536088620827,E,B,1
Jewish,Yes,26-35,Other,101.21923432596951,B,96.51307976942103,D,21.238031796884496,A,83.03234322001678,14.681535888304975,C,B,-33.493360580823364,E,E,1
None,Yes,51-65,Bisexual,-4.012521715347818,C,-66.97927191442777,C,25.82736127677785,A,-128.9846030063902,15.845482861473595,D,A,-56.33677993537939,A,B,1
Jewish,Veteran,65+,Heterosexual,-61.91664649516346,A,-147.0817365484205,C,-4.548208400516478,C,37.4805846791112,108.28929883498297,B,B,-206.99723424050887,B,E,0
Buddhist,No,65+,Other,-117.33138530301339,A,8.434595785055652,E,-67.83048665508674,B,-238.13507392956654,-50.16698477227972,C,D,260.11595797809974,A,E,0
Jewish,Yes,18-25,Bisexual,72.93266838767431,D,-76.15838696455934,E,147.41929293444008,B,-48.268317777220474,-78.80284479650462,D,E,58.62590841052706,D,A,1
Buddhist,No,51-65,Heterosexual,-95.52369506934606,C,-59.35333741481067,B,-161.83365757555904,B,-141.3050573231809,11.572138328079276,D,C,-9.665504200036468,A,E,0
Christian,No,18-25,Heterosexual,-68.08427775569447,C,227.06172015938472,D,38.86965091199755,A,-25.549133838871015,33.006382619962906,D,A,-43.17514186952447,D,E,1
Other,Yes,65+,Bisexual,-123.07980662756353,A,53.77707948559589,D,158.61918254277896,E,99.27384538406704,-75.89693622300396,E,B,-11.393798576654653,A,C,0
Muslim,Yes,65+,Homosexual,51.012519069781604,E,143.31477741719664,B,43.72003985374577,E,-25.190689062836498,-104.18804532767396,C,A,-145.313666167555,D,C,0
Other,Yes,65+,Other,-49.96469884295819,C,-9.694981841611126,D,-11.262007304968995,E,-96.63809615679658,108.46507719278185,D,D,-37.754800209768604,B,E,0
Christian,Veteran,36-50,Other,47.09318008483087,A,-98.74468489954401,E,4.174444299862447,A,-193.31668637762465,-40.09805274873177,C,A,15.782189621155835,C,C,1
Buddhist,Veteran,26-35,Bisexual,-138.72235611293962,D,-55.52535415831478,C,14.320015139646156,E,-95.47768670347072,4.3209603068974545,E,B,-50.03880143248415,B,B,0
Buddhist,Yes,18-25,Bisexual,-43.80665729045038,B,24.958462196022467,B,-79.60099703714837,C,53.744146741334966,144.64580526972844,C,A,108.15097641466267,C,A,0
Other,Yes,36-50,Other,172.50287978121776,A,90.84184473750001,D,-33.29616508831765,D,83.38518115600506,56.77387356239743,D,B,-95.74231191045534,B,B,1
None,No,65+,Homosexual,-122.25458413396824,D,-37.08596380552263,B,87.73779363984187,C,-77.87654150278368,68.56894032160905,E,D,155.1712339092158,C,E,1
None,Veteran,51-65,Bisexual,167.85177661275534,D,-5.176262420330171,C,80.53818324847711,A,144.96754446351116,-149.74863235654223,B,C,18.59474942381215,D,D,1
Other,Yes,26-35,Heterosexual,-89.57019837665273,C,43.676133543886884,E,-151.53840635485471,C,-171.78981244206312,-41.26290173331089,E,A,45.07870424284967,C,C,0
Muslim,No,26-35,Other,-43.435811793245165,A,-69.89286880355257,B,80.11457316936193,A,131.81158723489077,17.189130405285557,D,A,-92.81907139083953,E,A,1
Muslim,No,26-35,Homosexual,-18.695925790121127,D,72.51102737948369,C,67.71035931312083,A,127.95115815823625,43.02721998288256,D,D,-46.82625695890458,C,A,1
None,No,18-25,Other,122.8613259770061,E,-4.471178941980244,C,-115.89554210248734,E,-53.61877219723207,99.22687086883646,B,E,-46.58393998073541,E,E,0
Other,Veteran,26-35,Homosexual,184.2012498872248,B,-6.5331431756317855,A,91.1697589539542,A,132.37222148028403,122.30083910250325,C,E,-53.83685265869437,C,E,0
Other,No,36-50,Other,-4.383843530800674,B,66.51844336977256,A,-5.999223531700762,E,37.696843559166545,145.71459191260354,A,E,144.23705554383415,B,C,0
Muslim,Veteran,18-25,Bisexual,-105.86616521713952,C,-38.13660971666852,A,-79.52790157892571,E,27.468525905133557,120.20907148961703,E,A,148.37516463504187,C,B,1
Other,Veteran,51-65,Bisexual,122.90686364444593,E,-88.28040884775166,A,3.91927421771432,B,121.80228738371788,-16.863907229270257,C,A,-50.60890535081727,B,A,0
Hindu,Yes,36-50,Heterosexual,64.83401813801605,B,4.068482965848162,E,-146.79289978960043,E,20.992056127093015,-159.14815203796508,A,A,-88.08238238674817,B,E,0
Other,Non-Veteran,26-35,Other,11.063800094152452,E,-120.52273453701501,D,196.8239768126552,E,-56.88441858032122,33.695129554483245,A,D,-61.90846686722331,B,E,1
Christian,Non-Veteran,26-35,Heterosexual,-0.026756427097269945,E,36.88052991556147,A,20.387447277804547,C,24.181864577615222,189.93572689743135,A,A,-25.93725503036875,C,B,1
Other,Yes,26-35,Bisexual,70.69115533877721,B,-230.20478138155306,C,146.1213939806172,B,1.157410250375064,-105.77876278264608,B,C,-30.237543489059775,A,D,1
Hindu,Non-Veteran,18-25,Heterosexual,-154.93504558902552,D,19.572479542174136,B,-52.11582338501797,D,-116.28269683004906,48.46822021418025,B,C,-63.843443850988635,A,C,0
Other,Veteran,65+,Other,-42.602739528963156,C,-12.8029471608945,A,-79.41984457283384,C,-54.97772702153605,-35.18866345332526,E,D,-16.43393516470634,E,B,0
Other,Non-Veteran,26-35,Homosexual,-18.881773816163467,B,58.3350109366347,B,155.52630996725958,B,-31.85234103420952,-22.23023227360748,C,E,180.67105726720462,D,A,0
Muslim,No,51-65,Heterosexual,48.662928296929834,D,-77.89005395063006,C,13.062970645923839,E,84.02504130705172,-182.85278361843294,E,E,-211.40262855852802,A,B,0
Buddhist,Yes,18-25,Other,-68.71699491655666,E,98.07384212109807,C,-42.195750116426076,A,-24.234771232785278,-18.642072931454113,A,E,110.23583088969924,D,B,0
None,No,26-35,Bisexual,-48.6454087760372,A,124.85209883974404,A,-127.18357470629581,A,92.34179811438716,10.669429104880043,D,C,-94.81390609206274,C,E,1
Other,Yes,18-25,Homosexual,144.2031307163359,A,-76.108465123089,E,9.270865578202278,B,79.44656786672437,58.25830974911438,D,D,-65.07911033691374,C,A,1
Muslim,Non-Veteran,36-50,Homosexual,-234.11633003879749,B,-32.90856477719028,E,225.07113440252752,A,-6.41217249106933,20.510422221612654,E,E,-147.68355569206523,A,B,0
Christian,No,51-65,Other,7.684060252574692,A,98.32463519431299,C,40.07954600329084,B,-59.601966637163585,42.58864549120954,D,C,88.58925856624707,B,B,0
Hindu,Yes,51-65,Bisexual,13.406688162657185,A,17.22685764922527,C,-113.62138555141684,B,178.81402134372976,-125.75710950679655,E,E,-64.36892962296321,E,A,0
Other,Yes,36-50,Heterosexual,-11.077495167946228,B,-72.92836360978794,B,143.22716379568274,E,125.11594470308734,-6.121348567785607,E,B,-128.3183392595357,D,D,0
Jewish,No,18-25,Homosexual,-8.338851589725982,B,61.37456472638746,E,38.50648156242565,B,-159.49453346476906,-29.256595823679,B,E,-108.22069525308507,E,D,0
Christian,No,36-50,Other,14.008079252275293,B,-52.995822907687554,B,113.2811386615266,E,-130.7479999639956,-224.33969717416704,D,B,63.82298874131806,A,E,0
Muslim,Veteran,65+,Bisexual,38.203755454298495,B,20.13479967868807,D,97.81296997660964,D,-71.08313933729123,-132.22917513186542,A,E,46.87599298199418,C,A,1
Muslim,Yes,26-35,Other,-51.818133106702035,C,-127.11956588567249,E,27.18056131864217,A,-65.70317355617212,-23.105551445261867,A,D,20.554923828904563,C,A,0
Other,Yes,51-65,Other,-72.41290615023021,E,55.69519820704757,A,99.68999790879579,C,54.116336743635884,288.6806336076389,C,A,87.0679029417939,D,E,1
Hindu,No,51-65,Bisexual,135.99422053590254,E,119.62314474287248,E,143.8306600618725,E,50.78469007414752,20.884994893281796,D,B,-50.56044791673747,B,E,0
Jewish,Yes,51-65,Heterosexual,-54.787819230533884,E,64.16344342597723,D,14.46235707716313,E,161.44944602415717,-32.64530310133531,A,A,-102.81409485228241,C,B,0
Christian,Veteran,65+,Heterosexual,-61.352840221644264,A,84.59740370833427,D,111.54302418449042,E,-233.0834327314702,-0.6873153271272737,C,C,-122.66415361387924,D,A,0
Other,No,18-25,Other,-87.76506845076712,C,-187.55989317680593,B,79.21638432945755,E,112.25690087029814,41.14774788783592,B,C,160.29438215177848,B,E,0
Hindu,No,51-65,Other,92.90407902780261,E,-61.05648628143481,B,110.41577320967943,A,-7.156463142212475,-3.5632291999103374,A,D,-213.17041507535382,E,E,0
Christian,Non-Veteran,51-65,Bisexual,-6.37267408471901,B,-125.95788442483489,E,-159.46230226871486,D,-176.47305054716898,-20.992768826997892,A,C,-46.01363303827028,B,B,0
Christian,Non-Veteran,18-25,Homosexual,-124.96985303405062,C,48.10082763014515,C,14.471410182938161,A,43.94580421947364,142.80422755580128,E,D,54.141211580617984,E,D,0
Muslim,Non-Veteran,26-35,Homosexual,-82.26998820923428,D,80.85904085309257,E,149.7295266559578,A,70.99715033750756,52.73487860495888,D,A,-41.98220548903141,D,D,0
Jewish,Non-Veteran,36-50,Homosexual,143.63114232911386,D,-69.8911262308318,C,121.37965253703061,E,6.647650533886791,82.32603703351135,D,B,67.51684322784183,E,C,0
Muslim,No,18-25,Other,-130.00468708684454,A,75.23820196180444,A,-36.81493777065728,B,-208.0943316191422,87.5114601778967,C,E,-63.521699236597875,D,A,1
Christian,Yes,26-35,Bisexual,58.929274464582825,C,290.1472603044606,E,45.73832273684341,B,11.695750841190144,89.03512982445841,C,C,71.71271005476544,E,D,1
Jewish,Yes,51-65,Heterosexual,-118.71816152695816,D,126.66501834824982,D,-292.6581750742775,A,-16.257249736833483,-31.918043484982807,B,E,141.2742573953927,B,B,1
Jewish,No,51-65,Homosexual,51.49781321689579,C,53.74795448042294,A,-67.89888620615147,B,64.7694503998044,-138.64114219244678,E,A,101.55772042075685,E,D,0
Buddhist,No,26-35,Homosexual,131.081984608455,A,-45.12028222776199,C,-78.17565864553808,C,154.72394816268084,-91.4372929910964,B,A,29.715940006743562,C,B,0
Buddhist,Yes,18-25,Homosexual,-130.2729326575071,C,-169.6129074863548,D,2.8586032310027063,C,-134.37308430219124,-53.547533252321955,E,C,249.04506424182495,E,C,1
Christian,Veteran,26-35,Heterosexual,-194.69071233235883,C,50.86600832018775,E,121.78686235517449,C,65.7115613497017,77.87557355806986,E,D,-97.48147384484031,D,B,0
Hindu,Non-Veteran,18-25,Other,192.9132277427499,E,-10.730487124673774,C,14.926002205809787,C,99.61212231252777,74.13639894911894,A,B,21.295199840229817,A,A,0
Hindu,Yes,36-50,Heterosexual,133.04659129327075,D,158.39599010606625,E,-157.16938157378686,E,10.530457022351614,4.974553747740213,D,C,-58.7111228256791,E,A,1
Christian,No,65+,Homosexual,31.98930493054218,E,3.507914476385471,B,-156.25832810499782,A,30.91912397603037,-146.11066746563338,A,E,-5.986645902286506,C,B,0
Hindu,No,51-65,Homosexual,-123.34786033678526,B,-142.62990623373724,D,11.97221566519824,E,-95.16433529583135,-8.190242319544055,E,B,89.70251372728976,E,E,0
Hindu,Yes,65+,Other,73.84123755760473,A,-13.981352713871434,D,-82.21424803803853,A,-4.500549980354877,128.0299932229249,B,D,117.31651267124062,B,D,1
Jewish,Non-Veteran,65+,Bisexual,-276.9821435603867,A,-24.89045066854455,B,97.98778988150012,B,87.61779158047992,52.29028387142359,D,A,-18.954949675440897,C,E,1
Muslim,Veteran,26-35,Homosexual,-115.26329378305344,A,161.68134925721944,D,-2.076958278355535,C,181.13496775740052,29.39000751634413,E,C,75.3307305676355,E,D,1
None,Yes,18-25,Other,-91.08029603633118,B,205.0868928020612,E,-72.74619249184741,E,-245.59817641946532,70.20392289457983,E,C,-6.567782042432365,B,B,0
Muslim,Non-Veteran,26-35,Heterosexual,0.4604593101249078,C,142.56572104207817,C,69.65001752274115,B,-150.4093282391042,-195.04878743750882,A,B,-89.53797554860408,B,E,0
None,Veteran,36-50,Heterosexual,69.39910579176916,D,28.346178582456588,D,-20.83090066440694,C,158.09713504777642,44.54405927409879,D,D,53.618375910970116,A,C,1
Other,Yes,18-25,Homosexual,-86.59854978225346,C,51.646337863918525,C,-66.40912578843945,E,28.507649922672968,-137.9212983130912,A,D,-238.62778515503283,C,B,1
Muslim,Yes,51-65,Bisexual,-12.777559835636957,C,170.9362745711857,B,-82.363520679569,C,-8.261608819753954,-121.55692160128552,B,C,74.80756277584535,B,A,1
Hindu,Yes,18-25,Heterosexual,15.717559211862417,D,27.904421896312453,A,41.912164373502634,E,138.78906781228912,-48.1653024501763,D,E,35.23977491638231,E,D,1
Hindu,Non-Veteran,18-25,Heterosexual,-74.29282944516923,C,-9.152227080996248,C,-139.0903542792093,D,33.66467689361446,119.14738329956775,B,E,2.528750626450197,D,C,1
Christian,Non-Veteran,65+,Homosexual,74.88043047895347,C,80.14234567197245,C,268.54829459683606,B,135.0200533687475,37.701029035614226,A,E,27.211358266093505,B,B,0
Jewish,Yes,65+,Homosexual,48.233284851711474,E,90.65281222412001,D,-41.847295971591855,E,19.010876167139966,-126.16727268996071,B,D,-16.210361895124368,E,A,0
Hindu,No,18-25,Bisexual,73.48605827539842,A,61.256693349195814,A,-23.82176935914508,B,43.947350775974435,29.422810589295334,C,E,-21.99890016469199,E,D,1
Christian,Yes,18-25,Other,138.78228813484313,D,-37.258476630001155,C,132.30946847134112,E,153.20754937107887,-87.1859634402928,E,C,-85.10990923373595,A,E,0
Buddhist,Yes,36-50,Bisexual,153.93137631247978,A,-156.1765263247154,C,-28.29148041963363,A,-241.21105939652546,-134.4380128749125,E,D,107.66297975545278,A,C,0
Buddhist,Non-Veteran,26-35,Homosexual,-12.559776394390642,C,91.82775498887429,D,-36.84714912411063,A,101.44673219264571,-106.71212046919618,B,C,25.039564811733463,B,B,0
None,Yes,51-65,Bisexual,61.11653056657196,A,52.3115270692565,B,96.21268280100968,B,-105.55132755112086,-57.92756085006741,C,D,-36.922776638917625,A,C,0
None,Non-Veteran,18-25,Other,35.096082002242824,D,94.50217188299548,C,148.1016710905577,A,11.939039341935105,-52.18858239766276,A,E,-43.46916895615771,B,E,0
Buddhist,Yes,18-25,Other,32.35316804814967,D,-90.20926442316252,D,54.007939583397416,C,-15.349717144555667,-100.2507880563021,E,D,-27.16743686734725,E,D,1
Other,Veteran,65+,Homosexual,28.1625358982242,B,83.79742508729413,B,52.14494375706637,B,77.44989203354075,-58.49076357071932,E,D,71.31581400513932,C,E,0
Jewish,Veteran,18-25,Homosexual,-277.8526766303988,C,176.72232063394017,E,-3.1329986405826897,C,-26.432008825560093,83.04288917634916,D,E,-190.24918009016812,E,E,1
Jewish,Yes,65+,Heterosexual,222.5098567661982,B,-73.37408555314916,D,32.769141754882014,D,150.1089080014777,137.9659009797217,A,A,-6.290341613845785,D,B,1
Hindu,Non-Veteran,18-25,Other,25.826255896685407,E,-49.842648345173174,A,40.95216812599345,A,75.41388369010299,119.53321370571506,B,B,-8.282439793222283,D,E,0
None,Veteran,51-65,Other,100.7843406742576,E,-78.14132349060266,B,161.07571404097857,B,-72.24598069766662,124.7338464122655,D,A,188.9346493990462,D,E,0
Muslim,Veteran,18-25,Heterosexual,88.35871583111093,A,90.25774466121925,C,20.36695300648811,B,-69.2349940163534,-2.3908634970691365,C,B,-30.24043405831307,B,E,0
Buddhist,Veteran,65+,Homosexual,56.116404759943684,B,37.72304462703908,A,50.47238184249987,B,52.05293691004373,239.55631733574538,B,A,-95.89461504472784,C,B,1
Christian,No,26-35,Heterosexual,142.58974993244192,E,20.114457477995494,B,-31.44569254468766,A,-67.94393880421609,48.072210804559276,C,A,38.359299594637704,E,A,1
Other,Veteran,36-50,Other,-24.81119842245122,D,195.29345072602547,C,99.7011673065338,B,-80.47764548225295,-59.37520283675812,D,E,-70.18706625902495,A,B,0
Muslim,Veteran,65+,Homosexual,15.281674171534531,D,-99.22668732626799,D,-36.210020369621866,E,-98.03616114541187,188.6011466953727,C,B,4.04029797677458,A,B,1
Hindu,No,18-25,Heterosexual,-118.32801361963925,D,-226.74416691813101,B,-97.28867938169951,E,89.90896285589825,146.72191414255295,A,C,-25.605289729951892,C,B,1
Buddhist,No,26-35,Bisexual,15.294823118631399,C,-36.2292723243258,C,14.664766681138582,C,47.03586392893031,-10.014580692841808,D,D,-88.14151425621446,C,D,1
Muslim,Non-Veteran,18-25,Other,-95.14601480649968,D,46.66480655244508,B,-9.48389528093069,E,-66.55878824693127,49.76877764981754,D,A,266.568995924792,B,C,0
Christian,No,18-25,Other,120.37706794692697,D,-138.19990845443598,B,44.30938533925308,D,28.369140608511785,-23.609259831632652,A,C,-129.19992995114237,A,B,0
Buddhist,Non-Veteran,26-35,Bisexual,-90.85065539421933,C,-21.030189679719783,D,-46.12880040180418,E,-24.18248087113706,128.20231718305374,E,B,-115.44162450388046,C,E,0
Muslim,Non-Veteran,51-65,Bisexual,-79.224226906334,A,-49.75570046457289,D,-37.19384419527088,C,-33.36648369875285,-76.08766859088311,B,B,149.96882403688298,B,D,0
Jewish,Veteran,36-50,Bisexual,-17.396116842308736,A,-86.86910968701224,A,-33.04753954280923,C,-55.06627556511624,19.74807838083042,E,E,-5.655068056274528,B,D,0
Jewish,Yes,18-25,Homosexual,-67.29173845555908,C,-25.321322214757753,D,-11.543774510093149,D,95.06419547378874,-23.764645728001206,E,E,7.589742032988965,A,A,0
Muslim,Veteran,65+,Heterosexual,10.476430502782131,E,-93.67949308076767,E,-28.818458197798552,E,112.49881133481956,34.07580702153898,A,B,104.87492920365477,B,D,1
None,Veteran,65+,Homosexual,114.41871643444507,E,-146.552569129785,D,-123.51029385478385,E,-98.98889418494072,112.49795874638006,E,C,-186.9374873131298,E,D,1
Christian,No,26-35,Homosexual,-27.709982734954863,B,-205.7245965731085,C,-160.0758028597123,E,-20.588949469824982,-71.50518118271259,E,E,-84.22420544621626,B,B,1
None,Yes,18-25,Bisexual,79.79674677936093,D,-62.92961053265035,A,-26.14246057321431,C,52.13860015998774,-137.47073135517658,B,A,182.33847121413785,C,A,1
Hindu,Non-Veteran,65+,Bisexual,-7.7013310920783065,A,-91.19295423935527,B,102.53870121227939,A,25.111965861620845,-57.82089150248952,A,D,-28.77222362321483,E,C,0
Jewish,Yes,51-65,Other,-88.59828941673766,A,-136.12248051153387,D,244.90663004758133,A,7.218212689174726,124.77196214130115,B,D,12.739760291291924,A,B,1
None,No,51-65,Other,-63.412473565598404,E,174.33868297029954,D,161.93620048275548,B,35.495618483054855,45.147906808711895,C,E,50.7001573429178,C,D,1
Buddhist,Veteran,65+,Homosexual,21.25861879940881,C,58.35106449209063,C,51.96001570315438,A,-25.158628944872458,7.963299891123045,D,E,72.7378686462686,C,B,0
Other,Veteran,36-50,Bisexual,23.820447719077745,A,-43.943716575436085,D,25.818249437445278,A,-68.00023704608563,95.7762151998431,B,B,48.28109213708379,C,C,0
Buddhist,Yes,26-35,Bisexual,-67.95933069939363,B,2.325020660468649,B,-105.00401419494926,E,77.0285503635353,-30.188219695732393,B,B,78.55138578987369,D,A,0
Muslim,Yes,51-65,Bisexual,2.8398584794692523,E,-5.33005134299295,D,12.238028740753547,B,69.88020828681269,-156.21957413169162,C,C,-52.89972885196151,E,C,0
Christian,Yes,18-25,Bisexual,2.8689712557475455,B,-58.36703010416554,C,50.85253069974329,D,-23.934657130524446,10.464537430198675,C,B,-97.19516622847435,C,C,0
Muslim,Yes,51-65,Heterosexual,-82.86992850414784,A,-36.75646793368994,E,67.89303056625468,A,-21.007229402294495,-107.82741676927144,B,E,-121.41172119981871,C,B,0
