civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,B,A,2.8931310765405014,-18.767433896891138,-47.2222557706926,86.7791204750795,D,D,-69.43339320631554,-58.21457266306928,C,D,-164.8846977554158,E,16.988571798836382,A,1
Single,C,A,-1.8741094014216677,30.352991163457897,41.379429732402045,-6.159790195733985,C,B,34.479291863566125,-12.323458176081495,E,D,159.6213735744879,C,-61.24867892414958,B,1
Widowed,E,B,-252.06491455750827,-78.80219222016298,16.048860931147136,-148.95870588640224,D,E,58.72373383872846,54.73976871100207,D,D,-17.565855556650416,B,96.7028148097953,C,1
Divorced,B,A,-222.15050178171586,214.15163490126773,-117.20546242628653,-154.84758555268792,E,B,22.45269697383462,-12.369072952224428,B,D,81.49115174632134,A,137.9580004739249,C,1
Married,B,D,170.14938630534792,43.168662562944284,216.50034761444624,27.003839093245325,C,D,74.04891915590073,-66.04096903291669,D,A,-20.494419741930216,D,155.9796402612337,A,1
Married,B,A,198.70205830347464,-4.948350649457786,166.6410709386437,125.82088850202197,C,B,78.5083483880631,15.078592262792284,A,B,-179.67335608209314,D,-44.98744993356734,A,1
Married,A,E,46.14267177321809,-27.365482522603024,-17.677367039729003,-174.94301516665794,B,D,-5.2093355515289055,-90.31001720122008,C,B,114.11327212484517,E,21.234310422191808,A,0
Single,A,D,68.52830397999827,-134.0289393923911,-167.15623533536734,-63.700605450812695,E,A,120.38046355777796,70.16965807692286,A,B,-77.16650952198701,A,33.007079086257676,A,1
Single,B,C,-64.02602500927557,26.873113387948088,-96.69340775919616,32.82368208704066,B,D,-34.727075901562806,125.18284146418716,E,E,85.57345909137368,C,95.82603390742712,C,1
Widowed,C,D,-40.46922865161166,-34.90204974793184,120.75402150581158,47.754883290407854,D,E,-42.13826433381465,32.69353158219495,A,E,83.00893269448734,B,-53.149346012209286,A,0
Married,C,B,-104.64222025148105,-39.06612790647569,149.8369494530301,-128.90473090941325,D,A,-64.08414216285568,-25.538224280381133,E,D,-72.2735095992987,B,49.46163754502412,D,1
Married,C,D,-85.66184770950066,43.90601745574926,-11.12383034717325,125.69046937532009,A,A,-63.182737938800514,165.75563930696796,E,B,-210.07546402837556,C,108.03734583584956,C,0
Divorced,A,D,210.22541598260162,26.13091515974684,-57.27947043858508,-226.36221634602785,A,C,80.7397513005459,149.0985037600776,D,D,-33.0636900681652,A,106.38508677649168,E,1
Divorced,C,B,86.6417783176842,14.363506009410656,12.714231591814528,-19.782411806112698,C,B,65.31077683492515,-16.018194546135305,D,D,-33.00517987871778,E,-50.48071561800742,E,0
Divorced,D,C,-20.458118745199993,67.56896515985665,-43.415091497676165,-164.5382990970058,E,A,-63.93186083271134,-91.50552800472508,A,E,-132.6119506732851,A,-50.65497709947218,D,1
Divorced,C,E,53.03848207788045,42.717771918654485,-16.472227420891542,-49.48455306149989,C,D,-16.424429788543797,-116.72194869910078,C,E,-114.96514063662609,C,233.22898452460788,B,1
Single,D,D,135.8332135538048,109.19860779771808,47.48365878834646,-49.33536768549972,C,C,162.96058473905325,22.728554934488717,A,B,-73.48226841910416,B,37.71356466649537,A,0
Married,C,C,115.30370026879501,27.271436450739888,-39.131893074377544,31.38490422234137,E,B,125.64923764333282,6.181827766675853,A,A,-15.53526219095195,B,-50.025966265535736,A,0
Married,C,C,-99.12295188854165,-9.916644293071569,42.86266617816655,-7.322381016924223,A,C,40.273162393283435,87.59483668836614,E,D,-244.36564480713295,C,-106.2330727622111,E,1
Single,B,A,-62.429423337259735,43.980028700602,141.26799710013753,-39.451749845286585,C,A,24.429930677672925,-122.91835122665535,C,A,2.2284060715219876,B,79.18511242153797,A,0
Married,C,C,-185.23440915048815,173.23378196328525,-189.70051675121405,105.3603503905423,B,B,106.33689024794914,92.9922285571491,A,D,116.72919406939472,C,15.214829368177163,C,0
Married,A,E,212.7912908551658,-74.2896637774933,44.25478473695632,146.96747236492746,B,C,16.615704516495267,-77.83806739276947,E,E,-57.99759891336933,B,19.05857389024195,C,0
Married,D,D,72.1606265841338,117.02429383140544,30.009088384984423,-18.604408158588136,E,A,43.723121639455954,106.0187410288873,A,B,-114.71505719418997,B,-131.8072515628154,A,0
Single,E,E,-175.68361131832577,-64.88284508832797,110.59751528214186,-28.961654426242518,E,A,23.42588452524412,-14.937595754497554,D,B,161.42373577598468,A,-195.7159503545722,D,0
Widowed,C,A,-94.68568561295476,78.08527354844281,-137.131647365647,192.66426327885955,E,A,130.80462998020855,-25.097098504781602,B,A,-95.74407041042178,E,176.46946490792453,E,0
Married,A,A,-93.97731166271045,-118.13512199825391,-14.124100227975886,80.10461019688779,E,E,-53.12034380391791,-99.1993653051512,C,E,166.15808018078602,B,3.9139489100144123,A,1
Married,D,C,-10.953718681677858,75.87397036749975,-68.21042459306005,-110.89625105796408,C,C,-102.53901700818962,128.1771140402297,E,B,-35.79769022281328,D,5.173943026952042,E,0
Widowed,A,E,-109.99400487413588,-14.449246577471571,-43.52697241761984,-23.122158710058592,B,E,-79.66772826720346,47.809771533756006,B,C,105.11332238419755,A,230.62370109605013,A,0
Divorced,C,C,73.07978485572005,100.5725597523193,-126.19786818479497,-74.81597521354561,D,E,-18.534872591803307,-108.11408977749248,C,C,41.102558278954305,C,-171.38286621230955,D,0
Single,C,B,-105.95184488120739,5.030194428636521,-84.59742290211649,13.576122467326677,C,D,46.79351962974463,-32.296102306992545,A,A,30.5848344044083,A,-6.822341552232408,B,1
Single,A,B,121.31396561468155,-60.668247533984,-122.77413611705938,-105.89833119245975,D,C,-42.24699148786285,-66.00168184208006,D,C,-83.28506170721846,E,-52.117777349906945,A,1
Single,B,A,-100.18662112966214,-0.9823990808574731,81.87892834874414,7.998798972707808,C,A,-62.3206643756522,-75.02460809551725,A,C,98.4925131250754,E,-83.63943493114293,A,0
Divorced,A,B,-169.17954553053443,84.63044096788799,76.08434569790352,-53.81703546441475,B,E,136.33146727698556,-92.86052184181955,E,C,133.69851164429934,A,-65.78272728997416,D,0
Single,C,A,-59.23165540225065,248.81264299899456,-8.390601863677647,115.94640978555918,D,C,124.39053264064665,47.856852445738234,C,C,99.17176333661267,D,-67.57275808031385,D,0
Single,E,E,21.66948942375192,-4.458462566241255,-79.1598443648138,-43.25169595616369,D,E,65.21041320842895,87.62235332994813,D,B,-70.68175212423262,D,83.80378881670018,C,1
Single,A,A,189.5127704580137,37.73652564692354,-48.46551416055855,-8.762543358483233,C,C,-215.52826154258833,-87.8097211812202,B,D,3.0548819028219767,D,-165.7610370720293,D,0
Married,E,A,129.22564627468256,-126.12350606801128,-59.27129925868741,80.64101927301287,D,B,24.107446825904418,-57.3803304938088,B,A,24.183288409579976,B,50.57781915328488,E,0
Divorced,A,B,180.42097842896345,146.8172221910249,61.91239464639433,-212.73639592204847,B,E,79.82808989981854,7.661432840097405,C,D,38.52880756454398,A,-120.12437920255184,D,1
Single,A,A,90.58256929272879,99.03137012891236,275.3562733830835,53.116685489583695,A,B,-117.81267066433536,-114.22708634771949,D,A,-100.93943757309845,D,144.29512935611862,C,0
Divorced,E,A,-13.036060866246139,-11.285463486613908,-40.48033440644376,31.00572803688031,B,C,106.84649697099502,-206.35824373251097,D,A,-153.57567353349822,A,-25.391356737159814,D,0
Married,A,C,-116.68705704435651,-63.560919682411324,-105.28541964588327,19.741417669711616,C,B,84.36672106352172,91.46336500796622,E,A,38.36719471846147,E,-127.80544023824127,D,1
Married,E,B,-79.57169519889686,-170.72745480292903,120.64542441849584,-8.732125145272551,D,A,87.02429007556468,-166.96589860208323,B,A,-98.27397138712918,C,72.39502655872442,C,0
Widowed,E,D,94.41881203708094,-39.13791349421295,51.676137665391366,-96.35725377169979,D,A,19.940064348930974,19.21725155950864,C,E,134.17128474984534,A,-87.98947092967295,D,1
Married,C,A,37.85585420543638,44.79570400354781,24.97595678590228,-14.334301695669712,D,A,111.87603263146056,-44.90804618358071,A,E,79.78132002428265,E,-121.30537750632071,D,1
Widowed,B,D,29.382025631514963,-4.220851209594188,28.43918573484812,155.9786128734558,A,A,-116.4799700798949,189.57760391140707,A,D,-3.989795445071468,B,-104.87265183766416,A,1
Single,C,C,-82.98711978341936,185.48400750976504,-70.25475885214559,-140.08391613065618,B,E,-89.97399960796598,-18.135441284802024,D,A,15.290480851351642,E,5.471818087050302,B,0
Divorced,D,A,-12.511863290045547,141.01723182536793,113.57174175574369,-62.50664261247421,A,A,-20.516208683353664,-82.30212183416351,A,C,-77.57094097121151,D,119.19473302456458,B,0
Married,B,A,67.05005205601904,-33.91227026358132,29.37672856550526,65.99182978650269,D,C,1.4232262703862752,-68.05435715246219,D,B,49.234657590038786,B,2.8049056955317004,D,0
Divorced,E,C,192.22930933404797,-75.22259098291538,-19.661371746226312,111.33167400879923,D,D,-29.701709907545503,57.1056739602395,B,B,-95.23642450586645,B,93.84467963702001,A,0
Divorced,D,D,-190.02103737074938,21.136940685114553,-154.0137969435086,34.93731068522687,A,E,30.47302947471805,-143.47135562704707,C,D,-244.33495820132336,D,-32.11220520268434,E,1
Divorced,E,A,91.74140652188935,92.4983889899813,21.36119869214005,-78.9065759964454,A,E,141.8164451983903,-33.952032139903956,C,E,-49.49283841519956,A,-125.74089551220608,A,1
Widowed,C,E,-96.25964149880252,-30.635414559327884,-162.04240143828144,-126.13693083896014,D,D,46.568598136067955,90.7775586589846,B,B,51.37830730259437,A,-97.9320547207056,C,1
Widowed,E,D,56.96999557696102,-137.8153735441586,-293.2768028629021,40.09985467737501,C,C,-118.26182247811919,-71.20347643330834,D,C,-175.0515056050742,D,29.641427091139494,D,0
Single,A,B,160.9794094615681,-128.9939515825967,92.29663782413814,-101.65551608836869,B,B,3.876082961613486,-58.977325063699304,C,D,-81.59336642729473,E,-54.83434736823699,E,0
Married,A,D,64.8564631336104,-181.46404801994413,60.436347942440705,205.53350169126992,E,D,83.3040280888087,1.6027752502846997,D,D,-23.254008042999907,B,-64.43587705935404,B,0
Widowed,B,D,133.4919570679516,-59.651707506893324,122.31950230524626,30.61096726968515,D,B,84.82310500321996,-33.91821055266056,A,D,-31.400761438105523,D,-166.66712717843924,C,1
Married,A,B,110.32590305914457,104.06744344127135,-69.39094398118706,-26.862690838204482,D,B,117.94985411597085,123.38018623113749,B,C,57.1559578254104,B,-92.39803344368099,D,1
Widowed,A,B,76.97996471801915,-95.63243123323896,-151.02837828020603,-89.83493517543084,A,E,-65.15508648511916,-136.90266498119163,A,A,117.12591997074755,C,-40.154833248665504,D,1
Married,A,D,12.730281882815685,-129.56031215945222,-87.7083787960206,21.110450570089096,B,D,108.91616119932759,170.51453343026074,E,A,-86.34269300723257,D,-69.99993893435145,B,1
Widowed,E,B,121.26296823636613,90.93025946385902,125.84115832838125,-50.708068718929326,D,E,-37.145440857738,29.878287202873192,D,D,40.561910814367515,B,227.8201724084213,A,0
Married,E,B,-19.796908814829532,-24.01540823838958,158.3833169115377,-28.769863695885896,A,E,157.15903276326083,-146.8092899315192,D,A,84.92066526635814,C,-103.11589272777636,B,1
Married,A,B,-49.726728741685776,-86.5462788109592,-14.268303760944775,86.32098107672735,D,C,199.19358274287615,74.12536819448373,C,C,72.37624144327766,C,41.103924984004735,B,1
Divorced,E,D,-145.4745254978485,-63.15351388746071,-76.59217863263362,40.472127356991706,B,B,48.78550999409363,-25.302273675887744,B,B,9.231811492059657,B,-25.89709304153576,A,0
Married,C,E,-23.87630135678632,-22.506262019696806,-59.064096007492864,43.41434232553996,A,C,-26.550490390090825,132.06770344282037,D,C,89.33404666998311,D,156.72643125128286,C,1
Widowed,D,B,69.85138884461078,-71.14481235227174,-192.6803566968052,46.07948906899972,B,C,33.10169413250448,-71.9376904597069,D,B,-71.99544119323527,D,17.208874980073524,D,1
Divorced,C,D,-144.34293897835116,-88.51642748823467,167.24246222979545,-253.19766577905577,A,A,-77.77894326774096,54.92978054016285,C,D,171.7760283249029,C,-66.96064744041244,C,1
Widowed,B,B,116.5542631423252,-191.5278284195433,175.6004989092975,115.11967459937044,D,B,187.86955103791524,102.50971959254518,A,B,37.49885274967754,E,-11.475281375341137,C,1
Single,C,B,75.52116788593666,-136.7092979395971,-48.37286290770261,-154.06808820211623,E,A,-42.80475731979424,15.845399288840417,B,D,85.05890298117102,B,-109.19206298764799,D,0
Single,C,B,35.539827355303984,30.189450896292726,-33.55384147908837,-16.39205519396832,E,E,-28.17628061055017,62.58047929082148,E,D,-80.82987631903521,E,-223.7475951526736,A,1
Divorced,A,B,-72.33626180783905,51.303138810782954,19.496411904288063,-5.043618825893216,D,C,-23.609972889350246,5.79454697312596,E,E,103.3839788296797,C,172.3071667622482,A,1
Married,B,D,20.19361289103448,74.28983505733645,30.61930182724132,-117.11142310414444,C,D,179.65703349831662,-85.08848994810222,B,C,-214.4006436220496,E,-123.24283171755394,E,0
Widowed,D,C,56.32853785221239,-109.58362290205234,-3.9421510537566733,-127.19994916482278,D,A,85.40744913661337,-49.12992659763978,D,D,39.632377510615264,C,-53.051517795222246,D,1
Married,B,C,-34.078838822391724,32.854692843606955,-165.9847903134974,28.111610421063325,D,A,4.27191232075511,-44.225154247344506,C,B,-35.092902371093956,D,29.4176217735724,D,0
Single,E,A,-8.720509364072322,-122.47007417415475,55.65750134084799,119.72963583260517,C,E,22.110196095241,-2.656840926540442,E,E,-77.0547550780142,B,44.302638750973614,B,0
Divorced,D,C,46.01396326985002,77.2210657546831,13.118604528032346,-59.12897805910795,A,A,-140.6032879045157,-5.77954197254593,E,C,-67.58412866155788,E,139.4893727277242,E,0
Single,B,E,-64.37507762238724,29.524323448984756,-42.69856996905977,275.4604078864574,D,A,-118.72692611988978,33.29084959965584,C,E,-43.422784488492155,E,-78.32146250451991,A,1
Single,E,D,30.804608733071888,103.59163491066077,34.60394273832338,-85.0367115167448,A,A,56.245065446907915,131.8614394855106,E,E,-24.75328547774356,D,-226.65390347695592,E,1
Divorced,E,C,0.9068471533368619,210.51566941409638,-48.9700325480517,-95.67164110197542,A,E,24.838006075113206,-170.911558983618,D,E,-40.92471175361831,C,-92.15529029208408,B,1
Married,B,E,66.21560133507073,31.19254446593293,60.904835235332946,-117.13316973258321,C,B,20.965445887031667,-135.75554028654736,D,C,20.59281405411418,A,-131.7382767292611,B,0
Married,C,B,-88.49840288790013,-149.5159645236404,-20.737669793012643,-25.423347855847695,A,E,-197.3460224050949,59.465401164910794,A,E,229.13410305960542,D,-4.939259905110877,E,0
Married,B,B,-43.166602785790005,0.34837727910281446,-10.89864849898346,38.09291161193817,D,C,59.70092830101429,71.54233922567734,E,E,-100.58199937858194,B,-15.00888122802077,A,0
Widowed,C,C,60.98392029756313,-190.07975728795165,-22.840301043968463,67.76526090154468,E,B,-50.386482651663265,68.1786309286554,A,D,63.502658863659946,E,95.5497838541925,B,0
Divorced,A,E,69.0369008798386,122.19417903729746,-162.35842280310146,-60.5944382196143,B,C,83.06043655676075,-25.36655416924196,E,E,120.59898623528471,B,94.22639707640231,D,1
Single,D,E,-108.36933544217632,158.6393176178121,238.29595956755304,-60.54446773478096,E,A,102.34490883749199,-30.04868534636581,C,B,18.08562462051844,B,58.90517732864894,E,1
Divorced,D,E,-28.703236990153297,-102.52400226840773,28.661569334026655,57.915960369657604,A,B,3.6753147188561908,113.11580796768325,E,B,113.47499847787405,E,-97.02881069392004,A,0
Divorced,D,D,-20.50970947157817,-118.88014540082091,-64.95455096434112,-13.222757794801282,A,A,-84.01439367159719,-95.44627011400179,E,A,14.785389093087653,B,-144.00675798840007,E,1
Divorced,A,A,-86.36607381391399,99.99157775577409,42.08152056819698,180.48026101826431,E,D,110.21618981768901,-31.079613354890473,B,E,-184.95623792676622,A,-10.17364739328588,C,0
Single,D,E,45.918743448638594,-24.328069044658196,156.18512121702187,122.78039744564776,C,D,158.8896556823702,187.06782958647358,A,A,-56.47734218360839,E,-183.89892810314902,A,0
Married,D,C,-180.73803744815928,-48.87162111289457,38.74036465261524,-57.80944036221104,E,D,18.77163750805274,-48.99073913071013,D,E,-138.85347447434054,E,33.87521830346333,D,0
Single,C,E,151.053567812392,-130.5712860373656,29.252931188822522,-94.91739400980497,A,B,-25.136230864156417,-29.911750231602795,A,D,-117.83988203640492,E,-38.57856334287473,C,0
Widowed,D,E,94.72424437899122,-100.85670952076957,153.2795451222261,106.42914216419668,B,C,-133.9663225417303,39.02932290117358,D,E,164.37727189511395,A,-148.51696057934467,E,0
Single,E,D,-7.8842394225671475,63.8069908054595,-97.07095192374679,6.861859130327294,E,B,108.5703398617313,-47.29528735326514,A,D,-58.9053600566071,E,-7.935774665875145,C,1
Single,E,E,175.4762331446074,-35.73727487294007,-24.80938542650319,-23.333672685799545,E,D,-209.4336003966056,140.93989980017363,E,B,-159.94162841532716,E,-103.65596582825016,B,0
Widowed,A,A,163.36910131315824,271.63568720638125,25.972686009773057,10.571607011982204,C,A,-93.71265167877769,17.49270997365957,A,B,-175.8493638853378,B,-149.04235405650115,B,1
Single,B,C,-118.66666023658985,-209.4331873084385,-56.602302716267474,63.6699213782178,E,D,-6.743007947883423,-55.29792875270656,B,C,-134.998635516903,C,-117.72490228667945,D,1
Widowed,C,D,96.88073636459956,93.57316252647769,-170.66324722899935,158.0604777213301,D,D,-66.2006436711232,63.844480133289615,B,B,92.69427807660169,B,17.219320246306363,D,0
Single,E,A,32.05237146654959,-85.97990902237295,-131.30242763020524,-19.762014532574284,D,E,-19.94914171168013,-43.866810978019075,A,D,-54.112303142207395,C,168.41688653421556,C,1
Widowed,C,B,51.14041124769619,189.90800003534926,95.61232820687323,8.068967141113996,B,A,9.399629524439124,-0.2943261743230285,C,A,89.60455425930178,E,14.773880791511603,C,0
Widowed,B,A,-20.034017829341877,-128.46208308556658,130.96435903332778,102.82304192474683,E,E,-51.987369960177574,-88.60004300357689,D,E,-75.99193189921571,E,-2.5511237130294298,D,0
Widowed,C,C,160.8756072307866,72.04943119596102,9.820592462687065,89.61654856626012,B,A,63.084696133719795,-64.65027383303288,C,B,-204.4602360827955,A,-97.45759489129239,C,1
