disability,birth_year,religious_affiliation,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
No,63,Christian,Yes,-29.751431265052332,-81.1943300462065,A,-90.13723321181433,B,-107.15537633605095,D,B,-90.01581710744408,122.34916336720458,-91.64827882063975,D,1
None,68,Other,Veteran,-94.56681983321657,-33.27754822663138,D,28.078463657210996,B,-122.87351523887415,E,B,-106.56578449912313,65.02320958080138,13.137992487689464,E,0
Physical,86,Other,Veteran,9.172457741959517,-15.885813901246701,A,87.98170370522473,A,-81.61188579754845,D,D,-140.8301241849596,-46.38035169411702,49.21736839920418,E,1
Mental,86,Buddhist,Non-Veteran,-25.035478149104435,-52.87614880030529,B,154.56545786042395,C,-105.19465173941605,D,E,-2.3124948202350235,15.722232464320019,-159.1833759582815,B,0
No,77,Jewish,Non-Veteran,153.78006360635544,45.19517265445898,B,-74.23418783662072,E,-43.40077884172769,A,B,-27.834576387134607,108.97175300852027,-150.6236669864243,C,0
Both,19,Muslim,Veteran,3.3330250588944885,63.17391731320018,D,-135.79610111614264,E,27.667039305848558,B,A,96.20254438317971,-74.01172516332686,-23.856880182932176,B,1
Mental,24,Hindu,Non-Veteran,-212.0564414795007,171.8033240204986,A,-140.3091537291727,A,134.8143823238921,B,A,-83.87828943327898,148.9161946568945,-79.16051665929376,E,0
None,71,Buddhist,Veteran,39.136200149293636,116.78854477620175,B,7.745288271232765,E,-104.0963874641385,D,B,60.53092426438261,-53.373352156636955,-189.6228958773262,C,0
None,19,Christian,Veteran,-149.00462912097402,54.77655263379986,E,164.28328398405617,C,-52.20697149125893,C,C,32.77046788563054,-114.69005443593838,41.678502420291956,A,1
No,79,Buddhist,Non-Veteran,39.2773426166245,-94.21000328981984,E,148.9317103801106,D,-48.29157172364024,D,C,289.2805246867712,-64.39520660351619,-33.6934073731152,C,0
Physical,68,Other,No,25.552598807278713,-7.71057579038517,C,-30.66793513697173,C,0.8416327361536958,C,C,-109.18470333223529,23.848826834672515,-82.95223367275177,D,1
Yes,69,None,No,124.710648438326,102.54569830866988,D,91.7175876257463,C,63.82545107740907,C,E,140.91294458504723,-94.806675344818,-191.3536759130113,D,1
None,85,Buddhist,Yes,-40.6894156821898,98.70050462770185,C,-51.85963598568981,D,-57.887731091692686,D,D,39.67135139916648,115.48197160150133,67.37675098960385,E,0
None,47,Other,No,120.46953450398735,-14.342118297895023,E,36.61340633214235,E,-26.299989183801298,A,C,-50.790480006598195,87.05847754073976,63.151650652703765,B,1
None,84,Christian,Non-Veteran,69.1944419246148,-103.75258613415434,B,-48.73617809527165,B,-220.18730541189493,D,E,-214.47459398672427,69.72202145588102,85.7041571267244,C,1
Physical,66,Hindu,No,2.8258142430471955,-1.0228363945180126,A,-140.08157802850897,A,-51.391877104033135,B,B,-22.34936897261613,-171.09203409865142,-71.39736702376426,C,1
None,93,Christian,Veteran,16.263420191275696,168.17025837257606,A,-10.42271888198822,A,88.25824172523652,D,A,55.61796317142673,-29.06105594692775,143.29389244790403,B,0
Both,47,None,Yes,105.27797945194592,-126.84131188352995,D,-139.8300128745773,D,25.946715309170227,E,D,132.35525004340622,110.19521786778463,16.28889158445638,D,0
Both,93,Jewish,No,56.34251447952228,15.407020992793278,C,29.601457739017707,D,-94.69497940588548,A,E,-128.03450356883565,-99.39374320338065,17.142076342853365,A,1
Physical,40,Other,No,158.63013256937222,46.888569752774764,B,-231.33462151847698,A,-180.81392253237817,D,A,10.658578150728129,-123.23246090603526,44.81645980580845,C,0
Physical,83,None,Yes,-90.48639009289381,42.639403584222904,E,-8.504160883498296,E,117.1442781767143,B,B,100.607767875066,146.0871073822308,58.175428560521944,B,1
Both,88,Other,No,42.79668887016154,-18.756714938138188,E,88.14169803445941,E,-37.13540590895234,B,B,-139.64533875606983,107.76873821400264,24.16951683803908,E,0
Yes,74,Hindu,Veteran,-176.72362870513794,-132.01618690778403,E,-132.13343345541557,B,27.81165765650736,D,E,-159.58332775463393,-119.63769216805149,-66.93041856699705,A,1
Both,80,Hindu,Veteran,-93.9026624282948,87.82940101139614,C,-36.27384813279978,A,32.37406837444034,E,D,-161.75533591115843,-5.954740665451199,89.09360068415117,D,1
Mental,66,None,Non-Veteran,5.413414570551941,-81.14627895409815,C,-40.81708366056234,E,66.29243298369344,B,D,69.01718272890763,-39.55426207294965,-33.68448726570018,B,0
Physical,35,Jewish,Non-Veteran,169.26619620889412,18.520002235930534,B,-202.6416910809449,A,-97.09667530759458,E,B,-25.41803568562027,-46.298327224389915,58.28949467559479,D,0
None,77,Buddhist,Veteran,-38.86344204419826,78.34744238231954,A,-52.95556263828327,D,-50.274623674484374,D,E,14.453379525549645,-16.810856318369137,-45.22873341440056,D,1
Mental,68,Christian,Yes,-67.08099386965164,-93.802671625376,C,69.74404506371225,D,-175.05468120196522,B,A,200.6527618067713,-81.5223218009935,72.28385722518705,B,1
No,40,Other,Non-Veteran,88.701546699496,41.016699717347215,A,163.24191532631266,D,75.33968609571046,C,C,85.79395827747769,-64.40680093786726,39.0712412993856,B,0
None,47,Muslim,Veteran,-23.26400386516049,137.4475564881991,D,-40.03165380758828,A,99.18571318205962,C,B,-48.57502591247094,-116.77436755428398,69.09562726929887,C,1
Physical,61,Jewish,Veteran,62.48603791218965,16.613269548283665,E,-28.49428440981498,B,150.18665494123948,B,C,-47.743180153151386,160.50634190846947,-104.6035802189792,A,0
Yes,88,Muslim,Veteran,33.65588563905111,44.972134619510534,C,186.16035627604427,A,28.172179624355557,D,E,-100.37570359450574,-85.01705667639766,-67.07323170841258,E,1
Both,47,Other,Yes,-123.2688657561198,-76.76779131462735,D,49.81149723384865,B,-62.85023725512201,E,D,12.864439492015284,-192.58610443574017,18.522446279107665,A,0
No,25,Hindu,Veteran,-78.71867224591016,113.3665035082025,D,76.97223379416117,D,-142.74312678737294,C,E,75.08709753303702,-25.398403616769627,88.77472169313049,E,1
Both,65,Muslim,No,-78.07267941395232,-40.82825664868462,A,193.81253029485802,E,-6.190502149674677,C,D,224.45300508744222,46.41548527407214,-9.197506124565043,D,0
No,78,Christian,Veteran,-19.447033376780396,-49.28045761948845,E,64.56109726632894,B,21.138430129407702,C,D,33.58867342839983,-33.75925933676108,22.303336532174463,B,0
No,28,Hindu,Yes,-36.87478452853714,23.27798713252505,B,-97.90103993928138,A,16.782092597520265,A,A,141.48079234002626,33.491319455033604,-89.37891967265202,E,0
None,71,None,Veteran,94.00774012646674,-38.83536776131465,D,-25.471022542046008,B,-31.347324812909207,B,D,-79.85898834408943,-109.37982437178826,9.678542822560924,A,0
None,89,Other,Veteran,7.511990564979917,130.95010006012828,C,-176.2068141619734,B,-18.621118044051883,B,D,-130.84935527336776,65.56855236872434,79.76136856382058,B,1
No,80,Other,Non-Veteran,52.30477403203033,19.182571084139564,D,-39.68934415011701,A,122.77444487780123,E,C,190.18866372935938,78.5774256162186,-32.622665584570456,B,1
Yes,38,Christian,Yes,64.37706851020829,94.52097518298555,A,283.3658109519948,D,-50.909967400906766,C,D,13.334689027026098,31.443115214498647,44.72102004629637,A,1
Yes,32,Hindu,No,121.67648955642764,-53.870188462136745,A,-86.24168552443862,A,-111.59758165405724,C,D,85.93061230638901,-0.39584425709222804,-140.26821838456496,B,0
Physical,46,Hindu,Non-Veteran,-71.59099298226556,-26.93790066602063,A,95.31996349534363,A,134.30179846431093,E,A,-67.52985891236362,-213.02135314126832,121.41716612102805,B,0
Both,24,Other,No,-63.9171548169095,78.669772112695,E,-93.57068071663414,D,9.772645343967401,C,A,23.111018317738257,-95.85816914246578,0.09789187422553375,C,1
No,78,Jewish,Non-Veteran,28.726861881108405,-48.08188822767971,D,-79.7923754171161,C,80.6643375445979,A,C,102.51298230473319,-96.67154826218353,203.39350280821336,E,1
Mental,51,None,Yes,76.3533954015666,-110.96321354450009,B,-84.34355109580022,A,105.70912610790893,C,D,28.26972369961905,99.69604697284798,-33.29580806843387,C,0
None,77,Jewish,Non-Veteran,-24.992451805544256,-35.98836037674847,A,-14.227908194931707,E,-23.556893094532185,C,D,80.98511640893629,-41.534206007268835,-83.2044804147246,D,0
Physical,34,Christian,Veteran,92.94054349943904,-84.50095580082152,E,45.3924844339188,E,-4.937944233844479,E,A,-18.71525802228999,9.30282703418811,7.934430318065397,B,1
Mental,72,Other,Non-Veteran,-66.510407234918,-157.01322226085068,C,-171.55277658484718,D,-7.386395033820417,A,D,-5.82954453879558,26.396814624795518,3.6006198544710695,C,1
Physical,34,Christian,Veteran,-57.20854646771616,-36.829297425239396,C,62.61470248084383,A,-3.470037679329976,A,A,60.47313187137632,-56.08998723892746,-160.63203630576555,A,0
None,98,Other,Veteran,86.71099169486087,80.64851329934568,C,31.893291377882193,D,15.63768734649188,D,C,194.30156423122568,-7.325962975726813,28.115618259015246,E,1
Both,65,Hindu,Veteran,-33.56466174053349,-156.5529112480424,D,-37.05525000696305,E,-39.07781544067653,D,D,71.10508160710769,87.08234800544146,116.77047079358793,E,1
Mental,78,Jewish,No,-42.53437146506964,144.87282778872657,C,45.99508358854998,E,117.65299807851028,A,D,58.12786037650252,15.684686221593353,-66.9143500698494,B,1
Both,78,Buddhist,Non-Veteran,-74.58026791153664,-0.5015505088813911,B,46.77245274421546,E,79.08556571109617,A,A,-107.90622206929325,136.4339300500973,94.30631107926547,C,1
Mental,86,Other,Veteran,30.97088821092483,-77.89326367979656,D,-47.75653751333033,A,-52.71657308126113,D,D,92.74171352835369,66.42608070459912,-36.5448924342242,D,1
None,60,Other,Non-Veteran,110.98462528435384,75.67208981890762,B,75.4283558422138,B,139.22017752623768,D,A,117.39779868072893,-76.83552367833931,82.78800897939846,E,0
Physical,69,None,Yes,93.13651500868349,-10.42638091341894,C,35.1615573066913,C,76.42064698619053,D,A,0.13341778200655824,-70.9058427455397,-85.52306054116728,D,0
Physical,45,Muslim,Yes,122.45024790698562,16.93363392910441,A,-135.08541202634171,C,124.71591382144469,B,D,110.6970926183605,235.08908932375917,93.83166275066355,D,0
Physical,66,Muslim,Veteran,50.426340543604944,16.032967522168924,D,152.43322182048772,C,-18.265290526006766,D,C,-61.51264477390732,-25.15664159586456,-42.93490775389199,E,1
Mental,87,Buddhist,Yes,225.37570227163113,71.84018622573518,E,25.069247769852755,E,-166.06262906784204,D,D,-98.68438088785079,-44.66440827265987,162.9345431416003,A,0
None,97,Other,No,-46.27380445580847,-43.24739872543535,E,0.28164333612430476,E,4.281029688571669,D,E,-142.41731641977864,-39.861190464835836,155.5403374276903,C,0
Yes,70,Muslim,Yes,58.83257363781663,-76.67639280731096,C,-6.108485374937241,B,335.6526267428053,C,D,-75.18844633158608,-100.46785367338695,-33.04693725382559,D,1
No,87,Buddhist,Veteran,-37.42009670872078,-55.32012826889451,E,-96.50045057793048,C,26.810938044471378,C,D,47.588441659199674,37.210573742979996,46.5789176488175,B,1
Both,91,Christian,Non-Veteran,-18.683809108308143,-74.67032435903042,D,16.019287796433154,C,17.39940837955636,D,C,-61.966710489267776,193.735561443595,-51.65448730845509,B,1
Physical,46,None,Yes,23.06404291656267,142.25949839336397,B,71.0579949694223,E,-111.62846131453092,C,C,-14.861098685966855,-157.2805354895858,41.363104606028934,B,0
Mental,71,Christian,No,196.39546718198295,57.95451197031687,A,13.135024161847033,D,130.7365834601073,B,E,-78.84682188951106,-23.682959606301385,27.306581896752657,E,1
Mental,58,None,Veteran,-200.54871817190792,-11.075172409662823,C,-55.94027653628172,C,141.56268245238584,C,C,49.4549683353448,-47.77842886891357,-69.89522945538535,B,0
Physical,59,Christian,Yes,-160.8513380171221,-169.19861883150614,D,-39.39581608238648,B,-49.354722368249654,A,B,-210.1183831866068,32.40411841373669,-41.07289626997342,C,1
None,94,None,Veteran,84.70093509049832,-77.90274805392293,D,75.80726727665275,E,-74.49090135936216,A,C,-152.87449180992027,-128.18325717998806,-90.0052545277026,D,1
Both,81,Other,Veteran,110.8218056619059,-66.82250398586547,C,-155.786372744521,C,-9.79102648835066,A,E,-58.592045890969814,-21.6526247656293,77.02581535987207,A,0
No,60,Christian,Veteran,-32.24241754226225,6.905611243627365,A,-216.6610175002089,C,72.45511102112343,E,D,-12.39150676916156,75.84230746810577,25.901063161309036,D,1
Physical,33,Jewish,Non-Veteran,-20.487669119909114,-97.55724725619062,B,241.61690266614207,B,47.9346749212671,E,C,125.43480095673598,-43.694223275908065,-92.9970730013952,D,1
Physical,70,Christian,Yes,136.84798550139237,74.27965032114102,B,-69.81940745464877,A,-19.20535131554865,E,D,-36.690548835995465,174.10539460368057,123.11956349887234,C,1
Physical,42,Christian,Yes,-35.29584518487776,-0.022859896831502198,C,75.57581002945425,A,-18.535958975831324,C,E,41.87796527561986,83.72858641014611,28.841459772000977,C,1
Physical,97,Hindu,Veteran,23.153048923935014,79.32718774490068,C,108.72915808466135,E,20.703143610514957,D,B,154.20619813347895,-36.91113982568275,-68.4221203160712,E,0
No,31,Other,Yes,-113.47171075031821,-212.32701627070344,A,144.42959246530444,C,164.98537730613018,C,C,187.7941105308845,-37.832950424843034,-1.050052623344715,A,0
Yes,46,Jewish,Veteran,-60.95139734670379,-85.8786598786699,E,163.01684041046053,B,192.40090140263885,E,C,182.64894311860792,-160.67404924392815,-93.10111251795401,E,0
No,29,Christian,No,148.58778995377162,4.397399767350324,D,-41.26699067279957,D,-40.166042042492755,C,B,-78.17327043482065,23.888928647197787,-75.26499803691189,E,0
None,42,Muslim,No,28.297842843316374,18.448186714911305,E,34.184072552189555,C,-81.1409610913716,B,E,-171.49571113621462,-25.29699277548378,-40.20886118376444,D,1
Both,66,Other,Yes,145.4766292990345,-198.0425267653576,E,19.17205518123225,E,41.02394150234361,B,D,33.7033066044017,24.473238034797095,12.88777774376386,D,0
Yes,80,None,Non-Veteran,-81.96561290616738,13.6127301487639,A,-9.79395536688895,C,8.43658378957958,D,B,43.69433964217348,-67.59354656622875,92.31627993448053,E,1
No,39,Jewish,Veteran,-140.12950113809882,9.904379907613677,D,-59.97879174565306,D,160.81676582025827,A,D,-45.670013232893275,220.79365482023326,116.2008680953778,B,1
Mental,31,Jewish,Yes,-45.16015236890426,24.71188244694291,E,69.55339688054745,A,-143.11955810506882,C,C,-160.9121851134987,71.02162628837874,-91.7776012708467,A,1
No,47,Hindu,Yes,-34.65976563836176,187.52689021787887,D,-4.849651778701477,C,-51.9742739877869,A,D,-63.14571257956785,-13.272661921154993,-135.1979739842595,B,1
Yes,70,None,Yes,174.2482159612259,101.14094159905707,C,181.62635023836157,D,144.81294105630613,A,D,-14.821829188157926,38.589362596374016,71.9951169911484,D,0
No,86,Other,Non-Veteran,66.86811523416985,-243.05452321291475,B,200.9789554179837,E,-73.0208838144827,D,C,-131.52690843907416,110.42137975571013,156.20219524801055,E,0
Both,24,Muslim,No,-152.8800360356813,9.594900014286214,A,-227.28449705842883,E,-34.671685934729574,B,D,84.26059130154091,57.17873932200348,22.364555934931147,C,0
None,63,None,Non-Veteran,10.146197308723611,35.78540129679933,C,-53.796235816861895,A,86.59209061215424,E,E,-49.66074248882142,-120.47576414117994,-152.37945753816277,D,0
Yes,74,Jewish,Non-Veteran,-65.52215932083712,141.28924932867392,D,-84.20377067791573,B,15.937153360459403,A,D,-76.72331072493965,-83.75655810710792,-136.12247931674136,C,1
Mental,21,Hindu,Yes,267.6568562394214,65.11010687051504,C,-63.47166252878432,D,-132.97952278755048,D,C,101.54532966909056,-140.29791121724713,18.882559147216575,C,1
No,94,Muslim,Yes,-25.044476462518467,102.07934008525625,A,3.484457144459016,D,187.83579912159163,D,B,-34.893718219374875,-40.965960007595314,-132.732295491586,E,0
Both,43,Buddhist,No,-68.12215871828727,137.67118754878976,B,50.68053026227696,E,-1.3570115544816572,B,B,11.61158644274141,-119.54543145630309,107.09554643469377,C,0
Physical,28,None,No,66.42554071507094,-108.72860005962615,D,76.02615538637022,C,16.00270239494843,E,C,24.94143737003854,26.315096855942897,170.95771813782912,D,0
Physical,19,Muslim,No,-110.0969449168922,158.89909063045002,D,-197.56202382026953,B,-38.24042517586786,C,D,131.7416869730436,-86.29626452524948,8.016554667464792,A,1
None,56,Buddhist,Non-Veteran,39.72618021554212,-92.03964534963227,B,-67.17471941184434,A,239.12350463835898,D,E,-41.06703352543346,-16.61884607039834,-40.977539000539565,D,1
Mental,22,Other,Yes,-194.42937565009495,3.6630507431691646,B,-13.673320963300291,E,108.1592609028845,C,A,-62.91309208535828,-30.58113939501433,-61.789717948248054,E,1
Yes,74,Buddhist,Yes,49.5645945019995,81.10822532073449,C,26.721374608256358,D,-64.23314977102184,B,B,12.137370338906186,-5.072825477517444,-69.13242972258811,C,0
Physical,99,Jewish,No,-96.7065250375483,143.10755217194065,B,62.3001886988409,A,-145.9590941165505,A,D,-5.2079167351938,132.11284717135655,20.426446902940533,A,0
Physical,47,Jewish,Non-Veteran,-48.65935499675316,147.84715738585757,A,-12.19610332003942,B,-63.29162586268509,D,E,-133.1160450085796,182.068681352913,112.4394239302474,E,0
Yes,37,Jewish,Veteran,-99.52392019317348,-59.02359467067774,E,-128.01830717986218,E,156.27080519300534,C,D,39.751061259988646,-152.94925964646467,-55.53712282420129,D,1
Both,87,None,Veteran,19.266576240256146,-213.03034550008152,B,-40.13047913774056,B,-65.40823030334263,B,A,-2.9562035852271564,-169.66880437899735,-82.82354701817364,A,1
Both,62,Other,Yes,73.82693527864387,14.66379203428612,D,121.12669895838326,A,-84.59209475578035,E,E,-104.82981176479804,-178.46872698785882,-51.36326904061378,C,0
Mental,70,Buddhist,Veteran,34.47976725222902,-169.11324063674448,A,-42.651785528975374,C,-203.1396898845566,C,C,24.847196281158677,34.59831074323398,-31.227426705290984,A,0
Physical,30,Christian,No,-3.209227606089235,162.0991695928425,B,158.25877506242307,B,-103.0748905482336,E,B,24.333149267560607,101.47583573292287,-82.37861904251072,E,0
Yes,37,Buddhist,No,-14.304127918165085,3.3724832473347557,A,-1.2644867251893777,B,13.941195249778925,D,D,99.75554468489403,84.79873522859593,-2.504484427541196,D,0
Mental,92,None,No,142.42517088704935,-18.775597112576722,E,-71.03933765136577,C,-131.72835230483105,D,A,60.75036917898527,23.020387826339174,23.80851513042069,E,0
Both,22,Buddhist,No,-70.93448559952547,138.0680546520479,D,-100.18340672214923,E,-195.3472824252825,D,E,55.0965628953689,-26.334826120803616,10.198896146558223,C,0
Mental,74,Other,Veteran,-26.88701406720154,-75.11387223963672,B,74.33869188832357,C,-134.06600747598878,A,E,-19.811009481873988,-127.10658671765293,-8.885126235800213,A,1
Physical,70,Christian,Non-Veteran,44.96272538225584,-37.8176108286271,A,95.67621611180421,C,29.282571762033704,A,E,130.4962868950868,75.5491010485955,38.440961693322016,E,1
