military,Disability,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Non-Veteran,Yes,51-65,A,54.2594715412132,A,-55.230255724528845,52.01669564681837,5.8094707289389405,-83.08413594638616,A,8.81423458222612,C,0
Yes,Both,36-50,E,-93.49486960627083,E,88.47574575289943,274.7213654245624,-94.15312955494781,-140.60617583032254,D,-63.499636673164225,C,1
Veteran,None,36-50,B,142.17095365298246,D,-233.0263881709903,298.2411816212739,48.69938482345456,68.52867735012168,B,-81.46843703757452,D,0
Yes,No,51-65,B,43.53706632644139,B,26.40788570466599,128.43856446021758,-230.49427186226063,31.86311285672715,D,164.7033658265675,A,1
No,No,51-65,C,-119.94769884617406,E,-101.70646552222283,204.40788898493633,139.14784493646545,53.44240094743091,A,-89.92343490818966,B,0
Yes,Both,65+,D,98.72074756483691,C,25.429913707947872,127.44793840419264,49.42377717027585,-109.98310933077295,B,102.08266962781171,A,1
No,Mental,18-25,B,154.70135490272912,D,86.9790222695537,-39.74273625591229,-91.70130549608217,-25.24975664291997,C,57.83296879850035,D,1
No,Both,18-25,B,-165.49314962179338,A,-58.646501328328995,-256.6584363583357,125.12512713126742,89.13359234104658,D,-89.49142757667812,E,1
Non-Veteran,No,51-65,D,94.18730015847274,A,-98.69958061074688,-36.73944852979883,42.57537535836845,-108.1193579517914,C,118.76241760965087,C,1
Veteran,No,36-50,E,46.41263481707594,D,-9.587128204553983,-58.11628159940597,43.65011972570879,-12.215522511482277,A,100.31788428098562,E,1
Non-Veteran,No,65+,C,-44.28464817092072,D,30.747710386098397,-80.79105622514716,-40.82015320479015,-11.198020122794055,A,-24.615531955688944,C,1
No,Yes,26-35,D,136.16785018297324,B,117.31028328584883,5.569167535768132,127.28521437696698,33.38666446447809,D,-26.489457500798892,E,0
Yes,None,26-35,E,14.165297836121802,B,-54.889323612148566,-38.40079755090981,21.171723187927594,59.31509311142339,A,67.07160270296306,B,0
Non-Veteran,Both,36-50,D,-15.433863866795702,C,-171.91003014437194,-1.6519204791730746,58.341894842272154,-76.87535388917682,D,-5.411376679456308,A,1
No,Physical,26-35,A,86.77216604442344,E,-29.791001954181734,-74.2166648670668,6.739392042197275,109.15127090317591,C,84.48473947005077,C,1
Yes,Both,51-65,B,-26.648170483472317,E,-98.76682539883258,4.4120108958063255,-42.203014452958456,-83.45339407936063,E,72.45778386610452,B,1
Non-Veteran,Mental,51-65,D,-153.19507406061746,D,-102.51101403596212,68.78853677541103,36.874717842017915,72.45023742057406,A,6.221675954727745,B,1
Veteran,No,51-65,B,151.41759744743516,E,170.30493516191726,55.56391582817254,128.36797777028377,-37.50474052065552,C,-83.1920107880683,C,1
No,No,18-25,A,15.03943646523991,B,-97.13256692101398,45.89794988958446,19.795573136768486,160.29943213676168,D,-262.92573499049274,E,0
Yes,Both,51-65,B,58.500624469812315,D,-89.22807734768955,-21.7867051071999,144.77872746172466,-131.37860442700526,C,44.60188994517895,E,1
Veteran,No,36-50,E,-113.64045966684651,C,-105.14167006698803,44.24173961691065,-0.4824526823714708,68.77351915283178,A,-0.8688145370780973,C,1
Yes,No,51-65,B,31.85333086782253,E,-74.1931786626089,-136.47859486883604,-87.88540920609411,128.4829525579277,E,-35.17409227575573,C,1
Yes,Mental,65+,A,-101.97371849247496,E,224.93605049013277,46.30492000703405,-41.394532157248385,-59.69125355422157,D,33.37887854850731,A,1
Yes,None,51-65,D,-244.17999350876278,C,170.44034153510586,-57.05167877264525,56.098144135570514,27.826434959413575,E,-101.89602928626947,E,1
Yes,Mental,18-25,C,-2.5022791946413845,C,-147.95356490910783,71.50255462275314,140.44122661683113,48.02809147882302,A,133.80737001665645,B,0
Veteran,Physical,36-50,E,-94.73708581797919,B,45.08566699346881,-120.2588172367872,33.313859433325206,-16.469894008581356,A,71.46932004400188,A,1
Yes,Yes,18-25,B,-68.32929950023,D,80.71935946304427,23.15698696778839,104.7203135455366,-11.79928801707481,B,102.51747605327562,C,0
Yes,Both,36-50,B,-44.124601430578174,A,8.051859954312773,-72.83750121039822,68.84318148715354,-57.58368616981586,B,91.4294538675967,B,0
Non-Veteran,Yes,36-50,E,-11.026078019279256,B,-16.552838995409374,50.87248083181362,-96.58756526528849,135.51575433128832,A,-105.13532529488548,C,0
Veteran,Both,36-50,B,90.69709763951742,E,-49.066454094820266,-63.77173059044353,177.04322343734916,45.16124894907792,B,44.70280309374526,C,1
No,Both,18-25,C,-38.0517875633176,C,-100.42693874460822,-71.4068161707053,40.060624845022915,-7.240303046623469,A,-69.0532519106045,B,0
Non-Veteran,Mental,18-25,E,-125.81522326425588,C,-159.2678262434415,80.02229307426383,-88.82503343795463,90.36693315723419,E,-34.991140751192695,C,1
Non-Veteran,Both,18-25,B,148.8287865508788,E,-162.78450169912634,-113.6923340485903,-33.34625535142311,18.946645634940907,A,26.10857951386504,A,1
No,Both,36-50,A,-44.32046118459023,A,78.04544854430424,-46.59635827182395,56.22868963150401,117.18542386742128,B,16.841273986392405,A,1
Yes,Physical,51-65,B,-23.29861305174592,C,-6.743534241838988,-17.761391643772555,3.193138989236606,-66.3485919772598,B,189.06064404725603,A,1
Veteran,Physical,65+,E,52.88869431449585,B,-23.335941908830524,16.6960457409204,-11.2634194075514,-25.056290324187724,B,45.52810419674088,E,0
Non-Veteran,Physical,51-65,A,-145.4915855054432,D,-16.80898502131467,74.08408286525973,4.811249648453003,-13.111372937913664,C,191.4366273195778,C,1
Veteran,None,26-35,C,47.4570127516017,C,23.560712380335914,-38.03470178699741,79.36199585639477,-13.17719806814172,A,25.553746322054515,C,0
Non-Veteran,Physical,18-25,D,-198.2281947410236,D,165.38017123668962,-3.4239330258222997,98.34436978568174,-103.55917744941358,B,-39.28110427000154,A,1
No,Physical,36-50,A,-19.829602198156763,C,281.25232479445066,162.90571698075027,-55.269292048522644,16.82898902323825,D,-173.08517033136272,B,1
Non-Veteran,None,18-25,A,-148.64231059068516,A,132.79438917577028,6.2846478985352565,-82.02396121265629,20.947437137900067,E,-43.82620463927566,E,1
No,Yes,18-25,A,42.07882076684898,A,20.574920900397498,-123.29944059387425,55.42624848382107,-32.81395188695051,E,-146.54288507440273,B,1
Non-Veteran,Mental,36-50,D,-93.22899347241132,B,-39.717095448208454,-158.36979043321747,-12.791588254023484,99.60230663401532,C,29.108221047245493,E,0
No,No,18-25,C,-148.59296545246323,A,-87.389568698434,234.88836783590799,130.52292228736235,203.72486285500423,C,1.484716587908735,B,0
Non-Veteran,Yes,18-25,B,-68.56727116413602,E,250.48444567683111,-131.37447453582814,-44.4976831204394,-117.99450391865676,B,-33.40660038972164,C,1
Yes,Mental,65+,C,11.417916753680352,A,-215.5619460252074,82.96423266112464,-98.27664180341462,-52.65143783682726,A,28.490784125528716,B,1
Yes,Both,36-50,B,168.48118035193087,B,-39.003415055719174,36.23621969172863,28.37590414569608,-27.654992706002172,D,-10.486375676457856,C,0
Yes,Physical,26-35,A,-81.72599122542738,A,-158.90435439464383,-75.58553367618146,-37.447763441219905,50.13130221330643,A,120.53230569320499,A,1
Veteran,Mental,26-35,C,39.53690075400614,B,-173.37930480860956,-82.69177879220815,40.71156932702509,-86.01387853865276,E,-78.84142766196646,C,0
Veteran,None,18-25,A,24.152440114633663,A,-48.14219360881893,-173.73044993176285,-187.94074102159337,2.055248445060897,D,73.06189400353381,C,1
No,None,36-50,C,-22.988393458205277,E,62.51608774757151,41.76265664009659,82.92620163892937,28.97640052972768,D,-146.1472813554183,C,0
Yes,None,51-65,C,79.50065839217831,A,79.42711381787667,71.94096831871198,28.095612473632087,39.06800250138542,D,92.70178190949025,D,1
No,Both,26-35,E,-100.82289702717202,C,-143.59734387488254,-21.6721045232239,43.67671659333055,-16.066803144989976,A,54.57732584206859,D,1
Non-Veteran,None,65+,D,87.45348344484512,A,109.15923506499101,41.40340170492072,30.6474616222507,51.55237265651055,E,-66.01569483204446,C,0
Yes,None,51-65,C,81.09945373722505,E,-25.76331844422215,49.215418551700466,27.71622030741731,96.10637540460198,C,-126.54856500831309,C,0
Yes,Mental,65+,E,14.012294271914227,B,-12.408583229470368,-18.484696910026084,-38.24086353842455,0.0922000538857366,C,-10.089616498081,C,0
No,Mental,18-25,A,-53.4642314743714,E,-99.93358163604606,23.523254087774298,70.2711016316712,89.58872002798668,A,92.12880994045429,D,1
Non-Veteran,Mental,18-25,A,-30.34647668273149,E,39.621944789075755,-140.84897010145886,93.25816769119835,95.77716200345172,A,89.88909474363614,A,1
Yes,Mental,51-65,C,-73.2067194205137,D,84.32247218089876,139.77463904250638,-57.620953680873534,263.4568842591649,D,-19.272232265122252,B,0
Non-Veteran,None,36-50,E,32.093760758213776,B,-24.014032978377315,-23.774028484958,-2.314816892291155,-10.562377066948873,B,-269.9700509397454,E,1
Yes,No,65+,C,-4.666328423317441,B,-182.87988599999855,-60.74759552599905,44.11976764252521,-149.30745293730928,B,-37.581651645917646,C,0
Non-Veteran,No,65+,C,-56.031082057221816,B,-56.722480957399604,40.64882631574751,-250.04556670282264,-115.00737606785543,C,-28.88520717062044,E,0
Non-Veteran,Physical,51-65,C,18.22408800181598,A,0.6902530657830055,142.49690323617043,-57.329421076881715,-139.054421791867,A,-39.506701583781656,A,1
No,Mental,51-65,A,45.77636347699337,C,-5.516960855728634,110.9329522359328,-63.40507180350665,-90.54357636276208,C,104.54896918124186,D,0
Yes,Physical,26-35,D,-133.43703206152435,C,88.3822295546796,-49.509871432135114,94.2061924690179,119.51732352258311,C,-68.11624639387239,E,0
Yes,Yes,36-50,B,-70.63910076120675,A,51.56298906278346,51.77425843412139,-9.773751710951622,-66.322988855671,E,-23.65846490831202,A,0
Yes,Mental,65+,A,39.27937817003932,E,118.13904996824458,286.1672162695609,143.60824523147355,5.76718236057559,A,-85.93076376863122,B,1
Veteran,Physical,26-35,E,-18.16166975990874,E,184.2315474971501,146.70517325051796,-99.06458011694964,-54.28129259343485,C,-66.54965787852495,E,0
Veteran,No,26-35,D,103.5381403783484,E,-103.07949011738329,-32.4136393308083,201.17632778705308,7.960509769973548,D,118.25097863256768,A,0
Non-Veteran,No,26-35,A,-37.873525430202974,D,5.38689167062759,21.689650283492746,-131.40488988688702,-14.037111078383479,A,-42.75610394035739,A,0
Veteran,Mental,65+,A,-164.05334033482575,C,-11.649601433192943,56.2811456713292,-149.88633528144973,-168.806351626445,D,98.83450441782969,C,1
Yes,No,18-25,B,80.71684131587163,C,-112.46790831496729,-14.13774666388819,-95.2906466928576,-44.75184075547878,A,10.949323278186242,B,0
No,Mental,36-50,B,314.4227943816617,B,-17.389877455595425,172.04558338804708,-53.72394416458637,82.26711233582346,B,-42.8916793300964,C,1
Yes,Physical,51-65,D,-3.040278191730112,B,95.24429150397754,-26.665305630902896,-60.11451598968105,-74.48873478067713,D,3.7312270646804473,D,0
Veteran,Both,26-35,B,113.00582176024898,B,37.8827287453217,1.3739844529575738,323.1150120999742,-14.43116966378529,E,144.27052627633182,A,1
Veteran,Yes,51-65,B,-97.12725401181686,B,177.40134776564688,-138.94692603429058,-83.53541791753595,159.76541889149905,E,-13.965837837535263,C,0
No,No,36-50,A,-68.4812039801217,C,5.321118895428436,65.88724503988654,-40.68848827381053,-35.12264968219344,A,-128.04228435373315,A,1
Veteran,Yes,51-65,A,-165.3810687043914,D,-245.86008620698294,24.61985493425693,-71.93885460087996,107.43729905289983,B,36.211996039285175,C,0
No,No,36-50,B,40.71559383690857,A,-12.37081291108861,-39.079966522816804,-105.81372972098136,15.633041407485198,D,36.943101833517886,C,1
Yes,Yes,51-65,A,-32.52374809512226,A,72.94911949795205,77.62554971627627,-47.32502572030851,86.34420290311265,D,-88.20066669627987,A,0
Veteran,None,26-35,A,195.55716178755551,A,17.840160795339568,132.7290161154811,9.670384485921577,-12.212069445428472,D,116.61724386243992,C,0
Yes,None,26-35,C,-194.80761284490157,A,101.13098624438246,-140.81502986564226,-30.563172552804186,208.3956200962711,E,-13.63513662168143,B,0
Veteran,Physical,18-25,B,-86.08256401962846,A,-165.17925669263457,-196.0572404468089,8.718860066652162,-216.31643772166385,B,-134.7458718980626,B,0
Veteran,Physical,65+,C,-4.823288751561224,A,10.580747036262343,171.68489627589813,164.08789109764672,-167.9519631505043,B,-102.4675179716371,D,0
Yes,Physical,51-65,D,-136.46514150756835,C,-6.5002274120828885,-24.850526129202358,61.073254175984495,122.91427639059773,A,38.94182432521159,D,0
Non-Veteran,Mental,36-50,D,-109.90501792923178,A,-12.400535752012122,-78.05688662725488,33.06412608227892,185.01715464716793,D,77.62607827332111,B,0
Veteran,Mental,36-50,B,95.50357680573282,E,-126.80574761206688,81.40485780342044,-118.21224911323841,87.86761323893376,D,120.33344529357002,E,0
Yes,No,18-25,B,63.93495724614064,C,-15.520534111335799,85.38757262355168,-25.300959349852114,24.421458784188548,D,-30.556169945433492,E,0
Veteran,Mental,65+,B,-126.81016150374856,E,-90.16025220524794,-1.6537376829809367,18.967954989883147,-63.89291479929793,B,-4.6513163940636,E,0
No,Both,51-65,E,-207.44741738780505,D,238.50834801162418,-49.13891213321088,-77.29623005370586,125.96923159535977,E,-10.11107085080386,D,1
No,Physical,26-35,C,109.38336700402753,D,-22.335189688211514,-39.13475481638222,40.256524414699726,23.9384619357317,B,261.8753829498848,A,1
Veteran,Both,18-25,B,-33.613633561947225,C,81.69977610808462,8.632934311104453,202.611916787228,-47.55162713366203,B,-54.719805251198984,E,0
Yes,Both,18-25,D,-109.19163071511879,E,-54.02146574335633,-16.39350157340902,47.48558947504623,8.012479397341279,B,81.7867092038189,A,0
Yes,Mental,18-25,D,58.39556358362066,D,160.73234442504187,-52.300808595102524,27.858372056265857,-48.11704445822648,E,-58.26908868818581,C,1
Yes,Both,18-25,B,-38.74054996850324,B,-220.18491117214953,4.7119520282756895,-118.81441626697776,-55.1460942545837,B,-193.9596554306417,D,1
Non-Veteran,Both,51-65,B,75.08323953969223,C,-14.706465125658491,97.06598260754717,-53.68147946816815,-9.95323984354286,E,36.532859252908686,E,0
Non-Veteran,Mental,65+,B,119.63880267082223,A,124.0210096426523,-155.34702555962286,58.578022627695034,203.2363571574983,D,-94.20682634114074,B,1
Yes,None,65+,A,-41.8348217244838,C,-61.28386553675772,-113.25460430908207,85.15978230039813,-75.59015342053658,D,-3.212012245854297,C,0
Non-Veteran,Physical,36-50,E,150.80309423971298,C,-48.25823057349783,34.869412272442204,37.52964978183296,-182.78465707232232,D,-71.63195637207929,C,0
Yes,Mental,65+,E,30.55811181232222,E,-29.158533814031472,-47.605357893325774,31.928346876474063,65.6496971094857,B,93.12107746552962,C,0
Veteran,Yes,26-35,D,22.043643100548902,E,61.69682669136476,28.469410040114273,-32.06505490025159,-56.9745206299098,A,29.51248979509668,E,1
Yes,No,65+,D,-143.70346429763956,C,-72.42207015279453,17.204299929694784,-229.1805795689245,-94.56393170612021,B,114.91061059359606,E,0
Yes,No,26-35,B,1.7425528911141523,A,-17.136524901771775,-168.07686120013452,-160.50084847352568,-63.92487118078189,E,-261.7168981361606,D,1
Yes,Yes,65+,A,96.45708737068055,E,10.635514493979347,36.40209050959735,25.84436987083778,107.24653688963215,E,11.805920682722464,A,0
No,Physical,18-25,A,8.577863404435043,E,-143.61954564260748,-66.94809959615638,164.7804034050952,-30.8397942765461,C,-27.39744071786998,D,0
No,Mental,18-25,A,-107.96285159926819,C,76.84227267430556,-142.3078946162261,18.433827073207322,-47.29561565668453,B,-86.98844847618136,E,0
Yes,None,65+,B,36.250493663885145,B,4.037437715965074,100.62459717446703,-42.47429127676176,-6.674704535525159,B,140.2911240094008,B,0
Veteran,Yes,18-25,D,-90.44511586582152,D,-210.94071732482013,45.217787932405514,17.589457334048745,192.9586156544774,A,113.26264733078233,C,0
No,None,18-25,E,-117.67288243222973,A,13.368798187620282,64.05301985405029,-99.21016734269155,-76.16147511227437,D,34.976601758366414,B,1
Veteran,Both,18-25,E,125.87646677674024,E,41.58203040625072,12.154515187562565,-14.367368662025529,-74.64604547312481,D,47.327052857416184,A,1
Yes,Both,26-35,E,107.82907487819418,C,-61.613167058418504,-96.31361651212129,92.50591488221853,-1.427983345303651,E,252.15539749578738,C,1
Veteran,Mental,65+,D,-129.18374426040677,B,7.775799628746345,-0.08547429430686304,19.245716234133898,71.34119959899658,E,123.95112867836733,C,1
No,Yes,51-65,D,-41.79428328297953,C,-47.24360757481131,-87.15721196353827,143.45012925036252,-92.70728459967982,A,-177.87230013175144,C,1
Yes,Mental,26-35,A,-24.641553423393685,A,-55.0697929494461,-177.64601901169522,80.1146132248652,-174.79033793341458,E,72.6586346196657,D,1
No,Both,36-50,C,-78.990693681765,E,-58.84706385216186,33.76771586559965,31.22982219163782,104.68801775009958,D,105.59381883320773,D,1
Veteran,Physical,51-65,B,23.556330271392294,A,-48.401255448218734,141.01685142893504,114.93480066525032,176.87745858810672,E,48.834446285660114,D,1
Veteran,Physical,51-65,A,-86.36232104423732,D,33.76646078178422,19.7337171066642,-15.361213032423146,-108.13733268332713,A,4.073899330142221,A,1
Non-Veteran,Mental,51-65,C,26.753592668992393,B,21.890561377328684,39.67136704242068,64.75303653898492,91.8333698992996,C,-121.90705705723117,D,1
Yes,Both,26-35,E,88.6528330641817,D,123.25675716406397,102.85421979743931,-18.660805916477024,-115.1390069789334,D,2.5135323487109673,D,1
Veteran,None,36-50,A,100.42456221444924,D,-162.00130739346997,-10.452620727600582,105.25827024077428,-86.75704774759309,C,143.9237436070153,A,1
Non-Veteran,Mental,65+,C,-53.67221021479741,C,25.81082986302667,-328.3494400396386,253.5611638646512,4.752132802493607,A,-61.23496326791592,B,1
Yes,Mental,26-35,E,33.51854725949482,D,91.30404169079122,34.69642447759685,-5.06755604681731,-30.013235412495437,A,-132.69735356077496,A,1
Yes,Both,26-35,C,-6.963559299684083,B,-19.433144834426514,-132.04387404579407,106.95854306207325,189.04929368387073,A,14.455552717071463,B,1
Non-Veteran,Yes,18-25,A,-65.84663503421271,C,-43.455731234151976,-118.02913943842132,139.6228215030029,-42.114343359165645,E,103.74732600941282,B,1
No,No,36-50,E,77.72509356842076,C,111.5483894174547,-41.81899460876152,145.97766831335525,9.684788435298259,A,71.5307391137547,D,1
Yes,Mental,36-50,A,-162.76990223199,E,53.40923788956245,69.49757445628782,-103.70204028386163,111.49938866560136,E,-5.137718425491438,C,0
No,Both,36-50,A,-178.64635928772833,E,-116.24958402421315,85.1832998199679,56.93962178469983,181.82018096526014,A,37.56880070578291,E,0
Non-Veteran,Yes,26-35,E,-16.776236802730125,D,-19.355905170239087,43.45041942381852,115.42244958888293,-75.98872947278399,E,31.54078982516061,E,0
No,Yes,65+,E,-131.171725267487,A,122.33565691414306,-57.90051599777599,7.152115945111433,29.955435367724238,D,163.75448334570342,C,1
