SEX,military,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Non-binary,Non-Veteran,Germany,C,B,0.183068075864619,79.81053052699289,44.03110403534747,B,E,25.10626032646528,95.9168870361466,A,-74.97246063565063,D,7.9058205713405645,D,-224.9041450342709,-72.85970645348317,-35.98325975074521,157.83605071276727,1
F,Yes,Mexico,B,B,118.80922864833097,-52.122663702110536,29.64011589389608,C,B,122.30225384287318,-14.537613713820665,C,209.76483653583574,D,-165.54884709858797,B,30.713203802461763,-5.829266439337989,126.17322049543402,-124.38931860397192,0
Female,Veteran,India,A,E,12.166055013355304,-210.88100378882203,64.52336525700842,B,E,-137.9520163837175,-41.80328673118139,A,58.46301510309839,C,-1.989200049342917,C,31.618153478851603,38.92552847352025,-98.33960735089023,-158.02731407930378,1
F,Yes,China,C,A,88.57792715911168,149.37177513320052,-15.107283018116608,C,A,-37.73910320406881,88.79745417820601,D,-168.42958361512277,C,-25.109587251543413,C,-135.30047071660164,-63.91316244347326,-74.7379884019911,-204.37451971180784,0
F,Yes,Germany,D,C,-163.96710659914098,191.5125424846723,-63.03387914928425,C,D,-10.25960372456122,-72.57157762497148,C,-2.5595387838855,C,26.18157787850927,E,60.66863332849021,123.83702002044042,89.96778541566607,-80.22438897077384,1
M,No,US,E,E,-10.386397266465144,-42.065645038779735,-64.49522298987827,D,B,92.93819585616386,-77.347508266319,C,-18.163929027137506,E,-3.7362992022281496,B,-34.402491990287,123.45692470322935,-114.62916811060137,139.35990780921395,1
Male,No,India,B,E,20.071033789817534,-15.19649700171242,-59.23459917400638,C,E,-55.15349956459432,65.76261283781247,A,155.2056160024135,D,-20.808937309763223,A,246.88083605034242,-125.65833488805322,110.73221971897844,54.576230923780386,0
Non-binary,Yes,US,D,E,-98.24884611456929,12.274089191570862,206.80989364667752,C,D,63.166929928615,93.85018046441975,C,-42.54749787643246,A,80.6248077567747,E,40.66700611873791,73.79528635136006,42.423599784373934,4.672741845505638,0
Other,Veteran,Mexico,B,E,6.189822797791475,-77.71703475638706,245.55453498830042,A,C,173.30193709081766,97.70145741620766,E,228.98201280573653,D,-86.46417340741841,D,196.4361262085216,40.77879355227369,-191.8954874430854,101.4512617188317,1
Female,Yes,Germany,A,A,-6.192822350458595,59.7049353123999,-22.989124015698618,A,E,-28.48511164513543,-223.17447855449538,C,-29.734081721552396,E,65.03405051221377,A,-16.500233149259603,-72.30060913961022,131.5950496870188,40.48656840644789,1
Female,Veteran,Brazil,A,A,6.963255329634673,-80.85027376319798,-50.240082069715676,D,B,76.36460997550476,-154.69656270029327,E,181.76434353999952,D,116.66531503986846,E,-41.6315033099139,112.15051682171793,-38.46672815222344,-88.69931075307962,1
Non-binary,No,Mexico,C,B,103.02053459310645,31.630059146953883,62.848864003148954,C,B,189.19239382989184,91.14827943789143,C,175.17962833998794,B,-99.83192520808713,E,42.61904536569332,-48.110969165660364,59.02480309207133,43.001267550174,1
M,Veteran,UK,A,C,-54.32839059445723,84.05524575351936,-38.11790009516642,E,E,178.9303361333865,110.36921669206374,D,76.45346284984744,A,79.17519151957192,D,68.85016594461221,-70.04636437448609,51.184603685831796,161.0378973373291,1
F,Non-Veteran,India,B,B,140.69179208933676,35.58692902288894,-60.89228620239039,D,A,1.1141914067917886,-53.93855106103126,E,-71.93918994483741,C,25.826837758392486,A,-141.2452822711338,-163.23655965480208,29.586034446866517,-10.835209249830012,0
Female,Non-Veteran,US,C,B,131.22061608142008,183.73559594357926,-172.26595690069576,E,C,82.39380040817518,6.097691163615792,E,-215.6800945065709,C,26.857405607200068,D,-41.17449913990618,-106.953211183428,76.1689141047567,-56.009871962459215,1
Non-binary,No,Brazil,D,B,-31.10425701991008,23.320440904455086,-16.23441117722975,A,C,14.46858970294064,-74.82993771428798,A,180.32813520352917,B,0.4820765864795004,E,-111.15372030664712,67.23785511695166,9.745298332768664,-142.09724356703123,0
F,Yes,US,B,D,96.73644295720885,15.305422647877515,-32.526257801631616,B,E,118.44977076930829,-161.91875581672554,A,-66.95684712649465,A,115.55501291960412,A,58.01973365032082,-35.011854506423326,113.61838156398763,-191.90779803784886,1
Male,Veteran,China,C,C,-25.95641557370409,44.33526694996671,-114.70952646069709,A,C,-9.925939489070018,-159.79939738168173,E,12.427275458773824,D,62.38803784880351,B,-63.73227167439666,-75.17509796798572,202.21772590302643,142.33199611218305,0
M,Non-Veteran,Brazil,B,E,101.65270658878833,13.706297950434369,19.36293921813133,B,D,-88.21981054756822,-155.554858515932,B,143.97001976635534,A,-65.11860188007984,E,110.84729418099928,-20.001653024389817,-96.76263041076461,114.97532639488057,0
Female,Yes,UK,E,D,72.18161415323894,-161.53450087733086,-119.83687670328771,C,C,128.85629604792362,-38.660133747398326,C,-63.69364988557686,D,-1.1677326381896653,E,4.386907749516988,136.7267399983826,273.4280021731859,76.11379028377506,0
Other,No,Germany,C,C,-65.10125718010642,124.56212454911832,-39.927648064518316,C,C,-74.5663539660679,-267.92329665314554,C,33.13905578141386,E,112.35360645759542,C,189.28859899059097,33.333670169891185,0.479075973144276,116.81934074424846,0
Non-binary,Non-Veteran,Germany,B,E,68.53711974273156,-73.17274162626988,-71.03385508926674,E,A,95.592353841044,101.18590347268253,D,-39.224105020246256,A,30.08287254294214,B,194.9958518436501,46.4662910868104,-17.79875989668577,189.9226081634971,0
Other,Non-Veteran,Other,D,D,57.06094131211849,38.7015391115909,-63.247476814334206,E,A,134.0306142123978,-106.1212455060056,E,152.42985059676025,A,-61.034252160265254,A,15.046740660054356,-27.35630455602655,102.85001731372776,-85.06455281420486,0
Female,No,China,B,D,184.47361285671425,17.035371604518236,-121.14768792807176,C,D,-111.1592361074145,-26.450565765138112,E,-24.885774982705733,A,223.30627513994662,E,-41.66141574238949,158.5950652698408,47.10157268853319,-13.228694942098704,0
Female,Non-Veteran,Other,B,C,-97.21723352000366,60.69354430194037,29.650510271331697,A,B,-57.73678952441291,-31.274784740961103,C,-56.71738675884613,D,88.13188764436936,B,-18.37209497082505,-34.0470416713015,-68.67573201066375,39.770017984666325,1
Male,No,US,A,E,11.289557673948218,-111.08712523628522,49.73040545923313,D,A,-183.10938572645284,-82.45032441275274,E,122.88594055540676,B,-140.22013889885275,D,96.98475429329888,53.06852161647454,89.24354678841948,1.1759276552035787,1
Male,Veteran,Germany,D,A,-28.095639092140257,-28.401055970182664,-30.66442128653055,D,D,236.05392546927436,-45.41924201572736,E,2.223799970833977,D,41.09726531410408,C,-59.07348199241373,-45.343417954965695,108.7447067841377,106.26462805983634,0
M,Veteran,UK,D,D,-37.826508117491954,-165.84423652526277,135.46695572413648,D,E,161.79055497346386,125.33748269348209,C,-1.72413391372862,A,98.15094021963053,A,-2.306894980133201,12.59463364472019,-24.070498390595123,-71.02921224607188,0
M,Veteran,US,B,A,-44.29924524590073,19.717108970466395,-180.67871236565387,C,B,-34.85204913657493,53.48036506731621,A,33.21272580586308,E,36.29134164074757,A,-23.05276166171634,-4.326005027592441,-202.9165107296603,-66.91370516292021,1
Non-binary,Non-Veteran,Brazil,B,C,96.81635397662407,-83.8599960164067,33.0073037481888,E,A,-162.2461110067668,-125.49770229994613,D,-170.06544974799587,B,-143.28774273938023,A,116.50954974151495,-23.525995855763256,-218.48637512548157,27.10927030457531,0
F,Yes,UK,D,C,-18.252210042141545,23.82399561028151,51.11790794344023,D,B,-79.37181909793402,-80.63399238607379,D,-103.07471164614425,A,-5.984263419227505,E,93.50777930744296,-76.12768347320281,34.88725537426953,30.077838044832806,0
M,No,Germany,D,D,-131.1813816710546,-169.3268097364533,6.334592181474913,D,C,-11.408818613921436,-47.92952930543118,B,-30.894430964147375,C,-32.079857150212966,C,-53.756006932783926,55.82035687179341,48.27437890110575,-45.32449894625343,1
Male,Yes,Brazil,A,B,-105.47270308455788,14.497051344340207,-40.83963634959699,C,A,151.77901794797992,121.36999991499957,D,46.68344513281962,E,-64.51342189936987,C,130.6887708372228,137.9541065778285,-13.685726672653697,143.9685756102367,1
Female,Non-Veteran,US,E,C,-116.62928669022345,-105.90635534430388,337.5095922090268,C,A,102.08637626189159,148.4163315276718,C,-11.936901862145872,D,3.355348964476501,D,29.79362329439959,35.366687701325326,103.20661362985422,-77.94181745593957,0
Male,Veteran,India,C,E,60.93271885065088,40.78174521257497,-85.31991399324184,A,C,-164.61141528742814,-32.62208919451129,E,-42.656438773021335,A,130.41681938180588,C,-82.29372943847856,75.7389630294438,-40.91349695799084,85.63924066649278,1
F,Non-Veteran,China,B,E,-4.79584375273433,-98.8728919523296,-172.91335210250625,D,C,-73.55636006929035,-32.43602720253348,B,-114.20029414672939,B,27.22526989009851,B,-149.4248586750911,-14.874169375423868,-2.487018953134654,-184.9684319504044,1
Other,Non-Veteran,US,A,D,47.09606605441006,-52.193137829455736,-114.02292716857751,D,D,-17.15023433216854,23.724197735018407,C,-115.5246131546142,B,161.59501153804072,E,175.83169312825606,-112.87110916197116,-132.74894856464348,-189.66755255123758,1
Female,Yes,Mexico,C,D,-29.474108611345862,44.37557928465165,-130.38741842417468,D,D,-1.062191481453465,54.55181389791848,D,-36.52257206806727,C,-63.09934984852838,D,-98.83047892337224,15.989296401606335,54.157493565138914,-112.0202004648141,0
F,Non-Veteran,Germany,E,D,-128.48723492334966,-135.83364191238786,151.00883124448487,E,E,-19.30560769630861,-84.78144766805465,C,-80.21248396239258,B,108.33408300524788,C,-146.69972370418597,-89.64779455680151,173.52899447745168,-102.82958442924921,0
Non-binary,No,Brazil,C,C,-322.3235403929523,-121.70538052917345,-28.38846966187108,A,A,-189.94972948594904,43.46558694554845,A,155.11338173153874,A,84.02566906715651,C,-98.51524810342134,-102.77871799439833,-48.79841532631851,-80.01378406074913,1
Other,No,China,D,E,149.76510401956327,61.67906296061919,-148.98485774106044,E,E,-25.432728411977806,-5.419364178572791,A,-11.668712516412649,E,-127.7735788654283,E,-168.63149148215243,-8.334574960669958,-25.040841832270754,-79.82858473061647,1
Non-binary,Veteran,UK,E,B,-40.83690233973768,-24.78463242160934,40.46000766097701,C,E,-18.95247606653665,16.37962501215869,A,-218.1791103445317,A,-33.847084156256564,D,103.65345173211593,-85.26438083262377,-110.96601240231149,3.2602645709840674,1
Other,Non-Veteran,UK,B,E,-57.5297125388737,79.05110720747939,32.70827022317158,A,E,4.458689263193142,63.71524956184661,E,4.060866585230993,A,-84.03338418175349,A,99.44332318441091,-7.919681064031225,-60.70313915944405,45.98690482921752,1
Male,No,Other,D,D,172.196483411768,212.56236181895773,-45.182446823468844,D,D,-8.491522739491899,-32.22026751341771,A,45.22695136484718,A,6.232768216885981,D,276.75672044219766,89.7365081985972,-8.050054820496566,145.11491721700477,0
Other,Non-Veteran,UK,C,E,154.8815019115395,-83.54028947753802,69.32104529971703,C,B,84.29236092323325,119.6787357371087,B,-54.15093094050116,D,-84.95007403334988,D,22.319090178236912,-47.05986121248757,29.344771107863032,151.7184821520014,1
Female,No,China,D,D,153.6370792272522,-96.09100257925235,-83.41564858585292,E,B,54.42997456497913,33.03371546142028,B,1.2828346879375465,B,-4.579657031383464,C,-49.2719092380033,-37.327858502756726,64.14672727370892,18.977661616871163,1
Male,Non-Veteran,Brazil,E,C,-17.725249976833386,21.9902447425156,19.96864247039505,D,B,122.12320559937093,98.75588863681791,C,105.21046748101361,B,90.02149878461657,D,26.516366021995985,-68.65547166989121,70.60202478262238,20.61626486788805,0
Female,Yes,Other,D,B,88.61568435649006,-27.8071081178704,-89.10538846155461,E,E,-123.26448161364243,70.03128956334814,A,-13.433680715141067,E,-14.182795571466492,D,-166.20125011542154,-13.86221670189022,84.74566615227872,133.39741946427404,0
Male,Veteran,India,C,D,-173.6955243603792,185.13843238524933,-110.69845068158268,E,D,9.884451335691661,42.11872296152714,C,-46.355060851917955,A,-65.42255639797455,C,-291.4090612584895,107.6604975769992,-36.05551910885606,-212.26123725151686,1
Non-binary,Yes,UK,B,B,-155.84294230715113,-77.3059357008643,-139.82652847677468,D,A,-30.753648512286553,56.738859010061205,A,4.788543192853719,D,-19.24982469197603,D,143.09030884011054,-10.41883793305191,-56.83842707461393,-164.36240919762065,1
Male,Veteran,India,C,C,294.61193388467973,44.39732568880346,87.74019604802434,C,B,90.90467364646663,-22.26508155766227,D,-75.76365497900048,C,16.809747134648607,C,162.65963975506148,24.086099150359882,160.78125924409946,-42.756331882531114,0
F,Veteran,UK,A,D,252.21970806783594,-196.7806371582482,-141.03043538386584,A,A,-11.00197296623365,-1.2390313458901443,E,-61.99902808220372,A,97.46781009064485,A,89.54600852860368,66.81930537172829,-170.44430653662732,54.28323913800166,0
Non-binary,Yes,Germany,D,E,272.61805411793966,-1.7071852693917617,45.54437895721768,A,E,-12.438730812224177,-111.55041980273023,B,-61.511378439410535,C,-96.31634741647186,B,-77.66108454745252,-61.25142641042339,97.98506268413502,-23.194933197761817,1
Male,Yes,Germany,B,A,49.95189485748474,211.8835907843871,-27.906129955826543,A,C,70.22436156505589,-13.499998409584467,C,147.378478327634,B,-37.5141261307501,C,-44.79179473621338,-148.99962368319999,14.148103217927622,-143.931553970188,0
Other,Veteran,Brazil,E,C,-278.1442904832359,-28.115159007334718,31.8380521235766,B,E,232.75628249980375,6.535297947979007,B,-81.35942684627693,B,14.521703795192256,B,70.81037393589541,-115.85144523761446,27.369210357515012,-123.77060298318897,1
Non-binary,Veteran,Brazil,D,A,152.3185285417171,48.00378758880382,23.294571347577577,C,B,0.6608316942814982,-57.3572861671413,C,-11.041248190649501,B,-59.59902987434579,C,-161.40055264855224,-90.31477204794652,3.745393936246651,171.34873623685323,0
F,Yes,Germany,D,B,-19.5931744491668,-74.49640941274444,-74.29992353692417,E,B,19.268376977934025,-111.04281542049912,B,-244.78085344055717,E,-4.052607831723224,E,-113.85775528887858,-156.74356439005413,-86.83771834453292,-4.009044016324923,1
F,Non-Veteran,Mexico,E,A,159.22962655101253,19.86689340233379,-16.360927086992803,E,A,104.01125055636109,46.209089123005825,D,15.187023485724744,A,-2.5788679796964,C,-8.28922449289587,0.49194907233491353,116.66264066305001,-70.329126944044,1
F,Non-Veteran,Brazil,A,A,-54.679033878688784,134.18903963730523,11.862171236460473,B,B,31.572284960761632,-99.31698772587627,C,-146.221646726369,E,66.62437619321985,A,-45.72583177784994,96.35172690212315,118.96653398993493,209.98393578622395,0
Male,Non-Veteran,Germany,E,A,82.08540054046777,45.60334653658947,103.57439506614605,E,B,-127.90024224682813,-103.35540436814952,C,170.2311901222195,C,-160.26086032705274,D,-0.22498667907690428,-48.69705277397556,167.8445765164662,40.91217186107125,1
Male,No,Germany,A,C,-51.781563307986204,11.529705959582678,-67.61237342554044,A,C,-222.10129353397286,-20.700157757404007,B,-53.98525281265285,B,21.192060587819885,E,-37.82334978650643,39.58315669996968,25.78032084104393,165.66288144482124,1
M,Yes,India,A,B,3.4748160806018364,-72.27035983232167,-78.3609420175534,A,C,126.62905852975852,91.58456955607286,B,21.3442098327006,E,-238.65619402810404,E,55.73163020385555,89.16217927275251,86.91904565410408,-50.54981964634012,1
Male,Non-Veteran,Other,C,A,-129.96424610057295,-24.175756280166112,27.555541055102573,A,B,72.29628839750455,40.31657762567675,C,29.58124580426926,E,-30.779832266686423,E,115.26488190640052,27.470801904297282,89.77726197005185,-12.630441771302102,1
M,Non-Veteran,US,E,C,66.34899678123269,41.927084875704665,-43.41909666562893,B,B,30.000154871572644,-88.79323842374527,D,25.41215851099793,B,-71.93798657854569,B,-56.60999589954334,136.95219738442532,55.35458170371537,-152.9536719128645,0
Male,Non-Veteran,US,B,A,104.06516829576556,-5.823915808738231,39.11336664624603,A,B,-114.49989056904832,153.3434898199998,B,-125.63482723831692,E,101.15927398638203,D,-109.97722977617259,49.83332444485514,-15.873454734363019,-127.37099893372994,0
Female,Yes,China,C,A,136.35782120808395,34.11958092858546,22.330908520149745,E,B,21.132368319719387,-94.7692931535384,B,-188.88757796427032,B,-39.350934422220014,A,158.36064133029112,-66.62772859054701,69.61792146638541,-107.33470314983052,0
M,No,Germany,D,A,98.68933694074886,165.73095727199726,-92.16158345929837,B,B,82.22053180671514,119.87064104693597,A,-61.13895485271029,A,-4.645852837591297,D,11.679691779182589,-174.15407017371766,-9.65108307475999,91.43713751742503,1
F,Veteran,India,C,C,12.247126006284132,41.979554967809776,115.29870806014284,E,B,-62.63104956728146,-113.22070249795549,A,236.06081080405835,D,141.30487140283967,E,-138.95256225098902,-0.4926234594259793,0.9750922249553876,-1.1697085834494372,0
F,Non-Veteran,Germany,B,D,-49.122431918597606,204.90772259029856,-49.0903459246958,E,C,47.92046332862195,-68.6224339043465,C,93.26008561726205,D,-49.88941950359613,D,85.26885341782715,49.04600435339361,-129.02464059561768,-142.264182863482,0
Male,No,Brazil,D,A,52.093940370962,-4.174604829904888,162.48874927152468,E,C,33.43983825637045,-61.76361556289296,C,-219.62155291082422,A,-73.29596798343638,B,-43.599107812706286,111.6402134081903,-41.931502068168335,40.74723394466361,0
Other,No,China,A,E,54.55730408234879,-63.12577285620217,83.84317302002441,B,D,65.88357398426139,19.536504481240527,A,-128.83004839805864,D,247.31895928068272,C,-91.68007913129892,35.28047385133458,-119.66897865487542,-46.45087208587711,0
F,No,Mexico,A,B,-148.48312184852284,100.67546429755383,176.14714645336443,B,D,-189.6118076808262,16.388313838202574,C,3.928998002894551,D,-9.274780448041033,B,37.534662987535974,-22.907432280765452,55.204890502696955,71.44686354857448,1
