AgeGroup,veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
26-35,Non-Veteran,Heterosexual,C,A,61.53488827205119,C,7.103157896410181,-13.554967587407942,102.97034109421372,C,1
18-25,Veteran,Homosexual,D,B,40.63456565143533,A,8.716309930908745,-1.1573520703135953,-46.63198623262228,E,0
51-65,Non-Veteran,Bisexual,D,D,55.04648207505278,B,-100.94518428856767,-38.76301594285073,28.164232614155548,E,0
26-35,Veteran,Heterosexual,D,C,-15.258604575287322,D,-79.5497603008934,52.685377656112884,-11.170667060568693,A,0
65+,Veteran,Bisexual,A,D,65.33379334486602,B,-65.43454126163473,-6.6673451116075615,13.663646630665111,D,1
36-50,Yes,Other,E,E,-130.5320939770667,C,79.38715614316637,-86.90929958119766,-14.298448306185756,C,0
65+,Yes,Heterosexual,A,D,-2.005494203663708,A,-22.80653974912204,25.415471341125574,30.627345168614927,B,1
18-25,Veteran,Homosexual,B,D,-227.1069103385534,C,-232.35442554932555,82.51277299418773,41.6873992511729,B,0
36-50,No,Bisexual,D,E,127.74007093535742,E,-115.56397592319345,-34.805545496079695,0.2604265386257591,C,1
26-35,Veteran,Other,C,B,-59.72127129847937,D,91.02442394254187,-125.46807700423379,-252.23598215096126,A,0
18-25,Non-Veteran,Heterosexual,B,A,27.48674891989822,A,-66.29638741639506,-38.137893309743006,-106.01554022142416,E,0
51-65,Non-Veteran,Other,D,E,-21.619541384158744,B,-24.158492827571695,73.6867894597218,11.159993183072112,D,1
26-35,Non-Veteran,Homosexual,E,C,-12.525680096454526,E,-81.0015882365311,201.6106919122694,-67.48465846125193,B,1
65+,Non-Veteran,Other,D,A,-136.57780919654613,E,-179.5409818725467,83.87907485945698,135.68999029557645,D,1
18-25,Veteran,Other,A,E,-106.9915526987439,A,21.37499144734139,6.425016671609144,108.88651921140126,C,0
26-35,No,Homosexual,A,A,-64.59864873936223,D,190.27433612295908,-48.92810588246751,71.06806712554713,D,1
18-25,No,Heterosexual,A,B,-44.28829187740938,D,-50.461765020110036,-132.91465482388648,-9.545117835433595,D,0
65+,Veteran,Heterosexual,A,C,-308.732277505986,C,10.483020878329054,103.55821427500737,100.08712577923677,A,0
26-35,Non-Veteran,Other,B,E,42.41165449889351,B,33.562131531890444,65.9539451463407,64.84532537262456,A,1
26-35,Yes,Heterosexual,B,A,15.30505253445638,D,-93.03062713632825,59.90620387873755,-78.74808964346921,D,1
65+,Yes,Bisexual,D,A,-80.16921768921165,C,37.05345802407628,-27.089936845949076,-66.68067003022207,C,0
51-65,Yes,Bisexual,B,E,15.674548915001264,C,179.17676185418588,-61.68020911487564,102.72325213197584,D,1
26-35,Veteran,Other,D,B,68.54878325073193,E,-70.76609565334113,-86.69310215342524,51.8657161503166,C,0
18-25,Veteran,Other,A,E,-6.870495908520846,D,-69.84810480924932,85.10336883052719,-53.66108783988424,C,0
36-50,Yes,Other,B,D,-0.45476330975753365,C,21.10770724784036,94.53888883742971,114.42301421418313,E,0
26-35,No,Homosexual,B,D,-68.76366874422614,C,-7.2961991917980935,-93.23193772230255,-28.325786710789817,C,1
26-35,Non-Veteran,Bisexual,C,A,71.99895414779665,E,-7.633281965571757,-92.3435886257951,-30.043787421759266,D,0
51-65,Non-Veteran,Bisexual,B,E,-57.292572448894155,B,107.06199660956173,-88.8456022383222,-0.568561429934077,E,1
51-65,Non-Veteran,Other,A,C,-69.45680461908722,A,-14.114409601739236,-67.69722399564768,-44.762664539723175,C,0
18-25,Veteran,Heterosexual,C,E,-16.602575176859634,A,-31.13336219810493,4.174329766045892,-159.75947590263948,C,0
36-50,Yes,Other,A,E,-90.0213877322056,D,-110.03824184473821,72.21067704922703,-119.95698409000414,B,1
26-35,Yes,Other,E,E,-50.88305331249152,C,34.61663765424717,151.60310774311938,38.67286064111302,E,0
65+,Veteran,Homosexual,D,D,27.465455143005013,C,20.116300138150493,-31.541422820980923,-69.88400605501556,D,1
51-65,No,Bisexual,B,E,69.19826939920398,E,15.273228871860706,94.22587982634023,-169.45731711662845,B,1
36-50,Non-Veteran,Homosexual,A,B,45.045883692410825,D,120.66476150700645,137.10871484722185,76.99985960700874,E,0
65+,Non-Veteran,Bisexual,C,C,-32.93554903722763,D,-133.72780326214902,124.55401772523753,-36.16196159338496,D,0
18-25,Yes,Other,A,D,50.69757641450558,A,-228.20476229766902,-103.46914841197932,-105.00084566959364,D,1
65+,Yes,Other,B,D,-74.54354230744198,A,-64.1601361439986,123.43516034223498,144.67413473010274,E,0
18-25,Yes,Homosexual,B,B,-95.06152745787355,D,16.94878778762674,57.078391976744705,54.56119070599205,D,1
18-25,Veteran,Heterosexual,A,D,-44.58257156751673,E,119.20041991300441,55.676725831565534,115.71506026233213,D,1
26-35,Non-Veteran,Heterosexual,A,C,-69.45939701114906,C,-168.24154321169175,-140.25821389317244,38.49688769599267,C,1
65+,Non-Veteran,Other,B,D,-104.1296547357859,D,-3.106656575463202,80.69406804922062,-69.14582637012563,D,1
65+,No,Heterosexual,D,B,-36.606838916898035,B,-80.38258068349164,81.18674179447815,34.20018633199383,D,1
36-50,Yes,Bisexual,B,A,-87.04950571193119,A,82.58269540795305,-141.1953682572893,64.99892269341468,D,0
26-35,Veteran,Other,C,B,121.28638585130487,B,124.03797903365398,98.43147509737719,173.0547558409847,D,1
26-35,Yes,Other,C,C,49.742111524405416,D,-79.3928276636326,137.813487911002,202.73161841998242,A,0
26-35,Yes,Heterosexual,B,D,27.313428388681203,E,-67.2890422958937,-1.814321856984784,20.28189997978715,C,0
36-50,Non-Veteran,Other,E,D,-10.461125907389354,C,-43.0476443526012,-55.503963677955824,-79.97955941336167,A,1
51-65,Veteran,Other,D,B,106.83235835768686,E,7.111411853334143,-76.28227492462007,-144.9600396344277,E,1
36-50,Non-Veteran,Homosexual,C,A,-112.38433276005533,E,-5.0688263965314,-9.952210519584439,-58.25435716982514,E,0
65+,Non-Veteran,Homosexual,A,C,-61.07254964602574,B,-91.46348062196009,-36.48379458530946,-109.61089504755104,B,0
36-50,Veteran,Heterosexual,C,E,16.302213520171573,D,115.02730861760612,22.661629313894693,6.6430486240141935,C,1
51-65,Veteran,Bisexual,B,D,-4.039047609790701,D,-144.65529794025392,-105.76624331463596,76.75215342705872,B,1
36-50,No,Other,A,C,-77.68744816058431,A,100.29581204839391,142.58092450298682,-39.342294329130844,A,0
65+,No,Homosexual,D,E,103.4391618592222,E,92.5080032691332,-79.72291969433674,103.09254498177616,D,1
51-65,Veteran,Heterosexual,D,A,-93.00968934362702,C,-108.51246464109327,-89.84877228452322,-19.97380413844632,B,0
51-65,No,Homosexual,A,B,1.9232799803530516,A,173.9173390291753,131.04217478417394,88.32637681422943,D,0
65+,Veteran,Bisexual,B,C,-71.79535396132151,C,-107.91700467178758,-68.84018761516288,78.90855694824019,E,0
26-35,Yes,Heterosexual,A,E,-66.11538519016608,E,-69.08842458004136,-54.65518822113705,-110.41728739461854,A,0
26-35,Non-Veteran,Bisexual,E,C,-22.38219061230223,C,152.73564065521305,16.282817167073908,-42.85181455239094,E,1
51-65,No,Heterosexual,C,E,115.1431409739901,C,-76.8419082256469,53.84198769408896,-147.72031689762906,A,1
26-35,No,Homosexual,E,B,-46.35724480760553,B,-196.7712892145036,29.241959525432076,-103.33430927999963,B,0
36-50,Veteran,Homosexual,E,B,18.515908787929124,E,149.08531513795847,-24.511137562215108,-2.026543389880778,E,1
51-65,Yes,Homosexual,D,E,-109.71162589296229,B,57.3204219443588,-63.20728895484934,32.274345400432956,B,1
26-35,No,Heterosexual,B,B,115.75972857855253,B,158.1710805591888,0.2743026440477159,39.5973201506422,D,1
65+,Yes,Homosexual,E,A,76.46257102215029,C,-109.64070179574918,265.3253968008606,-72.07204356647678,B,1
18-25,No,Bisexual,E,B,-208.34848341988166,E,32.970695432001826,94.29469788436914,-142.4381918124256,E,0
18-25,Non-Veteran,Other,B,E,-160.15050745931615,A,-31.397558396367575,88.27856940065611,-39.971546307200384,A,1
36-50,Non-Veteran,Bisexual,B,E,-68.37227885168389,B,133.64532809580652,-59.243430585760315,52.5812284038674,E,0
18-25,Veteran,Homosexual,A,B,-86.57678795587647,D,-154.4133715639561,-56.742195124336384,50.096672699900594,B,1
36-50,Non-Veteran,Bisexual,D,A,-33.13859648546923,D,-127.39590419945566,47.29506305450358,-15.223489173725705,D,1
51-65,Non-Veteran,Other,A,A,40.61217916256311,D,57.035349001684274,28.154442097642008,42.65454551439769,A,0
65+,Non-Veteran,Homosexual,B,E,60.593868798717644,B,-25.856273907487033,-215.34536634180444,8.986891167689906,C,0
18-25,Yes,Bisexual,B,C,-47.39546572588752,D,78.90530277456891,-145.81518381098593,306.3701441522714,C,1
36-50,Non-Veteran,Homosexual,A,B,-99.41601664542054,C,-263.96727028460145,171.69191438133493,11.872428158411372,A,0
65+,Yes,Other,E,C,-22.073286467284692,E,96.64766527232419,-74.0078996981331,-99.33240048614834,D,0
36-50,Non-Veteran,Other,D,E,-81.00317031299934,B,-99.66253219475794,52.71044129853901,101.20295697407428,A,1
26-35,Non-Veteran,Homosexual,E,A,112.16415051626407,C,-136.7693429603422,84.25366378866616,29.173647662770364,D,1
36-50,Non-Veteran,Bisexual,A,A,-66.28050590437975,E,148.97729598193033,43.49502552037355,211.5221753233971,E,0
26-35,Non-Veteran,Bisexual,D,C,-169.37743943620808,A,-1.6874721325962276,0.3383064820005668,96.91315423508263,E,0
51-65,Veteran,Other,D,B,92.1372309904968,C,-101.10233376734503,-93.65652218134498,165.82947537343844,D,0
36-50,No,Bisexual,E,B,-87.04788503774351,A,85.25317377943881,23.647789874642314,-4.778600417061418,A,0
65+,Non-Veteran,Bisexual,E,C,148.4242490748022,A,-63.994122125192874,-57.88515549277922,-1.0004140759500053,E,0
18-25,Non-Veteran,Heterosexual,D,A,-101.06760507489274,D,-10.547568872362072,34.074347947187476,-42.24725505679983,C,1
65+,Veteran,Homosexual,E,C,-57.67669340237711,A,135.45759309919205,-142.99244849211686,-49.15966795578431,B,1
26-35,Yes,Other,A,B,21.807201896736533,D,3.5567390597082307,-43.99214766947635,8.625199318831788,D,1
26-35,Yes,Other,C,A,-17.578310168837113,C,163.59611030611433,108.38556055971173,158.78532352247657,A,1
18-25,Veteran,Heterosexual,B,A,48.89157981593109,A,-252.76996411952166,34.771811992144016,-73.50341711350515,B,1
26-35,Veteran,Heterosexual,A,D,131.6247396243427,E,77.81793934784031,-83.53599573820975,-42.951033773278056,B,1
51-65,Yes,Heterosexual,C,E,-75.75235447173138,E,-219.5227753494015,186.4737517764956,-21.883410149286238,E,1
51-65,Yes,Homosexual,E,D,45.83938012878358,A,-134.56438316513587,131.4114031882702,-70.37858730098844,E,0
51-65,No,Bisexual,C,E,78.25105102961996,D,-75.22098883748643,-200.94978708583864,-7.967119603993238,B,0
65+,Non-Veteran,Homosexual,E,C,148.0634405981358,B,67.53336050294378,255.59898930709716,-75.75914101112798,B,1
36-50,Yes,Bisexual,B,D,-153.6833835181531,A,24.31181439989018,95.46622443829544,189.5232695932826,E,1
36-50,No,Other,E,E,133.87413920883492,D,-8.879821385147059,-2.3777911435550463,-50.78399301280353,D,1
26-35,Non-Veteran,Heterosexual,C,D,162.40204609437038,A,-98.6457033453626,48.183891278659665,65.8825638370241,E,0
18-25,Non-Veteran,Heterosexual,B,E,-111.24443871066214,A,1.1483565507259006,74.7667558729968,123.61576845325162,E,0
65+,Yes,Homosexual,A,C,-170.42433131100182,A,58.16612559595005,90.1995170628669,73.31572727616037,D,1
18-25,Non-Veteran,Other,C,B,19.3701337780573,A,33.506054296595586,58.08738037555949,-39.26521007564726,C,1
51-65,Yes,Heterosexual,D,D,16.688367759177318,B,69.79254073261356,-286.10688237232364,157.05227793669982,C,1
51-65,Non-Veteran,Heterosexual,B,C,-97.91814005410787,B,-60.34546937497053,137.9331459543059,84.28957725773856,B,1
18-25,Non-Veteran,Other,E,A,46.976821074202356,D,-168.36607421806352,10.240096046051498,-66.54000473768613,A,1
51-65,No,Bisexual,B,A,57.3194452096015,B,95.64497396314529,266.6061590960074,-114.62339774138721,D,0
36-50,Veteran,Other,A,E,181.24023792228797,C,-51.118443070715415,99.16364449802631,47.6285035871443,D,0
65+,Yes,Other,B,B,10.329335832114392,D,122.0050863269126,-58.08711512097491,-154.8685644621297,D,0
51-65,Yes,Bisexual,A,C,-80.0880019782898,D,2.419759530357558,-18.318995876806508,-25.379087747676348,E,0
51-65,No,Other,C,E,86.67211924106945,D,-176.6289880980237,39.721105380114345,45.39132378942525,E,0
26-35,Yes,Heterosexual,E,B,-108.35979194144234,E,-25.00651538531112,-7.373939542045058,34.11337834190987,A,1
26-35,Veteran,Bisexual,C,C,36.89710044263097,A,62.04877215474387,41.582300299155065,29.311695516611696,D,0
65+,Veteran,Heterosexual,A,B,-84.23730980560607,B,212.11010926309135,-98.61369114644167,42.34336915554733,D,0
26-35,Non-Veteran,Other,D,C,-81.53618797720412,C,44.41962468029582,-95.76714467308857,126.20095699256535,C,0
18-25,Yes,Bisexual,E,B,36.35035184351372,B,57.258068687893214,-5.2243461539726175,-181.83403871002156,B,1
65+,No,Heterosexual,A,B,2.7465512791552373,A,-58.48818626685658,-66.06722710210423,-65.60435334522808,D,0
26-35,Yes,Other,C,C,18.26178504430778,E,70.31834613643714,-54.29210326739011,10.593566439537296,D,1
36-50,No,Bisexual,D,E,12.26861676538286,A,-53.48853017200683,-53.002648356374124,68.41221739701334,B,0
36-50,Non-Veteran,Heterosexual,E,E,120.8970450605561,C,65.15709475455557,52.21001189746023,98.76450139229719,A,0
51-65,Non-Veteran,Homosexual,B,D,4.041456026504362,C,-3.740962485746116,220.89807973834397,-24.3818263318772,A,1
26-35,No,Heterosexual,C,A,-18.47184176383592,A,17.329705760102986,61.47988184507852,-112.70365776803766,A,1
18-25,No,Homosexual,B,E,51.95103127795536,E,173.57093214952351,58.00480176948509,-130.91405560977697,C,0
18-25,Non-Veteran,Other,D,D,50.20915882147442,C,-201.87890363870332,-217.4240486803995,-152.09922669553706,A,0
36-50,Non-Veteran,Bisexual,B,E,97.8125245408411,A,97.67859562107913,-25.359033444851235,34.68976691559471,B,1
18-25,Non-Veteran,Heterosexual,E,E,-43.72864568689048,E,-12.552548653723383,-37.87887839445903,-108.39506406699728,A,1
36-50,Yes,Other,D,C,204.76877759931554,E,43.77422709841944,-70.0642997926985,-238.37150227329036,B,0
51-65,Veteran,Other,C,E,99.25238283668732,B,7.461712088993604,1.103861385734457,-164.68485172673712,B,1
65+,No,Bisexual,A,E,-55.61232639741442,C,80.5680838306761,-22.151550949032227,-85.27292684605962,B,1
51-65,Non-Veteran,Bisexual,B,C,58.774431526400825,C,-45.69036357980218,111.85776599577899,-48.512835867629505,E,1
36-50,Yes,Bisexual,B,D,-14.053264258309394,C,-194.8343262941132,-95.95115757499143,-118.36919910573502,E,1
65+,Non-Veteran,Heterosexual,B,D,101.73406841049739,A,-85.66678845003439,-109.73754143530311,-99.66189789988984,C,1
26-35,Non-Veteran,Homosexual,B,E,-120.18678545066386,A,2.0481706934238506,162.14643529296896,108.85430959593026,C,0
36-50,No,Homosexual,A,B,-156.97944977048502,D,-112.77271749901377,139.14972434895031,106.55958574432472,D,1
51-65,Non-Veteran,Heterosexual,C,B,249.5121762392484,C,136.7594683904792,-121.25897509379983,103.54460711902627,D,0
26-35,Non-Veteran,Bisexual,E,B,130.9822424620902,E,35.41691495211728,310.63500427131265,-153.1176335200625,B,1
36-50,Veteran,Heterosexual,D,E,-109.17960157271015,C,100.59179393088719,121.01869046289404,149.9923668403534,A,0
65+,Non-Veteran,Heterosexual,D,B,111.61306308124712,A,148.80169212405573,83.50677544941104,-25.790483620908276,E,0
18-25,No,Homosexual,C,B,-135.4966974460399,B,178.97366145576768,45.40124483753997,106.13316199773575,E,0
26-35,Non-Veteran,Heterosexual,E,C,-119.89794335613418,A,-58.16166038247912,127.58314367799726,-81.97708152299505,A,0
65+,Non-Veteran,Bisexual,B,D,95.64088004879406,B,87.05198845511411,193.97542925305382,136.2119617058434,A,1
51-65,Veteran,Heterosexual,C,B,38.83633831773347,B,123.71711862185913,-10.73606980369359,53.21402181342726,D,1
65+,No,Homosexual,E,D,-26.613756358577277,A,-107.25299825719374,2.4170746347563137,-60.970734882210834,D,1
18-25,Yes,Heterosexual,D,E,22.45930041574938,B,-0.9974067327963902,43.42646126217356,-21.60299789571593,B,1
36-50,Veteran,Homosexual,C,E,99.140151693468,B,-59.21186690377137,-106.44485079843933,-121.03659657066959,D,1
26-35,Non-Veteran,Homosexual,B,A,-47.204730696618654,E,71.90872163702208,-185.5397866608715,24.120379090713946,A,0
26-35,Veteran,Heterosexual,E,A,-95.06424223563526,A,-11.805015073902911,67.58117970464585,37.49693163417645,A,1
18-25,Yes,Heterosexual,C,E,-93.12562581684575,B,36.83765563898704,22.474825535848556,-42.98013486191315,A,1
26-35,Non-Veteran,Homosexual,A,E,41.56627200410969,A,141.74832987900524,36.64625841872194,23.55521306488632,A,0
18-25,No,Bisexual,E,B,-53.9680918328058,C,-225.472969882094,-171.73067182192713,205.6510476816921,C,0
51-65,No,Heterosexual,B,A,135.4770212236737,C,102.28625734616301,-119.97824823535181,-5.8506820419063255,E,1
36-50,Yes,Bisexual,B,B,15.618956929164643,D,65.03710261449447,-163.33663416714077,-40.505484333939066,B,0
26-35,Yes,Homosexual,C,D,7.615247565228442,C,-23.269866243645264,-249.4000917412171,-8.437545322958684,B,1
51-65,Veteran,Heterosexual,A,B,95.24023900352681,E,90.13885385058677,-24.890073287474696,8.978790723748546,E,0
65+,Veteran,Bisexual,B,E,107.7734720990864,C,134.5242196694204,39.14495889731759,159.32233103720088,E,0
65+,Non-Veteran,Other,C,E,-90.59296398189309,D,35.17281565738525,13.167785093176123,-24.173912300725465,D,0
18-25,Veteran,Heterosexual,C,B,-64.85335412909396,E,104.97027045735248,-18.018966166299215,-139.01783841778757,C,1
51-65,Veteran,Heterosexual,A,E,-97.41077865583907,E,-6.218495897310667,62.31161638588129,-95.40452179369733,B,1
51-65,Veteran,Heterosexual,B,B,167.90894474576496,E,-1.0226593754200872,-43.02614726683511,70.97881169801276,C,1
26-35,Non-Veteran,Bisexual,A,E,-98.18393687534372,A,-49.697099735452475,-82.92051040177093,-113.31610273644132,E,1
26-35,Yes,Heterosexual,E,D,31.166585552656063,E,69.14677137012842,132.95952320257746,-6.498966237104664,B,1
51-65,Yes,Bisexual,A,B,-58.05243016620116,E,-116.9746097968381,49.895189376703044,-159.7098993975537,B,0
18-25,Veteran,Bisexual,B,B,31.274387216315073,D,67.41353114354817,222.35405557060162,39.868551726189175,B,1
18-25,Non-Veteran,Other,A,C,-117.73862239823654,E,-10.205004624499383,-157.99934512906515,54.74755580872328,C,0
26-35,Yes,Homosexual,D,D,-44.48275426204677,B,-11.273314626407377,-0.6422607748957185,73.15841122959965,A,0
65+,Non-Veteran,Other,E,D,-203.7684237629938,C,28.534299184329033,-9.383930633814611,52.02471514212953,D,1
36-50,No,Heterosexual,A,C,-132.27687520691168,C,-0.03328094475854743,37.92967046442413,-76.95865928537754,C,1
26-35,Veteran,Homosexual,D,E,48.077096961554396,C,-42.762452907864095,59.39032529910443,111.42481524608799,D,1
65+,No,Homosexual,D,A,229.95458345130206,A,-114.67058714614842,-19.754872211241455,109.30137887746432,C,1
18-25,Non-Veteran,Homosexual,C,A,33.906920920050986,C,-144.81003803465762,-88.61539948195455,106.73807540313769,A,1
65+,Veteran,Bisexual,E,A,80.68615299220826,A,-69.81692320165452,105.71142329454926,-151.9173918252131,D,0
26-35,Yes,Bisexual,C,B,176.69430923683032,D,-99.50361679682523,145.2804208478792,-116.1533493640133,D,1
65+,No,Homosexual,B,E,95.64774076380101,A,-54.263949554445354,55.38337141912015,36.735011317615864,E,0
65+,Non-Veteran,Bisexual,C,E,46.907212706960074,A,-102.61687549493273,-101.01420370861544,60.890092251719764,A,1
18-25,Non-Veteran,Homosexual,C,B,177.1097047561014,C,-103.07363495800061,19.636358612007005,18.280384206464614,E,0
65+,Non-Veteran,Homosexual,D,E,131.35325951872372,D,86.68576634806061,142.34148218070698,-182.10992109090364,C,1
36-50,No,Other,B,D,27.100899070449845,A,132.19349933348298,43.07299488679611,-49.32823562970313,A,1
36-50,No,Heterosexual,A,D,-104.52388992326816,C,171.47439505079927,-181.20553034740328,152.69747778580685,B,0
26-35,Yes,Homosexual,D,E,11.68668094220559,B,-83.16472706229074,-138.75824641668837,144.04568244519797,B,0
26-35,Non-Veteran,Homosexual,D,D,83.37585347798533,D,90.84217251544024,-170.86797850256926,45.568713311826436,E,1
36-50,Yes,Heterosexual,B,B,43.2553697542849,B,-26.8669761469152,-22.014295792445626,36.840514252847576,D,0
26-35,Veteran,Homosexual,A,A,-45.840120799162975,D,94.41733950084041,78.34583204130827,2.2018121151023125,C,0
