SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Other,Other,56.38843998868461,-34.036191994834795,B,E,C,270.3782233076353,102.42175663021801,B,-64.50867827584997,102.8394087482322,-105.47964047665235,60.78994051447162,-184.4805964705144,D,C,C,-124.86487969603121,D,1
F,Heterosexual,-73.78448115258067,26.662871158242456,B,B,E,-63.690726168791414,147.70164045372033,E,106.2350046903838,-34.87215407162049,48.29380837096384,-86.20209189362436,-67.10288430487341,E,E,A,-104.77977328420734,A,0
Female,Homosexual,-103.03778279650686,7.186486628148205,B,C,E,7.336902956694131,11.981339103843249,E,87.70707614999874,107.1058162628477,-160.49267683372133,169.27416320221852,-108.54264231307526,D,C,C,9.760387913934803,E,1
F,Other,-62.20180421478025,-36.03494313398146,C,B,B,19.832139111634778,-20.223002188692824,B,-3.0233061784160156,36.350538665433284,-61.08127044279244,71.8152217763454,91.89255923218845,A,C,D,7.794157289592636,E,1
Non-binary,Bisexual,-40.62741313094152,-13.712738307248836,E,E,D,-25.061882729991108,-213.38059199294185,B,-141.02491472912365,-41.41977945036711,-49.06513030890971,272.32063282370507,-136.51844397950498,C,A,A,-43.7892622375346,B,0
Female,Other,16.626998100619808,-30.4138922723798,E,E,B,74.31850729450312,71.27786368117194,E,68.6940000427271,-110.62888804563966,137.35247248061197,-42.32237338175846,-23.19980642525869,C,E,D,60.450081709615176,E,0
Female,Homosexual,-21.26799965014785,79.87281317148741,C,E,B,-56.21934353495419,-18.88655287568601,B,77.60685522057585,199.5107205198616,-15.958410784173676,70.78503603163793,31.18493053678441,D,B,A,-47.32261351954584,C,1
Other,Homosexual,-38.58337238495614,128.3206991649267,A,C,C,28.725987360407885,-169.35664325559088,C,42.677790287983036,10.977384210189044,37.92309321493019,34.0312756801055,92.86898150136128,E,D,D,10.92631388714536,D,0
Male,Homosexual,110.55640334087342,92.78323039395929,B,D,D,151.3220899788063,-15.56260180968764,B,-46.958934305127016,214.32978871326736,37.741763782380836,-166.1544176566719,118.74627598357456,D,E,B,254.2625637839892,B,1
Male,Other,-21.12506937373905,13.8842847604357,C,B,A,30.98920007031586,-16.82178714315407,E,109.86916503493691,20.07394778437465,20.8481044507508,-115.72698061242417,29.942824239728534,E,E,C,99.08740666875839,C,0
Non-binary,Heterosexual,157.40684879720413,21.54447912745956,C,A,A,-142.70341015104125,14.604077433140308,B,0.004848169658252911,188.57983035473399,-161.57595124833279,30.204256391603902,-135.66926125515604,E,A,C,134.43769343023735,C,0
M,Other,0.0430443607978136,44.39920910843385,C,D,A,89.82933578300806,-149.668262601991,E,35.249817124008935,-118.42431316074934,32.79463627170871,-20.930178386728354,97.39955403494656,C,B,D,82.50754636910663,E,0
M,Heterosexual,-100.24061440125622,95.17426668548248,C,B,C,-29.79826606182992,-47.06983210692918,D,-138.25198388977827,-43.03356840003185,117.20942007979274,131.54936089624618,-58.00212854090938,A,E,A,102.17096573710303,A,0
Non-binary,Bisexual,-27.40440857547155,40.87683397710582,C,D,E,4.846013152944238,107.80406517097418,E,-67.64139794125244,113.26723112323344,11.248767279499322,-113.43016390077736,18.64269235069354,E,C,A,-60.15298594441495,D,0
F,Bisexual,129.07156452833652,363.2129934442584,B,E,B,59.809842785947076,38.24973286232608,B,-127.22376014551853,79.03317653394305,-1.7577399197791486,-81.17331773282744,-5.0516894728988,C,E,D,45.628311560513836,D,1
M,Bisexual,53.75096087348731,38.2853955116545,D,A,B,24.066750070715784,-115.28791204997589,D,-15.769278895066066,49.17451255905752,73.68048567779323,-20.683778182341847,-201.34384258322225,C,D,D,41.74773213768941,D,0
Non-binary,Heterosexual,-162.15382155960393,-158.55600397686047,B,D,A,-67.40873670804727,189.52514963253256,C,-99.31796955965495,164.0467142557102,180.11310655663212,-83.1100669963631,-91.35991650855814,C,A,A,-69.52904618369502,D,0
Female,Homosexual,-36.55325933359745,103.18272469244852,B,D,C,47.71700001808188,24.916292967180038,D,-162.70937585943116,13.889591963673482,117.91148887212779,87.2482770266902,93.54297237160226,D,B,D,-42.65226435700441,C,0
F,Other,47.044006738392966,-20.80953263936389,D,B,E,57.12027628300555,115.06127096209234,C,-123.07601717601075,-0.20680785238590527,81.13380822975833,-68.3269763434746,-85.72518815176832,E,E,B,37.40120279773613,A,1
Female,Bisexual,-67.24649119683636,17.00165196572547,C,A,A,-1.9207946832077958,-67.95806249012146,A,31.85919592050474,-60.07972906519851,140.2203622710058,-133.77321986666286,-24.304597598590323,C,A,A,199.8901442733753,A,1
Male,Bisexual,-21.240723156006354,70.90192934445794,A,E,D,-4.311973288608802,49.90050877084219,D,-141.88159908969686,-10.297989642820166,-157.25094775965934,-61.33247919066772,-26.1530901902157,E,B,D,47.88433312780773,C,1
M,Bisexual,29.363055501037184,-47.38602302939935,E,B,B,-33.38060154009755,-4.790641411213273,B,96.24513735394443,-98.0204227767074,-176.32846955635657,10.585638592948522,-97.95664662634957,C,D,E,-104.30058659402344,A,1
Female,Heterosexual,87.25205546706658,23.500157511972475,D,B,C,86.62949232890834,-12.604339843188065,C,5.881637455935124,208.17581753291506,43.37311503009445,148.72225003997463,-87.18855424777216,A,E,D,-133.1425162464596,C,1
M,Other,-77.70179409408617,166.33827412960107,B,C,D,18.726647263954796,-204.4925812684296,D,25.18286797647984,-90.06123921614895,-111.27937195839014,67.42206213235434,175.92723529169837,D,A,C,47.69920809822576,D,0
F,Other,54.29552235671715,-34.36034267742073,A,C,D,-90.08495839037579,51.60404520365426,E,69.38336765225199,88.04086000206405,-211.8543085962055,73.89796735683916,-138.05324219640525,E,E,B,2.26655057968708,D,0
M,Other,112.62909754001716,48.043568308225545,B,D,D,-74.75071920705737,47.55536138154679,B,23.26792697921972,43.525540251432005,110.89085563800272,-183.1183356346661,103.34989557347008,D,B,A,142.79446109619485,E,1
Other,Bisexual,67.35310565197082,89.04519107525395,D,C,E,31.739968384561823,4.407450487213776,C,71.56956755422189,73.7361308001235,84.00498027517311,101.08683006790686,14.739869298044011,B,B,B,-97.87341271268815,D,0
Non-binary,Other,-6.818237447761821,-1.1074763485537615,B,E,D,48.559743533370096,15.310839470405362,A,-96.8346530080921,-157.37535531838432,-41.40370488402881,0.8243234605622284,-70.02367789553465,A,C,D,-3.388401632259648,E,1
F,Heterosexual,-51.93026317761438,-87.20093406682464,E,A,A,-42.94063536737405,-22.955937966395865,A,212.35843975264635,-18.30242165453175,28.967408232690318,153.73863088615968,54.76445156129726,C,E,B,88.6718467841696,D,0
Female,Homosexual,-80.85134969259919,35.367835795157944,E,C,B,8.372410583948518,-15.069022624140668,E,95.02485273889937,119.15869578793321,-159.01847246451558,-48.31512969705849,-15.887368964072305,C,D,A,80.63945376586777,E,1
Female,Heterosexual,-23.2973823918185,-179.66437989739782,E,D,D,10.537659431181657,54.563580750421295,D,-136.0604794595755,-42.70721690826254,26.555915723650326,-56.17845101674642,-76.10537531774962,D,D,A,-65.89013396851843,C,0
M,Bisexual,-58.58356766056338,121.46091998341404,E,B,C,-143.57435826678017,-41.57352148598842,C,-55.567527696049204,103.27911512426465,52.16390143178285,7.181609551956105,-133.23893573530356,D,A,D,271.4296585074385,A,0
F,Homosexual,133.99503323830564,117.8109078177763,D,D,A,-104.20632075783894,-7.001639223980116,B,-6.586270290657632,-35.46528966777541,74.73993647560464,173.76685121781054,-21.325918298536585,A,C,D,-82.45794111530105,C,0
Non-binary,Other,36.045441500175215,-134.87418603281344,E,E,D,63.2075634675075,-45.558627566856025,D,-70.81465044109964,229.18314279732658,5.126033521743749,-47.81473324879044,-83.67664250623743,A,B,C,-112.8239680296893,B,1
Female,Heterosexual,72.08678936023016,-90.90774098899071,B,C,B,182.9474191733041,-117.7682103748028,C,-74.06662835052164,56.902937367946116,-107.83025174364028,84.91964951353854,64.65380350524926,B,E,B,-48.37971611961668,E,0
Non-binary,Heterosexual,-72.85503849010058,155.64390467525743,E,E,E,-5.95645273898404,9.596948551454167,E,-4.968990198770085,-222.18127765692714,135.78012598111548,49.238906772689276,-14.989763495154005,D,A,D,-228.45407756388187,C,1
F,Heterosexual,-74.11269958024172,-155.2873520722334,B,D,A,-21.897700503336498,-78.30827285992889,B,7.985242255734127,198.5839914556446,-34.349489610710684,-101.03194797177675,-73.79244948851967,B,D,B,-35.70895901743228,B,1
F,Heterosexual,-101.1017683555772,106.82463218326608,D,E,E,-17.958730700736382,-43.46561063550736,C,-40.58178427104483,-77.1622850607813,57.244313420155194,71.33084106624126,54.79398812045575,E,B,A,-126.32378271729334,E,0
Other,Heterosexual,-95.14461362974022,99.87041757538071,B,E,A,16.474097930526057,14.453495212766764,E,-0.030451121085392517,-90.22890942130908,-111.73058327456373,100.75292537166347,1.798595899988207,A,B,C,172.40611337372806,D,0
Male,Homosexual,57.81282240769843,9.190779170669636,C,A,A,200.69518744453094,43.437075994157304,D,-7.002182228222466,-193.43786790680673,27.79956473439078,-106.65400739213852,-33.81102142275595,E,A,B,-103.00973215143767,C,1
Male,Other,110.85928820529429,-78.26918072652657,C,B,C,-111.30977272087048,120.65500356866889,C,-32.423179488169446,11.408899233120446,137.76229466858453,-92.30865001528805,-114.81887331651679,E,D,A,-108.05501863937292,B,0
Female,Heterosexual,103.28497796448085,-259.0700575071932,C,C,D,-126.0313583995964,1.5086431343888478,C,-39.92044604458728,149.40979592338425,17.87750211545608,-5.560283095529967,121.20967025404583,B,B,E,-15.107490855679584,B,1
Male,Heterosexual,-40.35615977114528,124.56204094192769,C,D,D,97.19678433478686,-10.385365288453123,A,-76.96831659962325,160.98294939600092,39.83748988889691,115.91545066205124,122.1469199477812,E,D,C,30.770331598830015,C,1
M,Homosexual,49.44980219706108,6.898640540105924,C,E,B,-25.536933970654452,24.96579489736465,B,-113.01979530458803,-70.56768951291623,-9.413721666120042,-71.99437650900452,102.38377872460201,B,B,B,78.70617509416041,C,0
Non-binary,Bisexual,-67.97994468773526,93.50862536721341,D,E,C,-100.69742649243682,-119.974850962073,E,-83.2875453724514,-9.606013400062597,27.382800836139037,72.25077524996684,90.1526363912086,C,B,B,-92.51938301792913,C,1
Other,Heterosexual,128.2318343933047,38.700117780486885,C,E,D,-38.5909211049119,84.33806428239971,E,-28.752895894567153,33.23466909298266,-62.850880145506096,-73.7040432572528,-63.4245083268536,C,A,B,92.60249577775032,B,1
Female,Bisexual,162.09405449657484,212.71575172917082,B,E,A,166.22811272524197,103.52123125872068,A,33.15026796750233,22.079152354382792,10.88305719899919,-15.771869031938305,72.57417922717593,A,D,C,30.153362119827108,D,1
Male,Homosexual,-114.92678831367382,-173.6233518351208,E,A,E,111.53108980897252,26.443321760470074,A,102.62636990467544,32.951355364235646,-67.1601522879721,-10.601548220656591,95.16982257592666,E,B,A,-74.44235903716634,B,1
F,Bisexual,-37.64052392186422,48.80851399583916,D,E,D,-248.33454699551024,-31.10376910304968,E,148.17900044682898,-16.926608729075422,-178.3282827367963,20.758160837964816,-48.39674720166418,D,D,E,127.87593171515188,D,0
Other,Bisexual,-15.032821119828462,-40.41400480064536,B,D,E,-162.4723676611395,52.45890334200997,C,63.518814149254645,-96.68220837883288,12.392847639787403,-160.25458244338145,62.58304188803658,C,A,C,-46.661371159943705,D,0
Non-binary,Other,50.48042282365517,169.15395520605722,E,B,A,-155.64775866351346,99.7615222926425,E,100.04414057674063,-41.28248492839992,8.760068311796509,-38.19645679945698,37.19579498390503,D,E,E,29.07515946620636,E,1
Non-binary,Other,293.5917769120723,232.22918339467483,D,D,C,108.68654057390475,-164.52356939820098,C,23.880006655682926,-15.447597309588119,-116.15581235617721,-21.799397367188867,-73.87963699497406,B,E,D,-56.29632935787754,C,1
Male,Other,87.0933601777946,45.018630626124605,D,E,A,-46.615423284382594,38.56088220252795,C,48.37691436738674,110.68123882626853,129.04603459650576,-44.84243023240333,-50.82864596968473,B,B,E,40.24482237646934,B,1
F,Homosexual,-39.4823785585369,71.85304713387882,E,A,D,-217.84684138477442,-97.69701025431037,E,-37.478056723398545,126.2199033838669,22.82073492593137,-25.351502680117633,85.08996386055637,E,B,A,-21.951011419822066,C,1
Male,Bisexual,-15.565126151074848,-14.66587862531195,C,B,A,25.114143804036033,-82.28817749845666,B,-3.4148487957446885,49.74738519952846,59.674753627135665,-32.68906039703061,63.2991836942673,B,A,A,46.02460242510243,C,1
M,Other,-70.05200175472677,40.806645249812924,E,E,B,64.66096610254479,65.51077357608594,E,-36.943365526598164,-18.81857111279628,6.781144575778438,36.368577256292184,-86.77774953469789,C,B,D,40.53470274579246,D,0
F,Heterosexual,32.30002577343112,-55.523022482245764,A,A,C,75.52044718500309,169.3787084475192,D,-104.04907033734372,37.0573566281369,-225.1908696451531,-96.60325194341101,-200.90264337625547,E,B,D,-28.447227757625722,B,0
Male,Homosexual,26.685501816491687,-22.893597875095654,B,D,B,-253.49802772022176,-19.326718953211284,D,32.071097537436565,-157.55258354958934,-27.62585376120762,216.83095250603733,47.73507751125327,D,A,A,-89.29530706586571,D,0
M,Homosexual,130.3459193479701,-67.19608712144932,E,C,B,-40.133232356541406,-16.713517602074727,C,-70.46763843240026,-54.48769915390219,23.687077314609112,242.58193358023212,-275.39363502143027,D,E,E,26.325648926847805,C,1
Male,Other,-6.398051311563736,39.065026579501726,E,E,C,-8.060101515777514,26.450982843506214,E,89.36783372845139,-87.41119812836476,48.837711719716225,-120.60955645203579,-113.01884438406336,B,A,E,-45.34387322280317,E,0
F,Bisexual,111.00854034983396,126.99042194400671,E,D,C,-27.53666055430654,-181.97378756595901,A,-82.87333690721549,175.2375029198016,-23.7707490211155,238.91710711505687,129.53794521324312,E,E,C,118.3887359830112,D,1
Female,Bisexual,126.96128016018542,52.7608898532765,D,C,A,99.28037909730344,107.9489894599189,C,52.742873375023926,106.00864865597548,-196.22321408728484,171.148923123996,153.4518657778171,D,C,C,-15.663656942099724,E,1
Female,Homosexual,38.36227295239646,-38.68947027655311,B,D,A,-179.68796522545247,-167.4997427158484,B,-35.66133195437171,-100.48876908609554,152.2164797395643,100.64486863790177,-45.691207731516855,A,A,D,-46.61443614477615,D,1
Non-binary,Bisexual,43.37337005631029,20.79908529126239,B,E,E,-74.76294185823117,-99.56742173451583,B,306.54988228354017,-73.80028451353012,-79.7029007217484,-18.625412374688068,-205.63624914768616,D,A,B,-2.308995450568924,C,0
M,Homosexual,-121.16255675952728,15.77007858127405,B,C,B,-73.9258150997707,-77.64719350573324,D,125.665546781591,71.66551993550333,-63.98094010531076,-87.99613487012809,-88.11076503037891,B,C,A,81.93361872504565,A,0
Male,Homosexual,65.33848970106645,77.899701506256,E,E,D,90.46566726299116,-31.738244719511847,E,-53.45316718763846,-18.879662422928124,185.55763637690166,-9.565426979155536,14.759518405470908,C,E,E,-16.77560251776816,D,0
Other,Heterosexual,36.22437908022314,-47.436943539702526,E,B,A,26.994181053469866,-163.28050234485215,E,-91.35762132153803,157.52258817429743,116.50504856850898,22.727655009314894,-21.60477424323415,E,A,B,79.64177114066936,D,1
F,Other,-107.62427077286965,123.64860350907765,B,B,D,85.2140257114286,-10.591859401980246,C,-13.127092154382794,-96.07040707145583,69.27410767672781,-29.7034179403792,38.17767763018262,A,A,A,74.96729655104423,A,1
Non-binary,Homosexual,57.95741753943096,-89.57021107650813,C,A,A,300.66304148068326,-14.896907407686422,B,-52.56369587402809,3.937598107230617,53.79007770035818,69.97168940276917,-86.07276946454554,A,C,C,152.71451706109488,A,1
Female,Bisexual,-23.13478275250534,-18.62692149007246,D,D,D,72.6089052809242,38.219844039853534,D,19.992338920582778,194.055538314941,-139.56302094685444,22.271922868539168,-89.88925044388161,E,D,D,115.71631149442739,D,1
Male,Bisexual,-36.775048355608206,71.05935267009247,C,B,C,-18.222351135493188,-8.594892919024426,C,-209.21199374079774,-253.61554173810035,-30.825502255114618,-177.25372480002594,-103.13288009241523,C,C,A,79.71207126175268,A,1
Other,Other,115.1864483157477,77.27593257670212,C,A,A,-153.08828668862583,56.54086891304436,B,234.46743236372592,-101.26743011139799,236.19801154542904,-140.88986408686176,-110.6155893478676,E,D,B,-61.79962188985262,B,0
Non-binary,Heterosexual,-108.32207937082339,140.2924452086793,C,D,A,3.3390694583008353,-131.90207167118365,E,122.1577214145702,-126.38445186316798,-29.9964266807506,-15.317947955636718,31.156628321828954,E,C,D,-27.497694395285926,D,0
M,Heterosexual,81.32186494350687,-160.41049990962844,D,D,D,34.58717099943621,-34.64654306104962,A,-176.28224146606922,-39.221736419581035,100.11242098711935,207.13796657903023,83.73967117770692,D,C,C,129.6058932550111,D,0
Other,Heterosexual,51.157889153298605,-110.08510789942345,D,C,D,86.09708929463845,74.2347929957896,E,-99.14270751011112,-65.30502994371223,121.76939487008298,-7.853439140861171,142.11957311382847,D,E,B,65.54129647182681,C,1
Male,Bisexual,144.53888344114606,-25.21804473325669,A,B,D,-41.117108108679204,67.0689265107438,E,-74.02292796442794,-168.28993390270873,126.95816224874945,38.4174090474561,132.60350141161678,E,A,A,133.95829585470432,D,0
Other,Other,-49.12578681349834,-4.195431283866146,A,E,A,227.9008825052701,62.76293459898849,C,164.8225576412079,-28.7981501408401,171.77554758860475,-72.65304831399854,153.092808447558,D,D,A,-36.37558713294622,D,1
Male,Homosexual,-137.41618128560705,66.52297646650568,A,C,A,-13.294516578455578,175.32038070419028,B,107.07979565707888,20.330282279302526,236.60522950181635,40.119264182251946,-120.59354983400141,A,B,C,-78.8606654997904,A,1
Non-binary,Homosexual,32.29968058980242,-170.4561543027038,B,C,B,10.257542669720502,-144.92456195929267,B,32.7937521615403,124.61220550448289,7.4744285103386865,-87.09067749730308,-171.7193772970592,E,C,E,-106.96047251747764,C,0
