gender,Veteran,religious_affiliation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,target
Male,Veteran,Jewish,42,-70.89030791055627,61.50253562994708,C,-3.5130395142018473,-170.20596773448332,1
Female,Veteran,None,59,-68.6354154096407,-64.88957711440749,A,-123.90176485130115,-278.42695098727916,0
M,Veteran,Other,23,-85.56436413645537,-8.873704020768866,B,-51.01503161177037,36.45843081127915,0
Other,No,Christian,50,45.84633162689285,104.94461152605162,E,-91.70727161654496,192.4010857174534,0
Other,Yes,Buddhist,22,121.08227494787556,-59.675629247523766,C,183.47915621636244,157.86050667426989,0
Non-binary,Veteran,Christian,38,-159.95529113479733,80.09903628724851,E,8.96517066857847,108.80832407337925,1
Male,Non-Veteran,Other,60,52.45065247083996,179.38584829964336,B,-60.0259684588177,-101.80132415728083,1
Female,Yes,Buddhist,62,182.90471384608233,-42.609967473340134,E,92.57135278576408,-109.33806368727788,1
Male,Non-Veteran,Buddhist,69,-129.1290851470066,39.173323412639085,C,-56.34626009512345,-84.98822870162148,1
Female,Non-Veteran,Jewish,69,59.902129975499406,34.80097315320362,A,-126.12632750085659,78.45144183288313,1
M,Veteran,Hindu,18,-97.23614579756821,138.97065728964597,B,282.31555573006005,3.7247687202827304,1
F,No,Hindu,38,62.43340365493029,-40.988194761066744,A,-93.17410463698639,53.21252138426959,1
M,Yes,Christian,46,-21.714724178359333,12.672024611221811,A,-107.94961870493847,168.15258476333938,0
Male,Veteran,Hindu,72,17.228611152870734,153.9326725894479,B,40.301019409148736,-16.58898191529382,0
Female,Non-Veteran,None,49,18.923241098068335,26.16266558227259,A,-101.01803494981787,-0.19653110816465502,0
Other,No,Jewish,59,-119.11942636590922,-136.84362483628786,D,44.96671382751293,-75.24890195517018,1
M,Yes,None,25,-108.17799929958878,-135.51105418744405,D,-117.69295415925032,49.88061282112801,0
Male,Veteran,Jewish,36,-47.93066354486075,15.182163983668135,E,-46.83666808561689,84.00936699267886,0
Male,Yes,Jewish,55,-12.939007043293897,42.96260319107466,A,77.6687630292861,88.91396114289213,0
F,Non-Veteran,None,76,-225.35221658354146,47.907233727648254,A,-129.60072613784413,52.43406865264598,0
M,Non-Veteran,Jewish,43,-70.74159362205947,162.92525519339992,D,-13.982025641638868,-64.65637760215746,1
Female,No,Buddhist,35,91.43020067347184,-45.565365458606074,A,81.02048952112617,106.694339641311,0
M,Yes,Muslim,23,-77.14649518742786,-32.36691939245206,E,-92.2926644438988,-60.164643519831515,0
Other,Yes,None,54,-30.42541635339856,-80.84970423757126,E,-18.595334085737395,83.82896635224188,0
Female,Yes,Hindu,70,-20.250061896937126,13.644838765919678,C,141.73621432024092,-101.99626702664241,1
Female,Non-Veteran,Buddhist,27,-121.6998944576684,-8.459551307066874,E,-61.24490504894094,155.55109339100073,0
M,Non-Veteran,Buddhist,37,-13.861860846053606,-124.55117752346685,C,-75.15704470990815,241.6510623965202,1
Other,Non-Veteran,Hindu,18,243.1457413844896,-23.169480556396795,A,95.32140313290536,-17.530285074468463,1
Male,Non-Veteran,Other,24,-113.38368656535552,47.66363332678093,B,85.4692343481683,163.58662679605328,1
Male,Non-Veteran,Other,45,-3.1000855255011976,21.3921026909568,C,-103.73965115782484,45.49351877965044,1
Non-binary,No,Buddhist,18,138.91245313891855,70.68049196691447,B,119.50361281848629,184.47741427166864,0
Non-binary,No,Buddhist,62,-35.31851396502319,87.66059846252917,C,219.77482497809504,187.72662583886378,0
Female,No,Other,55,120.40503539425158,-151.44169582984136,E,-161.30541878504562,-34.846086439194075,1
Female,No,Other,50,-14.29878457527314,-45.67549350893555,E,-86.61383148038374,-15.791876144863352,0
Female,Veteran,Hindu,74,206.8863961491326,248.70462898531235,C,71.88448637985142,-2.8376558121467355,1
M,Veteran,Christian,37,-18.582672200116342,146.14307263185475,A,-0.13930361716923167,-142.31397284163955,1
F,No,Jewish,36,-138.6389934277088,-2.92365568598985,D,3.3584453762538593,4.367492286883766,1
Female,No,Muslim,29,-189.7258016644256,-104.42598786788031,E,-202.033398469845,3.281334121381792,0
Male,Yes,None,25,220.07939985002426,27.41113125512068,B,-16.7968733280054,14.078425013583,0
M,Yes,Christian,66,34.41145155138357,99.1445114062296,A,-22.076263652905673,29.855722782923124,1
Male,No,None,56,-32.41683932687393,-106.60977089296424,C,-199.01785742581183,-137.79089478775003,0
Other,Yes,Jewish,45,11.041889134569024,-13.009744921674502,A,9.420605378053313,22.559086377780698,0
Female,Veteran,None,37,-143.79419894071762,32.322000770400386,A,-85.05003877422736,-77.3500199059516,0
Other,Non-Veteran,Muslim,35,51.468071015977344,-102.06094304805137,C,-49.67474136527473,-88.37461214357131,0
Non-binary,No,Muslim,42,97.2390698285012,-87.67174540116946,A,-61.303901702292386,-50.90008156594046,1
F,Yes,Buddhist,75,-56.51013303288214,7.503555540826818,A,23.001906452867686,153.12646881463309,1
Other,Non-Veteran,Jewish,46,202.07720634865726,-16.008450139767422,C,-2.047157189892508,-96.0484736409988,1
Other,Yes,Muslim,45,170.73410547835678,-142.30288975460564,B,-122.26651608773302,24.612152180762592,0
M,Veteran,Jewish,19,28.022264795336614,83.70988590035198,A,-67.93903952957153,39.32625109559268,1
M,Yes,Muslim,27,-44.620124559652496,-111.21843224499047,A,-17.06547652509124,86.00671438555437,1
Female,Yes,Buddhist,78,-146.74222734607912,-61.516896905868165,B,33.1060109120453,-54.87908622556276,1
F,Veteran,Muslim,74,81.91524941790163,98.78950709508167,B,-79.14026491298638,-58.07270889413546,1
M,Veteran,None,67,4.227909897560393,129.45905874682387,A,-55.05060906191773,65.46124675108241,0
M,Non-Veteran,Buddhist,69,-63.357046597202185,115.00965619162335,B,-84.17567835772739,100.34691158925246,0
Male,No,Muslim,69,77.84320299251559,94.33756288689868,B,-4.7874085656378655,147.55679952912274,1
Female,Non-Veteran,None,34,-32.30111558657771,-54.10898899451251,E,-147.78045717302479,97.6955810964604,1
M,Non-Veteran,Muslim,72,120.15924025946241,104.854895274977,A,-154.89497429442517,75.06072569894982,0
M,Non-Veteran,Buddhist,45,-137.06374561786637,100.2184863426931,A,-55.72244264814915,19.678428253343455,1
M,Non-Veteran,Christian,72,105.32403526703203,160.1634251009511,D,17.907953289757515,30.820147470408866,1
Non-binary,No,Buddhist,70,-170.09403971572328,-113.55376957596593,B,-43.10228283489972,-108.28768394057451,0
Male,Yes,Other,50,-10.276935264553092,-112.80590089662113,C,-17.67741669743616,-35.51533873207861,1
Other,Veteran,Jewish,61,-145.23427326882356,15.72391116158522,E,74.2971353764322,6.91417894667271,0
M,Non-Veteran,None,67,-24.980105205373178,19.621575868471865,E,46.628283409598595,79.45659658681103,0
Non-binary,Veteran,Hindu,65,-32.78856012900352,69.4754834123344,E,92.79154446079121,-105.31244027413041,1
M,No,Other,21,-85.32432429813196,-63.211413093896596,A,-62.61351970418501,146.40064906809002,0
F,Non-Veteran,Hindu,28,-65.6927201610054,-65.30921950268069,A,-149.28326460071554,-32.38978832945017,0
M,Non-Veteran,Christian,70,110.3542363218222,-82.24067662929832,C,-21.398093703411234,130.595514773215,0
Other,Non-Veteran,Other,69,-156.85649730633372,26.54915334229061,D,90.38638931344005,-13.22597030032491,1
Other,No,Jewish,70,58.03423342121522,-54.48696281520446,C,23.07177206674841,-30.132066682261687,1
Male,Veteran,Hindu,52,19.694803651698333,-59.98535698622064,A,-29.623448885420594,63.62952078393113,1
Female,Veteran,Muslim,41,105.78845008237971,-32.32570427247522,A,67.83377067490342,22.76790982253763,0
Female,Veteran,Buddhist,43,4.547644191765291,-8.92078486680526,C,-2.4635315065589505,-37.04950288870916,0
Other,No,Jewish,41,-95.96128154381124,6.481493989257382,E,37.03814758527586,44.186831564989255,0
F,No,Hindu,71,31.12504059161988,87.0173143901933,B,-121.4464460478353,18.57466275475061,1
F,Veteran,Christian,59,-54.12413875001787,26.117946141660404,A,-184.35716760179457,17.196640384379105,0
Non-binary,Non-Veteran,Other,41,-7.793216647038721,85.98357211563992,B,-113.27252530823442,0.9932606389023326,0
Non-binary,Yes,Other,64,-0.9698215408153861,-219.50885282667647,D,24.654767139056354,82.44848802642422,1
M,Non-Veteran,Other,35,-107.51470086913561,163.95255780904316,D,27.320664630738918,-89.3456555943025,0
Female,Non-Veteran,Buddhist,31,-153.8798790822752,155.28543300117,B,172.07227429890776,-113.75342097642005,1
M,Yes,Christian,53,46.538264549340994,-23.687654110184162,B,-2.663470025952353,-116.13962693705118,0
Other,Non-Veteran,Jewish,78,-12.353340984587492,87.49273865828623,B,-0.6907558483433084,-47.17323483032697,1
M,No,Christian,57,-126.44204307990175,-155.45750926118683,C,78.69857991171236,54.272933992421066,0
Other,Non-Veteran,None,36,74.23088727699587,-43.40841050235731,E,15.221859542499788,90.94278218002378,0
Non-binary,Yes,Hindu,78,-55.85829805370325,-41.26343203824632,B,24.976756886953986,-223.45699440442277,1
F,Non-Veteran,Buddhist,57,-208.49141553093767,33.5266451100102,A,279.37798406229115,-156.97559330244482,1
Female,No,None,58,-338.45996282139095,52.203626939773706,E,15.799340041936114,-69.12283270995981,1
M,Yes,Muslim,22,-111.17133638831032,72.76085335799965,D,-8.46218466486922,111.87372961560615,0
M,Yes,Christian,19,0.4478344363158089,16.692110397845944,C,-24.566300304428953,116.65487243970807,1
F,Yes,None,46,169.97318875507645,-131.45166152622338,B,60.82146102417235,-21.1428065459663,0
Other,Non-Veteran,Other,53,13.695388450655072,5.924024627167497,A,26.608686149298926,81.45580094291786,0
Male,Veteran,Christian,63,-64.09526017144533,53.84418104296167,B,-85.70125419755061,194.36399981634557,0
Non-binary,No,Other,58,107.1030031623855,-136.1610003941158,D,-37.655948817977475,5.295494970732804,1
Female,Yes,Christian,39,47.92990650325094,-3.8317614423496793,C,-65.44529230818226,-53.7811349368296,1
Female,Veteran,Buddhist,70,-42.463650810724886,-68.82159136484022,D,40.2288590735269,50.22031440454056,1
Female,Yes,Christian,23,-265.0551494848304,-57.604224066890964,E,-195.47942066383962,84.09201807571665,0
M,Veteran,Other,19,-175.87815077418247,21.884858802544326,C,-23.30436673147778,-155.52214359999732,1
Female,Non-Veteran,Buddhist,29,-150.4850108147361,15.84164188873602,A,-65.8751247762478,-5.225798228528874,0
Male,Yes,Other,29,41.59101338016332,62.6870690720525,A,-33.87042265493713,-161.17765877717082,0
F,Non-Veteran,None,21,-42.89662060865511,-15.561682747312455,A,3.9501571210373405,-33.03234175969519,0
M,Non-Veteran,Jewish,66,-77.35619728602857,45.60009670196543,B,-16.915013004028115,185.5724841088821,1
Non-binary,Veteran,Muslim,66,102.74752439979895,-82.03968554671097,C,113.13466733791289,-105.82246459476765,0
Non-binary,No,Muslim,55,-116.0785023655376,-63.37086152378697,A,-34.683254969571955,-144.32873906689386,1
Other,Veteran,Buddhist,71,46.86961392157073,38.51520689493188,A,172.72609445064734,-196.54017798097186,0
Non-binary,Yes,Muslim,43,23.661534446948238,105.85708296366161,B,69.8545788519404,9.231628051957532,0
F,Veteran,Christian,31,-87.64632891752193,66.16690178757722,B,225.69997144096382,26.449707866348515,1
Male,Veteran,Christian,35,91.6496647345558,-105.87824322760491,D,-23.429051812576354,168.99540666794869,1
Non-binary,Non-Veteran,None,55,-15.89748465522792,35.14949650757424,A,-348.66110177351175,-189.3718869542127,1
F,Veteran,None,53,-104.27373352320615,-81.15890419302733,A,67.3900651950487,153.4845188948143,0
M,No,Christian,59,-18.13380285422501,186.41841358394967,A,-121.23641612911373,-189.61403247753233,0
Male,Veteran,Muslim,54,-5.29353361579083,84.0726304773138,B,-132.69880842302325,16.560825175834555,1
Male,Non-Veteran,Hindu,36,-56.07814554294698,-72.31581600293077,C,4.794604721181979,-359.8327902827068,1
Male,Non-Veteran,Other,50,-147.11269107183466,-63.83330067402176,A,75.94162901903236,-68.1815073292478,0
M,No,Christian,73,169.52690361756348,-46.62733887343614,D,49.793007973242496,-35.00842338978249,0
F,Non-Veteran,Jewish,53,77.40630407132798,-112.98374214003076,B,-66.56688206219812,65.55739124182254,0
Non-binary,No,Jewish,63,-121.53102956063047,35.0237715338167,A,35.12064991851571,-72.30110776973201,0
F,No,None,46,124.91237369431767,-81.94229803105407,E,-154.49613838991704,-295.5685936044929,1
Other,No,Muslim,28,-117.85351791572427,80.27105126697866,D,26.766546558402286,4.364282390118055,0
Male,No,Muslim,28,29.643239962246565,-262.55469309436546,C,3.671729322311499,-18.42645121188534,0
F,No,Jewish,50,-61.93322872069936,144.53265089338,E,2.771083344744445,21.55784208204004,0
Non-binary,No,Christian,79,-53.06441565813847,90.13303594283907,D,232.02599424199062,27.767661672614935,0
Non-binary,No,Hindu,75,-58.68275085957061,-25.549382917707547,B,1.0071654190537318,-97.45363486733088,1
Female,No,None,28,27.582621436567706,-74.71575194851593,B,-84.96261644579093,-60.87498562551011,1
Male,Veteran,Other,23,-160.6459041446442,-138.22252266316661,E,78.23377860805387,-42.77062134074689,0
Other,Non-Veteran,Hindu,29,40.46234709572325,-6.598519365766584,C,-2.07198059944604,40.827811049998516,1
Female,Non-Veteran,None,33,48.89597584123537,-28.709202285759428,A,57.40663100279001,-6.475560436257243,1
Female,No,Jewish,24,192.39679881228795,11.765233585466556,A,0.6774991875968095,-59.256599045497836,0
Non-binary,No,Hindu,35,-35.77900720606124,65.32512747226924,C,163.153211121776,86.78167404499175,0
F,Veteran,Hindu,44,116.25522367633847,105.74749577325724,E,-160.8948031320481,-98.24191406859829,0
Non-binary,Veteran,None,77,-56.458467544954104,-21.969894120478084,D,16.63724003534851,-52.28582229472533,0
Non-binary,Non-Veteran,Christian,25,-135.20080966804358,-83.82855648728255,D,64.58516957176698,85.41638750806379,1
Male,No,Jewish,30,97.41903677487478,31.209279707690957,C,205.088592251075,-81.15919508530332,0
F,Veteran,Christian,31,-54.22061897918704,-106.40164882193044,C,-68.53460720747886,17.75008609249729,1
M,Non-Veteran,Jewish,59,84.55051997448057,205.9208279329171,B,99.73334105197661,279.1105146557233,1
Female,Non-Veteran,Buddhist,19,49.66663708472146,-193.47143723456858,B,1.5105151223618627,-26.43740624676944,0
Male,Non-Veteran,Muslim,63,-109.84285458150697,27.12340808636224,A,-154.48171010448613,200.94227719431265,1
M,Veteran,Hindu,45,111.79844263726466,-72.48521175442471,A,8.99866160656561,-78.71961045423976,0
Male,No,Hindu,71,10.749936057959767,-110.20673653475089,E,37.81425098289631,-14.14242927300467,0
Non-binary,Yes,Jewish,72,181.7656645113243,-149.3984974317732,A,-93.58860234133648,-83.97349333548117,1
Male,No,Jewish,45,76.70823561144584,-139.88312817366443,A,213.5303032774471,-99.87150991716392,0
Male,Veteran,Muslim,25,34.72125578743403,5.300393802826134,A,69.41218476910818,144.6438886343274,0
M,Veteran,Jewish,33,47.095941739149474,24.903696494428747,E,-15.386225465125436,-69.77297013087038,0
Male,Veteran,None,38,-27.89182661960502,-200.61246416813628,E,55.834975999393166,-52.639073795714886,1
M,Veteran,Muslim,48,-191.18930043018557,-247.6608761965865,C,-137.52392501317166,-87.9706283625463,0
M,Yes,Other,44,181.76501642294718,109.29028500539508,C,46.314759574813344,137.8641733617321,1
Female,Yes,Jewish,57,-44.61515869261935,30.915893624047204,E,-261.42738156940305,-25.42215071014291,1
Male,Yes,Christian,64,-11.242299439652257,214.77546723323738,E,-93.42263946294013,-51.00258504773977,0
Female,Yes,None,71,28.40461418386498,136.60015332353132,E,-35.29528295053203,-78.80922033456295,1
Other,Veteran,Buddhist,21,-57.46434737197465,-94.0642554046171,E,16.04908262116067,140.8202961138925,1
F,Veteran,Muslim,34,9.912810401386112,-76.97155169845426,C,126.3276390842492,86.51438074805397,0
Female,Veteran,Buddhist,47,121.07674983260144,-156.0004570321659,A,191.82863679521134,112.25992376328335,1
Female,Yes,Buddhist,62,-181.38293984813865,84.13596129627152,B,-117.05114568326852,134.74858988764933,1
Other,Non-Veteran,Buddhist,18,-34.99713707958644,-61.47591391025333,A,-37.47504450216698,-35.260667894899825,0
M,Veteran,Muslim,26,-73.60573873571502,-81.35821736678899,E,65.05240283748283,22.100752298843197,0
Female,Non-Veteran,Buddhist,43,48.85603802918882,-219.3116137100316,B,211.68178413629977,-49.1870967659095,0
M,No,Hindu,21,17.085085439546717,-20.43000787739567,D,-23.555895219074,41.95078405563948,0
Other,Yes,Buddhist,27,132.47922043386023,264.4170240540215,D,47.15925794954824,66.02087165064593,1
M,No,Hindu,41,-20.581926542750452,30.027569183995855,B,-6.75231571129825,-142.61078873683846,0
Female,Veteran,Muslim,72,-85.71226060701174,-36.273785406329054,E,20.778539553048553,-186.42295349557872,0
F,Non-Veteran,Hindu,18,-158.86707241113172,33.08959854600859,E,3.2310420082876585,109.49005924328898,1
Male,No,Buddhist,51,58.12692681667991,-121.64562328513159,D,22.390292970497033,191.0951324499711,0
Male,Yes,Buddhist,63,-146.4973467965064,96.19032955841782,C,-104.28080911141342,82.67902524731566,1
M,Non-Veteran,Buddhist,41,105.94106966556251,116.9888892503564,C,-0.12129384611355212,25.947114771560674,1
Other,Yes,None,69,44.73123108387225,4.128333696797534,C,-195.0136893880142,-73.06387153400964,0
M,Non-Veteran,Muslim,79,180.55369400752016,55.33790284117035,A,264.61723405472077,205.20688601148458,1
Other,No,Muslim,69,-48.28672643495322,106.04599901045115,C,-4.07241584964537,36.66337850344722,0
F,No,Other,68,-26.85202603364189,91.28466155325287,B,22.222724050724523,31.40480500363993,0
Non-binary,Non-Veteran,None,79,-67.62812824727517,134.2687365039852,B,67.3319791900724,38.94547179355277,0
Female,Yes,Other,23,-19.61831708107276,110.38061995350772,A,63.777359801928434,42.32011518344739,0
F,No,Muslim,23,-45.546819976979116,90.8076001379026,C,68.49679486236508,-4.0076915774425,0
Male,No,Other,55,113.92438898924051,54.16276097443353,C,234.01521826610002,36.86116004730229,0
Other,Non-Veteran,Other,37,5.103145641307527,93.33180648260453,B,-73.57742927749887,11.314924541863368,0
F,Yes,None,29,88.51528653468024,-132.63021414289676,E,34.048958957843084,-86.90462955564242,1
Non-binary,Veteran,None,59,76.2589557105987,-71.93652555550506,E,37.31125943266824,-66.47721632244655,1
F,Yes,Buddhist,73,63.563934860690615,-228.159362453088,A,113.36432497621902,-10.503672408654976,1
F,No,None,52,66.38911955936678,89.79417187220771,B,35.725564285811764,-51.584864819530395,1
Male,No,Other,29,-44.88640624335319,19.440809155149555,C,27.331956300089267,30.78117310607626,0
