Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
85,D,B,C,-38.82713628865657,C,C,-129.8334484238547,1
67,D,E,A,2.324271261626301,C,E,-128.20385267247156,1
72,D,B,E,-36.62973259361383,B,B,-140.19569977416964,1
28,D,A,A,-51.44981902702111,C,C,196.40519663283865,1
84,D,D,C,-30.12335601033999,E,D,169.73726370930225,1
33,D,C,D,-121.94786542436478,D,E,8.769595494585193,0
71,A,B,E,85.006963571572,A,A,48.03946215047804,0
57,B,E,B,16.02270605422898,A,D,141.70283656214252,1
19,A,A,C,-82.10346054008555,D,E,76.95652899020806,0
72,A,A,A,54.31576361346694,D,A,20.948389664417682,0
34,B,B,C,-64.93254761132876,D,E,216.07689135194556,1
84,A,C,B,-34.50984156810057,E,B,122.38382590749379,1
90,C,A,E,-26.59596792900119,B,C,118.60939912855939,1
19,D,A,E,-56.320419957853154,E,A,-160.8468724344135,1
58,A,D,B,129.87141592779895,A,E,3.0015897096024764,1
59,C,D,C,114.59098284378388,C,A,-92.26405547373932,0
33,D,A,E,-279.5867349325097,A,A,-15.812168353702411,1
36,C,D,A,-12.908575110760934,E,B,-215.41412451975205,1
72,A,C,A,227.45962871469564,B,E,-95.06361377033696,1
29,B,C,D,-83.06130791021323,C,D,-58.49289104778747,0
56,A,E,D,-86.07110650703164,E,C,24.576292772447253,1
92,B,B,B,-12.43329204916111,C,C,-213.35087541871835,0
57,C,B,C,45.22102722940235,A,A,-105.1120308765538,1
49,C,B,D,-29.063996379603825,C,E,-38.574770003022195,1
26,A,D,B,-8.180467847613796,D,B,-21.754816913137045,1
79,B,A,C,-39.55125133476906,D,C,-21.892454076681865,0
86,A,E,D,57.28106579369807,B,B,-11.910486624298166,0
48,A,D,A,5.164333213679345,C,C,-13.342250261805253,1
44,C,A,A,-88.84647053296206,D,D,-152.77936818900451,0
73,C,E,E,-3.09073374628517,A,D,-66.36148430688765,0
77,B,E,A,86.2388742338497,E,C,-31.27203317710649,0
30,D,E,A,3.9559547664027486,D,E,-86.44380838715065,0
23,D,C,E,-165.59350829970546,C,C,99.90310820951093,0
33,C,D,A,73.51158298006237,C,A,10.9985217196868,0
30,C,C,C,-24.357982754635177,A,B,14.51752444246063,0
65,A,B,D,-18.34951654113611,B,A,-193.17476877454524,1
87,B,E,D,-27.670983588680485,C,E,-119.03814059808904,1
24,A,A,B,-13.647962826624372,C,E,15.747785086753016,1
75,B,A,A,10.477217156765049,A,D,158.41576855726794,1
33,A,D,D,-76.65965736509314,B,B,167.624674647977,0
57,E,B,B,-53.83814943860538,E,C,-7.073092076515349,0
25,D,D,B,-35.00761547788,C,E,-81.28830521945713,1
84,A,D,A,-85.66987194007602,C,B,-55.74563154560068,1
48,B,B,D,95.20774796803819,E,A,-310.49923416224107,1
77,E,C,B,128.8766703148128,D,E,113.8407781375643,1
66,D,C,E,-17.16010852393077,A,B,14.23307884967401,1
86,C,E,B,-17.84939143366291,B,D,-60.56973178336409,1
75,B,C,D,21.750616644576585,D,B,-91.74889749008632,1
64,A,D,B,49.15655769055524,C,D,-72.64389665736822,1
20,C,E,B,54.9853025773038,D,D,8.023418940663534,0
75,D,B,A,-78.7573781141744,C,B,75.57235844560007,0
88,C,C,A,153.72291960774984,E,B,106.29409142942087,1
97,E,C,E,-41.35622774836257,D,A,-42.336352687268544,1
21,C,D,B,-107.09984768247034,D,B,53.603867514196544,0
35,D,D,B,29.37922099669958,E,D,39.687299629454856,0
69,D,A,B,49.93838983641032,B,C,55.69522978854536,0
58,D,A,D,-119.38610733123349,B,D,-67.804196524834,1
83,C,D,C,-3.3278732151858414,C,E,225.31401317242646,1
24,A,D,D,255.82218532147104,B,E,61.405930577532885,1
64,A,E,B,172.1235079402407,A,D,-33.01059461025728,1
21,A,D,A,18.95508511959583,D,E,-62.545020117230266,0
75,D,A,C,-39.676846857117866,D,E,23.04504070242262,0
32,A,D,B,-16.701145373171776,C,E,89.83173210443952,0
38,C,C,E,-52.160091552966456,A,A,0.0006936157053020713,1
68,A,C,A,21.740948443740617,E,D,-32.5904010789288,0
93,E,E,A,-114.9846762894445,C,E,-12.844934658456394,1
44,C,D,E,22.023898814059393,A,A,-37.64911570429201,1
63,C,B,B,-90.13326700016076,D,C,59.54538423903168,0
19,C,A,D,-1.9582705565816632,B,E,-11.341398676962111,0
93,E,E,E,23.810846207539075,D,C,-47.17069861687542,1
37,B,B,B,-41.04740509280601,A,D,106.77227459514201,0
69,E,B,D,8.890553146018307,C,D,-174.58330758027702,0
95,D,E,E,43.251663505149494,C,B,0.24217057034116138,1
72,B,A,D,19.79163577045955,D,C,-0.4552911259152504,0
64,A,D,B,48.96210809136189,E,C,-32.21169153449564,1
35,E,A,D,95.09572513438033,E,D,206.2007676283828,0
62,D,A,A,77.2080717933679,B,C,190.5816130928854,1
85,D,E,E,-190.15892287351116,B,D,-64.59820736094946,1
83,C,D,D,-85.81791564212726,D,C,36.65218552165913,0
78,A,E,D,109.19822954886094,D,C,-140.47872123242024,0
61,B,A,D,25.587278103695287,B,D,-11.740950084516424,1
49,A,E,A,-59.763424102809935,D,D,199.61537517574786,1
80,A,B,D,-37.40960713744293,C,A,-107.70243576180573,0
52,E,D,D,15.988294128903268,E,B,44.71663068359547,0
78,D,E,B,105.22594208212594,E,E,26.83528674734005,0
90,C,D,A,105.937664977872,D,C,164.86881194469584,1
38,A,C,D,173.66018138610076,D,E,37.41850728548496,1
29,C,C,E,-89.57199620556327,E,E,36.59953609147156,1
93,B,D,C,-133.71907398941534,E,A,-10.299266834739546,1
98,A,B,E,-6.737716845152172,A,A,-212.69501869304412,1
52,E,E,D,-49.97961986897623,B,A,7.688007016993821,1
96,E,D,D,-4.558429307482797,A,A,-206.12806792382386,1
24,B,C,A,135.42312223150213,A,A,-169.52647044898055,1
88,B,C,D,-232.91343199653255,B,A,-63.372678817671904,1
72,C,B,C,138.81505463850215,B,A,-35.25399061567248,0
27,A,B,C,64.68120253407167,A,D,-2.9841645705385105,1
81,D,B,A,171.97061578509349,A,D,37.28098984886234,1
53,E,B,A,58.654154927133995,D,B,42.16924361928154,0
70,E,A,C,245.56821478546107,B,D,-35.57602755387262,1
28,C,A,D,120.22141320201727,D,E,10.50182475657159,1
55,B,C,C,105.18480854340619,E,C,104.00723293872976,1
63,E,A,E,129.06587723745523,E,C,-44.86031501411963,0
45,C,E,A,-6.443310553465617,D,E,-10.021496498650663,0
31,C,A,D,-209.02887222901333,B,A,-17.71372807319884,0
96,C,C,A,-130.3199448478749,C,E,-6.144006809691166,1
82,B,A,D,-173.95777168203801,C,E,101.8946352334539,0
21,E,C,E,-23.86367861731301,B,C,38.57928875793326,0
83,D,C,B,51.452096763310294,D,E,72.31637924084129,1
98,E,E,B,-74.60763904570447,D,A,20.06253111794858,0
74,E,B,E,32.58807909216035,D,E,43.48770435708954,1
59,B,E,C,-66.65320041514374,E,D,-179.187462548162,1
35,B,E,B,-15.768348856948917,C,D,-55.67094887165509,1
59,A,D,B,-82.78288993104792,C,C,-38.22734606678345,1
39,B,B,D,38.43329881528991,B,B,-45.05439388478764,0
93,D,E,C,175.6136645782217,A,D,-20.477070673378382,1
29,A,B,A,-58.57894942914754,E,C,-144.39515748930907,1
70,A,A,B,-65.7674873984626,D,D,29.17220595855858,1
70,E,B,E,100.51607373577554,C,D,23.403299160802696,0
61,C,A,A,-31.90357239973482,A,B,49.195430182106556,0
69,C,E,B,7.958074723381081,B,A,-118.84776584783638,1
76,B,D,E,18.64561701838969,D,D,112.8367578870584,0
37,E,C,E,-125.08492047278408,C,A,123.87596820840344,1
78,D,B,D,43.20943548714754,C,B,-74.71566301220294,1
78,E,D,E,3.0017405182622614,D,B,-33.92171122492158,1
99,A,B,D,-98.97907524198445,D,A,-193.94697310290508,1
21,E,A,B,-88.150166297082,C,D,-153.87533047124086,0
20,A,A,B,25.60921434594665,B,C,-9.684004604741176,1
38,B,C,E,-24.751406449285387,C,D,-101.85850594957793,0
78,C,C,A,14.829390067985972,E,A,-95.4457882933546,1
18,A,E,E,-31.264235411193365,B,C,52.821583249018175,1
89,B,E,D,-76.96845569343736,D,E,-112.03877310075119,1
23,C,A,D,-45.326173376354596,B,E,-22.06906723623831,0
44,E,A,D,96.52469365678773,E,C,-80.17646771537768,1
27,A,D,C,2.7259814627272108,E,A,75.04510648059627,0
20,C,B,C,-43.83393603003085,A,B,143.74514791227492,0
66,A,B,B,33.832038332877055,B,E,-12.414617517993777,0
53,E,B,A,28.938202867750213,B,D,134.41172532034864,0
81,B,B,A,58.02491061123865,A,E,-7.760158517040955,1
57,A,A,A,81.78177320973546,C,D,279.28089678300694,1
19,E,B,B,21.920512038289704,E,A,19.659498515003072,0
54,A,C,E,77.51608786066923,E,E,90.96103600494911,1
58,C,D,E,-55.44649049315875,B,A,65.711600520612,1
73,A,C,C,-94.60066510348436,D,D,-6.00680901789616,0
77,D,B,C,140.22359606975894,A,C,-62.631699770133395,1
70,E,C,B,8.11284718562231,D,B,47.759868737775335,0
65,B,A,B,96.73804312378455,D,E,-88.54647428498258,1
41,B,A,C,-76.30053294478986,B,E,295.4570953032574,0
65,D,D,B,-174.88061346700567,D,A,48.576840297308,0
94,E,E,B,-30.69150466928069,B,A,28.114586319285458,1
25,C,D,E,-15.033947633335828,E,B,-10.607232265810353,1
42,C,C,C,-19.359658567780944,A,A,-146.0371550951142,1
61,B,D,E,55.61675390083457,A,C,-11.669773904836584,1
94,B,D,B,158.71053324949466,A,E,-45.81874935769576,1
59,C,B,C,-85.80745648888079,A,E,-69.93350795468346,0
92,A,A,E,40.1135239706342,E,E,49.5300189715509,0
82,E,D,D,-81.28207325079887,B,E,-78.96993886898969,1
96,E,B,E,-0.8261952561658544,E,D,-43.937420586117746,0
75,E,B,E,201.21853016726655,C,E,0.008076233114528783,0
46,A,B,D,165.0473386508141,B,B,92.1450952828143,1
61,C,D,A,41.96182850325517,B,B,-70.00449055987067,1
95,A,B,A,32.93032555602702,E,D,-211.2458002143157,1
64,D,A,E,-68.99972187668901,C,E,-50.07231919727544,0
66,C,D,D,-20.002643529992895,B,E,117.5276680135579,1
44,E,A,D,-62.19977084166859,B,C,-84.62093695779116,0
46,D,D,C,38.80882314232723,C,C,-194.0339346282721,1
24,B,B,C,-41.08825208003232,B,A,107.44364206625114,1
85,B,E,C,2.673568073041822,E,C,-224.82639289606493,1
25,C,D,E,-162.52257984016023,E,D,-90.61359672745574,1
50,E,B,E,89.89928848049215,B,B,76.66408138688982,0
47,C,D,B,-51.953812437541494,E,C,-158.10006042356736,0
24,C,C,A,-199.3627958431018,A,E,48.79447175649892,1
79,B,E,C,1.027288066173717,D,B,-159.33531438546112,1
97,B,B,E,-64.45245106915003,E,E,-126.49968438619487,1
69,D,E,E,-43.96643638557718,D,A,-18.878836644707615,0
28,E,E,B,-20.814239672249872,E,E,54.2535060746877,1
62,E,B,D,117.29641887577525,C,B,-233.6581996199932,1
88,D,D,E,268.1792779384602,B,D,121.94453389000014,0
37,B,D,B,10.040275035319073,B,D,-37.69203641363434,0
26,E,A,D,112.97813129120016,D,E,-89.96145459222966,0
32,E,E,D,-10.522609510786973,D,B,72.95610360675549,1
25,D,D,E,-68.67018300347142,E,B,-34.3622035746977,1
93,E,B,D,171.87763947536524,C,D,165.46173921919066,0
94,B,A,B,-34.40014459133482,B,C,41.75352085610633,1
63,D,A,E,-40.270175174103905,C,B,-14.011737236549724,1
26,A,D,C,62.61780305741701,E,D,79.01570318980717,1
53,E,A,C,-9.763091278742584,D,D,22.225620878743317,1
65,D,D,A,76.63707189888544,C,D,-211.49502074947796,0
51,E,B,E,112.22495127320384,E,C,46.51126052676716,1
81,B,C,B,-207.29821784770922,B,B,37.45890036094451,1
89,B,C,C,110.10978817142664,B,A,-62.601221434310794,1
82,D,C,E,-131.12921614286785,B,C,-33.491847675569964,0
80,A,E,B,31.647317062528952,D,C,-15.626598155389196,0
58,B,B,A,-75.89914662910456,B,B,110.65646972756917,1
72,C,B,B,-68.98085841777211,B,E,-74.54335136739947,0
52,C,B,C,-93.36624019045699,E,D,-52.909039780491675,1
66,A,A,C,-1.6428177651897728,A,C,-77.31785176989145,0
54,D,C,D,-109.98998292913444,A,E,-84.03463429909245,0
46,E,B,D,-13.644129494589516,D,A,64.12101699601291,0
55,E,C,B,-36.81301535141518,D,A,28.64601428555928,0
31,C,B,C,-3.6190424570593636,E,E,65.36170403865607,1
18,A,A,A,-11.36669209523621,E,B,72.7465866335704,1
53,A,D,A,26.113494157469574,E,A,35.868115877612055,0
36,D,A,E,101.49492550022958,A,E,133.96734538055583,1
47,C,E,D,61.5193858828422,C,B,-24.56439164392957,1
82,C,A,B,-24.594885255902142,E,A,90.7590321278863,0
74,C,D,D,34.22264268315478,E,D,-138.34154401164398,0
30,B,E,D,-130.75045609295742,D,C,81.93623947325219,0
31,C,A,D,38.95885907983986,C,C,48.9547325090238,0
92,A,B,A,48.17483382733751,B,A,97.38704952826593,1
48,E,B,C,-208.34170997600782,D,C,-33.401082861050696,0
56,E,E,D,-88.84108232724884,A,E,-39.622753516367446,0
20,B,A,C,-64.93359057191827,A,D,-43.87524768417853,1
66,A,B,A,-109.47266657334988,B,E,-95.83175137804498,0
90,C,D,A,87.88523908460213,A,D,-139.16439147315882,1
53,C,C,E,-136.83826763942187,A,E,64.06341968505318,0
39,E,A,A,-115.15237599457429,D,C,-52.932587302294785,0
85,A,B,A,97.84352423004279,B,E,-88.93828989266132,1
57,B,E,D,1.7289913233117948,D,B,14.80202563658374,1
31,A,E,D,47.923479613360136,E,D,-39.14878646172809,0
86,D,C,B,29.698230144439265,A,A,-23.83368256955461,0
47,D,B,A,86.58612923761014,E,A,-40.44429436168515,0
58,D,E,A,-76.34962872399808,D,A,7.375703007265222,1
80,B,C,D,-17.24108243655541,D,C,-27.125402833473384,1
38,D,D,B,-27.95574095948635,B,D,18.008269938190715,0
65,D,A,D,101.81512805872175,A,E,68.85089053040242,1
66,E,A,D,-128.95154362746376,E,B,66.84803708775256,1
30,B,E,A,-93.14100129883059,A,D,-79.12783823717304,1
22,B,D,E,79.16767798029483,C,B,232.28942589593572,1
69,D,D,B,-9.980742027214147,E,B,10.730661758942787,0
42,A,D,A,163.5741422117411,C,E,3.188864655670061,0
58,C,A,A,-54.10461411657912,C,D,34.65904116161631,1
28,B,C,E,-155.3837575185684,E,B,-34.58103289744845,1
91,D,E,B,7.051524964390368,C,A,-177.3004597658363,0
89,A,A,C,-6.424191811273749,C,D,-44.97565292652305,0
80,B,B,E,42.47230404736515,E,C,-63.70789858031206,1
37,E,E,B,-72.68594828406924,C,B,-69.31184568242224,1
75,E,C,C,-149.64819003620374,E,E,-26.49909721207941,1
60,A,B,D,-100.02633573173108,D,E,-160.6314415282914,0
24,D,B,A,36.283471679393834,E,A,-47.21753385800553,1
89,B,C,A,36.521764633251365,D,D,-134.4599484055809,0
61,C,C,C,50.57433540969151,B,B,54.16148869418912,1
34,A,A,A,-112.415476826557,A,D,28.023555688234538,0
35,B,D,D,-15.939918195395572,A,C,158.53240928315958,1
79,C,C,A,41.58859173953671,A,A,35.04523726606876,0
79,A,B,C,-28.68206711131772,D,E,162.88127344652236,1
63,D,C,C,-31.92102565108185,D,B,-185.90106599613182,0
56,E,A,A,-27.3122310712427,D,C,38.301035387878436,1
42,C,B,D,58.84001608585927,D,D,14.820293380015537,1
73,A,D,C,-12.848946186904156,B,B,102.5221912728115,1
48,E,B,E,135.40856871605476,E,A,-193.38677301056407,0
94,C,C,A,-45.87141406968238,C,A,-129.38188037672066,1
83,D,B,E,0.5718821708823925,D,E,37.46503847352225,1
59,E,C,D,19.937317251440554,D,C,44.499461006189414,1
40,B,C,D,-102.00379361665762,D,C,-208.54595974962237,1
64,B,E,B,110.1735097930048,E,D,-178.38755572768508,1
36,B,A,D,-141.02840437329897,D,E,86.08449343882147,0
86,A,B,B,-116.32672822290995,E,B,-15.43893998335048,1
91,D,C,A,201.04928809055852,C,D,-73.46018379211571,1
83,B,D,C,32.40146165625318,A,D,-183.79773163609195,1
59,A,A,C,-101.76593142574401,D,D,85.67228255103207,0
51,E,E,C,19.27948571493362,E,E,119.76021153495388,0
60,A,E,E,-136.79209109129275,A,B,11.46812151458736,1
81,A,C,A,-161.6982962607495,A,C,1.2150196284059942,1
59,E,C,C,-125.56119425387777,B,D,-155.8779136915597,1
41,D,D,B,-100.13659330119967,B,C,71.77347774233202,1
45,D,A,A,0.7015518173565939,B,B,90.38401499507528,1
86,A,C,B,160.1487733963409,D,C,-48.61906313518656,1
61,C,D,D,23.604630684570875,E,A,129.96614095712457,1
77,D,C,D,15.171792999929668,D,E,-70.82905315664173,1
18,A,D,B,-54.027685593639305,B,C,-13.974553386772333,0
94,C,E,E,53.47691611638239,D,A,-38.77759807486403,1
20,D,D,B,-61.464870509456695,E,B,-36.950275883008146,1
31,A,B,D,263.2655187887261,E,B,0.3008149505215404,0
68,D,D,B,144.46777427716256,B,C,52.2347681781114,0
63,B,E,C,7.29437825890453,A,B,-53.02595115235741,1
75,A,A,D,104.39383684556269,D,B,110.11269205922898,1
47,C,E,B,61.05360255170558,E,A,-63.784169539154675,1
82,A,B,D,97.30117839447365,C,C,174.309919346315,0
67,E,C,D,-6.650578886248794,A,B,109.55370698867426,1
97,C,E,A,-154.6979419156554,B,E,148.83324290422638,1
42,D,E,A,-194.95827164194725,E,A,178.0429510224797,0
83,D,B,E,149.20577115379515,D,A,81.22958913510664,1
94,D,E,B,-17.72049348052005,D,E,51.73672446461076,0
43,C,D,C,-55.6054874664311,A,A,-147.76031467497737,1
84,E,B,C,-63.003676668642186,C,A,-12.31090708538213,0
71,A,C,C,-105.9863936885626,E,B,185.45035187424733,1
95,C,D,D,-17.211888547052578,D,C,35.833972808492575,1
35,D,B,D,-52.079050304746296,E,C,6.772204049253492,0
23,C,D,C,-128.37394952477374,C,B,-24.124767072018802,1
47,C,C,D,87.10378779725481,D,A,-30.03370888533748,0
97,A,E,D,-187.63960181910895,A,D,30.486562604304495,1
61,C,B,E,-18.70364048924084,B,A,-18.1626676577168,1
58,B,D,A,-69.27585526330769,E,E,48.31335093952405,1
77,E,A,B,-27.614879858179137,A,D,86.49144802063506,0
19,D,E,C,151.5920705595923,C,A,-30.65886203226779,1
34,B,E,C,-98.84713481964702,B,D,-61.412076555221304,1
87,B,D,B,-59.33536352009124,E,A,49.40318666620315,1
99,D,D,E,80.49160024979918,A,C,-24.666468777605235,0
36,B,B,D,-45.55755529071521,B,B,31.293727049971213,0
36,E,C,A,22.381829886322105,A,D,158.49095992776816,0
45,A,E,B,-110.4830739724721,E,A,-42.028051907405846,0
98,A,C,C,177.90174672263225,A,D,184.64326525211948,1
25,D,D,C,12.467452894504845,A,A,-30.22930013117867,1
29,B,E,E,9.503916058249755,A,D,-168.16746373441387,0
66,C,D,E,67.33462302741896,A,C,-64.03365311796702,0
68,A,A,E,-21.474084795964224,E,A,101.14315105183461,0
77,C,E,B,-36.69266455659135,A,D,-85.80866356343982,1
77,B,A,C,23.16346265969518,D,E,-41.26922765865832,1
61,D,C,E,5.873508590204732,E,A,-119.22187438870289,1
88,A,B,D,13.087438200554539,C,D,-45.83158842374415,0
41,B,D,C,-29.660797249483828,A,A,-33.97808055262611,1
41,E,B,A,127.3750681362747,B,E,-69.8646844931534,1
70,B,C,A,1.7891937935243973,E,C,74.34738872182879,1
58,E,D,B,-6.719811119079106,B,B,-200.30203636070857,1
51,B,D,A,71.52823471599046,C,C,157.06224399834701,1
93,B,C,D,7.628579259291988,D,D,-105.05804780758142,1
84,A,B,C,-7.989036155762888,C,C,-90.85994760442036,1
83,E,B,B,85.3245795390163,B,D,59.36988315519795,1
22,A,A,B,144.73303307231924,D,A,35.82089360847516,0
18,C,C,B,-105.98980131792428,E,D,-189.96322233470698,0
54,D,E,B,12.916587907773163,B,C,146.23789293535967,1
97,C,C,B,-123.26158126696589,D,C,-232.65042379170367,0
45,A,C,C,-72.57389691231826,D,A,-5.808498186264509,0
88,C,E,C,115.91449410557844,E,B,-202.39771542727652,1
25,E,C,E,-129.03657004193371,B,D,68.17676007950125,1
91,C,C,D,177.57082767568488,C,D,-133.6228090963614,0
75,D,B,D,-39.6787363721203,E,B,7.089371851896356,0
61,E,C,B,41.849969632771995,B,B,27.789912345665545,0
31,E,A,B,-86.64387068532508,A,C,-4.8915702124122395,1
91,D,D,D,52.52631463406598,E,A,194.79418069534967,1
29,A,D,E,141.65779411965946,D,B,131.8442478179881,0
74,C,A,D,-59.529522588462,E,A,179.9237430952702,1
67,D,D,B,41.36919558027522,A,E,-136.4033884680492,1
45,C,C,E,-16.20063830553056,C,A,16.21257530439572,0
71,B,C,E,113.88794430721273,C,D,99.66300348748328,0
32,B,E,C,-102.9815254795915,B,C,84.70499742256857,1
96,B,E,A,158.6110552725019,D,A,60.905425777759234,0
32,B,B,C,15.82194373367543,A,C,170.8342387638484,0
24,E,A,D,-39.41435308665467,B,B,78.92688192494275,1
45,A,A,C,-54.19190230444817,E,E,-104.37232033258574,1
75,B,E,B,51.373058175078725,D,A,-9.928198024861496,1
25,C,C,E,36.061982493339244,C,B,51.81876367944697,1
85,B,D,E,-129.67718050712938,D,E,-25.751429955503603,0
87,D,B,D,-48.807540762354556,A,C,83.85372783062981,1
82,E,C,C,29.6869856034699,E,E,17.324697209207716,1
94,A,A,D,15.491401458335954,B,A,96.92810374975284,0
29,B,B,E,-157.35571666524953,C,C,-16.771114608680694,1
87,B,D,E,-35.04809903835852,B,E,146.933486247467,1
96,B,E,B,-51.3777074037163,C,C,-163.82978225877915,1
50,C,A,A,-78.77353784339131,D,A,-97.71844326347075,0
64,B,A,D,47.82862487140759,B,D,-93.92330573666266,1
35,B,C,E,118.98309814074265,B,B,1.1870428474612573,0
66,D,A,D,-81.31631310380408,C,B,69.70477215186298,1
89,E,A,A,-111.641317546039,A,D,82.16849149203418,1
72,E,A,D,154.14303795266522,D,B,-29.6676034368278,1
21,C,A,D,-119.5270835978599,C,D,-126.29064601210005,0
97,B,A,E,-30.374270171706353,A,E,129.65427505872654,1
27,C,C,D,15.703297501947405,E,E,-51.35414786716714,1
39,E,B,D,-21.874632901495197,C,E,107.06139189240984,1
67,E,B,D,38.94565608038964,B,B,5.159758986972789,0
20,A,B,E,40.02856829801086,A,D,-22.872326240533432,1
73,B,B,B,39.37963405420491,B,D,14.012454244866618,0
19,D,B,E,-12.780351208213373,E,A,-13.915699364163503,1
77,A,E,E,-75.38669458360808,D,E,-80.69387600940601,0
83,A,D,E,38.78336586554577,D,D,-22.63603530119069,1
75,B,D,D,12.00083475811287,E,C,-84.41989954720562,1
37,B,C,A,74.10177945226339,A,A,-133.9742396454062,1
99,C,B,B,131.6570204195317,E,D,-0.2282020902951928,0
56,E,D,C,38.02434300959847,B,E,-78.35081150731412,1
61,D,E,B,96.07120832309035,D,C,37.98949129299407,1
18,C,A,E,-1.8765273092640822,D,B,-83.01224568153549,1
18,A,E,A,-37.56950356933014,A,A,-45.070355514853034,0
48,A,E,B,-246.22646148090638,C,D,3.243835226698359,0
40,E,E,B,44.57770813699331,E,D,48.83606225181792,0
53,B,C,B,139.0278255435734,A,B,36.98218979490032,0
35,C,C,B,85.10638691554902,B,E,-14.180801419117694,0
62,A,A,C,38.268543791058754,E,C,151.61168511677977,0
49,C,B,A,-20.51145326684936,D,C,-10.8135000603208,0
65,A,A,A,-70.41009704375483,C,A,0.9059696331561463,1
60,B,C,A,3.5750595558565377,C,E,-88.12165313204011,0
23,A,C,E,-19.339204822999594,C,A,44.61357458684657,0
65,C,A,B,64.14748206269012,D,B,45.81943351832625,1
42,A,B,E,-238.2436343162871,C,C,-59.335071319711574,1
40,E,E,E,32.573473620781414,D,B,-86.93346679790686,0
22,C,E,C,-108.38723655804512,E,A,171.55620395455097,0
59,B,B,E,-74.9184928151947,D,D,-142.25530201290812,0
90,E,C,A,76.4807726440292,E,E,-34.82369221365609,1
95,B,A,C,-164.63482326525997,E,A,-128.62336214147078,0
82,A,D,E,52.131198984277546,E,E,112.28922377915333,0
58,A,C,B,-148.60051460176555,D,D,-98.93767583586421,0
39,E,B,B,55.3003250901971,E,A,-85.3248849417863,0
49,C,D,A,240.69518225669952,C,E,-0.935104933414211,1
93,A,D,B,-163.72225908224408,C,A,-94.41029697162203,0
18,B,D,B,65.27834381200219,C,D,126.97056009830727,0
78,A,C,C,-106.67228804955309,D,B,310.5569980892973,1
81,C,A,C,38.64942247000809,E,A,104.29015853932779,0
26,D,C,D,12.083971398389865,D,B,-69.87330384848399,0
43,D,B,B,-152.4850477274117,E,A,-32.62932838446642,1
68,A,D,D,-32.12160082491998,A,B,78.89647330635519,1
70,B,E,C,140.96404863883583,A,C,267.553555451418,1
93,A,B,B,19.57562595796151,A,A,-30.139796570585226,0
54,B,B,A,119.9550428453303,A,B,32.74944787551491,1
81,B,C,D,-61.1203489964024,D,E,121.42998656479107,1
32,E,C,E,-33.650659253306316,A,E,132.37912599786017,0
64,E,C,C,34.261327300736696,A,C,112.24806917699095,1
