AGE,race,religious_affiliation,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
49,African American,Other,Other,-45.9770009041115,141.73678437358444,B,E,A,C,C,E,0
28,Black,Jewish,China,116.61592449430775,-120.28925293733028,A,A,A,D,E,B,0
66,Black,Jewish,Germany,239.36907834984638,123.79331557590487,E,B,E,D,D,D,0
61,African American,Other,Brazil,-99.11594638757421,-161.50278300722516,B,A,B,C,B,D,1
33,Hispanic,Muslim,Germany,126.45096861731584,99.70698809315441,B,A,B,E,A,A,1
50,African American,Christian,Brazil,-171.3136643711376,109.41797777233644,C,C,A,A,B,D,1
25,Other,Hindu,US,52.30799705848723,-44.0880146299769,A,D,D,C,D,E,1
74,African American,Other,Other,80.75104558559441,91.88647786144809,A,A,B,B,B,B,0
56,African American,Christian,Mexico,121.45652162354108,112.2741648884523,E,E,E,D,A,C,1
72,African American,Jewish,Mexico,-83.0013077812538,5.601194570532395,E,C,D,B,B,D,1
36,Other,Hindu,Germany,-16.04901269951289,-54.31296105388053,A,A,C,E,E,D,0
50,Black,Hindu,UK,-43.37038423369236,-161.04636767651556,C,C,A,B,D,D,0
56,Asian,Jewish,Germany,55.964139285478886,-197.27443122721075,D,C,D,D,E,C,1
20,Asian,Jewish,Other,218.92164660857892,31.21291793872708,B,E,E,A,D,D,0
77,Black,Other,Germany,-15.618544622140318,-30.013587922941028,A,B,A,A,E,C,1
54,African American,Hindu,Brazil,149.50649229459,65.76682661952134,C,A,C,D,E,A,1
57,African American,Hindu,UK,60.05481430133746,94.66052599651564,C,B,A,A,A,E,1
35,Other,Christian,China,-47.076697183012215,84.89672940240868,B,E,B,C,A,D,0
79,Asian,None,UK,169.92857958143944,-134.94250724746252,B,C,B,A,A,D,0
34,Hispanic,Other,UK,78.3833219617359,31.90052662252973,A,A,D,B,B,C,1
35,Asian,Christian,China,34.286231192699375,151.24214764013553,C,B,C,A,A,B,1
27,Black,Christian,Brazil,47.02306507162853,88.10103011930507,A,B,A,E,D,A,1
58,White,Other,Brazil,16.43272828782682,-123.72101817145351,B,E,A,B,B,E,0
47,Other,Jewish,India,-149.85896833589814,163.88365379506214,D,E,B,C,D,C,1
57,Hispanic,Jewish,Other,-86.54279645490077,-31.609188564611273,D,E,E,A,D,A,1
60,African American,Buddhist,India,150.42916348149035,42.0368522577344,B,D,E,A,B,E,0
34,Asian,Christian,Germany,-137.30596069449294,-32.91023021295479,D,B,A,D,E,B,0
23,White,Other,Brazil,-178.05743706041014,-8.697129791422347,E,E,B,A,B,D,0
60,White,Muslim,Other,-26.036612740684028,89.31567219130785,B,C,B,B,E,C,0
46,White,Muslim,US,20.280439238765076,-1.3723503072398449,B,E,C,C,B,A,0
60,African American,Buddhist,US,2.7531027453907706,17.177020743604274,C,A,A,C,C,D,1
57,African American,Jewish,UK,86.99553819821153,-4.317531609528304,B,E,E,A,C,C,1
39,African American,Hindu,Brazil,-146.58586878755494,317.05477246714656,C,A,A,D,A,D,0
51,Other,Jewish,Germany,-76.02491326047466,-75.52135458200422,E,D,C,D,D,B,0
19,Black,Muslim,Other,-75.14589297399607,4.087866000439091,A,C,C,B,C,E,0
64,Hispanic,Hindu,UK,-50.442757684957584,-143.25131145657315,C,D,A,E,B,D,1
68,White,Muslim,India,-29.821224219076754,40.61337202484922,A,A,B,B,E,C,1
65,Hispanic,Jewish,India,42.940788603097154,-85.59577654371058,C,D,A,C,C,A,0
58,Other,Muslim,China,-116.79483144144041,-71.40067839081915,B,E,C,B,A,E,0
25,Other,Other,China,-56.9107190246978,66.94760818415484,A,C,D,C,B,B,0
64,Asian,Christian,Brazil,112.92231501264239,130.19315331210944,C,D,A,B,C,B,0
64,Other,Hindu,Mexico,-70.82672203285688,52.57403070711556,E,D,D,D,B,E,1
70,Asian,Christian,Brazil,263.6823027874147,-89.6637980451734,E,E,E,A,C,A,1
30,Other,Other,Brazil,-100.08621076820192,-83.75110598491804,A,D,A,A,A,A,0
48,Other,Christian,US,60.89357981642127,162.38875343964952,A,C,D,E,C,A,0
64,Other,Jewish,Brazil,-8.974206233998554,143.94997415120133,E,D,C,C,D,C,0
78,African American,Christian,UK,126.68543683759232,-45.111144450978585,E,A,C,B,E,B,0
51,Other,Other,Mexico,3.6582457775853956,-36.052069942469956,D,E,A,E,D,A,1
39,Hispanic,None,Brazil,-91.90496574329569,157.9622418905182,C,D,E,E,A,B,1
76,Hispanic,Hindu,Mexico,57.579158593921,68.72536892501913,E,E,B,A,A,D,0
23,Hispanic,Hindu,Other,114.07781328867294,-37.43975679460161,C,B,E,C,C,D,1
58,White,Jewish,Brazil,-123.59588545603128,210.082512772188,D,B,C,A,D,D,1
19,Black,None,India,162.80431650508265,-53.37378157605358,B,B,D,E,A,B,0
70,Other,Buddhist,Mexico,38.16588062766903,83.07780452562248,B,C,C,E,B,B,1
37,African American,Other,China,17.931797970654763,-133.06983998861145,B,B,B,B,E,A,1
75,White,Buddhist,US,96.6698569535833,-29.141736923406576,E,D,C,B,C,B,1
29,Other,Muslim,Other,57.91363169858887,-62.66805902940808,D,D,C,C,D,A,1
35,Asian,Christian,US,-25.128073981572857,-79.01206289482926,D,C,C,A,C,E,0
72,Asian,Jewish,Germany,-33.04633419601964,-95.85780202976578,C,C,D,B,C,E,1
66,White,Christian,UK,-86.03467209823513,81.50992309020457,B,A,A,B,D,D,0
67,Asian,None,Germany,69.07697931876339,132.57566601867492,B,B,C,A,D,E,1
19,African American,Other,India,-216.99304292981356,16.65661917305913,B,E,B,D,B,A,0
19,White,Other,UK,-152.45648097355763,-63.10401507131529,A,C,A,C,B,D,1
43,White,Hindu,Other,36.67245531528047,4.758288491694554,D,E,E,A,D,B,1
66,African American,Muslim,China,-109.0572981079355,-44.42607569434516,C,A,B,D,E,C,1
39,African American,None,Brazil,122.69884452118882,-6.229320680210484,E,D,D,B,A,B,1
58,Other,Other,China,-7.265923730889309,71.54885742686447,E,C,E,B,B,D,0
45,Black,Jewish,UK,15.076273924717379,248.2663143379393,D,C,D,B,B,B,1
19,African American,Christian,Germany,8.897422828590988,17.173205133787857,C,B,A,B,B,A,0
54,Asian,Muslim,Other,-113.1453867793482,-24.234135203645952,E,C,B,D,E,C,0
44,Hispanic,None,China,45.94868968523647,9.587339014280614,D,A,A,C,B,B,1
28,Hispanic,Buddhist,Other,216.38928528722238,-81.2263658668148,B,E,D,E,A,E,1
39,Asian,Hindu,Brazil,101.49540608947432,1.9237169642015512,A,E,C,A,E,B,0
20,White,Buddhist,Other,-17.246498514645108,-0.44315692732881967,E,D,C,B,B,A,0
48,Asian,Other,Germany,3.318208393892483,-43.42061299662247,A,A,C,B,E,D,0
29,African American,Hindu,India,-58.05927105560274,-184.97581206189545,C,C,D,D,E,D,0
79,Asian,Christian,Germany,-10.397349596635975,-76.0622033579573,E,B,B,C,B,C,1
66,Asian,Buddhist,Brazil,-37.66862697397379,110.50083899324265,D,B,D,B,A,A,0
71,Asian,None,Germany,-211.65527353953087,0.10447770512395933,D,E,E,B,A,C,0
51,Asian,Hindu,Brazil,27.16812719205435,140.47546643864075,C,D,C,A,B,E,1
45,Hispanic,Hindu,Mexico,82.07120444291417,-168.94641269431852,C,A,A,C,D,B,0
72,Black,Other,Brazil,113.63646611186434,168.04457036596295,C,B,D,A,B,E,0
29,Other,Jewish,US,15.676739289197858,-69.34348552765324,E,B,B,A,B,B,0
71,Other,Other,Germany,-85.13879415211835,57.77027415084019,D,A,B,C,C,D,0
48,African American,Christian,Germany,-25.9194326723231,-173.6794097238806,D,A,E,A,E,C,1
65,Other,Other,Brazil,88.13258289928618,25.29165729738798,D,A,B,C,D,B,0
18,White,Other,Brazil,83.12261828355693,-130.4277508039329,B,D,D,B,A,E,1
70,African American,Other,Brazil,-162.4419326552025,-168.99376016964803,D,D,B,D,D,C,0
77,Black,Hindu,India,82.26779686861224,-177.40585631470546,E,C,D,B,E,E,0
27,Black,Jewish,UK,-40.66526327757224,-39.38265592292643,E,B,C,D,B,C,0
30,White,None,China,27.289008373607317,-4.356394804255105,C,E,C,C,A,A,0
50,Other,Christian,China,86.499494303363,204.47806890836642,A,B,C,D,C,C,0
52,Asian,None,India,48.90630852922369,217.89264746031827,B,C,E,D,A,E,1
79,White,None,China,14.06130048194524,9.772435159172572,D,B,E,E,E,D,1
25,Black,Buddhist,US,68.08369457011256,127.31949869687085,E,E,C,C,B,D,0
66,Other,Muslim,India,26.914628333912678,-35.37178869096532,A,A,A,D,A,B,0
59,Black,None,Brazil,-79.00460755474225,96.7648026322701,D,A,E,B,E,D,1
22,Other,None,India,-58.494861229737104,107.57328487738553,D,B,C,A,D,E,1
71,Hispanic,None,Other,-28.311307412779986,-34.248255420444515,B,B,B,E,C,A,0
39,Asian,Jewish,Other,-185.5155550770517,49.75519516159954,E,B,E,C,E,B,1
43,Hispanic,Jewish,Mexico,-63.919039318442685,-23.45219158813291,A,E,E,B,B,C,0
28,Asian,Muslim,UK,125.58475575195689,156.83324892473723,D,E,C,B,E,A,0
70,Black,Jewish,US,-127.33389942998956,20.07426595995421,D,D,A,E,A,D,0
50,Hispanic,Muslim,Mexico,-52.05665963286011,123.77041608757867,A,C,A,B,B,E,0
52,Black,Christian,India,36.42874951051228,-123.07534832214613,B,C,E,D,A,A,0
53,African American,Jewish,Germany,156.50380839561493,177.63984714160563,C,B,B,E,A,E,1
72,Hispanic,Jewish,Other,0.6957470234062074,61.91886106957091,C,C,D,B,A,C,1
62,Other,None,Germany,7.362673680552767,-171.94830676579505,C,B,C,D,D,B,1
68,Hispanic,Christian,Germany,138.384636493476,-37.88283416208746,D,E,C,B,C,A,0
46,Hispanic,Hindu,UK,1.3847356150323489,71.32279745322981,E,C,A,A,A,E,0
28,Black,Jewish,Germany,163.63305427197022,60.309332783852874,D,A,B,E,A,A,0
30,Asian,Buddhist,Other,-153.21079863295412,-102.63221726686396,A,D,A,A,B,E,1
19,Hispanic,Jewish,Germany,75.65104866347076,-44.612422608771965,B,C,A,C,C,C,0
42,Hispanic,Jewish,Other,56.92468227554897,128.88971368236182,E,C,E,E,C,A,0
69,White,Hindu,Other,-87.34310802389278,-26.18908565024562,A,D,D,A,D,E,0
44,Asian,Muslim,China,-86.77674151508789,-11.707129960492802,C,D,E,B,B,B,0
76,White,Jewish,Mexico,-1.2505147767763232,21.611296246065788,D,E,C,A,C,C,0
48,Asian,Jewish,US,-99.44975560099317,120.76160491284314,C,A,B,D,C,E,0
77,Other,Muslim,China,61.125666204084006,-116.99915496039857,E,E,B,C,C,D,0
58,Hispanic,Christian,UK,-167.32494664982133,81.24811108454482,A,B,D,D,C,E,1
30,African American,Buddhist,Other,1.3904875845893188,4.951678843022437,A,E,B,E,A,A,0
41,African American,Christian,Germany,4.5570649171851265,87.48994519146939,C,B,C,E,E,B,0
52,Asian,Buddhist,US,77.3867670880886,-13.655840804652659,D,E,D,C,E,C,1
20,Black,Jewish,India,-159.05706466733946,-101.13429421387904,C,C,C,D,D,C,0
26,Other,Hindu,US,48.112921513180105,48.440740942116435,B,C,E,E,D,E,0
49,African American,Hindu,Other,-68.45180699504387,6.517274817470025,D,C,B,D,D,E,0
35,African American,Jewish,UK,4.8216490897768125,-43.34010361062205,B,A,D,D,A,D,1
30,African American,Hindu,UK,-16.912674007146993,181.9066835058287,B,A,B,C,A,A,0
61,African American,Buddhist,Brazil,87.3049289285754,-24.146313302648974,B,D,E,D,B,B,1
58,African American,Hindu,US,-2.4428500794935983,-151.2889379064784,B,B,A,C,B,A,1
29,Hispanic,Other,China,-29.600676886701983,114.09914885572057,C,B,C,D,B,E,1
79,Black,Christian,US,-108.96172390192827,38.38439251473157,C,D,C,B,E,E,0
18,African American,Hindu,China,16.70925410821879,-125.39430307121752,E,D,B,E,C,D,0
54,Asian,Hindu,India,5.564261565680379,-51.80019104659949,B,C,B,A,A,A,1
31,Asian,None,India,-1.1153718354068283,-63.287607771871556,A,D,A,A,E,A,0
29,Other,Christian,Mexico,7.577911848575678,25.939088568838297,A,D,B,B,B,B,0
68,Other,Christian,India,-12.88495925714429,-165.49733642046772,E,A,E,D,A,E,0
60,Hispanic,Jewish,US,-136.96983792740804,-6.971453651606861,C,E,B,D,C,E,1
21,Black,Muslim,UK,-35.13351278332338,37.87288125763251,B,E,A,A,D,B,1
64,White,None,Germany,46.42271241317884,-101.63623027754743,B,A,C,E,A,C,1
78,Hispanic,None,Mexico,-17.090206880392667,-28.126482699747495,D,B,B,D,A,A,0
48,Other,Buddhist,Mexico,177.93114785548417,31.465845437430456,D,A,D,E,A,A,1
39,Asian,Christian,Brazil,26.541218020039963,-24.67837452673988,E,A,A,D,D,B,0
39,White,Jewish,Brazil,143.51733253196826,-41.90361663194791,A,B,A,D,D,C,1
46,White,Other,India,-167.1716825388971,-127.31649985668483,E,B,E,E,D,C,0
65,White,Hindu,Brazil,156.1238546426874,-90.88642082811336,B,D,D,A,B,D,1
55,White,Hindu,US,80.87333642882751,-3.18822005413753,D,C,D,A,E,B,0
34,Other,Muslim,Other,130.02717156476533,-165.39705628395376,A,A,B,D,E,E,1
35,White,Buddhist,India,-31.655547013178214,-42.95963173353206,B,D,B,A,D,A,1
44,Black,Jewish,Mexico,-61.1551010449681,52.241899633554446,D,E,A,D,D,A,0
49,African American,None,Brazil,-19.945467861853285,-40.330703847720315,E,C,E,C,C,C,0
36,White,Other,Brazil,93.4351048821245,-75.02272011334121,B,C,E,C,A,E,1
46,Asian,Other,US,-5.047935156715442,-16.31657509863546,A,B,D,D,C,B,0
60,African American,Christian,Mexico,93.26135577870683,-195.9064806578422,D,A,A,D,A,A,1
40,Hispanic,Muslim,China,-4.6692732537634045,78.32879291196465,A,E,C,E,D,E,1
64,Other,Buddhist,Other,-113.70106154129576,14.120221294383251,E,B,B,C,D,E,1
49,Asian,Buddhist,US,147.60495923870945,-41.96053699200765,A,A,B,B,E,C,0
53,Asian,None,UK,-26.286750201947275,-59.64205423394866,A,D,C,B,B,D,0
27,Other,Hindu,Brazil,-4.448647291949327,11.936852841657652,B,A,D,D,C,A,0
76,Asian,Hindu,Mexico,-117.91741333988568,-33.998542184936724,A,E,A,D,B,A,0
22,White,Other,Mexico,24.047095987681285,-141.81789297313483,C,B,A,D,C,E,1
40,Hispanic,Jewish,China,27.463384016409176,123.62027831202373,C,D,A,B,C,D,0
76,African American,Muslim,Germany,-11.040125206554016,-68.23108301392578,D,D,A,E,E,D,1
18,Hispanic,Christian,US,-41.79580481577638,-75.36919814538486,C,B,C,A,D,E,0
40,Asian,None,India,95.35661009614643,29.351363465720574,E,A,B,A,C,D,1
65,Black,Other,UK,-116.52897088558531,-54.368812777569964,B,B,B,A,C,E,0
49,African American,Buddhist,Other,-235.56788049330834,49.978136328737,B,C,E,E,B,C,1
55,African American,Hindu,Other,133.03389697338707,-188.27876648694982,D,D,A,A,D,B,1
70,White,None,Brazil,-88.89845534283968,-54.942248187083464,E,B,E,B,E,B,0
72,Asian,Hindu,Germany,191.8269343704552,141.75346987650258,A,E,B,E,B,C,1
18,African American,Muslim,Germany,11.542867872521116,102.54858256664772,B,E,E,E,C,C,1
18,African American,Buddhist,Germany,27.030950252843972,-41.30908351282023,A,D,C,C,C,D,1
77,Hispanic,None,China,-103.87980418863995,-1.1571808884785637,B,D,D,A,B,E,0
47,Hispanic,Muslim,China,-18.939961753757224,70.58854464368481,B,C,B,E,E,E,0
72,Hispanic,Buddhist,Mexico,-0.42346228277966536,27.933858752144484,B,B,C,C,B,D,0
41,Asian,None,India,-7.977800172307075,-5.40264849385499,B,B,E,D,D,C,0
24,Hispanic,Other,US,-19.344828699031332,1.8176459896657005,E,D,C,A,E,B,0
53,Hispanic,Muslim,Other,-121.88122334979927,-112.32848122855461,D,B,E,C,A,A,0
18,White,Buddhist,Mexico,129.9628531190791,-182.69049273129198,D,E,D,E,E,C,0
41,African American,None,US,45.85058722282596,-16.424657579997735,A,D,E,A,A,D,1
31,White,Muslim,Mexico,100.32717011311347,49.85613788475722,E,E,C,C,C,A,1
27,Hispanic,Jewish,Mexico,-123.44920970728919,-173.59684133392923,C,E,B,C,E,C,0
79,Asian,Jewish,Germany,8.437170263054522,57.998697013240395,A,B,D,B,E,E,0
64,African American,None,UK,46.959395083240466,-5.348476725078695,B,A,E,B,B,D,1
35,Other,Buddhist,UK,59.43551821437452,168.0115067043304,C,C,C,C,D,D,0
52,White,Buddhist,Brazil,-22.02050182887897,118.26285573616909,D,D,E,C,E,D,1
64,Hispanic,Hindu,Germany,22.276976599019182,-89.4219564011181,E,E,D,C,D,B,0
36,African American,Christian,Germany,109.42794620254186,-21.49233369653155,E,A,A,B,A,E,1
54,Other,Christian,UK,2.7418816851954824,193.51771457417735,D,E,A,A,A,E,1
60,Asian,Buddhist,China,63.603916112298045,-70.2588650352954,B,E,C,D,B,E,1
59,Black,Muslim,UK,207.63679164774177,128.3036603991459,C,E,E,C,E,C,1
27,Black,Muslim,Mexico,35.78634279581971,-108.83085514632846,A,A,B,E,B,A,0
75,Hispanic,Buddhist,Mexico,59.667060624984224,153.14518953192518,E,A,C,A,A,A,1
20,Black,Muslim,Germany,-43.010686342649514,132.92223125215025,A,A,A,C,C,D,1
24,Black,Other,Mexico,-178.73404726550973,24.112220228344107,A,E,A,D,A,B,0
66,Asian,Christian,UK,55.802101000541846,-116.02542645413854,A,A,D,C,C,C,0
75,Other,Hindu,UK,101.78669025000274,-45.34404295837082,A,B,A,D,C,A,0
59,Hispanic,Jewish,Brazil,-65.63367714092618,46.469831532752046,B,A,A,A,D,E,1
75,Black,Christian,Brazil,-5.7897423238806764,-113.61876187386184,D,E,C,E,A,A,0
73,White,Buddhist,Germany,46.441001592928046,18.979169269917158,B,A,B,B,E,D,1
27,Asian,Jewish,China,134.4429633729703,125.75703345515083,E,A,B,A,B,B,0
67,Other,Jewish,UK,-86.55816285043164,-61.23496075745296,A,E,E,D,A,C,0
69,White,Jewish,Brazil,78.03408030037971,164.0182651588914,A,B,E,A,D,B,0
45,African American,Hindu,Brazil,-13.22535455074519,-1.9757021194219515,B,C,E,C,B,B,1
51,Other,Jewish,US,-153.33667441158107,-51.989899836746844,E,B,A,C,A,C,0
63,Asian,Buddhist,Germany,63.622935284203685,0.6979403499012979,C,C,A,A,E,A,0
18,Black,Jewish,China,-13.020843656891595,43.435909576204054,A,C,A,C,D,A,1
71,Other,Other,India,-187.4322993002392,-53.45691174750735,C,E,C,C,E,C,0
43,Hispanic,Hindu,China,-100.82056008348653,-57.69060540234141,B,E,D,C,B,A,1
21,African American,Jewish,China,-83.57473606182373,63.989194086192235,A,C,B,E,D,A,1
21,Black,Other,US,146.5028833373059,12.932516634481637,C,A,D,D,C,B,0
26,Asian,Jewish,UK,24.8375296470342,-16.51418060941112,D,E,E,D,A,C,0
18,Hispanic,Hindu,Mexico,-118.8614094413456,-4.364309065824315,D,D,B,C,A,B,1
24,White,Buddhist,India,239.07645226085296,-99.81116495885115,B,E,D,A,E,D,0
23,White,Other,India,-35.73324111197439,-217.2490979246922,B,E,A,A,E,E,0
34,Black,Buddhist,Other,86.79148729995461,-35.25289938376818,C,E,C,C,D,C,1
74,Hispanic,Buddhist,UK,-83.80328069005634,91.67627944879034,C,D,D,D,B,E,1
24,Hispanic,Hindu,India,-34.61432819603959,132.11720495060274,C,A,C,C,B,D,0
55,African American,Christian,Germany,-20.5812243733654,-44.47541969495468,D,E,A,B,B,B,0
50,African American,Other,Germany,55.84007339460811,-100.69856944200907,B,B,B,B,C,D,0
49,White,Hindu,US,47.0106892513661,-75.03384007000055,B,E,B,B,A,D,0
23,Hispanic,Christian,US,14.155353190533257,-22.34259550916808,D,C,E,A,D,A,1
63,Other,None,US,-184.0046125930971,31.37557389589847,E,E,C,B,A,E,0
59,Other,Hindu,Brazil,-42.21569865023251,-1.6566630431216645,E,D,B,B,D,B,1
18,Hispanic,Other,China,19.828590231365002,-35.82756332189669,D,B,C,A,E,B,0
73,White,Jewish,Mexico,-83.48556941286354,0.5240797854065071,B,E,E,D,C,D,1
50,Other,Christian,India,-59.37102338631091,-0.29645228268390184,B,C,C,B,C,E,0
38,African American,Jewish,India,128.10397774569998,-211.9079775641391,C,E,B,C,A,D,0
28,White,Hindu,UK,154.92179101221507,-114.16489332058191,D,A,D,D,D,D,1
43,African American,Jewish,China,-74.12103938511478,23.230619725967518,E,C,A,B,D,E,1
46,Other,None,Brazil,-7.076802456915213,2.944955634435741,C,E,A,A,B,B,1
57,Black,Christian,UK,-53.338112466419176,40.689964062872,A,D,E,C,C,E,0
22,Hispanic,Buddhist,Brazil,120.58560889730829,-136.96391607241745,B,A,D,B,D,C,0
46,African American,Other,Other,-62.07468539232385,-179.07028523291976,A,E,E,A,A,C,1
33,African American,Muslim,India,59.86694223937972,200.9590869091086,E,B,D,D,D,D,1
26,African American,Other,Brazil,-187.29683140535485,0.031176744340771757,A,D,A,B,D,A,1
32,Black,Muslim,US,-127.20189308078402,38.15574221729941,E,E,A,A,C,C,0
41,Hispanic,Other,UK,-102.78878832751452,38.87701951611315,E,D,A,A,C,B,0
55,White,Muslim,Other,-114.00715041028097,75.38903988739295,E,D,E,B,B,B,1
20,African American,Christian,India,4.099084164467705,-111.31416537072731,A,B,B,E,C,D,0
27,White,Christian,Other,28.36938031374888,-52.39974289328588,B,B,C,B,E,E,1
53,African American,Hindu,US,18.912801646321796,122.9822977214155,E,D,A,D,C,E,0
68,Asian,Muslim,Other,-7.758480908728456,-42.27824236892123,E,B,B,B,A,D,0
77,Asian,Muslim,Mexico,-95.90879175962755,-7.635696392667028,C,B,B,A,E,E,0
69,Other,None,China,-56.38847517840725,83.58043978742641,E,A,B,E,E,A,0
48,Black,Jewish,China,15.175966701909271,41.3506636978249,C,A,A,B,C,C,0
28,Hispanic,Hindu,US,-11.867452077658628,74.9826995946221,E,B,A,A,C,E,0
23,Hispanic,Hindu,Germany,73.30159377853255,114.87025063499216,C,E,B,C,D,E,1
22,Asian,Christian,Germany,-64.77333950879579,185.36338855903597,E,C,E,C,A,E,0
29,Other,Muslim,Brazil,-89.76531864033491,79.73732445916897,E,E,C,B,E,E,0
60,Other,Hindu,Mexico,-221.19517318562748,122.80029295091488,D,B,C,E,D,D,0
51,African American,Jewish,China,-120.3913610688313,-123.35611176453725,C,A,B,B,D,D,1
46,White,None,Mexico,6.12845994385788,181.6139298020608,A,B,B,A,E,B,0
36,Hispanic,Hindu,Germany,166.30655521123475,-6.705728965123658,D,C,E,C,D,D,1
40,Hispanic,None,US,25.800093230325544,141.7397793603339,A,D,B,A,A,B,0
19,Hispanic,None,India,-100.02332342367282,89.92806847572535,C,D,E,D,C,A,1
56,White,Jewish,US,-19.43500545526064,-257.0505257111748,C,C,D,D,A,A,1
26,Asian,Muslim,Other,150.650137579697,-122.7668352828415,A,B,D,C,C,E,1
30,Hispanic,None,China,16.384285964978698,-105.15249677697875,D,A,E,A,E,A,0
68,White,Hindu,China,160.90662238540125,-113.3245898352365,D,B,E,B,D,C,1
53,White,None,Brazil,-55.55952254765933,62.16478604896783,B,D,E,A,D,D,1
52,White,Jewish,Other,18.40152201819201,107.9765833214968,D,D,B,A,E,E,1
31,Hispanic,Hindu,Brazil,-97.02593906798408,5.989055207716911,D,E,C,C,A,D,0
37,Hispanic,None,Other,-64.42862670307645,39.80338834471359,E,B,C,C,A,B,0
30,Other,Christian,Mexico,173.82637895546233,78.28664774904769,B,A,A,C,E,C,0
29,Hispanic,Jewish,India,81.35086280944824,-65.26596846031777,C,E,E,C,E,E,0
45,Asian,Buddhist,Brazil,-28.87616592461864,26.68118178526923,B,A,D,E,A,A,0
36,Other,Jewish,Other,-58.483003274741094,48.242982317841516,E,B,D,B,B,B,1
52,Other,Jewish,Brazil,109.43664642654292,-171.03914622097528,C,C,D,A,A,D,0
52,Asian,Christian,UK,58.72395041449657,-29.914943332986372,D,D,A,E,B,D,0
21,Other,None,India,-57.474346250881204,94.53338846121714,D,A,D,D,A,E,1
32,Black,Jewish,India,18.29943839517875,-29.544194617357462,C,B,D,A,C,A,1
55,Black,Hindu,Brazil,224.73683292530495,-32.09396429056229,A,D,B,D,D,D,0
69,Black,Jewish,UK,-107.35924335742236,49.41534166205436,C,E,D,E,D,C,1
42,Black,None,Brazil,54.46206730740173,-118.3106976848463,B,B,C,E,B,C,0
69,Asian,None,UK,-29.54063962529572,99.15733440044116,A,A,B,D,A,D,1
49,Other,Other,UK,-1.203533728563516,111.26879629563986,A,A,C,C,D,A,1
23,Asian,Other,China,-97.73241437676064,114.75756375915907,D,C,D,E,D,E,0
