nation,RACE,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
UK,Hispanic,Mental,25.748077152833503,E,63.92282361233692,D,B,B,58.04016274345676,D,-36.12759907904971,-80.39635570008302,E,C,-28.456356250324315,A,B,1
Germany,White,None,-179.45492006126574,E,18.400042858766554,D,B,B,-80.20022269040983,A,-48.51044252882795,53.67322556952614,D,D,-7.130803567320728,B,B,0
US,White,Yes,-24.337375900100398,D,29.00841760456127,B,C,E,-152.54166664786587,D,-42.91456078356311,58.47736147256274,E,C,-1.1128363297264143,D,E,0
US,African American,None,55.88421049888167,C,107.62466250995182,D,C,D,-70.86172350469579,B,67.14538649360912,66.42615548229057,D,E,-60.582326823548684,E,E,0
Germany,African American,Mental,-77.76284126759828,C,56.425627517660324,E,D,A,50.71080291307356,A,-67.57524579853543,-0.8367785713542424,A,D,12.783415363140469,D,B,0
US,Asian,No,23.36743259464484,B,-115.32587205875859,A,B,B,-61.32960691271049,B,2.8200679574275265,-162.67365979929252,D,E,-90.28866799886764,C,E,1
Brazil,African American,None,156.06394590838332,B,78.4323626357514,D,C,D,-48.35793780210626,E,29.97444770647028,37.417229947971634,B,D,-74.7021872578366,E,D,0
UK,White,Both,108.06364127177244,B,-14.863101016003036,B,A,A,-8.243674094542335,C,62.26869401331883,4.638688929813315,E,A,-63.8727639529134,A,B,1
Brazil,Other,None,-46.739928939815115,C,18.33471795932007,B,E,B,59.79996303552102,D,-179.0673332901238,-29.727543381009546,B,E,95.14312611611531,B,D,0
China,African American,Mental,79.26216702444383,E,-9.933551811449105,B,A,C,-472.96936324197463,B,47.946078961723735,-92.83373909173396,A,B,55.38367129430222,B,E,0
Mexico,Other,None,-119.97638823465459,E,-32.792881028782794,A,A,B,76.95423202180636,E,119.28074395384056,17.558514318375572,D,D,109.4960073234508,C,B,1
US,White,Physical,-34.70479780978365,E,-144.65218291804513,A,E,A,100.02428987549878,E,70.31472884002294,-168.10268755166234,E,A,72.83985011683197,E,A,0
US,Other,Yes,-242.8784376771912,D,-182.2204376236258,C,C,D,368.3985107226181,A,62.5735612128032,-46.04056586525976,A,C,-84.58439580985089,A,B,0
Brazil,White,Mental,77.7713933898648,E,34.89634265310744,E,D,D,86.66849443578172,A,17.31467258468018,83.56821688632759,E,D,31.72527472333975,C,A,1
Brazil,Other,Mental,-18.04420171246291,B,-89.715951662157,E,E,E,52.90171950589632,C,86.37816473250633,49.20928135762333,E,D,-101.36055827869195,B,C,1
Brazil,White,None,-243.96512679979404,B,62.97920442379422,C,E,D,138.1714813657425,C,254.41821415555444,25.94797192269177,A,C,48.83314261708043,B,C,0
Other,Asian,Yes,-234.55180466665308,D,-25.3346871851867,D,E,D,19.204412097686394,B,-114.90587140420638,218.77729724621676,A,B,-33.87863384821328,A,D,1
UK,Hispanic,Yes,36.4072831572762,A,155.95492986805354,D,D,B,185.5944417697309,B,43.34702630095924,58.27558467008702,C,A,-45.44611712360419,D,E,1
Germany,Black,None,59.349153357604564,A,43.82997900703894,A,A,E,29.408098650813162,D,43.77998362601815,25.860655901186654,A,B,-135.18748185433168,D,E,0
Other,Asian,Physical,172.10545556238742,B,-2.6428812444137546,D,B,C,24.59161913395648,C,-9.351433300500677,-161.30499273979672,B,B,226.0233111605841,C,B,1
China,Black,Physical,-4.974451928776287,B,66.51704574909972,A,A,A,-37.59004351345122,B,212.10178110484708,96.43854082324084,A,C,14.5766648944483,A,B,1
US,Black,No,-24.087009140376036,A,151.10513556033177,C,E,E,-90.23310271194968,B,-138.34819765854644,163.88174276880508,C,A,190.3680011469069,C,B,0
Mexico,Asian,Both,-40.62675652656707,E,39.81766143652944,A,A,B,-84.82871765624542,E,86.5191040904567,-110.16511248992136,D,C,42.40872789943552,D,A,0
US,Hispanic,None,-55.123436851883426,A,21.83670396064722,E,C,B,-23.25564011497677,B,155.07384114802883,170.57711490791735,D,D,-14.680307023646025,D,B,1
China,African American,Yes,13.954681466731166,D,48.445459570271375,B,B,E,62.78087959031503,B,21.22318148242941,-54.3640368782181,C,E,136.3053800784136,E,A,0
Other,African American,Mental,-171.2906369237316,C,-8.608532734010383,E,E,B,308.17819283170394,B,159.97588052000938,-94.89597776973277,A,C,106.06062573038777,C,C,0
Germany,Black,No,229.4527869513448,C,-120.76450269770756,B,B,C,140.87138250377677,A,-40.179690556784195,85.68549149495817,B,C,34.29772252168499,A,E,1
US,Hispanic,None,-81.30818491615798,D,127.80004690013358,C,C,A,203.10647073071323,D,-95.16458850442012,6.655851589839814,E,D,-213.0944950206806,E,C,1
US,Hispanic,No,-176.0322448350242,A,60.03690598597762,D,D,C,-169.00187362554587,E,-108.04987890906257,16.87429024332573,A,A,22.49599491245056,B,E,1
US,White,No,-10.364347068403278,A,89.26939482601868,E,D,B,-6.199205047297631,B,8.199497664243784,96.61201203589854,C,E,-28.700560479842434,A,A,0
UK,African American,No,-24.045148590328147,A,79.38075807927832,A,B,D,98.4466153781445,C,-57.41718676263861,102.17146634139407,E,C,49.36292886101577,B,B,1
UK,African American,Physical,82.64976792164241,D,27.573833358072452,C,D,E,150.35136681763194,B,92.70311357815845,37.0528303064712,B,A,-6.952287478466268,E,A,1
Brazil,Hispanic,No,-95.85322282363036,A,-61.06105145035028,E,D,A,114.37509329528118,D,-20.236835092170686,-133.26214689192634,C,A,-90.23031563467522,B,E,0
UK,African American,Yes,-50.47304475470712,D,52.77887189250803,B,B,A,73.05702605576249,C,-40.075031649678635,243.98346293554116,D,D,-57.17574012211456,A,E,0
Other,White,No,163.879543578702,D,50.55032552134489,C,A,C,-17.414577363851468,D,95.79141413316682,51.433956728537225,E,D,-71.80795093153742,B,A,1
Brazil,Asian,No,-52.206660033670246,C,33.0685827622654,A,B,D,3.548637925949045,A,-62.708822122702124,223.74665543606477,E,D,-174.56396767725954,A,B,1
US,Black,Mental,-110.65741488439198,E,-118.74487048911482,D,B,B,-42.0585763125782,A,-9.213839822835212,-16.24823123459063,A,B,17.85954246185671,E,D,1
Mexico,Asian,Yes,-34.02925273639373,A,173.2160467932659,C,C,E,-42.708709045168966,D,167.54330530396663,14.291489886502283,B,A,21.73825134860463,D,C,1
India,Black,Mental,191.2789939432555,E,42.806179071208724,D,A,A,109.75397321227776,C,9.734238883737609,-154.63034691134092,C,E,-118.15846583098184,A,E,1
UK,Asian,No,58.11037628675075,D,132.21201191378984,C,A,B,-51.62748591658426,E,-68.9649673125719,-15.831727441508312,C,A,-19.330207574364902,D,A,1
US,Other,Physical,67.20899394194431,C,176.62753561030732,E,E,B,-1.6034382607765358,A,93.69955289095722,-73.84199791777152,A,C,45.23691116774228,C,D,0
India,White,No,35.18159682411223,D,-49.63119304704946,E,A,E,169.40223349052692,B,-1.69536409520114,-154.64303174215132,B,D,167.44187487109548,E,B,1
China,Black,Physical,-12.972893291534893,B,63.564487935802305,E,D,A,-23.317483311768726,A,28.760963075711533,-112.15517706164921,A,B,-230.52434420026756,C,B,1
Other,African American,Mental,-52.725911922836985,E,-119.12364324746443,A,C,C,35.688676247649184,C,203.1134502366309,-79.52764489406624,B,A,-43.67898241261919,B,C,0
UK,White,Physical,79.09865644502341,E,56.35242202521083,A,E,D,81.94616956323925,E,59.13989722080678,-49.56446049780499,D,C,39.024028757577284,D,C,1
China,White,No,77.12017762170092,B,-150.0325234984653,B,A,B,47.380449609898655,B,81.91205945369481,82.40656337214554,A,C,-41.10509195553724,E,B,0
UK,Black,No,-5.370109358187766,E,-15.128748127277694,A,A,E,112.5453777173561,A,-55.25984625422073,-174.0338403625585,E,D,112.89761123712414,A,D,1
China,Other,Both,6.223933190443653,E,-26.16645981289187,D,C,A,-39.16471022362157,D,-18.74354514499007,46.8906700174142,B,E,-32.84316885225137,C,A,1
Brazil,Other,No,-61.14247158819951,C,-22.38364964148544,E,C,A,-48.55900723070647,D,-82.60964575031508,-61.21212936447748,E,D,46.69272603374615,E,A,0
India,African American,Both,47.57437526788869,E,-26.231073072202683,A,A,B,48.24780319869178,B,85.68058988722565,19.14948269900029,E,A,-209.21572683005095,E,A,1
Other,African American,Yes,-102.56518942091537,D,96.60882038701621,E,D,D,-193.72261858804637,C,9.876129546418776,75.47414368305738,C,A,136.34839434144686,E,A,1
US,Asian,Mental,28.336886094752035,A,19.089062283486054,D,E,A,27.639457484497647,B,45.81427126768112,-21.104422860320803,A,A,45.6990333055772,C,D,0
Brazil,Black,None,116.53959598925299,E,-37.18147044365943,D,B,D,-41.368572356148235,A,-95.08074604554231,137.856540091323,A,D,-41.7215014546142,D,C,1
India,Black,Mental,128.08686343836015,E,137.24301194919778,A,E,B,-54.606048230610746,E,49.24842173372059,-6.02532440980467,C,A,-170.23201414045786,D,B,1
China,White,Both,-160.1241540119416,C,56.177314838188444,A,E,D,-73.95986371136087,A,-135.40650945002707,20.948652002807542,D,E,137.13114157645649,E,C,1
Mexico,Black,Physical,-22.210669222667402,A,116.5260935789413,C,A,C,-119.5052646746539,D,99.85920329713929,162.55210031150554,C,D,-252.1758884095345,A,C,1
UK,Other,Mental,-80.08354657924498,A,10.238359119952259,C,A,D,-10.756322415299008,B,104.69342772676953,95.53183202570692,C,D,-72.08609963605724,B,A,1
Germany,Other,Yes,-134.8268025023996,A,-45.86651353133347,D,D,A,208.96851631872715,A,-75.84734729696272,-73.13877281320194,C,B,-12.185523612892585,C,A,1
Other,Asian,None,-15.180172614797819,B,35.660610993898814,B,B,C,-60.87994840923743,C,-3.0742889958315542,-29.012327403816645,B,A,-64.04780083699117,B,E,0
China,African American,No,-42.47484623128589,C,-2.6902812136549143,E,E,E,-148.76780398867666,B,-52.389579499111875,-28.18417436413941,D,A,8.442029237182098,A,E,0
Germany,Asian,Yes,-269.5805403487611,D,-30.227176156848174,D,D,B,-93.99909582283077,D,67.28924929830762,-56.45557209216052,E,E,16.0275201636377,D,A,0
Germany,Hispanic,Physical,93.56726417058282,E,14.463935810587532,D,E,E,32.687071820759854,D,-44.348040682959514,202.12063884432757,B,E,106.90364377256152,D,E,1
Brazil,Hispanic,Mental,-10.45773707748486,E,191.36909987550905,B,A,E,35.57070030545402,B,-92.79085460897872,113.51352471173995,D,E,2.1202318197424455,A,C,0
India,Asian,Mental,46.44522549065556,E,166.89626995659296,D,A,C,21.057426199062206,C,-3.983891865499889,-78.67386369180181,E,E,76.74508302472216,B,B,1
UK,Other,Yes,103.22271554771147,D,-55.714560257396215,B,A,B,45.35134102261989,A,-142.0684658876993,-161.34100048809108,B,A,161.08513480774332,B,A,1
Brazil,Black,Mental,-142.52507970203035,B,76.07403533124692,E,D,A,-86.14511909086356,D,25.60218882299673,-97.78542214426655,E,D,-23.851766728525227,B,B,1
India,White,Yes,112.02534974540674,E,-72.88417189760781,E,C,D,27.044705173213245,C,-1.867645641394828,-8.478377138267758,A,B,-122.79905223001259,A,C,1
UK,African American,Physical,33.993265722756625,D,53.582445063584046,C,B,D,64.27449025272108,B,-14.601286128049509,157.07335184490026,D,B,115.78746981216372,D,E,1
US,White,Mental,48.3290600162054,D,-135.20868354291702,C,A,E,190.8280197449999,D,187.80136668793133,11.616399429857182,E,A,85.75886576817616,E,C,0
China,African American,Physical,-58.3879963734791,D,65.24991547032177,D,C,C,-158.61534063985798,D,-38.78397763861736,169.2687653972783,B,C,-74.65602800159381,A,D,0
China,Hispanic,No,52.9044366428556,B,-25.242252723102844,D,A,B,67.93013727806442,B,-73.99411578527162,-47.428040547672715,A,B,-105.59482028854823,C,C,1
Germany,White,Mental,-57.100650050586765,A,141.8862650000056,E,B,D,26.20340390541892,A,114.83594956395409,51.72210681524402,A,E,-95.85742640436557,D,D,1
UK,Hispanic,Physical,179.36605423561946,E,-46.34873308713873,E,C,E,-63.30921969483888,C,-200.40942908843192,139.64563721665115,E,D,-58.37691500388181,E,A,1
US,Black,Yes,76.25753668393817,C,91.7998172417466,D,D,D,-39.04317350796203,A,-103.9647893621998,-34.608921422101574,E,E,44.14086759979977,E,B,1
Mexico,African American,No,-84.46043107878496,E,-14.894421381054002,A,D,E,72.69242570823027,B,110.20172110249237,7.554056049544414,B,D,-93.79250914865882,D,E,1
Mexico,Asian,No,35.19582281108235,C,153.84693794848334,C,B,B,76.89471914227627,D,-19.347619928914956,-89.2940243382029,D,B,70.8775447547458,A,B,1
US,Black,Mental,21.85321617573632,C,2.2920620475980464,E,B,D,-36.35235043349469,A,106.56243929558921,-43.02744940688829,D,D,-0.3210069827139974,D,D,0
Mexico,Hispanic,No,203.6127267124162,B,-22.483643837382854,C,E,E,-21.364461419368414,E,-39.28201689373633,-150.14411279418556,C,A,-41.55136581518174,A,E,0
India,Black,None,-111.17695880937093,B,122.58710517382907,C,D,B,107.6769466581531,D,-215.36077604981938,59.87247850201257,A,D,84.03666466952588,B,E,1
UK,African American,Physical,-157.30375974044154,A,44.642863849096805,D,C,B,13.980889426314903,D,-70.35206514582252,44.06830629947939,B,C,51.48020461768341,A,A,1
India,Asian,Physical,251.7276699344591,A,95.53952079159401,E,B,D,4.051523557265457,E,-11.870180323871482,-93.07277537971163,E,C,-28.52492224074038,D,E,1
India,Black,Physical,25.878784253589764,D,100.11244437802851,E,B,C,49.60648111302167,D,-76.0639319050651,145.76201768500522,A,C,-49.22280665271508,A,D,1
China,White,None,47.80054386173241,C,-79.57697442288774,B,E,A,-158.12415222002494,C,-20.449041362127865,-60.00764824121928,E,C,30.05488207782995,B,D,1
US,Black,Both,141.04742631518857,C,45.02845400077305,A,B,B,40.905868936604186,D,-4.754069026404151,81.61878701189728,A,B,-1.9963626102390342,A,C,1
Mexico,Hispanic,Mental,74.06425541492077,E,117.70586941084615,E,C,A,-40.459434633329394,E,162.7079533635166,83.77700110284123,B,C,-97.06942539638293,A,D,1
Brazil,African American,Mental,-109.60887576443163,E,143.27755704197048,D,B,D,-127.2499199839367,E,234.83932824966024,-79.22889097169248,B,B,72.67545704460301,E,A,1
Germany,Other,Physical,72.22084335311538,C,-203.35207884868942,E,B,D,-146.18333535837405,D,104.33067095413998,-38.670704384354714,B,A,-28.206505670824853,D,D,0
Mexico,White,Both,-39.799987830282,A,47.948547725160985,C,B,E,-36.19032856935503,A,75.36269615474495,-75.49725104872304,A,D,-186.89025912699412,E,B,1
Brazil,Other,No,69.57258167837792,E,70.4027202851298,A,A,E,34.798397864574454,C,-14.204002473973723,3.0218378787026907,A,A,3.9312870542406695,D,D,0
Germany,Black,None,-120.62569381003799,E,-113.94536589089988,A,E,E,3.4789254714394273,E,7.291183620346377,-102.2596425548839,B,C,113.00814332019893,D,C,1
Germany,Other,Physical,-7.6485781877129275,A,51.32430472393158,E,C,E,-120.46632452471187,C,-27.966040124180452,-22.3824325229288,C,B,152.90735941549337,D,B,0
India,White,Mental,-142.7070511383683,C,138.08962011262435,D,B,A,-106.89437564848458,C,68.43559850026271,-9.843348879567666,D,B,117.88652042590535,A,B,0
US,Hispanic,None,-48.913908840749365,A,56.010585627527085,E,D,E,44.96787493432123,A,223.97947580061572,186.98869021273683,A,A,-55.541399713140436,A,B,0
India,African American,Physical,117.25136125531024,E,112.92607255931743,D,C,D,65.94030904112248,E,-58.47713626495139,-38.175128338042526,B,C,24.427448148517243,E,A,1
Brazil,White,Physical,58.03362730709254,C,100.96718822942259,B,A,E,-48.00168585181358,E,78.63536535096931,-18.97017525138418,E,D,89.6933426869816,E,E,0
Brazil,Black,Physical,22.853962691202046,A,69.58844267698898,A,D,A,124.6762267375455,E,66.85199160643857,28.638586854342062,E,C,-20.077762164510894,C,D,0
US,African American,Physical,80.31176869029927,C,45.222056248724634,B,D,D,-142.29602187751487,C,13.344948678903545,174.1395278276444,D,C,126.23351579455073,A,C,0
Germany,Hispanic,Yes,-30.80324220832083,A,-17.838778047052468,C,A,D,59.26613931215739,E,35.7030812096156,2.7017775371377706,C,C,4.285611757106514,C,E,1
Brazil,Black,Physical,108.89294985648917,B,163.36769828140703,E,E,E,-32.56688737317969,B,-56.98340418755162,-45.78840837195879,C,A,88.7320647736724,A,D,1
China,White,None,-12.861549060493513,A,-171.68312729233858,E,E,C,154.3420812563874,E,31.02287120499821,40.160751735242606,B,D,93.22303720111985,A,E,0
Germany,Hispanic,Physical,2.1780379410220347,D,123.0752247665311,C,B,D,74.90328353139947,D,-43.98358594543645,-21.735409026355338,C,A,-134.26201420769343,D,C,0
China,African American,No,-77.54111505033686,D,-45.56380224836357,A,B,B,67.32443680423236,C,-37.71005053285954,16.098411827983394,E,A,-139.13261084446472,B,D,1
Brazil,Hispanic,No,107.92549494574746,C,-77.59314789474352,C,D,C,-112.84808041883818,D,-57.09907037694547,74.25359477112731,D,C,163.72177858413266,B,D,0
UK,Hispanic,None,-41.13321441724205,A,154.3066635999586,B,A,B,31.703680250073845,D,-29.569424884520355,142.63597511798224,B,D,-19.908741387461323,D,B,0
US,Black,Both,-117.30311363175139,E,-63.05754366018655,E,B,C,-111.91448807927848,A,-59.159596906905044,112.06163019511108,B,D,-25.37110150755375,B,A,0
China,Other,None,56.881699418188504,B,-54.20229072544337,E,C,C,-111.12829253006996,C,-11.010633950574572,-10.541669062530188,D,E,-100.6438739600818,A,B,1
US,Black,Physical,-128.76968670328856,A,-55.6639929221117,D,B,E,-12.460238008034171,C,111.32584131894214,-119.2032042209795,C,D,-246.50366962888043,B,E,0
Germany,Other,Yes,-111.248746905687,C,-55.699044417647656,D,D,E,31.74961123397982,D,53.75334129939515,3.4782375231105425,E,E,26.892318186903996,D,A,1
India,Hispanic,Yes,5.196749060728991,A,-12.985329409514154,B,E,A,13.289023015034985,D,75.81133254765447,-110.68819070182496,A,A,54.50828556747822,B,C,1
China,African American,Both,87.08962356098596,E,33.6163372541857,E,B,B,-229.74395455407054,C,155.69084123685877,25.022476908372283,B,A,-215.9497768861089,B,C,1
US,Black,No,-57.74817896753384,D,21.184915617863258,D,E,D,164.06893030320825,C,-84.9969696267166,100.19100932245306,D,A,-44.575959035238924,E,A,0
China,African American,Yes,102.07380746404033,D,-96.28040991752036,B,D,C,64.28113134336103,C,132.2302662941332,-50.60563656624149,B,D,141.11284589073716,E,A,1
India,Hispanic,Yes,111.03904316440337,D,190.67457256363502,E,D,E,-140.60707671895852,C,-114.22927947461991,-71.91806392684668,B,E,277.2907217236255,A,C,1
UK,Other,Mental,-38.15882290797404,E,-175.7110029837859,E,C,C,1.6809292486623033,E,74.13151920813085,27.64288041839631,A,E,41.80652165552316,A,C,0
Germany,Other,Both,-43.91448511022733,A,43.204471973665726,D,C,E,31.15794961034647,E,88.87996230339292,144.60943040292446,E,A,114.28076212504097,A,D,1
Brazil,Asian,Physical,-65.4404269397058,E,255.7846272012934,E,C,C,-0.5107045498334356,C,2.1041771225475223,-73.62888991932783,B,B,-7.331543549193471,E,D,1
UK,White,No,-36.03137334310824,B,-16.411353864191412,E,C,E,-4.048002631219946,B,23.985735689141027,-14.615472352595575,A,D,-132.87181588190492,B,C,1
Mexico,White,None,27.184822119247265,B,-157.90143399682444,A,C,D,-187.92423674264978,C,166.9982505409919,54.07646072249166,A,B,-16.76466497879827,D,C,0
UK,African American,Physical,-10.998308591756889,A,6.374954577214374,A,D,A,-98.86465096161423,E,-33.92340151214473,-112.36898792595751,C,D,-11.952010015398447,B,D,0
Other,Hispanic,No,58.390247646805626,B,57.622023123092056,A,A,E,-231.70853141115896,D,55.55066428038538,33.30963020870865,E,B,79.63068991683717,A,E,1
India,Hispanic,Both,11.66473065332497,C,-117.77937474089441,A,D,A,-125.58901694047806,E,-74.12516351399428,-82.62765185961452,A,C,40.305039293579014,B,B,1
India,African American,None,-42.174005558616514,D,-181.1702316015788,E,C,D,-53.138617627853,A,-168.968716689394,-136.71011921445336,D,A,25.524445422519705,A,D,1
China,White,Both,-53.97702766362246,B,82.89551964307105,A,C,E,-63.31034834907049,E,132.6409078063643,57.90432001169046,D,B,47.930367791324315,D,C,0
Brazil,Black,Both,-98.51374989400755,E,137.5248455101796,D,C,B,-11.797797382156725,B,-75.4441165061677,25.820059510437776,D,E,-106.92957419346547,D,B,1
