gender,country,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Other,India,Christian,A,253.93323606669068,29.49495673776784,D,-76.47368803388781,71.06043045706261,31.97002707323558,B,-84.217701639507,B,-145.80792257879455,D,C,0
Male,India,Jewish,D,66.24048068878429,-66.59024726754033,D,41.56571382990734,-141.44862327462354,-19.881842975795152,D,-114.11771378853044,A,55.02894869626699,D,A,0
Female,Brazil,Christian,E,-28.890451964866344,119.52057697452277,C,-46.45339364938311,-10.168345893814863,147.82217732631588,B,-7.006454292278634,E,8.557190256836456,A,B,0
Female,US,Hindu,B,-62.5600218009348,111.36973234405258,B,-55.31914000014908,88.56193282438369,-120.8117100384932,B,-23.626841394537312,B,-46.2669387690765,D,B,1
Other,Germany,Muslim,B,-10.011407441227245,-186.7719533275232,C,-96.89691316062283,-272.72451431849385,-26.839661935510893,C,-171.67859737023014,D,-127.44500646947463,E,B,1
M,Other,Buddhist,A,-34.09647966006164,56.3583826272105,D,-46.17567996837532,73.60723766003024,43.54935562392617,D,0.13437082184878799,C,34.543818324785754,B,B,1
Female,Other,Muslim,C,43.95375199945571,-14.219526756384981,E,12.346059112223102,88.06916740472926,29.686417718365497,C,55.2880256795804,B,-75.74219793229724,B,C,0
Female,Other,Jewish,A,-61.539073230601936,-2.6622181304144505,C,183.5349291976682,-193.2988860946038,-177.69960257425132,C,130.12363951168854,D,110.52244586326768,A,C,0
M,Germany,Jewish,C,-39.936621042144154,173.11991236643883,E,134.41808976603008,24.68477773444066,-171.45761373329685,B,78.7963693380768,B,211.21958384846678,E,C,1
Non-binary,UK,Christian,A,127.03508674388051,140.06639875407973,A,-74.51496814980953,-101.02858076668912,34.56797580659365,E,10.347228031834254,C,-50.11293076206604,A,E,1
Male,Other,Hindu,A,-106.13589782868095,-167.73052849349773,C,96.75856245029263,-279.7376824618699,-25.755655636175952,C,-100.24828371921627,E,165.89492228158852,B,D,1
Other,China,Buddhist,A,145.81950080388276,107.65181510985539,B,-42.39287516751382,-44.587902575759976,-65.66337344399157,D,-21.50562511074148,A,-43.32592269847827,A,D,1
Male,Germany,Jewish,C,-143.9731198486868,-121.95143934592056,D,-104.3435125976045,76.16017679019588,119.89539104764731,C,42.75594839389407,E,-36.932096092266065,C,E,0
Female,China,Buddhist,B,89.35281417885574,81.00991888515252,B,111.60112812062539,68.83001694356679,21.832249991050563,E,-66.42527470999042,C,-79.41776588222041,B,E,1
Other,UK,Other,A,-39.629739988318946,112.0355302218571,C,219.79269032828066,36.115256678405025,-40.410216606442695,C,-29.91460702578457,C,106.65927845488261,C,A,0
Female,US,None,D,84.97264190141641,149.1573872663743,A,17.388395284432086,115.574719983624,-100.81996555324066,A,-48.620887919058816,B,-17.32434264410841,D,C,0
M,Other,Buddhist,D,181.96070372561792,241.07041824171702,B,-57.76250822955744,47.04087870188717,-240.14157737289952,A,-81.83898390752903,B,44.05518495205192,C,A,0
Other,Brazil,Hindu,A,-54.688097576206104,82.3170612228544,C,44.702098196917106,-54.13378075328976,13.736990722328478,D,54.43231884010432,B,-25.013341221993656,D,E,1
Female,Germany,Buddhist,C,115.74623423260533,140.93125425066998,A,-187.79961800444562,-51.74725728896842,251.99304283836196,C,-16.80603410966347,C,88.88175837654542,C,A,0
Non-binary,US,None,E,-97.10410463526674,102.19000694027281,D,-124.19342808565355,-133.38750451033894,56.90856125848689,B,-192.91943155428754,D,-30.462958196024804,B,E,1
Non-binary,India,Other,D,23.180951003934705,-53.57396675156072,D,-15.626271947953862,21.06057768656708,32.46086145555392,E,-86.3730425165318,E,36.131213751407984,E,E,0
Male,Mexico,Jewish,C,-59.25674541474382,-42.97333063844779,D,60.536989493463736,-46.16595050043234,-64.73505441726823,A,-50.28282753829728,B,8.868166124873673,C,C,1
Male,Other,Buddhist,A,34.92124701332502,66.05061849542298,D,-21.505750679437288,-21.32995022959012,7.740227780510364,C,125.25061894226526,D,-22.529632740516263,B,B,1
Non-binary,India,Other,B,-51.637574328195,5.4264519781137786,E,-90.65742622992241,34.78194573035221,-9.154936945617653,D,36.99850802452412,A,77.91042361678987,A,B,0
F,UK,Muslim,A,-80.86748112455936,189.79356446512142,B,-64.52872866124947,122.78047858754053,49.4152286163596,E,-142.98119283208231,C,1.0707893222335008,E,D,0
F,UK,Hindu,E,-46.43995964628267,-22.29459883560367,E,-168.88854741479742,-35.92390946104425,159.19847782206563,B,-18.63304354006955,A,-85.45260118605239,D,A,1
M,Germany,None,E,60.05275506895394,-17.9827613903121,E,118.47587805176789,-195.43699656107097,6.132996239778808,C,10.557994011745087,A,97.723340358753,E,E,0
Male,China,Muslim,E,-17.600514889354567,44.55994304654816,E,-14.24453931403974,45.16248140561533,-48.45752395416021,D,-14.578062935061126,B,120.33193037299866,C,B,0
Non-binary,Mexico,Christian,C,-13.739783634818956,54.36173995209985,A,114.83709220348996,46.822171918575364,25.62372683088217,C,197.33036636533018,C,199.3089901094779,C,D,1
Other,US,Hindu,E,57.64009553460239,34.11001052770879,D,2.8801154835889635,72.95711078070066,-262.0758542985117,D,34.92912334801433,B,141.45909064373393,E,A,1
F,China,Hindu,C,40.58343736396377,95.09475360746255,C,-31.518828052089003,14.83817163269075,39.55969067043774,B,29.068666173061303,B,-37.94882571253898,D,E,0
Non-binary,Mexico,Other,D,146.55604827916426,-65.54586605703022,B,-60.8028045314998,-88.5143409439966,-4.509892898418203,B,41.1361408501106,B,58.60889806438354,C,C,0
Other,Mexico,Muslim,A,-26.208635982293018,-67.35953215881504,C,101.17262844407391,-60.346969567891286,-124.2357427344819,B,29.288093474227555,D,-170.78743498588972,A,B,0
M,Mexico,Other,A,-106.41785532635699,67.35336968554384,B,4.825813031020596,-120.93684860887635,15.801197498634767,E,-75.88676916599694,A,18.83300420344848,D,D,1
M,Mexico,Buddhist,E,82.20816248466069,66.89890178407583,D,157.3705797754808,42.84853956534629,-21.260116730762512,E,-96.85144783083774,A,-82.04307451667269,D,B,1
Non-binary,Brazil,None,E,-89.22738029710865,12.365460566608535,C,25.392262289129615,42.78247952752256,4.836430556907468,E,-1.8859025079349394,B,-132.03614128666516,A,B,1
F,Germany,Other,A,-38.316271394328346,-53.91864727963886,A,6.75618671484578,-138.71726747774358,159.57967407029332,B,78.60911356013752,C,-21.698008890539715,D,C,0
Female,Mexico,Hindu,A,-191.5824063155334,35.24818952826832,B,-160.5343681000648,88.6391767470571,-84.27004956812347,C,25.147048461132815,A,-146.64159428566944,A,D,1
M,Other,None,E,26.94050590669596,-92.15474447820881,C,-46.74486823590076,92.73728128448512,69.11255038309496,C,-214.3998456577954,C,-36.98971070437726,B,B,1
Non-binary,Brazil,Christian,E,-135.05242080797905,120.82580295476583,C,47.62283886420863,157.33814751893627,85.64039246879354,C,97.71076962848609,B,-146.13416352492257,A,A,1
F,US,Hindu,B,-25.17445050152854,-113.67527075537305,B,28.70021918875062,133.36326625403538,-34.35685757412391,A,96.73236036870456,A,-38.025534118193946,C,A,0
Male,US,Hindu,D,74.39483808915422,-109.26077025755593,E,22.756076662333292,-75.70214199383251,97.218008672473,C,-147.10314999336362,D,44.62428770878715,E,E,0
Non-binary,UK,None,D,-28.285261620762725,128.98593179369604,E,22.38647974466601,77.18050744084304,-63.1089890746535,B,17.760752949545036,D,101.48844286263072,B,C,1
M,UK,None,B,171.58881184981357,-124.04710340933909,A,10.017426282507879,-81.76466262617029,-41.85709131427137,A,292.80143859099536,E,-79.16333837209454,C,B,1
Non-binary,Brazil,None,E,-18.68646324106063,-58.157128031103866,A,-131.75160343750989,26.759925649215965,181.98442739773694,E,209.38182061750177,A,-70.94801873346854,B,B,1
Non-binary,Mexico,Other,D,-43.24310524483124,120.62395727496708,C,14.743810987359836,-80.19665143090249,28.87409459948077,A,116.03964274600361,D,136.35790089238867,B,D,0
Other,Mexico,Buddhist,A,38.89908076079142,82.50607257844203,D,-32.58272686327782,21.95780846149504,111.91019483130924,E,56.29203841920353,A,102.82374294071563,C,C,1
Other,UK,None,A,-228.6010202307751,-23.311920619141087,B,-103.7322173304673,50.637562790661306,33.81326858119141,C,-172.6582090492163,E,82.05089983453749,D,A,1
Female,US,None,C,75.7514355563217,-72.4364270408556,B,-43.28661279348947,116.2916236256022,-51.19311506637555,C,37.09013163945804,C,-62.78047764305583,A,B,1
Other,Mexico,None,E,8.995140205588514,-179.20902019278338,E,-22.38179995656245,52.94798617540525,-141.05505932841825,A,-37.01641425631792,A,-55.72720815797661,D,D,1
Other,US,Buddhist,C,-90.8496376193764,-6.061924188607055,C,41.62488953431205,123.55934113282446,33.0835736028193,C,45.655452403293054,B,-23.756472351480777,E,C,0
F,China,Jewish,A,209.8514063778318,54.14840837039369,C,-70.71206243588212,-28.124093598805327,13.026019128721392,A,-154.33755367646006,B,65.28199600708236,B,C,1
M,China,Muslim,A,194.42646579356483,1.8738869380473737,D,-133.07768994270387,-76.95975647442667,92.70661575096956,E,57.9501374608861,B,-62.94003465421641,C,B,1
Non-binary,Germany,Buddhist,A,134.99201588696755,-127.58505802815398,E,-30.00086059456835,24.493323200387547,55.68469966207375,C,-18.819335840705893,E,-68.32747417985541,E,A,1
M,UK,Jewish,D,-23.383363838603405,-4.854495500364086,D,-64.28027943056794,33.324083311579486,194.1359517433412,C,-13.06636663975132,C,174.63143998488607,A,D,0
Male,India,Jewish,A,34.273500582299135,95.64513751406959,E,106.33100333406045,149.14236502585527,-16.252389210976258,E,103.5673459916651,C,175.54172794696424,E,D,0
Non-binary,Brazil,None,B,1.5827527355781676,-44.7527865129611,D,-131.4670186855263,-30.18107976989393,-133.7837863770199,B,-40.127903584656096,A,-130.35315223040013,C,D,1
Male,UK,None,B,101.7784994620017,195.06143384766838,C,-26.28244624795606,-113.75042605317532,-0.29383819558215496,B,-55.983916290629,D,119.81316646681968,D,D,1
Female,Other,Buddhist,D,-9.73031448084293,-121.08788656736887,A,-216.8317391601334,109.76966322390767,2.9701544989943107,D,192.49250425746877,B,107.40240007577012,E,E,0
Other,US,Jewish,C,-95.88497957355754,182.37492442564155,E,32.86923871468548,-163.39770228910774,59.610459075483554,E,-85.37648540033234,C,0.49375650148031913,A,B,0
Female,India,Jewish,B,163.90409043307895,-132.0113224530212,A,-199.02203805352298,-73.01545669251739,-130.34454019973373,D,29.882740264677555,C,-30.635374878144628,C,A,1
Male,Mexico,Buddhist,C,-227.44358275957381,42.88726448578663,D,-145.5322017562719,-128.7069601553346,-66.52700652933548,D,-86.52854386707605,E,3.732104855450001,E,B,0
M,Other,Jewish,A,92.13268392260296,39.5283930113927,D,-143.61911288104753,135.10296957619633,-20.467449305794062,A,-210.94196852384383,A,-113.01906813868314,C,E,0
Female,US,Other,B,81.23669838644916,177.15760715640897,E,-54.092647398041905,27.86998205264307,-10.626166945951875,D,-84.99769660568444,E,-18.04017620474082,C,A,0
M,UK,Hindu,A,90.17632197490445,23.72153790604361,B,-133.7080945341889,-119.92242493121574,-87.30917996366635,A,-31.918165554202655,A,-167.21178215326685,B,C,1
F,Other,Hindu,D,3.9470633416660847,-167.2654122903714,B,-82.62935015942082,-6.266075092638925,97.55574415582714,A,-100.12620743048424,C,-136.76761792078798,A,D,0
M,India,Other,D,96.65754152524275,-50.680630699226725,A,178.0276065126896,-1.3711509160080546,-32.467801159509705,B,143.65866789428821,E,113.5171249735006,E,E,1
Female,US,Hindu,B,88.17080854729495,-29.601828303413424,D,104.53378663779766,89.20424953485461,112.78227299820863,A,-55.94711981410981,D,-46.56611385242089,C,B,1
Female,Mexico,Buddhist,A,-53.875553592264815,85.90496859560398,E,6.417984076985457,138.81848466604717,155.44328560793497,B,130.23589875008335,E,-24.68946969459218,A,C,0
F,Brazil,Christian,A,-32.403565069227405,-94.89020052897693,B,-159.32714750072373,-178.10845624410493,133.81269345060207,C,-152.21325344306254,A,-35.329768739681604,B,E,1
Other,UK,Buddhist,C,-65.10454129862677,41.58191578472667,C,87.09491927286338,24.827581013358145,-81.14656071936427,B,96.471909613427,A,-47.32963248136499,B,D,1
M,UK,Buddhist,E,42.43622725866446,-43.66879534039783,E,78.36228747243022,27.23558750858309,-119.4715489817005,D,-200.41160544882013,B,30.760871390480688,D,D,1
Female,India,Hindu,D,54.64628353888648,193.96173669665444,D,-163.42702750915362,-143.85627803323075,-124.24038411259166,D,-86.8737021562649,C,192.67149265511514,E,D,1
Male,Brazil,Jewish,B,91.50404072598387,-79.42760722527804,C,-81.32082651808366,-25.524824325690997,5.220972816241696,A,95.36673924180926,E,23.036630123185752,E,D,0
Other,Other,None,E,-118.00642371130603,-129.39307904285303,E,-48.204247598134714,228.71635961052098,60.27140103829698,C,151.3941331078292,A,73.48927845432975,C,D,0
M,Brazil,Christian,C,-183.70227695813733,46.847849837658565,D,83.05243590902707,-25.57864647589258,-39.6633229677406,B,125.67687476492553,D,-22.680634056457414,B,D,0
Other,Other,Jewish,B,55.67024338683747,120.72093100371697,A,39.71771581535846,0.15217672433481366,-162.93352510802842,B,68.78182326178323,D,127.58201606934708,C,D,1
Male,US,Other,D,148.79198654996523,102.30333186175153,A,-73.13464647427314,131.1888305732803,15.76868844825815,A,-99.23369226854274,D,-15.86400399652895,A,A,1
Other,Mexico,Hindu,A,-210.446748428268,15.377700378930758,B,26.78286920357574,116.7093700918039,-10.708096505377869,B,-98.92080339778201,C,225.03357498659676,D,E,0
M,Brazil,Muslim,A,3.84644791318819,175.1901425764593,E,164.4742088257072,25.18533171671602,30.343791715812095,D,99.43731395614006,D,14.711499491008182,B,A,0
Male,US,Buddhist,C,3.6666577551751884,-18.754754445395154,A,101.68927667232255,107.58939132951878,-38.538480989457014,C,-110.56702040694786,A,-123.74186028110068,B,D,1
M,China,Buddhist,A,76.85049912152948,-26.21862062057248,A,107.35992717695655,5.960454110912079,86.46485754357425,E,98.23311621356609,E,-230.24463711802778,E,D,1
Male,Other,Christian,D,80.79498516409667,93.09576634533144,E,155.01616050279324,-59.75751795560318,-1.614102616737888,D,102.56325458355265,E,100.72929715361687,A,A,1
Other,UK,None,B,-108.69899697739653,2.5699110056923224,E,141.4617294659652,-4.240069567014594,-99.2466770760818,E,165.57576749491804,E,19.541685821612305,B,D,0
Female,US,Buddhist,A,-56.78361907637905,0.23662832664231298,C,-5.165491003422732,-93.33739160277926,-66.42818442066773,C,44.067020996646036,E,62.93171512184404,D,C,1
Male,Other,Buddhist,C,347.262874057423,74.97924745924607,B,-52.97113353790952,7.710284927761976,-112.89827554538283,E,-22.55168732122244,E,100.86574687372104,E,A,0
Male,Germany,Christian,A,-75.83736835145476,-7.941213434778224,E,115.77624138195198,89.84839243756643,91.24754760099884,C,21.811856879753584,A,93.4943435602896,A,C,0
F,Brazil,None,D,-76.77586359773083,63.296310608526404,A,24.41954014168621,98.21517107187493,-27.77942046627766,E,-57.88031383437939,C,44.694307730588214,B,D,1
M,Mexico,Buddhist,C,-5.093232665087632,-50.332584254646086,D,-228.1311682072399,-32.55467143336293,70.27395244730961,C,-125.79254375956019,E,-72.94162493460354,B,C,1
F,China,Buddhist,C,45.91266575639512,3.3085820448351337,B,-66.74434892008343,-30.28152528526905,124.43566336374575,E,-6.642318845421881,D,-45.548937515931485,E,D,1
Other,Germany,Other,D,10.853179563636726,126.33784912766114,E,110.83504474711066,-13.357274406990388,-39.123708826751326,C,-73.05043458154668,E,-29.950767474028073,D,C,0
Female,Mexico,Hindu,E,52.75627241212616,-39.96405734701492,E,196.2370873552569,104.1216313106629,88.61630126305978,C,151.1060875248602,E,168.9455089072268,D,B,1
Other,Germany,Buddhist,D,-26.390473961896628,-3.2836841933036474,A,70.49304576992256,99.57667885438141,-88.63279528304582,B,126.85591890424746,C,20.435102269650933,C,B,0
Male,US,Muslim,C,-202.08910361902363,-17.99553319600594,C,-49.6590122591285,115.15735452694946,90.87597684103874,C,-160.4907993570038,D,-158.6215025724399,A,A,0
Male,US,Other,A,-74.46448819429826,54.062820718826835,A,-194.7998783279103,102.78971608726076,-103.72457995254398,A,18.849401001223196,D,-15.929481544667262,E,D,1
Non-binary,Brazil,Muslim,D,28.583896677104843,-72.19874117542419,D,93.98126532638484,27.42996803098803,-173.98840658545333,A,-128.01299831586957,B,-115.87490486087404,B,E,1
Non-binary,China,Jewish,E,-49.86934667119539,-118.75411087958312,C,-50.36655678542745,8.821275945792111,79.19655684973867,C,104.90870891887897,C,22.30078623180919,A,E,1
F,China,None,D,33.62312711765412,-52.06106545455277,D,92.09069080203147,8.49454900367316,255.31791661524807,A,-11.913257752993673,E,-78.81866914046975,C,C,1
Female,Brazil,Muslim,B,23.279820785422167,-126.94268608275385,D,-90.3667249584865,-92.54006936770824,-38.937830931653494,E,21.85455967774674,C,128.69376163567756,A,C,1
M,India,Christian,A,99.27195572648289,-71.09627016238836,C,193.6916759652568,-140.09146106242162,85.43528912642981,E,-75.91587218247889,E,-103.28008157088387,D,B,1
Male,US,Buddhist,B,-32.90975827809539,17.813634263422298,D,107.05706790580057,82.8601299569607,-205.26520431051495,A,76.69018913816696,C,-12.327514077099751,B,C,0
Other,UK,Other,C,216.1743197354241,92.43390182147765,C,43.886733063401316,-39.354628046148036,-226.20620976026237,B,168.59671062044234,A,24.523818097483964,A,B,1
Other,Mexico,Hindu,C,-124.13736021135253,73.60747650919554,B,48.0147044466155,-51.128811443211944,54.17947456682691,E,52.65045782369421,A,-39.860938831849424,D,A,1
Female,China,Christian,D,-114.9466243742444,-23.788787503276843,A,79.59960058064334,-66.92250949016757,29.05686907026771,E,35.14070878199856,B,-7.951018567261335,C,A,0
Female,Other,Christian,B,14.363080447337854,86.03890765702867,B,-191.66253062254822,-47.40974326908619,-88.7726324453932,A,-58.013375796296394,D,-236.92759583137914,E,A,0
M,Mexico,Muslim,A,-137.08405347199945,-54.260113300753545,D,-132.68161548127443,21.75551612920253,45.46323322367961,E,6.051791530496346,B,-169.04047141686377,A,C,0
M,Brazil,None,E,102.14106131366111,160.64828040095728,B,70.9256097458434,-127.5685801548483,78.20661828292477,A,76.6229705765318,B,22.172696521519857,E,A,0
Male,Germany,Other,B,84.03351403525399,42.237696290454686,B,-101.00083475819869,-85.08820463810099,-120.5681971163478,E,-24.560188411416945,C,-83.70302210594735,A,C,0
Other,Mexico,Hindu,E,96.07177507590782,-70.91915256701942,A,54.1626553102315,17.2459429205145,37.69964419045487,B,-128.90288755050543,C,127.8667532505932,C,E,1
F,Other,Hindu,E,19.33783279683566,164.04816667819253,C,12.814594993547832,-26.642620077758206,-109.34077856028301,A,-85.84401515800806,E,-91.8355083017824,A,C,1
