anos,religion,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
53,Other,Bisexual,-54.47287140735546,B,A,C,C,E,-50.095483373459615,D,E,7.766729799314867,A,-186.83387622328968,C,D,D,1
60,Other,Homosexual,-74.40679542764028,B,A,B,C,A,-175.51753744907703,E,D,70.93220860221211,C,161.7125158651872,A,C,D,0
45,Buddhist,Other,-103.16097288343693,A,C,A,E,D,-13.502805038343912,D,D,-83.41043297180427,B,-50.14648712488723,A,D,A,1
61,Other,Other,145.31239900845227,D,B,B,A,B,57.29353137201326,E,D,26.801464166372018,A,76.48438970120313,C,A,C,1
33,None,Homosexual,24.967444903240125,D,E,E,D,B,-146.73684865645026,C,B,212.73979871978074,C,-62.822823586782626,C,B,B,0
47,Buddhist,Bisexual,-3.562748854144065,D,A,C,B,D,161.45565803092072,E,B,105.9717521005795,B,38.48603429680081,C,B,D,0
19,Muslim,Other,156.18435666223894,B,E,B,A,D,-93.33125601455231,E,A,-14.422027445077024,A,-53.48592609583842,C,E,B,1
56,Other,Other,-32.55644208436242,E,C,A,B,D,-69.85352590117834,A,D,84.14910184818115,A,-9.681780730434498,D,C,B,0
61,Muslim,Homosexual,-180.96176361669657,B,D,E,C,E,-60.00213727465491,C,D,170.8753353657345,C,147.17315462278353,C,A,C,0
60,Christian,Heterosexual,-78.3617839616239,A,B,E,B,B,108.70195841322317,B,A,-78.97662342955401,A,-126.91825912663592,A,E,A,0
35,Other,Heterosexual,-181.84053776616324,A,E,A,B,D,49.4288793430187,D,A,-31.113463242481444,B,60.34965408930232,B,B,C,1
75,Jewish,Other,60.52059991865808,A,E,A,B,A,105.6488763138846,C,D,86.0686017266089,B,18.15791742086242,E,D,D,0
43,Buddhist,Bisexual,-109.52497370165872,B,A,B,B,B,25.20225413654972,A,B,-17.483209688811225,B,-86.89398953450552,A,D,B,1
36,Muslim,Heterosexual,49.8228896191917,E,A,B,D,B,-75.18983026086939,B,C,147.55949225977463,A,-43.52795792200946,A,D,C,1
79,Muslim,Homosexual,-146.8985214530817,B,B,A,A,D,-234.1875226720326,A,D,76.59956114445026,B,93.66468408926065,E,D,D,1
29,Buddhist,Homosexual,98.62991184605686,C,D,C,B,C,-50.7374352086789,C,D,5.630350490858573,E,69.44015092195968,D,A,C,1
79,Jewish,Other,115.95332951299046,C,D,D,A,E,-125.30861824439963,C,E,-216.37244539150356,D,-142.94498857528782,B,C,B,1
29,Christian,Homosexual,-13.080086759797716,A,B,A,C,B,50.75045926028455,C,A,-39.234972976756076,C,-9.975823648655393,D,C,A,1
29,Hindu,Heterosexual,-73.62824002306257,E,A,E,C,C,49.18565560272035,E,A,92.63833945406647,D,147.59705388583856,E,C,C,0
73,None,Bisexual,14.426824733649937,C,B,A,B,A,195.0715745204903,D,B,-193.89875207752485,B,-87.88983644515164,C,B,E,1
19,Buddhist,Homosexual,51.98631894658047,A,C,B,D,C,206.90330106644333,E,D,9.884871644027628,D,-170.3343098869787,E,D,D,1
60,None,Heterosexual,-7.292026499773528,D,E,A,C,E,84.39646198067611,B,A,-7.5713681013143646,D,120.9963098444909,B,C,B,1
70,Muslim,Bisexual,-78.07054290032725,B,D,C,A,D,131.84383089783987,D,B,-165.1361997933581,E,-134.68673980486892,D,D,A,0
32,Other,Other,104.7994351026829,B,C,E,A,B,44.190819347525526,C,D,78.52752923012403,A,-196.2279820849633,E,A,D,0
78,Muslim,Other,152.28191425016246,E,E,C,C,B,9.854296198153154,E,D,-79.72652735954782,C,-45.44982715661493,C,C,A,1
72,Christian,Homosexual,-90.71028458336396,D,E,E,D,B,-89.21958253011809,E,B,-49.86332946767063,B,-108.57439140309255,B,D,B,1
73,Christian,Bisexual,-11.133282166348927,B,B,C,E,C,59.20457718235716,E,A,-262.65567456614775,D,49.09273579365612,D,A,B,1
26,Muslim,Other,-27.41267974825875,C,C,A,E,A,82.85261576612012,A,B,67.90062750763244,B,-156.72715347229843,A,A,C,0
40,None,Other,-150.62097216844802,B,E,A,E,D,4.269482538577906,C,B,-110.01832873851892,D,-53.453094932632894,D,C,E,1
21,Other,Homosexual,-78.43769080900277,B,A,D,C,C,10.629664662818938,E,D,-93.8530103510712,B,-44.64006234008009,C,A,E,1
60,Buddhist,Other,48.50087827981853,A,B,E,D,B,-78.97382414960022,E,D,65.72642528215925,D,-76.7612111643661,D,A,E,0
73,Jewish,Heterosexual,216.52648836316786,C,D,C,A,C,98.44915383972914,D,E,-41.75781840751265,C,-132.62282313007717,B,E,B,0
52,Muslim,Other,1.711177288283371,C,E,D,B,E,-157.39853774258762,B,E,-74.55183956135501,E,-255.21574747975296,A,B,E,0
24,Hindu,Homosexual,9.384009297770039,B,C,A,D,E,-79.3864526484424,D,E,-52.03935396597038,A,-103.35732400404054,B,A,E,0
45,Muslim,Homosexual,-85.70343018904211,C,D,B,B,B,-122.94416391729868,D,E,-40.28294394130887,E,-84.10986641478621,D,A,C,0
32,Hindu,Bisexual,98.43215227830125,C,B,A,A,A,4.40819026363763,A,D,44.53279302709513,D,189.1508435890098,C,D,E,1
43,Other,Heterosexual,75.80759605814421,B,D,D,D,D,-39.55477745970367,E,E,38.02170158744095,D,-177.78918533786026,A,A,E,1
68,Muslim,Heterosexual,79.516993507464,C,A,B,D,B,-194.3456617879562,C,E,121.20122382001898,C,53.17664971364354,B,A,C,0
49,Jewish,Other,94.06154702068702,E,D,C,E,B,-57.85753160223274,A,B,-44.320252104431844,A,-82.85842783097011,B,D,C,1
50,Buddhist,Homosexual,32.87744585472408,D,C,B,C,C,-58.41297660230248,D,A,-120.07409322228575,C,73.68733725875258,E,C,C,1
44,None,Heterosexual,52.10849747528249,E,A,A,C,E,-75.94271380235152,A,C,59.36680632008895,A,-122.72578755148412,E,E,D,1
45,Buddhist,Bisexual,-88.86439925595627,C,D,B,A,D,31.14517091363716,B,D,2.4464256036292453,D,31.94207615554181,B,C,D,1
79,Other,Homosexual,42.01762001947242,E,A,C,B,D,-42.20806363790704,A,E,26.21860992406871,B,123.00374400497043,D,C,A,0
38,Buddhist,Other,5.428082709858902,D,B,D,A,D,120.1539242488824,D,C,-0.8917620992655427,B,55.083081336896086,A,A,D,1
60,Buddhist,Bisexual,-74.12694076108812,E,E,A,C,B,-20.3087767613799,C,E,216.6407418664325,D,25.196707828075205,E,E,D,1
76,Christian,Bisexual,-12.367091434845987,C,D,E,B,A,18.966293904185065,C,C,-236.1747111647169,A,305.14581774175605,D,E,D,0
67,Buddhist,Other,-61.487868494809575,E,C,C,C,E,36.62963783490824,C,A,-1.8940510279559917,D,27.088035208933054,C,B,C,1
30,Christian,Heterosexual,24.9239639479403,A,E,B,B,D,78.12762087350835,C,C,-33.23173558001972,C,130.06023705041497,E,B,E,1
73,Hindu,Homosexual,-102.75181425981201,C,E,A,A,D,-208.14538795661184,B,A,74.82785554347493,E,-166.8327045844666,E,B,A,1
26,Jewish,Bisexual,-80.25780255375061,A,A,E,D,C,95.8331385889821,C,A,86.76991512760148,D,92.66136050941772,D,D,D,0
62,Buddhist,Heterosexual,-97.37240929521111,C,A,D,A,B,-3.3309685757540453,B,D,27.845662054046016,E,-3.1196802414746063,C,B,C,0
74,Buddhist,Heterosexual,-126.51014753006193,B,E,C,B,C,-51.40561112864399,A,B,24.691060999632096,C,139.11193247217253,E,A,A,1
59,Hindu,Bisexual,-58.81255360059608,D,E,D,A,D,-0.6917040946454214,D,E,60.0261099693756,C,-11.208392195335765,E,A,B,0
37,Jewish,Bisexual,37.97303965741474,E,A,A,D,C,-168.63443287806825,A,E,100.85703281140776,E,-32.03270785920768,C,B,A,0
68,Hindu,Bisexual,-74.04925170069475,C,C,E,E,E,169.67193943031717,B,E,4.291327252327788,B,58.01870855628694,B,A,A,0
79,Jewish,Other,71.61379858571706,C,C,D,C,C,64.87612915909385,D,B,98.28400987171581,B,-117.0099477566772,E,B,E,0
43,Buddhist,Other,5.874348560304193,D,C,C,E,E,-26.135575994394756,D,D,58.91654457829161,D,-69.83297689095906,E,E,C,0
48,Muslim,Bisexual,-45.78973460416185,D,C,A,E,E,61.264822628101776,B,C,-35.09251411373982,A,-48.69498605807907,D,D,C,0
61,Muslim,Bisexual,41.571632428976294,A,D,C,B,B,-2.093767295341164,C,C,-149.72257075947994,E,21.18583869810708,A,A,D,1
72,Christian,Bisexual,-66.40332109428792,C,D,C,D,B,-79.29910398847224,C,D,101.96723690019466,B,-54.2252199648853,C,E,A,0
79,Muslim,Homosexual,-5.637270112992355,C,C,D,C,A,-59.36488356852491,A,C,145.3455349132796,E,45.375892731122555,A,A,B,0
76,Jewish,Heterosexual,-98.67078565371997,D,D,C,C,E,-131.43082702707014,D,B,-59.30554715731533,A,-54.579094515091974,B,B,B,1
36,Christian,Heterosexual,23.8827390453921,D,E,C,B,D,-231.1138992153198,D,E,70.93488244592082,D,-34.11497519233232,B,E,B,0
60,Jewish,Other,54.2799723224608,B,C,A,E,E,-132.04587857654911,B,B,41.88627523469953,C,-2.549281540512154,C,D,A,0
66,Muslim,Bisexual,48.6721268122286,E,D,C,D,C,-48.02972770477897,E,E,-38.61678186806715,A,120.78091782207842,C,A,D,1
51,Jewish,Homosexual,10.783029321961314,E,E,B,D,B,-20.82016606830706,E,B,-4.484160681825164,C,-46.46071146089326,C,B,B,1
60,Hindu,Other,60.8351157884566,D,C,E,C,E,-174.1499594183217,A,D,187.42599759735378,B,33.64552603735916,C,D,D,0
60,Hindu,Other,-33.582649736016954,E,E,A,B,D,22.893672247653225,D,C,8.603939388992188,A,-18.12159866478193,E,D,E,0
63,Other,Other,119.68829054657965,D,E,B,B,C,99.92092726521969,D,D,-131.12304647848825,C,47.188496350054685,E,A,D,0
39,Muslim,Bisexual,122.61729138688342,C,A,B,A,D,-74.64934550475677,A,C,120.83518705884737,E,-72.46384045843183,A,A,A,0
67,Buddhist,Other,20.193427782328335,B,C,A,B,E,-24.058089516488945,E,B,161.92876682296148,B,135.86699021349585,E,E,E,0
26,Hindu,Heterosexual,-93.07054848515163,B,A,C,D,C,-133.57461838306867,E,E,186.55637026275872,A,176.4085938456651,D,E,C,0
34,Other,Homosexual,-86.52575394739155,B,E,E,B,C,-22.536249184001797,C,A,82.36567391023577,B,145.26373799631202,C,D,E,1
25,None,Heterosexual,118.58943959030124,C,C,B,E,B,-114.00593518838103,E,E,-16.872444044918275,B,-8.758735147038285,B,E,A,1
48,Buddhist,Bisexual,39.989257786378154,E,D,C,B,B,68.08916394431014,A,B,229.13207016759097,A,115.8148921511321,B,B,A,0
22,Other,Homosexual,-100.29868427735866,D,C,C,A,D,50.05736290420556,C,D,-9.906324506303884,E,154.08665150350114,A,D,B,0
61,Hindu,Other,71.78961059087922,A,A,A,D,E,25.86169203891979,A,D,141.64587826597563,C,156.76970899010726,A,A,A,0
76,Christian,Homosexual,28.244823871251988,D,C,C,E,E,-111.86439612222625,C,A,5.7713266808949415,B,-49.15395639065714,A,D,C,1
27,Hindu,Other,174.27363906915676,B,D,A,A,D,16.150206106266285,D,B,-26.572097800579996,B,-40.82658030923846,D,D,D,0
41,Buddhist,Bisexual,-61.5139314446417,D,B,A,A,B,-179.39402311799128,E,B,196.91441857135553,D,35.188145749906546,A,D,A,0
24,Christian,Heterosexual,109.3588474716334,A,B,B,B,E,149.1213512639271,D,A,-76.07143043453858,C,-125.45842167698194,E,E,E,0
75,Hindu,Other,65.52775608350281,E,A,D,A,D,-41.561117384209304,E,B,-141.90733041226864,D,-4.289321912658671,C,B,D,0
20,None,Other,-16.2618186325461,E,C,E,C,D,148.0710534821108,C,C,-76.42966329519702,D,-3.346200191460693,B,E,A,0
64,Other,Bisexual,149.95743594321246,A,D,E,C,E,50.76838921496572,E,A,-28.822528071222887,A,-104.05778410594624,E,E,B,0
79,Jewish,Bisexual,-143.2328633884893,C,C,C,E,E,-201.47145844783188,A,E,15.54986552094878,E,71.49968000889724,A,E,C,0
18,Hindu,Heterosexual,64.07436890121065,E,A,E,B,C,136.20020539715884,A,B,4.8971130256255035,D,-4.755036349546628,D,D,C,1
58,Muslim,Homosexual,-34.28099181894652,B,D,E,C,E,-38.270450357375715,B,E,-228.67224619125136,B,-50.50619544269124,C,A,D,0
77,Buddhist,Bisexual,34.439231069917184,D,C,B,E,B,8.984222358392328,A,E,174.90559627362984,A,28.523317627647593,C,C,C,0
55,Jewish,Other,108.30780387857682,A,B,D,C,E,-167.9589548881775,A,C,62.35106626572035,E,37.01442911379725,B,A,E,0
20,Buddhist,Homosexual,20.337195892619334,E,B,C,E,C,68.94325379777413,C,B,-48.75660253663241,D,-62.76838439900797,D,C,B,0
58,Muslim,Other,71.39255344466122,C,A,D,A,E,48.010632209632185,A,B,126.81240985160427,D,121.231729639861,C,B,D,1
50,Christian,Heterosexual,-51.15121918695371,B,A,E,D,C,126.00740667700538,D,A,-50.37211586625645,A,-165.34483862597347,D,D,E,0
54,Jewish,Heterosexual,-25.363872310787137,B,C,E,B,B,20.694866039341537,B,B,48.12542094639455,C,118.23782817447022,A,A,A,1
71,Christian,Bisexual,-33.75412588935667,E,B,B,E,C,-76.23699348730054,D,C,-48.63271276911469,D,77.12618821650003,A,E,D,1
28,None,Other,-150.17564573444832,E,D,D,D,A,90.78927055169089,D,B,37.4764107093218,C,-30.708093751698883,E,D,A,1
20,Jewish,Heterosexual,102.25059409485443,E,B,E,C,D,-115.72135782125986,B,D,48.914996053285854,E,-19.492477972320206,A,D,C,0
64,Muslim,Bisexual,-72.34831044657916,B,C,B,D,D,56.78606010977823,B,D,98.53420166156886,D,-54.28661469930118,B,D,E,1
28,Hindu,Homosexual,141.97157997861456,D,B,C,C,A,85.14291612254755,E,B,-37.66942170136859,C,-107.06777844148307,D,C,E,1
65,Christian,Homosexual,-102.96234603320636,B,B,E,E,C,-226.42744407968763,B,B,69.32444334473166,E,-86.54628419625534,D,E,E,1
25,Other,Other,188.24822342154226,D,E,B,C,A,144.6445844151288,E,C,21.372915070469823,C,-126.34872428566976,B,A,D,1
58,Hindu,Heterosexual,95.71922583646634,E,D,D,C,A,61.245629611522645,C,D,122.74205570013092,C,89.4716789672487,A,D,B,0
33,Buddhist,Other,-14.3369571276675,C,D,C,E,E,100.25445971709293,E,B,-75.72556484131613,C,213.2331172254694,C,B,C,1
74,Buddhist,Homosexual,-112.19015870548476,E,E,B,B,C,-140.55818403081744,E,A,281.81206839087235,E,-23.656029998544785,A,B,E,1
68,None,Heterosexual,156.0921642542048,A,C,D,E,A,-21.06918946611289,C,B,62.47082389404686,A,58.82039622117938,C,E,C,1
46,Christian,Bisexual,-28.365024482002166,E,A,D,D,D,-44.022694066913544,E,C,-34.32238322983739,C,132.8899781645844,A,A,B,1
47,Other,Heterosexual,-43.33022251593978,C,B,B,E,B,-109.55032660981558,E,C,68.72911773054746,A,-120.70283316896831,E,B,D,0
22,Christian,Homosexual,-2.611759096185334,B,D,A,D,B,35.868942320229486,E,B,41.39703791281366,E,-117.20718847754395,D,C,D,0
65,Buddhist,Heterosexual,34.69247022835623,A,B,A,C,D,221.74322126788448,C,D,114.20050103831383,B,-100.89085731131824,E,D,E,1
66,None,Heterosexual,19.934189342896328,E,E,A,B,A,-16.53255154720681,E,B,18.93408129471258,D,104.37757113911425,D,A,D,0
51,Muslim,Other,-21.036225387965345,A,E,A,D,D,-159.90036411051335,E,E,89.98937214640017,C,-21.613761164906293,A,B,A,0
43,Other,Bisexual,-229.34566094568947,B,C,B,A,D,88.38268604832346,B,B,246.76065779096623,C,-14.847713018297851,A,E,C,0
72,Hindu,Homosexual,-60.663938564902274,E,A,A,E,D,44.711205714702295,C,E,-226.11097458396915,C,128.05718771202726,C,D,E,0
60,Buddhist,Homosexual,-152.49768801716493,B,E,D,D,D,-22.030871002528837,E,B,119.51367775381622,E,12.35140104860777,D,E,A,1
57,Hindu,Heterosexual,-54.83338285639252,B,E,D,D,B,-1.945009543506264,C,B,-14.11008735823574,A,-193.7908143435677,E,B,C,1
47,Other,Heterosexual,19.245936195892504,D,D,D,B,E,-43.22868913685938,A,C,-117.22302366054569,E,179.05733820958022,B,B,B,0
36,None,Homosexual,67.16249646107684,E,B,A,B,E,107.65579424567322,C,A,-130.5198884459314,E,-32.77699412496524,A,D,E,1
50,Hindu,Heterosexual,85.67346440305408,E,D,B,D,C,131.01350145597175,B,B,120.11759187730955,B,-29.27955981306003,D,B,B,0
68,Jewish,Other,197.35608276374842,E,E,D,E,C,-68.42808731040631,E,C,-56.90660043324981,D,93.68066119259011,D,A,C,1
72,Hindu,Bisexual,-115.5397522336513,C,E,C,B,D,-18.067808974999426,C,D,2.019790286700254,E,-104.8042866051397,A,E,B,1
58,None,Homosexual,8.565405262180288,B,C,C,C,A,-2.816809313597208,B,A,235.16076907542129,D,-166.67336490569707,D,B,E,0
26,Hindu,Homosexual,-93.38263105021974,B,D,A,A,A,-16.57562978929571,A,D,-163.57335118045708,A,111.87165730626296,C,E,B,1
25,Jewish,Bisexual,35.52888674745845,E,C,D,B,D,20.93049095746026,E,A,36.792822550610126,C,-140.16048621034415,A,B,B,0
63,Other,Bisexual,74.4912610133689,B,B,B,E,E,-197.9179881752697,A,A,144.88498512871254,C,52.05467273787215,B,C,E,1
58,Hindu,Homosexual,-76.70790522780898,A,D,A,D,A,-51.48863947901556,C,E,5.266742210169055,C,-53.58217313849283,E,A,D,1
57,Muslim,Heterosexual,27.27410611132481,B,B,D,D,A,-29.978887346137956,B,C,-77.63126186514417,E,-151.72776472797105,D,C,C,0
45,None,Other,-163.57688334658206,E,D,A,D,C,7.710303219366269,D,C,-17.104083949971464,A,75.44856111777985,D,E,E,1
33,Muslim,Heterosexual,71.41674022564769,A,D,D,A,D,-84.82126190553187,B,E,122.01855647566768,D,-128.2397629586579,C,D,C,0
60,None,Bisexual,-29.110511489791996,D,A,D,B,E,-34.564745463032025,E,B,-175.01463394939137,A,-4.762856055142753,B,C,E,0
76,None,Heterosexual,117.02418108244395,B,B,D,A,E,22.133350638435076,A,D,136.26150708367808,A,-77.99995792889094,C,E,D,1
31,Buddhist,Heterosexual,46.49215301803934,E,B,B,C,C,-0.09402914732672087,C,E,50.02147429691903,D,59.38697187188209,D,E,B,1
79,Muslim,Heterosexual,-70.52608410105108,D,C,C,D,D,59.95256671456046,B,E,-116.69709649983524,D,-34.92915789427518,B,E,E,0
76,Hindu,Bisexual,-94.91486899811974,C,C,E,B,E,-42.799537626777735,B,E,5.158769280099966,D,-22.203326135855747,D,B,E,1
68,Muslim,Bisexual,-291.3989068735396,C,A,C,E,B,-60.674921955829234,C,B,-0.20558660186758643,E,28.546658153554993,E,D,C,1
41,Buddhist,Heterosexual,-36.72101553652077,B,E,D,B,D,124.69331840618558,A,E,-49.73344342879859,C,-58.817645538585786,D,E,A,0
56,Jewish,Bisexual,-1.4830301330794038,A,A,D,A,D,-113.756233565057,A,A,-201.6346828698815,D,-110.45971485550325,B,C,A,1
72,Christian,Homosexual,1.9423672886970846,A,D,D,D,A,-89.43021345194111,C,A,112.59251614712934,A,90.96265543153407,B,C,E,0
45,Buddhist,Heterosexual,159.701423069231,C,E,C,B,C,7.796776947713875,E,D,44.21198079406603,D,18.103839231662946,D,E,D,0
71,Buddhist,Bisexual,99.00583078740488,D,C,A,E,E,50.45400612307994,B,B,127.23895328424706,C,23.144595502456472,C,E,C,1
78,Buddhist,Homosexual,124.28817548825302,C,A,D,E,C,52.24974710190629,C,A,10.176050031397448,D,114.27260054751368,C,A,E,1
58,Buddhist,Heterosexual,-100.90936853849722,E,A,C,A,E,5.786593727395421,D,C,-34.397297526833974,D,-82.7469294799252,D,D,C,0
21,Christian,Heterosexual,-176.56620662890722,C,E,B,C,C,-38.77951701266142,D,C,-56.044234193918776,E,85.37388723263817,D,E,B,1
18,None,Bisexual,-109.42746129354558,D,D,B,A,E,-102.83497134214915,D,E,-24.547235686529273,B,-0.9107827445593288,A,D,A,0
61,Jewish,Heterosexual,79.08546629060751,D,A,C,B,C,12.221793626715243,B,A,69.7374789063829,B,51.66074594009643,C,D,B,0
61,Hindu,Other,-220.81859556612255,A,E,A,C,A,-1.495438233854471,B,A,146.79614312832396,A,-21.325287551001008,D,E,A,1
24,Jewish,Homosexual,86.69248808546047,B,D,B,B,E,-65.06120155887793,D,D,1.1531462581983853,A,-9.940292694432332,A,D,A,1
70,None,Homosexual,235.52978286504379,B,A,A,B,C,-28.47510980880592,B,A,21.285967945858282,D,-202.23683296311359,D,A,D,0
42,None,Heterosexual,-188.06703392036397,A,D,D,D,E,96.65684670142272,B,A,199.86709637216825,D,-18.825278296493494,C,B,A,1
76,Buddhist,Other,-48.12136635814373,C,D,A,A,A,142.3783656452658,C,B,-109.49586822666384,B,133.52727019209925,C,C,B,0
58,Christian,Bisexual,-90.08676628485213,E,C,D,B,D,-78.92082256718014,E,B,182.1138210504204,A,-39.869727956782306,C,B,A,0
26,Buddhist,Other,99.54720582531561,B,A,C,A,D,-10.749977036038004,E,A,-3.023021029478167,E,210.5811347623139,A,D,B,1
26,Christian,Heterosexual,73.39203897302122,E,C,C,A,B,-21.846825562048416,B,D,-5.440467982138839,A,70.63004838954417,E,B,D,0
45,Jewish,Heterosexual,89.83785185935868,A,A,D,C,A,93.19768265978732,A,E,-5.793923858661395,E,108.04572470743857,A,A,E,1
66,Christian,Bisexual,179.04162668243742,C,D,A,E,C,-112.31660976312696,D,D,-101.8683002022489,D,196.03471953452117,A,D,B,0
63,Christian,Other,-0.039581079241795804,A,B,C,D,E,-40.67985967505003,D,A,67.80703840667388,B,-94.5212370930344,A,B,E,0
56,Christian,Other,-18.516990508342158,A,C,C,C,E,24.162109969084256,A,C,-4.121709087301859,A,21.018354222817454,D,C,C,0
49,None,Bisexual,-14.227639043354703,B,A,C,A,E,-143.96178515044096,B,C,12.769758699704026,A,224.03627031094194,E,B,C,1
45,Buddhist,Other,-15.591229569395201,E,D,A,D,B,-89.63591025870214,E,E,-175.11288651816542,A,173.16719259694975,C,E,C,0
36,Other,Heterosexual,5.429736978734064,D,C,D,E,D,121.31286800387886,B,B,-0.5226913350661982,C,-253.9546095741771,C,B,C,0
28,None,Heterosexual,-60.096773665031314,C,D,C,E,C,128.09160442226494,B,B,-158.0247333040035,C,126.0273455143901,D,A,B,1
61,Christian,Bisexual,-57.81452623416882,D,D,D,C,A,30.670437693229953,D,C,-15.090989483173317,D,23.507553112794515,D,E,E,1
47,Other,Bisexual,-23.055588194277604,A,E,A,A,B,-27.388996224889066,C,C,-128.295781760013,E,93.95909286445554,B,B,E,0
72,Christian,Bisexual,50.137646444807274,E,B,B,A,C,7.552559918366171,C,A,30.621060288011133,C,-24.61007599785342,E,A,E,1
54,Other,Heterosexual,-148.03474934802313,D,C,C,E,B,-71.36704701563737,A,A,-72.01015900174623,A,-38.5289809819992,E,A,A,1
68,Christian,Other,11.139744497245534,E,B,C,C,C,23.216095250022946,B,E,-77.89700318727105,A,121.51759597707617,C,E,E,1
28,Jewish,Bisexual,-20.889100949853994,C,C,D,D,D,-25.032857332920205,D,A,-95.50630848045368,A,94.213937864586,D,B,C,1
21,Christian,Heterosexual,91.2009223518611,B,C,A,E,D,72.09770591734977,D,D,-136.09825301257447,C,-68.68437377967734,E,D,A,0
37,Jewish,Homosexual,23.014215641005663,E,B,C,A,D,107.95744428337537,E,C,122.87532303507811,C,-87.8056569069784,D,E,B,1
55,Jewish,Other,57.71098783856954,C,A,C,B,C,27.972826989081824,B,C,11.533760123264498,D,117.34185200599838,E,C,B,0
56,Hindu,Bisexual,11.10551974670228,C,C,A,E,A,53.30609447444361,C,B,133.11725282238322,E,7.320649752124013,B,D,B,0
52,Other,Bisexual,-90.95890003608632,E,A,B,D,B,38.711215225503665,E,A,12.177434385430127,C,-73.11814988121216,A,C,D,0
50,Hindu,Other,35.675522352710836,D,E,B,A,E,129.69336658287313,A,B,22.068837624749925,E,53.004294258327455,A,E,E,1
79,None,Bisexual,-129.33896018253182,C,E,C,D,D,39.685830378943656,A,D,-30.021940768809465,C,22.756246717783448,D,D,D,1
42,Other,Other,146.48863861698604,B,D,E,E,C,49.48317418982887,C,B,178.12717006940818,C,113.45172715845493,D,C,E,1
22,None,Bisexual,-147.5096077210309,C,D,B,B,D,-28.821443508913898,E,E,101.92244150067629,E,-53.3939751783856,B,E,C,1
69,Muslim,Other,93.74786301536557,C,A,A,B,A,156.65135685193619,C,E,29.569727708647044,D,159.88752362712532,D,B,B,0
18,Muslim,Other,61.666599993799444,C,E,E,C,C,-55.148821373224024,B,A,18.306467659576022,B,-50.74369582895743,C,A,B,1
26,None,Bisexual,42.28607960034213,C,B,B,D,B,213.87364126152403,A,A,110.73513617832127,E,-22.030133015730062,D,A,E,0
46,Buddhist,Other,-23.60789186689903,E,D,E,C,A,-209.6633708299488,E,B,-6.549055342866852,D,265.1498048777706,C,D,C,1
