Race,religious_affiliation,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hispanic,Christian,51-65,B,A,D,163.8088726278678,B,-78.07932118326408,3.6595018332541884,C,148.9108167648632,E,C,A,72.63748330197035,0
Asian,Buddhist,26-35,D,B,B,-35.353592048579,E,-70.07086073002117,71.48572942115237,B,2.3557673070909684,E,B,B,-39.68148678838738,0
Asian,Other,65+,A,D,E,-51.68638425100246,A,-69.54913645151805,-90.32572868709188,D,-144.16102531634692,D,E,D,159.5378432412701,0
African American,Jewish,65+,B,C,B,-50.531835959759974,D,-46.37105417839852,-192.58328052398096,B,22.082325544079893,D,C,D,119.03594883672591,0
White,Other,18-25,B,E,A,57.68119273848621,C,-27.265267781383134,20.724600827702076,D,45.85830948206994,E,A,B,-127.98104882687566,0
Asian,Christian,18-25,C,E,C,2.054194632650834,E,-44.822994933978094,16.856592564676166,A,10.552323115450413,A,C,D,-14.775731768989623,0
Other,Hindu,18-25,C,A,A,-52.400349502417384,C,8.318899599117662,-45.8604666705055,B,-86.49082048289151,B,B,A,59.635933074543715,0
Hispanic,Buddhist,51-65,D,C,B,-148.10538279664215,C,-36.26666352462121,-199.04452323665137,B,9.946478279513073,B,D,B,53.51793901635635,0
Asian,Jewish,65+,B,D,C,43.141432584885834,A,-40.4875174997313,-44.242848198743495,A,-88.9773233115537,D,C,C,54.811433877473924,0
African American,Muslim,51-65,D,E,D,92.81799643355372,C,-21.11051275936149,159.23721357666986,B,34.10303547748888,B,A,D,-23.67039864205235,0
Other,Christian,18-25,B,A,D,27.01427820541214,D,-39.71937677766312,-84.56879732485214,C,92.20750147022653,A,C,E,79.66426874741309,0
White,Jewish,18-25,B,A,E,-15.309230664509291,D,-118.70850235128974,80.45022900012414,E,-53.37374900148003,D,C,D,-29.266692332572518,0
African American,None,18-25,B,C,E,-171.45585457935334,A,75.4210852662317,46.18154031554712,D,240.94674633280783,A,D,D,-57.620533344572266,1
Asian,None,18-25,A,E,A,192.7961689359794,D,76.36699494258534,-56.07950444071431,E,-15.368150716084623,D,D,C,-156.66660439714835,1
Asian,Other,36-50,B,A,D,12.702664832590942,C,-23.199355587096886,-85.11155986767109,C,-105.3602651478061,D,D,D,-136.7209770881513,1
Black,None,36-50,A,B,B,-6.226502137826963,E,15.693424331036018,-39.01956391754145,B,-173.93695461924062,A,D,B,24.36638607493359,1
Black,Muslim,65+,A,B,E,63.69330826908488,C,-239.69776337419853,36.20001131690287,C,-102.50082681806528,B,B,E,146.75473503621853,0
African American,Other,36-50,D,E,B,171.28080794542402,A,-188.36552312336516,-0.2725994281326619,D,-47.45274273522849,C,D,D,-89.57057685425163,0
Asian,Buddhist,36-50,C,E,A,-160.79643995687243,C,-30.826479747401198,1.2419560506640952,D,108.90822365733221,A,D,A,-9.031384697458712,1
Black,Jewish,36-50,A,A,C,-198.65414453782407,C,-133.16668813780788,-58.764934991237425,D,163.9083681854888,C,D,A,-10.358492499105685,0
White,Buddhist,51-65,C,E,C,267.0413499649226,B,111.49539496974813,41.382056339587535,D,77.01256804803054,B,E,B,-79.26539023003997,1
African American,Muslim,18-25,A,C,E,7.8138320796187255,A,75.3812258782095,-27.82778453988991,B,-42.4594290145401,C,E,C,-178.60014089381852,1
Black,Christian,51-65,E,E,D,41.11418465935642,A,180.02746147876715,-31.012644328155115,C,-193.1872269928493,D,A,E,77.9408811954368,1
Asian,Other,36-50,E,D,C,95.81168721035888,C,125.51604182939361,98.28962418155726,E,-31.413650291224172,E,B,B,-87.45535050295756,0
Asian,Jewish,51-65,B,B,A,-48.6273234691706,E,2.2988843662240575,0.6395613530186702,B,100.69055318115116,A,A,D,-13.201196544080185,0
White,Jewish,65+,D,A,C,-85.97624274033315,E,202.84826651311803,108.74684149718006,E,-45.87374753226269,A,E,E,-142.27067352194948,1
Hispanic,Hindu,26-35,D,A,B,43.74138136935674,D,157.69461949083436,133.68581157763887,C,-9.554312898441776,E,B,E,72.34651192920536,0
African American,Jewish,36-50,E,B,B,75.11035804167525,B,124.6874617367657,-72.77307736237628,A,-54.17876742972171,A,A,E,-105.32069614051949,0
Other,None,65+,D,A,E,-57.55982774619223,C,44.041836541426264,-0.31756539649525894,E,309.9668870031657,B,A,C,25.02014519232973,1
Asian,Christian,36-50,D,C,B,-90.11880607032086,A,-54.34051978963451,-157.04826134993903,A,-22.155169823543968,A,D,D,3.1500683375775393,1
Black,None,26-35,A,C,E,97.08911524572818,A,-61.88164868589138,-1.5749572557365235,A,-13.818632128361278,E,B,C,-50.784456006060985,1
Hispanic,Buddhist,26-35,C,E,B,41.600649844910926,D,-6.42957218150379,45.30418513282533,E,-106.62734235876013,D,E,A,-122.16879321289731,1
White,Other,18-25,A,A,A,9.142236233237295,B,-2.695444575276034,25.45022877352201,B,29.93568879393568,C,A,B,-136.55404732299172,1
Asian,None,26-35,B,C,B,133.9938743695633,C,-13.254743423188911,-39.463394000625144,E,46.95409108248481,A,B,C,93.33843878275287,0
Asian,None,26-35,A,D,C,-174.37736817422785,A,129.36652605102063,73.11006730390127,E,20.1956662321739,A,C,B,38.685522444240384,0
Other,Jewish,36-50,A,A,A,-10.941851190487913,E,-86.89847878659289,15.5714990569634,C,-39.97464009257827,B,B,C,36.65249497969128,0
Other,Other,18-25,D,A,B,11.889565130300204,E,-70.76812247069364,48.9800576180305,E,5.76210066970126,A,A,E,-69.70320789114399,1
Black,Christian,18-25,A,C,C,94.1418461423712,E,298.29214239708364,5.132533803668194,D,-9.768761054906488,D,A,A,-16.9660557925492,1
Other,Other,65+,A,E,E,-101.75967230331435,C,78.01779864757557,-23.89526292016813,B,82.8796730944209,B,A,D,62.136965693781846,1
Asian,Jewish,36-50,D,D,A,19.403363545500397,D,-32.93712311194764,-27.696959645031217,B,-29.01581652845492,B,D,C,-39.2959880237104,0
Asian,Hindu,26-35,C,D,D,-143.27820963281698,A,259.8832870976685,146.94291916211347,C,-36.93997377508707,D,D,E,-86.85671299020902,1
Black,Other,18-25,B,D,E,-57.3744831053141,B,-10.921798993276076,2.581843593283832,D,-133.43999845476912,E,A,A,126.63260406579688,0
White,Other,51-65,E,B,E,82.06594584188286,D,25.665065634973033,-88.57422344496082,D,-176.59667546090498,E,D,A,132.86019497805304,0
African American,Hindu,51-65,A,C,B,-48.580345893785186,D,-40.42077802488765,12.430599839766417,A,26.309752801311543,D,C,A,135.68202809782665,0
Other,Christian,36-50,C,A,C,-120.59318653620426,C,79.68423070549218,41.88964624693161,B,36.65242257173389,C,D,D,78.11586215525803,0
African American,Other,51-65,B,E,D,165.4287781937801,D,1.9176160916315461,-76.00463255327715,E,-29.94059901401528,E,C,A,103.9618571789602,1
Asian,Muslim,26-35,B,B,E,57.99793599930509,E,33.12926452241837,-30.679029796754286,E,-40.38223274779994,D,C,E,242.02626994362947,0
Asian,None,26-35,D,E,B,-85.83948156455563,E,-86.33671468114919,217.3450746110666,E,21.27003257627507,D,A,A,-59.102386442229104,0
Asian,Other,18-25,B,A,D,-26.008495918463897,D,3.926314976527627,49.99375757328899,D,-88.82564892013633,C,E,C,80.57111727723299,0
African American,Jewish,26-35,D,A,B,9.75205185290643,B,74.50189645984932,-103.08458239172447,C,-38.335571294967686,E,A,B,65.9441329419429,1
White,Other,36-50,D,B,C,97.14430258016198,E,-20.684369869294002,22.302631941789,D,11.98247244012111,A,C,B,45.34907140612632,1
Black,Jewish,36-50,E,C,A,-12.777111867922061,D,228.59888965225505,70.918486091075,B,85.49572327993903,B,B,B,-56.66121522798393,0
Black,Buddhist,51-65,C,A,A,3.5415369190027386,A,-70.14538884535891,208.74847317094458,C,9.320565378438529,E,A,D,72.37868002021544,1
Asian,Muslim,65+,A,C,C,139.10613701957894,B,-82.1241710422737,38.339757808274925,B,120.84630797447416,B,A,E,-10.69907314283078,0
White,Christian,36-50,A,E,B,34.485634308598335,B,-89.50667037878807,144.18513417876298,E,-35.74411541686223,B,C,B,326.0982380372358,0
Other,None,18-25,C,B,E,79.90132284378846,A,-165.69585536168913,82.3070970540659,E,-18.01122854753085,C,C,D,-24.05766385557325,0
Asian,Hindu,51-65,B,D,E,258.09305743773683,E,-7.8388953700200865,-58.901032731468874,A,-56.424896163824975,A,A,B,-66.36114676734708,1
Asian,Christian,26-35,D,A,D,-77.2303413897754,E,-136.99910576703758,42.8850438886586,C,-84.10658282986677,D,D,C,-100.0633373839152,0
Hispanic,Christian,51-65,B,E,C,42.95736880679848,A,95.9406141487327,-3.63756683503779,C,113.7826120780012,B,A,B,242.8070553538204,1
White,Jewish,26-35,E,A,A,-201.73160179212505,B,-132.13830564929336,-10.101885318460544,E,-71.71665677213812,E,C,A,-68.8130088318007,0
African American,Buddhist,51-65,A,A,D,75.09358593040277,B,-36.46579107173532,10.825486903290361,E,-34.61167243971014,C,E,C,-121.38832434022235,0
Asian,Jewish,18-25,D,D,D,158.6578679030793,C,77.80692040839283,0.23401369525696256,C,80.80508283493673,A,C,E,169.07692545085274,1
African American,Other,51-65,A,D,C,-41.82757260396575,D,-1.654923497896109,-216.77167812598674,D,-151.16614537263212,B,D,A,-176.90840264851283,0
African American,Buddhist,18-25,A,A,A,-58.15830597450103,D,-18.62677395158927,-111.28320658790571,C,99.47503521479491,A,E,E,125.31309644038092,1
Asian,None,18-25,B,A,E,62.25510070727553,E,52.82851601242054,-12.219165902299483,B,-173.97404069494556,C,A,E,-147.49373249654352,0
Other,Jewish,51-65,B,E,A,-90.34665120407999,A,-231.6198055232192,27.07937447430083,A,-16.761775538644667,D,A,D,-140.26289948578165,0
Hispanic,None,36-50,B,A,C,-94.98775138811506,C,59.452375544828286,-173.04092661896394,A,24.240376437531612,A,B,D,48.12221720796059,0
Other,Other,51-65,E,E,D,-61.92154899934476,D,-143.32670514978986,81.76678735128627,A,81.48685728654385,B,E,B,-140.02336107776802,1
White,Other,36-50,E,E,E,124.01648148489153,D,190.4827414806149,123.42852210233197,B,-117.77609229585534,D,D,D,-17.200211848702214,1
Asian,Buddhist,26-35,B,B,B,22.286005041457077,C,52.33428118670799,-93.77860398077269,C,-39.0203653692137,D,E,D,13.014426033361499,1
African American,Muslim,18-25,B,C,A,-15.81153924682257,A,-71.74260447644123,42.44176312011824,A,70.03458809486247,B,A,D,97.74857162114884,0
African American,Muslim,51-65,C,B,C,-47.84961522368602,B,-21.99150132117697,-182.13921653658744,B,-2.282945229584639,B,D,C,89.28257144930166,0
African American,None,65+,C,D,C,42.00596463352884,E,48.199606334866886,55.08855340180781,C,6.322594832286675,B,C,D,73.35766928114928,0
Asian,Buddhist,51-65,E,C,E,-53.483558832254765,E,191.9243451496609,-57.10739829481657,A,134.7968861582255,C,E,C,-274.8458442027847,0
Black,None,18-25,D,C,A,59.76988576866865,C,-58.191545556637706,-112.4136381412809,C,-1.094146799414779,B,E,B,16.11135745120065,1
White,Buddhist,65+,C,E,D,91.5130779174955,A,53.018504817118725,-93.00879789113336,B,-212.4013934851122,C,D,A,134.3700363324303,0
Black,Hindu,65+,A,E,E,130.86943412782182,D,68.60616874943433,-4.9533537029097126,A,-105.80040225052412,D,D,B,69.36706725677628,0
Black,Buddhist,26-35,A,D,D,31.46183636658062,C,44.065177879160366,78.8289317823672,A,105.44867051154954,C,B,A,15.379759231618308,0
White,Jewish,18-25,D,B,B,42.18135444901567,D,69.09308322210047,75.40443058506806,B,-63.56214568364855,E,D,D,256.1352449035136,0
Other,None,36-50,D,C,C,56.984440252949696,A,-22.89159893546902,-96.03516001592332,C,-108.51169625432142,B,D,D,21.460145192080965,0
Asian,Other,18-25,E,C,C,-43.24460576366606,C,-3.477476975938873,-48.709043343389176,B,-137.84619349414913,A,D,A,21.50364682915531,0
Asian,Buddhist,26-35,A,A,B,-17.809883274845188,B,-63.8476588051842,-21.653812259056146,B,-97.75309295694026,A,A,A,39.439379734896725,1
Other,None,51-65,A,E,B,-31.267938786397448,E,-134.36941884307052,-78.46890491351986,B,114.65147223393922,A,E,B,-46.56657506006283,1
White,Buddhist,18-25,B,D,A,-4.278990139878397,C,161.70900141226358,-30.084169139276106,E,121.3250552469762,C,C,E,-34.21556570708994,1
African American,Muslim,26-35,A,C,E,80.19336432646983,D,-83.3627201463859,-224.1560662604312,C,121.88845575513096,C,D,B,56.78490164967111,1
Hispanic,None,51-65,E,A,D,-161.7753482196394,B,-159.51532285906399,38.51764482820277,B,12.89042791993708,B,D,D,-100.78784375869559,0
White,Hindu,18-25,E,D,D,-55.8917381570593,E,-95.10737769052163,-17.24912511824814,C,172.6868612613274,D,A,D,106.33333791081483,0
Asian,Muslim,18-25,B,E,A,-33.97854669309627,C,155.33912734239306,-73.52940012512389,A,37.4371372351059,D,D,E,163.03400843821439,1
Hispanic,None,26-35,B,E,E,-62.14420463383312,A,-149.03257582558618,169.90716045302997,A,52.93765908294375,B,C,A,204.87382832573763,1
Hispanic,Christian,65+,A,C,B,158.7525393193899,A,258.8775552123091,-0.8948732612587187,D,-139.0109671083035,C,A,A,-76.33827380510341,0
White,Jewish,26-35,E,E,A,-91.75786837331074,C,174.12622900714922,-89.6064470729155,C,-16.771276273749272,E,D,B,-114.82567248266284,1
White,None,26-35,D,C,B,-48.83649244107696,B,29.682326112759206,-181.8741166325518,A,-4.210163469675367,A,B,D,-79.01636475654188,0
Other,Christian,36-50,C,C,B,202.3204992185403,A,103.45531411925568,109.68948305456503,C,27.83159634021237,B,A,B,-136.17825521663974,1
African American,Hindu,65+,A,A,A,136.9723735606034,B,126.76699180406968,-68.02694130058738,B,124.48243899520106,A,A,D,-42.84237248632125,1
Black,Other,26-35,D,C,C,-28.798156240258855,D,-143.7158352230927,196.44783038872671,A,-74.29649445825265,D,E,E,9.299904619547535,0
Asian,Hindu,65+,B,A,B,-17.36909622208249,E,-49.497599047122364,54.603152007640645,D,-134.20331166054405,C,C,B,89.52473580029594,0
African American,Hindu,18-25,B,D,D,-63.901919168495866,A,2.583360335200092,-75.45019641089125,C,-75.59324603144402,A,B,B,26.533265839507912,0
Other,Buddhist,18-25,A,D,A,-34.34066800676485,C,-108.51710883198847,13.9039331812685,B,142.7586043725222,C,A,A,113.73485131642158,0
African American,Jewish,51-65,D,C,C,-50.98692327573712,B,96.2970171210926,-11.435399196525257,D,169.8142324222508,A,B,A,-4.0688871330201,1
Other,Other,18-25,D,E,B,153.47576280218016,A,3.7788506227499132,61.30467274172289,D,83.751365028749,D,A,C,3.8003661100139348,0
White,None,18-25,C,D,E,17.790470421236858,C,49.39441329147514,92.58343170604907,E,33.066092521832715,B,D,B,39.74378812932397,0
White,Buddhist,26-35,B,D,D,-175.39461410987954,C,-70.07445001092498,57.866784527943906,E,-202.3883931402262,D,B,A,-91.58824771296511,1
White,Hindu,65+,B,B,B,-100.05134319234486,C,200.1801122248652,82.85364914344781,D,21.01866097651022,C,D,A,11.624609265091273,0
White,Christian,36-50,E,A,D,98.45192934670743,B,36.702548716422804,17.160390149277358,B,-105.40746094994857,A,E,A,-118.16393453111074,0
Hispanic,Christian,36-50,C,A,A,108.4545815019123,D,-130.9216352519059,-73.77153483464794,D,148.48735934437042,E,D,B,12.285806263965714,0
African American,Buddhist,65+,D,B,A,152.9903743275339,D,-14.789442836940564,124.42466802000325,B,55.64615411808048,D,A,A,-31.848884275264368,0
White,Hindu,26-35,A,E,A,-72.17141802913906,C,15.69676041110854,73.02826400847397,A,-6.382915384934043,E,D,A,-148.26325160849854,0
Asian,Other,26-35,B,E,A,-60.54035505265275,C,58.683577894497475,-2.3567859188749494,B,46.98229738984613,A,C,D,14.661047383344844,1
Asian,Buddhist,65+,E,C,B,88.25428786468767,B,-6.2642916264159325,10.602358168468575,D,52.5277850586512,B,E,D,153.47861387488797,1
Black,Other,18-25,E,B,D,153.48465651415896,E,112.19982853378967,-79.00653704084844,C,214.3336085966607,A,E,A,53.00712495187578,0
Black,Other,65+,E,D,E,-82.23088682958186,E,155.61662181028478,-20.03347209241837,B,-178.53769508967233,D,B,A,39.9458564690139,1
Asian,Hindu,26-35,A,A,B,-71.97588871457772,B,82.24125691674341,-24.15741114718793,E,-29.762948630854375,C,C,D,-46.0659063983403,0
White,Muslim,65+,D,B,E,18.45909530213618,B,73.0309760875441,149.61232293422594,B,-57.976802805924535,A,E,D,89.85428303001811,0
White,Christian,26-35,C,C,A,39.146458652828834,D,-170.84429845417733,23.58007842253732,E,153.3111246466672,A,B,A,53.74411642327336,1
Black,Jewish,18-25,E,A,D,47.51175010566256,C,70.68731470899714,43.936798220809884,A,-68.29645499801666,C,A,A,112.81839593697552,1
White,Christian,51-65,A,E,A,-258.0097794566536,E,39.52060273005728,87.71512196147663,B,-90.58072328101784,D,E,E,-138.0580135597317,0
African American,None,65+,E,A,C,-46.41994317522801,D,-49.1847888141199,77.1126165358913,D,-146.32323584794176,D,E,E,-7.208385414569774,1
Asian,Jewish,51-65,B,E,B,123.93033779103921,C,-60.49997537617307,-196.2236608952788,B,82.05490534835317,A,C,A,12.78667368583554,1
Asian,None,51-65,D,B,E,-6.192143279409836,C,-114.83725255357203,51.77536453503914,A,-124.34508673864408,E,A,A,147.96499785733235,0
Black,Christian,18-25,D,E,D,55.60101458685166,C,73.64420847334534,52.99450960860804,B,92.57009993870402,E,D,B,19.601340804997076,1
Black,None,36-50,C,E,C,205.33241100454686,E,147.70359277071015,57.081277634038315,B,-70.97536454617789,D,B,C,-80.63066567530664,0
African American,Muslim,26-35,B,D,E,180.0536073885078,A,-145.8059180919512,192.02008604179787,B,-28.045958690943724,D,A,B,-0.09259915882302142,1
Hispanic,Muslim,65+,D,D,D,1.674978186590155,D,107.73183311263543,126.55853120273429,D,-47.92847357088197,A,C,E,-192.09457916683363,1
White,Buddhist,51-65,A,E,E,-77.82037274398805,D,-128.55482698227624,83.90750481256983,E,-66.82023306772302,C,B,B,199.77083889306488,1
Asian,Buddhist,36-50,E,D,E,-77.75777689034592,D,41.409257879999814,141.75656111031537,D,62.808642410415,E,D,D,38.66464945386637,1
Other,Muslim,18-25,B,B,B,56.4262731825958,B,-96.76791518305012,48.83621456762741,B,-49.67129652281567,B,A,E,28.667357575136766,0
White,Muslim,65+,C,A,B,-45.08496884167492,E,31.610844172448505,-167.0778954163286,B,-297.8954293725634,C,C,A,-78.59969739594565,1
Black,Christian,65+,C,B,E,-72.52688469958336,D,-122.0751842438383,-70.91905273188551,C,60.852604224652026,A,B,B,76.8644117387147,0
Hispanic,Other,65+,E,C,D,-164.49624174200113,E,15.868276264750724,27.747857465321278,D,77.73182101932903,E,A,B,-172.572545769544,0
Asian,Muslim,26-35,B,C,C,-72.31460205481281,B,-10.709269043134366,110.31030712474671,A,-58.323209524333606,B,B,E,-133.89107814524002,1
Hispanic,Hindu,26-35,E,E,D,-3.3057720440263867,D,5.307382464074983,-18.50244207068173,B,22.43251275551843,D,A,B,31.066139394598107,0
African American,Other,51-65,A,E,D,-22.506198711614243,E,18.3188463826502,-8.634365687145337,E,28.78006773419069,D,E,B,-28.063804468358956,0
Asian,Jewish,65+,B,A,D,47.573281223171,D,0.47897974106881436,-80.78392839422632,C,78.96904481667436,D,D,C,6.0267363446587945,0
Black,None,65+,B,A,E,252.17321943823615,C,150.390340054819,114.0330333771072,B,45.00261915468122,D,C,E,6.987489374116759,0
Other,None,36-50,B,A,A,97.68728524035683,C,-13.072705683528335,-36.78576637807808,D,21.81002836248167,D,D,B,25.74922862882089,0
White,Jewish,18-25,D,D,D,83.95722086158118,C,69.45396777841091,29.97937843499583,E,-129.3917445020515,E,B,B,137.81739254374477,0
Other,Christian,36-50,C,B,A,-78.30579374565805,D,-57.53536231001157,64.57170046995964,D,58.29861854362558,C,C,D,-58.99550384149311,0
Other,None,18-25,A,D,E,-30.460814577292783,A,-51.97454505296514,-7.827017512516693,A,81.78072833596856,B,A,A,-69.40269426919973,1
Black,None,18-25,A,A,C,-189.1755082230474,A,-69.64511015355798,-171.15420374293086,B,127.44423279580015,D,A,D,-92.41408924738505,0
Asian,Hindu,26-35,A,E,E,101.05736786715858,E,-14.799809042909807,-246.4915498636544,A,37.09177475988393,C,C,C,74.4523467181706,0
Black,Jewish,18-25,D,A,A,-149.56247270585325,D,-57.772437082204796,-64.1733115373108,E,-21.20392968883781,A,C,A,14.696975470603146,1
Asian,Jewish,65+,B,B,E,95.38324386196892,C,56.37388894209068,-17.410442983473597,B,78.76472743323765,C,E,E,-64.93696678557659,1
White,Other,26-35,E,B,E,112.29127014748401,C,36.08385802526794,56.48349013033278,B,-132.80129758821766,E,E,E,-41.630532576512444,0
Other,Muslim,36-50,C,B,C,-50.08011357901927,B,1.1392963568624779,-125.32315005143708,C,35.20782132113969,B,C,B,114.11914260023062,0
African American,Jewish,65+,C,A,B,-153.61418124259595,B,179.99285817801004,-192.12366344364344,E,-146.82553405847383,E,E,C,35.088198907135535,0
African American,Jewish,65+,C,D,D,99.91111201984519,A,10.797419908110516,32.110989270983396,C,94.49011654947316,B,B,B,-40.543534689143264,0
