sexuality,religion,Race,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Heterosexual,Jewish,Hispanic,Mexico,D,124.57663955093167,A,-64.3976619299756,-8.324534253415983,-147.4508857444313,12.847865376689754,B,66.19871353344854,0
Other,Buddhist,White,Mexico,C,-83.56802094614375,E,98.79336808780286,-158.3157357220375,-50.700426529290745,-17.326053168743847,C,38.184952041499095,1
Other,Muslim,Black,UK,E,-4.17214566932095,C,-131.2575679034703,-27.062322873350052,200.66305068844642,208.3626780558705,E,102.51572782857303,1
Heterosexual,Christian,White,Germany,C,66.48909013610849,A,-84.32458329930718,32.03846254379533,53.57937790928025,94.79556805685574,B,-2.054815055035699,0
Other,Jewish,African American,Other,D,-130.9319610213849,D,135.13080086348464,36.911389404294134,-75.10060087091954,-135.8003123458359,D,-15.665658133345131,0
Homosexual,Jewish,Other,US,B,-195.8770312472864,A,-19.152141599225196,-155.99603473016234,104.59872997237125,0.7945798345786651,B,-35.243732266757654,1
Heterosexual,Hindu,Hispanic,Germany,C,-16.658584742592208,C,77.77677199567734,-157.4671241514955,17.848469658406035,141.26043839139575,B,-145.99724932034252,0
Bisexual,Muslim,Hispanic,India,A,-16.378920101435636,E,-6.659982815474769,61.27776448936735,19.66130261338038,102.50534290587765,D,-173.68269098208674,0
Other,Buddhist,African American,Brazil,E,123.01228731249681,D,60.50494655980967,76.48440159191618,112.31211433984984,101.59500237614918,E,128.00063664655048,1
Heterosexual,Other,Hispanic,Other,E,-35.58991992990937,D,-114.82693089795156,1.9361862639284109,-166.60154056450278,44.132962451107424,D,-163.98119505751484,1
Other,Christian,Asian,US,B,-106.14905053715829,C,-84.22069208918266,-50.303892868622825,72.20055981879914,-36.72922916027388,C,91.23696094181744,0
Heterosexual,Buddhist,Other,China,E,-3.7433666397049183,D,-84.33747755406696,-16.30162617242842,59.71884041546788,-19.060079023992017,B,102.93044951031933,0
Other,Christian,Asian,China,D,21.099944552370733,C,-183.40873109314637,6.499045060828125,65.66637048494592,65.42500423052596,C,11.339634524485403,1
Heterosexual,Muslim,Asian,UK,A,104.9550264525428,B,163.77391285311748,-4.907368621936497,-213.82558385735223,123.46049841512404,C,9.695402063042302,0
Heterosexual,Hindu,Black,India,A,26.411439906426416,D,-16.25809686570221,-113.74816521364141,-9.680264186973876,131.13627445199933,D,133.27623653206714,1
Homosexual,Muslim,White,China,D,-58.55496202776934,E,-59.74055906355923,33.474213857898654,-164.58386498880594,177.6033702673358,B,-88.29697741651279,1
Homosexual,Muslim,Other,Brazil,D,-161.2712219069587,D,149.2727075073692,222.38899241366076,-191.67315664475626,71.95517898972955,B,43.11984132222298,0
Bisexual,None,African American,UK,C,-41.8712234809608,B,-138.9896231486195,81.08357076426105,-8.678498257187226,-240.60802366539207,D,28.183564575934493,0
Heterosexual,Muslim,Asian,US,E,268.91353624025504,E,44.63038328205217,115.26031486726187,33.93484837693418,20.43643464934161,D,219.35780217235043,0
Heterosexual,Buddhist,African American,Other,B,-9.868322001374386,C,-134.60328053405678,-77.34039130273293,7.904781707694135,3.165215343072694,B,-78.48285123713752,1
Other,Buddhist,White,India,A,-138.1281863109439,C,-17.288424078601754,-13.04248354761223,-114.98313050205174,-29.787620129457604,C,9.966059400367211,0
Other,None,Black,Mexico,B,15.004697935361685,C,-49.839491104813625,43.50946666920527,18.74638277656874,43.81434710091014,B,-21.84952255684354,0
Bisexual,Christian,Hispanic,China,C,-179.09200050265719,D,26.751567623738115,-16.280130178903175,25.57382162667278,-23.72795889195881,B,-29.928031058779563,0
Bisexual,Muslim,Other,Germany,A,200.00350588873115,D,-96.90640763436791,100.44799667385969,71.3791973734406,32.81482886527396,D,114.70486540626328,0
Homosexual,None,African American,Mexico,C,-65.79524083089703,C,10.089657688972668,91.81636088469104,-31.261328918333064,33.65730030578263,E,23.358171862884287,0
Bisexual,Other,Black,Mexico,A,91.57952166795394,D,8.382192184471796,51.21087648860103,-135.2420199038948,-79.04483337450662,B,53.27900065298971,0
Homosexual,None,Hispanic,India,C,-123.42977767367564,B,-124.74141085440414,37.761628575496346,-159.47211996976452,15.18765663053488,B,-124.15726179129652,1
Bisexual,None,Asian,Mexico,B,78.21099804499858,E,-108.69288088164136,136.02406957212304,-114.41953113596819,-161.89856761830742,E,-82.7416252473884,0
Bisexual,Muslim,African American,UK,B,-24.651714254084023,D,-41.16590377874488,26.21251668468625,88.06043108185555,-103.79692046471062,D,107.04463799361272,0
Bisexual,Other,Other,India,D,-28.167105945828485,A,91.82720803857495,-155.0323457118458,160.03177583717,28.7344108465294,D,-69.61015243152737,0
Bisexual,Christian,Black,Germany,D,-52.376948359254826,D,-68.26018718591847,96.72891514552566,-26.305971621496365,-36.31135870528371,C,-104.08548046942656,1
Other,Jewish,Hispanic,Mexico,D,-74.2810946391273,E,33.961709651056786,-39.378848739733904,41.110251430757664,62.85856434805528,C,13.920927110088574,1
Heterosexual,Buddhist,Other,India,C,94.66678606305734,B,1.0684067329381532,-49.19999343137451,-282.8780278822005,115.42648143179444,E,-146.17419330793155,1
Other,Jewish,Hispanic,China,D,-6.576250547511231,D,-63.2349791857638,39.43183816801199,-63.955376811977295,46.62478908956954,D,-193.67820719332542,1
Other,Buddhist,Hispanic,Germany,C,-13.946994192264327,A,46.283846425629235,87.46733069738522,36.72964592445654,28.91851203970606,B,-45.62524274618431,1
Homosexual,None,Other,Mexico,E,42.572033374087674,C,14.024990231735693,101.42616821389167,46.66121927148911,-31.610915363918558,B,-103.3037152142795,1
Bisexual,Buddhist,Hispanic,Germany,E,227.10491026395573,E,112.71358388023363,-60.44536456124303,233.32600174784199,-5.78523957363659,E,-149.49961530971507,0
Heterosexual,Hindu,Black,Brazil,D,42.658900171537375,E,64.1895412481847,46.111364171836385,-137.93226106881647,64.65382855316902,A,70.73403261787551,1
Heterosexual,None,Other,India,C,24.160975390445856,B,51.023195535249556,-83.89900405907343,-126.64610713457172,90.19546270935247,A,32.81366622797008,0
Bisexual,Other,Hispanic,Germany,D,160.29161796689664,B,176.42628692353372,19.329255870527902,-0.779070663032326,15.076297646750989,B,15.554824879832497,1
Homosexual,Other,White,Mexico,C,-25.603153422844365,E,-75.1995967610249,-47.37976575964156,-12.881373884616979,161.57817510365595,B,-38.82981684106738,1
Bisexual,Buddhist,Other,Brazil,E,8.625492348364544,E,-28.74125258468958,-143.30773248318664,-40.84966081813308,-108.57267320575141,A,-18.24861630709883,1
Other,None,Other,China,B,64.324940109976,E,26.27678762344874,-32.284489909920964,19.324857082831716,13.142163038363366,D,-27.07765752888288,0
Other,None,Other,UK,C,61.477428049646974,A,57.377421871439104,-76.79706783849235,-66.12336850829747,-30.90877082468038,A,62.65094123949101,1
Homosexual,None,African American,China,D,-73.01494964937636,E,-40.76610197828118,139.6694403390391,-134.37427220554574,24.826893995522823,C,-7.893376662006571,1
Other,Christian,Asian,China,C,-246.75723529847414,B,-227.47244760396183,-147.26332798103786,1.9412542995779922,17.247320163507958,A,15.005209944302178,1
Bisexual,Buddhist,Black,China,B,-118.85839507927614,A,40.951148785462024,40.83185568088458,-64.85873442333641,30.421411870942134,A,93.0100060042234,0
Bisexual,None,Other,India,C,44.37761914134642,D,0.641570964250308,126.65873527307308,26.138531592783533,91.12881377749842,A,-62.344463806868134,0
Other,Muslim,White,Other,E,-18.306564055908645,D,106.36293089966178,101.19951689187532,70.774829607558,60.06238981709042,E,270.72010428800206,1
Homosexual,None,African American,Mexico,B,-69.23301580088328,D,-180.84671930632325,-84.36119584609631,15.81864073999365,-27.73298225275978,E,47.165242581245266,1
Heterosexual,Christian,Black,Mexico,C,-4.1464709090827245,D,142.33515899172835,150.66253799337844,73.34041921003762,-8.270336754879436,A,-7.383501206389985,0
Other,Christian,Other,Brazil,C,22.402289043855617,A,-63.089877581693564,72.00643874377714,82.24223562514929,84.78098539656015,A,-199.97364829237358,1
Homosexual,Jewish,African American,US,D,144.24411575306385,B,-121.06618326284581,30.990805439884383,-37.36095312440294,-2.361176248456511,D,35.312423965713805,1
Homosexual,Christian,Black,China,C,295.4956348266478,A,-49.525112121813876,-17.13411782221072,-99.04904321757915,-130.48441075939542,C,55.17322242210474,0
Other,None,Other,Germany,E,84.78501645079756,B,-8.76259314286227,34.07600299036477,48.42636536830858,-13.533640466568379,B,-22.436700940639117,1
Bisexual,None,White,Brazil,E,-99.48625320395206,E,64.76049592511757,169.04516726680535,-70.65259502933985,57.72090350783166,E,-75.29432596923685,1
Bisexual,Hindu,African American,UK,B,100.36091226262994,C,176.7838873676486,-65.3222378887989,-31.612260847554868,148.53281956062173,C,99.92763326750027,1
Heterosexual,Christian,Asian,China,E,169.4089993913862,C,62.58278013641024,-7.022697387155101,-163.9071404046758,17.395231605611507,C,-53.410378922466094,0
Bisexual,Jewish,Asian,Other,B,-94.02057865331052,A,-178.35616561233118,-35.53070261533718,10.427392478358273,66.06321122313918,C,49.27124096661196,1
Heterosexual,Other,Other,UK,D,115.0840153438832,E,29.758891352723655,-92.36755911133852,11.440994563067566,91.87697254473913,B,-11.390079078399133,0
Bisexual,Buddhist,Hispanic,US,E,122.23266212461475,D,-34.81608839258873,203.85578355838248,-79.44818234152302,122.20767185296806,A,34.21329507772721,0
Bisexual,Buddhist,Hispanic,China,C,-108.80952651854739,E,156.01518024852712,-47.95269114869554,-106.49080882462565,2.1510847042259527,A,-148.6450355514585,0
Heterosexual,Christian,Hispanic,Other,A,15.498898757179209,D,58.43441130838066,38.22276749180317,-41.47629046005139,-33.46549628620819,C,-11.657740770101697,0
Bisexual,Hindu,White,India,B,57.96070997003447,C,-185.67808029537647,144.73217526230312,-76.92622324899922,-22.629847595626025,B,62.79070614144946,1
Other,Muslim,Black,US,B,-68.4302871147269,C,-119.38827277315215,68.9483620679793,-68.12203537048651,103.55520433355943,B,16.72184724327941,0
Homosexual,Jewish,White,Brazil,B,-63.89245742832569,E,-57.13577571710717,-33.88454628827455,70.2284165868269,-102.32527545039926,A,65.67131643452345,1
Bisexual,Christian,African American,India,A,8.662535906451788,E,-92.86650186298597,-50.59355372135419,-51.05465694699173,-20.104326490871117,D,-115.54420504425013,1
Bisexual,Hindu,African American,US,D,73.20271573241389,D,201.41690193777612,44.08990247545935,36.4213080001576,110.67688509131091,A,-64.73502368818022,1
Heterosexual,Christian,Asian,US,D,-55.17439492954277,D,-176.67646240546887,-20.470860654365445,-49.30034895522277,-26.77810877742241,C,-113.78947394179875,0
Other,Buddhist,Black,India,E,117.82348952708163,B,-95.83983070122636,-32.29606201524937,24.210032829620946,178.04985836049536,C,1.4698143109184933,0
Other,Christian,Black,Other,B,1.0184040647038877,B,89.53245906200024,102.05990686690281,-100.09213192946847,78.47423867940122,D,-53.10754013752855,0
Bisexual,Jewish,Asian,Brazil,E,-49.64578171991136,A,-185.9670474722353,-98.90930451816456,-115.93612893989902,18.079555775516265,D,-72.1194468099565,1
Homosexual,Other,African American,Mexico,C,40.08397948030872,B,97.30929810100479,-7.787242087120122,-102.3618307533427,16.760786538194218,D,-76.70456878417735,1
Bisexual,Hindu,Hispanic,China,D,120.86642751377934,B,64.91206444772823,42.34229026758804,40.64669803075816,161.13444483473566,E,-1.1887878653877981,1
Heterosexual,None,Other,India,E,-95.6437167437716,E,179.07166797283455,52.149892354819386,73.47990722012375,-80.55493403781972,A,184.51039698336405,0
Other,Other,Hispanic,UK,B,-131.51944175148657,C,-229.32262513189846,23.857610755502034,-21.63949755543257,104.33840006382044,E,-24.011433806196052,1
Other,Jewish,Asian,Other,D,-95.86006406566531,A,-145.657307199702,114.49767220425304,2.799874335309413,81.86029808754357,B,185.15898518337534,1
Bisexual,Muslim,Hispanic,US,E,24.40243067934207,D,-71.99739579726166,135.13873951750372,-28.901931638318885,4.398009389618752,C,87.69912539849074,0
Bisexual,Other,Other,China,E,41.94392001042468,B,36.83775294195456,-79.04280510042628,165.4928247776254,199.40707398683548,C,-12.974972279560895,0
Heterosexual,Other,Asian,India,B,3.8642275897339653,B,147.45100134108839,-82.22941655593587,-176.27272452222488,168.61148447021813,E,-58.89021681568812,0
Other,Hindu,African American,Brazil,A,112.35678161200894,D,-32.65277081044209,32.627804447225145,42.6342274430632,95.4034933652243,E,31.529322492569413,1
Homosexual,Hindu,White,Other,A,87.09561172357013,B,113.92474112540991,-223.84396008538928,126.31157400159765,27.32842020699291,C,125.95388354185808,1
Homosexual,Other,Other,Germany,D,127.25126239140762,E,-169.43482615322566,39.1808397926064,47.791607919205354,-71.70285952473299,E,-59.03986596925331,1
Bisexual,Hindu,African American,Germany,A,-47.67818825488469,E,121.59072462927651,-68.67976537340151,-163.74441459915917,-64.28719186235541,A,-133.98102267286296,0
Heterosexual,None,African American,Other,B,13.360988132647153,E,134.59757768918848,89.23622796965233,172.99391356876825,-132.75689535265434,B,-2.6574439628606257,0
Bisexual,Buddhist,White,US,E,-113.80932453697963,A,71.14779517504668,-81.95484935384366,211.27476489344744,-40.19843530198844,B,-99.52287296973353,1
Bisexual,Christian,Hispanic,India,D,-1.0593752990540355,C,103.17623667239087,-182.85823333880126,-175.022208782717,-95.99121629830752,E,77.85488118859908,1
Heterosexual,Jewish,Other,US,D,100.41810764878471,A,-112.00769468514858,145.16543446788071,149.49806035483996,32.12774832211421,E,-72.19011467832324,1
Homosexual,Other,White,Mexico,B,-206.77961444499502,C,-24.47437207023295,38.64851876305384,52.03912444562866,77.90642523960332,C,-45.254002933299056,1
Homosexual,Muslim,African American,UK,B,199.94966768564413,A,-64.44611273204745,-65.5492908505327,11.23772295517092,163.10925783351195,B,73.09230482218386,1
Heterosexual,None,White,India,B,203.43060025287033,A,-121.81085679558802,-34.0724328853767,-137.82308293139914,166.22599722248125,C,124.10095968670376,1
Other,Jewish,White,Brazil,D,16.662979527968776,C,-139.03524737065004,-52.49629640936347,157.52201480865278,-30.738037688113305,A,-0.901461831140742,0
Homosexual,Buddhist,Black,Brazil,A,36.96833407216712,D,-32.388065521341765,-140.76245121106817,65.57635149509902,-103.1567773984925,C,79.97387299033018,0
Heterosexual,Other,African American,Mexico,C,46.63779856021236,C,176.9457756790461,55.79323986902157,-232.49146569981406,8.915766105423693,B,-82.15729232397817,1
Other,Other,Hispanic,Brazil,E,-19.1158323911274,C,124.03431800811492,-8.349403804948546,-38.6149857034937,2.3019642677127616,C,85.44009041424752,0
Other,None,Black,China,E,-117.2881869626868,B,-229.7978908848322,193.6976505285244,9.105343113818352,-186.30174554756945,C,-219.36829578471054,1
Bisexual,Buddhist,Hispanic,Brazil,C,42.21915638367442,A,-213.61011392254622,-1.2474444845906782,87.37460906725082,-32.689222870981524,C,-130.96909236143628,0
Homosexual,None,Other,Other,D,10.85799037590172,A,41.739922008483944,3.3702355218914173,-130.07105066474097,12.682105919330834,B,-268.54920383342716,0
Other,Muslim,Hispanic,India,E,147.62605536023253,C,42.274573122216836,6.208332300788583,8.849481821700952,-110.68231353124514,A,-66.12211398975425,1
Heterosexual,Jewish,African American,Germany,E,-104.65657708397646,A,87.95815839413174,-75.66039993447262,-29.68166940003856,-16.40210080615757,C,-33.88341029378504,1
Heterosexual,Buddhist,White,China,C,153.17178020401187,D,65.24600524900215,130.52724389068578,149.11208589427437,-76.44559770149124,D,-160.4540854937204,0
Homosexual,Hindu,African American,Germany,E,75.70570997766171,B,-52.076997294456575,-90.36345923121615,79.10910670969004,42.3536564415192,C,121.01476843389929,1
Homosexual,Muslim,Hispanic,Other,D,73.17722220989997,E,53.54144377108895,-4.593203507264566,-151.4742800349554,-101.34602716260966,D,-165.44758720865144,1
Other,Jewish,Hispanic,Germany,D,5.925010565289042,E,-146.04936510989222,144.71430474699758,-62.3665069928481,44.0982278351186,A,-42.5220602606195,0
Homosexual,Other,Black,China,E,-54.65175490006491,D,-48.350440482426166,17.84825256685757,94.57700704483449,41.398110450211774,D,-43.209057463562075,1
Homosexual,None,White,Brazil,C,72.80795155710634,C,204.4616628174127,45.33411401573853,-50.94077393699338,-103.80795116425831,C,-118.44562038565634,0
Heterosexual,Other,Black,Mexico,B,-173.95944891953383,C,174.3693761137656,-20.42633336377797,-63.86437087048444,-124.38463274827298,A,124.19381088504515,0
Heterosexual,Other,White,US,C,-12.518106218371377,E,32.57283127831586,-53.318407252721265,23.44050283462104,80.23214846304673,C,-25.784177115521988,1
Other,Muslim,Other,US,C,-25.98451130452668,B,-177.70291405813904,-44.33827438321317,2.3139738764359143,-48.130847930238204,A,-28.254796822204277,0
Other,Jewish,Other,UK,E,-87.76929282760537,C,-57.040252715536596,33.48221099142983,89.86171390451426,90.84358364913598,E,68.04146424229502,0
Heterosexual,Buddhist,White,UK,A,-69.99769864703714,C,-151.14096519908134,54.77575380591577,118.5918246079386,4.774316240955277,C,19.675113835589634,1
Homosexual,Christian,Other,Germany,A,14.46898153087552,B,-174.240825632301,-11.150947061333014,44.462541247183864,70.99585361194885,C,-29.200937896118422,0
